group	Lachnospirales	Oscillospirales	Erysipelotrichales	Enterobacterales	Coriobacteriales	Lactobacillales	Peptostreptococcales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	7.33048	4.18418	0.04975	0	0.41368	0	0	0.13861		41.88531	7.33048	4.18418	5.50762	22.7766	0	0.04071	0.41368	0.07656	0.13861
Healthy	0.61769	9.63598	0.51682	0.60739	0.68916	0.0964	0	0.6342		45.9117	0.61769	9.63598	3.08845	0.16423	0.0964	0	0.68916	0.05476	0.6342
Healthy	18.61813	11.22817	0.00647	0.14623	0.07106	0.1366	0.45923	0.00518		31.85082	18.61813	11.22817	0.08348	0.52681	0.1366	0	0.07106	0	0.00518
Healthy	0.00203	0	0	0	0	28.2593	0	0		0.02398	0.00203	0	0	0	28.2593	0	0	0	0
Healthy	3.64425	7.08714	0.16012	0	0.57258	0.06786	0	1.37696		69.96888	3.64425	7.08714	0	0	0.06786	0.02599	0.57258	0	1.37696
Healthy	39.40276	11.33384	1.93039	0.16564	0.16373	1.23822	0.14669	0		19.97276	39.40276	11.33384	0.01139	0.00197	1.23822	1.17411	0.16373	1.37859	0
Healthy	0.04974	1.67831	0	0.21199	0.01656	0	0	0		0.98503	0.04974	1.67831	2.63906	71.3874	0	0	0.01656	0	0
Healthy	1.97268	1.48573	0	0.01502	0	0.04098	0	0.04529		78.84515	1.97268	1.48573	0	0	0.04098	0	0	0	0.04529
Healthy	1.06697	1.61705	0	0	0	0	0	0		78.88875	1.06697	1.61705	3.1302	0	0	0	0	0	0
Healthy	10.97114	0.85596	0.00715	0.08678	0.00182	0.05341	0	0		85.13439	10.97114	0.85596	0.14528	0	0.05341	0	0.00182	0	0
Healthy	23.92358	5.7986	6.73006	0.58696	3.93314	1.33276	0.093	0		32.53546	23.92358	5.7986	0.1847	0	1.33276	0	3.93314	3.0651	0
Healthy	21.49947	12.331	1.90472	0	1.45823	1.46027	0.0003	0.07116		34.20589	21.49947	12.331	0	3.0857	1.46027	0	1.45823	2.02303	0.07116
Healthy	17.43958	24.59844	0.34886	0.19164	8.07396	2.732	0	0		17.981	17.43958	24.59844	13.8864	0	2.732	0	8.07396	0	0
Healthy	91.8533	0	0	0	0	0	0	0		0	91.8533	0	0	0	0	0	0	0	0
Healthy	1.60233	6.89054	0	0	0.02063	0	0	0		80.79805	1.60233	6.89054	0.01108	0	0	0	0.02063	0	0
Healthy	2.22634	7.39466	0	0.04543	0.31901	0.02111	0	0.0558		70.32917	2.22634	7.39466	0.37289	0.52822	0.02111	0	0.31901	0	0.0558
Healthy	2.46527	0.84213	0	2.31736	0	0	0	0.05012		71.95646	2.46527	0.84213	0	0	0	0	0	0	0.05012
Healthy	7.94877	15.96009	0.23627	0.29765	0.46357	1.19694	0.13193	0.01371		46.24275	7.94877	15.96009	0.01859	0.03598	1.19694	0	0.46357	0	0.01371
Healthy	12.98185	11.15349	0.08488	0.08711	0.18546	0	0	0.27229		53.49314	12.98185	11.15349	0	0.97957	0	0	0.18546	0	0.27229
Healthy	13.2634	3.95306	0	2.63707	0	0.22672	0	0.0077		66.05194	13.2634	3.95306	4.82266	0	0.22672	0	0	0	0.0077
Healthy	6.12963	18.05578	0	0.38544	0	0	0	0.02754		54.258	6.12963	18.05578	0	1.18706	0	0	0	0	0.02754
Healthy	42.2488	5.15497	0.29018	0	0.08182	0.00661	0	0.02239		45.94503	42.2488	5.15497	0	0.47066	0.00661	0	0.08182	0	0.02239
Healthy	8.28107	31.17523	2.96844	5.96798	0.95473	0	0	0		10.05104	8.28107	31.17523	0	0	0	1.17601	0.95473	30.9145	0
Healthy	9.04524	19.66342	0	0	1.71265	0.88718	0	0.07915		46.23034	9.04524	19.66342	0	1.44349	0.88718	0	1.71265	2.25693	0.07915
Healthy	13.98694	10.75037	0.53373	8.16134	2.83911	2.95401	0.09824	0		25.84104	13.98694	10.75037	1.76353	0.92004	2.95401	0	2.83911	0	0
Healthy	9.58241	18.73818	0	0.123	0	0	0	0.28378		31.55951	9.58241	18.73818	0	8.79212	0	1.4988	0	0.92544	0.28378
Healthy	16.99751	34.19566	0	0	0	0	0	0		27.90948	16.99751	34.19566	4.65646	0	0	0	0	0	0
Healthy	4.27156	9.80264	0	0.04028	0.04271	0.0323	0	0.04748		78.05327	4.27156	9.80264	0	0	0.0323	0	0.04271	0	0.04748
Healthy	14.31608	5.32973	0.07157	0.90234	0.55535	0.4527	0.06602	0		69.21504	14.31608	5.32973	0.06795	0.50904	0.4527	0	0.55535	0	0
Healthy	10.85426	49.98917	0	0	4.06189	0	0	0		13.70827	10.85426	49.98917	0	0	0	0	4.06189	0	0
Healthy	10.50866	1.03365	0.87324	0	0	0.06187	0	0		73.12243	10.50866	1.03365	6.98796	0	0.06187	0	0	0	0
Healthy	14.62415	0	0	0	0	0	0	0		85.37583	14.62415	0	0	0	0	0	0	0	0
Healthy	3.05611	0.02319	0	0.22094	0	0.22365	0.00435	0		45.45948	3.05611	0.02319	7.36852	1.25518	0.22365	0	0	0	0
Healthy	32.03325	23.10215	2.47088	0.22091	1.26763	4.1494	0.00811	0.05541		18.19772	32.03325	23.10215	0	0.51118	4.1494	2.2661	1.26763	0	0.05541
Healthy	32.70998	8.39525	0	0	0	0	0	0		29.35006	32.70998	8.39525	6.85703	0	0	0	0	0	0
Healthy	14.70025	14.07441	0	0.02926	0	0	0	0.01043		44.72224	14.70025	14.07441	0	1.63292	0	0.36043	0	1.24666	0.01043
Healthy	13.95475	1.08906	0.12964	0.00983	0.98818	1.40372	0.65785	0.18363		42.13742	13.95475	1.08906	0.00859	4.81591	1.40372	0	0.98818	0.54321	0.18363
Healthy	5.01174	4.04716	0.27107	0	0.00525	0	0	0		68.1142	5.01174	4.04716	6.24722	0	0	0	0.00525	0	0
Healthy	1.53771	1.80443	0.01762	0.01973	0	0	0	0		70.65038	1.53771	1.80443	6.00485	0	0	0	0	0	0
Healthy	1.66851	1.79862	0.02401	0.07578	0.00461	0	0	0		69.74722	1.66851	1.79862	5.80735	0	0	0	0.00461	0	0
Healthy	6.60312	9.68036	0.00918	0.0772	0.2455	0.00917	0	0.12422		64.38442	6.60312	9.68036	0.33391	0	0.00917	0.19453	0.2455	0	0.12422
Healthy	18.58739	10.15918	2.52859	0.43269	0.49867	0.25623	0.02687	0.00038		36.62518	18.58739	10.15918	0.02655	10.1881	0.25623	0	0.49867	0	0.00038
Healthy	0	0.00155	0	26.5434	0	3.40948	0	0		0.63797	0	0.00155	0	0	3.40948	0	0	0	0
Healthy	1.73259	8.07909	0	0	0	0	0	0		63.16463	1.73259	8.07909	0	0	0	0	0	0	0
Healthy	12.69967	12.78886	0.96598	0	0	0.19082	0	0.09369		46.70081	12.69967	12.78886	0	4.75404	0.19082	2.76374	0	0	0.09369
Healthy	0.49817	0.00677	0.18429	12.48897	0.68492	0.23626	0	0.00023		28.29215	0.49817	0.00677	0	0	0.23626	0	0.68492	0	0.00023
Healthy	10.61051	2.10105	0.87277	0.04518	0	0.07282	0	0.04086		72.33072	10.61051	2.10105	6.25982	0	0.07282	0	0	0	0.04086
Healthy	9.98457	7.12801	0	0	1.1088	0.42082	0	0.07284		38.61451	9.98457	7.12801	0	7.54554	0.42082	12.0425	1.1088	0.01347	0.07284
Healthy	21.74891	17.2414	7.42025	0.27444	0.2099	0.26361	0	0.06421		33.28567	21.74891	17.2414	0	0.58111	0.26361	0.6539	0.2099	2.83403	0.06421
Healthy	15.58191	14.68318	0.12185	0.22497	0.24697	0.58546	0.07736	0.11873		36.33763	15.58191	14.68318	0.57746	0.74548	0.58546	0	0.24697	0	0.11873
Healthy	6.47353	2.78224	0	0.83585	0.22649	0.07821	0.00111	0.11929		49.17361	6.47353	2.78224	0	17.9361	0.07821	0	0.22649	1.88668	0.11929
Healthy	2.46587	0.0927	0	1.19252	0	0	0	0		66.68576	2.46587	0.0927	11.53821	0	0	0	0	0	0
Healthy	20.80282	4.00913	0.04195	0.08441	0.1325	0.08599	0	0.19167		62.36289	20.80282	4.00913	0.0027	0	0.08599	0	0.1325	0	0.19167
Healthy	21.08517	9.22129	2.04138	0.00284	0.14805	0	0.07217	0		9.36847	21.08517	9.22129	0	13.0776	0	1.68806	0.14805	0	0
Healthy	2.36825	7.83808	0	0.05132	0.34993	0.01324	0	0.05192		67.13981	2.36825	7.83808	0.3649	0.54397	0.01324	0	0.34993	0	0.05192
Healthy	19.30003	10.82213	0.06687	1.8991	0.02851	0.2514	0.10539	0		64.39098	19.30003	10.82213	0.01735	0	0.2514	0	0.02851	0	0
Healthy	7.34832	6.29274	0.06389	0.7386	0	0.40514	0	0		60.37992	7.34832	6.29274	0.12488	5.76763	0.40514	0	0	0.23932	0
Healthy	8.49908	5.29737	0	0	0.25238	0.02196	0	0.04488		63.84991	8.49908	5.29737	0	0.45523	0.02196	0	0.25238	0	0.04488
Healthy	9.00015	9.5778	0.37468	16.14298	0.19768	0.07261	0	0		17.24653	9.00015	9.5778	0	0	0.07261	0.33908	0.19768	2.23398	0
Healthy	3.25864	3.82603	0.1369	0.07277	0.19603	0	0	0.09095		76.28196	3.25864	3.82603	6.57264	0	0	0	0.19603	0	0.09095
Healthy	47.0518	0	0	0	0	0	0	0		0	47.0518	0	0	0	0	0	0	0	0
Healthy	4.98094	24.21897	0.032	0.29116	0.16401	0	0.00891	0.03188		26.27604	4.98094	24.21897	0	1.53762	0	0	0.16401	0	0.03188
D003922	14.26655	8.84816	0.50024	1.23677	0.34586	0.09663	0.00903	0.01863		43.45496	14.26655	8.84816	0.2354	0	0.09663	0.01538	0.34586	0	0.01863
Healthy	3.67583	22.89879	0	0	0	0	0	0.91635		50.33772	3.67583	22.89879	0	0	0	0.06171	0	0	0.91635
Healthy	60.05265	2.32697	0	0	0.3283	0	0	0		11.90751	60.05265	2.32697	10.7103	2.31129	0	0	0.3283	0	0
Healthy	6.51038	4.23313	0	0	0.18324	0	0	0.47382		58.96447	6.51038	4.23313	0.46895	8.77803	0	0	0.18324	0	0.47382
Healthy	12.76124	22.966	0.17548	1.91522	2.25745	1.43701	0.15342	0		39.08202	12.76124	22.966	0.50387	0.00039	1.43701	0	2.25745	0	0
Healthy	1.86395	4.09859	0.00649	0.00212	0.17215	0	0	0.03168		79.02284	1.86395	4.09859	0	4.05243	0	0	0.17215	0	0.03168
Healthy	1.59625	3.63124	0	0	0.16663	0.00128	0	0.04472		80.62821	1.59625	3.63124	0	3.67819	0.00128	0	0.16663	0	0.04472
Healthy	4.04024	3.72611	0.05354	1.60609	0	0.06486	0	0.13573		86.46119	4.04024	3.72611	0	0	0.06486	0	0	0	0.13573
Healthy	18.33208	6.63626	0.59268	0.01598	0.08076	0.12642	0	0.12961		50.76117	18.33208	6.63626	0	0.0016	0.12642	0	0.08076	4.96439	0.12961
Healthy	5.81482	5.82374	0.00257	0.13716	1.75986	0.3211	0	0.12344		57.33937	5.81482	5.82374	0	0	0.3211	0.21804	1.75986	0	0.12344
Healthy	23.05986	2.0004	0.23834	0.28098	0.07788	0.0407	0.23122	0		56.30658	23.05986	2.0004	0.22426	0	0.0407	0	0.07788	0	0
Healthy	28.34152	7.22655	1.56171	0.21487	0	0.0018	0.11469	0		30.61867	28.34152	7.22655	0.50304	0.3251	0.0018	0.68489	0	0.0954	0
Healthy	10.6146	6.85581	0.0796	0	0.0213	0.25605	0	0		68.50702	10.6146	6.85581	0	0	0.25605	0	0.0213	4.44069	0
Healthy	24.3874	8.39493	0.22609	0	0.01587	2.75445	0	0		46.24204	24.3874	8.39493	2.19261	0.19396	2.75445	0.57513	0.01587	0	0
Healthy	28.22382	3.46657	0	0.42733	0	0.17798	0	0		46.07825	28.22382	3.46657	0	0.26078	0.17798	0.57785	0	0	0
Healthy	6.39737	11.53033	0.03717	0.06647	0	0	0	0.20697		47.94121	6.39737	11.53033	0	5.8617	0	0	0	0	0.20697
Healthy	31.46357	15.89391	0.23711	2.36251	0.03795	0.39257	0.64931	0		32.56547	31.46357	15.89391	3.08071	0	0.39257	0	0.03795	0	0
Healthy	10.40859	2.7162	6.82561	3.25803	1.39904	23.64721	0.02499	0.18415		18.08858	10.40859	2.7162	2.31122	0	23.64721	0	1.39904	2.65337	0.18415
Healthy	1.82571	6.71884	0	0	0.04076	0	0	0		81.395	1.82571	6.71884	0	0	0	0	0.04076	0	0
Healthy	4.39439	6.91907	0.18613	0	0.63247	0.00788	0.00778	0.11801		44.75471	4.39439	6.91907	17.70096	6.96025	0.00788	0	0.63247	0	0.11801
Healthy	45.7141	16.95828	0	1.74769	0.58387	1.75898	0.3873	0.1039		16.79315	45.7141	16.95828	0.04127	0	1.75898	0.74572	0.58387	1.11179	0.1039
Healthy	2.67035	0.07847	0	0.91375	0	0	0	0		66.42993	2.67035	0.07847	11.43786	0	0	0	0	0	0
Healthy	8.98145	2.3385	0.49405	0.01889	0.99632	2.72355	0.12567	0.3909		43.41348	8.98145	2.3385	0	0.01217	2.72355	0	0.99632	0	0.3909
Healthy	10.42323	3.50586	5.30431	0.00701	0.37006	0.50765	0.10528	0.08524		7.48063	10.42323	3.50586	0.00294	2.79063	0.50765	12.6844	0.37006	0	0.08524
Healthy	22.17872	2.80875	1.03704	0.3262	0.01622	0.00305	0	0.06604		42.57968	22.17872	2.80875	0	0.02836	0.00305	0	0.01622	4.26177	0.06604
Healthy	17.69581	0.65351	0.10936	1.34307	0.07066	0.65256	0.23083	0.00557		23.41716	17.69581	0.65351	0.39377	0.31361	0.65256	0	0.07066	0	0.00557
Healthy	19.49842	4.52892	0.14272	0.36191	1.3795	0.66039	0	0		63.61607	19.49842	4.52892	0	0	0.66039	0	1.3795	0	0
Healthy	15.18684	4.95543	0.08144	0	0.6486	0.00442	0	0		23.72752	15.18684	4.95543	14.5412	2.03874	0.00442	4.04538	0.6486	0.0062	0
Healthy	25.67912	21.11326	0.94994	0.18727	0.19113	0.02178	0	0.08296		39.28724	25.67912	21.11326	0	0.20579	0.02178	0.6324	0.19113	0	0.08296
Healthy	3.03854	4.71953	0.01029	0	0.288	0.06225	0	0.31988		66.68553	3.03854	4.71953	0	10.5227	0.06225	0	0.288	0.89314	0.31988
Healthy	0.49191	0.41371	0.02805	0.34666	0.30773	0.60265	0.04771	0		41.5384	0.49191	0.41371	3.2718	0	0.60265	0	0.30773	0	0
Healthy	34.2711	11.98612	0.00663	0.08089	0.0805	0.1997	0.00619	0		28.95543	34.2711	11.98612	5.16329	0	0.1997	0	0.0805	0	0
Healthy	46.96116	21.54589	0	1.06055	0.91189	0.33577	0	0		20.29281	46.96116	21.54589	0.14528	0	0.33577	0	0.91189	0	0
Healthy	1.70662	10.13779	0	0	2.26472	1.56977	0	0		5.88392	1.70662	10.13779	0	0	1.56977	3.78589	2.26472	0	0
Healthy	1.82069	5.09539	0.0773	0.33113	0.19782	0.0069	0	0.01026		76.44368	1.82069	5.09539	9.276	0	0.0069	0	0.19782	0	0.01026
Healthy	3.02301	11.25678	0	0	0.00371	0	0	0		72.21714	3.02301	11.25678	0	0	0	0	0.00371	0	0
Healthy	5.83691	4.56837	0	0.23085	0	0.00183	0	0.06321		70.02336	5.83691	4.56837	2.84814	0.14178	0.00183	0.03754	0	0	0.06321
Healthy	16.6689	16.11749	0.32872	0.05522	0.12008	0.0703	0	0.05163		40.27927	16.6689	16.11749	0.00239	0	0.0703	0.52025	0.12008	0	0.05163
Healthy	7.41389	6.36128	0.04535	0.84247	0	0.48305	0	0		60.03712	7.41389	6.36128	0.05773	5.86253	0.48305	0	0	0.28307	0
Healthy	9.86644	8.85181	0.05601	0	0.02621	0.05188	0.05642	0		59.26558	9.86644	8.85181	12.3662	0.74805	0.05188	0	0.02621	0	0
Healthy	84.76662	0	0.24695	2.24583	0	0.1065	0	0		0.12654	84.76662	0	1.96752	0	0.1065	0	0	0	0
Healthy	25.91859	12.5669	0.40552	0.98335	0.17237	0.82196	0.33544	0.00684		44.28301	25.91859	12.5669	0.05993	0.01178	0.82196	1.91365	0.17237	1.19428	0.00684
Healthy	22.5034	8.09411	0.4646	1.84199	0.08016	0	0	0		49.08358	22.5034	8.09411	1.81908	0	0	0	0.08016	0	0
Healthy	14.12359	15.4712	2.80763	0.27896	0.5224	0.073	0.454	0.05004		54.69105	14.12359	15.4712	0.03072	0.79134	0.073	0.02601	0.5224	0.07284	0.05004
Healthy	44.26535	1.98993	0.79262	0	0	0.13466	0	0		30.38976	44.26535	1.98993	6.34105	0	0.13466	0.17925	0	0	0
Healthy	4.05366	1.03144	0	0	0.58973	0.1507	0	0		57.19071	4.05366	1.03144	15.5468	0	0.1507	0	0.58973	0	0
Healthy	28.57186	13.71987	0.03308	0.03607	0.05947	0.07062	0.03941	0.02332		18.83361	28.57186	13.71987	0	1.66834	0.07062	0	0.05947	3.59262	0.02332
Healthy	1.35351	8.50708	0.4317	0.28019	0.42265	0.23665	0.05594	0.02566		78.21632	1.35351	8.50708	2.79587	0	0.23665	0	0.42265	0	0.02566
Healthy	2.87339	5.68391	0.00198	9.68868	0.0127	6.9405	0.00096	0.00874		51.37097	2.87339	5.68391	11.5763	0	6.9405	0	0.0127	0	0.00874
Healthy	6.9398	7.7765	0	0	0.30866	0.00686	0	0.0134		57.05666	6.9398	7.7765	2.93626	5.8543	0.00686	0	0.30866	0	0.0134
Healthy	21.18647	4.03165	0.01407	0.11356	0.13802	0.06146	0	0.22483		62.01002	21.18647	4.03165	0	0	0.06146	0	0.13802	0	0.22483
Healthy	4.84504	5.30265	0	0.19681	0	0.13079	0	0.40446		60.43837	4.84504	5.30265	7.81395	0.83144	0.13079	0.9034	0	0	0.40446
Healthy	2.42765	0.09184	0	0.97595	0	0	0	0		67.11065	2.42765	0.09184	11.1089	0	0	0	0	0	0
Healthy	33.47098	9.61378	0.08435	1.52782	1.47604	1.86324	3.85849	0		30.53279	33.47098	9.61378	2.73902	0.16743	1.86324	0.02214	1.47604	0.00283	0
Healthy	6.60032	5.9097	0.00759	0.15858	1.76238	0.24089	0	0.11176		57.92923	6.60032	5.9097	0	0	0.24089	0.24867	1.76238	0	0.11176
Healthy	14.78965	18.20048	0.25486	0	0	0	0	0		31.6998	14.78965	18.20048	7.8536	0.04697	0	0	0	0	0
Healthy	28.70768	6.19955	0.51013	1.88876	0.3113	0	0	0		23.46511	28.70768	6.19955	0	11.0089	0	0.51151	0.3113	0	0
Healthy	12.53972	4.64002	0.48434	0.38659	0.33762	0.40981	0.13406	0		19.33502	12.53972	4.64002	0.9011	0.36477	0.40981	0	0.33762	0	0
Healthy	16.27665	7.97896	0	0.04992	0	0.52576	0.00403	0		40.48423	16.27665	7.97896	10.41506	0.0475	0.52576	0	0	0	0
Healthy	12.2412	10.80395	0.62533	0.25226	0.03561	0.02154	0.46742	0		42.75953	12.2412	10.80395	0.90171	0.13902	0.02154	0	0.03561	0	0
Healthy	0	0	0	0	0	0	0	0		85.8034	0	0	13.8698	0.32693	0	0	0	0	0
Healthy	37.52738	12.4159	0	0	0	0	0	0		33.04527	37.52738	12.4159	0	0	0	0	0	0	0
Healthy	0	0	0	30.11288	0.17965	0.72043	0.02738	0		63.16223	0	0	0.01695	0	0.72043	0	0.17965	0	0
Healthy	19.65518	8.77293	0.04196	2.4725	0.18068	2.88445	0.10178	0.03909		20.52479	19.65518	8.77293	2.54597	0	2.88445	0	0.18068	0	0.03909
Healthy	0.04686	1.52393	0	0	0.09009	0	0	0		11.03823	0.04686	1.52393	80.9451	0	0	0	0.09009	0	0
Healthy	0.30121	2.64402	0.31659	0.88721	0.94328	0.04906	0	0.40586		67.3039	0.30121	2.64402	0.06532	0	0.04906	0	0.94328	0.02672	0.40586
Healthy	3.91888	4.48909	0.1631	0	0.58374	0.09139	0	1.34798		70.18881	3.91888	4.48909	0	0	0.09139	0.03181	0.58374	0	1.34798
Healthy	17.38725	24.55786	4.12992	0	0.52526	0.01102	0	0		10.8547	17.38725	24.55786	0	0	0.01102	11.47081	0.52526	17.0279	0
Healthy	48.94848	6.16431	0.64171	0.04635	0.37853	0.12048	0.01353	0.02952		31.57523	48.94848	6.16431	0.04341	0.56691	0.12048	0	0.37853	0	0.02952
Healthy	6.96615	8.27632	0	9.13135	4.83101	1.09859	0	0		19.94668	6.96615	8.27632	1.43343	1.73118	1.09859	0	4.83101	0	0
Healthy	1.99935	0	0	11.7181	0.23047	0.12471	0	0.01453		66.35178	1.99935	0	9.01382	0	0.12471	0	0.23047	0	0.01453
Healthy	9.37531	8.63123	0.39608	2.54066	0.18779	0.13908	0.22817	0		24.19592	9.37531	8.63123	0.16245	0	0.13908	0	0.18779	0	0
Healthy	1.01984	5.03712	0.59152	0.06497	0.11564	0	0	1.40923		69.88776	1.01984	5.03712	0	0	0	0.02964	0.11564	0	1.40923
Healthy	0.82589	5.63709	0.29601	1.08832	0.74439	0	0	0.21326		54.34093	0.82589	5.63709	9.20421	7.06851	0	0	0.74439	0	0.21326
Healthy	30.719	21.73034	0	0	0.72053	5.38965	0.14655	0		8.30614	30.719	21.73034	2.01543	0.13273	5.38965	0.04087	0.72053	0.1824	0
Healthy	31.09168	0.31429	13.11111	0.02963	3.08784	21.57965	0.04826	0.00694		3.74147	31.09168	0.31429	0	0.08989	21.57965	0.07054	3.08784	0.18759	0.00694
Healthy	5.37364	6.40224	0.04885	0.47656	0.01038	0.04729	0.64266	0.022		81.16349	5.37364	6.40224	0	0	0.04729	0	0.01038	0	0.022
Healthy	28.63182	4.09632	1.8754	0.24157	0.03323	0	0	0.13858		41.25992	28.63182	4.09632	0	0	0	0	0.03323	4.86149	0.13858
Healthy	0.00912	0	0	13.3728	0.08065	1.29801	0	0		1.54544	0.00912	0	0	0	1.29801	0	0.08065	0	0
Healthy	8.53866	5.76439	0.0705	1.14409	0.47118	0	0	0.15758		46.78532	8.53866	5.76439	0.09039	0	0	0.0651	0.47118	0	0.15758
Healthy	18.82599	34.17078	5.01618	0	4.79853	0.32315	0.15088	0		2.80734	18.82599	34.17078	0.03456	0	0.32315	13.6877	4.79853	4.78413	0
Healthy	1.64917	3.53291	0.07726	13.24328	0.06514	0	0	0.05799		55.67034	1.64917	3.53291	0.00446	0	0	0	0.06514	0	0.05799
Healthy	2.29741	8.85073	0	0	0.03934	0	0	0		76.47501	2.29741	8.85073	0.01906	0	0	0	0.03934	0	0
Healthy	21.54317	27.53287	0	2.40029	1.97075	6.39372	0	0		25.05573	21.54317	27.53287	0.12931	0	6.39372	0.39354	1.97075	0	0
Healthy	6.38863	11.7646	0.03153	0.02524	0	0	0	0.18676		49.04198	6.38863	11.7646	0	6.04875	0	0	0	0	0.18676
Healthy	8.30779	6.13523	0.02752	0.78188	4.69313	7.38506	0.11721	0.0464		18.62868	8.30779	6.13523	1.78561	0.00105	7.38506	0	4.69313	1.06761	0.0464
Healthy	1.78377	3.61215	0	0.01352	0.17187	0	0	0.03834		80.98771	1.78377	3.61215	0	3.46253	0	0	0.17187	0	0.03834
Healthy	6.34295	6.20882	0	0.14069	1.90688	0.25238	0	0.09323		57.4263	6.34295	6.20882	0	0	0.25238	0.22303	1.90688	0	0.09323
Healthy	33.59624	12.55885	0.10586	0.04005	0.7622	0.10377	0.01431	0.01688		32.17248	33.59624	12.55885	4.20124	0.00066	0.10377	0	0.7622	0	0.01688
Healthy	13.3728	38.65053	0	0.00677	0.35206	0.03598	0	0.15033		36.76764	13.3728	38.65053	0.3073	0.03436	0.03598	0.04896	0.35206	0.21453	0.15033
Healthy	3.44123	3.05885	0.05688	0.10043	0.43889	0	0	0.07168		83.8469	3.44123	3.05885	0	0	0	0	0.43889	0	0.07168
Healthy	12.19678	8.30699	0.00667	0.5095	1.13165	0.10344	0.02551	0.03321		17.49998	12.19678	8.30699	0.00612	0.22025	0.10344	0	1.13165	0	0.03321
Healthy	11.24879	1.83411	1.85807	0	0	0	0	0		59.12855	11.24879	1.83411	8.84249	0	0	0	0	0	0
Healthy	1.6397	0.01321	0	11.9185	0.26375	0.1372	0	0.04214		67.3598	1.6397	0.01321	8.57877	0	0.1372	0	0.26375	0	0.04214
Healthy	13.31684	2.23326	0	0	0	0.13335	0	0		78.84059	13.31684	2.23326	0	0.32651	0.13335	0.00641	0	2.37017	0
Healthy	21.51248	8.77805	0.05812	5.1508	0.42019	5.42478	0.04933	0.01159		39.11667	21.51248	8.77805	1.46389	0	5.42478	0	0.42019	0.07399	0.01159
Healthy	0.89603	0	0.11869	15.7736	0.44813	0.09226	0	0		32.95321	0.89603	0	0.01422	0	0.09226	0	0.44813	0	0
Healthy	6.68677	7.41439	0	0.04604	0.24338	0.02512	0	0.25658		64.65198	6.68677	7.41439	0.41789	0	0.02512	0.13943	0.24338	0	0.25658
Healthy	1.52829	3.09597	0	0.03644	0	0	0	0.36294		84.1615	1.52829	3.09597	0	0.05668	0	0.6442	0	0	0.36294
Healthy	4.9996	4.93897	0	0	0.05049	0.59573	0	0		69.07351	4.9996	4.93897	4.63986	0	0.59573	0	0.05049	0	0
Healthy	10.8706	7.3865	0.11094	20.6263	0.05175	0.00667	0.1098	0.01336		33.53626	10.8706	7.3865	0.00303	0.12231	0.00667	0.07681	0.05175	0	0.01336
Healthy	0.93957	6.08173	0.15253	10.1604	1.38848	0	0	0.73479		13.25625	0.93957	6.08173	2.69365	45.199	0	0	1.38848	0	0.73479
Healthy	10.2458	0	0	0	0	0	0	0		60.9472	10.2458	0	11.9045	0	0	0	0	0	0
Healthy	6.47632	0.08323	1.45072	4.9631	0.07489	1.01714	0	0		25.65134	6.47632	0.08323	3.77146	0	1.01714	0	0.07489	0	0
Healthy	30.04834	8.35703	0.01013	0.03308	0.74127	0.15223	0.03473	0.03111		20.90297	30.04834	8.35703	0.09619	2.88807	0.15223	6.63006	0.74127	0.93034	0.03111
Healthy	20.31837	26.69045	2.64804	0.39927	0.1127	0	0.06948	0		19.80219	20.31837	26.69045	0	0	0	2.12866	0.1127	17.2228	0
Healthy	16.60003	11.79402	0.08134	0.36746	0.08686	6.76329	0	0.04669		52.52567	16.60003	11.79402	0.39004	0	6.76329	0	0.08686	0	0.04669
Healthy	7.75204	8.58425	0	0.01828	0.16357	0	0	0.30585		52.87629	7.75204	8.58425	0	5.47757	0	0	0.16357	0	0.30585
Healthy	0.01801	0.0217	0.08937	33.66589	0	0.14359	0	0		10.64488	0.01801	0.0217	0.00776	0	0.14359	0	0	0	0
Healthy	28.52491	23.36167	0.20771	7.17033	0.12077	4.0468	0.24902	0.12949		21.22312	28.52491	23.36167	0	0.63223	4.0468	0	0.12077	0.31539	0.12949
Healthy	0.67215	10.04396	0	0.33736	0.1724	0	0	1.54986		41.26513	0.67215	10.04396	0	17.2481	0	0	0.1724	0	1.54986
Healthy	7.30401	16.65829	1.19292	0.24011	0.73453	0.03958	0.3102	0.02384		36.97388	7.30401	16.65829	0	3.41811	0.03958	16.5498	0.73453	0	0.02384
Healthy	6.77174	18.49895	1.38269	0.59056	1.9337	0.07326	0.55552	0.07694		32.3751	6.77174	18.49895	0	5.98758	0.07326	12.913	1.9337	0	0.07694
Healthy	3.71292	8.91543	0.0074	0.01955	0.79832	0.02692	0	0.08554		57.58908	3.71292	8.91543	0	0	0.02692	0.06662	0.79832	0	0.08554
Healthy	1.16533	3.10407	0	0	0	0	0	0.34413		84.66831	1.16533	3.10407	0	0.08875	0	0.67741	0	0	0.34413
Healthy	33.90402	18.11896	1.07446	1.48965	1.70547	0.8352	0.11413	0.0191		1.72051	33.90402	18.11896	0	0	0.8352	6.56249	1.70547	0.19513	0.0191
Healthy	3.86198	4.72954	0	0.10214	0	0	0	0		67.35559	3.86198	4.72954	7.30566	0.70866	0	0.70794	0	0	0
