g	Blautia_A	Anaerostipes	Dorea	Intestinibacter	Eubacterium_G	Coprococcus_A	Haemophilus_D	Longicatena	Eggerthella	Rothia
Healthy	-1.46750041390534	-5	-2.52578373592374	-5	-5	-5	-1.00340077729983	-5	-5	-5
Healthy	-0.637197200432587	-0.713206824345026	-0.553664805071758	-5	-1.38468134338852	-0.734733952112622	-5	-2.97061622231479	-5	-5
Healthy	-0.640373180849648	-0.746807430121556	-0.90018129038477	-1.64035420732546	-1.45568385825257	-5	-5	-5	-5	-5
Healthy	-0.855114581712858	-1.55129368009492	-1.24351603555739	-1.21588218353708	-5	-5	-1.88873748634093	-1.21289390696343	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.32294082260784	-1.10907622851099	-1.01854383347787	-1.31300643373532	-5	-5	-0.872150409812362	-5	-5	-5
Healthy	-5	-5	-1.28166442109149	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.272263598289705	-1.31345310093699	-1.82827354634677	-5	-5	-0.936403966708941	-1.70421305974839	-0.745935547085662	-3.08092190762393	-5
Healthy	-1.8735438865682	-5	-2.52724355068279	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.0527133553222	-1.54515513999149	-1.07546228222451	-5	-1.49471432585587	-1.23306690616272	-5	-5	-5	-5
Healthy	-0.397495084812631	-1.53491471244257	-0.422301442490741	0.0968439952293288	-1.40318306408441	-0.800519085137644	-1.77884667804529	-1.5708939916673	-5	-2.25414480482627
Healthy	-0.623149414152391	-0.749092300299144	-0.736837535037783	-0.656374805375487	-0.675367780077089	-0.888233566947438	0.00490147879933168	-5	-5	-5
Healthy	-1.76548271648731	-1.776763726897	-5	-1.46382046786277	-5	-5	-0.158021444296308	-1.97142874730746	-3.22184874961636	-1.82131076022441
Healthy	-0.194098335073973	0.337331450086054	0.0596997051576427	-5	0.0539461650146466	-5	-0.675347214457012	-0.138955716328177	-5	-5
Healthy	-1.58435902010385	-5	-5	-5	-0.191978185612404	-5	-5	-5	-5	-5
Healthy	-1.40582852088509	-5	-1.32753268693192	-5	-1.54090921039941	-5	-0.56523953771147	-5	-5	-5
Healthy	-0.536838913634851	-0.887864397318088	-0.809248220079815	-5	-5	-0.890421453095613	-0.886424283199432	-5	-5	-5
Healthy	-1.736600668666	-5	-1.72010501998836	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	0.349347475308319	-5	-5	-1.84832376915295	-2.79048498545737	-1.2938798902973	-0.571088060851394
Healthy	-2.64975198166584	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.436471453321251	-0.915066425063284	-0.866556902450902	-1.40066286700751	-1.46801044858745	-0.748726886325627	-2.67571754470231	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.549119929192729	-0.887763769131061	-0.95116991347165	-5	0.0106264030118407	-0.873803632079469	-5	-2.34872198600186	-5	-5
Healthy	0.803471455323813	-0.413694065264814	0.602638303510119	-1.52841494581481	-5	0.114173801302714	-5	-5	-5	-5
Healthy	0.370150254996142	-0.620422566672193	0.0179594029377249	-5	-5	-0.546330084934773	-5	-5	-5	-5
Healthy	-0.762405999200753	-0.420296412367752	-1.02673356389147	-5	-1.06223143295006	-0.567142903002672	-2.02502800570193	-5	-5	-5
Healthy	0.40365062042971	-5	-5	-5	0.53213497233619	-5	-5	-5	-5	-5
Healthy	-0.871988667424025	-0.233758227212389	-0.686998013462943	0.295325147042704	-5	-0.370641377419659	-1.24741382125959	-1.56193254954651	-5	-5
Healthy	0.186179106054206	-0.697582480849377	-0.162651499984813	-0.892654334527905	-1.83654044823001	-0.801260459895584	-5	-2.0783135245164	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.69250396208679	-1.34027390476221
Healthy	-5	-5	-1.68340069790614	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.438588516743407	-2.0096611452124	-1.04871106272233	-5	-5	-5	-5	-1.82885884897162	-5	-5
Healthy	-0.284272353815048	-0.728135169780604	-0.00407975612734218	-0.282296219002097	-5	-0.115017822026346	-0.389233405226729	-2.1073489661227	-5	-5
Healthy	-0.0780535457705899	-5	-5	-5	-5	-1.37171326891049	-5	-0.904726011901818	-5	-5
Healthy	-0.0755966475233614	-1.41555569283482	-1.98254927048946	-5	-5	-1.19928292171761	-5	-5	-5	-5
Healthy	-0.354518780649881	-1.50058787432772	-1.00152269696349	-2.35261702988538	-0.65989313964511	-1.09001630506016	-5	-5	-5	-5
Healthy	-5	-5	-1.38636956507476	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.154127125735782	-1.45518808824222	-0.266658261686638	-1.07206531825882	-0.806541457390789	-0.878079214436962	-1.16793838540927	-2.8153085691824	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.02993220345086	-1.01619335802158	-0.198294515591871	-0.722620025332745	-5	-0.536390663596534	-2.23433144524099	-0.943857737940948	-5	-2.56224943717961
Healthy	-0.331213524253649	-0.473531487530523	-0.843420564195426	-5	-0.272084792661617	-0.372255325277224	-5	-5	-5	-5
Healthy	-0.383976345346744	-2.12090412049993	-1.00757904394798	-5	-5	-5	-1.61510920346945	-5	-5	-5
Healthy	-0.00263983135258068	0.11186714680447	-0.116969175236419	-5	0.0519701561201733	-5	-1.31857784427899	-5	-5	-5
Healthy	-0.893673088178034	-5	-1.09264239186883	-5	-5	-2.57186520597121	-5	-5	-5	-5
Healthy	-0.906473256300325	-1.81135270400028	-0.587203571283457	-0.610656688747922	-1.24980027217082	-0.978810700930062	-0.932594341562176	-3.39794000867204	-5	-5
Healthy	-0.544835251370374	-0.404349487748598	-0.611632332842699	-5	-5	-1.03137697904301	-5	-5	-5	-5
Healthy	-0.3124086190131	0.304328929824868	-0.273770110570777	-0.554131253435984	0.370383540607654	-0.977777895492294	-5	-1.79317412396815	-1.76447155309245	-5
Healthy	-0.194560314386514	-0.490313703828771	-0.319265735311571	-5	-5	-0.867036273869273	-2.34775365899668	-5	-5	-5
Healthy	-1.39674733801835	-1.97839728397176	-1.38341946991411	-5	-1.15695418946543	-1.78834559944682	-5	-5	-5	-2.97469413473523
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.03123695180275	-5	-5	-5	-1.03895878304669	-5	-5	-5	-5	-5
Healthy	-1.57724605869865	-5	-5	-5	-1.0100165416986	-2.0893755951108	-5	-2.24795155218056	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.504943639431635	-0.729857085434354	-0.653138689988264	-2.26440110030182	-0.954090532964991	-5	-2.60554831917378	-0.845484734207603	-1.59091263055216	-5
Healthy	0.517226257901185	-1.41782296231159	0.0388704151074567	-5	-1.2906452241656	-0.65704464820401	-5	-5	-5	-5
Healthy	-1.45259454033251	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.726628288010271	-0.970210529168144	-1.53180041392739	-5	-0.104207411522599	-5	0.317099719810898	-5	-5	-5
Healthy	-0.969521719377592	-5	-1.32303218570524	-5	-5	-5	-5	-5	-2.04095860767891	-5
Healthy	-1.51173138450454	-5	-2.23433144524099	-5	-5	-5	-1.01170865809251	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.145544448306119	-5	-0.574579910915053	-5	-0.563280921772424	-0.43077829571264	-5	-5	-5	-5
Healthy	-0.0908774117725586	-0.913853809314099	-0.594005158808196	-0.0437403004081553	-5	-0.276248878364461	-5	-0.472189717521456	-1.93629144060858	-5
Healthy	-0.691286223360996	-5	-0.981341102414482	-5	-5	-5	-5	-0.523168371487739	-5	-5
Healthy	-1.38520820804358	-5	-2.63638802010786	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	0.0908750112031753	-5	-5	-5	-5	-5
Healthy	-0.405419627491767	-1.13106182166709	-0.74011955265634	-0.424177348062638	-5	-0.723377375798292	-5	-3.39794000867204	-5	-5
Healthy	-0.395881993807965	-2.11690664142431	-0.918220773232467	-5	-5	-0.819157585353318	-0.608535588160897	-5	-5	-5
Healthy	-0.88458920986608	-2.22040350874218	-0.755673389769364	-1.69464863055338	-1.30233483735233	-1.51769823277656	-0.470351526474187	-5	-5	-2.3585258894959
Healthy	-2.34775365899668	-5	-1.29774183683791	-5	-2.07572071393812	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	0.887751168415024	-5	-5	-5
Healthy	-2.0195421077239	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.22599426974179	-5	-1.49976352517436	-5	-1.13300418688935	-5	-5	-5	-5	-5
Healthy	0.185213405801855	-0.434636311768765	0.231897557154034	-0.470095055871816	-5	-0.288715925889622	-5	-5	-5	-5
Healthy	0.0649519054279609	-0.587321100187324	-0.275912638721594	-5	0.076436535867728	-0.247505956430413	-5	-2.81247927916354	-5	-5
Healthy	-1.34055921812968	-1.81616096294358	-0.679874494026365	-5	-0.506709285693975	-5	-5	-2.32513885926219	-5	-5
Healthy	-0.363271452837797	0.0313519012870103	-0.988556437977925	-1.17198493577602	0.256717745977487	-5	-5	-1.05828985105835	-1.39168795730267	-5
Healthy	-0.333622439066508	-1.21084250808856	-0.683526416384916	-5	-1.32157267756613	-1.29800052511036	-5	-5	-5	-5
Healthy	-0.152853207534775	-0.840944396486513	-0.368505498613439	-0.526483834649084	-0.328919767261151	-0.532214365670781	-5	-5	-5	-5
Healthy	-1.27984069659404	-1.2991232916231	-0.676170599824331	-1.25508145755865	-0.552795439598732	-1.18025870272699	-5	-5	-5	-5
Healthy	-0.0482449043303067	-0.19323005785797	-0.81462785668896	-5	-1.78225292673721	-1.15764042666932	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.321345691574739	-0.291349689801722	0.110296715208977	-5	-0.0807388099988259	-1.14140265500531	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.71219827006977
Healthy	-5	-5	-1.21903497039168	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.45296410025999	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.20300960945431	-5	-0.458845274167453	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.59687947882418	-5	-1.96297212024422	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.63902811627406	-5	-1.87289520163519	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0540048690059087	-0.403007271941996	-0.172753535902964	-0.368109989361379	0.328124660970657	-0.756639452326233	-0.846673038509093	-2.35556141053216	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.787546038959724	-0.899560524720892	-1.48598381959935	-5	-0.161251626907422	-2.23062267392386	0.34907344856155	-5	-5	-5
Healthy	-5	-5	-1.56591036158211	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.964250162680339	-5	-1.36734028670609	-5	-5	-2.55129368009492	-5	-5	-5	-5
Healthy	-1.52100086832664	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.299408764118417	-5	-0.460560049621562	-5	-1.48148606012211	-0.957542625425679	-5	-5	-5	-5
Healthy	-1.73969005420508	-1.53820144247489	-1.54652876627706	-5	-5	-5	-5	-5	-5	-1.83743559347698
Healthy	-0.769627725587581	-0.605600857974409	-0.669708008531844	-1.47912361831166	-1.93930215964639	-0.742057569426865	-1.97061622231479	-1.68718817378791	-2.28567024025477	-5
Healthy	-1.29166409731774	-0.673746089157708	-1.89346914617762	-0.423854529669445	-5	-1.54075833512192	-0.0766627061760771	-5	-5	-5
Healthy	0.329115038177996	0.514521189494315	-0.770574152079305	-1.35832762677531	-0.194560314386514	-0.242763444260988	-5	-2.53017798402184	-5	-2.61798295742513
Healthy	-1.45680141436235	-5	-1.63264407897398	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.779604221768404	-0.783834097714007	0.0580652279885966	-5	-1.86106605974308	-0.525084763967227	-0.976336081802206	-5	-5	-1.33086915262667
Healthy	-0.924562538414387	-0.0295740837873276	-0.614733431042468	-5	-0.134730160099289	-0.833303529520399	-5	-3.21467016498923	-5	-5
Healthy	-0.0922340385376003	-0.69105161369042	-5	-0.677780705266081	-5	-5	-3.11918640771921	-1.76522970483908	-0.678940370793319	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.392459198692636	-1.02461415101053	-0.590794125810426	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.591048104149739	-1.33142773081544	-0.567126873531324	-2.74232142513082	-1.61296629871764	-0.857047692656568	-0.638461028730721	-2.58502665202918	-5	-5
Healthy	-1.93741801577184	-5	-0.2439042436751	-5	-0.196918615965013	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.645507399410563	-5	-5	-5	-5	-5
Healthy	-0.861792067331837	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.454680510648264	-0.362320183172779	-1.40351286626346	-0.247621152887858	-5	-1.24779784682348	0.13186557107068	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.98758462523757	-5	-1.86582289242323	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0502734235899835	-0.264864381873596	-0.294016616749775	-0.415793200728085	-5	-0.587724298064169	-5	-1.63695240547891	-3.88605664769316	-5
Healthy	-1.24657015842458	-5	-1.45038376048091	-5	-1.62488531530777	-5	-0.711370765335011	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.881305492102162	-5	-1.29482075512632	-5	-5	-5	-5	-2.45099673797421	-5	-5
Healthy	-0.470826396738277	-1.1388839558386	-0.422381836556034	-1.35212823469377	-5	-0.775052781222913	-0.349721625126869	-2.11069829749369	-3.04095860767891	-2.12262865413023
Healthy	-0.476643793345207	-0.825736619004878	-0.736671715013769	-5	-0.544774346909748	-1.05007355633209	-5	-5	-5	-5
Healthy	-0.396325267319058	-0.931109445742065	-1.55392906429899	-0.279675282582558	-5	-0.972324284095107	-0.243706290294697	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.83457759918543	-5	-5
Healthy	-0.484086436048496	-0.513172956889819	-1.18768839086888	-1.74256143314019	-0.169918411043325	-0.697842304058984	-2.13018179202067	-2.11975822410452	-5	-2.03621217265444
Healthy	-1.45767261722603	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.46331532737907	-1.25821830385683	-5	-5	-5	-5	-5	-2.5543957967264	-5	-5
Healthy	-1.66474274356547	-1.26384262472687	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.740860241578981	-1.26193328522253	-0.536301069080626	-0.387258515540594	-0.803078055180541	-0.995893676720342	-1.33771448427787	-0.875756691053351	-5	-5
Healthy	-0.146301788223826	0.108216501280007	-0.678484418539467	-1.17646056634314	-1.37882371822496	-0.473906375261238	-1.46243274284732	-1.79914950190892	-2.51286162452281	-0.894728316893206
Healthy	-2.08460016478773	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.527419058659273	-5	-0.840282453819784	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.33299558263342	-0.111522838290659	-0.543725087159833	0.686926595463666	-5	-1.00243888436641	-0.0441968379181022	-5	-5	-5
Healthy	-0.466418574941294	-5	-0.25771488340559	-5	-0.429994423238212	-0.576000909942272	-5	-5	-5	-5
Healthy	-0.378055551290444	0.125146062728236	-0.967421528075688	-1.15857795559764	0.239457148210952	-5	-5	-1.79588001734408	-1.5543957967264	-5
Healthy	-0.0637628061599883	-0.94826880394015	0.649040685262051	-5	-5	-5	0.718954016314318	-1.10391491457671	-1.41060897686307	-1.67039875164348
Healthy	-5	-5	-5	-1.40395299245456	-5	-5	-0.144256789225263	-0.729134911260221	-2.30803489723264	-1.76497684050478
Healthy	-0.471790567522592	-2.60730304674033	0.0190331639309988	-5	0.167187322383425	-5	-5	-1.80465394165158	-1.49661793652627	-2.6252516539899
Healthy	-1.03872132091496	-1.75399409592397	-0.484324811997466	-5	-3.09691001300806	-1.06459351024765	-0.648010544564368	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.83238732727247	-0.0918260688074036	-1.72422809983507	-1.24412514432751	-2.96657624451305	-5	-5	-1.8965383779053	-1.43144628795056	-5
Healthy	-0.878374507791528	-5	-5	-5	-5	-5	-5	-0.913319906265376	-1.76321090059071	-5
Healthy	-0.948500180867255	-5	-1.14703230897118	-5	-5	-2.09044397075882	-5	-5	-5	-5
Healthy	-0.85229276621959	-1.08576265223226	-0.498037468436826	-1.9515581964496	-0.89670952844225	-0.430497342912587	-1.68131073005225	-2.80410034759077	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.21781413350798	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.191775518903839	-5	-5	-5	-5	-0.556392843415484	-0.621184359727524	-5	-5	-5
Healthy	-1.38679264789624	-5	-5	-5	-5	-5	-0.865440422577375	-5	-5	-5
Healthy	-1.40055362427472	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.295763662691212	0.0170709208489976	-0.647971925162635	-5	-0.598702874978417	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.98426312552255	-5	-1.21695442788531	-5	-5	-5	-5	-5	-5	-5
Healthy	0.398070277477265	-0.55942148516363	-2.38615817812393	-0.789119909693135	-0.195901476449888	-0.740645072691966	-5	-2.40230481407449	-2.11861534322943	-5
Healthy	-0.62887669941805	-1.10662666975398	-5	-5	-5	-1.01881586260165	-5	-5	-5	-5
Healthy	-0.414900392625936	-0.269476117607277	-1.08862929288386	-0.742921694033431	-1.15757799664235	-1.53895190832934	-1.17496355877865	-3.53760200210104	-5	-2.56863623584101
Healthy	-0.671416550285798	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.01999662841625	-5	-1.44261311794049	-5	-5	-1.9734667354767	-1.15701652987778	-5	-5	-5
Healthy	-0.489253974061077	-0.674751234712463	-0.481065130133354	-5	-0.130187652984402	-1.26784758193479	-5	-5	-5	-5
Healthy	-0.549043045222428	-0.721520776953677	-0.986025822979084	-5	-1.3269790928711	-0.765609277607808	-5	-1.9381706927053	-5	-5
Healthy	-0.903646240006705	-0.788799337999743	-0.833866029694891	-1.06323500239006	-2.30803489723264	-1.20753826865305	-0.504941566983313	-2.23582386760967	-5	-5
Healthy	-0.481051982642794	-0.295600650507113	-0.964490214910441	-0.577952135294122	-5	-1.01836257534423	-5	-5	-5	-5
Healthy	-0.0526202006398225	-5	-0.347540916488317	-5	0.0776185970934953	-1.49580108146055	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.97061622231479	-5	-5	-1.28166442109149	-0.316232738574688	-5	-5
Healthy	-1.96899571863646	-1.24313577593945	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.08815020350058	-5	-5	-5	-1.0474497061018	-5	-5	-5	-5	-5
Healthy	-0.85676654534683	-1.21524010533599	-1.03635381351516	-0.591980630870233	-0.690945014813592	-1.25018641470706	-2.05502409158795	-5	-5	-5
Healthy	0.674989665539448	-1.23284413391782	-0.692482568796869	-2.17005330405836	0.0185631999741879	-0.342810244379119	-5	-2.03715731879876	-5	-5
Healthy	-0.560556772550753	-5	-0.873122131164733	-5	0.102028724271531	-2.34486156518862	0.21529115278355	-5	-5	-5
Healthy	-1.50320868429996	-1.45804652554176	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.10507502264046	-2.29756946355447	-0.991783198410309	-1.66756154008439	-5	-0.795880017344075	-5	-2.95078197732982	-5	-5
Healthy	-0.31712419043201	-0.433609652234188	-0.271459552061398	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.371505632166178	-0.423221119856824	-0.263962237621423	-1.13153190097901	-1.15651805696004	-0.494348158769009	-5	-2.52287874528034	-5	-5
Healthy	-1.03508070571336	-5	-5	-5	-5	-5	-1.83268266525182	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.41793663708829	-5	-5	-5	-2.10292299679058	-5	-0.101477755916399	-5	-5	-5
Healthy	-0.3060884711944	-5	-5	-0.0565796865285519	-5	-5	-1.16627930955537	-5	-5	-5
Healthy	-5	-0.288851035976468	-5	-5	-5	-5	-1.36351210364663	-0.969886247292407	-2.20690839982342	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.78968148017377
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.114226170081733	-0.903402791642106	-0.10153262017301	-5	-0.480946817044459	-5	-5	-5	-5	-5
Healthy	-0.186665915640581	-1.2503409679051	0.107060655254832	-0.642751423063712	0.353964290952715	-0.540758335121918	-5	-2.02965312376991	-5	-5
Healthy	-0.812310106474816	-1.4000078224159	-0.701277886394292	-5	-5	-1.15101079374883	-5	-5	-5	-5
Healthy	0.187639148637561	-0.106515653781514	-0.00783544484660303	-5	-0.352421445787545	-0.455225251368042	-5	-5	-5	-5
Healthy	0.179097727637343	0.0644055712124346	-0.030244054517378	-1.27221482581709	0.313202621034727	-0.669099440332066	-0.761326756716156	-5	-5	-5
Healthy	-1.24025663240227	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.927639796036511	-1.28433085759901	-1.94043658209873	-2.37263414340727	-1.85201467931619	-5	-5	-0.834014177225546	-5	-3.52287874528034
Healthy	-0.787785752580059	-0.431118023020414	-5	-0.823764000239128	-5	-1.17204947169737	0.392580891453934	-5	-5	-5
Healthy	-0.668491723713611	-5	-0.716201427085007	-0.398472345535308	-1.06163040254819	-1.13012318673323	-1.7562180839062	-0.544302626713443	-5	-5
Healthy	-1.88840147511961	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.248136070445015	-0.419645338893408	-1.60275541898961	-5	-5	-1.01822668137225	-1.5115903110968	-5	-5	-5
Healthy	-1.15932943866659	-5	-1.20718822875185	-5	-5	-5	-5	-5	-5	-5
Healthy	0.451513189095806	-5	-0.390053602792332	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.83713700667807	-5	-5	-5	-5	-5	-1.63171311509787	-5	-5	-5
Healthy	0.233039283720956	-0.986152004128169	-0.0771811553851775	-0.336317916428264	-2.04720755695591	-5	-3.79588001734407	-1.79209646961395	-3.92081875395237	-5
Healthy	-0.67376657909576	-0.330469279730911	-5	-1.31921138849332	-5	-5	-5	-0.522502519736885	-5	-5
Healthy	-0.445353383793635	-0.430064563124004	-5	-0.193094546216106	-5	-0.731001041457326	-5	-5	-5	-5
Healthy	-0.0401813914555961	-0.154666264092951	-5	-0.575820986421218	-1.48972315558264	-5	-0.859774874733552	-1.1272029600104	-1.72147503526298	-2.71896663275227
Healthy	-1.34237056861105	-5	-1.87451873429941	-5	-0.345457687797169	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.57675412606319	-5	-1.99956592252068
Healthy	-1.26696331706642	-5	-1.57724605869865	-5	-1.77728352885242	-5	-0.62397081827182	-5	-5	-5
Healthy	-1.26003230324049	-0.969845729077898	-0.799313624030383	-5	-0.0458877984524073	-1.39761440989489	-5	-5	-5	-5
Healthy	-0.716857136696758	-1.47977856411804	-0.762934047444596	-5	-1.16392919108486	-0.719444391993726	-5	-5	-5	-5
Healthy	-5	-5	-1.8569851997459	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.34361428094131	-0.85294232897164	-1.51427857351842	-5	-0.30756731148585	-2.1331221856625	-2.01772876696043	-5	-5	-5
Healthy	-1.30759376516637	-2.35163998901907	-2.71669877129645	-5	-5	-5	-1.41532961553565	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.627603567576888	-5	-1.75276345049324	-5	-1.99913227846877	-5	-5	-5	-5	-5
Healthy	0.219180953052859	-0.0210575106925553	0.107589811163095	-5	-5	-1.72056121171298	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.26520017041115	-5	-5	-5	-5	-5
Healthy	-2.26921772433361	-5	-5	-5	-1.54530755076052	-1.90483064856824	-2.37059040089728	-5	-5	-5
Healthy	-0.820735535660975	-0.638706675756425	-0.950781977329818	-5	-0.611028948780917	-1.61065668874792	-5	-5	-5	-5
Healthy	-0.667824216169577	-0.83141413446359	-1.13566694496661	-0.408901986990491	-0.473079467361351	-5	-5	-5	-5	-5
Healthy	-0.942714355581785	-0.716992924446245	-0.240989759361168	-5	-5	-5	-1.23328979273774	-5	-5	-5
Healthy	-0.781622066708247	-1.37986394502624	-0.936403966708941	-5	-5	-1.07227044022835	-1.58753945257004	-5	-5	-5
Healthy	-0.764320081435308	-1.49471432585587	-0.312720807627096	-5	-0.226806178920502	-1.006607862551	-5	-5	-5	-5
