group	Enterobacteriaceae	Streptococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Coriobacteriaceae	Veillonellaceae	Lactobacillaceae	Eggerthellaceae	Micrococcaceae		Lachnospiraceae	Rikenellaceae	Bifidobacteriaceae	Dialisteraceae	Coriobacteriaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Eggerthellaceae
Healthy	0.01536	0	0.1009	0	0.03609	0.01214	0	0	0		11.5957	0.19848	0.07277	1.70669	0.03609	0.1009	0.08167	0	0	0
Healthy	0	2.7731	0.23356	0	0.01564	0.1179	0	0	0		23.7461	3.56761	0.09781	2.11387	0.01564	0.23356	0	0	0.03304	0
Healthy	99.3324	0	0	0	0	0	0	0	0		0	0	0.00228	0	0	0	0	0	0	0
Healthy	0	0.01218	0	0	0.239	0.2602	0	0	0		6.29628	2.79059	0	0	0.239	0	0.55071	0	0	0
Healthy	0	0.15263	0.54942	0	0.20832	0	0	0	0		9.17758	5.43239	30.34293	0.59226	0.20832	0.54942	0.7624	0	0.15417	0
Healthy	0	0	0.05353	0	0.22944	0	0	0.02991	0		14.61272	7.16213	0.94641	0	0.22944	0.05353	0	0	0	0.02991
Healthy	0	0	2.78651	1.79016	0.27293	0	0	0	0		2.98327	0	0	0	0.27293	2.78651	0	0	0	0
Healthy	0	0	0	0	0.09411	0.51805	0	0.11538	0		6.81091	16.31581	0.31477	0	0.09411	0	0	0	0	0.11538
Healthy	0.21538	0.04787	0.02503	0	0.05285	0.11848	0	0	0		4.22041	2.65347	0	6.38714	0.05285	0.02503	0.59476	0	0.15122	0
Healthy	0	0	0.36642	0	0	0	0	0	0		4.69129	10.69667	0.35379	6.20217	0	0.36642	0	0	0	0
Healthy	0.31683	0.04692	0	0	0	0.16411	0	0	0		1.72415	29.76716	0	2.66308	0	0	0.21065	0	0	0
Healthy	0.04164	0.33205	0	0	1.15313	0.02608	0.0599	0	0		23.80849	0.06006	2.84119	0	1.15313	0	0	0.0599	0	0
Healthy	0.09185	0.00362	0.00047	0	0.13671	0	0	0.01149	0		5.97067	10.57839	0	0	0.13671	0.00047	0	0	0	0.01149
Healthy	0.11803	0.02294	0.02461	0	0.03061	0	0	0	0		0.69477	17.50738	0.0952	0	0.03061	0.02461	0	0	0	0
Healthy	0.18718	0.24268	0.00036	0	0	0.15243	0	0	0		4.99754	0	0.34483	8.04233	0	0.00036	0.00356	0	0.03091	0
Healthy	0.35282	0.39834	0.52282	6.54936	0	0	0	0.11416	0		22.44835	3.5885	0	0	0	0.52282	0	0	0	0.11416
Healthy	0.10696	0.01265	0.01656	0.01412	0	0.05004	0.00759	0.08943	0		22.19163	8.06031	11.145	0.57681	0	0.01656	0.0498	0.00759	0.13131	0.08943
Healthy	0	0	0	0	0	0	0	0	0		1.35342	9.3542	3.65866	0	0	0	0	0	0	0
Healthy	1.36054	19.22285	0.01845	4.0675	1.39747	0.00772	0.06049	0.03959	0.03337		22.92103	1.44973	11.6705	1.92044	1.39747	0.01845	0.00227	0.06049	0	0.03959
Healthy	0	0.58033	0.01137	0	0.25778	0	0	0.09832	0		50.82137	1.77441	0.73248	0	0.25778	0.01137	0	0	0.36434	0.09832
Healthy	5.28272	0.05098	0	0	4.75024	0.023	0	0	0		2.29972	0	74.0906	0	4.75024	0	0	0	0.00864	0
Healthy	0.67371	0.06608	0	0	0.21746	0.01208	0	0.01185	0		20.32889	3.43425	0.15337	0	0.21746	0	0.5081	0	0.00826	0.01185
Healthy	0.5889	15.1316	0.20711	0.00484	2.24086	0.23528	0	0	0.08105		25.33694	1.23993	1.1159	6.58488	2.24086	0.20711	0.12577	0	0	0
Healthy	2.6253	0.22109	0.00797	0.01811	0	0.04092	0	0.00771	0		9.96944	0.22415	0.00246	0	0	0.00797	0.50367	0	0.29017	0.00771
Healthy	0.09115	0.10548	0.03567	0	1.87375	0.06613	0	0.02832	0.01693		14.53917	4.47691	0.00029	0	1.87375	0.03567	0.03762	0	0.04687	0.02832
Healthy	0	2.59781	0.17285	0	0	0	0.17258	0.00331	0		31.00509	3.06473	0.18946	0.52446	0	0.17285	0.05275	0.17258	0.30967	0.00331
Healthy	0.12491	0.00415	0	0.03567	0.44293	0	0	0	0		3.40973	35.73258	1.08547	0	0.44293	0	0	0	0	0
D065626	0.70613	0.99513	0.32346	0.43069	0.50469	0.90346	0.00498	0.03582	0.00804		42.225	3.54671	0.42546	3.03267	0.50469	0.32346	0.07709	0.00498	0	0.03582
Healthy	0	0.23305	1.12563	0	0.32167	0	0	0.0312	0		15.06191	1.69841	38.26172	0.85009	0.32167	1.12563	1.31321	0	0.49756	0.0312
Healthy	0.25577	0.03522	0	0	0.3159	0	0.70379	0	0		20.85388	0.35429	10.0008	0	0.3159	0	0.27691	0.70379	0.27633	0
Healthy	0	0.20564	0	0	0.81273	0	0	0.20443	0		5.77072	7.95599	6.76928	0	0.81273	0	0	0	0.01195	0.20443
Healthy	0	0.47349	0.03848	0	0	0.04695	0	0.00983	0		29.14473	14.5682	0.30703	0	0	0.03848	2.24622	0	0	0.00983
Healthy	0.69287	0.27132	0.00477	0.06141	0	0.23996	0	0.01306	0.00719		18.13691	0	9.42454	0	0	0.00477	0.19978	0	0.02572	0.01306
Healthy	1.06199	0.90117	0.94072	0	0	0.05717	0	0.03192	0.00239		12.8056	0	0.92343	6.37105	0	0.94072	0.04173	0	0.01107	0.03192
Healthy	2.35562	0.40257	0	0	0	2.17314	0	0	0.0505		0	0	77.76857	0	0	0	0.55167	0	0	0
Healthy	0	0.07445	0.31	0	0	0.07539	0	0	0		17.67872	2.06338	13.49806	4.05909	0	0.31	1.44863	0	0.37412	0
Healthy	0	0	0	0	0	0	0	0	0		12.90721	4.51584	0.04287	0	0	0	0	0	0	0
Healthy	0.04844	0.07384	0.04387	0	0	0.00272	0	0.07108	0.00248		28.61221	9.23568	10.4945	0	0	0.04387	0	0	0.04726	0.07108
Healthy	0.04976	0.17887	0.73435	0.49088	0.19052	0.15995	0.5042	0	0		13.96411	1.81886	0.1036	0	0.19052	0.73435	0.00484	0.5042	0	0
Healthy	1.09555	0.006	0	0	0.01378	0	0	0	0		21.23129	1.25512	0.48572	0	0.01378	0	0.01242	0	0.00279	0
Healthy	0.00817	0	0.72541	0	0.05756	0	0.23414	0	0		52.59742	2.27428	0.12523	0	0.05756	0.72541	0.00722	0.23414	0.00373	0
Healthy	0.5133	0	0.10257	0.57755	0.53123	0.06149	0	0	0.00421		10.98274	0.21427	0	0	0.53123	0.10257	0.64482	0	0.01007	0
Healthy	0	0.37872	0.00258	1.96503	0.83719	0	0.39169	0	0		39.77654	0.68295	12.15454	3.47983	0.83719	0.00258	0	0.39169	0	0
Healthy	7.46327	1.33778	3.47651	0.23515	0.00537	0.22815	0	0.04783	0.01691		39.62724	0	26.13642	0	0.00537	3.47651	0	0	0.66857	0.04783
Healthy	0.01636	0.07655	0	0	0.69723	0.01122	0.59566	0	0.0018		1.457	0.44777	47.76307	0	0.69723	0	0.01104	0.59566	0.00332	0
Healthy	0.17344	0	0.00703	0	0.02949	0	0	0	0		11.18939	9.39716	0	0	0.02949	0.00703	0.06532	0	0.00384	0
Healthy	0.06106	0	0	0	0	0	0	0	0		1.72893	1.61042	0.18969	0	0	0	0	0	0	0
Healthy	0	0	6.35549	0	0	0.14734	0	0	0		38.8167	0.60937	0	0	0	6.35549	0	0	0	0
Healthy	7.65476	0.36556	0.08378	0	1.18845	0.01761	0.13683	0.13295	0.02091		8.44434	8.58898	5.17142	0	1.18845	0.08378	0.09002	0.13683	0.07496	0.13295
Healthy	87.6699	4.6561	0	0	0	0	0	0	0		0	0	6.59575	0	0	0	0	0	0	0
Healthy	0.87742	0.38596	0.09034	0.31268	0	0.05289	0.007	0.21191	0.00033		24.73501	6.38575	0.25903	0	0	0.09034	0.14111	0.007	0.28323	0.21191
Healthy	0	0	0	0	0	0	0	0	0		9.69299	2.77726	0	3.61042	0	0	0	0	0	0
Healthy	0.08761	0.05277	0.02874	0	0.67645	0.03405	0	0.05825	0.00016		23.67886	7.64732	2.80303	0	0.67645	0.02874	0.07677	0	0.09703	0.05825
Healthy	0	0	0.51735	0	0	0	0	0	0		12.33075	1.06491	0.02023	0	0	0.51735	0	0	0	0
Healthy	0.36426	0.02913	0	0	0	0.14732	0	0	0		2.06269	29.34344	0.02352	2.47331	0	0	0.23996	0	0	0
Healthy	0.14705	0	0	0	0	0	0	0	0		5.91702	15.4521	4.05241	2.80683	0	0	0	0	0	0
Healthy	0.18304	0.01873	0.5634	2.79265	0.61169	0	0.05257	0.03859	0		10.32986	6.87355	4.15836	0.00036	0.61169	0.5634	0	0.05257	0.31151	0.03859
Healthy	0	0	0.76987	0	0	0	0	0	0		46.34829	0.62418	0	6.52691	0	0.76987	0	0	0	0
Healthy	0	0.09841	0.21724	0	0.38363	0	0	0	0		6.27347	6.96963	0.14517	0	0.38363	0.21724	0	0	0	0
Healthy	0.13388	0.09111	0	0	0	0.00243	0	0	0		4.55439	15.94123	3.63884	7.61668	0	0	0	0	0	0
Healthy	0.09389	0.01041	0	0	0	0	0	0.00443	0		5.77806	15.84127	4.25504	2.84921	0	0	0	0	0	0.00443
Healthy	0	0	0	0	0	0	0	0	0		25.99537	0.91171	0	0	0	0	0	0	0	0
Healthy	0.01077	0.07013	0.03373	0	0	0.00567	0	0	0		6.25106	0.22771	0.00788	0.82615	0	0.03373	0.01136	0	0.42534	0
Healthy	0	0	0.32	0	0.02019	0	0	0	0		18.21306	1.87102	1.25183	1.84818	0.02019	0.32	1.81989	0	0.14632	0
Healthy	0	3.31825	0	0	0	0	0	0	0		15.24503	0.82712	5.34989	9.46156	0	0	0	0	0	0
Healthy	0.02321	0	0.27242	0	0	0	0	0	0		5.14392	11.07429	0.40903	6.41941	0	0.27242	0	0	0	0
Healthy	0.0328	0	0	0.50213	0.08428	0	0	0	0		1.1663	6.63942	0.12091	0	0.08428	0	0	0	0	0
Healthy	2.17787	8.25162	3.5968	0	2.53666	0	0	1.92975	0.5084		24.27811	1.29699	0.22601	0	2.53666	3.5968	0	0	0	1.92975
Healthy	0	0	0.07183	0	0.23918	0	0	0.0123	0		14.13543	7.02145	0.89222	0.0024	0.23918	0.07183	0	0	0	0.0123
Healthy	0	0	0	0	0	0	0	0	0		0.78978	14.76102	0.0863	3.23865	0	0	0	0	0	0
Healthy	0	0.0223	0	0	0	0	0	0	0		26.29808	0.12639	0	0	0	0	0	0	0.09037	0
Healthy	0	0.23235	0	0	0.25072	0	0	0	0		21.11407	7.9668	4.33814	0	0.25072	0	0	0	0.28594	0
Healthy	0	0	0.06868	0	0.23103	0	0	0.02018	0		14.52991	7.21644	0.99456	0	0.23103	0.06868	0	0	0	0.02018
Healthy	0.43307	0.48635	1.90703	0	0.29517	0.26113	0	0	0		15.26306	5.82279	1.8504	1.6894	0.29517	1.90703	0.24747	0	0	0
Healthy	0	0	0	0	3.21662	0	0	0.3691	0		19.60951	0	4.24856	0	3.21662	0	0	0	0	0.3691
Healthy	0	0	0	0	0	0.02688	0.11797	0	0		24.55488	1.1217	0	5.34705	0	0	0.40379	0.11797	0.20194	0
Healthy	0.6727	0.00882	0.00207	0.06095	0.02957	0.00129	0	0	0		10.44091	0.34539	0	0	0.02957	0.00207	0	0	0.05314	0
Healthy	0.74512	0.0687	0	0	4.01171	0.13021	0.78683	0.00569	0		3.57365	4.54685	17.01694	0	4.01171	0	0	0.78683	0.03828	0.00569
Healthy	4.12779	0	0	0	0	0	0	0	0		0.64707	0	0	0	0	0	0	0	0	0
Healthy	1.83545	2.39811	0	0	0	0	0	0	0.02426		21.35409	5.13152	4.99819	1.29797	0	0	0	0	0	0
Healthy	0	0	0.0405	0	0	0	0	0	0		23.87406	24.4055	0	0	0	0.0405	0	0	0	0
Healthy	0	0	0.07771	0	0.06704	0	0	0	0		23.7909	23.906	0	0	0.06704	0.07771	0	0	0	0
Healthy	0	0.06857	0.40002	0	0.31422	0	0.00944	0.03728	0		30.93293	0.85813	0	0	0.31422	0.40002	0.01484	0.00944	0	0.03728
Healthy	0.04559	1.8433	16.44743	0	1.55705	0	0.25765	0	0		27.93452	0.52597	1.29975	0	1.55705	16.44743	0	0.25765	0.41789	0
Healthy	0.09805	1.06308	1.21208	0	0.13637	0	0.38832	0.01448	0		35.61448	0.62661	1.11626	0	0.13637	1.21208	0.06684	0.38832	0.40841	0.01448
Healthy	2.02806	8.21899	0.08132	0.04432	1.07156	0.1432	0	0.00696	0.01459		25.4783	3.03612	1.18708	0	1.07156	0.08132	0.28217	0	0.06758	0.00696
Healthy	0	0	0.57303	0	0.6947	0	0	0	0		8.61824	0	0	0	0.6947	0.57303	0	0	0	0
Healthy	0	0.12664	3.0786	0	0.28028	0.0031	0	0.05899	0		19.89236	5.05123	0.05422	0	0.28028	3.0786	0	0	0	0.05899
Healthy	0.04317	0.0434	0.07882	0	0	0	0	0.99055	0		7.83141	14.88692	0	0	0	0.07882	0	0	0	0.99055
Healthy	8.48243	0.05048	0	0	0.0426	0.02726	0	0.02015	0		13.89969	4.6813	0.002	0	0.0426	0	0.00258	0	0.66049	0.02015
Healthy	0.03067	0.35595	0.91029	0	0	0	0	0	0		47.44119	1.00068	0.15815	0	0	0.91029	0.03965	0	0	0
Healthy	0	0.42666	0.07792	0	0	0.13071	0	0	0		7.41268	17.98824	0.87671	0	0	0.07792	0.74286	0	0	0
Healthy	0.47299	0.74143	0.00749	0	0.30276	0.00186	0.03492	0.05995	0		19.30605	1.52814	5.56913	4.71543	0.30276	0.00749	0	0.03492	0.14908	0.05995
Healthy	0	0.05079	0	0	0.19455	0	0	0	0		2.81573	9.86851	0.08805	0	0.19455	0	0	0	0	0
Healthy	0	0.05086	2.86491	0.74543	1.00994	0	0.21739	0	0		15.96171	0	0	0	1.00994	2.86491	0.24052	0.21739	0.05592	0
Healthy	0.02631	0.01848	0.12269	0.91977	0.40393	0	0	0.06881	0		3.33986	1.6101	0.00318	0	0.40393	0.12269	0	0	0.05482	0.06881
Healthy	15.6337	0	0.18018	0	0	0	0	0	0.00144		0.01695	0.00153	0.25171	0.00048	0	0.18018	0	0	0.04787	0
Healthy	1.31886	0	0	1.26078	0	0	0	0	0		1.3669	0.07741	0	0	0	0	0	0	0	0
Healthy	2.36877	5.52076	0	0	1.80717	0.06649	0	0	0		22.85331	5.56369	1.59289	0	1.80717	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		25.93152	0.8505	0	0	0	0	0	0	0	0
Healthy	0	1.40118	1.47063	10.9273	0.09271	0.08681	0	0	0		20.33841	0.659	0.10989	0	0.09271	1.47063	0.1676	0	0.02165	0
Healthy	0.78469	0.02389	0.00754	0	0.18082	0	0	0.00335	0		13.4946	0.06141	5.11495	0	0.18082	0.00754	0	0	0.06551	0.00335
Healthy	0.15749	1.46316	0	0	0	0	1.9303	0	0		0.00232	0.0135	92.88663	0	0	0	0.00151	1.9303	0	0
Healthy	0.07817	0.04869	0.11387	0	0.29965	0.00282	0	0.00326	0		11.19733	0.66387	0	0	0.29965	0.11387	0.00767	0	0	0.00326
Healthy	4.27323	0.48402	0.17237	0.11987	3.87625	0.10549	0.20686	7e-05	0.00923		13.95278	0	72.71209	0	3.87625	0.17237	0	0.20686	0.00065	7e-05
Healthy	0	0	0	0	0.07912	0	0	0.13703	0		1.95559	15.84823	0	0.20528	0.07912	0	0	0	0	0.13703
Healthy	0.12255	0	0	0	0	0	0	0	0		15.78988	2.31537	0	0	0	0	0	0	0	0
Healthy	0	0	0.27498	0	0	0	0	0	0		4.99949	11.67459	0.38768	6.30271	0	0.27498	0	0	0	0
Healthy	0	0	0	0	2.77932	0	0	0	0		3.15258	0	17.86819	0	2.77932	0	0	0	0	0
Healthy	18.6713	0.09169	0	0	0	0.01348	0	0	0.00522		1.68143	0.03166	5.47498	0	0	0	0.00123	0	0	0
Healthy	1.0251	0.01145	0.04425	0	0.31875	0.04263	0	0	0		4.88406	2.58597	1.45403	0.80153	0.31875	0.04425	0.07592	0	0	0
Healthy	0.15486	2.42027	0.15287	0.08768	0	0.21648	0	0	0.32407		13.15882	0.00027	3.01091	2.64985	0	0.15287	3.13703	0	0.61698	0
D065626	0.33244	14.44622	0.0462	0.20563	0.02952	2.78633	0.16892	0.01901	0.21113		32.31307	0	3.33423	3.65433	0.02952	0.0462	1.93313	0.16892	0	0.01901
Healthy	0	0.30245	0.01338	0	1.12734	0	0.00189	0.04408	0		9.87281	1.2919	0.59368	0.65623	1.12734	0.01338	0	0.00189	0	0.04408
Healthy	0.30347	0.426	0.10371	0	0.81806	0.00198	0.00081	0.52422	0.00057		26.60135	8.1883	1.80915	0	0.81806	0.10371	0.00554	0.00081	0.1	0.52422
Healthy	0	0.01042	0.8243	1.18591	0	0	0	0	0		33.09255	0.04774	0	0	0	0.8243	0.21568	0	0.30225	0
Healthy	0.17465	0.23359	0	0	1.38578	0	0	0.47756	0		5.97775	15.03435	12.13324	0	1.38578	0	0	0	0	0.47756
Healthy	0	0.53944	0	0	0.04655	0	0	0	0		5.25075	2.20826	0.2525	4.41165	0.04655	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0		0.65658	8.28927	0.01614	2.76131	0	0	0	0	0	0
Healthy	9.93651	0.00212	0.13414	0	1.28768	0	0	0.19064	0		0.3762	1.31308	0.01961	2.73148	1.28768	0.13414	0	0	0	0.19064
Healthy	0.07966	0.05159	0.05917	0	0.02616	0	0	0.05476	0		22.62267	9.14021	0.78855	0.29548	0.02616	0.05917	0	0	0.01069	0.05476
Healthy	0.27898	0.05048	0.03273	0.0785	7.0379	1.09017	0.06683	0.01795	0.10574		16.62348	0	22.80746	0	7.0379	0.03273	0.58972	0.06683	0.03452	0.01795
Healthy	0.81252	0.08299	0	0	0.08225	7.54867	0	0	0		6.25322	0	0.12441	0	0.08225	0	0.38291	0	0	0
Healthy	0.44934	0.43523	0.01117	0	0	0	0	0.02042	0		27.47749	0.73339	3.15295	4.95061	0	0.01117	0.02631	0	0	0.02042
Healthy	1.56178	0.35671	0	0	0.8386	0.00429	0	0.0158	0.0811		20.47828	2.33993	19.20804	0	0.8386	0	0.45378	0	0.14746	0.0158
Healthy	0.0024	0.04062	0	0	0.01795	0.05124	0	0.00429	0		18.49618	1.85048	0.43072	0	0.01795	0	0.15484	0	0.21993	0.00429
Healthy	0	0.01526	0.09703	0	0.47425	0	0	0.01682	0		15.68105	5.39872	1.6969	23.8095	0.47425	0.09703	0	0	0.20308	0.01682
Healthy	0	0.58223	0.02499	0	0	0.98843	0	0	0		20.14283	9.94266	0.95593	0	0	0.02499	2.02587	0	0	0
Healthy	0.02496	0	0	0	0.23581	0	0	0	0		23.05958	0.99045	0.19998	0.79662	0.23581	0	0	0	0	0
Healthy	0.08922	0.13624	0	0	0	0	0	0	0		2.98726	16.29838	0.60994	0	0	0	0	0	0	0
Healthy	9.88235	0.01031	0.16516	0	1.34761	0	0	0.1527	0		0.39047	1.21067	0.02198	2.47905	1.34761	0.16516	0	0	0	0.1527
D065626	4.01105	0.74358	0.03437	0	2.09151	0	0.14766	0.06645	0		6.84346	0.00127	1.14177	0.00162	2.09151	0.03437	0	0.14766	0.35516	0.06645
Healthy	0	0	0	0	0	0	0	0	0		18.56895	3.01581	0	5.49084	0	0	1.36227	0	0	0
Healthy	1.58023	0.81321	0.00841	0	0	0.04947	1.71841	0.61498	0		37.12354	3.05415	8.90117	2.68525	0	0.00841	0.19247	1.71841	0.21189	0.61498
Healthy	0	0.19513	1.21645	0.06569	2.33976	0	8.66729	0.04163	0		37.98924	2.8867	0.72384	0	2.33976	1.21645	0	8.66729	0	0.04163
Healthy	0.37113	0	0.09797	0	0.24101	1.10627	0	0	0		1.82519	0	0.33531	7.9928	0.24101	0.09797	0	0	0	0
Healthy	0	0.11814	0.59342	0	0.1148	0.0198	0	0	0		13.89714	2.31265	23.65549	0.8877	0.1148	0.59342	1.0041	0	0.21255	0
Healthy	0.01877	0.03241	0	0	0.08713	0.01004	0	0.27661	0		2.50994	20.86077	0	0.36376	0.08713	0	0.01017	0	0	0.27661
Healthy	0	0.10693	0.02068	0	0.19234	0.0068	0	0.05817	0		10.4235	6.46251	0	0	0.19234	0.02068	0.16205	0	0	0.05817
Healthy	2.9113	32.59093	0	0	0	0	0.14333	0	0		4.1556	0	20.8616	0	0	0	0	0.14333	0.29111	0
Healthy	0	0	0	0.24703	0	0	0	0.13008	0		10.17214	5.84946	0	0	0	0	0	0	0	0.13008
Healthy	0	0.00165	0.89092	0.07134	0.31976	0	0	0	0		52.67782	0.56384	2.32162	0	0.31976	0.89092	0	0	0.00748	0
Healthy	0	0.02237	0.0979	0.05956	0.71882	0.00389	0	0.02808	0.00991		20.01501	0.61902	7.73628	0.83648	0.71882	0.0979	0.06871	0	0.01238	0.02808
Healthy	0	0	0	0	0	0	0	0	0		12.96048	1.25267	0	0	0	0	0	0	0	0
Healthy	0	0	0.18017	0	0.62212	0.02759	0	0.03604	0		4.44309	4.71841	5.55201	17.9764	0.62212	0.18017	0	0	0	0.03604
Healthy	0	1.86746	0.05333	0	0.56859	0	0.00128	0.05244	0.0062		29.20642	4.82541	0.00353	0	0.56859	0.05333	0	0.00128	0	0.05244
Healthy	0.06494	0	0	0	0	0	0	0	0		1.97522	1.5347	0.20647	0	0	0	0	0	0	0
Healthy	0	0.01326	0.01213	0	0	0	0	0.67161	0		3.08403	0.72914	0	0	0	0.01213	0.10871	0	0	0.67161
Healthy	1.20757	0	0.15116	0	0.48773	0.05853	0	0.01789	0		8.04226	14.12829	2.33244	0	0.48773	0.15116	0	0	0	0.01789
Healthy	0	0.28746	0.01159	0	0.04435	0.82588	0	0	0		34.85489	1.07383	0.55737	5.33404	0.04435	0.01159	0.039	0	0	0
Healthy	0.04797	0.02943	3.33254	0	0.16674	0.02472	0.01791	0.00638	0		19.26642	5.45714	0.21588	0	0.16674	3.33254	0.00876	0.01791	0.1229	0.00638
Healthy	0	0.07046	0	0	0	0	0	0	0		28.41553	0.45861	0	8.03066	0	0	0	0	0	0
Healthy	0.04867	0	0.22781	0	0.03053	0	0	0	0		3.22191	2.75924	0	1.32785	0.03053	0.22781	0	0	0	0
Healthy	0.03647	0.00093	0.57724	0	1.6807	0	0	0	0		4.38976	8.49697	5.20331	0	1.6807	0.57724	0	0	0.0213	0
D065626	3.82205	9.92372	29.99275	0	2.11916	0.09472	0	0.00207	0.1418		7.9612	0.00212	0.34466	0.00487	2.11916	29.99275	0	0	0	0.00207
Healthy	0	0.25247	0	0	0.83256	0	0	0	0		4.05729	18.60053	0.56083	15.7034	0.83256	0	0	0	0	0
Healthy	1.23047	0.00375	0.10332	0	0.52714	0.0719	0	0.0258	0		8.04005	14.30181	2.41855	0	0.52714	0.10332	0	0	0	0.0258
Healthy	0.04098	0	0.00942	0	0.07547	0	0	0.03307	0		1.71557	20.72669	1.82765	0	0.07547	0.00942	0	0	0	0.03307
Healthy	0.00425	0.06223	0.31005	0	0.13333	0.03522	0	0	0		21.33139	0.95153	0.34017	7.43943	0.13333	0.31005	0.04721	0	0.13353	0
Healthy	0	0.08139	0	0	0	0	0	0.00074	0.02014		0.00089	0	0.39924	0	0	0	0.00203	0	0	0.00074
Healthy	0	0	0	0	0.77635	0	0.1106	0.15275	0		12.28364	12.8426	3.89122	0	0.77635	0	0	0.1106	0	0.15275
Healthy	0	0.0995	0.21676	0	0.32328	0	0	0	0		5.86862	7.26599	0.12171	0	0.32328	0.21676	0	0	0	0
Healthy	1.20807	0	0	0	0	0	0	0	0		10.26623	0.16138	0	0	0	0	0	0	0	0
Healthy	4.1579	0	0	0	0	0	0	0	0		0.62702	0	0	0	0	0	0	0	0	0
Healthy	0.05966	0	0.14595	0	0.14466	0.23005	0	0.00193	0		2.9733	9.00304	0.63579	6.14885	0.14466	0.14595	0.02721	0	0	0.00193
Healthy	0.09955	0.35399	0.42548	0	0.80353	0	0	0.03737	0		8.4139	10.67355	2.60997	6.95298	0.80353	0.42548	0	0	0	0.03737
Healthy	0	0	0	0	0	0	0	0	0		6.8447	12.2705	0.48822	0	0	0	0	0	0	0
Healthy	0.04148	0	0.2637	0	0	0	0	0	0		3.34498	11.129	0.38056	6.20098	0	0.2637	0	0	0	0
Healthy	0.19572	0.00084	0.03959	0	1.41122	0	0.28123	1.42082	0.02678		26.87821	2.11101	0	0.00341	1.41122	0.03959	0	0.28123	0	1.42082
Healthy	0.03233	0.16743	0.78721	0.54359	0.16486	0.22593	0.49421	0	0		38.10767	2.06671	0.16623	0	0.16486	0.78721	0.00743	0.49421	0	0
Healthy	1.5362	0.12656	0.04231	0	0	0	0	0	0		3.41217	1.40814	0.22342	0	0	0.04231	0	0	0	0
Healthy	0.18393	0.25663	0.00949	0.90599	1.01192	0.04624	2.81301	0.36149	0.0332		11.89261	14.12101	7.98435	2.65842	1.01192	0.00949	0.00493	2.81301	0.02318	0.36149
Healthy	0.439	0.02946	0.01369	0	1.05984	0	0	0	0		25.59372	4.80075	2.87024	0	1.05984	0.01369	0	0	0	0
Healthy	2.78783	0.05626	0.63052	0	2.83929	0	0	0.14743	0		42.43654	0.2703	6.72711	0	2.83929	0.63052	0	0	0	0.14743
Healthy	0.36457	0.2152	0.03687	0	0.11391	0.02182	0	0	0		1.26368	0	0	3.22468	0.11391	0.03687	0	0	0	0
Healthy	0	0.22335	0.30699	0	0	1.35298	0	0	0		8.60283	9.00628	1.79989	0	0	0.30699	0.1348	0	0.00694	0
Healthy	1.03393	0	0.31315	0	0.72103	0	0	0.00815	0		0.84418	2.42514	0.02822	9.17277	0.72103	0.31315	0	0	0	0.00815
Healthy	0	0	0	0	0	0	0	0	0		1.00055	13.14379	0.04952	3.30805	0	0	0	0	0	0
Healthy	0.2978	0.60917	1.2407	0	0.1604	2.26471	0	0.35874	0.05945		13.83051	0.45395	23.63351	0	0.1604	1.2407	0.12993	0	0.03313	0.35874
Healthy	0.24642	0.40513	0.12133	0	0	0.00638	0	0	0		34.30594	1.68053	0.04994	5.94358	0	0.12133	0.21756	0	0.52529	0
Healthy	1.24297	0.01051	0.0011	0	0.28545	0.72332	0	0	0		4.07282	0.19396	2.61118	0.68734	0.28545	0.0011	0.01877	0	0.006	0
Healthy	0	0.66552	0	0	0	0	0	0	0		16.5556	3.10335	0	0	0	0	0	0	0	0
Healthy	0	0	0.10023	0	0.05778	0	0	0	0		23.77976	24.12829	0	0	0.05778	0.10023	0	0	0	0
Healthy	0	0.10548	0.04855	0.10907	0.61893	0	0	0	0		3.81006	13.77978	0.78588	0	0.61893	0.04855	0	0	0	0
Healthy	0	0.04648	0.80785	0	0.07793	0.29405	0	0.02256	0		50.09561	0.52674	0.71216	3.06014	0.07793	0.80785	0.99829	0	1.67647	0.02256
Healthy	5.68379	0.92654	0.59857	0.10266	0	2.67796	0.15165	0.00706	0.33836		0.00143	0	83.34425	0	0	0.59857	0.17259	0.15165	0	0.00706
Healthy	0.21767	0.04718	0	0	2.16757	0	0	0.00983	0		13.23055	6.1228	0.01296	0	2.16757	0	0	0	0	0.00983
Healthy	0	0	0	0	0	0	0	0	0		19.37166	5.64342	0	0.80969	0	0	0	0	0	0
Healthy	3.13477	0	0.01273	0	0.0011	0	0	0	0		6.14055	8.25858	1.15462	0	0.0011	0.01273	0	0	0	0
Healthy	0	0	0.06666	0	0.01178	0.018	0.08238	0	0		14.23835	2.01691	0.03721	0	0.01178	0.06666	0	0.08238	0	0
Healthy	15.641	0.00423	0	0	0	0.40077	0.01617	0	0		6.68963	0	0.14851	0	0	0	0	0.01617	0	0
Healthy	0	0.02576	0.66574	0	0.07989	0	0	0.0046	0		23.14259	4.54629	0.5241	0	0.07989	0.66574	0	0	0	0.0046
