group	Lachnospiraceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Erysipelotrichaceae	Peptostreptococcaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Acutalibacteraceae	Dialisteraceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	0.89603	0.09226	0.44482	0	0	0.11869	0	0	0.00331	0.01187	30.07558	0	0	0	0.44482	0	0	0	0.00331	0
Healthy	6.68677	0.02512	0.191	0	0	0	0	0	0.05238	0	32.53523	0.67387	0.38914	0.13943	0.191	0	0.17498	0.25658	0.05238	0.31535
Healthy	1.52829	0	0	0	0	0	0	0	0	0	55.58692	1.33391	0	0.6442	0	0	0.04158	0.36294	0	0.07801
Healthy	4.9996	0.59573	0.05049	0	0	0	0	0	0	0	56.07106	0	4.63986	0	0.05049	0	0.12451	0	0	0
Healthy	10.8706	0.00667	0.05175	0	0	0	0.11094	0.1098	0	0	18.01673	1.97903	0	0.07681	0.05175	0	0.02404	0.01336	0	0.10411
Healthy	0.93957	0	1.23319	0	0	0	0.15253	0	0.15529	0	9.05804	1.97473	2.69365	0	1.23319	0	0.09859	0.73479	0.15529	0
Healthy	10.2458	0	0	0	0	0	0	0	0	0	60.9472	0	11.9045	0	0	0	0	0	0	0
Healthy	6.47632	0.21355	0	0	0.03826	0	1.45072	0	0.07489	0.02039	0.01147	0	0	0	0	0	0.06961	0	0.07489	0
Healthy	30.04834	0.12254	0.68687	0.93034	0.02969	0	0.01013	0.03473	0.0544	0	16.32619	2.52769	0	6.63006	0.68687	0.93034	0.01912	0.03111	0.0544	0.01692
Healthy	20.31837	0	0.1127	17.2228	0	0.12418	2.52386	0.06948	0	0	19.80219	0.04348	0	2.12866	0.1127	17.2228	0	0	0	0
Healthy	16.60003	5.64859	0.08396	0	1.10416	0.07937	0.00197	0	0	0	46.73087	0.14532	0	0	0.08396	0	0.01095	0.04669	0	0.00997
Healthy	7.75204	0	0.1071	0	0	0	0	0	0.05647	0	12.42646	0.09091	0	0	0.1071	0	0	0.30585	0.05647	0
Healthy	0.01801	0.14359	0	0	0	0.08937	0	0	0	0.03075	10.64488	0	0	0	0	0	0.00889	0	0	0
Healthy	28.52491	3.97559	0	0.31539	0.06375	0.03766	0.17005	0.24902	0.12077	0.01284	15.45659	19.85412	0	0	0	0.31539	0.05862	0.12949	0.12077	0
Healthy	0.67215	0	0	0	0	0	0	0	0.1724	0	13.04014	2.39549	0	0	0	0	0.12157	1.54986	0.1724	0
Healthy	7.30401	0.03958	0.73453	0	0	0	1.19292	0.3102	0	0	17.38951	2.04216	0	16.5498	0.73453	0	0.02374	0.02384	0	0
Healthy	6.77174	0.07326	1.9337	0	0	0	1.38269	0.55552	0	0	19.18565	2.70596	0	12.913	1.9337	0	0	0.07694	0	0
Healthy	3.71292	0.02692	0.56382	0	0	0	0.0074	0	0.2345	0	40.48483	0.41505	0	0.06662	0.56382	0	0.22855	0.08554	0.2345	0
Healthy	1.16533	0	0	0	0	0	0	0	0	0	55.66334	1.22586	0	0.67741	0	0	0.02324	0.34413	0	0.09791
Healthy	33.90402	0.8352	1.5066	0.19513	0	0	1.07446	0.11413	0.19887	0	1.04537	11.25853	0	6.56249	1.5066	0.19513	0.01966	0.0191	0.19887	0
Healthy	3.86198	0	0	0	0	0	0	0	0	0	43.38237	0.74001	7.30566	0.70794	0	0	0	0	0	0
Healthy	20.09937	0.69361	0	3.29636	0	0	0.03957	0	0	0	35.26965	0.66952	0	0	0	3.29636	0.02377	0	0	0
Healthy	5.25292	0	0	0	0	0.21292	0	0	0	0	57.47846	4.92338	0	0	0	0	0.02706	0.05834	0	0
Healthy	23.65005	0	0	0	0	0	0	0	0	0	53.80601	2.61089	0.22093	0	0	0	0	0	0	0
Healthy	46.63258	0	0.1013	3.01298	0.0077	0	0.12	0	0	0	16.9533	7.38357	0	0.51835	0.1013	3.01298	0	0	0	0
Healthy	13.19085	0	0.0162	0	0	0.56249	0	0.01498	0	0	39.07243	2.53822	11.1781	0	0.0162	0	0.07784	0	0	0.02813
Healthy	0.00504	0.13643	3.04775	0	0.02657	0	0.0033	0.0757	0.01534	0	0.50628	0	0	0	3.04775	0	0.00096	0.00802	0.01534	0
Healthy	18.56365	0.00942	0.09362	1.84221	0	0	0	0.07605	0.02395	0	11.7492	0.00133	0	0.12615	0.09362	1.84221	0.06014	0	0.02395	0
Healthy	14.42428	0	0.05506	0	0	0	0.36968	0.27073	0	0	21.576	1.85417	0.84584	0	0.05506	0	0	0	0	0
Healthy	5.39964	0.06023	0.18736	0.98727	0.51669	0.29381	0.21925	0.00309	0	0	73.56223	0.9618	6.97033	0.02974	0.18736	0.98727	0.02419	0	0	0.01707
Healthy	6.29012	0.23457	1.30766	0	0	0	0	0	0.39576	0	34.19091	1.30782	0	0.21171	1.30766	0	0.18839	0.1047	0.39576	0
Healthy	22.69134	18.75969	1.35894	0	0.0474	4.00418	0.01442	0	0.02976	0.03988	7.21475	6.48668	1.87092	1.50083	1.35894	0	0.00176	0	0.02976	0
Healthy	2.339	0	0	0	0	0	0	0	0	0	64.46856	0.03811	0	0	0	0	0.0366	0.00261	0	0
Healthy	0.42832	0.00366	1.35637	0	0	0	0.16201	0	0.14601	0	9.12913	2.08183	2.73914	0	1.35637	0	0.05889	0.71637	0.14601	0
Healthy	21.35161	0.11042	1.50464	0	0.00763	0	0.00695	0.02115	0.03797	0	53.84078	0	0	0.43319	1.50464	0	0.02807	0.00132	0.03797	0.0078
Healthy	16.88787	0	0.90464	0	0	0	0.05933	0.03708	0.04043	0	26.19544	0.68255	0	0	0.90464	0	0.05491	0.00175	0.04043	0
Healthy	1.03836	0.06012	0	0	0	0	0	0	0	0.27845	1.65245	0	0	0	0	0	0	0	0	0
Healthy	14.69681	0.16944	0.34919	0	0	0.01129	0.00905	0.10644	0.00442	0.00178	51.08237	2.50993	4.52053	0	0.34919	0	0.08867	0	0.00442	0
Healthy	15.00259	0	0.23865	0	0	0	0.04754	0	0.02045	0	50.81992	0	0.01798	0	0.23865	0	3.18943	0.07298	0.02045	0
Healthy	1.79232	0	0	0	0	0	0.00652	0	0	0	52.71069	0.15772	6.16866	0	0	0	0.02891	0	0	0
Healthy	0	0.39184	0	0	0	0	0.00025	0	0	0.01851	0	0	0	0	0	0	0	0	0	0
Healthy	29.08377	0.3738	0	0.86167	0	0	0.03571	0	0.01747	0	25.06325	2.69843	0	0	0	0.86167	0.06025	0	0.01747	0
Healthy	25.55803	0.02477	0.3247	0	0.0102	0	0.00141	0	0.02002	0	47.67922	0.67312	0	0	0.3247	0	0.06289	0.00652	0.02002	0.13614
Healthy	33.2167	0.92842	0	0	0.20913	0.0411	0.01987	0.05597	0.05788	0	18.60343	12.14149	0.81546	0	0	0	0.02642	0.00387	0.05788	0
Healthy	49.34158	0.00131	0.73292	0	0	0	0.00618	0	0.10171	0	2.76281	4.78068	6.92202	0.25813	0.73292	0	0.00913	0.05548	0.10171	0
Healthy	4.87509	0.05147	1.00574	0	0.17411	0	0.0925	0	0.53498	0	56.83234	0	0	0	1.00574	0	0	0.00376	0.53498	0.10094
Healthy	11.13721	0.26431	0.15393	2.73263	0	0.33153	0.00903	0	0.00819	0	26.2682	0.00277	0	0	0.15393	2.73263	0.03854	0.0071	0.00819	0.00462
Healthy	13.61761	0.3103	0.74835	0	0.29096	0	0.01864	0	0.01609	0	43.99404	9.03819	0	0.40327	0.74835	0	0.0173	0.00483	0.01609	0
Healthy	16.44663	0.0536	0.37409	0	0	0	0.03064	0	0	0	13.78191	4.90579	0	0.54533	0.37409	0	0.11342	0.09786	0	0.02195
Healthy	19.53862	0	1.18426	0	0	0	0	0	0.0525	0	30.37305	0	0	0	1.18426	0	0	0.1131	0.0525	0.32857
Healthy	20.8435	0.37811	0.10077	4.65139	0	0	0.02433	0.44264	0	0	17.44343	3.75253	0	0.22578	0.10077	4.65139	0.05852	0.01359	0	0.11545
Healthy	13.94631	0.0414	4.34267	0	0	0	0.14891	0	0.15835	0	24.59073	3.65948	0	0	4.34267	0	0.95672	0.02896	0.15835	0.06236
Healthy	40.02933	0.43783	0.91761	0	0.38049	2.08825	0.00634	0	0	0	11.50852	0.27094	3.45893	0	0.91761	0	0	0	0	0.01897
Healthy	1.09131	0.22329	0.1432	0	0	0	0.02959	0	0	0	85.69332	0.41626	3.45813	0	0.1432	0	0.19783	0.00261	0	0
Healthy	14.35058	0.23123	0.81184	0.03485	0.04519	0	0.01847	0	0.21289	0	17.62151	7.51381	3.56058	0	0.81184	0.03485	0.03684	0.14347	0.21289	0.02105
Healthy	30.03758	0.049	0.25661	0	0	0	0.88529	1.10438	0.004	0	24.21226	5.03789	0.90035	0	0.25661	0	0	0	0.004	0
Healthy	33.76538	0	0	0	0	0	0	0	0	0	43.37246	2.95531	0.46914	0	0	0	0	0	0	0
Healthy	8.94768	0.01102	0.40797	0	0	0	0	0	0.00343	0	47.1111	0.63586	0	0	0.40797	0	0.09587	0.07337	0.00343	0
Healthy	18.65454	0.0023	0.09112	0	0	0	0.08013	0	0.05586	0	19.49671	0.36101	0	0	0.09112	0	0.35499	0.4676	0.05586	0.11493
Healthy	18.33458	0	0.22486	0	0	0	0.91872	0.40486	0	0	37.65838	3.72815	0.21636	0	0.22486	0	0	0	0	0
Healthy	1.22203	0	0	0	0	0	0	0	0	0	62.4369	0	3.36256	0	0	0	0.02997	0	0	0
Healthy	26.81154	1.70035	0.41238	0.17947	0.00335	1.78476	1.76718	0.31984	0	0.0251	31.79682	0.34141	0	0.69133	0.41238	0.17947	0.02002	0.44478	0	0.0486
Healthy	12.73964	0	0	0	0	0	0.45878	0	0	0	30.81284	0	0	0	0	0	0.27411	0	0	0
Healthy	23.54919	0.30099	0.35485	1.21104	1.15969	0	0.02683	0.06505	0.07854	0	22.38077	0.00444	0	0	0.35485	1.21104	0.09226	0.00545	0.07854	0
Healthy	25.63868	0.02702	0	0	0	0	0.22715	0.41019	0.00856	0	38.63177	3.25418	0.69904	0	0	0	0	0	0.00856	0
Healthy	5.70673	0	0	0	0	0	0	0	0	0	46.84431	1.07274	2.74535	0.04923	0	0	0.01715	0.14088	0	0.03046
Healthy	35.05321	0.02403	0.14913	0	0	0	0.39596	0.50127	0	0	35.33586	3.7304	0.19449	0	0.14913	0	0	0	0	0
Healthy	1.85527	3.09701	0	0	0.07221	0	0.03701	0	0	0	74.40552	0.20544	0	0	0	0	0.0294	0.00024	0	0
Healthy	57.2241	0.01576	0.07683	0	0	0.3517	0.73724	0	0	0	15.7877	0.03428	0	0	0.07683	0	0.13925	0.17357	0	0.01118
Healthy	3.80017	0	0.59524	0.10119	0	0.12656	0.13448	0	0	0	59.7033	0	0	0.08192	0.59524	0.10119	0.09927	1.58126	0	0
Healthy	4.72463	0.08802	0	0	0	0	0	0	0	0	33.89402	0.84959	7.16164	0.96826	0	0	0.1031	0.2872	0	0
Healthy	23.70846	0	0.16287	0.07373	0	0	0	0	0	0	20.37483	0.86039	0	0	0.16287	0.07373	0.02661	0	0	0.29659
Healthy	19.83909	0.91045	0.40511	0	2.94371	0	0.45784	0	0	0	27.16178	0	0	17.7248	0.40511	0	0	0	0	0.08265
Healthy	0.23636	0.02274	2.54392	0	0.00388	0	0	0	0	0.12667	69.02083	0	0	0	2.54392	0	0	0.05484	0	0
Healthy	0.59222	0.07651	0.65937	0.07024	0	0	0.51299	0	0.02292	0	15.74006	2.17726	3.08393	0	0.65937	0.07024	1.21643	0.62538	0.02292	0.14835
Healthy	15.16794	0.11362	0	0	0.00368	0	0.00067	0.0172	0.03828	0	51.65233	0.00911	0.00142	0	0	0	0.15964	0	0.03828	0
Healthy	43.6865	0	0	0	0	0	0	0	0.19716	0	36.4854	0	4.45069	0	0	0	0	0	0.19716	0
Healthy	1.09473	0	0.14466	0	0	0.54823	0	0	0	0	54.43294	0.92801	0	0.03794	0.14466	0	0.42909	1.53198	0	0
Healthy	1.90392	0.0328	0	0	0	0	0	0	0	0	33.69929	2.1045	2.5052	0	0	0	0	0.04786	0	0
Healthy	21.51756	0.56002	0	0	0	0	0.12478	0	0	0	46.44192	0.01898	3.5659	1.74148	0	0	0	0	0	0
Healthy	9.07842	0	0	0.66756	0	0	0	0	0	0	30.82553	25.9733	0	0.71973	0	0.66756	1.06275	0.0677	0	0.29128
Healthy	20.68396	0.00567	0.25695	0	0	0	0.00314	0.17748	0.32283	0	44.82155	6.35591	2.3281	0	0.25695	0	0.0602	0.03047	0.32283	0.0184
Healthy	1.54595	0	0	0	0	0	0.0293	0	0	0	53.53316	0.16047	6.23985	0	0	0	0.01438	0	0	0
Healthy	20.83921	2.52437	0.48545	0	0	0	0.25674	0.06193	0	0	27.61249	5.3449	2.44781	0.47677	0.48545	0	0.84429	0	0	0.01251
Healthy	5.43684	0.21917	0.46787	1.1419	0	0	1.64828	0	0	0	9.73836	0	0	0.20668	0.46787	1.1419	0	0	0	0
Healthy	51.18446	0.22984	0	0	0	0	0	0	0	0	10.17322	4.32689	3.66301	4.29497	0	0	0	0	0	0
Healthy	0.86435	0.15682	0.19068	0.92422	0.26961	0	0	0	0.03097	0.01396	26.21703	0	0	0	0.19068	0.92422	0.01342	0.01969	0.03097	0
Healthy	2.15417	0.02849	5.05469	0.24305	0	0	0.04507	0	0.6785	0.00029	5.19981	0.69714	0	0.18226	5.05469	0.24305	0.04624	0.74168	0.6785	0.05206
Healthy	23.26323	0.60005	1.15406	0	0	0	0	0	0	0	5.74425	24.4064	0	0	1.15406	0	0	0	0	0
Healthy	0.70692	0	0	0	0	0	0	0	0	0	92.82643	0	0	0	0	0	0.0675	0	0	0
Healthy	46.05002	0.00628	0	0.83065	0	0	0.00317	0	0.01666	0	29.6338	1.95263	0	0	0	0.83065	0	0	0.01666	0
Healthy	18.62911	0	0	0	0	0	0	0	0	0	64.41297	0	8.26254	0	0	0	0	0	0	0
Healthy	13.31925	0	0	0	0	0	0	0	0	0	29.13183	0	9.2651	0	0	0	0	0	0	0
Healthy	13.67586	0.36213	0.51006	1.83817	0.02536	0	0.08684	0.94962	0.08131	0.00534	40.95881	0.09061	0	0	0.51006	1.83817	0.08504	0.00781	0.08131	0
Healthy	48.28534	0	0.07318	0	0	0	0	0	0	0	17.01302	6.57108	2.99582	0	0.07318	0	0	0	0	0
Healthy	27.02897	1.13039	0	0	0	0	0	0	0	0	32.995	0.01175	0.33026	0	0	0	0	0	0	0
Healthy	88.92571	0	0	0	0	0	0	0	0	0	0.1469	0	0	0	0	0	0	0	0	0
Healthy	6.25679	0.37055	0.01808	0	0	0	0.16366	0.08103	0.01764	0.00117	60.77977	2.18142	0	0	0.01808	0	0.50982	0.04722	0.01764	0
Healthy	4.46101	0.00316	2.48214	0	0	0.02086	0.00911	0.17471	0.01589	0	50.45052	0.80798	0	0	2.48214	0	0.0533	0	0.01589	0
Healthy	33.83136	0.19994	0.12933	0	0.00253	0	0.05516	0.10301	0	0	31.72464	6.90994	0	0.01759	0.12933	0	0.17818	0.02857	0	0.88097
Healthy	8.11803	0	0.28315	0	0	0	0	0	0	0	66.69143	0	0	0	0.28315	0	0	0	0	0.34461
Healthy	8.68959	0	0.21745	0	0	0	0	0	0.11837	0	49.02143	0	0	0	0.21745	0	0	0	0.11837	0.3652
Healthy	1.64731	0	0	0	0	0	0.03662	0	0.00446	0	53.11765	0.14453	6.24635	0	0	0	0.03186	0	0.00446	0
Healthy	36.15988	1.49651	0	0	0.00695	0.55418	0.05948	0.09601	0.49726	0.00344	3.31148	0.5629	0	0	0	0	0.00188	0.00587	0.49726	0
Healthy	10.82556	0	0.20138	0	0	0	0.13084	0	0.02526	0	34.64729	0.16257	0	0	0.20138	0	0.11555	0.28381	0.02526	0.04874
Healthy	8.65986	0.00992	0.04481	0	0	0	0.0889	0.04809	0	0	65.33563	0	0	0	0.04481	0	0	0.07088	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	42.36939	16.7347	0	0	0	0	0	0	0	0
Healthy	7.28514	0.00647	0.21475	0	0	1.04435	0.41384	0.10503	0	0	28.99176	7.51282	0	0.62709	0.21475	0	0.05092	0.18137	0	0
Healthy	34.26825	0.06365	0	0	0.14398	0	0.00554	0.0045	0.08275	0	26.77527	7.50368	5.13092	0	0	0	0.09009	0	0.08275	0
Healthy	23.40528	0	0.05956	0	0	0	0.07194	0	0	0	31.85935	0.24196	0	0	0.05956	0	0.26748	0.45951	0	0.09419
Healthy	14.74145	0.90395	1.01863	0	0	0	2.31411	3.26251	0.00874	0	18.2049	2.97579	0	3.53361	1.01863	0	0.02372	0.08048	0.00874	0
Healthy	24.40636	0.03662	0.01574	0	0	0	3.75483	0	0	0	46.47243	1.8084	0	0.57347	0.01574	0	0	0	0	0.07747
Healthy	5.55919	1.05819	0.08915	0	3.3604	0	0	0	0	0.00229	62.40273	1.43065	0	0	0.08915	0	0.01426	0	0	0.037
Healthy	0.50806	0	0	0	0	0	0	0	0	0	83.16078	0	0.4943	0	0	0	0	0	0	0
Healthy	27.73996	0.12097	0	0	0	0	0.00431	0	0.08376	0	22.85233	3.52849	3.36802	0	0	0	0.04896	0.09903	0.08376	0.0819
Healthy	30.01631	0	0.24025	0	0	0	0.40302	0	0.00636	0	23.11014	0.02352	0.42547	0	0.24025	0	0.05073	0.06456	0.00636	0.07178
Healthy	0.68658	0	0	0	0	0	0	0	0	0	30.29787	0	0	0	0	0	0	0	0	0
Healthy	14.745	0	0.17317	0	0	0	0	0	0.01253	0	49.09318	0.00534	0	0	0.17317	0	0.15337	0.07704	0.01253	0
Healthy	17.07306	0.27098	0	0	0	0	0	0	0	0	45.6395	4.03036	4.64767	0	0	0	0	0	0	0
Healthy	3.78583	0.03479	0.5299	0	0	0	0.00506	0	0.25749	0	40.30637	0.36709	0	0.07219	0.5299	0	0.22554	0.0802	0.25749	0
Healthy	15.67168	0.21975	0.22649	0	0	0	1.86742	0.00051	0.06111	0	19.99073	7.77723	1.01897	0.45642	0.22649	0	0.0323	0.03665	0.06111	0.0389
Healthy	40.1892	1.04106	0.09267	1.44903	0.00565	0	1.96143	0.17432	0.04005	0	16.34659	6.51791	0	1.20658	0.09267	1.44903	0	0	0.04005	0
Healthy	2.42997	0	0	0	0	0	0	0	0	0	47.31115	0	0	0	0	0	0	0	0	0
Healthy	0.83041	0	0	0	0	0	0.00593	0	0	0	64.135	0	3.22172	0	0	0	0.02469	0	0	0
Healthy	24.09304	0	0	2.45248	0	0	1.34847	0	0	0	29.08691	0	0	0	0	2.45248	0	0	0	0
Healthy	10.88539	0.19722	0	0	0	0	0	0.10857	0	0	52.02227	3.59179	0	0	0	0	0.04935	0	0	0
Healthy	29.93594	0.65925	0.09595	0	0	0	1.82646	0.06018	0.01715	0	21.41441	4.22034	5.91657	0	0.09595	0	0.08911	0.01797	0.01715	0.03785
Healthy	28.57958	0.1507	0.19897	5.1029	0	0	0.08051	0.14987	0	0	42.98359	0.02632	0	0	0.19897	5.1029	0.04435	0.08736	0	0
Healthy	19.13941	0	2.42813	0	0	0	0	0	0	0	46.4997	0	0	0	2.42813	0	0	0	0	0
Healthy	2.37394	0.02762	0.10035	0	0	0	0	0	0.19574	0	43.31781	0.35287	0.3401	0	0.10035	0	0.01003	0.06663	0.19574	0
Healthy	0.05093	0	0	0	0	0	0	0	0.01672	0	1.04103	0	2.73141	0	0	0	0.14953	0	0.01672	0
Healthy	1.86586	0	0.027	0	0	0	0	0	0.00267	0	75.65371	0.42481	0	0	0.027	0	0.01755	0	0.00267	0.09095
Healthy	20.30075	1.37332	0	0	0.01422	0.09602	0.0253	0.05522	0	0	39.99292	0.00152	0.01234	0	0	0	0	0	0	0
Healthy	15.51414	0.30545	0.67068	0	0	0	0	0	0.01658	0	17.68617	25.8935	5.82389	0	0.67068	0	0.03862	0	0.01658	0
Healthy	19.95748	0.65403	0	3.42035	0	0	0	0	0	0	34.40653	0.74814	0	0	0	3.42035	0.0336	0	0	0
Healthy	10.59982	0.23483	0.63638	0	0	0	0	0	0	0	1.53541	0	0	0	0.63638	0	0	0	0	0
Healthy	6.82142	0	0.01933	0	0	0	0.07378	0	0.02109	0	19.6842	7.87273	0	0	0.01933	0	0.15992	0.0169	0.02109	0
Healthy	1.99061	0	0.19102	0	0	0	0	0	0.01274	0	32.30739	1.84295	0	0.23294	0.19102	0	0.06538	0.8491	0.01274	0
Healthy	23.99915	0.0876	1.40373	0	0.35582	0	0	0.0065	0.51215	0	12.94424	0.00586	2.41012	0	1.40373	0	0.67826	0.00363	0.51215	0.02978
Healthy	17.98595	0.05257	2.47271	0	0	0	0	0	0.09304	0	23.79919	0	0	0	2.47271	0	0	0.11606	0.09304	0.33715
Healthy	32.4629	0.40861	0.06131	0.23325	0.65861	3.24028	1.7411	0	0	0	12.16752	20.4653	0	0.16984	0.06131	0.23325	0.02772	0.02678	0	0
Healthy	21.90189	0.29572	0.29551	5.45621	0	0	0.00212	0.28559	0	0	14.59033	3.336	0	0.1175	0.29551	5.45621	0.04118	0.00779	0	0.22394
Healthy	2.11441	0	0.01109	0	0	0	0	0	0	0	30.35554	0.66836	9.38507	0	0.01109	0	0.04034	0.30343	0	0
Healthy	1.98084	0.00488	0.11659	0	0	0	0	0	0.15849	0	41.6283	0.60649	0.22393	0	0.11659	0	0.01174	0.03977	0.15849	0
Healthy	4.91712	0	0	0	0	0	0.30118	0	0	0	55.1153	0.54224	6.21868	0	0	0	1.78781	0	0	0
Healthy	19.89124	15.86666	0	0.30491	0.00849	1.46312	0.03353	0	0	0	20.04544	18.44641	0	0	0	0.30491	0.04313	0	0	0
Healthy	16.54701	0	0.11786	0	0	0	0.00202	0	0	0	50.42158	0.00349	0	0	0.11786	0	0.15757	0.02794	0	0
Healthy	33.14981	2.17725	2.13025	0	0	0	1.15861	0	0.13506	0	17.27421	10.151	0	1.15969	2.13025	0	0	0	0.13506	0.02482
Healthy	11.86383	0.09694	0.09952	0	0	0	0.48613	0.4463	0	0	39.76913	1.46279	0.71627	0	0.09952	0	0	0	0	0
Healthy	5.76982	0.18036	0.04098	0	0.00475	0	0.05686	0.00152	0.05111	0.00737	50.24615	0.12768	0	0	0.04098	0	0.04268	0.03172	0.05111	0
Healthy	8.33653	0	0.10313	0	0	0	0	0	0.12864	0	12.12785	0.11485	0	0	0.10313	0	0	0.29569	0.12864	0
Healthy	25.08948	3.82281	0.03574	0	0.03196	0	0.00747	0	0.04672	0.04629	15.09357	4.79202	1.04554	5.2539	0.03574	0	0.01658	0.04178	0.04672	0
Healthy	21.3371	0	0	0	0	0	0	0	0	0	43.59004	15.2518	0	0	0	0	0	0	0	0
Healthy	0.69928	0	0	0	0	0	0	0	0	0	92.60407	0	0	0	0	0	0.08033	0	0	0
Healthy	1.9922	0	0.12843	0	0	0	0	0	0.0171	0	32.62753	1.90312	0	0.25706	0.12843	0	0.06575	0.82546	0.0171	0
Healthy	0.31725	0	3.24374	0	0	0	0	0	0	0	27.80156	0	0	0	3.24374	0	0	0	0	1.70617
Healthy	3.51015	0	3.57185	26.5089	0	0.31718	0.54583	0	0	0	3.10569	0	0	0.53268	3.57185	26.5089	0	0.32169	0	0
Healthy	12.81389	0	0	0	0	0	0.48801	0	0	0	30.30831	0	0	0	0	0	0.25534	0	0	0
Healthy	10.90218	0.25974	0.06934	0	0	0	0.03306	0.37616	0.00058	0	83.14974	0	0	0	0.06934	0	0	0	0.00058	0
Healthy	1.83738	0	0.13962	0	0	0	0	0	0	0	33.36841	1.99422	0	0.2336	0.13962	0	0.03679	0.67165	0	0
Healthy	18.51241	0.00286	0.11065	0.57126	0.00804	0.28583	0.232	0.18736	0	0	23.00045	0.44352	0	0.02358	0.11065	0.57126	0.07569	0.00839	0	0.00133
Healthy	16.86862	0.34248	0	0	0	0	0	0.16339	0.11055	0	43.92964	0.00358	0	0	0	0	0	0.02491	0.11055	0
Healthy	4.88291	0.04472	1.26264	0	0.01782	0.011	0.19671	0.02887	0.02163	0	34.28635	5.34444	0.01051	0.00283	1.26264	0	0.38441	0.18677	0.02163	0.02154
Healthy	0.67598	0	0	0	0	0	0	0	0	0	92.15701	0	0	0	0	0	0.05502	0	0	0
Healthy	4.3583	0	0.62809	0	0	0	0.19368	0	0.03671	0	30.10264	4.56069	17.7106	0	0.62809	0	1.11237	0.11957	0.03671	0
Healthy	13.7764	0	0.35379	10.6872	0	0	3.19077	0	0	0	35.30641	0	0	0.22651	0.35379	10.6872	0.03431	0.19033	0	0.05934
Healthy	2.49842	0.04033	0	0	0	0	0.02613	0	0.61623	0	61.03314	0	0	0	0	0	0.18985	0	0.61623	0.17893
Healthy	6.367	0.12617	0.31923	2.52622	0	0	0.27417	0.00456	0	0	20.01118	4.8682	0	2.08571	0.31923	2.52622	0.84374	0.75497	0	0
Healthy	19.86246	0.03899	0	0	0	0.16708	0.00401	0.23236	0	0	69.83503	0	0	0	0	0	0	0	0	0
Healthy	8.5755	0	0.56404	0	0	0	0.0864	0	0.01651	0	23.58318	0.88514	0	0.08444	0.56404	0	0.20911	0.10639	0.01651	0.25446
Healthy	33.03584	1.02495	1.08128	0.37355	0.02016	0	0.01186	0	0.04831	0	9.65623	7.69803	10.2654	0	1.08128	0.37355	0.00968	0.03483	0.04831	0
Healthy	14.29161	0.17163	0.16748	3.65853	0.46599	0.52841	0.76711	0	0	0	29.50298	3.48249	0	0	0.16748	3.65853	0.00684	0	0	0
Healthy	1.60874	0	0	0	0	0	0	0	0	0	83.31374	0	0	0	0	0	0.06665	0	0	0
Healthy	3.77555	0.05912	0	0	0	0	0.05961	0	0	0	73.1334	0.17634	0	0	0	0	0.86771	0.14878	0	0
Healthy	8.08024	0.10782	0	0	0	0	0	0	0	0.20033	12.22934	0	0	0	0	0	0	0	0	0
Healthy	31.76421	1.51772	0	0	0	0	0	0	0	0	21.3628	0	30.7575	0	0	0	0	0	0	0
Healthy	2.50971	0.03334	0	0	0	0	0.0032	0	0.50138	0	60.76433	0	0	0	0	0	2.47611	0	0.50138	0.19345
Healthy	4.524	0.12707	0	0.12403	0	0	0	0	0	0	42.64076	2.00584	0	0	0	0.12403	0	0	0	0
Healthy	3.27002	0.05495	0.27302	0.85508	0	0	0.00786	0	0	0	53.74245	0	0	0	0.27302	0.85508	1.3464	0.39231	0	0.00705
Healthy	9.06263	0.01608	0.19119	0	0	0	0.00529	0.07848	0	0	60.7369	0	0	0	0.19119	0	0.01412	0.02201	0	0.00069
Healthy	17.20825	0.00392	0.6634	0.02076	4.92607	0	0	0	0.01907	0	13.68258	3.7203	0	9.87024	0.6634	0.02076	0.15949	0	0.01907	0
Healthy	32.43468	0	2.77981	7.42209	0.91249	3.47462	16.37347	4.03201	0	0.0499	3.75154	0.48136	0	4.05318	2.77981	7.42209	0	0	0	0
Healthy	9.64846	0.19223	0.19034	0	0.05522	0	0.54047	0.01501	0.25257	0	26.54052	4.49045	0	0	0.19034	0	0.54419	0.04592	0.25257	0
Healthy	6.91253	0.00336	0	0	0	0	0.82428	0	0	0	27.50879	6.00484	0	0	0	0	0	0	0	0.44137
Healthy	4.96148	0.15987	0.09751	0	0	0	0	0	0	0	49.90693	0.00441	9.70837	0	0.09751	0	0.01338	0.01012	0	0
Healthy	14.22463	0.01115	0	0	0	0.04256	0.00323	0.26214	0.00073	0	44.34728	0	0	0	0	0	0.00335	0.0026	0.00073	0
Healthy	39.80856	0.04949	2.55068	0	0	0	0.41218	0	0.15952	0	1.17195	9.43933	0	3.8711	2.55068	0	0	0	0.15952	0
Healthy	3.33429	0	0.03328	0	0	0	0.29031	0	0	0	37.34056	0.25591	1.23052	0	0.03328	0	0.29617	0	0	0
