group	Bacteroidales	Veillonellales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	52.72574	7.43802		52.72574	23.4495	3.33005	7.43802	2.48081	0.39866	0	0	0	0
Healthy	43.21223	0		43.21223	16.57394	16.03785	0	0	0.06824	0.57846	0.10073	0	0.05108
Healthy	13.3599	0.29958		13.3599	26.68844	12.88469	0.29958	1.61759	0.03981	0.10831	0.22766	0	0.44702
Healthy	36.83866	0		36.83866	18.59434	9.49583	0	0	0.27678	0	0.14881	4.9935	0.19253
Healthy	7.33018	0		7.33018	1.62245	0	0	0	0	0	0	0	0
Healthy	4.37322	12.94604		4.37322	62.40925	0.35276	12.94604	0.00094	1.67016	0	0.01638	0	0
Healthy	86.50021	0		86.50021	3.71951	3.75287	0	0	0.04902	0	0	0	0.10279
Healthy	6.34116	0.68955		6.34116	63.02564	6.00492	0.68955	0	0.50695	0	0.37575	0	0
Healthy	48.89644	0.10997		48.89644	9.14405	4.84878	0.10997	0	0	0.06746	0.35054	0	0.0914
Healthy	85.0273	0		85.0273	10.39772	0.3976	0	0	0	0	0	0	0
D003424	80.8169	0		80.8169	10.7129	0	0	0	0	0	0	0	0
Healthy	28.92219	0		28.92219	7.45679	0	0	0	0	24.9923	0	0	0
Healthy	35.47554	0.05627		35.47554	17.89035	7.03458	0.05627	0.68786	10.37891	3.13665	1.30259	0.18643	0.05167
Healthy	57.63054	0		57.63054	3.75075	10.04075	0	0	0.04678	0.08612	0.86269	0	0.06538
Healthy	67.99629	0		67.99629	8.78812	6.0812	0	0.59906	0.03292	0	0.43082	0	0.08433
Healthy	49.33694	0.10841		49.33694	6.21465	3.82769	0.10841	9.5016	0.04914	0	0.16662	0	0.6349
Healthy	14.75489	5.13874		14.75489	0.00903	0.0066	5.13874	0.00156	1.02488	0	4.3854	0	0
Healthy	0.04323	0.14143		0.04323	0.01216	0.0008	0.14143	0	6.51719	0	0.05131	0.00015	0
Healthy	79.67785	0		79.67785	1.87462	3.91547	0	3.71606	0	0	0.1701	0	0.01897
Healthy	65.78699	5.23243		65.78699	13.42623	3.74636	5.23243	0	0.26841	0	0	0	0.00386
Healthy	20.52414	0		20.52414	25.23401	14.45827	0	4.72955	0.03455	5.60451	0.75056	0	0
Healthy	69.90994	0.0231		69.90994	5.14667	7.3895	0.0231	0	0.10414	0	0.01367	0	0.03353
Healthy	43.09291	0.02694		43.09291	16.56852	2.8946	0.02694	0.48831	0.12836	10.4082	0.34565	0	0.1924
Healthy	17.59236	0		17.59236	0	0	0	0	2.10657	0	0	0	0
Healthy	81.20998	0.02246		81.20998	1.59518	6.67671	0.02246	0	0	0	0.02363	0	0
Healthy	33.58074	0.02571		33.58074	12.18996	3.28476	0.02571	0	0.01115	0	0.03956	0	0
Healthy	60.12419	9.22372		60.12419	2.77963	1.29315	9.22372	0.65551	0	0	0.05948	0	0.39177
Healthy	37.79332	0.03506		37.79332	28.91133	9.93742	0.03506	0.06024	0.14813	2.88522	0.80227	0	0.01428
Healthy	21.07674	0		21.07674	28.66722	23.94053	0	0.67475	4.07551	0	0.16258	0.30316	0.1378
Healthy	26.16258	0.00079		26.16258	0.04346	0	0.00079	0	0.01771	0	6.7121	0	0
D003424	42.64243	8.98381		42.64243	16.72581	6.8332	8.98381	0.00305	0.02481	0	0.52049	0	0.04509
Healthy	59.40884	0.0997		59.40884	7.5777	6.38444	0.0997	5.6916	0.39342	0	0	0.27176	0
Healthy	28.80368	0		28.80368	8.61385	0	0	0	0.02684	0	0	0	0
D003424	80.12611	4.73498		80.12611	9.30967	0.18808	4.73498	0.05585	0	0	0.00325	0	0
Healthy	54.90497	8.97374		54.90497	0.89419	4.74553	8.97374	6.85726	0	0	0.68314	0	0.20147
Healthy	4.52602	0		4.52602	44.73936	0.44541	0	0	2.78894	0	5.89522	0	0
Healthy	65.09545	0		65.09545	18.65948	4.39072	0	0	0	0	0.14977	0	0.40158
Healthy	25.21972	0		25.21972	8.73576	8.8775	0	6.78358	0.06132	33.6936	1.29672	0	0.07018
Healthy	69.49329	6.26984		69.49329	5.01189	2.25566	6.26984	0	0	0	0	0	0
Healthy	41.46659	0.83656		41.46659	8.64569	14.28766	0.83656	5.46605	0.18138	0	0.30737	0	0.04475
Healthy	56.18731	0		56.18731	20.41575	10.20852	0	0	0.01836	0.03293	0.0481	0	0
Healthy	38.80621	4.2544		38.80621	15.90515	10.65684	4.2544	0.29304	1.66702	0	0.0927	0	0.05728
Healthy	18.27071	6.0251		18.27071	32.75398	26.10866	6.0251	1.33308	0.35948	4.66766	0	0	0.00719
Healthy	28.19344	0.07161		28.19344	24.17274	5.66937	0.07161	5.77018	1.79192	12.7756	0.02857	0	0.03488
D003424	65.53894	0		65.53894	0.85408	25.11945	0	0	0.04599	0	0	0	0
Healthy	38.44628	1.99129		38.44628	5.20234	14.98192	1.99129	0	18.29772	0	0	0	0
Healthy	36.83659	5.90031		36.83659	36.22127	1.624	5.90031	0.12109	0.24874	0.1314	0	0	0
Healthy	44.20571	0		44.20571	23.05903	5.39199	0	3.13036	0.28513	2.55668	0.60622	0.00909	0
Healthy	18.63199	0		18.63199	28.0521	21.5721	0	0.00313	2.07151	0.00775	1.67106	1.58995	0
Healthy	28.43816	3.49235		28.43816	29.12181	12.30538	3.49235	0.22355	0	0.34774	0	0	0
Healthy	24.69692	1.44298		24.69692	4.19186	33.71192	1.44298	0.04777	3.01058	1.2056	2.06373	0	0.3653
Healthy	49.61754	0		49.61754	11.13307	13.26296	0	1.37603	0	0	0.25274	0	0.26343
Healthy	33.1389	0.28758		33.1389	6.27856	14.9325	0.28758	0	0	0	0	0	0
Healthy	4.94548	6.80414		4.94548	6.84785	0.05353	6.80414	0	8.11153	0	0.00662	0	0
Healthy	63.74033	11.8928		63.74033	7.82102	8.65993	11.8928	0.78033	0	0	0.02917	0	0
Healthy	28.78968	1.00323		28.78968	17.47768	13.37593	1.00323	0	0.03716	0	0.69507	0	0.05473
Healthy	56.44389	0.04975		56.44389	10.89549	4.54999	0.04975	0.53454	0.00826	0.03207	0.00994	0.08075	0.05434
Healthy	78.23298	0		78.23298	4.54863	2.17265	0	0	0	0.08486	0.57405	0.13047	1.49648
Healthy	14.95651	0		14.95651	33.85214	26.53559	0	1.50826	0.93612	2.58635	0.0612	0	0.04649
Healthy	56.76372	0.00405		56.76372	5.72689	5.87934	0.00405	0	0.23922	0.19089	1.78633	0	0.09357
Healthy	60.85497	7.40556		60.85497	4.60013	5.3145	7.40556	0.87116	0.11453	0.95041	0	0	0.26361
Healthy	46.03264	2.9293		46.03264	5.69559	4.183	2.9293	0	0.01043	0	3.44456	0	0.04359
Healthy	33.03167	0		33.03167	50.66659	2.78791	0	0	0	0	0	0	0
Healthy	20.21896	0.03002		20.21896	15.82033	12.12376	0.03002	1.2648	0.23294	3.23876	0.00949	3.42114	0.1769
Healthy	35.587	0		35.587	8.75655	19.43829	0	1.44681	0.92349	0	1.25557	1.92331	0.07764
Healthy	69.95272	6.11149		69.95272	5.13883	2.33594	6.11149	0	0	0	0	0	0
Healthy	49.41957	0		49.41957	0.61599	6.50624	0	14.039	0	0.01395	0.12107	0	0.95251
Healthy	43.72766	0.37326		43.72766	4.4203	8.36192	0.37326	1.77862	0.11551	0	0.04577	0	0.02768
Healthy	26.36118	0		26.36118	43.36492	7.53754	0	1.44248	0	0.45527	0.35399	0	0
Healthy	39.20047	0		39.20047	6.90806	8.34142	0	0.09905	0.00336	0	0	0	0
Healthy	40.68302	5.15333		40.68302	21.62313	15.2359	5.15333	0	0.00755	0	0.02288	0	0
Healthy	26.95037	0		26.95037	5.98746	1.33505	0	11.2649	0.22025	33.0343	2.54096	0	0.31821
Healthy	10.37808	3.99074		10.37808	52.95862	7.46811	3.99074	0	0	5.43402	0	0	0
Healthy	38.79379	0		38.79379	11.80424	13.78692	0	0.08334	0.58749	0.2373	0.87431	1.19187	0.15813
Healthy	8.71721	0.01329		8.71721	28.76685	7.07084	0.01329	0	12.34022	8.70403	3.15382	0.03543	0.04017
Healthy	11.95072	3.85203		11.95072	35.29522	9.69392	3.85203	1.73021	0	0	1.68486	0	0
Healthy	57.7267	15.787		57.7267	4.57035	0.95793	15.787	0	0.23627	0	0.56061	0	0.0155
Healthy	35.20643	0.06983		35.20643	8.17914	0	0.06983	0	0.32792	0	3.15901	0	0.02406
Healthy	21.25678	1.28016		21.25678	25.86791	19.92887	1.28016	0.62275	0	16.9051	0	0	0
Healthy	92.95383	0		92.95383	0.58886	1.51589	0	0.47275	0	0	0	0	0
Healthy	33.03258	0.01788		33.03258	20.25348	6.23162	0.01788	0	0.02073	0	0.29505	0.27462	0.00109
Healthy	19.74816	0		19.74816	18.60829	35.29152	0	0	0.98912	0	3.81741	1.95357	0
Healthy	45.87194	1.01208		45.87194	20.29995	6.03446	1.01208	0.00844	0.71498	0	0	3.51077	0
Healthy	15.2552	2.8692		15.2552	20.1204	15.97013	2.8692	2.67562	0.42563	1.52558	0.15079	0.51509	0.02172
Healthy	76.4265	9.12101		76.4265	1.74989	4.9692	9.12101	0	0.00207	0	0.21767	0	0.00386
Healthy	55.01057	0.5279		55.01057	7.28483	13.14471	0.5279	0.84927	1.3533	0	0.63933	0.00174	0
Healthy	0.0054	0.2387		0.0054	0.00733	0.00497	0.2387	0	0.52517	0	0	0	0
Healthy	67.01221	0		67.01221	10.04532	6.23434	0	0	0.10617	0	0.00258	0	0.57549
Healthy	51.10262	0		51.10262	12.78713	11.78449	0	4.38812	0.03817	0.64416	0.14496	0	0.11905
Healthy	9.38307	0		9.38307	24.11223	7.29039	0	9.22338	0	2.09976	0.08084	0	0
Healthy	44.25744	0		44.25744	25.17308	10.01509	0	0.8716	0	0	0	0.53378	0
Healthy	72.37541	0		72.37541	3.6701	4.45537	0	0	0	0	0.60541	0	1.30497
Healthy	5.63705	0.08503		5.63705	12.25174	0	0.08503	0	0.02097	0	0.08051	0	0
Healthy	72.44935	0.06535		72.44935	5.92682	5.0888	0.06535	0	0.01317	0	0.25268	0	0
Healthy	46.89552	0.08298		46.89552	8.69583	5.37908	0.08298	0	0.0095	0.07469	0.57125	0	0.21367
Healthy	22.05988	0		22.05988	9.63133	16.70701	0	1.01322	0.09182	0.94195	2.45602	1.77931	0.01273
Healthy	48.30892	0		48.30892	4.43805	33.19727	0	0	0	0	0	2.85095	0.38176
Healthy	69.74125	6.01317		69.74125	1.70603	1.81837	6.01317	0	0	0	0	0	0
Healthy	63.76083	0.10206		63.76083	16.74169	1.50522	0.10206	0.91387	0.14143	0	0.09277	0	0
Healthy	74.80583	5.03311		74.80583	1.19331	3.55215	5.03311	0	0	0	0.00169	0	0
Healthy	13.17162	2.68234		13.17162	0.36064	5.73524	2.68234	44.1381	0.01204	0	1.46554	0	0.73475
D003424	55.99018	4.44853		55.99018	22.59733	0.26313	4.44853	0	0.00073	0	0.18143	0	0
Healthy	79.74158	0		79.74158	7.93356	5.78563	0	0	0.00567	0	0.01977	0	0.0536
Healthy	48.36761	0.08261		48.36761	8.2247	5.3797	0.08261	0	0	0.04068	0.48817	0	0.15813
D003424	84.1558	0		84.1558	0	0	0	0	0	0	0	0	0
D003424	79.57885	0		79.57885	6.79408	2.21315	0	4.64351	0	0	0.2826	0	0.43719
Healthy	6.23227	0		6.23227	52.69141	11.42966	0	0	0	3.28103	0.28827	10.00915	0.13752
Healthy	15.17261	0		15.17261	28.99089	36.55082	0	0	1.86153	0	0.63289	0	0.00099
Healthy	72.7581	0		72.7581	2.4951	0.76447	0	0	0	0	0	0	0.13609
Healthy	53.94175	0		53.94175	15.41146	9.65315	0	3.23154	0.03316	0.43233	0.10603	1.0463	0.37516
Healthy	21.36308	0		21.36308	10.97435	7.2519	0	10.8753	0.09659	27.2372	1.62461	0	0.03686
Healthy	45.5537	2.95699		45.5537	0.61893	7.35677	2.95699	0.14734	0.08462	0	0.70642	0.05493	0.65595
Healthy	51.44671	0		51.44671	9.24188	5.43577	0	4.38692	0	2.26152	1.0253	0	0
Healthy	60.83211	2.58237		60.83211	1.25322	1.30466	2.58237	1.51494	0.71978	0	0.00096	0	0.02886
D003424	86.67877	0		86.67877	0	0	0	0	0	0	0	0	0
Healthy	49.14661	0		49.14661	20.78842	7.26544	0	0.95369	0.02734	0.99194	0.35267	0	0
Healthy	81.60447	0		81.60447	12.59702	1.75091	0	0	0	0	0	0	0
Healthy	87.4567	6.79486		87.4567	3.20188	0.00727	6.79486	0.99846	0.23364	0	0	0	0
Healthy	37.78419	0.47151		37.78419	27.55895	10.58498	0.47151	0.10659	2.54037	0.04568	0.00229	0	0.00531
Healthy	92.41809	0		92.41809	0.71247	1.51268	0	0.57892	0	0	0	0	0
Healthy	42.88876	1.32563		42.88876	10.84138	2.88953	1.32563	5.23708	0.24531	2.01322	0.82263	0	0.00205
Healthy	47.79184	13.18045		47.79184	15.79548	3.39132	13.18045	0.00046	0.0856	0	0	0	0.01903
Healthy	5.56428	1.74319		5.56428	0.85971	0	1.74319	0	0.37059	0	1.56928	0	0.00032
Healthy	89.96456	0		89.96456	10.0355	0	0	0	0	0	0	0	0
Healthy	67.49216	0.05254		67.49216	0.37437	3.38478	0.05254	0.00327	0.03834	0	0.85797	0.03575	0.50836
Healthy	45.12407	17.948		45.12407	4.17975	6.84759	17.948	6.91658	0.00611	0	0.68907	0	0.1354
Healthy	18.2337	3.29489		18.2337	46.9449	9.22079	3.29489	0	0	0	0.37538	0	0
Healthy	19.29977	0.007		19.29977	4.93507	0.00146	0.007	0.54962	10.03233	0	13.65264	0	0.0634
Healthy	88.69313	3.3319		88.69313	1.1232	1.41173	3.3319	0	0.2402	0	0.13159	0	0.00379
Healthy	68.76387	4.35275		68.76387	4.78335	3.48996	4.35275	0	0	0	0	0	0.14416
D003424	14.30719	8.56085		14.30719	53.6707	1.37031	8.56085	10.8912	0.03769	0	0	0	0
Healthy	76.80037	6.39918		76.80037	3.20027	3.80032	6.39918	0	0	0	0.18241	0	0.07753
Healthy	74.61544	0.03374		74.61544	4.68736	4.59305	0.03374	0	0.16751	0	0.20699	5.04781	0
Healthy	0.00098	3.79897		0.00098	0	0	3.79897	0	3.59693	0	0.01783	0	0
Healthy	29.7614	5.36792		29.7614	18.0677	29.11082	5.36792	0	0.10334	0.14883	0.10737	0	0.10618
Healthy	20.81371	0		20.81371	23.78686	24.08144	0	0.78058	2.02082	0	0.21404	0.07379	0.11773
Healthy	65.38115	0.02104		65.38115	17.02541	1.3687	0.02104	0.83682	0.12598	0	0.01329	0	0
Healthy	76.64969	6.56133		76.64969	2.90274	3.84708	6.56133	0	0	0	0.15168	0	0.06784
Healthy	85.3343	0		85.3343	11.07682	0.26172	0	0	0	0	0	0	0
Healthy	79.53804	0		79.53804	1.79869	3.82854	0	3.49832	0	0	0.14674	0	0.02049
Healthy	68.81317	7.11171		68.81317	10.52948	3.83794	7.11171	0	0.06632	0	0.02408	0	0.25485
Healthy	8.87961	0		8.87961	25.01244	28.03972	0	0	0	0	0	0	0
Healthy	68.07938	0		68.07938	3.72808	9.25991	0	0	0.07253	0.0157	0.51706	0	1.34758
Healthy	42.32132	0.97429		42.32132	13.24522	8.15806	0.97429	0	0	0	0.15421	0	0
Healthy	17.13393	2.62762		17.13393	13.04614	2.26563	2.62762	0	0.45277	0	0.26112	0	0
Healthy	31.18262	3.77341		31.18262	16.41367	31.53326	3.77341	0	0	0	0	0	0
Healthy	66.94484	0		66.94484	9.68889	5.93399	0	0.613	0.04798	0	0.33535	0	0.06509
Healthy	29.09236	0		29.09236	4.22227	0	0	0	31.36283	0	0	0	0
D003424	88.61247	3.31871		88.61247	5.4706	0.06528	3.31871	0	0	0	0	0	0
Healthy	78.30171	3.39638		78.30171	0.93925	1.68072	3.39638	0	0	0	0	0	0
Healthy	11.19898	0.00409		11.19898	1.93123	4.22161	0.00409	0.07494	1.75406	0.5247	0.07146	0.0076	0.23999
Healthy	77.72654	0		77.72654	1.78451	3.63177	0	3.31364	0	0	0.16928	0	0.03025
Healthy	3.41382	3.26356		3.41382	28.71503	9.25393	3.26356	0.20848	0.76396	1.88674	0.60692	1.37754	0.29292
Healthy	65.93321	7.99145		65.93321	6.16773	2.69441	7.99145	0	0.28896	0	0.02603	0	0.01065
Healthy	50.38809	0		50.38809	16.81433	7.55835	0	2.41126	0.24641	0.36668	0.26738	9.85721	0.12513
Healthy	41.31056	0.00348		41.31056	47.57206	4.1084	0.00348	0.00398	0.43452	0.54224	0.15496	0	0.06245
Healthy	46.81643	0.01984		46.81643	23.82442	17.18606	0.01984	0	0.31146	0	0.12646	0	0.03446
Healthy	1.1413	0		1.1413	0.01354	0	0	0	0	0	0	0	0
Healthy	25.0087	0.3593		25.0087	2.8685	9.57089	0.3593	0	0.10304	0	3.12873	0.09753	0
Healthy	68.47564	7.9812		68.47564	1.94569	0.0065	7.9812	0	0.15555	0	0.15188	0	0.04097
Healthy	40.52547	0.01074		40.52547	33.84257	7.72477	0.01074	2.723	0.00767	0	0.02948	0	0.14488
Healthy	79.12686	3.13852		79.12686	1.03188	1.47528	3.13852	0	0	0	0	0	0
Healthy	33.81915	11.05788		33.81915	5.9834	9.74863	11.05788	0.00243	0.03412	0.01245	0.33845	0	0
Healthy	29.0804	0		29.0804	32.32899	4.51891	0	3.38392	4.12149	0	0.44865	2.61039	0.00054
Healthy	19.28679	5.5288		19.28679	43.51158	14.40262	5.5288	0.18866	0.53403	0	0.34871	0	0
Healthy	80.16345	0.03733		80.16345	5.22437	6.87674	0.03733	0.39541	0.11616	0	0.27309	0	0.03075
Healthy	6.89033	10.42568		6.89033	8.2559	43.21165	10.42568	0	0.09233	0	0.02224	0	0
Healthy	33.00049	0		33.00049	50.66676	2.78792	0	0	0	0	0	0	0
Healthy	75.20939	2.72994		75.20939	2.04636	6.23739	2.72994	0	0.04569	0	0	0	0.01706
Healthy	29.43695	0.16061		29.43695	40.42364	12.19348	0.16061	0	1.71134	0	0.20292	2.71212	0
Healthy	63.74342	0.02041		63.74342	14.28705	2.90412	0.02041	0	0	0	0.23937	0	0.06699
Healthy	1.43077	1.05345		1.43077	2.37799	13.15061	1.05345	0	1.27759	0	0.05552	0	0
Healthy	84.12676	0		84.12676	1.38443	3.16463	0	0.04141	0	0.64842	0	0	0.36459
D003424	72.92683	0		72.92683	16.29814	5.87613	0	0	0	0	0	0	0
Healthy	38.09116	3.89778		38.09116	35.94321	14.00589	3.89778	0	0.01638	0	0.96145	0	0.00035
Healthy	68.80393	0		68.80393	1.05789	5.01295	0	0	0	0.02171	0.10424	0	1.60564
Healthy	60.06032	1.72287		60.06032	10.95027	13.84262	1.72287	0.11004	0.06969	0	0.06807	0	0.12389
Healthy	0.76561	0		0.76561	37.21339	4.58421	0	0	1.71618	0.17091	8.15641	0	0
Healthy	37.89758	3.1877		37.89758	45.74613	3.49138	3.1877	1.03035	0.89779	0	0.02401	0	0
Healthy	40.50803	0		40.50803	13.62916	21.21244	0	8.13813	0	1.63817	0	1.14845	0.04692
Healthy	2.17972	0.37137		2.17972	18.17691	1.67582	0.37137	0	1.29297	0	4.15738	0	0
Healthy	11.40218	0.03482		11.40218	18.11828	15.13874	0.03482	5.63179	0.06991	29.7857	1.57254	0	0.03108
D003424	0	0		0	32.02214	0	0	0	19.72551	0	14.9142	0	0
Healthy	1.80623	0		1.80623	33.80655	17.86195	0	0	0.73226	6.50444	1.85891	0.19732	0.04045
Healthy	5.01413	0		5.01413	9.64494	0	0	0.01106	1.16377	0	0.00202	0	0
Healthy	82.28787	0		82.28787	2.41671	6.28902	0	0	0.14894	0	0	0	0.07659
Healthy	26.52757	0.54599		26.52757	1.23727	10.89159	0.54599	0.45078	0.31322	0	1.33107	0.02331	0.52982
Healthy	24.56073	0.13747		24.56073	12.05536	14.68136	0.13747	9.74943	0.33766	1.32234	0.13419	9.98782	0.03312
Healthy	24.10094	0.00787		24.10094	7.22272	33.65296	0.00787	12.8595	0.18912	0	0.24702	0	0.00367
Healthy	44.7532	0		44.7532	13.23945	6.12078	0	0.30965	0	1.04605	0.15891	0.05746	0
Healthy	20.0003	0.00523		20.0003	66.22781	2.2896	0.00523	0.0562	0.00373	0.23708	0	0	0
Healthy	65.68526	8.70023		65.68526	2.12552	0	8.70023	0	0.20686	0	0.26925	0	0.03451
Healthy	36.6243	0.03174		36.6243	17.20119	16.08651	0.03174	0	0.04399	1.54807	0.89955	0	0.19671
Healthy	42.05245	0		42.05245	0.85315	9.89985	0	17.0962	0	0	0.19398	0	1.59525
Healthy	50.63919	0.06422		50.63919	11.90903	16.08456	0.06422	6.26157	0.92125	0	1.0318	0.84924	0.03037
Healthy	14.97199	0		14.97199	67.53258	1.58312	0	0.97681	0.1198	0.20096	0.30962	0	0.00637
Healthy	62.39454	0.46865		62.39454	22.25297	5.56613	0.46865	3.44662	0	0	0	0	0
Healthy	14.80192	0		14.80192	22.48144	29.08696	0	0	0.22235	0	3.15356	0	0
Healthy	63.75558	0		63.75558	23.47553	4.31564	0	0	0	0	0.10238	0	0.48181
Healthy	76.12359	0.4138		76.12359	6.95043	6.76881	0.4138	0.23935	0.20264	0	0.10066	0	0.00384
Healthy	58.29386	0		58.29386	7.28304	8.66665	0	2.97615	0.0558	0.46428	1.70138	0.04922	0.15916
Healthy	39.61486	0.00288		39.61486	14.92994	4.30093	0.00288	2.37576	0.4539	0	2.85199	0	0.11279
Healthy	32.17545	7.94172		32.17545	30.20134	4.1898	7.94172	0	0	0	0.19324	0	0
Healthy	88.0674	0		88.0674	5.17485	1.9936	0	0.22535	0.03321	0	0.01072	0	0.05172
Healthy	0	0		0	2.46066	0	0	0	0.00774	0	0.0043	0	0
Healthy	33.33184	11.0385		33.33184	4.75141	6.64436	11.0385	0.55879	0	0.61909	0	0	0
Healthy	53.86058	9.20628		53.86058	4.15218	4.83892	9.20628	7.17593	0	0	0.69773	0	0.1314
Healthy	86.88977	0		86.88977	3.34333	3.64709	0	0	0.08112	0	0	0	0.09733
Healthy	11.71661	0		11.71661	15.3408	3.45991	0	0	0.77482	0	12.13018	0	0.0045
Healthy	0.54085	0		0.54085	27.08959	37.67135	0	1.05184	1.41007	0	0.59504	0	0
Healthy	77.74018	0		77.74018	0.65025	8.24435	0	0	0.03597	0	0.0565	0	0.00314
Healthy	45.64945	0.96367		45.64945	20.40805	5.9936	0.96367	0.01915	0.67489	0	0	3.37672	0
Healthy	57.67382	0		57.67382	4.07466	8.58443	0	0	0.0166	0.06765	0.75693	0	0.0721
Healthy	65.76455	7.92509		65.76455	6.0791	3.87859	7.92509	0	0.2766	0	0.02708	0	0.01492
Healthy	66.63057	8.57719		66.63057	2.13014	0	8.57719	0	0	0	0	0	0
Healthy	50.22231	0		50.22231	12.34446	5.70873	0	0	0.77474	0	0.48847	0	0
Healthy	38.30892	0.90393		38.30892	9.90921	5.40856	0.90393	12.0243	0.35508	0	3.25554	3.88389	0
Healthy	68.23914	6.15976		68.23914	4.99676	4.1442	6.15976	0	0	0	0	0	0
Healthy	78.90982	3.24217		78.90982	0.76244	1.72049	3.24217	0	0	0	0	0	0
Healthy	72.24672	3.79563		72.24672	12.8107	1.06885	3.79563	0	0	0	0	0	0
Healthy	57.19893	0.00389		57.19893	28.09864	1.63496	0.00389	0	1.95827	0	0.45468	0	0.00872
Healthy	42.83065	1.94026		42.83065	17.20017	6.63004	1.94026	0.37933	0.5437	0.1874	0.16185	0	0
Healthy	75.8188	1.19023		75.8188	6.34398	5.32031	1.19023	0	6.43426	0	0.28468	0	0.00418
Healthy	52.43783	0		52.43783	8.29605	8.36896	0	5.36937	0	0	0.2201	0	0.32157
Healthy	0	32.68873		0	0	0	32.68873	0	28.08369	0	0	0	0
Healthy	70.1103	2.75786		70.1103	5.68633	4.38899	2.75786	0.14138	0	0.05104	0	0	0.09704
Healthy	66.6534	0		66.6534	11.98263	9.3041	0	0	0	0	0	0	0
Healthy	17.68292	0		17.68292	11.37886	18.13435	0	0	0.14265	26.08231	1.81866	9.06829	0.14389
Healthy	14.14117	3.50115		14.14117	39.2162	5.2746	3.50115	0.93803	0.7808	0	0.96339	0	0
Healthy	62.20556	7.01928		62.20556	5.63958	13.89572	7.01928	1.9902	0.00588	0	0.03142	0	0.08665
Healthy	26.26053	1.79297		26.26053	13.93007	10.1189	1.79297	0.93929	2.79852	0	2.69828	0	0
D003424	63.59973	0.00624		63.59973	12.18805	16.64831	0.00624	0	0	0	0.19074	0	0
Healthy	62.9306	0.00856		62.9306	16.20853	9.06476	0.00856	0	0.24351	0.18991	0.0928	3.5233	0.0069
Healthy	27.69067	0		27.69067	35.29333	16.58168	0	0.01273	0.26328	0.19301	0.79247	0	0.02692
Healthy	57.78978	8.22941		57.78978	21.6172	0.30647	8.22941	0	0.01339	0	0	0	0
Healthy	27.36421	6.59926		27.36421	25.78987	5.2066	6.59926	0.70912	0.25948	0.12219	0.06641	0	0.11319
Healthy	12.00093	0		12.00093	0.46416	3.62537	0	0	0	0	0	0	0
Healthy	38.84185	0.36848		38.84185	29.92333	10.0044	0.36848	0.09266	0.07445	0	0.24232	0	0.02314
Healthy	33.69858	0.00071		33.69858	0	0.00751	0.00071	0	8.88596	0	0	0	0
Healthy	66.60307	8.89349		66.60307	1.62964	0	8.89349	0	0.1937	0	0.25536	0	0.02775
Healthy	81.86447	0		81.86447	2.74405	6.11978	0	0	0.11619	0	0	0	0.06537
Healthy	79.46925	0		79.46925	11.96373	0.57493	0	0	0.05981	0	0	0	0.03368
Healthy	62.17627	0.0867		62.17627	7.9027	6.71099	0.0867	0	0.04826	0	0.37603	0	0
Healthy	63.06974	0		63.06974	15.1352	2.98357	0	0	0	0	0.26425	0	0.097
Healthy	10.75217	4.56736		10.75217	23.28386	16.50335	4.56736	1.14016	1.89535	2.1005	0.64397	0.73373	0
Healthy	70.59313	0		70.59313	7.21003	6.63734	0	0	0	0	0.05532	3.87953	0
Healthy	46.84148	1.14011		46.84148	20.2395	6.04915	1.14011	0.00741	0.6713	0	0	3.29843	0
Healthy	77.11711	0		77.11711	3.68588	2.46708	0	0	0	0.09917	0.67356	0.15028	1.66572
Healthy	63.5846	0		63.5846	24.24031	4.15006	0	0	0	0	0.06489	0	0.3925
Healthy	69.81212	2.69416		69.81212	5.74172	4.70282	2.69416	0.12769	0.00684	0.04614	0.00221	0	0.08948
Healthy	50.64633	18.9128		50.64633	13.41268	0.41492	18.9128	0	0	0	0	0	0
Healthy	65.95097	0.00278		65.95097	3.78455	16.51085	0.00278	0	0.08424	0	0.29256	0	0.0185
Healthy	47.72311	0.41433		47.72311	18.5026	10.98959	0.41433	0.06197	0.0309	0	0.0799	0.05982	0.0343
Healthy	37.35111	4.00586		37.35111	24.93779	9.54378	4.00586	0.15532	0	0	0	0	0
Healthy	18.88292	0		18.88292	28.24474	13.52064	0	1.72258	0.07561	0	0.0676	3.52824	0.02094
Healthy	70.39165	0		70.39165	3.77447	4.50146	0	0	0.06794	0.0491	0.62851	0.01197	1.44462
Healthy	56.20077	0.06962		56.20077	8.27017	1.85251	0.06962	0.29801	0.21775	0	1.07452	15.786	0.32773
Healthy	51.28108	0		51.28108	18.60624	5.28947	0	0.04608	0.02417	0	0.37018	8.03447	0.0942
Healthy	10.59075	1.67148		10.59075	2.35072	2.23492	1.67148	0	5.11435	0	3.86441	0	0
Healthy	68.52156	0		68.52156	1.05409	8.49985	0	0	0	0.02164	0.1632	0	1.59157
Healthy	0.05532	0		0.05532	1.57345	20.19104	0	0.54343	1.46476	0	0.16855	0	0
Healthy	29.76886	0.02194		29.76886	35.0209	6.84112	0.02194	2.42121	0.28633	0.10495	0.30289	0.00678	0.07215
