group	Bacteroides_intestinalis_A	Bifidobacterium_pseudocatenulatum	Anaerotruncus_colihominis	Bacteroides_nordii	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Flavonifractor_sp000508885
Healthy	0.05061	0	0	0	0	0	0	0	0	0	5.38898	0	1.25126	0.46312	0.02997	0.08856	0	0.00234	0	0.00427
Healthy	0.1327	0	0.00203	0	0	0	0	0.0077	0.00556	0	3.03484	0.1183	3.18491	0.51542	0.76454	0.4004	0	0.00054	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.79589	1.05549	1.14855	0.31952	0.23814	0	0	0	0
Healthy	0	0.18364	0	0.181	0	0	0	0	0.01508	0	0.00813	0.0098	0	0	0	0.01715	0.34002	0.02732	0	0.0331
Healthy	0	0	0	0	0	0	0	0	0	0	0.59829	16.3053	0	0	0.31606	0.54746	0	0	0	0
Healthy	0	0	0	0.13981	0	0	0	0	0	0	0	0	2.97809	0	0	0.02603	0	0	0	0
Healthy	0	0	0	0.01014	0	0	0	0.00793	0	0	20.8558	2.07758	2.608	0.99302	0	0.03927	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.10208	0	0	3.27005	0.00496	0.07308	0.11541	0.30136	0.2905	0	0	0	0
Healthy	3.52145	0	0	0	0	0	0	0	0	0	3.77366	0	2.79291	1.16423	0	0.01833	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.00377	0.25847	0.01521	0	0	0	0	0	0	0	0	0	0.00671
Healthy	0	0	0	0.04352	0.04478	0	0	0	0	0	8.41196	1.28233	2.90598	0.95228	0	0.00223	0.12854	0.07126	0	0.00776
Healthy	2.27134	0.12544	0	0	0	0	0.02377	0	0	0	5.61807	5.67636	1.21607	0.60032	0.36085	0.36603	0	0.05113	0	0
Healthy	0	0	0	0.01927	0	0	0	0	0	0	0.84195	0.85403	1.42779	2.10768	0	0	0.53114	0.04411	0	0.01303
Healthy	0	0	0	0	0	0.00189	0	0	0	0	7.36419	0.0395	0.951	0.32999	0.09415	0.2824	0	0.00633	0	0.04187
D016640	0.05296	0.30307	0.096	0.09893	0.01599	0.01556	0.01181	0.00207	0.0338	0	9.43229	11.4483	0	0	0.1906	0.11294	0.04257	0.32054	0.00867	0.02483
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.31844	0	0	3.69724	6.3602	0	0	0	0
Healthy	1.30116	0	0	0.01765	0	0	0	0	0	0	4.97386	0	2.92129	0.31572	2.84457	2.34503	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.46924	4.66608	0	1.74254	0.34554	0.17281	0	0.0271	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53308	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.39269	9.27796	1.90651	0.97388	0	0.13427	0	0.22718	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.17026	10.5749	0.18505	0.10343	2.94431	1.53524	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.00227	0.04567	0.07293	0	0	0	0	0	0	0.09339	0	0	0
Healthy	0.07072	0	0	0	0.22435	0	0	0	0	0	15.6925	0	0.82975	1.17219	0	0	1.23971	0.27532	0.05575	0.42783
Healthy	0	0	0.01956	0	0	0	0	0	0	0	7.91649	4.58131	1.82914	0.70608	0.14637	0.36425	0.0169	0	0.03771	0.02377
Healthy	0	0	0	0	0	0	0	0	0	0	0.34547	0.35112	1.64953	0.21852	1.33582	0.51966	0	0.01568	0	0
Healthy	0	0	0.02332	0	0.02353	0.00658	0	0	0	0	0.23971	4.33241	0.557	0	0.22054	0.83549	0.02903	0	0	0.01183
Healthy	0	0	0	0	0	0	0	0	0	0	10.7682	2.45832	9.81646	1.60206	0.11415	0.84023	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.51344	1.35893	1.86469	0.07341	0.14988	0.44205	0	0.01167	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.61266	0	18.1525	0	0	0	0.04822	0	0	0
Healthy	0	0	0	0.01552	0	0	0.00026	0.00412	0	0	6.15657	3.59444	1.32353	1.21117	1.62427	0.70124	0	0.01158	0.00038	0.00403
Healthy	0	0	0	0	0.20365	0	0	0	0	0	12.3601	1.21233	5.85616	2.05585	0	0	0.30171	0.016	0	0
Healthy	0	0.00858	0.0305	0	0	0.01932	0	0	0.00273	0	0	0.00217	0	0	3.21841	0.09333	0.37275	0	0.25466	0.01911
Healthy	0	0.11306	0.03224	0	0	0	0.02154	0	0	0	0.66104	0	2.26461	0.26293	4.03762	0.46642	0	0	0	0
Healthy	0.12135	0	0	0	0	0	0	0	0	0	4.01768	0	3.20986	0.76046	0.3695	0.41306	0	0.23867	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.49911	20.9202	0	0.1838	2.55516	0.98731	0	0.00905	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	18.2009	0.20002	1.18901	3.58015	0.00891	0.12773	0	0.39853	0	0.02167
Healthy	0.83582	0	0	0.03908	0	0	0	0.00372	0	0	8.78856	0.1208	2.74595	0.49235	0.53519	0.12402	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	11.36	5.29757	12.4645	0.67191	0.40753	0.2852	0	0	0	0
Healthy	0	0.26353	0	0.12293	0	0.01263	0.00244	0	0	0.00352	6.44359	0	0	1.12834	0.74681	0.48706	0.02023	0.22719	0.01159	0.02492
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.37352	0	0.88495	0.62123	0	0.04808	0	0
Healthy	0.96186	0.00739	0	0.30448	0.0008	0.00134	0	0	0.00105	0	6.29016	0.52792	1.53002	1.07547	0.03779	0.0401	0.00537	0.22475	0	0.00583
Healthy	0	0.00495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.82562	1.79522	0.95675	0.54273	0.26134	0.09305	0	0.00542	0	0
Healthy	0	0	0.06466	0	0	0	0.01797	0	0	0	1.75485	0.55174	0	0.71336	0.01062	0.02646	0.20487	0.01624	0	0.11023
Healthy	0	0	0	0	0.16905	0.00743	0	0	0	0	0	0	2.56012	0.07698	0	0	2.27126	0.06584	0.13279	0.54609
Healthy	0	0	0.00079	0	0	0	0.01362	0.02291	0	0.0093	1.73095	0	0.42973	0.27876	0.95966	2.86666	0.00312	0	0.00241	0.01492
Healthy	0	0	0	0	0	0	0	0	0	0	0	35.8528	0.09124	0	4.84962	3.29022	0	0	0	0
Healthy	0.62341	0	0.00948	0	0.08508	0	0	0	0	0	13.645	0	2.10664	1.92858	0.01313	0.03526	0.20423	0.00825	0.03282	0.05837
Healthy	0	0.78829	0	0.01737	0	0	0	0.02011	0	0	7.54626	0.7215	0	1.69155	0.00464	0.18765	0	0	0	0
Healthy	0.58148	0.4336	0.03895	0	0	0	0.03577	0	0	0	10.7709	0.2467	0	2.7048	0.02418	0.10726	0	0.00408	0	0.03318
Healthy	2.06398	0.00451	0	0.07851	0	0.00526	0	0	0	0	4.12916	0	5.06272	0.8135	0.0034	0.03077	0.02103	0.25391	0	0.00993
Healthy	0	0	0	0	0	0	0	0	0	0	5.58963	0	19.0443	0	0	0	0	0	0	0
Healthy	0.83714	2.16862	0	0.15346	0	0	0	0	0	0	7.04779	0.95705	0	1.6007	3.41605	1.39811	0.02011	0	0	0.07404
Healthy	0	0	0.09916	0.01739	0	0.01212	0.2467	0.0006	0	0.00619	0.02712	0.18101	0.02338	0.39973	2.01163	0.81118	0.04944	0.04198	0.07132	0
Healthy	0	0	0	0	0	0	0	0	0	0	9.45445	0	0	1.43611	0.00574	0.20356	0.03173	0.12285	0	1.76475
Healthy	0	0	0.05577	0	0	0	0	0	0	0	11.265	0	0	1.73341	0	0.04118	0	0.19207	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.50609	0	7.35378	0	0.039	0	0	0	0	0
Healthy	0	0	0	0.02111	0	0	0	0	0	0	7.28843	0.00519	1.20695	0.63087	0.85207	0.39316	0	0.00223	0	0.00716
Healthy	0	0	0	0	0	0	0	0	0	0	2.97906	0.03163	1.01287	0.24976	0.55732	0.40189	0	0	0	0
Healthy	0.01049	0.02492	0	0	0	0	0	0	0.00437	0.10864	3.15613	0.77488	0.27684	0.60013	0.04241	0.13043	0	0	0	0
Healthy	0	0	0	0	0	0	0.02653	0	0	0	17.3981	0.03374	1.62796	1.31083	0	0.00448	0	0.01149	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00818	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.0331	0	0	0	0	0	0	12.6932	0.99888	3.00776	1.67641	0.04525	0.00955	0	0.28953	0	0
Healthy	0.02209	0	0	0.00803	0	0	0	0	0	0	0.87057	0.42058	3.66873	0.70212	0	0.05942	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.87402	0	0	1.73854	1.53183	0	0	0	0
Healthy	0	7.04958	0	0	0	0	0	0	0	0	0.6433	0.26518	1.02184	0.00877	2.27308	1.16131	0	0	0	0
Healthy	5.10929	0	0.0049	0.25719	0.02024	0.0162	0.00844	0	0	0	3.93582	0	0	0.37989	1.13014	0.04564	0.2036	0.01256	0.00838	0.07882
Healthy	1.69567	0	0.07954	0	0.03945	0.05029	0.00922	0.01479	0	0	0	7.76405	0	1.65249	0.2338	0.30717	0.22091	0.06826	0.15032	0
Healthy	0.0262	0.5833	0	0	0.05461	0.0006	0	0	0	0	4.02452	2.09796	0.12517	0.35972	0.82336	0.46384	0.13921	0.49568	0	0
Healthy	0	0.07468	0	0	0	0	0	0.02751	0	0	5.02374	0.85486	1.25005	0.23135	0.22268	0.7033	0	0.14371	0	0.0051
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.63712	0.07624	0.40662	0.04899	0	0	0.08844	0
Healthy	0.02144	0	0	0	0	0	0.06641	0	0	0	1.88779	0.67748	2.23402	0.16799	1.31335	0.89485	0.00219	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.60098	0.8757	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.08066	7.12058	1.85944	0.38279	3.65752	2.05485	0	0.32795	0	0
Healthy	0	0	0	0	0	0	0	0	0.01939	0.04718	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	5.58215	0	18.6315	0	0	0	0.02123	0	0	0
Healthy	0.05918	0	0	0	0.21168	0	0	0	0	0	15.9942	0	0.76043	1.26757	0	0	1.21281	0.2491	0.064	0.41673
Healthy	0	0	0	0	0.96061	0.13842	0	0	0	0	0	0	0	0	0	0	5.08361	0.0951	1.40779	0.49252
Healthy	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0.91442	0	0.02529	0	0	0	0
Healthy	3.61185	0	0	0	0	0	0	0	0	0	3.62878	0	2.77601	1.21173	0	0.02295	0.00633	0	0	0
Healthy	0	0	0	0	0	0	0	0.24518	0	0	1.43144	2.95635	0.25995	0.03271	1.66824	0.88306	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.12606	0.17992	1.90213	0.45757	0	0	0	0	0	0
Healthy	0	0.90439	0	0.02599	0	0	0	0.00512	0	0	7.8279	0.68223	0	1.73092	0	0.16309	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.56715	0	3.39447	3.78103	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.6357	0.23053	1.02219	3.26401	0.01228	0.10857	0	0.37318	0	0
Healthy	0	0	0	0.03629	0	0	0	0	0	0	12.465	1.10036	3.20058	1.53676	0.05429	0.03012	0	0.21864	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.81089	0	0.21784	0.50186	0	0	0	0
Healthy	0	0.64585	0	0	0	0	0	0	0.01453	0	0.35258	0.05158	0.08557	0.62493	0	0.0182	0	0.00847	0	0
Healthy	2.29763	0.13432	0.00439	0	0	0.00423	0	0	0	0	9.18355	0.1707	0	0.33569	0.04489	0.16996	0.00373	1.02219	0.01848	0.28978
Healthy	0	0	0	0.06346	0	0	0	0	0	0	0	5.88608	0	1.66051	0.35789	0.05108	0	0.01931	0	0
Healthy	0	0	0	0	0	0	0	0	0.0024	0	7.61628	5.70406	0	1.18161	3.01575	2.1336	0.0014	0.0663	0	0
Healthy	0	0	0	0.01056	0	0	0	0	0	0	1.3849	1.57789	2.06604	4.29751	0.01456	0.03492	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.04667	0.03243	0	0.02779	0.02409	0.09407	1.40635	0.1661	0.00122	0	0	0
Healthy	0.15146	0	0	0	0.01456	0.00541	0.00492	0.00259	0	0	3.96384	0.02133	0.95606	1.11916	0.28043	0.11896	0.21505	0.00187	0	0.00151
D016640	0.28707	0	0	0.04124	0.00374	0	0	0.01769	0.02446	0.00142	8.07441	0.81649	0.82418	0.83283	0.04106	0.15771	0.00144	0.00113	0	0.00167
Healthy	0	0	0.54116	0	0	0	0.00972	0	0	0.01697	0.00823	0	0	0	0.44833	0.80865	0.60805	0	0	0
Healthy	0	0	0	0.00285	0	0	0	0	0	0	0.77977	0.83426	1.32249	2.06904	0	0	0.51445	0.04949	0	0
Healthy	0	12.1945	0	0	0	0	0	0	0	0	0	19.9452	0	0	0.58616	0.40507	0	0	0	0
Healthy	0.00492	0	0	0.00142	0.0061	0	0	0.01111	0	0	2.45574	0.01458	0.67845	0.46006	0.25077	0.25641	0	0.0034	0	0.00057
Healthy	0	0	0	0	0	0	0	0	0	0	3.68071	0	2.66819	0.7348	0	0.01154	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	16.5023	0	0	2.47883	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	17.4376	0	0	0	0.13746	0	0	0	0
Healthy	0	0.18338	0	0	0	0	0	0	0	0	0	4.02208	0	0.78621	1.05788	0.351	0	0.06031	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.36072	0	0	0	0	0	0	0	0
Healthy	3.37381	0	0	0	0	0	0	0	0	0	3.85013	0	2.66383	1.08624	0	0.01028	0.01666	0	0.01541	0
Healthy	0	0	0.02687	0	0.02144	0.09595	0.03756	0.00322	0	0	1.05811	20.2521	0	0.00608	4.27601	0.89054	0.03481	0.00113	0.11063	0.03674
Healthy	0	0	0	0.01959	0	0	0	0.00389	0	0	21.6154	2.00068	2.58631	0.99236	0	0.05667	0	0.02331	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.25183	0.01812	0	0	0	0	1.36609	0	2.13004	0.21821	0	0	0.35089	0.54299	0.37909	0.01424
Healthy	0	0	0	0.00568	0	0	0	0	0	0	0.80179	0.86949	1.37065	2.14451	0	0	0.45455	0.02245	0	0.03505
Healthy	0.85472	0.64224	0.03553	0	0	0	0	0	0	0	11.557	0.62342	0	2.1414	0	0.13142	0	0.00822	0	0
Healthy	0	0.33758	0	0	0	0.04849	0	0	0.00753	0	0.05887	0.00824	0.00031	0.0143	0.43087	0.33819	0.06396	0	0.02836	0.31779
Healthy	0	0	0.00635	0.01416	0	0	0	0	0	0	5.82753	1.70483	1.27035	0.99461	0.66545	0.32008	0.48498	0.00074	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	8.37107	0	1.08338	0.83014	0.40148	0	0	0	0
Healthy	2.72382	0	0	0	0	0	0	0	0	0	0	0	0.15235	0.51143	0	0	0	0	0	0
Healthy	0	0	0.00251	0.0878	0	0	0	0	0.00919	0	5.06611	0	0	0.00183	0.39538	0.32802	0	0.00021	0	0
Healthy	0	0	0	0.02042	0	0	0	0	0	0	12.4542	1.01432	3.05106	1.71091	0.03259	0.03485	0	0.24218	0	0
Healthy	0	0	0.09841	0	0.04214	0	0	0	0	0	0	0	0	0	0	0.0344	0.07834	0	0.16803	0
Healthy	0	0	0.1088	0	0.04863	0	0	0	0	0	0	0	0	0	0	0.02163	0.07142	0	0.19812	0.01579
Healthy	0.00026	0	0	0.00839	0	0	0	0	0	0	0.01312	0.15977	0.02922	0.03987	0.2731	0.1816	0	0	0	0
Healthy	0	0.25415	0.00356	0.00165	0	0	0.00164	0.00046	0.12742	0	4.114	0	2.48059	1.83018	0.98283	0.71399	0.00359	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.36893	0	3.65949	0.74856	0	0.00822	0	0.03282	0	0
Healthy	0.73069	0	0	0	0	0	0	0	0	0	1.2489	11.9591	3.03705	0	0.36479	0.29687	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.13308	0	0.1243	1.14662	0.46451	0	0.07167	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.71831	6.78405	0	0.44539	0.34164	0	0	0	0
Healthy	1.70073	0	0.07232	0	0.05418	0.04685	0	0.01788	0	0	0	7.7223	0	1.71442	0.27188	0.30163	0.23166	0.04294	0.15735	0
Healthy	0	0	0.0288	0	0.00972	0.00705	0	0.18353	0.02135	0.02126	0.32724	5.73279	0.00863	0.01287	3.16915	0.86344	1.9722	0	0.05906	0.00198
Healthy	0	0	0	0	0	0	0	0.01538	0.01717	0	0.01296	0.00291	0	0	0	0	0.48569	0	0	0
Healthy	0	0	0	0	0.00797	0.00806	0.00857	0.02089	0.00236	0.01763	1.19362	8.73026	0.61025	0.00042	0	0.33744	0.14251	0	0	0
D016640	1.18576	0.05851	0.1163	0.0638	0.03883	0.04468	0.07138	0.0043	0.02373	0	21.98	1.09717	0.627	7.12259	0.15562	1.03057	0.01247	0.07933	0.00336	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.40405	0	0.6527	1.3231	0.43707	0.09146	0	0.00884	0	0
Healthy	4.59183	0	0	0	0.0824	0	0	0	0	0	7.48542	0.73094	1.27272	1.44043	0	0	2.3061	0.01945	1.04222	1.03669
Healthy	1.31277	0	0	0	0.00761	0.00292	0.01387	0.01383	0	0.00108	0.87283	12.0834	0	0.49058	0	0.14709	1.13056	0.05795	0.00546	0.02979
Healthy	0	0	0	0	0	0	0.13097	0	0	0	0.21306	1.96293	0	1.05997	0	0.13096	0.06905	0.00958	0.02716	0.01091
Healthy	0	0	0	0	0.00342	0	0	0	0	0	17.9223	0.28066	1.11025	3.47324	0.01835	0.11258	0	0.37828	0	0
Healthy	0	0.00856	0	0	0	0	0.00464	0.00155	0	0	0.31833	3.02743	0.36183	0.12446	0.22116	0.1405	0.0006	0.00291	0	0
Healthy	0	0	0	0	0.09029	0	0	0	0	0	15.7474	0	3.32683	0	0	0	1.12442	0	0.03675	1.35685
Healthy	0	0	0	0	0	0	0	0	0	0	0.37563	0	3.79726	0.6934	0	0.06055	0	0.01348	0	0
Healthy	0	0	0	0	0.08738	0	0	0	0	0	14.693	1.36449	6.51407	2.13373	0	0	0.07917	0	0	0
Healthy	0	0	0	0	0	0	0	0.0969	0	0	4.41829	9.80021	1.35787	0.10358	0	0.64301	0	0	0	0
Healthy	2.03643	0.01068	0	0.08696	0	0	0	0	0	0	4.01306	0	5.04774	0.77131	0.00335	0.04103	0.00802	0.23698	0	0.01562
Healthy	0.64356	0	0.03996	0	0.12976	0	0	0	0	0	14.2052	0	2.17803	2.07049	0.00542	0.03975	0.21722	0.00301	0.03992	0.07578
Healthy	0	0	0	0	0	0	0	0	0	0	1.27599	0	3.32288	0	1.95772	0.50609	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	10.1411	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	23.8838	0.38368	2.67931	4.45517	0.02515	0.10368	0	0.16547	0	0.0245
Healthy	0	0	0	0.01566	0	0	0.0127	0	0	0	1.3792	17.0623	3.14646	0.22651	3.09889	2.42163	0.00943	0.056	0.00183	0.00457
Healthy	0	0.08199	0	0	0.03101	0	0	0	0	0	1.64181	0	1.58155	1.06181	0	0.23502	2.16706	0.03117	0.01007	0
Healthy	0	0.13154	0.00848	0.01894	0.00037	0.01503	0.0024	0.00077	0.00269	0.00241	4.98827	6.19816	9.59898	2.22403	0.41699	0.38467	0.02321	0.00725	0.02765	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.79513	1.71971	0.71056	0	0	0.21309	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	13.382	0	2.68694	4.19547	0	0.09549	0	0.18822	0	0.01738
Healthy	1.94566	0	0	0	0	0	0	0	0	0	1.38724	0	0.20473	0.27788	0.25335	0.32414	0	0	0	0
Healthy	0.99132	0	0	0	0	0	0	0	0	0	4.71603	1.89532	4.03802	0.65983	0.77464	0.28245	0	0	0	0
Healthy	0.08443	0.00261	0	0.11153	0	0	0.00342	0	0	0	0	3.99347	0	0.01839	0.52553	0.12483	0	0.64128	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	8.18388	0	1.46119	0.63861	0.33032	0	0.01433	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.45906	0	0	1.37595	0.88588	0	0	0	0
Healthy	1.63237	0	0	0.02879	0.01921	0	0	0	0	0	3.7795	3.94322	0	0.40272	0	0	0.01049	0.23702	0	0
Healthy	0	0	0	0	0	0	0	0.00201	0	0.02333	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.02822	0.03265	0	0	0	0	0	0	0	0	0.01255	0.01073	0.06873	0.05063	0.0312	0.54271
Healthy	0	0	0	0	0	0	0	0	0	0	4.61161	1.63991	0.68525	0.52027	0.0461	0.08162	0	0.03963	0	0
Healthy	0	0	0	0.00085	0	0	0	0	0	0	2.79774	6.7344	4.1777	0.98878	0.08194	0.13906	0	0.00139	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.62154	0.13338	7.9534	0.55152	1.05716	4.73139	0	0.07373	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	6.35022	0.77542	0	0.33042	0.27506	0	0	0	0
Healthy	0	0	0.14281	0	0.05806	0	0	0	0	0	0	0	0	0	0	0.03138	0.08804	0	0.15787	0.01273
Healthy	4.01363	0	0	0.06932	0	0	0	0	0	0	1.19965	0.02116	0	0.49862	0.12713	0.0785	0	0.01105	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.09285	0.25698	0.57976	0	0.8041	0.4818	0	0	0	0
Healthy	4.59512	0	0	0	0.12613	0	0	0	0	0	7.59194	0.85306	1.22779	1.64031	0	0	1.65909	0.02067	1.02829	1.01483
Healthy	0	0	0	0	0	0	0	0	0	0	0.60465	0.06278	1.36266	0.06737	2.19181	2.35236	0	0	0	0
Healthy	3.68916	0	0.06304	0	0	0	0	0	0	0	8.96413	0.66405	5.5903	2.71378	0.01488	0.09223	0	0	0	0.05018
Healthy	0	0	0	0	0	0	0	0	0	0	8.13584	0	1.42225	2.73443	0	0	0	0	0	0
Healthy	0	0.88622	0	0.14228	0	0	0	0	0	0	11.3684	1.93648	0	5.29176	0	0.03819	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.39634	2.48548	1.22041	0	0	0.4942	0	0	0	0
Healthy	0	0	0	0	0	0.0543	0	0	0	0	0	0	0	0	0	0	0.5457	0	0.04764	0.01811
Healthy	0	0	0	0	0	0	0	0	0.01622	0.00707	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03767	0	0	0.00309
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.71595	1.1363	0	0.92627	0.76872	0	0	0	0
Healthy	0	0	0.00893	0	0	0	0	0	0	0.01012	3.13185	12.4619	1.03627	0.08283	2.23819	0.61119	0	0.00178	0	0
Healthy	0	0	0	0.00284	0.01169	0	0	0	0	0	2.79418	0	0.35886	2.3405	0.4919	0.15405	0.01038	0	0	0
Healthy	0	0	0	0.29331	0	0	0.00778	0	0	0	5.09156	0	3.60439	1.85732	4.31907	1.54041	0	0	0	0
Healthy	0.34433	0	0	0	0	0	0	0	0	0	0.47991	1.89019	0.46435	0.0623	0.75068	1.51041	0	0	0	0
Healthy	4.57129	0	0	0.01202	0	0	0	0	0	0	7.32363	0	2.93937	0.59877	0	0.0575	0	0.19432	0	0.05452
Healthy	9.60578	0	0	0	0.03232	0.00946	0.00852	0	0.00029	0.00271	3.63276	2.34917	6.66822	1.63447	0.02036	0.1127	0.57379	0.01134	0.03497	0.00147
Healthy	0	0.26727	0	0	0	0	0	0	0	0	0	1.27047	0	0.66248	0.63691	0.163	0	0.01797	0	0
D016640	1.00877	1.27923	0.01352	0.04296	0.01373	0.00481	0.20459	0.02966	0.07139	0.02024	5.75315	4.19691	0	1.17087	0.31814	0.56926	0.03992	0.34105	0.00097	0.00113
Healthy	0.8304	0	0	0	0	0	0	0	0	0	4.11	4.40594	1.31805	0.85559	0.29277	0.21453	0	0.01452	0	0.02412
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.79551	1.32496	0	0	0.01292	0	0	0	0
D016640	0.6667	0	0.14599	0.13632	0.06559	0.02461	0	0.00656	0.00572	0	8.95788	3.15448	0	0	0.00743	0.41916	0.4479	0	0.02979	0.06118
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.39792	0	0	0	0	0	0	0	0	0	3.55675	1.68076	1.58948	1.75335	0.0969	0.56475	0	0.17543	0	0
Healthy	0	0	0	0	0.00309	0	0	0	0	0	24.3759	0.33096	2.63595	4.54401	0.00575	0.06928	0	0.14232	0	0.00999
Healthy	0	0	0	0	0	0	0	0	0	0	1.42489	28.3255	0	0	3.16649	2.82821	0	0	0	0
Healthy	0	0	0.03365	0	0	0	0	0	0	0	0.00252	0.98595	6.32291	0.80192	0.04939	0.01454	0	0.26785	0.01159	0.08423
Healthy	0	0.42793	0.01436	0	0.00263	0	0.10221	0.0159	0	0	0.43633	26.113	0.1369	0.09215	2.01213	1.41344	0.24343	0	0.00121	0.02964
Healthy	0.12297	0	0	0	0	0.01311	0	0	0	0	2.32484	0	0.28649	0.03219	2.32995	0.21194	0.66771	0.43034	0	0.04062
Healthy	0	0	0	0.02363	0	0	0	0	0	0	0	3.38714	0	2.78098	1.11541	0.35862	0	0.08481	0	0
Healthy	0	0	0	0.06892	0.05229	0.00034	0.02027	0.02704	0.0019	0	5.31862	4.62889	0	0.66815	0.12351	0.90262	0.04326	0	0	0.00198
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.37242	0	0	0	0.04545	0	0	0	0
Healthy	0.05316	5.56344	0	0	0	0	0	0	0.01	0.00631	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.02358	0	0	0	0	0	0	20.0399	1.82381	2.49919	0.82943	0	0.05407	0	0.00291	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.90949	2.27949	0.09162	0.10513	0.1978	0.05494	0	0.26926	0	0
Healthy	0.35388	0	0	0.02773	0	0	0	0	0	0	2.50459	3.21548	1.49658	0.52028	0.37778	0.19192	0	0.0079	0	0
Healthy	0.23457	0.04113	0	0	0	0	0	0	0	0	12.7857	0.14672	1.06067	0.78596	0	0	0	0	0	0
Healthy	0	0	0	0	0.00274	0	0	0	0	0	4.47504	0.68908	2.86143	0.08141	0.01972	0.04532	0.00444	0	0	0
Healthy	0	0	0	0.06923	0.00964	0	0	0	0	0	15.2785	0.32907	0.65865	0.44107	0	0.04924	0.065	0.01642	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07599	0	0	0	0.11436	0
