group	Lachnospiraceae	Barnesiellaceae	Methanobacteriaceae	Coprobacteraceae		Lachnospiraceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Erysipelotrichaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae	Coprobacteraceae
Healthy	5.92682	0	0	0.27295		5.92682	0	3.58494	0	0	0	0.00287	0	0	0.27295
Healthy	8.69583	1.2806	0.07469	0.22142		8.69583	2.34545	6.19474	0	1.2806	0.123	0	0	0	0.22142
Healthy	9.63133	0.4913	0.94195	0.0565		9.63133	16.63561	1.84875	0	0.4913	1.33077	0.00571	0	0.03796	0.0565
Healthy	4.43805	1.97633	0	0		4.43805	1.15248	2.11708	0	1.97633	0	0	0	0	0
Healthy	1.70603	0	0	0		1.70603	0.23845	1.02523	6.01317	0	0.03537	0	0	0	0
D050177	22.95843	2.92813	15.8622	0		22.95843	0	2.82976	5.13319	2.92813	0	0	0	0	0
Healthy	16.74169	2.71883	0	0.13489		16.74169	0.26197	1.7997	0	2.71883	0.20298	0.04371	0.13192	0	0.13489
Healthy	1.19331	0	0	0		1.19331	0	2.40833	5.03311	0	0	0	0	0	0
Healthy	0.36064	0	0	0		0.36064	0.02124	2.90847	2.68234	0	0.16277	0	0	0	0
Healthy	7.93356	0	0	0		7.93356	0.357	4.83203	0	0	0.1067	0	0	0	0
Healthy	8.2247	1.33607	0.04068	1.41889		8.2247	2.35696	6.00944	0	1.33607	0.07691	0	0	0	1.41889
Healthy	52.69141	0.24096	3.28103	0		52.69141	2.30899	0.56603	0	0.24096	0.88193	0	0	0.00357	0
Healthy	28.99089	1.03738	0	0.00635		28.99089	0.00442	1.52654	0	1.03738	0.06338	0	0	0	0.00635
Healthy	2.4951	3.31215	0	0		2.4951	0	20.8552	0	3.31215	0	0	0	0	0
Healthy	15.41146	11.6226	0.43233	0		15.41146	3.35317	0.86527	0	11.6226	0.19042	0.01326	0	0.81709	0
Healthy	10.97435	4.23688	27.2372	0		10.97435	9.71864	0.53549	0	4.23688	2.51885	0.06358	0	0.49934	0
Healthy	0.61893	2.07828	0	0.14366		0.61893	1.10181	6.13354	2.95699	2.07828	0.49112	0	0	0	0.14366
Healthy	9.24188	7.42608	2.26152	0		9.24188	5.73753	7.93146	0	7.42608	0	0	0	0	0
Healthy	1.25322	0	0	0		1.25322	0.00582	0.35605	0	0	0.15199	0.76587	0	0	0
Healthy	20.78842	10.4789	0.99194	0		20.78842	2.35208	2.71431	0	10.4789	0	0	0.02734	0	0
Healthy	12.59702	0	0	0		12.59702	0	49.7314	0	0	0.50121	0	0	0	0
Healthy	3.20188	0	0	0		3.20188	0.24107	0	6.58751	0	0	0	0	0.0197	0
Healthy	27.55895	1.89388	0.04568	0		27.55895	0.18039	0	0.47151	1.89388	0.15382	0.03986	0.15845	0.27995	0
Healthy	0.71247	0	0	0		0.71247	0	0	0	0	0	0	0	0	0
Healthy	10.84138	2.65682	2.01322	0		10.84138	1.94488	3.73121	1.28325	2.65682	2.19756	0	0.01144	0.03556	0
Healthy	15.79548	0	0	0		15.79548	0	0	12.9139	0	0.07893	0.02426	0.00332	0.07712	0
Healthy	0.85971	0.00262	0	0		0.85971	69.66892	0.93014	0	0.00262	0.10551	0.01154	0.20581	0	0
Healthy	10.0355	0	0	0		10.0355	0	0	0	0	0	0	0	0	0
Healthy	0.37437	2.90746	0	0.11637		0.37437	0.37442	5.91665	0.05254	2.90746	0.39877	0	0	0	0.11637
Healthy	4.17975	5.12329	0	0		4.17975	5.38755	4.82465	17.9247	5.12329	0.24125	0	0	0	0
Healthy	46.9449	0	0	0		46.9449	4.06155	0.14554	3.0887	0	1.24965	0.2299	0	1.66741	0
Healthy	4.93507	0	0	0		4.93507	42.28763	4.33597	0	0	0	0	8.35173	0.55315	0
Healthy	1.1232	0	0	0		1.1232	0	3.32191	3.30637	0	0.03294	0	0	0	0
Healthy	4.78335	2.91151	0	0		4.78335	0.00501	2.27991	4.35275	2.91151	0.02227	0	0	0	0
Healthy	3.20027	6.42954	0	0		3.20027	0.63734	5.04341	6.21409	6.42954	0.16376	0.02733	0	0	0
Healthy	4.68736	0	0	0		4.68736	0	0	0	0	3.31592	0.07496	0	0.14209	0
Healthy	0	0	0	0		0	82.101	0	0	0	0.05897	0.03219	2.4052	0	0
Healthy	18.0677	1.26668	0.14883	0		18.0677	0.28799	1.86313	5.35472	1.26668	0.01473	0.27366	0.10334	0.29432	0
Healthy	23.78686	1.61675	0	0		23.78686	1.0323	1.12557	0	1.61675	0	0	0	0	0
Healthy	17.02541	2.9406	0	0.07165		17.02541	0.09429	1.74265	0	2.9406	0.08408	0	0.12598	0	0.07165
Healthy	2.90274	6.31564	0	0		2.90274	0.65029	5.12686	6.34306	6.31564	0.15339	0.00847	0	0	0
Healthy	11.07682	0	0	0		11.07682	0	72.9477	0	0	0	0	0	0	0
Healthy	1.79869	0	0	0		1.79869	1.12602	5.66135	0	0	0	0.01169	0	0	0
Healthy	10.52948	0.19322	0	0.25242		10.52948	0.00479	3.34103	7.11171	0.19322	0.79394	0.06093	0	0	0.25242
Healthy	25.01244	0	0	0		25.01244	0	0	0	0	0.36278	0	0	0	0
Healthy	3.72808	1.96392	0.0157	0		3.72808	0.79582	3.66025	0	1.96392	0.06437	0	0	0	0
Healthy	13.24522	0	0	0		13.24522	26.32632	0.19066	0.97429	0	0.61706	0	0	0.18783	0
Healthy	13.04614	0	0	0		13.04614	0.42654	0.09604	2.62762	0	0	0	0	0	0
Healthy	16.41367	0	0	0		16.41367	0	0.57808	3.77341	0	0.83493	0	0	0	0
Healthy	9.68889	0	0	0		9.68889	1.42318	4.86279	0	0	0	0	0	0	0
Healthy	4.22227	0	0	0		4.22227	19.4366	0.21656	0	0	0	0.11266	0.40283	0.52212	0
D050177	21.66431	3.37188	0	0		21.66431	0.29803	1.32079	0	3.37188	0.18217	0.18622	0	0.05128	0
Healthy	0.93925	0	0	0		0.93925	0.06069	2.08595	3.39638	0	0	0	0	0	0
Healthy	1.93123	0.4821	0.5247	0		1.93123	0.08437	0.58673	0	0.4821	0.08283	0	1.33554	0	0
Healthy	1.78451	0	0	0		1.78451	1.03817	5.54879	0	0	0	0.00382	0	0	0
Healthy	28.71503	0.04432	1.88674	0		28.71503	8.5068	0.41917	3.03634	0.04432	0.03863	0.29666	0.00306	0.00798	0
Healthy	6.16773	5.2949	0	0		6.16773	0.11551	2.58609	7.99145	5.2949	0.10789	0.09921	0	0	0
Healthy	16.81433	1.32314	0.36668	0.0744		16.81433	0.17431	8.3971	0	1.32314	3.98076	0	0.03678	0	0.0744
Healthy	47.57206	0.15441	0.54224	0		47.57206	0.51653	2.23523	0	0.15441	0.018	0	0	0.02288	0
Healthy	23.82442	4.57884	0	0		23.82442	0.31313	5.60555	0	4.57884	0.08361	0.01291	0.03341	0.06082	0
Healthy	0.01354	0	0	0		0.01354	0.46948	0	0	0	0	0	0	0	0
Healthy	2.8685	0	0	0		2.8685	29.71022	0	0	0	0	0.13422	0.00165	0.04863	0
Healthy	1.94569	18.1387	0	0		1.94569	0.04196	0	7.21323	18.1387	0	0	0	0	0
Healthy	33.84257	3.91476	0	0.09539		33.84257	0.71941	2.65752	0	3.91476	0.58298	0.01975	0	0	0.09539
Healthy	1.03188	0	0	0		1.03188	0.07404	1.96196	3.13852	0	0	0	0	0	0
Healthy	5.9834	1.25126	0.01245	0		5.9834	1.08945	1.60132	11.0537	1.25126	0.44223	0	0	0	0
Healthy	32.32899	3.18491	0	0.04485		32.32899	1.51635	2.56231	0	3.18491	1.27898	0.01663	0.03069	1.2498	0.04485
Healthy	43.51158	1.05549	0	0.00193		43.51158	0.95772	0.25451	5.44945	1.05549	0.41512	1.01134	0	0.2206	0.00193
Healthy	5.22437	0	0	0		5.22437	0.46807	3.49317	0	0	0.01067	0.69543	0	0.03436	0
Healthy	8.2559	0	0	0		8.2559	3.26327	0.06509	10.106	0	0.72617	0.21117	0	0	0
Healthy	50.66676	2.97809	0	0		50.66676	0	2.26893	0	2.97809	0	0	0	0	0
Healthy	2.04636	2.608	0	0		2.04636	0.02526	4.93298	2.55122	2.608	0	0.27211	0	0	0
Healthy	40.42364	0.07308	0	0		40.42364	0.1663	1.85297	0	0.07308	1.7811	0.12988	0.07697	0	0
Healthy	14.28705	2.79291	0	0		14.28705	1.01154	1.72691	0.02041	2.79291	0.07307	0	0	0	0
Healthy	2.37799	0	0	0		2.37799	0.17113	0.00971	0	0	0.00161	0.01417	0.07864	2.23535	0
Healthy	1.38443	2.90598	0.64842	0.08324		1.38443	3.61327	14.10494	0	2.90598	0	0	0	0	0.08324
Healthy	35.94321	1.21607	0	0.02126		35.94321	1.82008	0.79031	3.89547	1.21607	0.01483	0.0021	0	0.03974	0.02126
Healthy	1.05789	1.42779	0.02171	0		1.05789	0.13274	4.80698	0	1.42779	0	0	0	0	0
Healthy	10.95027	0.951	0	0.01413		10.95027	0.6608	4.69606	1.72287	0.951	0.04252	0	0	0	0.01413
Healthy	37.21339	0	0.17091	0		37.21339	0	0	0	0	24.4907	0	0	0.02961	0
Healthy	45.74613	2.92129	0	0		45.74613	0	2.54201	3.1877	2.92129	0	0	0	0	0
Healthy	13.62916	0	1.63817	0.06507		13.62916	0	1.11883	0	0	0	0.00943	0	0	0.06507
Healthy	18.17691	0	0	0		18.17691	57.6102	0	0.37137	0	0	0	0	0	0
Healthy	18.11828	1.90651	29.7857	0		18.11828	2.95461	0.66502	0	1.90651	1.65467	0.05656	0	1.97389	0
Healthy	33.80655	0.18505	6.50444	0		33.80655	3.9188	0.22294	0	0.18505	1.13343	0	0	0.12803	0
Healthy	9.64494	0	0	0		9.64494	0.02741	0.52393	0	0	0	0	0	0	0
Healthy	2.41671	0.82975	0	0.06621		2.41671	0.51766	6.65687	0	0.82975	0	0	0	0	0.06621
Healthy	1.23727	1.82914	0	0.04517		1.23727	1.25931	4.02071	0.54599	1.82914	0.79051	0	0	0	0.04517
Healthy	12.05536	1.64953	1.32234	0.13246		12.05536	0.34112	0.12171	0	1.64953	2.13145	0.40809	0	0.52203	0.13246
Healthy	7.22272	0.557	0	0		7.22272	8.09974	0.40359	0.00787	0.557	0.34092	0	0	0	0
Healthy	13.23945	9.81646	1.04605	0		13.23945	3.05761	0.94214	0	9.81646	0	0	0	0	0
Healthy	66.22781	1.86469	0.23708	0.16772		66.22781	0.0143	4.03953	0	1.86469	0	0	0	0.00443	0.16772
Healthy	2.12552	18.1525	0	0		2.12552	0.0615	0	7.73303	18.1525	0	0	0	0	0
Healthy	17.20119	1.32353	1.54807	0		17.20119	3.2774	0.39393	0	1.32353	0.0312	0.06792	0	0.0847	0
Healthy	0.85315	5.85616	0	0		0.85315	3.03875	5.30683	0	5.85616	0	0	0	0	0
Healthy	11.90903	0	0	0		11.90903	7.05625	11.4981	0	0	0.11379	0.00582	0.00501	0.18939	0
Healthy	67.53258	2.26461	0.20096	0.00141		67.53258	0.37323	2.5315	0	2.26461	0.10129	0	0.00737	0	0.00141
Healthy	22.25297	3.20986	0	0		22.25297	0	2.16937	0.46865	3.20986	0	0.02425	0	0	0
Healthy	22.48144	0	0	0		22.48144	0.76322	0.25827	0	0	0	0.04801	0	0	0
Healthy	23.47553	1.18901	0	0.08476		23.47553	0	5.81951	0	1.18901	0.05946	0	0	0	0.08476
Healthy	6.95043	2.74595	0	0		6.95043	0	0.6783	0.22989	2.74595	0.47791	0.11678	0	0.24509	0
Healthy	7.28304	12.4645	0.46428	0		7.28304	3.07362	8.81023	0	12.4645	0.05659	0	0	0	0
Healthy	14.92994	0	0	0.38916		14.92994	21.27523	2.58115	0	0	0.03322	0	0	0.27916	0.38916
Healthy	30.20134	1.37352	0	0.13957		30.20134	0.97306	0.48153	7.94172	1.37352	0	0.00448	0	0	0.13957
Healthy	5.17485	1.53002	0	0.03326		5.17485	0.01377	1.45918	0	1.53002	0.00122	0	0	0	0.03326
Healthy	2.46066	0	0	0		2.46066	0.82179	0	0	0	0	0	0	0	0
Healthy	4.75141	0.95675	0.61909	0		4.75141	0	3.2696	11.0385	0.95675	0.30586	0	0	0	0
Healthy	4.15218	0	0	0		4.15218	0.01719	1.72838	9.20628	0	0.34667	0	0	0	0
Healthy	3.34333	2.56012	0	0		3.34333	0.23023	8.47745	0	2.56012	0.04696	0	0	0	0
Healthy	15.3408	0.42973	0	0.00028		15.3408	36.009	0.98158	0	0.42973	0.60251	0.00247	0.19561	0.00543	0.00028
Healthy	27.08959	0.09124	0	0		27.08959	8.2646	0	0	0.09124	0	0	0.10734	0	0
Healthy	0.65025	2.10664	0	0.33445		0.65025	0.12321	2.99153	0	2.10664	0.03924	0	0	0	0.33445
Healthy	20.40805	0	0	0		20.40805	0.79985	2.00605	0	0	0.00297	2.07538	0	0	0
Healthy	4.07466	0	0.06765	0		4.07466	5.54477	3.04214	0	0	0	0	0	0	0
Healthy	6.0791	5.06272	0	0		6.0791	0.08676	2.41859	7.92509	5.06272	0.11391	0.09733	0	0	0
Healthy	2.13014	19.0443	0	0		2.13014	0	0	8.05248	19.0443	0	0	0	0	0
Healthy	12.34446	0	0	2.92394		12.34446	2.16862	4.87542	0	0	5.30426	0	0	0	2.92394
Healthy	9.90921	0.02338	0	0		9.90921	14.13866	3.56519	0	0.02338	0.41992	0	0.01153	0.90418	0
Healthy	4.99676	0	0	0		4.99676	0.39616	1.33151	6.15976	0	0.32041	0	0	0	0
Healthy	0.76244	0	0	0		0.76244	0.10137	1.83506	3.24217	0	0	0	0	0	0
Healthy	12.8107	7.35378	0	0		12.8107	0	8.42174	3.79563	7.35378	0	0	0	0	0
Healthy	28.09864	1.20695	0	0.16742		28.09864	4.33914	2.74942	0	1.20695	0.00039	0	0.12269	0.37654	0.16742
Healthy	17.20017	1.01287	0.1874	0.47119		17.20017	1.05839	18.3244	1.6214	1.01287	2.42459	0.24629	0	0	0.47119
Healthy	6.34398	0.27684	0	0.01315		6.34398	0.27883	0.29244	0.01823	0.27684	0.00853	0.33856	0	0.11267	0.01315
Healthy	8.29605	1.62796	0	0		8.29605	0.14723	16.1269	0	1.62796	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	7.72237	0	0	0
Healthy	5.68633	3.00776	0.05104	0.02893		5.68633	4.1951	4.26453	2.75786	3.00776	0	0	0	0	0.02893
Healthy	11.98263	3.66873	0	0		11.98263	0.00492	0.99109	0	3.66873	0.03108	0	0	0	0
Healthy	11.37886	0	26.08231	0		11.37886	0	0	0	0	0.84233	0	0.00901	0.33876	0
Healthy	39.2162	1.02184	0	0.01511		39.2162	14.09391	0.80933	3.50067	1.02184	0.00153	0	0.37295	0	0.01511
Healthy	5.63958	0	0	0.31799		5.63958	0	4.16221	7.01928	0	0.06341	0	0	0	0.31799
Healthy	13.93007	0	0	0		13.93007	9.62038	0.47333	1.73703	0	0.08849	0	0.02984	0.07859	0
Healthy	16.20853	0.12517	0.18991	0		16.20853	0.75926	0.25894	0	0.12517	1.14209	0	0	0	0
Healthy	35.29333	1.25005	0.19301	0		35.29333	1.29679	0	0	1.25005	0.0042	0	0	0.29751	0
Healthy	21.6172	0.63712	0	0.03274		21.6172	0.01998	9.39895	8.18671	0.63712	0.1973	0	0	0.05557	0.03274
Healthy	25.78987	2.23402	0.12219	0.19127		25.78987	1.29765	3.39922	6.59926	2.23402	0.0268	0	0	0	0.19127
Healthy	0.46416	0.8757	0	0		0.46416	0.04882	0	0	0.8757	0	0	0	0	0
Healthy	29.92333	1.85944	0	0.04181		29.92333	0.45848	3.03572	0.36848	1.85944	2.2273	0	0	0	0.04181
Healthy	0	0	0	0		0	14.03713	7.93697	0.00071	0	0.84027	0	8.79937	0	0
Healthy	1.62964	18.6315	0	0		1.62964	0.08801	0	7.96575	18.6315	0	0	0	0	0
Healthy	2.74405	0.76043	0	0.05242		2.74405	0.51006	6.52112	0	0.76043	0	0	0	0	0.05242
Healthy	11.96373	0	0	0		11.96373	0	33.544	0	0	0	0	0	0	0
Healthy	7.9027	0	0	0.32084		7.9027	0.0025	4.69777	0	0	0	0	0	0	0.32084
Healthy	15.1352	2.77601	0	0		15.1352	0.94002	1.72812	0	2.77601	0.07825	0	0	0	0
Healthy	23.28386	0.25995	2.1005	0		23.28386	15.75931	0.25389	3.73017	0.25995	0.78822	0.14233	0.60608	0.42843	0
Healthy	7.21003	1.90213	0	0		7.21003	0	4.45338	0	1.90213	0.48229	0	0	0	0
Healthy	20.2395	0	0	0		20.2395	0.91995	1.82025	0	0	0	2.23394	0	0	0
Healthy	3.68588	3.39447	0.09917	0		3.68588	0	3.42139	0	3.39447	0.16604	0	0	0	0
Healthy	24.24031	1.02219	0	0.09628		24.24031	0	6.13025	0	1.02219	0.10293	0	0	0	0.09628
Healthy	5.74172	3.20058	0.04614	0.01178		5.74172	4.21184	4.08149	2.69416	3.20058	0	0	0	0	0.01178
Healthy	13.41268	0.81089	0	0		13.41268	0	0.61368	18.9128	0.81089	0	0	0	0	0
Healthy	3.78455	0.08557	0	0		3.78455	5.62524	1.1433	0	0.08557	0	0	0	0	0
Healthy	18.5026	0	0	0		18.5026	0.57851	13.8022	0	0	0.05489	0.01069	0	0.03317	0
Healthy	24.93779	0	0	0		24.93779	1.03988	0.43126	3.97941	0	0.27959	0.83817	0	0.37682	0
Healthy	28.24474	0	0	0.45186		28.24474	10.4642	0.76025	0	0	0.03908	0	0	0.04381	0.45186
Healthy	3.77447	2.06604	0.0491	0		3.77447	0.69198	3.63792	0	2.06604	0.02862	0	0	0	0
Healthy	8.27017	0.02409	0	0		8.27017	0.1232	0.02975	0	0.02409	2.00539	0.10559	0.00909	0	0
Healthy	18.60624	0.95606	0	0.00615		18.60624	0.63266	3.81542	0	0.95606	0.23061	0	0	0	0.00615
Healthy	2.35072	0	0	0		2.35072	33.22405	0	0.35951	0	0.02422	0.00075	4.37209	0.20999	0
Healthy	1.05409	1.32249	0.02164	0		1.05409	0.09135	5.01497	0	1.32249	0	0	0	0	0
Healthy	1.57345	0	0	0		1.57345	66.5201	0	0	0	0	0	1.46476	0	0
Healthy	35.0209	0.67845	0.10495	0.00827		35.0209	2.49857	2.86861	0	0.67845	0.92564	0.24672	0	0.0018	0.00827
Healthy	12.5956	2.66819	0	1.53312		12.5956	0	7.68751	0	2.66819	0	0	0	0	1.53312
Healthy	13.81218	0	0	0.10284		13.81218	11.0736	1.32788	0	0	1.10643	0	0	0	0.10284
Healthy	12.29544	0	0	0		12.29544	12.3667	3.64379	0	0	0	0	0	0	0
Healthy	16.95586	0	0	0		16.95586	25.41046	0.22958	2.593	0	0.98297	1.35476	0	0.56542	0
Healthy	18.9076	0	0	0		18.9076	0	0	0	0	0	0	0	0	0
Healthy	14.33404	2.66383	0	0		14.33404	0.94033	1.69592	0	2.66383	0.09578	0	0	0	0
Healthy	16.16007	0	0.00026	0.02593		16.16007	3.90535	1.45532	0	0	0.13997	0	0.08166	0.38388	0.02593
Healthy	1.89643	2.58631	0	0		1.89643	0.00905	4.83936	2.66815	2.58631	0	0.19436	0	0	0
Healthy	3.11548	0	0	0		3.11548	0	0	0	0	0	0	0	0	0
Healthy	1.7651	2.13004	0	0		1.7651	0.21094	5.46184	0	2.13004	0	0	0	0	0
Healthy	1.03062	1.37065	0.05062	0		1.03062	0.21123	4.94975	0	1.37065	0	0	0	0	0
Healthy	8.67645	0	0.01789	0		8.67645	1.40642	4.8965	0	0	0.00353	0	0	0	0
Healthy	17.66806	0.00031	0	0		17.66806	3.40771	0.92763	0	0.00031	0.20517	0.44696	0	0.04444	0
Healthy	8.78667	1.27035	0	1.81698		8.78667	1.76721	7.80068	11.1196	1.27035	0.00705	0	0	0	1.81698
Healthy	20.13934	0	0	0		20.13934	0.97351	0.258	1.13832	0	0.53574	0.57054	0	0.52519	0
Healthy	1.19353	0.15235	16.8025	0		1.19353	16.22707	9.16335	0	0.15235	0.14635	0	0	0	0
Healthy	10.29523	0	0	0.06698		10.29523	0.32855	3.2044	0	0	0.00758	0.0074	0.16247	0.01808	0.06698
Healthy	5.67848	3.05106	0.07086	0.01569		5.67848	3.97586	4.45855	2.78034	3.05106	0	0	0	0	0.01569
Healthy	12.73672	0	0	0		12.73672	0	49.4569	0	0	0.55728	0	0	0	0
Healthy	12.56305	0	0	0		12.56305	0	50.0513	0	0	0.52086	0	0	0	0
Healthy	26.92893	0.02922	0.367	0.13281		26.92893	0.00383	1.50233	0	0.02922	0.67678	0.04594	0.04515	0.40995	0.13281
Healthy	14.2015	2.48059	0.2745	0.09874		14.2015	11.73058	1.62686	0.04941	2.48059	0.5423	0.03447	0.12883	0.08172	0.09874
Healthy	5.14384	3.65949	0	0		5.14384	0.25609	5.78556	4.47556	3.65949	0	0	0	0	0
Healthy	7.7409	3.03705	1.04806	0		7.7409	0.07195	1.99738	0	3.03705	0.35547	0	0	0	0
Healthy	35.32244	0	0	0		35.32244	10.22061	0.0763	5.24334	0	1.45509	0.90323	0	4.86324	0
Healthy	43.34919	6.78405	0	0		43.34919	0	3.72492	0	6.78405	4.17877	0	0	0	0
Healthy	13.76377	0	0	0		13.76377	10.2933	0.4762	1.72173	0	0.01918	0	0.03776	0.07547	0
Healthy	27.19868	0.00863	0	0.00308		27.19868	0.00294	0.21075	0	0.00863	0.10901	5.23572	0.01094	1.68724	0.00308
Healthy	10.63134	0	0	0		10.63134	7.09888	1.31607	0.19983	0	0.18657	0.79931	0.00299	0.03944	0
Healthy	9.64414	0.61025	0	0.16341		9.64414	0.61194	0.37688	0.65103	0.61025	0.01567	0	0.00297	0	0.16341
Healthy	25.554	0.6527	0	0		25.554	0.30243	0.63356	3.77737	0.6527	0.70642	0.22489	0	0	0
Healthy	5.41763	1.27272	0.02432	0.33851		5.41763	0.08118	16.18418	0	1.27272	0	0	0	0	0.33851
Healthy	33.57152	0	0	0		33.57152	0.00833	1.20111	0.85564	0	0.01268	0	0.21236	0.05699	0
Healthy	0.36362	0	0	0		0.36362	0.01901	2.94672	2.67929	0	0.13717	0	0	0	0
Healthy	23.85291	1.11025	0	0.06695		23.85291	0	6.29011	0	1.11025	0.09944	0	0	0	0.06695
Healthy	20.51644	0.36183	0.97423	0.06066		20.51644	3.90577	0.63631	0.00638	0.36183	0.66745	0.02082	0.72245	0.01117	0.06066
Healthy	1.29191	3.32683	0	0		1.29191	0	0	0	3.32683	0	0	0	0	0
Healthy	5.04152	3.79726	0	0		5.04152	0.19745	5.17688	4.41507	3.79726	0	0	0	0	0
Healthy	1.29591	6.51407	0	0		1.29591	1.88161	5.0562	0	6.51407	0	0	0	0	0
Healthy	34.77318	1.35787	0.02811	0		34.77318	0.25116	1.20981	0	1.35787	0	0.23922	0	0	0
Healthy	5.92316	5.04774	0	0		5.92316	0.10072	2.39559	7.76944	5.04774	0.10148	0.13631	0	0	0
Healthy	0.75253	2.17803	0	0.31645		0.75253	0.10446	3.2032	0	2.17803	0.03122	0	0	0	0.31645
Healthy	15.37404	3.32288	3.68668	0		15.37404	0.32267	2.36166	17.2022	3.32288	0	0	0	0	0
Healthy	12.4866	10.1411	0	0		12.4866	0	9.67893	0	10.1411	0	0	0	0	0
Healthy	19.46764	2.67931	0	0.06473		19.46764	0	9.24018	0	2.67931	0.05792	0	0	0	0.06473
Healthy	33.71075	3.14646	2.48808	0.00064		33.71075	2.39107	1.93667	0	3.14646	0.00395	0	0.20023	0.1625	0.00064
Healthy	14.4342	1.58155	0	0		14.4342	0.21505	2.12393	7.92845	1.58155	0.30355	0	0	0	0
Healthy	8.22138	9.59898	0	0		8.22138	0.8686	0.98264	0.95485	9.59898	0.00028	0.06683	0.12605	0.18074	0
Healthy	10.61721	0.71056	0	0		10.61721	0.2143	0.39854	0	0.71056	0	0	0	0	0
D050177	21.97983	3.39599	0	0		21.97983	0.38764	1.43465	0	3.39599	0.15613	0.17563	0	0.03278	0
Healthy	21.49929	2.68694	0	0.04959		21.49929	0	3.42493	0	2.68694	0.03176	0.06965	0	0	0.04959
Healthy	17.0788	0.20473	0	0.00892		17.0788	0.05252	3.42062	0	0.20473	2.12719	0	0	0	0.00892
Healthy	15.5942	4.03802	4.37368	0.07609		15.5942	0.51695	8.21041	0	4.03802	1.26657	0	0	0	0.07609
Healthy	20.85909	0	0	0.03995		20.85909	0.01109	2.7265	0	0	0.00662	0.31264	0	0.08644	0.03995
Healthy	24.06429	0	0	0		24.06429	1.20024	0.17836	2.44367	0	0.28503	0	0	0.26426	0
Healthy	18.62175	0	0	2.27896		18.62175	0	0	0	0	0	0	0	0	2.27896
Healthy	5.39999	0	0	0		5.39999	0	5.80336	0	0	0	0	0	0	0
Healthy	4.42763	0	0	0		4.42763	0.00453	0.00371	0	0	0.56194	0.05272	0	0.01069	0
Healthy	1.76436	0	0	0		1.76436	0.34018	2.78142	8.015	0	0.0868	0	0	0	0
Healthy	4.1573	0.68525	0.47848	0.06363		4.1573	0	3.24328	10.4296	0.68525	0.26826	0	0	0	0.06363
Healthy	18.15322	4.1777	0	0.02677		18.15322	0.28022	2.95172	0	4.1777	0.01891	0.0088	0	0.25586	0.02677
Healthy	25.14157	7.9534	0.26709	0.15769		25.14157	0.14538	0.21034	0	7.9534	0.00917	0	0.00333	0.00675	0.15769
Healthy	36.58789	0.77542	0	0		36.58789	0	0.76582	0	0.77542	1.91775	1.64168	0.17796	0	0
Healthy	12.4184	0	0	0		12.4184	0.01132	50.5929	0	0	0.55165	0	0	0	0
Healthy	17.04066	0	0.14024	0		17.04066	0.06123	0.49912	4.6196	0	2.5334	0	0	0.02149	0
Healthy	20.19863	0.57976	0	0.0872		20.19863	0	2.90933	0	0.57976	0	0	0	0	0.0872
Healthy	4.0237	1.22779	0.05619	0.29817		4.0237	0.05762	16.01859	0	1.22779	0	0	0	0	0.29817
Healthy	20.47647	1.36266	14.4604	0		20.47647	0.48403	0.63763	0	1.36266	5.92777	0	0	0.07386	0
Healthy	6.4805	5.5903	0.18758	0.37419		6.4805	0.57357	10.17225	0.36589	5.5903	0.0177	0.01469	0	0	0.37419
Healthy	0	1.42225	0	0		0	30.6457	0.66952	0	1.42225	0	0	0	0	0
Healthy	7.19778	0	0	0		7.19778	0.88622	1.84475	0	0	0.03181	0.79162	0	0	0
Healthy	27.07533	1.22041	0.02661	0		27.07533	0	1.12023	4.58211	1.22041	0	0.06818	0	0.87784	0
Healthy	5.88527	0	0	0		5.88527	0.06893	2.08873	0	0	0.10717	0.04329	0	0	0
Healthy	0	0	0	0		0	42.52626	14.9278	0	0	0	0	0	0	0
Healthy	2.59399	0	0	0		2.59399	0.20187	0	10.1566	0	0	0	0	0	0
Healthy	27.98525	1.1363	0	0		27.98525	10.5245	0.02872	5.57921	1.1363	0	0	0	0	0
Healthy	23.68999	1.03627	5.95843	0.06573		23.68999	1.81806	5.34445	2.04248	1.03627	0.07512	0	0.00839	0.22763	0.06573
Healthy	31.47162	0.35886	0	0.03502		31.47162	0.97612	0.46292	0	0.35886	0.04924	0	0.05069	0	0.03502
Healthy	28.53742	3.60439	0	0.06003		28.53742	0.6632	1.02101	0	3.60439	0.1708	0	0.60528	0	0.06003
Healthy	36.40244	0.46435	0	0		36.40244	0.05019	1.3082	0	0.46435	0.04172	0.17324	0	0.05342	0
Healthy	6.41366	2.93937	0	0		6.41366	0	2.34174	4.24768	2.93937	0.0272	0	0	0	0
Healthy	4.26733	6.66822	3.47596	0		4.26733	0.00487	0.00542	2.37633	6.66822	0.42423	0	0.00056	0.0061	0
Healthy	15.36356	0	0	0		15.36356	53.87788	0.01456	0.10347	0	0.51537	2.46933	0	0.15004	0
Healthy	19.89163	1.31805	0	0.28457		19.89163	0.19115	2.55664	0	1.31805	0.28555	0.01752	0.04321	0.3995	0.28457
Healthy	18.02443	1.32496	0	0		18.02443	3.40108	0.01788	5.93275	1.32496	0	0	0	0	0
