o	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Lactobacillales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales	Pseudomonadales	Bacteroidales	Burkholderiales
Healthy	0.482499128954584	0.665821990405193	-0.853561864714225	1.02173947039727	-2.69250396208679	-1.20335629621488	-1.47990967188716	-0.582096718008771	-0.0357545164336155	-5	-5	1.82155996857444	-1.02300845469385
Healthy	-0.00502771984225279	0.720861878255128	-0.862519290615864	-5	-1.46268472688799	-5	-0.346093170358302	-0.912147624836831	-5	-5	-5	1.83900157056496	-1.43344466911694
Healthy	1.28396076478616	0.670057432334991	-5	-5	-5	-2.64397414280688	-1.04735283024106	-0.806152180026442	-5	-5	-5	1.8090265856443	0.040159117831352
Healthy	1.47642452208465	1.57377119224085	-2.38090666937326	-2.68402965454308	-5	0.259947286117706	-1.32148162095989	-0.232206152738853	-5	-5	-5	1.19190072627978	-0.598289359610919
Healthy	-0.15042090330665	0.946294534418069	-0.964370172209561	-5	-5	-1.65384269776799	-1.57971411505808	-1.19572423287091	-5	-5	-5	1.88456382951085	-1.15939212099071
Healthy	0.905236062099712	0.929693211007155	-0.806958927846758	0.744127058763639	-5	-5	-5	-0.713184386563414	-5	-5	-5	1.71620824887704	-0.407545649445495
Healthy	0.733363405149741	1.44843298385582	0.708538169307499	1.07724468627497	-5	-5	-5	-0.751879540116397	-5	-5	-5	1.03909035989995	-0.423462858226858
Healthy	1.40480345173735	1.39836107013767	1.06769115252498	-0.0393437474570593	-5	-0.49017941778772	-5	0.228551770689046	-0.557975145642772	-5	-5	0.981612959224311	-5
Healthy	1.024410542213	1.23766033859977	0.249518760733597	0.744671554164764	-0.488945930531786	-0.12786121597223	-1.23889946104186	-0.0143939169475636	-5	-5	-2.22548303427145	1.39197898299689	-2.88941028970075
D015179	0.917988898498758	1.21157996655792	1.34666312991203	-5	-1.25282132863984	-5	1.113402151569	0.637176404134277	-5	-5	-5	1.33187795949732	-1.74112337062787
Healthy	0.203427273676181	0.84737088742647	-5	-5	-5	-5	-5	-1.174898588402	-5	-5	-5	1.9033389292287	0.630818259424264
Healthy	0.946208520083864	0.797570817661941	0.171003490368599	-0.234711526065202	-5	-1.67019547783593	-5	-0.516640963719313	-5	-5	-5	1.82695339213208	-2.53017798402184
Healthy	0.961199856053989	0.767261271779494	0.148818514602018	-0.261354188807667	-1.88739499846543	-1.97387548325455	-5	-0.450886338156161	-5	-5	-5	1.82875299568437	-0.483160660262971
Healthy	1.55582101154617	1.12315948389813	-1.47482557216473	-5	-0.828507572747099	0.0338337289295255	-0.0134163514896924	-0.465580413507806	-0.259171680672906	-0.542814743446332	-5	1.62611885150681	-5
Healthy	0.604987021857069	0.661802277483785	-1.55658053821718	0.84411293639884	-5	-5	-0.567495701138972	-0.254238379247268	-5	-5	-5	1.74544675076038	-0.612645773028634
Healthy	0.793422964204172	0.912331546601288	-0.982132281036494	1.36272010301972	0.353331394986268	-1.06008157963094	-0.540501967380308	-0.420639475065487	0.416826831279195	-5	-5	1.4811581656409	-1.8784401558125
Healthy	1.36518274833813	0.149422351871228	0.573080570652593	0.0683268917537446	-5	-1.78120200188826	-5	-0.462180904926726	-5	-5	-5	0.662902257785371	-5
Healthy	1.16620298979605	0.483343338949949	-0.0192196865557001	-5	-5	-5	-1.06803388527183	-0.516955018185284	-5	-5	-5	1.80515246729424	-0.751977663587646
Healthy	-0.160930670813187	0.820761541738781	0.0832194477957688	-0.834340279790507	-5	-0.924088238517223	-0.248882631521058	-0.130885673020625	-1.47224124747903	-5	-5	1.65879737842985	-2.53313237964589
Healthy	0.813791080234904	1.02660884071197	-5	0.789538408693583	-5	-5	-1.47651366765677	-5	-5	-5	-5	1.68635415432187	-0.815365343413726
D015179	1.41222409919303	0.934037147191756	-0.922486748502337	-5	-5	0.331619598814897	-0.245093862497223	-0.46780636283092	0.296730987471248	-1.06188073080569	-5	0.647980203257718	-5
Healthy	0.439299528258034	1.04760036885884	1.8286189781395	-5	0.575169363918194	0.190788167878588	-5	0.41323771758041	-5	-5	-5	0.822496292408407	-5
Healthy	0.568162987966838	0.338868678482437	-5	-5	-0.982424131608926	-5	-0.503098014876691	-0.18888097454324	-1.38573571264129	-5	-5	1.89582802972734	-5
Healthy	1.67997868325322	1.19802552661427	-0.0172088297209219	-0.139853724344058	0.475685712980604	0.542352298552754	0.0841149301947166	-1.35173759425196	-5	-2.34390179798717	-0.487769342335762	1.06740491471858	-2.29843201494407
D015179	1.70663262155296	0.925927507526723	0.943102088633898	-1.50723961097316	-5	-0.945080672876185	-0.743522793758323	-1.01470828140711	-5	-0.557347801657477	-5	0.956165547980298	-1.49661793652627
Healthy	0.358351798064931	-0.989403263793475	-0.678795243145552	-5	-5	-5	-5	-5	-5	-5	-5	1.82315739165798	-5
D015179	0.299929838338172	1.04437275224773	-5	-5	-5	-0.866046155482043	-5	-5	-5	-5	-5	1.88400680317992	-5
D015179	1.37354476521974	0.419688153875849	0.883022865268806	-5	-5	0.247740107877062	0.458589507471214	0.267762905365401	0.223553047061908	0.77481393619499	-5	1.31332654572088	-5
Healthy	0.795799404807159	1.04910516899594	-5	0.76548600842701	-5	-5	-1.47082639673828	-5	-5	-5	-5	1.67461564448268	-0.908860846174245
Healthy	1.25948421643502	0.938816825053966	1.4085947204028	-5	-0.105451341854194	1.17572398019523	0.394052226444546	0.534973662180303	-5	-5	-5	0.984784213666441	-5
Healthy	0.9348613899345	0.798196090049553	1.55972090350275	-1.30033567979763	-5	-2.19791074211827	-1.46648213798303	0.0624541211444939	-5	-5	-5	1.49516121244727	-1.75080164260889
Healthy	0.833329464551877	1.22409025538328	-0.0801220776538105	-0.638763383268669	-5	-0.647914002498414	0.283210741260384	-0.681081446405982	0.484506258152353	-5	-5	1.58815602901066	-1.29140915484966
Healthy	1.43073245258122	0.592539813519081	-0.717831221695358	-5	-5	-1.17172688794793	0.243516749536932	-5	-5	-5	-5	1.68096446742728	-1.23010596418783
Healthy	1.46080781875732	0.34298886848598	-5	0.352707214798905	0.834789347763296	-5	0.822203397061478	-5	-5	-0.431845229225867	-5	1.0310471425772	-5
Healthy	1.67146850677761	1.12581848558962	-0.532761979212433	-0.363492044318583	-0.535033795109039	-0.191728243610492	-0.44973494755343	-0.484656106911619	-5	-1.58871708698262	-2.08671609823958	1.41287045559867	-2.02918838912748
Healthy	-1.73048705578208	-3.10237290870956	1.57332772016812	-5	-5	-0.0859478806508062	-5	0.300528095634288	-5	-3.1249387366083	-5	1.67148793913025	-2.32882715728492
Healthy	1.22523223932392	1.18166611953625	1.08522027178939	-1.13430394008393	-5	-0.527623907648841	-0.827367883313707	0.0078202965646075	-5	-0.546788717561777	-5	1.46110547303783	-1.01763829836685
Healthy	1.44802853918496	-5	-5	-5	-5	-5	-5	-5	-0.0289515658105696	-5	-5	1.69997553398592	-5
Healthy	0.90971752252881	0.837002882347623	0.265685544540763	-0.659873293894568	-2.84163750790475	-0.659159450187668	-0.325460337770319	-0.132579656570207	-5	-5	-5	1.64772665055723	0.615944793822129
Healthy	0.894991352796308	0.825021496659793	0.13738576433397	-5	-5	-0.829738284605043	-0.542905691996153	-1.25367723491005	-1.03578752703018	-1.05286048235717	-2.66756154008439	1.72535608223449	-0.258076657863183
Healthy	1.2007331570939	1.24811138439296	-0.166470418241356	-0.080137746444462	-5	0.35379509604526	-1.14959885200284	0.0237256033739363	0.357065388287825	-5	-5	1.53789575072502	-1.97674754036629
Healthy	1.38072702192219	0.640108598645703	-5	-5	-5	-5	-1.01197643807134	-1.1378089689484	-5	-5	-5	1.80316844607186	0.510296962596303
D015179	0.782646020676252	-0.0828412241783031	-0.1623358193322	1.1556702851887	-5	0.996964555684699	-0.608500324104858	-5	-5	-5	-5	1.67618752179651	-0.342934581290495
Healthy	0.571730953484296	0.679997194110822	-5	-5	-0.961260651895251	-5	-0.580258974859349	-0.202441641597473	-0.929002203006576	-5	-5	1.89075742477982	-5
Healthy	1.54723968934053	1.444547692597	-5	-5	-5	-0.79577145729304	-5	-5	-5	-5	-5	1.42098132105185	-5
D015179	1.17304138226213	1.27347537857158	0.817655259875166	0.877546410743017	0.953931153478077	0.194683586622191	-1.60467360693065	-0.283295669769758	-5	-0.528796330529747	-5	1.37286765114188	-1.02539620791297
Healthy	-0.0816341063261812	0.879079241744162	-1.5003129173816	0.85602462972346	-5	-5	-0.506026399725332	-0.161742960190497	-5	-5	-5	1.72852770851187	-0.628138197379105
Healthy	1.11677903738417	0.650975453544427	0.314438174045484	-5	-5	-5	-5	-0.670053242759762	-5	-5	-5	1.72622866581	0.247064468935451
Healthy	1.18201984144793	1.27114594625956	-0.630172107474672	-5	0.0511911246856986	-5	-5	-0.871665363246284	-0.0800855193405684	-5	-5	1.69829884846414	0.486461650585974
Healthy	0.0821603982051636	0.162304468914081	-5	-5	-5	-0.651675662299613	-1.56575054760352	-0.811943791561631	-5	-5	-5	1.94984309557803	-0.936028993035238
Healthy	0.822388440983393	0.852446444312245	-0.318397001269132	-5	-0.823041019413092	-1.83833258756226	-2.20901152491118	-0.6122721251321	-5	-5	-5	1.81341724669684	0.147509374704095
Healthy	0.968013844045668	0.682374352221925	-0.956559123755526	-5	-5	-1.02691835039863	-5	0.127885178681767	-5	-5	-5	1.80663628625085	0.568301482962592
Healthy	0.777038756661665	0.586064937176531	-0.56431486205837	0.962150001836676	-5	-1.45543590250396	-5	-0.805707718448027	-5	-5	-5	1.68844144719363	-0.117663336462606
D015179	1.12082061935898	0.351452289818105	0.498841034039993	-2.39577394691553	-0.786827690953181	-0.0687659452545246	0.416299260782178	-0.325221502438578	-1.97469413473523	-0.444180316938809	-5	1.65086145384062	-5
Healthy	1.32905885498123	1.08621527911307	0.229878855226827	0.407700154792716	0.150344969659378	-0.743258207374745	0.439661054219567	-1.10001543745061	-5	-5	-5	1.59865232006282	-2.21538270736712
Healthy	1.16980399786065	1.74336871370763	1.42255061042247	-5	-5	-5	-5	-5	-5	-5	-5	0.528415301936139	-5
Healthy	1.28504440375189	1.51927263410971	0.739222553056146	-5	-5	-0.0668469133851034	-2.07160414774329	-0.376120406178485	-5	-0.9009066402269	-5	1.35305332178366	-0.705599915090189
Healthy	1.33501194323797	0.352932716697335	-0.777179518677832	-5	-5	0.287353772714747	-1.05983228596593	-0.365865463937429	-5	-5	-5	1.79175217556	-0.306598454245195
Healthy	1.12458964072403	0.577264252650571	-0.332406974706992	-5	-5	-0.619499325100805	-5	-5	-5	-5	-5	1.81803437900843	0.110512271046058
Healthy	0.734333292382781	1.47788450762902	-0.364576576052315	-0.743330351312767	-5	-0.139290755482231	-5	-1.31229272037518	-5	-5	-5	1.7175009120102	-5
Healthy	1.4382949915536	-0.353478647861373	0.906292472393689	-0.966857822939375	-5	1.26264754574374	0.98128707512227	0.912979948364892	-0.68968912008066	-5	-5	0.64323053727887	-1.67530608613823
Healthy	1.2399718020079	1.06053768834088	-0.874746513975202	-5	-2.32513885926219	-0.38655990134121	-0.618812693365835	-0.626959199970321	0.314903230698682	-0.556345932387095	-0.764193895397897	1.69227323658703	-0.00732279433525169
Healthy	0.023565203688469	0.154548734966522	-5	-5	-5	-0.584442417988289	-2.00744648216786	-0.878440155812499	-5	-5	-5	1.94864125272081	-0.884356210330059
Healthy	1.01192551492655	1.27090605359344	0.556649797452651	-5	-5	0.373946819106767	0.563637687953054	0.0865021989703695	-0.710255014844884	-0.765583962432964	-5	1.66816880838699	0.223949986463138
D015179	1.12543279117683	0.909503611226691	0.569999732203945	-5	0.114791069025333	-0.941725853314049	-1.31300643373532	0.0189708086007469	-5	-5	-5	1.26083264473747	-2.1001794975729
Healthy	1.83663067256928	0.56372901337449	-5	-5	-0.421452471366848	-5	-0.435653561537797	-5	-5	-0.848476932435056	-5	0.904061177042622	-5
Healthy	1.19946911769472	0.565065857113822	-1.65698550284923	-5	-5	-0.740095680484731	-0.9399824574684	-1.19003647828599	-5	-0.33656293447815	-0.509170993696192	1.85451918859681	-1.17024608107502
Healthy	1.36914458272375	1.05050387790715	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.54189636278681	-5
Healthy	1.50432226622487	1.33865128477779	-0.0458202265168782	-0.373813665072716	-5	0.128428349963885	-0.864644690591225	-0.0429245344350348	-5	-0.662381027580614	-5	1.37501598683142	-0.599859360242303
Healthy	-5	-5	0.0280219376959488	-5	-5	-0.646468440922238	-5	-5	-5	-5	0.573222147677188	1.58605705181959	-5
Healthy	1.1590007975902	0.786303413666709	-1.29610704636746	-1.13241467345296	-1.37365963262496	-5	-0.91818479936772	-2.10237290870956	-5	-1.59294918519575	-5	1.37496452320617	-1.1644362483309
Healthy	0.772562262706915	0.409300654706503	-0.94013377958906	-5	-5	-0.576328234710482	-0.960823915623959	-1.497163361379	-5	-5	-5	1.81862726547456	-0.610461822668051
D015179	1.49132806973408	1.25558170918636	0.138498481359409	-5	-5	-0.24435378054332	-0.766014521219789	-0.307390994782495	-5	-5	-5	1.3927621804473	-1.06273292778859
Healthy	0.810167974081079	0.238625612417133	-0.916891720805265	-5	-5	-2.70996538863748	-5	-1.30163843394489	-5	-1.25095973129654	-5	1.92852627465775	-0.824314271737918
Healthy	-0.697842304058984	0.181532041366838	-1.03555179208334	0.665535026534664	-5	-5	-5	-5	-5	-5	-5	1.94878176382614	-5
Healthy	-5	-5	0.501820322845127	-5	-5	-5	-5	-5	-5	-5	-0.433762906983122	0.862689995074251	-5
Healthy	1.19649867613489	0.187295054693738	-5	0.453507920197185	-5	-5	-5	-5	-5	-5	-5	1.84668484152596	-5
Healthy	0.919708146996039	1.08501749709355	0.0283922930053911	0.380545881415584	-0.460346898951318	-5	-0.0148655490104612	-1.33799812061008	-5	-5	-5	1.63874895727773	-0.636726563309541
Healthy	0.991566730276188	0.430144420973206	-0.102186037370321	-5	-5	1.3478824377477	0.832347938451165	0.149966933399761	0.406810891427424	-1.63059858630338	-0.592218321366653	1.26912260429473	-1.454940415306
Healthy	1.61250073156072	1.03450974126307	-0.320408592317442	0.540615989586317	-5	-0.650508778389783	-1.44201185177509	-1.141102042768	-5	-5	-5	1.33939677837791	-1.5508302678348
Healthy	0.496272176519722	1.52690852789945	0.394679275545099	0.62233527681203	-5	-5	-5	-1.78409818679597	0.577452734555468	-5	-5	1.477813402577	-1.66094626429086
Healthy	0.700911298355967	0.379009843008302	-0.432879488060839	-5	-5	-5	-0.519777401415525	-5	-5	-5	-5	1.84510647765365	-0.758802290301944
Healthy	1.17262861453268	0.916327063385627	1.16346730163669	-5	-5	-1.09033701484598	-0.449087102472324	-0.894898755450357	-5	-0.38146033001425	-5	1.65312593577939	-1.35922052265514
Healthy	1.73243340749085	0.905512012587943	-0.0811155519434026	-0.671620396561262	-1.06504729218214	-0.400804923653631	-1.02956013704824	-0.162607290877398	-5	-0.115652184229111	-5	1.39237049433244	-1.22242819530859
Healthy	0.388956863573176	-1.05433450056787	-0.744197014646302	-5	-5	-5	-5	-5	-5	-5	-5	1.82478341893324	-5
Healthy	1.38016871496151	0.5481411789253	-0.913818195350251	-5	-5	-1.147581007063	-0.515685921723297	-0.96349087146727	-0.924599044486102	-1.13217909195443	-5	1.48777718125436	-0.134552517588909
Healthy	1.4800352718388	1.39219344254296	-5	0.39498371578467	0.551277954007008	-0.991612769885841	-1.72010501998836	-5	-5	-0.501083235934833	-5	1.31557174461125	-0.931406019023349
D015179	0.54924487845495	0.316871567348347	-5	-5	-5	-0.813552239225083	-5	-5	0.452646499256084	-5	-5	1.64962766531975	-5
Healthy	-0.40182253253475	0.53018816810803	-0.442745508283658	-5	-5	-1.38059358911322	-0.496577057262766	-0.0435626208387891	-1.58286059027267	-5	-5	1.82761898520413	-2.25492520841794
Healthy	0.251287723840121	0.569321229191814	0.0408475009392777	0.572569581257785	-5	-5	-2.11350927482752	-0.815251802372059	-5	-5	-5	1.90065770827123	-0.16754857124995
Healthy	0.465156721487399	0.583202175739753	-0.173206289849387	-5	-5	-5	-0.851428191067843	-0.742465414019321	-5	-5	-5	1.88908332357221	-0.618957157228091
Healthy	1.59137484970582	0.471692075086866	-1.35154240571748	-5	-5	-5	0.667556610814051	-5	-5	-5	-5	1.5738501001937	-0.542163502274558
Healthy	1.36505291096668	0.641331305280507	-0.507532963534855	0.680788611506682	-5	-5	-0.233401278935736	-0.321281363602648	-5	-5	-5	1.62503531972859	-0.296579642674757
Healthy	0.702373660825005	0.39943661157057	-0.394361009604141	-5	-5	-5	-0.49724523421964	-2.57511836336893	-5	-5	-5	1.84228127339165	-0.787359686465166
Healthy	0.0976598262205861	1.09266345998199	0.131506387600275	-0.312640509118611	-5	-0.45877032904686	-0.116361273648286	0.102203804949571	-2.05551732784983	-5	-5	1.42141486892234	-2.5003129173816
Healthy	1.25615202533743	1.39039013178756	0.637594788049951	-5	-5	0.610608002041879	0.0154477791534408	0.570556949155359	-5	-1.51229613683627	0.035457756279581	1.27375062282768	-1.15168769637272
Healthy	0.0711821559900807	0.627354589372754	-1.22709180502873	1.10010885556762	-5	-5	-5	-5	-5	-5	-5	1.88757021171031	-0.936554046876967
Healthy	1.30953691183434	1.2164654489509	0.261260489090183	-5	-5	-0.365401829412031	-0.949079163064597	-0.996237979171754	-5	-5	-5	1.53048951546585	-0.446092711772258
Healthy	1.32566443915296	0.855051295184395	0.347889845420078	0.730597378624439	-5	0.428750148556301	-0.129683898976804	-0.279047283298416	0.433536227850722	-0.356932437050587	-5	1.43796179412335	-5
Healthy	1.27454599970635	0.87207931710959	-0.633539685715649	-5	-5	-1.13996161019281	-2.71669877129645	-0.612806006303132	-5	-1.82856609905699	-1.16507090353942	1.79464660839165	-1.31140222491883
D015179	1.50289134836595	0.974246798260129	-1.4294570601181	-5	-5	0.683712386451993	-0.788639140844882	-1.22018713682942	-5	-5	0.390979240478947	1.27996564685485	-0.892281389479737
Healthy	0.364387752496802	0.887733734153602	-5	-0.296485082262255	-5	-1.91685585685695	-5	-0.476071531726597	-5	-5	-1.71760449525747	1.83731982484516	-1.75795576063045
Healthy	1.61175452511952	0.995650109505462	-5	-5	-5	-5	-5	-5	-5	-0.74734111049938	-5	1.56355927509409	-1.24995468798823
Healthy	1.3378973282746	1.39918534151191	-0.430567564075061	-1.38795825535473	-1.3543812617573	-0.733039601402304	0.260736637335948	-0.949891037082132	0.79583484836913	-1.397831448621	-5	1.34657593329465	-1.76980662113095
D015179	0.849919761958181	1.2802033221981	1.00810385584966	0.144876085210886	-5	-5	-5	-5	-5	-5	-5	1.59164717294634	0.378314304843788
Healthy	1.64998571511213	0.927271275098885	0.966067074622154	-5	-5	0.456891120782468	-0.685879866210963	0.732464527972401	-5	-5	0.188818842188719	1.14760738804462	-5
Healthy	1.12461832626205	0.394607508547871	-5	-0.44939256936487	-5	-1.06459351024765	-5	-5	0.397362882303287	-5	-5	1.89958146529662	-5
Healthy	0.243005785612138	-1.65462626944091	1.82636671899533	-5	-5	0.612489283997281	-1.87160073128219	-2.90657831483776	-5	-5	-0.210962495513527	1.15964057197436	-5
Healthy	0.742782457534025	0.405281458785739	0.678236952457281	0.0964372433784052	-5	-3.00436480540245	-0.808493095375848	-1.1378089689484	-5	-1.31866829403083	-5	1.67353732741631	-0.117697504181225
Healthy	1.22787565437681	1.54651317486873	1.03318201138096	-5	-5	-0.470095055871816	-5	-0.300231628090408	-5	-5	-5	1.28210504686657	-1.23762157068804
Healthy	0.537332916754616	0.635510889371835	-0.507141870802887	-5	-5	-5	-0.618921036757167	-5	-5	-5	-5	1.82952054426429	-0.82474918963844
D015179	1.39142667612781	1.17943889439497	0.529145351371196	-0.477868884374513	-5	0.0965137557197593	-3.04575749056067	-0.393242552553365	-5	-5	-0.336826954754059	1.60040064334465	0.377144089048281
Healthy	0.694671873372075	0.714383414436212	-0.725565029925958	-5	-5	-0.314446347153674	-5	-1.27132163314909	-5	-5	-5	1.83230442683243	0.792939815358247
Healthy	1.43417067145473	1.29821447795502	-0.609789320890953	-1.18250073813224	-5	0.132288513429503	-5	-5	-5	-5	-5	1.5996822462896	-0.975145051694982
Healthy	1.40167740141588	0.787808903854371	-5	-0.447514298907052	-5	-1.71715139716536	0.243122417704339	-5	0.591695545855708	0.747741094219958	-5	1.24107557368241	-5
