group	Dialisteraceae	Streptococcaceae	Peptostreptococcaceae	Oscillospiraceae	Eggerthellaceae	Coprobacteraceae	Lactobacillaceae		Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Eggerthellaceae
Healthy	0	5.64859	0	0.01095	0	0.00997	1.10416		46.73087	16.60003	11.63775	0.14532	0	0.98753	0	0.08396	0	0
Healthy	0	0	0	0	0.05647	0	0		12.42646	7.75204	8.49334	0.09091	5.47757	0.61092	0	0.1071	0	0.05647
Healthy	0	0.14359	0	0.00889	0	0	0		10.64488	0.01801	0.01281	0	0	0	0	0	0	0
Healthy	0	3.97559	0.24902	0.05862	0.12077	0	0.06375		15.45659	28.52491	3.44893	19.85412	0.63223	0.11503	0	0	0.31539	0.12077
Healthy	0	0	0	0.12157	0.1724	0	0		13.04014	0.67215	7.5269	2.39549	17.2481	0.18712	0	0	0	0.1724
Healthy	0	0.03958	0.3102	0.02374	0	0	0		17.38951	7.30401	14.59239	2.04216	3.41811	0.19221	16.5498	0.73453	0	0
Healthy	0	0.07326	0.55552	0	0	0	0		19.18565	6.77174	15.79299	2.70596	5.98758	0.05562	12.913	1.9337	0	0
Healthy	0	0.02692	0	0.22855	0.2345	0	0		40.48483	3.71292	8.27183	0.41505	0	0.00977	0.06662	0.56382	0	0.2345
Healthy	0	0	0	0.02324	0	0.09791	0		55.66334	1.16533	1.85497	1.22586	0.08875	0.078	0.67741	0	0	0
Healthy	0	0.8352	0.11413	0.01966	0.19887	0	0		1.04537	33.90402	6.84077	11.25853	0	0	6.56249	1.5066	0.19513	0.19887
Healthy	7.30566	0	0	0	0	0	0		43.38237	3.86198	3.98953	0.74001	0.70866	0.67253	0.70794	0	0	0
Healthy	0	0.69361	0	0.02377	0	0	0		35.26965	20.09937	5.2914	0.66952	0.01838	6.01891	0	0	3.29636	0
Healthy	0	0	0	0.02706	0	0	0		57.47846	5.25292	8.62758	4.92338	0	0.67526	0	0	0	0
Healthy	0.22093	0	0	0	0	0	0		53.80601	23.65005	12.9311	2.61089	0.10487	0.04081	0	0	0	0
Healthy	0	0	0	0	0	0	0.0077		16.9533	46.63258	2.98736	7.38357	0	0.05082	0.51835	0.1013	3.01298	0
Healthy	11.1781	0	0.01498	0.07784	0	0.02813	0		39.07243	13.19085	2.6224	2.53822	0.00744	0.39442	0	0.0162	0	0
Healthy	0	0.13643	0.0757	0.00096	0.01534	0	0.02657		0.50628	0.00504	0	0	0	0	0	3.04775	0	0.01534
Healthy	0	0.00942	0.07605	0.06014	0.02395	0	0		11.7492	18.56365	9.19669	0.00133	9.86684	2.87999	0.12615	0.09362	1.84221	0.02395
Healthy	0.84584	0	0.27073	0	0	0	0		21.576	14.42428	2.97687	1.85417	0.10415	0.02229	0	0.05506	0	0
Healthy	6.97033	0.06023	0.00309	0.02419	0	0.01707	0.51669		73.56223	5.39964	3.05558	0.9618	0	0.00183	0.02974	0.18736	0.98727	0
Healthy	0	0.23457	0	0.18839	0.39576	0	0		34.19091	6.29012	4.24697	1.30782	0	0.11068	0.21171	1.30766	0	0.39576
Healthy	1.87092	18.75969	0	0.00176	0.02976	0	0.0474		7.21475	22.69134	1.99344	6.48668	0	0.07881	1.50083	1.35894	0	0.02976
Healthy	0	0	0	0.0366	0	0	0		64.46856	2.339	3.98891	0.03811	2.07107	0.64158	0	0	0	0
Healthy	2.73914	0.00366	0	0.05889	0.14601	0	0		9.12913	0.42832	3.87296	2.08183	43.6221	0.25675	0	1.35637	0	0.14601
Healthy	0	0.11042	0.02115	0.02807	0.03797	0.0078	0.00763		53.84078	21.35161	8.72657	0	0.04016	0.29779	0.43319	1.50464	0	0.03797
Healthy	0	0	0.03708	0.05491	0.04043	0	0		26.19544	16.88787	1.6927	0.68255	0	0.04696	0	0.90464	0	0.04043
Healthy	0	0.06012	0	0	0	0	0		1.65245	1.03836	0	0	0	0	0	0	0	0
Healthy	4.52053	0.16944	0.10644	0.08867	0.00442	0	0		51.08237	14.69681	12.4301	2.50993	0	0.0057	0	0.34919	0	0.00442
Healthy	0.01798	0	0	3.18943	0.02045	0	0		50.81992	15.00259	1.26714	0	0	0.19026	0	0.23865	0	0.02045
Healthy	6.16866	0	0	0.02891	0	0	0		52.71069	1.79232	1.79297	0.15772	0	0.15182	0	0	0	0
Healthy	0	0.39184	0	0	0	0	0		0	0	0.0022	0	0	0	0	0	0	0
Healthy	0	0.3738	0	0.06025	0.01747	0	0		25.06325	29.08377	6.33406	2.69843	0.73463	5.85099	0	0	0.86167	0.01747
Healthy	0	0.02477	0	0.06289	0.02002	0.13614	0.0102		47.67922	25.55803	5.78035	0.67312	0	1.59345	0	0.3247	0	0.02002
Healthy	0.81546	0.92842	0.05597	0.02642	0.05788	0	0.20913		18.60343	33.2167	7.28723	12.14149	0	0.04896	0	0	0	0.05788
Healthy	6.92202	0.00131	0	0.00913	0.10171	0	0		2.76281	49.34158	16.04318	4.78068	2.16678	0.00495	0.25813	0.73292	0	0.10171
Healthy	0	0.05147	0	0	0.53498	0.10094	0.17411		56.83234	4.87509	2.12451	0	0	0.05153	0	1.00574	0	0.53498
Healthy	0	0.26431	0	0.03854	0.00819	0.00462	0		26.2682	11.13721	1.34171	0.00277	2.27514	0.61266	0	0.15393	2.73263	0.00819
Healthy	0	0.3103	0	0.0173	0.01609	0	0.29096		43.99404	13.61761	6.18379	9.03819	0.02291	0.36846	0.40327	0.74835	0	0.01609
Healthy	0	0.0536	0	0.11342	0	0.02195	0		13.78191	16.44663	13.12383	4.90579	0.74961	2.6331	0.54533	0.37409	0	0
Healthy	0	0	0	0	0.0525	0.32857	0		30.37305	19.53862	3.81468	0	0.0255	5.70747	0	1.18426	0	0.0525
Healthy	0	0.37811	0.44264	0.05852	0	0.11545	0		17.44343	20.8435	3.80926	3.75253	0.3222	0.6827	0.22578	0.10077	4.65139	0
Healthy	0	0.0414	0	0.95672	0.15835	0.06236	0		24.59073	13.94631	17.24253	3.65948	0	0.63784	0	4.34267	0	0.15835
Healthy	3.45893	0.43783	0	0	0	0.01897	0.38049		11.50852	40.02933	4.93276	0.27094	0.99688	0	0	0.91761	0	0
Healthy	3.45813	0.22329	0	0.19783	0	0	0		85.69332	1.09131	0.82756	0.41626	0	0.11553	0	0.1432	0	0
Healthy	3.56058	0.23123	0	0.03684	0.21289	0.02105	0.04519		17.62151	14.35058	11.88654	7.51381	0.16411	0.00158	0	0.81184	0.03485	0.21289
Healthy	0.90035	0.049	1.10438	0	0.004	0	0		24.21226	30.03758	5.21961	5.03789	0	0.0211	0	0.25661	0	0.004
Healthy	0.46914	0	0	0	0	0	0		43.37246	33.76538	3.09866	2.95531	0	0	0	0	0	0
Healthy	0	0.01102	0	0.09587	0.00343	0	0		47.1111	8.94768	5.34519	0.63586	0.56894	0.0605	0	0.40797	0	0.00343
Healthy	0	0.0023	0	0.35499	0.05586	0.11493	0		19.49671	18.65454	3.88079	0.36101	0	1.10329	0	0.09112	0	0.05586
Healthy	0.21636	0	0.40486	0	0	0	0		37.65838	18.33458	3.87256	3.72815	0	0.04549	0	0.22486	0	0
Healthy	3.36256	0	0	0.02997	0	0	0		62.4369	1.22203	1.59399	0	0	0.21142	0	0	0	0
Healthy	0	1.70035	0.31984	0.02002	0	0.0486	0.00335		31.79682	26.81154	4.90912	0.34141	0.02522	1.31333	0.69133	0.41238	0.17947	0
Healthy	0	0	0	0.27411	0	0	0		30.81284	12.73964	1.42446	0	0	0	0	0	0	0
Healthy	0	0.30099	0.06505	0.09226	0.07854	0	1.15969		22.38077	23.54919	14.74545	0.00444	0	1.29386	0	0.35485	1.21104	0.07854
Healthy	0.69904	0.02702	0.41019	0	0.00856	0	0		38.63177	25.63868	3.00537	3.25418	0	0	0	0	0	0.00856
Healthy	2.74535	0	0	0.01715	0	0.03046	0		46.84431	5.70673	3.2092	1.07274	0.10494	0.22551	0.04923	0	0	0
Healthy	0.19449	0.02403	0.50127	0	0	0	0		35.33586	35.05321	5.25451	3.7304	0	0	0	0.14913	0	0
Healthy	0	3.09701	0	0.0294	0	0	0.07221		74.40552	1.85527	0.05302	0.20544	0.08559	0.70493	0	0	0	0
Healthy	0	0.01576	0	0.13925	0	0.01118	0		15.7877	57.2241	2.62529	0.03428	0.0389	0.19829	0	0.07683	0	0
Healthy	0	0	0	0.09927	0	0	0		59.7033	3.80017	2.22476	0	0	0	0.08192	0.59524	0.10119	0
Healthy	7.16164	0.08802	0	0.1031	0	0	0		33.89402	4.72463	3.71542	0.84959	0.67933	0.077	0.96826	0	0	0
Healthy	0	0	0	0.02661	0	0.29659	0		20.37483	23.70846	2.94629	0.86039	0.36124	3.99534	0	0.16287	0.07373	0
Healthy	0	0.91045	0	0	0	0.08265	2.94371		27.16178	19.83909	0.54185	0	0	0.01888	17.7248	0.40511	0	0
Healthy	0	0.02274	0	0	0	0	0.00388		69.02083	0.23636	0	0	0	3.39368	0	2.54392	0	0
Healthy	3.08393	0.07651	0	1.21643	0.02292	0.14835	0		15.74006	0.59222	3.41093	2.17726	0.17425	0.04461	0	0.65937	0.07024	0.02292
Healthy	0.00142	0.11362	0.0172	0.15964	0.03828	0	0.00368		51.65233	15.16794	12.9387	0.00911	0	0	0	0	0	0.03828
Healthy	4.45069	0	0	0	0.19716	0	0		36.4854	43.6865	3.00932	0	3.24794	0	0	0	0	0.19716
Healthy	0	0	0	0.42909	0	0	0		54.43294	1.09473	4.0205	0.92801	0	0.0251	0.03794	0.14466	0	0
Healthy	2.5052	0.0328	0	0	0	0	0		33.69929	1.90392	4.40652	2.1045	0	0.01161	0	0	0	0
Healthy	3.5659	0.56002	0	0	0	0	0		46.44192	21.51756	0.54462	0.01898	0	0.11509	1.74148	0	0	0
Healthy	0	0	0	1.06275	0	0.29128	0		30.82553	9.07842	5.46058	25.9733	3.06928	4.92237	0.71973	0	0.66756	0
Healthy	2.3281	0.00567	0.17748	0.0602	0.32283	0.0184	0		44.82155	20.68396	7.96107	6.35591	0	0.00173	0	0.25695	0	0.32283
Healthy	6.23985	0	0	0.01438	0	0	0		53.53316	1.54595	1.51819	0.16047	0	0.11607	0	0	0	0
Healthy	2.44781	2.52437	0.06193	0.84429	0	0.01251	0		27.61249	20.83921	3.85801	5.3449	0.73937	0.01878	0.47677	0.48545	0	0
Healthy	0	0.21917	0	0	0	0	0		9.73836	5.43684	8.29701	0	1.95313	0	0.20668	0.46787	1.1419	0
Healthy	3.66301	0.22984	0	0	0	0	0		10.17322	51.18446	1.59517	4.32689	0	0	4.29497	0	0	0
Healthy	0	0.15682	0	0.01342	0.03097	0	0.26961		26.21703	0.86435	0.00271	0	0	3.25229	0	0.19068	0.92422	0.03097
Healthy	0	0.02849	0	0.04624	0.6785	0.05206	0		5.19981	2.15417	5.74151	0.69714	1.45742	0.01101	0.18226	5.05469	0.24305	0.6785
Healthy	0	0.60005	0	0	0	0	0		5.74425	23.26323	18.2614	24.4064	0	0.30624	0	1.15406	0	0
Healthy	0	0	0	0.0675	0	0	0		92.82643	0.70692	1.26039	0	0.50237	0	0	0	0	0
Healthy	0	0.00628	0	0	0.01666	0	0		29.6338	46.05002	16.52232	1.95263	0	0	0	0	0.83065	0.01666
Healthy	8.26254	0	0	0	0	0	0		64.41297	18.62911	0.21778	0	0.13691	0	0	0	0	0
Healthy	9.2651	0	0	0	0	0	0		29.13183	13.31925	0	0	0	2.63057	0	0	0	0
Healthy	0	0.36213	0.94962	0.08504	0.08131	0	0.02536		40.95881	13.67586	2.99053	0.09061	1.40718	0.41724	0	0.51006	1.83817	0.08131
Healthy	2.99582	0	0	0	0	0	0		17.01302	48.28534	19.0253	6.57108	0	0	0	0.07318	0	0
Healthy	0.33026	1.13039	0	0	0	0	0		32.995	27.02897	19.9766	0.01175	0.12523	0.04559	0	0	0	0
Healthy	0	0	0	0	0	0	0		0.1469	88.92571	0	0	0	0	0	0	0	0
Healthy	0	0.37055	0.08103	0.50982	0.01764	0	0		60.77977	6.25679	9.77283	2.18142	4.89223	0.02741	0	0.01808	0	0.01764
Healthy	0	0.00316	0.17471	0.0533	0.01589	0	0		50.45052	4.46101	0.78489	0.80798	0	0	0	2.48214	0	0.01589
Healthy	0	0.19994	0.10301	0.17818	0	0.88097	0.00253		31.72464	33.83136	1.3603	6.90994	0.38723	0.06969	0.01759	0.12933	0	0
Healthy	0	0	0	0	0	0.34461	0		66.69143	8.11803	2.05383	0	0	6.19734	0	0.28315	0	0
Healthy	0	0	0	0	0.11837	0.3652	0		49.02143	8.68959	7.92061	0	0	11.5958	0	0.21745	0	0.11837
Healthy	6.24635	0	0	0.03186	0.00446	0	0		53.11765	1.64731	1.74887	0.14453	0	0.09351	0	0	0	0.00446
Healthy	0	1.49651	0.09601	0.00188	0.49726	0	0.00695		3.31148	36.15988	2.51798	0.5629	0	0.01481	0	0	0	0.49726
Healthy	0	0	0	0.11555	0.02526	0.04874	0		34.64729	10.82556	13.81379	0.16257	1.36762	0.60566	0	0.20138	0	0.02526
Healthy	0	0.00992	0.04809	0	0	0	0		65.33563	8.65986	4.47686	0	0.35252	0.10507	0	0.04481	0	0
Healthy	0	0	0	0	0	0	0		42.36939	0	0	16.7347	0	0	0	0	0	0
Healthy	0	0.00647	0.10503	0.05092	0	0	0		28.99176	7.28514	3.77684	7.51282	4.06453	0.7203	0.62709	0.21475	0	0
Healthy	5.13092	0.06365	0.0045	0.09009	0.08275	0	0.14398		26.77527	34.26825	4.37193	7.50368	0	0	0	0	0	0.08275
Healthy	0	0	0	0.26748	0	0.09419	0		31.85935	23.40528	3.87043	0.24196	0	3.05771	0	0.05956	0	0
Healthy	0	0.90395	3.26251	0.02372	0.00874	0	0		18.2049	14.74145	9.25448	2.97579	2.20768	0.27565	3.53361	1.01863	0	0.00874
Healthy	0	0.03662	0	0	0	0.07747	0		46.47243	24.40636	1.8282	1.8084	0	0.41298	0.57347	0.01574	0	0
Healthy	0	1.05819	0	0.01426	0	0.037	3.3604		62.40273	5.55919	6.17915	1.43065	0	0.13271	0	0.08915	0	0
Healthy	0.4943	0	0	0	0	0	0		83.16078	0.50806	1.69575	0	0	0	0	0	0	0
Healthy	3.36802	0.12097	0	0.04896	0.08376	0.0819	0		22.85233	27.73996	12.18063	3.52849	0.10769	0.05709	0	0	0	0.08376
Healthy	0.42547	0	0	0.05073	0.00636	0.07178	0		23.11014	30.01631	7.05564	0.02352	0.08797	0.00262	0	0.24025	0	0.00636
Healthy	0	0	0	0	0	0	0		30.29787	0.68658	4.32182	0	0	0	0	0	0	0
Healthy	0	0	0	0.15337	0.01253	0	0		49.09318	14.745	5.80184	0.00534	0	0	0	0.17317	0	0.01253
Healthy	4.64767	0.27098	0	0	0	0	0		45.6395	17.07306	4.06471	4.03036	0.06033	0	0	0	0	0
Healthy	0	0.03479	0	0.22554	0.25749	0	0		40.30637	3.78583	8.28713	0.36709	0	0.00808	0.07219	0.5299	0	0.25749
Healthy	1.01897	0.21975	0.00051	0.0323	0.06111	0.0389	0		19.99073	15.67168	2.30162	7.77723	4.7149	0.02374	0.45642	0.22649	0	0.06111
D011236	10.7636	0.01324	1.07706	0.07118	0.53051	0.04877	0.00219		11.14359	38.11667	5.40084	4.51957	0.69437	0.00018	0	0	0	0.53051
Healthy	0	1.04106	0.17432	0	0.04005	0	0.00565		16.34659	40.1892	5.19433	6.51791	0	0.00137	1.20658	0.09267	1.44903	0.04005
Healthy	0	0	0	0	0	0	0		47.31115	2.42997	2.4447	0	0	0	0	0	0	0
Healthy	3.22172	0	0	0.02469	0	0	0		64.135	0.83041	1.5359	0	0	0.25444	0	0	0	0
Healthy	0	0	0	0	0	0	0		29.08691	24.09304	1.53287	0	4.0239	0	0	0	2.45248	0
Healthy	0	0.19722	0.10857	0.04935	0	0	0		52.02227	10.88539	9.34174	3.59179	0	0.22418	0	0	0	0
Healthy	5.91657	0.65925	0.06018	0.08911	0.01715	0.03785	0		21.41441	29.93594	10.64059	4.22034	0	1.34876	0	0.09595	0	0.01715
Healthy	0	0.1507	0.14987	0.04435	0	0	0		42.98359	28.57958	7.11818	0.02632	0.12904	0.06839	0	0.19897	5.1029	0
Healthy	0	0	0	0	0	0	0		46.4997	19.13941	19.6623	0	0	5.80877	0	2.42813	0	0
Healthy	0.3401	0.02762	0	0.01003	0.19574	0	0		43.31781	2.37394	7.22981	0.35287	0.58793	0.00904	0	0.10035	0	0.19574
Healthy	2.73141	0	0	0.14953	0.01672	0	0		1.04103	0.05093	1.45197	0	71.3227	1.70841	0	0	0	0.01672
Healthy	0	0	0	0.01755	0.00267	0.09095	0		75.65371	1.86586	6.36565	0.42481	0	4.3952	0	0.027	0	0.00267
Healthy	0.01234	1.37332	0.05522	0	0	0	0.01422		39.99292	20.30075	6.27591	0.00152	0	0	0	0	0	0
Healthy	5.82389	0.30545	0	0.03862	0.01658	0	0		17.68617	15.51414	9.14718	25.8935	0	0.05572	0	0.67068	0	0.01658
Healthy	0	0.65403	0	0.0336	0	0	0		34.40653	19.95748	5.37408	0.74814	0.00304	6.0883	0	0	3.42035	0
Healthy	0	0.23483	0	0	0	0	0		1.53541	10.59982	11.6457	0	0	0	0	0.63638	0	0
Healthy	0	0	0	0.15992	0.02109	0	0		19.6842	6.82142	16.3095	7.87273	4.88434	0.06664	0	0.01933	0	0.02109
Healthy	0	0	0	0.06538	0.01274	0	0		32.30739	1.99061	2.46561	1.84295	4.75189	0.23248	0.23294	0.19102	0	0.01274
Healthy	2.41012	0.0876	0.0065	0.67826	0.51215	0.02978	0.35582		12.94424	23.99915	13.43087	0.00586	0	1.11019	0	1.40373	0	0.51215
Healthy	0	0.05257	0	0	0.09304	0.33715	0		23.79919	17.98595	10.54092	0	0	8.35232	0	2.47271	0	0.09304
D011236	0.00718	6.22041	0.05731	0.07562	0.04347	0.15131	0.01759		59.53804	6.67498	1.36362	0.00661	0.14489	0.04242	0	0	0	0.04347
Healthy	0	0.40861	0	0.02772	0	0	0.65861		12.16752	32.4629	5.41859	20.4653	0	0.00974	0.16984	0.06131	0.23325	0
Healthy	0	0.29572	0.28559	0.04118	0	0.22394	0		14.59033	21.90189	5.04828	3.336	0.46552	1.37882	0.1175	0.29551	5.45621	0
Healthy	9.38507	0	0	0.04034	0	0	0		30.35554	2.11441	0.55015	0.66836	0.71539	1.58208	0	0.01109	0	0
Healthy	0.22393	0.00488	0	0.01174	0.15849	0	0		41.6283	1.98084	7.21026	0.60649	0.85723	0.01416	0	0.11659	0	0.15849
Healthy	6.21868	0	0	1.78781	0	0	0		55.1153	4.91712	1.6935	0.54224	0	0.16596	0	0	0	0
Healthy	0	15.86666	0	0.04313	0	0	0.00849		20.04544	19.89124	2.28318	18.44641	0	0.14499	0	0	0.30491	0
Healthy	0	0	0	0.15757	0	0	0		50.42158	16.54701	4.31178	0.00349	0	0	0	0.11786	0	0
Healthy	0	2.17725	0	0	0.13506	0.02482	0		17.27421	33.14981	12.41531	10.151	0.86867	0.07434	1.15969	2.13025	0	0.13506
Healthy	0.71627	0.09694	0.4463	0	0	0	0		39.76913	11.86383	5.28983	1.46279	0.02452	0.02043	0	0.09952	0	0
Healthy	0	0.18036	0.00152	0.04268	0.05111	0	0.00475		50.24615	5.76982	2.70404	0.12768	0	0.81765	0	0.04098	0	0.05111
Healthy	0	0	0	0	0.12864	0	0		12.12785	8.33653	8.26387	0.11485	5.57671	0.43513	0	0.10313	0	0.12864
Healthy	1.04554	3.82281	0	0.01658	0.04672	0	0.03196		15.09357	25.08948	7.6121	4.79202	1.83344	0.0232	5.2539	0.03574	0	0.04672
Healthy	0	0	0	0	0	0	0		43.59004	21.3371	0	15.2518	0	0	0	0	0	0
Healthy	0	0	0	0.08033	0	0	0		92.60407	0.69928	1.47266	0	0.62352	0	0	0	0	0
Healthy	0	0	0	0.06575	0.0171	0	0		32.62753	1.9922	2.58254	1.90312	4.76596	0.10374	0.25706	0.12843	0	0.0171
Healthy	0	0	0	0	0	1.70617	0		27.80156	0.31725	0	0	0	0	0	3.24374	0	0
Healthy	0	0	0	0	0	0	0		3.10569	3.51015	49.66876	0	0	0	0.53268	3.57185	26.5089	0
Healthy	0	0	0	0.25534	0	0	0		30.30831	12.81389	1.57985	0	0	0	0	0	0	0
Healthy	0	0.25974	0.37616	0	0.00058	0	0		83.14974	10.90218	3.72515	0	0	0.0733	0	0.06934	0	0.00058
D011236	5.99077	0.94886	0.08038	0.56401	0.13101	0.064	0.08382		10.32148	53.53911	10.35309	2.34743	0	0.03375	0	3.49489	0	0.13101
Healthy	0	0	0	0.03679	0	0	0		33.36841	1.83738	2.47019	1.99422	4.8066	0.19315	0.2336	0.13962	0	0
Healthy	0	0.00286	0.18736	0.07569	0	0.00133	0.00804		23.00045	18.51241	2.51087	0.44352	0	0.33869	0.02358	0.11065	0.57126	0
Healthy	0	0.34248	0.16339	0	0.11055	0	0		43.92964	16.86862	7.92301	0.00358	0	0.09234	0	0	0	0.11055
Healthy	0.01051	0.04472	0.02887	0.38441	0.02163	0.02154	0.01782		34.28635	4.88291	5.80673	5.34444	0.08019	0.10106	0.00283	1.26264	0	0.02163
Healthy	0	0	0	0.05502	0	0	0		92.15701	0.67598	1.48285	0	0.58279	0	0	0	0	0
Healthy	17.7106	0	0	1.11237	0.03671	0	0		30.10264	4.3583	1.17948	4.56069	7.11808	0.3578	0	0.62809	0	0.03671
Healthy	0	0	0	0.03431	0	0.05934	0		35.30641	13.7764	8.61669	0	3.44652	0.83894	0.22651	0.35379	10.6872	0
Healthy	0	0.04033	0	0.18985	0.61623	0.17893	0		61.03314	2.49842	8.93495	0	0	5.71554	0	0	0	0.61623
Healthy	0	0.12617	0.00456	0.84374	0	0	0		20.01118	6.367	2.46849	4.8682	23.471	0.00648	2.08571	0.31923	2.52622	0
Healthy	0	0.03899	0.23236	0	0	0	0		69.83503	19.86246	0.73906	0	0	0.05476	0	0	0	0
Healthy	0	0	0	0.20911	0.01651	0.25446	0		23.58318	8.5755	4.72335	0.88514	0	2.04529	0.08444	0.56404	0	0.01651
Healthy	10.2654	1.02495	0	0.00968	0.04831	0	0.02016		9.65623	33.03584	11.75394	7.69803	0.69029	1.3587	0	1.08128	0.37355	0.04831
Healthy	0	0.17163	0	0.00684	0	0	0.46599		29.50298	14.29161	7.98493	3.48249	0	0.10504	0	0.16748	3.65853	0
Healthy	0	0	0	0.06665	0	0	0		83.31374	1.60874	0.93482	0	1.81649	0.50664	0	0	0	0
Healthy	0	0.05912	0	0.86771	0	0	0		73.1334	3.77555	2.6246	0.17634	0	0.09896	0	0	0	0
Healthy	0	0.10782	0	0	0	0	0		12.22934	8.08024	0	0	0	0	0	0	0	0
Healthy	30.7575	1.51772	0	0	0	0	0		21.3628	31.76421	0.53452	0	3.26999	0	0	0	0	0
Healthy	0	0.03334	0	2.47611	0.50138	0.19345	0		60.76433	2.50971	9.09707	0	0	5.79661	0	0	0	0.50138
Healthy	0	0.12707	0	0	0	0	0		42.64076	4.524	4.5002	2.00584	6.01633	2.41078	0	0	0.12403	0
Healthy	0	0.05495	0	1.3464	0	0.00705	0		53.74245	3.27002	3.41702	0	10.1417	0.14465	0	0.27302	0.85508	0
Healthy	0	0.01608	0.07848	0.01412	0	0.00069	0		60.7369	9.06263	14.62675	0	0.87713	1.59013	0	0.19119	0	0
Healthy	0	0.00392	0	0.15949	0.01907	0	4.92607		13.68258	17.20825	2.3039	3.7203	3.02064	0.05204	9.87024	0.6634	0.02076	0.01907
Healthy	0	0	4.03201	0	0	0	0.91249		3.75154	32.43468	15.57956	0.48136	0	0	4.05318	2.77981	7.42209	0
Healthy	0	0.19223	0.01501	0.54419	0.25257	0	0.05522		26.54052	9.64846	12.67199	4.49045	0.03408	0.22766	0	0.19034	0	0.25257
Healthy	0	0.00336	0	0	0	0.44137	0		27.50879	6.91253	2.33603	6.00484	0.09904	0.00766	0	0	0	0
Healthy	9.70837	0.15987	0	0.01338	0	0	0		49.90693	4.96148	7.35787	0.00441	0.62438	1.02663	0	0.09751	0	0
Healthy	0	0.01115	0.26214	0.00335	0.00073	0	0		44.34728	14.22463	14.722	0	0	0	0	0	0	0.00073
Healthy	0	0.04949	0	0	0.15952	0	0		1.17195	39.80856	7.74521	9.43933	0	0	3.8711	2.55068	0	0.15952
Healthy	1.23052	0	0	0.29617	0	0	0		37.34056	3.33429	2.73424	0.25591	0	0	0	0.03328	0	0
Healthy	0	0	0	0.05597	0.02239	0	0		52.59331	14.20886	1.29444	0	0	0.17932	0	0.22094	0	0.02239
Healthy	1.1628	0.00058	0	0.01853	0.05134	0	0		32.68145	27.61275	7.17907	2.11439	0.82333	0.00726	0.13042	0	0	0.05134
Healthy	0	0	0	0.06379	0	0.09917	0.1325		55.37422	16.42165	1.586	0.02477	0.99143	2.23745	0	0.11643	0	0
Healthy	0	0	0	0	0.01825	0.07967	0		75.39575	1.82271	6.40657	0.45808	0	4.30259	0	0.03307	0	0.01825
Healthy	0	0	0	0	0	0	0		45.10073	11.23249	5.34648	0	0.88245	0.42781	2.85298	0	0	0
Healthy	0	1.76249	0.41234	0.00205	0.58283	0	0.01188		11.20861	45.43862	4.90035	11.6506	0	0.00266	0.78081	0	1.12616	0.58283
Healthy	0	1.91241	0.45938	0	0	0	0.2293		16.61935	27.98156	11.01103	10.7877	0.0094	0	0	1.65846	1.61949	0
Healthy	8.15181	0	0	0.55315	0	0	0		74.25473	1.7284	4.06552	0.32735	0	0.03818	0	0.21971	0	0
Healthy	4.56912	0.52578	0	0.13522	0	0	0		54.75024	5.16124	5.05921	0	0	6.24832	0	0.05036	0	0
Healthy	3.44846	0	0	0.02813	0	0	0		63.97209	0.88997	1.4866	0	0	0.2442	0	0	0	0
Healthy	0	2.05011	1.057	0.00451	0.00297	0	0.09855		40.71172	17.44517	5.89813	0.03109	0	0.49612	0	3.66377	0.42748	0.00297
Healthy	0	0.04448	0	0.08892	0	0	0		49.12114	3.55193	2.81809	1.55413	0	3.28919	0.03432	0.58867	0	0
Healthy	0	0.44534	0	0	0	0	0		4.60244	0.04505	0	0	0	0	0	0.1541	0	0
Healthy	0	0.9797	0	0	0	0	0		17.4889	18.14673	22.60862	10.7751	0	0	0	2.98531	1.44046	0
Healthy	0	0.01406	0.03067	1.06134	0.00458	0	0		18.02327	17.87621	2.00998	0	7.21191	0.69994	0	0	0	0.00458
Healthy	0	4.92906	0	0	0	0	0		16.1266	34.60132	5.19267	21.4795	0.96486	0.07745	0	1.06411	0	0
Healthy	0	0.46907	0.10686	0	0.04366	0	0		59.15783	12.54769	10.28934	0	0	0.03184	0	0	0	0.04366
Healthy	0	1.22435	0	0.03618	0.19864	0	0		15.18993	62.49731	6.36121	0.71631	0	0	0	2.51601	0	0.19864
Healthy	0	0.14231	0	0.02981	0	0	0		40.32561	17.39387	2.07451	3.59901	0	0.02881	0.63409	0	0	0
Healthy	0	0	0	4.78712	0	0.12676	0		9.83006	13.44582	3.35347	0	13.0875	0	0	0.95698	0	0
Healthy	0	0.20853	0.00658	0.21856	0.01249	0.04248	0.00499		29.28801	24.27258	7.57587	4.28603	0.57756	0.00963	0	0.5082	0	0.01249
Healthy	6.62296	0	0	0.02124	0	0	0		54.49405	0.21842	6.40325	1.28175	0.89052	0.00477	0	0	0	0
Healthy	0	31.68691	0	0	0	0	0		0.01292	0	0	0	0	0	0	0	0	0
Healthy	10.0704	0	0	0.0086	0	0	0		67.73186	2.52759	0.10199	0	0	0	0	0	0	0
Healthy	0.93643	0	0	0.157	0.10286	0	0		52.42171	5.13801	29.2297	0.59647	0	0	0	0	0	0.10286
Healthy	0	0.00858	0	0.01766	0	0.01579	0		37.76028	13.42758	8.35823	0.01606	3.06489	0.8078	0.31154	0.32438	10.1042	0
