g	Streptococcus	Ruminococcus_C	Clostridium_A	Muricomes	Anaerotruncus	Bilophila	Adlercreutzia	Gordonibacter	Eggerthella	Rothia	Dialister	Methanobrevibacter_A	Sutterella	Phascolarctobacterium	Desulfovibrio
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.01660342559785	-5	-5	-5	-5
Healthy	-5	-1.42181939037222	-5	-5	-5	-1.41793663708829	-5	-5	-5	-5	-5	-5	-0.187641558370609	-5	-5
Healthy	-1.30311962831724	-5	-0.358139360988905	-5	-5	-5	-5	-5	-5	-5	0.685178133403726	-1.11582793047609	-1.55830486435928	-5	-5
Healthy	-1.0776898367856	-1.02909550184622	-1.0318907988718	-5	-1.38870163770357	-5	-5	-5	-5	-5	0.468499454553994	-5	-5	-5	-0.156848231297144
Healthy	-2.49214412830417	-5	-5	-1.20467623567069	-1.05261529831526	-5	-5	-2.08460016478773	-5	-2.52870828894106	-0.602181610810417	-5	0.39310292549785	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.59142087459133	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.50863830616573	-5	-5	-5	-5	-1.91470942176993	-5	-5	-5	-5	1.10693200009994	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.60101893334187	-5	-1.36371274790149	-5	-5	-5	-5	-5	-0.0561791439124812	-5	-0.483914356975709
Healthy	-2.24033215531037	-5	-2.47237009912866	-5	-5	-2.60032627851896	-1.07639335698254	-1.81050968630063	-5	-5	0.542902572708265	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.24404895899587	-5	-5	-5	-5	-5	-0.00608784961339986	-5	-0.416042157913543
Healthy	-5	-5	-0.717241978974402	-5	-5	-5	-5	-5	-5	-5	0.805627254119871	-5	-5	-5	-5
Healthy	-0.381784496720583	-5	-5	-5	-5	-5	-5	-5	-5	-1.48624984991818	-5	-5	-5	-5	-5
Healthy	-1.1920592787845	-5	-0.700667064237477	0.15773170403951	-5	-5	-5	-5	-5	-5	-5	-0.230290432814783	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.407545649445495	-0.105025240111861	0.180031203565369	-5
Healthy	0.0169790490953341	0.360502531628135	-0.615270348380166	-2.00744648216786	-5	-1.39158094868271	-5	-1.42910696378161	-5	-5	1.00569560975478	-5	0.136222586626472	-5	-5
Healthy	-0.458246075017173	-0.723423318301445	-2.32513885926219	-5	-5	-5	-5	-5	-5	-2.32422165832591	-5	-5	-0.958252128276734	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.445656234869284	0.754201507124991	-5
Healthy	-1.50390100786743	-5	-5	-5	-1.69207629638812	-5	-2.51999305704285	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.299487686364345	-5	-1.3707943428977	-2.09312646527793	-1.19777376230893	-1.29073003902417	-0.926025180133341	-1.7862167006647	-2.62708799702989	-5	-5	0.348585213820852	-5	-5	-5
Healthy	-2.03105031901866	-1.65266998468305	-1.78595132058806	-1.74064507269197	-1.76904044425143	-0.983008421793795	-0.296132811091465	-1.89517159634634	-2.37161106994969	-2.02502800570193	-5	-5	-5	-5	-5
Healthy	-1.53820144247489	-5	-1.69122222633528	-5	-5	-5	-1.66034984238632	-5	-5	-5	-5	-1.00440867574765	0.148821597536216	-5	-5
Healthy	-2.14206473528057	-1.91080163319485	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.556272340381018	-1.31542391261154
Healthy	-1.66094626429086	-1.13990167030148	-1.31497521489429	-5	-5	-1.34275287011628	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.655234511377239	-5	-0.405011118714321	-5	-0.411997358878644	-5	-5	-5	-5	-5	0.527559016165442	-5	-5	-5	-5
Healthy	-1.1568295354801	-5	-1.29705275381844	-5	-5	-1.72978714510376	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.715883896227504	-5	-0.477334111169885	-5	-5	-5	-1.01772876696043	-5	-5	-5	-5	0.0870676519273301	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.73612732313478	-5	-5	-5	-5	0.609879221530825	-5	-5	-5	-5
Healthy	-5	-0.287805030580831	-5	-5	-5	-5	-5	-5	-5	-5	0.390185921195232	1.11418749080069	-5	-5	-5
Healthy	-5	-5	-1.17134010346468	-5	-0.947844932800435	-1.34237056861105	-5	-1.67325462043468	-5	-5	0.952116024583241	-5	-5	-5	-5
Healthy	-1.01228905686969	-0.364767653760504	-0.395352820692643	-0.395115442336376	-2.40450377817443	-1.529883646849	-1.73002032335468	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.503662690275817	-0.701146923590293	-5	-1.27034933166408	-1.98422124361096	-5	-5	-5	-2.25963731050576	-1.29022139815177	-1.84924356013969	-5	0.577553837474914	-5	-5
Healthy	-0.586314740145072	-2.87942606879415	-0.638158884544673	-5	-5	-1.84375380960266	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.4294570601181	-5	-5	-5	-5	0.627698619893411	-5	-5	-5	-5
Healthy	-5	-5	-0.858456165779347	-5	-5	0.215489513303438	-5	-5	-5	-5	-5	-1.2329926360502	-5	-5	-5
Healthy	-0.0974586561953911	-0.466151711708658	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.00850811108984	-5	-0.335470842857784	-5
D016640	-0.231583911783668	-0.557144109824944	-3.431798275933	-5	-2.16494389827988	-0.975063031962556	-2.84466396253494	-2.80687540164554	-3.18045606445813	-2.87942606879415	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.86867010595719	-5	-5	-5	-5	-5	-5	-5	-0.248059178307299
Healthy	0.593518662481825	-5	-1.49308927444848	-1.80771138743188	-1.52578373592374	-2.39685562737982	0.0426739361192302	-2.05749589383192	-3.79588001734407	-2.37882371822496	0.508232007401092	-5	-0.698340733448479	-5	-5
Healthy	-5	-5	-1.36081244006425	-1.49811950624494	-5	-1.09680145295702	-5	-0.825155506344544	-1.93629144060858	-5	0.417632759182366	-5	-5	-5	-5
Healthy	-5	-1.32550628270365	-2.05601112492623	-5	-5	-2.40671393297954	-2.26280735729526	-5	-5	-5	-5	-0.648107108096039	-0.150906275586244	-5	-5
Healthy	-0.502697074459032	-1.63283051146532	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.363369384060744	-0.619228156559993	-5
Healthy	-1.4356890900394	-5	-5	-0.853066165437236	-1.32248429520124	-5	-5	-2.20273245916928	-1.69615622511135	-5	-2.12090412049993	-5	-5	-5	-5
Healthy	-0.969238409048983	-5	-1.15051916275601	-2.0467236633327	-5	-2.61798295742513	-5	-5	-5	-5	-5	0.365951982761681	-5	0.413133727891972	-0.200866306697937
Healthy	-5	-5	-5	-5	-5	-5	-1.85636076472546	-5	-5	-5	-5	-5	0.435409535493876	-5	-0.336515804885607
Healthy	-1.76170293212461	-0.917465947127286	-5	-5	-5	-0.94838447699501	-5	-5	-5	-5	-5	-0.209757070871105	0.749472722391993	0.0473683377515472	-5
Healthy	-5	-5	-0.802113231598814	-5	-2.04479346245806	-5	-5	-5	-5	-5	0.482118626856213	-5	-5	-5	-5
Healthy	-0.105700556044821	-1.10424605792627	-0.723699075429226	-1.98046831546874	-5	-5	-1.45879530931674	-2.13489602535887	-2.15242734085789	-5	-5	0.296959007317349	-5	-5	-5
Healthy	-5	-0.742441412555782	-1.26336450231318	-5	-5	-5	-5	-5	-5	-5	-1.75080164260889	0.101613054181223	-5	-5	-5
Healthy	-1.14941502364797	-1.0051551504466	-0.891232082321918	-5	-1.340368988393	-5	-5	-5	-5	-5	0.485944193631686	-5	-5	-5	-0.164842320807335
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.14176366457049	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.616517523414803	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.36643055744591	-5	-5	-5	-5	1.00231771424376	-0.0194558025431039	-0.140807644516253	-5	-0.710054483823332
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.867036273869273	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.373834206860721	-0.0715887838234753	-5	-5
Healthy	-0.749214173312965	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.279867622017242	-0.996237979171754	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.00517192952406875	0.402756453876652	-5
Healthy	-2.14569395819892	-1.15298290206465	-5	-5	-5	-2.24108810760203	-5	-5	-5	-5	0.428924879792576	-5	-5	-5	-5
Healthy	0.168170313592895	-5	-0.266241164412797	-5	-5	-2.49485002168009	-0.421853804927643	-1.07427547306394	-3.26760624017703	-2.4089353929735	-5	-5	-5	-5	-5
Healthy	-0.713745679171209	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0878807548587876	-0.0687608572473792	1.05623422505465	-5
Healthy	-5	-5	-1.31659270086791	-1.77006231409207	-0.681769660812184	-0.848140044487488	-5	-1.44989400065241	-5	-5	1.24838062504878	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.398710631561149	-5	0.270364353650405	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D016640	-0.716359611199632	-0.813382648146363	-1.7562180839062	-2.16304326294045	-2.82390874094432	-1.54196680750349	-1.39233056331176	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0804773757976351	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.47846965872129	-2.01278077009199	-5	-5	-5	-0.296854844636893	-5	0.0588434146687612	-5	-1.77884667804529
Healthy	0.177172752261943	-0.313873387394582	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.433549031438069	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.408590991216018	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00845580872245	-5	-5	-5	-5
Healthy	-0.543482142194737	-0.173730780606274	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.311828002565155	-5	0.546832507655246	-5
Healthy	-0.620060277198084	-5	-0.420502217465176	-3.01322826573375	-0.413210221790576	-5	-5	-5	-5	-5	0.537553401829283	-5	-5	-5	-5
Healthy	-0.604132168766012	-5	-0.930405894822445	-5	-1.80271944187438	-1.06393888339001	-0.598082749482425	-0.934756498813536	-1.84740592207253	-5	-5	-0.717468516187772	-5	-5	-5
Healthy	-1.57479194886134	-5	-0.775518734696367	-5	-5	-1.56383735295924	-5	-5	-5	-5	-5	-5	-0.878374507791528	-5	-5
Healthy	0.68046424134191	-2.73754891026957	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.562614144033612	-5	-5
Healthy	-0.806263366530353	-5	-5	-5	-5	-5	-5	-5	-5	-1.96457026181545	-5	-5	-5	-5	-5
Healthy	-0.442540922032771	-5	-5	-5	-5	-5	-5	-5	-5	-3.61978875828839	-5	-5	-1.83386602969489	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.01517988000509	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.51726929992006	-5	-5	-5	-5	-5	-5	-5	0.540786057425353	-5	0.967281140108125	-0.902187592634711
Healthy	-1.64512357748377	-5	-0.832919080326744	-5	-5	-1.09242742120145	-5	-5	-5	-5	-5	-5	-1.08454739831152	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.09957824654226	0.365458032514468	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.20760831050175	0.364986009896257	-2.56383735295924
Healthy	-1.49498575991589	-1.4918744639168	-3.02227639471115	-5	-5	-5	-1.0584885673656	-5	-5	-5	0.716740183643735	-5	-5	-5	-5
Healthy	-1.06358680028852	-5	-5	-5	-5	-5	-0.86505828926464	-5	-5	-5	-5	-5	0.689971784355521	-5	-0.820591848486164
Healthy	0.444875097624887	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.882319010551749	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.766968002372105	-5	-5	-5	-5
Healthy	-1.15983115075924	-5	-5	-5	-5	-5	-1.00612308505879	-5	-5	-5	-5	-5	0.696249768147992	-5	-0.760800657945698
Healthy	-0.676356076864051	-5	-5	-5	-5	-1.6087119514047	-5	-5	-5	-5	0.890472996883134	-5	-0.780625075373744	-5	-5
Healthy	-1.27278417909151	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.01759307113621	-0.0270061515401912	-0.558289157790434
Healthy	-0.550660473825032	-1.41094446894766	-2.21467016498923	-5	-5	-1.1478250955797	-5	-5	-5	-5	-5	0.77060166810598	-5	-5	-5
Healthy	0.122081472014499	-0.560367351772741	-2.00086945871263	-5	-1.15926676538819	-5	-5	-5	-5	-5	-5	-5	0.0634346950194045	-5	-5
Healthy	-1.08055578953476	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.454655765933888	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.359641998036018	-0.517498011389712	-5
Healthy	-0.475500023174098	-1.77108659400531	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.355801956075398	-0.543785844642011	-5
Healthy	-0.67989527515812	-5	-0.44939256936487	-5	-0.408857449676579	-5	-5	-5	-5	-5	0.546084685572964	-5	-5	-5	-5
Healthy	-0.0289608505669976	-2.02410886359821	-1.82652235654701	-3.49485002168009	-2.45717457304082	-2.37468754903833	-1.08581556657675	-5	-5	-5	-5	-0.443263421753394	-1.03381131904386	0.289131677143502	-5
Healthy	-5	-5	-5	-1.1444808443322	-5	-5	-0.313810765755976	-5	-5	-5	-5	-5	0.776467996766689	-5	-5
Healthy	-5	-5	-5	-5	-1.41782296231159	-1.0434474080826	-5	-5	-5	-5	0.801412629085745	-5	-5	-5	-5
Healthy	-5	-5	-1.48999148705977	-5	-5	-5	-5	-5	-5	-5	-1.44237251157317	-0.391912761264358	-0.524808398047957	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.28274568723745	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.85604888357604	-5	-1.20467623567069	-5	-5	-5	-5	-5	-0.227744322795281	-5	-5	-0.465377466230231
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.54302698636418	-0.368251925603431	-3.13076828026902	-5	-5	-1.32753268693192	-1.6884580415988	-5	-5	-5	-5	-5	-5	-5	-0.505956777820071
Healthy	-5	-1.11901500951325	-5	-1.0073581301216	-5	-1.50265561898242	-1.02081596632558	-5	-5	-5	-0.694132943397709	-5	-5	-5	-5
Healthy	-0.700449121500981	-5	-5	-5	-5	-1.28050298338942	-5	-5	-5	-2.06398920428479	-5	-5	-5	-5	-5
Healthy	-1.63770606203577	-5	-5	-5	-2.39685562737982	-1.48004081924793	-2.46980030179692	-5	-5	-5	-5	-2.18375870000822	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.689962029741503	-5	-5	-5	-5
Healthy	-0.474398097806835	-5	-5	-5	-5	-5	-5	-5	-0.810088790307194	-1.27703719105751	-5	-5	-5	-5	-5
Healthy	-1.90692869362394	-5	-5	-5	-5	-1.18943147078359	-5	-5	-5	-5	-5	-5	0.9589760046033	-5	-0.581566119919675
Healthy	-1.53685386327365	-5	-5	-1.87127771566157	-5	-1.94233389609017	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.612378848874913	-5	-1.56687048241951	-5	-5	-1.55206713440782	-5	-5	-5	-5	1.20451365498537	-5	-0.553183334161864	-5	-5
Healthy	-0.512041907401252	-5	-0.57170318601712	-5	-5	-1.59142087459133	-5	-5	-5	-5	0.912545663403192	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.429482578512136	-5	-5	-5	-5
Healthy	-2.25649023527157	-0.843814427159025	-5	-5	-5	-2.14630178822383	-5	-5	-5	-5	-5	-1.01399006814674	-5	-0.557535909719715	-2.11690664142431
Healthy	-5	-1.58402558862343	-5	-5	-5	-2.03668448861389	-5	-5	-5	-5	-5	-5	-0.165827353747085	-5	-5
Healthy	-0.725634293552575	-5	-5	-5	-5	-5	-0.0564856989189822	-5	-5	-1.74593554708566	-5	-0.883990320575262	-5	-0.0263365389422846	-5
Healthy	-5	-1.65678840982025	-5	-1.92081875395238	-5	-1.26970233790285	-1.47951646725921	-5	-5	-5	-2.03479829897409	-5	-0.67315230108401	-5	-5
Healthy	0.624489393600738	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.244158323158511	-5	-5	-5
Healthy	-5	-5	-0.127191318443289	-5	-5	-0.946460603547176	-1.09409623378338	-5	-5	-5	-5	-2.44129142946683	-5	-5	-0.0760879514021949
Healthy	-0.748678187684412	-5	-5	-5	-5	-5	-5	-5	-5	-2.28650945690606	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0982663659156991	-5	-5	-5	-5
Healthy	-1.36997914888659	-0.60624935965192	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.194961547934972	-5	0.731773240725518	-5
Healthy	-5	-5	-5	-5	-1.18316236909796	-5	-1.34113040779804	-5	-5	-5	-0.394522563469844	-0.761176377738925	0.132669449657589	-5	-5
Healthy	-0.654038458186859	-0.644950968223744	-5	-5	-5	-5	-5	-5	-5	-5	0.666816455422206	-5	-5	-5	-5
Healthy	-1.19715788726093	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.487761784069406	-5	-5
Healthy	-1.38955277855788	-0.065117923116938	-0.354518780649881	-5	-1.74280157386066	-1.53150497549293	-1.48399376961395	-5	-5	-5	-0.497695810944888	-1.71896663275227	0.291406594241842	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.171878503215528	-5	-5	-5	-5
Healthy	-5	-0.10005918075706	-5	-5	-5	-5	-1.56336036830734	-5	-5	-5	-5	-5	0.604623434334075	-5	-5
D016640	-1.0579423161586	-5	-5	-2.78251605578609	-5	-1.10253786198694	-5	-1.83863199776502	-0.166757239043352	-5	-5	-5	-5	-5	-5
Healthy	-1.50058787432772	-5	-5	-1.26889494878408	-5	-5	-0.319537571462596	-5	-5	-5	-5	-5	0.769967063736286	-5	-5
Healthy	-1.03404611089794	-1.24710684511541	-5	-5	-5	-5	-5	-5	-5	-5	-2.77989191195994	-0.0811207867721736	-5	-0.81084669703811	-5
Healthy	-1.65188993151976	-0.27963393892201	-1.20314825095011	-1.36151074304536	-3.4089353929735	-5	-0.925915310971756	-2.05898575629443	-5	-5	0.634029645706754	-5	-5	-5	-5
Healthy	-0.251176506926637	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.637312573285117	-5	0.77490437333941	-5	-5
Healthy	-3.02227639471115	-2.00788851221305	-0.507518989871123	-0.994733667027231	-0.985101613053794	-1.9457700901366	-1.2093630380683	-0.929186640297284	-1.91578131326076	-5	-5	-5	-5	-5	-1.51769823277656
Healthy	-1.17698247655395	-0.829914385634111	-5	-1.51004152057517	-5	-2.21112488422458	-5	-5	-5	-5	-1.29713882942707	-5	-5	-5	-0.396173854757841
Healthy	-0.760725552976743	-5	-1.24427755509654	-5	-5	-1.81758534756545	-5	-5	-5	-5	-5	-0.241883276237783	-5	0.0221808394136653	-0.307029769168883
Healthy	-5	-5	-5	-5	-5	-5	-1.25227753796449	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.234578019752476	-5
Healthy	-0.688882157337494	-5	-5	-5	-5	-1.44879405625209	-5	-5	-5	-5	0.907745015832299	-5	-0.740525580468924	-5	-5
Healthy	0.396542809691433	-5	-5	-1.62470226178266	-1.86902330839438	-5	-5	-5	-1.62488531530777	-2.39685562737982	-5	-5	0.461372452035695	-5	-5
Healthy	-1.74714696902011	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D016640	-0.299088701644033	-5	-5	-2.37263414340727	-5	-1.27967528258256	-1.19661117501639	-1.93107238831793	-1.89756629431866	-1.89928491342692	-5	-0.284514777958298	0.655606106393451	-5	-0.609471130520392
Healthy	-5	-5	-2.12784372725171	-5	-5	-5	-0.568427181414346	-5	-5	-5	-5	-5	0.273732586948849	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.29170864839145	-5	-1.21997087266266	-5	-5
Healthy	-2.30364361126667	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.310708903795129	-5	-5
Healthy	-5	-0.189659930126728	-0.477216810017149	-5	-5	-5	-5	-5	-5	-5	-0.994004876945309	-5	0.383129285120788	-5	-5
Healthy	-1.10568393731556	-5	-5	-5	-5	-5	-2.0783135245164	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.426745365745966	-0.499242245528963	-5	-5	-5	-5	-2.39685562737982	-5	-5	-5	-5	-5	0.755004633512154	-0.0316338129689898	-5
Healthy	0.21276273022121	-0.424927674286187	-5	-5	-5	-1.14345235514325	-5	-5	-5	-1.59602203633064	-5	-0.266714440000723	0.0550991615865503	-0.751119833975714	-0.453407987680056
Healthy	0.184821983390205	-0.554037923675904	-5	-1.45792185366437	-5	-1.96257350205938	-1.81701503299642	-5	-5	-3.13076828026902	-1.42596873227228	-1.32744037223672	-5	-5	-1.22657927670939
Healthy	-0.779682663831636	-0.227282326848807	-5	-5	-5	-5	-5	-5	-5	-5	-0.0233841142444407	-5	-5	-5	-5
Healthy	-2.04963514562388	-5	-1.26042765554991	-2.88941028970075	-1.9115095298176	-5	-5	-1.88538901576783	-1.65915945018767	-5	-5	-5	-0.229737261829407	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.02650269126794	-5	-5	-5	-5	-5	-0.532036909464865	-5	-5
Healthy	-2.38510278396687	-5	-5	-5	-1.51356952114557	-2.55595520408192	-1.5029320636015	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.01072820835831	-5	-5	-5	-1.15876570449396	-5	-5	-5	-5	-5	0.207265343050662	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.34084471905937	-1.03872132091496	-5	-5	-5	-5	0.784382610377943	-5	-5	-5	-5
Healthy	-5	-5	0.209429219504441	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.535202946616954	-5
Healthy	-0.485319455875018	-5	-0.651344726754235	-5	-5	-5	-1.81107151623915	-5	-5	-5	-5	-5	0.916105320236676	-5	-5
Healthy	-1.1863523046531	0.000763686441041243	-1.55752023093555	-2.95078197732982	-2.75202673363819	-0.570813155095287	-0.339855783921113	-1.6903698325741	-5	-2.4907974776689	-5	-5	-5	-5	-0.954246852405859
Healthy	-1.76827561667148	-1.18428946021104	-5	-5	-5	-2.05799194697769	-5	-5	-5	-5	-5	-1.79615153625377	-5	-5	-1.15378663612061
Healthy	-2.49620931694282	-5	-1.92372374459578	-2.18375870000822	-1.27384353382724	-1.62305824285324	-1.45050628678499	-1.90833304240432	-2.1180450286604	-5	-0.0585680793544502	-5	-5	-5	-5
Healthy	-1.21616785661556	-5	-1.25297682254837	-5	-5	-1.35546294222159	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.03007181057188	-5	-0.770881544671048	-0.938434438115161	-5	-0.932371283271754	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.47609752726618	-0.508946624569134	-2.02965312376991	-5	-5	-5	-1.94271435558179	-5	-5	-5	-5	-5	0.768481963923668	-0.0589758069357306	-5
Healthy	-0.263619435427974	-5	-0.360981924730432	-5	-5	-5	-0.0497909742878751	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.905808475090468	-1.25243283726237	-5	-5	-5	-1.28558640771288	-5	-5	-5	-5	0.891163212262134	-0.0406580462968359	-5	-5	-0.637913547079605
Healthy	-5	-5	-5	-5	-5	0.198164790871611	-5	-5	-5	-5	-5	-0.919662176752433	-5	-1.12101887660626	-5
Healthy	-0.876867335689098	-5	-2.98716277529483	-1.06676587128519	-1.55470723057403	-1.23732143627256	-0.664702607297993	-2.29756946355447	-2.00392634551472	-2.95467702121334	-5	-5	0.307271344721047	-5	-5
D016640	-5	-5	-1.97061622231479	-0.182619757342107	-0.974735107845492	-5	-0.764774654988134	-1.14478380526664	-1.98422124361096	-5	-5	-5	-5	-5	-5
Healthy	-0.193806454525607	-0.658763376761308	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.782188017879431	0.537063142781617	-5
Healthy	-0.425575150338882	-0.522357904344152	-5	-5	-5	-2.89962945488244	-1.74521031260279	-5	-5	-5	0.792647287633432	-5	0.406115897462093	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.23077041826341	-5	0.146506327494962	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.25336580106242	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.47664379334521	-0.3363650245497	-5	-5	-5	-1.74256143314019	-2.15864052954514	-5	-5	-5	-5	-5	0.112558084473062	0.652693946220056	-0.698188976982523
Healthy	-0.594995334949631	-5	-5	-5	-5	-1.09985143928066	-0.87364127293073	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.524735699394997	-1.6399749108106	-0.310424784240062	-1.57741016014852	-1.69378949183224	-2.0783135245164	-5	-5	-5	-5	-0.201846764934523	-5	-5	-5	-0.181972158140744
Healthy	0.327969582760688	-5	-5	-5	-5	-5	-0.534096901826697	-5	-5	-5	-5	-5	-5	-0.734427538256882	-5
Healthy	-5	-5	-1.45729903055189	-2.5543957967264	-1.11679296664761	-1.56193254954651	-5	-1.61296629871764	-5	-5	0.96656408409731	-5	-5	-5	-5
Healthy	-0.142673535478424	-5	-5	-5	-5	-5	-5	-5	-5	-1.86582289242323	-5	-5	-5	-5	-5
Healthy	-2.73048705578208	-5	-1.39588199380796	-1.51187250375254	-5	-1.23664689125178	-5	-0.857610533881164	-1.60906489289662	-5	0.412835038415341	-5	-5	-5	-5
Healthy	-5	-1.65247484000131	-5	-1.72746222262476	-5	-5	-1.37130461728598	-1.88505558428742	-5	-5	-5	-1.39555793373928	-5	-5	-5
Healthy	-1.81163407393685	-0.452200689389548	-5	-5	-5	-0.751658843330804	-5	-5	-5	-5	-5	-5	0.784896035907002	-5	-5
Healthy	-1.11605480496572	-5	-0.787865686531983	-0.951674749068778	-5	-0.796613508339522	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.78861244706314	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.22004294875309	-5	-5	-5	-5	-5	-5	-0.51534432738308	-5	-5
Healthy	-0.516070536787759	-5	-5	-0.501331128780449	-0.400411649790799	-5	-5	-5	-0.477112568916882	-5	1.10556161581609	-5	-5	-5	-5
