group	Prevotella	Phytobacter	Ruminococcus_B	Streptococcus	Veillonella	Parasutterella	Faecalimonas	Muricomes	Longicatena	Rothia	Prevotella	Enterocloster	Phascolarctobacterium	Anaerostipes	Haemophilus_D	Flavonifractor	Intestinibacter	Parasutterella	Clostridium_Q	Gordonibacter
Healthy	29.7369	0	0.01419	0	0	0.00895	0	0	0	0	29.7369	0.25819	4.44069	0	0	0	0	0.00895	0	0
Healthy	0	0	0	2.75445	0.13496	0	0	0	0	0	0	1.51206	0	0.23523	0	0.69546	0	0	0	0
Healthy	0	0.42733	0	0.17798	0	0	0.04104	0.75451	0	0	0	0.972	0	0	0	0	0	0	0	0
Healthy	0	0.06647	0	0	0	0.04569	0	0.00116	0.01478	0	0	6.15282	0	0	0	0.42892	0	0.04569	0.04033	0
Healthy	0	0	0	0.39257	1.88572	0.02364	0	0	0	0	0	0.18495	0	0.08852	2.36251	0	0.64931	0.02364	0	0
Healthy	8.75833	3.12589	0	22.66877	0.07083	0	0	0	0	0.01487	8.75833	0.76528	1.24634	0.0204	0	0.00481	0.01987	0	0.00054	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.37815	0	0	0	0.00762	0	0	0	0
Healthy	0	0	0.01662	0.00788	0.02056	0.32221	0	0.01486	0	0	0	0.16771	0	0	0	0.16984	0.00778	0.32221	0	0.01273
Healthy	0	0.8469	0.09436	0.89028	0.04127	0.01399	0	0	0	0.08484	0	2.46612	1.11179	0.00852	0.73865	0.00095	0.3873	0.01399	0	0.09537
Healthy	0	0.91375	0.34335	0	0.83686	0	0	0	0	0	0	0.04194	0	0	0	0.00579	0	0	0	0
Healthy	0	0.01889	0.10445	2.70459	0	0.00565	0	0.03155	0.1595	0	0	3.60054	0	0.01065	0	0.14235	0.12567	0.00565	0.08736	0.05735
Healthy	0.24509	0.00701	0.17613	0.47923	0.00294	0.01306	0	0.00014	0.0072	0.001	0.24509	1.94007	0	0.28899	0	0.20699	0.10323	0.01306	0	0.00059
Healthy	19.01481	0	0	0.00305	0	0	0	0	0	0	19.01481	0.12579	4.26177	0.08522	0	0.01991	0	0	0	0
D014376	0	1.28794	0.68937	0.19444	0.54336	0	0	0	0.00067	0	0	0	0	0	0	0.778	0.00384	0	0	0
Healthy	0.007	0.08296	10.5758	0.58717	0.38479	0	3.05554	0.15037	0.03855	0.02474	0.007	2.07739	0	0.00167	1.09732	0.33137	0.2307	0	0.63801	0
Healthy	2.85672	0.24198	0	0	0	0	0	0	0	0	2.85672	0.58804	0	0.89122	0	0	0	0	0	0
Healthy	6.69404	0	0	0.00442	0	0	0	0	0.02128	0	6.69404	1.24332	0	0.59936	0	0.44107	0	0	0	0
Healthy	0	0.16578	0	0.02178	0	0	0.04417	0.01574	0.00096	0	0	0.30162	0	0.1208	0	0.04091	0	0	0	0.01829
Healthy	45.77063	0	0	0.06225	0	0	0	0	0	0	45.77063	0.06216	0.89314	0	0	1.35409	0	0	0	0
Healthy	0.02749	0.31677	0.14802	0.00321	3.2718	0	0	0	0.01281	0	0.02749	0.10631	0	0.13998	0	0.03648	0.04771	0	0	0
Healthy	0	0.05046	0.0168	0.05541	0.00583	0	0	0	0	0	0	0.24258	0	0.41236	0.03043	0.07725	0.00619	0	0	0
Healthy	0	0	0	0.33577	0.14528	0.07046	0	0	0	0	0	0.77587	0	0.36491	1.06055	0	0	0.07046	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37667	0	0	0	0	0	0
Healthy	0	0.33113	0.14034	0.0069	1.09359	0.02838	0	0	0	0	0	0.14336	0	0.06142	0	0.59749	0	0.02838	0.02512	0
Healthy	0	0	0	0	0	0.73588	0	0	0	0	0	0.08479	0	0.02001	0	0.0379	0	0.73588	0	0
D014376	25.36694	0.72849	0.07843	0.06036	0	0	0	0	0	0.00382	25.36694	0.36847	0	0.05889	0	0	0	0	0	0
Healthy	0	0.23085	0	0.00183	0	0.19129	0	0	0	0	0	0.05804	0	0	0	0.03435	0	0.19129	0	0
Healthy	0	0.05406	0	0.0703	0.00239	0.25508	0	0	0.00348	0	0	0.35763	0	0.09687	0.00116	0.37683	0	0.25508	0.00026	0
Healthy	0	0	0	0.42147	0.05773	0	0	0	0	0	0	0.01665	0.28307	0	0.84247	0.07678	0	0	0	0
Healthy	0	0	0.0029	0.01714	0	0	0	0	0.05601	0	0	0.16884	0	0.12911	0	0.05422	0.05642	0	0	0
Healthy	0	2.24583	37.4736	0.1065	1.96752	0	11.1482	1.3902	0.24695	0	0	7.03574	0	2.68715	0	0	0	0	1.74185	0
Healthy	0	0.84199	0.59987	0.42938	0.05993	0	0.33787	0.06193	0.0925	0.00214	0	1.02445	1.19428	0.72684	0.14136	0.04187	0.33544	0	0	0.00572
Healthy	0	0	0	0	0.05809	0.0171	0	0	0	0	0	0.24443	0	0.995	1.84199	0	0	0.0171	0	0
Healthy	29.5294	0.26993	0.00117	0.04334	0.03072	0.01259	0	0	0	0	29.5294	2.26211	0	0.05885	0.00903	0.00979	0.454	0.01259	0	0
Healthy	9.72196	0	0	0.13466	0.17387	0.00753	0	0	0	0	9.72196	0.14554	0	0.08662	0	0.40289	0	0.00753	0	0
Healthy	0	0	0	0.1507	0	0	0	0	0	0	0	0	0	0.00313	0	0.25714	0	0	0	0
Healthy	0	0.03607	0.01337	0.07062	0	0.06997	0	0	0.00214	0.00876	0	0.41061	3.59262	3.28117	0	0.00909	0.03941	0.06997	0	0
Healthy	0	0.28019	0.01705	0.22502	0.54239	0.00196	0	0	0.02765	0.00719	0	0.55998	0	0.03132	0	0.10412	0.05594	0.00196	0.00067	0.00089
Healthy	15.02399	0.27129	0.00575	5.72034	11.21719	0	1.07467	0	0.00113	0.00576	15.02399	0.00727	0	0.00055	8.91558	0.03744	0	0	0	0
Healthy	6.90858	0	0.00249	0.00686	0	0.04445	0	0.00589	0	0	6.90858	0.11993	0	0.2235	0	0.07112	0	0.04445	0	0.01595
Healthy	0	0	0	0.06146	0	0.21446	0	0	0	0	0	0	0	0	0.11356	0.08659	0	0.21446	0	0
Healthy	0	0.19681	0	0.13079	0.00251	0.18523	0	0	0	0	0	0.76089	0	0	0	0.09421	0	0.18523	0	0
Healthy	0	0.97595	0.37078	0	0.8789	0	0	0	0	0	0	0.0286	0	0	0	0	0	0	0	0
Healthy	0.00568	0.44396	0.00044	1.65573	0.17283	0.1413	0	0	0.00027	0.01595	0.00568	0.30546	0.00283	0.21995	1.08386	0.09566	3.85849	0.1413	0	0.02935
Healthy	0	0.15858	0.03287	0.24089	0	0.0719	0	0	0.00759	0	0	0.87314	0	0.01756	0	0.11788	0	0.0719	0	0.11806
Healthy	0	0	0.46136	0	0	0.03322	0	0.0117	0	0	0	2.42854	0	0.11038	0	0.08701	0	0.03322	0	0
Healthy	1.85669	1.8865	0	0	0	0	0	0	0	0	1.85669	0.77463	0	0.00502	0	0.19431	0	0	0	0
Healthy	0	0	0	0.40981	0.27546	0.05514	0	0	0	0	0	0.05191	0	0.26902	0.38659	0	0.13406	0.05514	0	0
Healthy	0	0	0	0.52576	0.30816	0	0	0	0	0	0	0.15761	0	0.15919	0.04992	0.02485	0.00403	0	0	0
Healthy	0	0	0	0.02154	0	0.01366	0	0	0	0	0	0.02887	0	0.242	0.25226	0	0.46742	0.01366	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	30.1017	0	0.34894	0.01695	0	0	0	0	0.01124	0	0	0	0	0.01118	0	0.02738	0	0	0
Healthy	0	2.20711	0.28515	2.48602	0.15961	0	0.00024	0.0036	0.02913	0.02753	0	0.28737	0	0.86455	0.26539	0.10564	0.10178	0	0.0001	0.00752
Healthy	4.36739	0	0	0	0	0	0	0	0	0	4.36739	0	0	0	0	0.02424	0	0	0	0
Healthy	0.02982	0.88721	0	0.04906	0	0.03388	0	0.02062	0.00249	0	0.02982	0.02844	0	0	0	0.12628	0	0.03388	0.00263	0
Healthy	31.1855	0	0	0.09139	0	0	0	0	0	0	31.1855	0.58824	0	0	0	0.06251	0	0	0	0
Healthy	10.8547	0	0	0.01102	0	0	0	0	0	0	10.8547	1.99015	17.0279	0.37633	0	0	0	0	0	0
Healthy	0	0.04461	0.00631	0.12048	0	0.01369	0	0	0	0	0	0.49133	0	0.14457	0.00174	0.02459	0.01353	0.01369	0	0
Healthy	0	9.13135	0.18763	0.36133	0	0.06944	0	0	0	0	0	0.08322	0	0.34346	0	0	0	0.06944	0	0
Healthy	0	11.7181	0.71025	0.12471	0.71376	0	0	0	0	0	0	0.04771	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.13908	0	0.0127	0	0	0	0	0	0.01312	0	0.34767	2.54066	0	0.22817	0.0127	0	0
Healthy	33.40155	0.06497	0	0	0	0.05006	0	0	0	0	33.40155	0.74978	0	0	0	0.33589	0	0.05006	0	0
Healthy	0	1.08832	0.00806	0	0	0.01175	0	0	0	0	0	0.27427	0	0	0	0.20632	0	0.01175	0	0.01672
Healthy	0	0	0	4.51398	0	0.0269	0	0	0	0	0	5.62826	0	0.24541	0	0	0.14655	0.0269	0	0
Healthy	0	0.02963	0.38035	21.38985	0	0.0003	0.00042	0	0.13894	0.00293	0	0.27216	0.18707	0.42505	0	0.00442	0.02735	0.0003	0	0.02622
Healthy	50.329	0.32901	0.37106	0.04729	0	0	0.19326	0	0.04885	0	50.329	0.22155	0	0.00962	0	0	0.64266	0	0.02936	0
Healthy	16.5243	0	0	0	0	0	0	0	0	0	16.5243	0.0567	4.86149	0.15034	0	0	0	0	0	0
Healthy	0	13.3728	0.00912	1.29801	0	0	0	0	0	0.11785	0	0	0	0	0	0	0	0	0	0
Healthy	0	1.14409	0.03746	0	0.09039	0.08058	0	0	0	0	0	0.01693	0	0	0	0.21705	0	0.08058	0	0
Healthy	2.80734	0	0	0.32315	0.03456	0	0	0	0.80209	0	2.80734	1.91553	4.78413	0.94592	0	0	0.15088	0	0	0
Healthy	0	13.1928	1.23037	0	0.00446	0	0.01785	0	0.00766	0	0	0.31096	0	0	0.05048	0.234	0	0	0.01512	0
Healthy	0	0	0	0	0.01906	0	0	0	0	0	0	0.45578	0	0	0	0	0	0	0	0
Healthy	0	2.40029	0.13011	6.39372	0.12931	0	0	0	0	0	0	1.13069	0	0.33307	0	0	0	0	0	0
Healthy	0	0.02524	0	0	0	0.0439	0	0.00455	0.00999	0	0	6.0913	0	0	0	0.42862	0	0.0439	0.03119	0
Healthy	0.00503	0.78188	0.00252	0.94986	0.0002	0.0035	0	0.05769	0.01623	0.04321	0.00503	0.97451	0	0.03192	0	0.08302	0.11721	0.0035	0.02287	0.00069
Healthy	0	0	0	0	0	0.0175	0	0	0	0	0	0.05411	0	0	0.01352	0.01931	0	0.0175	0	0
Healthy	0	0.14069	0.03415	0.25238	0	0.11675	0	0	0	0	0	0.96909	0	0.02981	0	0.13804	0	0.11675	0	0.14261
Healthy	0	0.00421	0.00388	0.10377	0.01532	0.00546	0	0.00289	0.00649	0	0	1.13489	0	0.12187	0.02811	0.08857	0.01431	0.00546	0	0
Healthy	2.41119	0	0.03341	0.03598	0.00925	0	0	0	0	0	2.41119	0.22676	0.2134	0.0721	0.00677	0.0137	0	0	0	0
Healthy	0	0.03347	0	0	0	0	0	0	0	0	0	0.02062	0	0	0	0.00709	0	0	0	0
Healthy	0	0.50805	0	0.04507	0	0.00483	0	0	0.00204	0	0	0.87395	0	0.60333	0.00145	0.01447	0.02551	0.00483	0.00029	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.06537	0	0	0	0	0	0	0	0
Healthy	0	11.9185	0.76334	0.1372	0.70605	0	0	0	0	0	0	0.04961	0	0	0	0	0	0	0	0
Healthy	62.5827	0	0	0.13335	0	0	0	0	0	0	62.5827	0	2.37017	0	0	0	0	0	0	0
Healthy	0	0	0	1.36683	1.46389	0	0	0.0069	0	0.01967	0	0.30083	0	0.00792	5.1508	0.11307	0.04933	0	0	0
Healthy	0.00465	15.7736	0.31774	0.09226	0.01422	0	0	0	0	0.01187	0.00465	0	0	0	0	0	0	0	0	0
Healthy	0	0.04022	0	0.02512	0.02875	0.01291	0	0	0	0	0	0.01339	0	0	0.00582	0.17208	0	0.01291	0	0
Healthy	0	0.03644	0	0	0	0.06139	0	0.01334	0	0	0	0.2102	0	0	0	0.04158	0	0.06139	0	0
Healthy	0	0	0	0.59573	0	0.05699	0	0	0	0	0	0	0	0	0	0.03388	0	0.05699	0	0
Healthy	0	20.6263	4.02007	0.00667	0.00303	0.16631	0.00756	0	0	0	0	0.36068	0	0.00064	0	0.0224	0.1098	0.16631	0	0
Healthy	0	10.1604	0	0	0	0.00825	0	0.02763	0.11294	0	0	0.09027	0	0	0	0.08409	0	0.00825	0.02373	0.13905
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00027	0.21355	3.77146	0	1.76153	1.47722	1.45072	0.02039	0	2.09311	0	0	0.00478	0.06961	0	0	0.90711	0.07489
Healthy	0.00995	0.02604	0.00091	0.12254	0.00627	0.00275	0.04993	0.00265	0.00143	0	0.00995	0.59296	0	0.57463	0.00704	0.01334	0.03473	0.00275	0	0
Healthy	19.80219	0.39448	0	0	0	0	0	0	0	0	19.80219	0.32581	17.2228	0	0.00479	0	0.06948	0	0	0
Healthy	26.8402	0.36406	0	5.64859	0.02385	0.00051	0	0	0	0	26.8402	0.15272	0	0	0.0034	0.00793	0	0.00051	0	0
Healthy	0	0.01828	0	0	0	0.01355	0	0	0	0	0	0	0	0	0	0	0	0.01355	0	0.00489
Healthy	0	33.6638	0.00469	0.14359	0.00776	0	0	0	0	0.03075	0	0	0	0	0.00209	0.00889	0	0	0	0
Healthy	0	7.06204	0.14852	3.96242	0	0.0489	0	0	0.03286	0.01284	0	1.07907	0.31539	0.25144	0.10829	0.05602	0.24325	0.0489	0.00091	0
Healthy	0	0.33736	0	0	0	0.0239	0	0	0	0	0	0.62735	0	0	0	0.0615	0	0.0239	0	0
Healthy	0.0265	0.17371	0	0.03958	0	0.18857	2.52735	0	0.00681	0	0.0265	0.26155	0	0.19676	0.0664	0.02374	0.3102	0.18857	0.05747	0
Healthy	0	0.59056	0	0.07326	0	0.05562	3.22817	0	0.03155	0	0	0.06938	0	0.19941	0	0	0.55552	0.05562	0	0
Healthy	0	0.01955	0	0.0136	0	0.00977	0	0	0.0074	0	0	0.17304	0	0	0	0.22042	0	0.00977	0	0.04352
Healthy	0	0	0	0	0	0.078	0	0.01799	0	0	0	0.16067	0	0	0	0.02324	0	0.078	0	0
Healthy	0	1.48965	0.07634	0.82714	0	0	0	0	0.00302	0	0	1.63964	0.19513	0.16261	0	0.01966	0.11413	0	0	0
Healthy	0	0.10214	0	0	0	0.67253	0	0	0	0	0	0.7023	0	0	0	0	0	0.67253	0	0
Healthy	0	0	0	0.69361	1.04035	0	0	0	0	0	0	0.07395	3.29636	0.12822	2.01685	0.02377	0	0	0	0
Healthy	0	0	0	0	0	0.29334	0	0	0	0	0	1.94515	0	0	0	0.02706	0	0.29334	0	0
Healthy	0	0.01217	0.0168	0	0.07519	0.04081	0	0	0	0	0	1.10536	0	0.52599	0.06733	0	0	0.04081	0	0
Healthy	0.51472	0.08834	0.03491	0	0	0	0	0	0	0	0.51472	1.56798	3.01298	0.33305	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.4634	0	0.09308	0	0.07784	0.01498	0	0	0
Healthy	0	0.932	0	0.13643	0.21679	0	0	0	0	0	0	0.00504	0	0	0	0.00096	0.0757	0	0	0.00329
Healthy	0	0.91587	0.21424	0.00942	0	0.00833	0	0.00657	0	0	0	0.03174	1.84221	0.08118	0.00635	0.03895	0.07605	0.00833	0	0
Healthy	0	0	0	0	0	0.02229	0	0	0	0	0	0.02739	0	0.30964	0.2134	0	0.27073	0.02229	0	0
Healthy	72.24968	0	0	0.06023	0	0	0	0	0.00026	0	72.24968	0.37455	0	0	0.0038	0.01094	0.00309	0	0	0
Healthy	0	0.13571	0.04832	0.23457	0	0.11068	0	0	0	0	0	0.85825	0	0.0249	0	0.17988	0	0.11068	0	0.10959
Healthy	0	1.72813	0.00577	18.75969	0.00468	0	1.18035	0.02763	0.01442	0.03988	0	2.34308	0	0.11867	0.00501	0.00176	0	0	0	0.02553
Healthy	0	0.01353	0	0	0	0.64158	0	0	0	0	0	0.00992	0	0.00901	0	0.0366	0	0.64158	0	0
Healthy	0	10.3308	0	0.00366	0	0.01048	0	0.04438	0.11159	0	0	0.09502	0	0	0	0.04244	0	0.01048	0.01974	0.14156
Healthy	41.3088	0	0	0.11042	0.05408	0	0	0	0.00695	0	41.3088	0.71292	0	0.32987	0.42356	0.02591	0.02115	0	0	0
Healthy	0.08349	0.51141	1.88717	0	0	0.04696	0.01317	0.08238	0.03021	0	0.08349	1.43976	0	0.07979	0.00077	0.05491	0	0.04696	0	0
Healthy	0	2.91179	1.00641	0.06012	0.85653	0	0	0	0	0.27845	0	0	0	0	0.07386	0	0	0	0	0
Healthy	0	0.03409	0.00896	0.16944	0.10987	0	0.00591	0	0.00905	0.00178	0	0.27545	0	0.58279	1.33136	0.08867	0.10644	0	0.18887	0
Healthy	0	0	0.03177	0	0	0	0	0.02625	0	0	0	0.01047	0	0	0	0.03147	0	0	0	0
Healthy	0	0.01989	0.56	0	0	0.15182	0	0	0.00652	0	0	0.00516	0	0	0	0.02891	0	0.15182	0	0
Healthy	0	0.0131	0	0.39184	1.61191	0	0	0	0	0.01851	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.3738	0.03606	0	0	0	0	0	0	0.04838	0.86167	0.0203	2.21617	0.06025	0	0	0	0
Healthy	29.5714	0	0.0259	0.02477	0	0.00459	0	0	0	0	29.5714	0.10894	0	0.04071	0.00466	0.04338	0	0.00459	0	0
Healthy	0.00684	0.04118	1.00336	0.92779	0	0.04896	0.5586	0.00694	0.01987	0	0.00684	1.22903	0	0.91311	0	0.02642	0.05597	0.04896	0.01037	0.0126
Healthy	0	5.47553	0	0.00131	0.02955	0.00495	0	0	0.00015	0	0	0.14325	0	0.01662	0.11108	0.00913	0	0.00495	0	0.08166
Healthy	2.50623	0	0	0.05147	0	0	0	0	0	0	2.50623	0.17986	0	0.0446	0	0	0	0	0	0
Healthy	9.69167	0.0696	0.02325	0.26431	0	0.01259	0.00957	0.0033	0.0009	0	9.69167	2.72719	2.63156	0.27926	0	0.03854	0	0.01259	0	0
Healthy	0	0	0	0.3103	0.02314	0.36846	0	0	0.00165	0	0	0.2358	0	0.34529	0.20198	0.0173	0	0.36846	0	0
Healthy	0	0.61488	0	0.0536	0	0.04157	0	0	0.00383	0	0	1.54654	0	0.07853	0.00705	0.10058	0	0.04157	0	0
Healthy	7.92919	0.0622	0	0	0	0	0	0	0	0	7.92919	0.11894	0	0.39565	0	0	0	0	0	0
Healthy	0	0	0	0.37811	0.03309	0.00232	0	0	0.01435	0	0	0.04675	4.65139	0.12382	0.00652	0.02913	0.44264	0.00232	0	0
Healthy	0	0	0	0.0414	0	0	0	0.00425	0.00077	0	0	0.77361	0	0.03009	0	0.32039	0	0	0	0.01773
Healthy	2.06174	0	0	0.43484	0	0	0	0	0.00634	0	2.06174	2.25062	0	0.28679	0	0	0	0	0	0
Healthy	0	0.39666	0.00251	0.22329	0.02139	0.11553	0	0	0	0	0	0.12376	0	0.01886	0	0.19783	0	0.11553	0.42966	0
Healthy	0	0.11931	0.35233	0.23123	0.01585	0.00158	0.17309	0.0009	0.00971	0	0	0.36315	0	0.11537	0.29079	0.02972	0	0.00158	0.0035	0.00958
Healthy	0	0	0	0.049	0.26581	0.0211	0	0	0	0	0	0.10197	0	0.64244	4.98981	0	1.10438	0.0211	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.05754	0.00323	0.01102	0	0.0605	0	0	0	0	0	0.346	0	0	0	0.09587	0	0.0605	0	0
Healthy	0	0	0	0.0023	0	0.16851	0	0	0	0	0	0	0	0	0	0.14988	0	0.16851	0	0
Healthy	0	0	0	0	0.06379	0.04549	0	0	0	0	0	0.09153	0	0.33055	0.93404	0	0.40486	0.04549	0	0
Healthy	0	0	0.16515	0	0	0.21142	0	0	0	0	0	0	0	0	0	0.02997	0	0.21142	0	0
Healthy	19.8912	0	0.00347	1.70035	0.35825	0	0	0	0.00361	0.0251	19.8912	0.74483	0.17947	0.03357	1.7614	0.02002	0.31984	0	0	0
Healthy	0	0	0.05655	0	0	0	0	0.01592	0	0	0	0.15233	0	0.05264	0	0.00853	0	0	0.18906	0
Healthy	16.8501	0.18553	0	0.29438	0.02806	0.00671	0	0	0.00199	0	16.8501	1.35494	1.21104	0.37001	0.14258	0.09226	0.06505	0.00671	0	0.03463
D014376	0.00439	3.16215	1.4492	0.12732	0.0017	0.00022	0.1212	0	0	0	0.00439	0	0	0.09975	0	0.07604	0	0.00022	0	0
Healthy	0	0	0	0.02702	0	0	0	0	0	0	0	0.09275	0	0.1071	3.34384	0	0.41019	0	0	0
Healthy	0	0.04034	0	0	0	0.22551	0	0	0	0	0	0.04764	0	0	0	0.01715	0	0.22551	0	0
Healthy	0	0	0	0.02403	0.03155	0	0	0	0	0	0	0.19158	0	0.37095	2.3116	0	0.50127	0	0	0
Healthy	0.00168	0.20497	0.02663	0.49299	0.15765	0.00086	0.26367	0.01734	0.03701	0	0.00168	0.74577	0	0.076	0	0.0294	0	0.00086	0.44905	0
Healthy	4.49424	0	0	0.01576	0.0321	0	0	0	0	0	4.49424	0.17639	0	0.01981	0	0.13829	0	0	0	0
Healthy	44.51825	0	0	0	0	0	0	0	0	0	44.51825	0.38163	0.10119	0	0	0.09927	0	0	0	0
Healthy	0	0.15114	0	0.08802	0	0.077	0	0	0	0	0	0.67871	0	0	0	0.06002	0	0.077	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.28004	0	0.42403	0	0.02661	0	0	0	0
Healthy	2.52105	0	0	0	0	0	0	0	0	0	2.52105	1.48248	0	2.02719	0	0	0	0	0	0
Healthy	0.01823	2.38378	0	0.02274	0.01731	0	0	0	0	0.12667	0.01823	0.1161	0	0	0.3089	0	0	0	0	0
Healthy	0	0.43329	0	0.07651	0	0.04461	0	0	0.04631	0	0	0.08311	0	0	0	0.18988	0	0.04461	0.02755	0
Healthy	0.00181	0.01308	0.01871	0.11362	0.67737	0	0	0.01714	0.00067	0	0.00181	0.46862	0	0.02719	1.64839	0.01949	0.0172	0	0.00298	0.00896
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.87601	0	0.57103	0	0	0	0	0	0
Healthy	32.49121	0	0	0	0	0.0251	0	0	0	0	32.49121	0.7126	0	0	0	0.39481	0	0.0251	0	0
Healthy	0	0.27282	0	0.0328	0.1795	0.01161	0	0	0	0	0	0.00793	0	0	0.20727	0	0	0.01161	0	0
Healthy	30.03542	0	0.09362	0.56002	0	0	0	0	0	0	30.03542	0.68676	0	0	0	0	0	0	0	0
Healthy	12.9701	0.16371	0	0	0	0.00714	0	0	0	0	12.9701	0.7698	0.66756	0.40462	0.0509	1.06275	0	0.00714	0	0
Healthy	0	0.03841	0.02002	0.00567	0	0.00173	0	0.00249	0	0	0	1.55169	0	0.02835	0.00769	0.05421	0.17748	0.00173	0	0.12388
Healthy	0	0.05515	0.50482	0	0	0.11607	0	0	0.0293	0	0	0	0	0	0	0.01438	0	0.11607	0	0
Healthy	0	0	0	2.52437	0.13726	0.01878	0	0	0	0	0	1.3462	0	0.19264	0.02026	0.84429	0.06193	0.01878	0	0
Healthy	0	18.9314	0	0	0	0	0	0	0	0	0	0.53819	1.1419	0	0	0	0	0	0	0
Healthy	0	0	0	0.22984	0.95077	0	0	0	0	0	0	0.55012	0	0.3509	0	0	0	0	0	0
Healthy	0	0.36688	0.28762	0.15682	0	0	0	0	0	0.01396	0	0.37861	0	0	0	0.01342	0	0	0	0
Healthy	0.05132	7.17517	0.03975	0.02849	0.00477	0	0	0.30233	0.04507	0.00029	0.05132	0.19827	0.24305	0.00069	0	0.03189	0	0	0	0.13402
Healthy	2.22253	0	0	0.5062	0	0	0	0	0	0	2.22253	0.39996	0	0.22875	0	0	0	0	0	0
Healthy	68.0132	4.5631	0	0	0	0	0	0	0	0	68.0132	0.66802	0	0	0	0.0675	0	0	0.0389	0
Healthy	0.01155	0.20136	0	0.00628	0	0	0	0	0	0	0.01155	0.04492	0.83065	0.1064	0.23064	0	0	0	0	0
Healthy	40.0847	0	0.01821	0	0	0	0	0	0	0	40.0847	0.70908	0	0.11976	0	0	0	0	0	0
Healthy	0	0	0	0	0	2.63057	0	0	0	0	0	0.64218	0	0	0	0	0	2.63057	0	0
Healthy	0	0.03762	0.00471	0.36213	0.001	0.00046	0	0.01329	0.01478	0.00534	0	0.2447	1.83817	0.59559	0.09846	0.03056	0.94962	0.00046	0.05134	0
Healthy	0	0	0.00819	0	0	0	0	0	0	0	0	2.0115	0	0.57043	0.02425	0	0	0	0.02792	0
Healthy	0	0	0.58676	1.13039	0	0.04559	0	0	0	0	0	1.83065	0	0.2034	0	0	0	0.04559	0	0
Healthy	0	1.10269	46.3766	0	1.59116	0	11.502	0.98016	0	0	0	4.98903	0	2.11541	0	0	0	0	1.2006	0
Healthy	0	0.0622	0	0.37055	0	0	0	0.00974	0	0.00117	0	0.08009	0	0.00178	0.05433	0.03345	0.08103	0	0.00294	0.0066
Healthy	0	0.08433	0.05252	0.00316	0.09969	0	0	0.04595	0.00911	0	0	0.39989	0	0.58625	0	0.0533	0.17471	0	0.08934	0
Healthy	0.1532	0.06571	0	0.19994	0.00191	0.04844	1.09653	0.00073	0.0301	0	0.1532	1.0285	0	0.20253	0.0051	0.17818	0.10301	0.04844	0	0
Healthy	52.077	0	0	0	0	0	0	0	0	0	52.077	0.04089	0	0.2394	0	0	0	0	0	0
Healthy	0	0	0	0	0.05021	0	0	0	0	0	0	0.02323	0	0	0	0	0	0	0	0
Healthy	0	0	0.5286	0	0	0.09351	0	0	0.03662	0	0	0.01787	0	0	0	0.03186	0	0.09351	0	0
Healthy	0	14.8099	1.07	1.49651	0.00745	0.01481	0	0	0.01841	0.00344	0	0.32662	0	8.52235	0	0	0.09601	0.01481	0	0.09418
Healthy	0	0.11981	0	0	0	0.00517	0	0	0	0	0	0.58785	0	0.14852	0	0.11555	0	0.00517	0.02058	0
Healthy	50.6912	0.42813	0	0.00992	0.0454	0.10507	0	0	0	0	50.6912	0.06242	0	0.00308	0.01567	0	0.04809	0.10507	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.42753	0.51111	0	0.00647	0	0.00818	0	0	0.00721	0	1.42753	1.42244	0	0.13594	0.11219	0.04542	0.10503	0.00818	0	0
Healthy	0	0.0281	0.01459	0.06365	0.01188	0	0	0	0	0	0	0.24892	0	0.35025	0.02476	0.07964	0.0045	0	0	0
Healthy	0	0	0	0	0	0.38423	0	0	0	0	0	0.00336	0	0	0	0.16991	0	0.38423	0	0
Healthy	0.24668	0.09159	0	0.90395	0.01455	0.25106	0.23514	0	0.05652	0	0.24668	1.22275	0	0.3367	0.21314	0.02372	3.26251	0.25106	0	0
Healthy	0	0.02716	0	0.03662	0	0.41298	0	0	0	0	0	0.9728	0	0.21528	0	0	0	0.41298	0	0
Healthy	48.1793	0.00745	0.01352	1.05819	0.22307	0.13271	0	0	0	0.00229	48.1793	0.10834	0	0.04573	0.09467	0.00692	0	0.13271	0	0
D014376	0.01308	0.03103	0.00205	0.03632	0	0.22559	0	0.00191	0	0.00813	0.01308	0.34739	0	0.02455	0	0.07618	0	0.22559	0	0
