group	Bacteroidales	Enterobacterales	Lactobacillales	Pseudomonadales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales		Bacteroidales	Oscillospirales	Actinomycetales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	88.87543	0	0	0	0	0	0		88.87543	1.5189	0.09213	1.16371	4.6295	0	0	0	0	0
Healthy	7.28936	68.0827	0	0.36832	0	0	0		7.28936	0	3.17555	0	0	0	0	0	0	0
Healthy	70.25622	0.04885	0	0	0	0	0		70.25622	1.53919	0	1.73952	2.84123	0	0	0	0	0
Healthy	43.52601	1.05698	0	0	0.96634	0.06803	0		43.52601	12.16234	1.06755	0.28795	2.40184	0.23081	0.34645	0.96634	0.04591	0
Healthy	40.63527	2.1791	0.44908	0	0.03829	0	0		40.63527	8.99737	0.22506	0.04891	0.73486	5.85099	0	0.03829	0.0117	0
Healthy	44.77807	0.01748	2.99903	0	0.42559	0	0.09663		44.77807	9.07248	1.19383	1.94821	0.41348	0.03747	0.64188	0.42559	0.19269	0.09663
Healthy	18.58328	2.73399	22.27831	0.25572	6.79747	0.18021	0.0234		18.58328	2.69242	0.79033	2.28738	0	0.03507	0	6.79747	1.41242	0.0234
Healthy	58.01083	0	0.11226	0	0.16815	0.02458	0		58.01083	3.47883	3.12663	0	0	0.55204	0	0.16815	2.73073	0
Healthy	22.70305	0.06668	0.85829	0	15.18462	0	0.17428		22.70305	16.45399	0.39767	0	0	0.06492	3.66315	15.18462	0.42719	0.17428
Healthy	73.82998	0.45314	0.03919	0	0	0.02244	0		73.82998	6.01094	0.04933	2.56879	0	0	0	0	0	0
D001943	31.41134	0.2166	0.01325	0.00296	0.00023	0	0.01227		31.41134	4.19618	0.11148	8.00292	0.00279	2.48633	0	0.00023	0.08924	0.01227
Healthy	21.84724	0.39886	0.2236	0	0.03613	0.07256	0		21.84724	10.82703	0.47817	0	3.47228	0.02812	0	0.03613	0.07225	0
Healthy	30.04784	0	0	0	0	0	0		30.04784	33.64406	2.48129	0	4.19116	0.02182	0	0	0.01643	0
Healthy	49.4338	0	0	0	0	0	0		49.4338	3.66764	0	0	0	0	0	0	0	0
Healthy	70.00135	0	0	0	0.30214	0	0		70.00135	2.39336	0.36907	5.95091	0	0.17425	0	0.30214	0	0
Healthy	68.02287	0	0.58068	0	0	0	0		68.02287	7.88878	0.21436	4.55373	0	6.04214	0	0	0.04294	0
Healthy	44.99102	2.4447	0.08121	0	0.35555	0	0.41546		44.99102	8.24758	14.57025	2.51346	0	0.04372	0	0.35555	0.12737	0.41546
Healthy	24.68143	0.06362	0.39736	0	0.09341	0	0.7662		24.68143	8.04473	0.82962	0.59884	0.21299	0.05991	0.08608	0.09341	0.68768	0.7662
Healthy	79.63967	0	0	0	0.00818	0	0		79.63967	1.48619	0.1026	3.30953	0	0.24438	0	0.00818	0	0
Healthy	66.80106	1.26907	0	0	0	0	0		66.80106	0.08823	0.18021	10.98174	0	0	0	0	0	0
Healthy	30.74518	0.30655	0.07118	0	0.305	0	0.07375		30.74518	3.53297	0.12194	0.04778	0	0.73357	0	0.305	0.10876	0.07375
Healthy	20.681	0.10662	0.10194	0	0.01904	0	0.31543		20.681	24.67137	0	8.4106	2.48303	0.1171	3.55858	0.01904	0	0.31543
Healthy	83.66088	0.09711	0	0.25882	0.04691	0.06013	0		83.66088	3.10212	1.08682	0	0	0.34962	0	0.04691	0.47611	0
Healthy	34.03182	0.49882	3.00319	0.31873	0.21008	0	0		34.03182	0.00366	21.9186	0.31793	10.9872	0	0	0.21008	0.09209	0
Healthy	67.23864	0.70112	0.04162	0	0.31872	0.43213	0		67.23864	3.3899	0.36078	0.0601	0	0.00555	0	0.31872	0.90455	0
Healthy	79.5532	0	0	0	0.00769	0.02068	0		79.5532	3.70954	1.09861	0	3.73739	0.6799	0	0.00769	0.15301	0
Healthy	77.46103	0.0629	0	0	0.14078	0.08262	0		77.46103	3.83002	0.6711	6.50786	0	0.24045	0	0.14078	0.18093	0
Healthy	37.48435	0	0	0	4.6511	0	0		37.48435	2.96272	0.0445	0	0	0.28696	0	4.6511	0	0
Healthy	42.17307	0.28921	0	0	0.58424	0.01653	0		42.17307	4.37855	0.31078	0	4.79499	0.50514	0	0.58424	0.47721	0
Healthy	69.54745	0	0	0	0.31823	0	0		69.54745	2.50862	0.4033	6.22355	0	0.16316	0	0.31823	0.00265	0
Healthy	26.3885	0.08323	0.34771	0	0.76495	0.51404	0		26.3885	12.37836	1.35364	0.59341	0.4868	0.00315	0	0.76495	1.26532	0
Healthy	18.78237	0.92251	4.0795	1.08506	1.0362	0.08455	0.03073		18.78237	24.56914	4.34104	10.6599	0	0.07051	0	1.0362	3.72011	0.03073
Healthy	8.56898	39.53396	0.39255	0.3395	3.55347	0.00245	0.19935		8.56898	3.0592	17.69028	0.11584	0.12052	0.62589	2.878	3.55347	0.6761	0.19935
Healthy	77.19162	0	0	0	0	0	0		77.19162	4.23988	0.05927	0.72202	12.5924	0.11572	0	0	0	0
Healthy	21.69807	0	0.02928	0.63891	1.37327	0	0		21.69807	15.29742	2.24791	0	0	0	0.50663	1.37327	0	0
Healthy	63.72511	0.04967	0.00501	0	0	0.02608	0		63.72511	7.65047	0	0.22705	0.85429	0.01775	0	0	0.26943	0
Healthy	33.92262	0.59304	0.43111	0	0.11243	0.00067	0		33.92262	16.46134	1.82498	10.01809	0	0.35801	0	0.11243	0.10086	0
Healthy	23.80365	0	0	0	0	0	0		23.80365	2.2342	0.0056	3.41699	0	0.003	0	0	0	0
Healthy	27.41332	13.544	2.68379	0	0.74184	0	0.4396		27.41332	7.16227	2.22786	0	5.3777	0	0	0.74184	0.52595	0.4396
Healthy	10.17921	0	0.06909	0	0.01721	0	0		10.17921	52.63268	0	0	0	0	5.91318	0.01721	0.12669	0
Healthy	83.54345	0.56617	0.06685	0	0	0	0		83.54345	6.6513	0.60371	0.1539	0	0.19577	0	0	0.03136	0
Healthy	12.96811	0	0.39041	0	0.29611	0.07456	0		12.96811	6.26894	3.725	0	13.1215	0.05413	0.22609	0.29611	5.26415	0
Healthy	62.32274	0.31094	0.07244	0.06837	0.00191	0.00226	0.01483		62.32274	7.44867	0.23251	0	0	0.04881	0	0.00191	0.24388	0.01483
Healthy	43.9114	0	0.01177	0	0	0.04505	0		43.9114	2.24964	0	0	0	0.12954	0	0	0.11598	0
Healthy	83.8056	0	0	0	0	0	0		83.8056	3.08835	0.05071	0	0	0	0	0	0	0
Healthy	68.75745	0.02447	0.0121	0.01915	0	0.08344	0		68.75745	7.72206	0	0.38364	0.50525	0.01745	0	0	0.33413	0
Healthy	36.60658	0	0	0	0	0.05779	0.17891		36.60658	9.90033	0	0	0	0.05623	0	0	0	0.17891
Healthy	24.89816	0.15444	0.00625	0	0.01373	0	0.00585		24.89816	6.0181	0.3192	0	0.33902	1.73015	0.20727	0.01373	0.06573	0.00585
Healthy	15.49998	0	0.80224	0	1.97951	0	0		15.49998	5.08168	12.61816	3.37658	0.95794	0	0	1.97951	0.9468	0
Healthy	22.21139	1.01397	0.1849	0	1.82278	0	0.04		22.21139	25.07178	0.37104	0.31315	0.04092	0.01698	0.04421	1.82278	0.11222	0.04
Healthy	34.37811	0.08965	0.41762	0.03843	0.83436	0	0		34.37811	3.74252	0.10103	0	0	0.44904	0.80213	0.83436	0.01095	0
Healthy	79.37998	0	0	0	0	0	0		79.37998	1.58522	0.03705	3.24018	0	0.29186	0	0	0	0
Healthy	14.04776	4.34724	2.86345	1.5446	0.20611	0	0		14.04776	8.45806	9.2484	0	0	0	0	0.20611	5.40087	0
Healthy	79.3563	0	0.08617	0	0	0	0		79.3563	2.48088	0	0	0.3553	0	0	0	0	0
Healthy	14.44243	1.47257	4.09721	0.61522	0.01343	0	0		14.44243	0.02214	67.04504	0.03055	0	0	0	0.01343	0.00123	0
Healthy	20.9667	0	0.28477	0	0.08649	0.071	0.02876		20.9667	18.39218	6.06395	2.46321	5.48769	0.15947	2.68708	0.08649	0.60411	0.02876
D001943	52.56033	14.0172	0.185	0	0.48293	0	0		52.56033	6.18077	0.08656	0	0.00095	0	0.06973	0.48293	0	0
Healthy	4.30091	15.20499	1.49394	1.37992	0.88399	0.00949	0.08778		4.30091	3.09796	13.81911	0.01062	0	0.02173	0	0.88399	0.51254	0.08778
Healthy	27.85964	1.82603	0.90185	0	0.40353	0	0		27.85964	8.03502	0.59571	3.01318	0.00876	0.05485	0.03732	0.40353	0.51354	0
Healthy	47.15603	0.04056	0.00098	0	0.15541	0	0.048		47.15603	2.54261	4.7669	1.32711	1.24863	0.7626	0	0.15541	0.0728	0.048
Healthy	6.00557	0.02017	0	0	1.06608	0.05451	0.00449		6.00557	10.07957	1.36028	0	0	0.01227	4.11402	1.06608	0.19709	0.00449
D001943	62.60679	1.31748	0.01513	0	2.83472	0.01721	0.12181		62.60679	2.2213	0.76134	0	0	0.03741	0	2.83472	0	0.12181
Healthy	19.14718	0.2876	0.33876	0	0	0	0		19.14718	35.1976	10.79398	5.29396	0	0.05785	0	0	0.50091	0
Healthy	70.10311	0.11397	0	0	0	0.06774	0		70.10311	4.38858	4.07317	2.87372	0.12127	0.2765	0.05697	0	0	0
Healthy	67.53369	0	0	0	0.24047	0	0		67.53369	4.32026	0.31106	6.22044	0	0.1497	0	0.24047	0	0
D001943	54.21237	4.36143	0.27047	0.06345	0.47706	0.08516	0		54.21237	2.44217	0	1.34917	0	0.01906	0	0.47706	0.00324	0
Healthy	39.3989	0	0	0	0	0	0		39.3989	10.6701	0	0	0	0	0	0	0	0
Healthy	0	64.1085	0.24208	0	0	0	0		0	0	0	26.2149	0	0	0	0	0	0
Healthy	67.96798	0	0.48478	0	0	0.01482	0		67.96798	5.18063	0.18811	4.38533	0	6.20782	0	0	0.05353	0
Healthy	17.07005	0.36641	0.74035	0	0.00724	0.15293	0		17.07005	17.69571	14.85243	0.0599	0	0.16505	0	0.00724	0.66109	0
Healthy	39.78159	0	1.35608	0	0	0	0		39.78159	19.87075	0.24558	0.41238	0.06568	0.10588	0	0	0	0
Healthy	25.99552	0.08262	0.18346	0	0.19124	0.12175	0.23946		25.99552	9.80595	0.9617	0.03266	4.66303	0.68787	0.08659	0.19124	0.3587	0.23946
Healthy	17.42109	0.54752	0.01917	0	1.75033	0	5.59423		17.42109	6.13491	0	0.33762	0.35684	0	0	1.75033	0	5.59423
Healthy	46.68828	0.09375	3.04736	0	1.16204	0.01124	0.00234		46.68828	5.87192	0.20547	0.20711	0	0.35944	0	1.16204	0.15254	0.00234
D001943	60.34525	5.87546	4.16299	1.01333	0.02398	0.33294	0.04929		60.34525	3.37045	0.51147	0.75482	2.06853	0	0	0.02398	0.09786	0.04929
Healthy	33.17284	5.34141	0	0	0.28255	0.13317	0		33.17284	10.21739	0	0.0009	0	0.04037	1.24695	0.28255	0.13524	0
Healthy	70.48514	0.17471	0	0	0.52613	1.68288	0		70.48514	5.19186	0.11599	0	0	0.0466	0.06375	0.52613	0.14383	0
Healthy	68.79055	0	0	0	0	0	0		68.79055	1.30825	0.02847	3.83576	0	0.13697	0	0	0	0
Healthy	26.0958	0.02813	0.06493	0	0.12339	0.00335	0		26.0958	10.70676	0.26533	0	0	0.09442	0.58978	0.12339	0.09524	0
Healthy	45.1931	0.19954	0.05439	0	0.02557	0.00334	0.12472		45.1931	8.01655	0.04343	0.00193	0	0.03351	0	0.02557	0.1074	0.12472
Healthy	44.6754	0.86796	0	0	0	0.02861	0		44.6754	12.12735	0	0	6.098	3.29607	1.38448	0	0	0
Healthy	46.32513	10.9585	0.63723	0.06811	0	0	0		46.32513	0	13.96202	0	0	0	0	0	2.96233	0
Healthy	45.38947	0.413	0.0723	0	0.13579	0.20968	0		45.38947	15.91689	0.23212	0.01343	0.02265	0.22996	0.12133	0.13579	0.83402	0
Healthy	50.61034	0.07228	0	0	0.54766	0	0.80352		50.61034	10.4617	2.84285	1.80516	0	0.08676	0	0.54766	0.18604	0.80352
Healthy	7.18264	0.30643	0.14553	0	3.91787	0	0.83955		7.18264	9.09041	21.91893	0.45372	4.64073	0.04855	27.2102	3.91787	1.58652	0.83955
Healthy	20.40739	0.90366	0.20006	0	0	0	0		20.40739	27.71414	4.01656	0	2.12082	0	1.33131	0	0	0
Healthy	21.3893	2.69744	3.04601	0	0.0271	0	0.16315		21.3893	12.02427	2.76302	0.20105	0.44848	0.71372	0	0.0271	2.42074	0.16315
Healthy	0.52959	0.02269	0.62491	0	0	0	0		0.52959	15.30422	0.32959	0	0	0	0	0	3.89546	0
Healthy	71.10958	2.53982	0	0	0	0.06823	0		71.10958	0.79805	0	0	0	0.3207	0	0	0	0
Healthy	44.66073	0.01133	0.01394	0	0.22527	0.10009	0.00769		44.66073	6.65479	5.33633	17.60929	6.84902	0.00117	0	0.22527	0.62282	0.00769
Healthy	34.64409	0	0	0	0	0	0		34.64409	21.18098	3.37794	5.46871	0	0	0	0	0	0
Healthy	26.14651	0	0	0	0	0	0		26.14651	14.01298	11.48456	6.0096	0	0	0	0	0.09918	0
D001943	72.26269	1.14447	0.03843	0	0.08895	0.01001	0.05404		72.26269	1.8618	0.07551	0.0012	0	0	0	0.08895	0.16431	0.05404
Healthy	82.14531	0.05346	0.01624	0	0	0	0.00171		82.14531	5.20468	1.2376	0.25672	0.00127	0.00465	0	0	0.22124	0.00171
Healthy	10.65267	0	0	0	0	0	0		10.65267	2.04696	9.76801	10.3897	2.88098	0	0	0	0.9505	0
Healthy	77.96976	0.00193	0	0	0.00516	0.03819	0		77.96976	3.58521	1.03145	0	3.41279	0.66392	0	0.00516	0.15197	0
Healthy	67.51672	0.73654	0.05416	0	0.29686	0.4126	0		67.51672	4.07999	0.31983	0.04647	0.00874	0.0305	0	0.29686	0.95895	0
Healthy	47.52177	0.09394	0.15939	0	0	0	0.01169		47.52177	10.3379	0.96653	6.82389	0.2033	2.55923	0.11554	0	0.34314	0.01169
Healthy	63.18956	0	0.05303	0	0.01407	0.0502	0		63.18956	6.55709	0.56352	4.49228	0.0876	2.66211	0	0.01407	0.22654	0
Healthy	39.29122	0	0.04975	0	0	0	0		39.29122	1.5326	0.00487	4.8437	0.02971	0.02764	0.07658	0	0	0
Healthy	46.5268	2.93005	1.58204	0.15296	0.13997	0	0.04384		46.5268	1.38874	3.7193	0.63096	0	0.41164	0	0.13997	0	0.04384
Healthy	45.30443	0.45166	0.08361	0	0.44679	0.69686	0		45.30443	6.74526	1.12863	2.94102	0.15368	0.05766	0	0.44679	0.74692	0
Healthy	83.50859	0.64627	0.05218	0	0	0	0		83.50859	6.69881	0.66726	0.11794	0	0.21041	0	0	0.05125	0
Healthy	69.61899	0.11657	0	0	0.00254	0.20568	0		69.61899	3.43284	0	4.11526	0	0.21162	0	0.00254	0	0
Healthy	61.00536	0.95457	0.01614	0	0.43165	0	0.03323		61.00536	0.68898	12.7175	1.13102	0	2.4723	0	0.43165	3.8383	0.03323
Healthy	92.23703	4.7802	0	0	0	0	0		92.23703	1.52509	0.01588	0	0.57307	0	0	0	0	0
Healthy	70.72479	1.89855	0	0	0	0.07373	0		70.72479	0.72457	0	0	0	0.25344	0	0	0	0
Healthy	35.45701	1.63962	0.24923	0	0.00771	0	0.01919		35.45701	15.20514	1.33875	0.71811	0.01892	1.47408	0	0.00771	0.25627	0.01919
Healthy	32.23155	0.20269	0.00309	0	0.01823	0.01216	0		32.23155	6.42459	35.07343	12.7918	0.0313	0.03209	0	0.01823	1.07557	0
Healthy	25.80186	0	0	0	9.86165	0	0		25.80186	0.30004	0	0	0	0.05391	0	9.86165	0	0
Healthy	35.4642	5.04845	0.37657	0	0	0	0.04691		35.4642	0.30588	13.97841	0	0	0	0	0	0	0.04691
Healthy	65.75631	0	0	0	0.07472	0.37836	0		65.75631	4.45366	0	0	0	1.04495	0	0.07472	0.09653	0
Healthy	81.15904	15.5594	0	2.58433	0	0	0.07936		81.15904	0.00191	0.56795	0	0	0	0	0	0	0.07936
Healthy	27.52555	0.01651	0.00574	0	0	0.0025	0.50499		27.52555	16.8815	1.07537	3.49061	0	0.03758	0	0	0.59998	0.50499
Healthy	63.82462	0	0	0	0.05916	0.43856	0		63.82462	4.43612	0	0	0	1.1305	0	0.05916	0.13647	0
Healthy	17.74643	0.02114	0.4979	0.02095	0	0.00413	0.00132		17.74643	14.31615	22.8226	2.43364	0	1.11617	0	0	1.94707	0.00132
Healthy	0.01829	0.00218	12.49222	0	0	0	0		0.01829	0.00098	42.35684	0.09891	0	0	0	0	0	0
Healthy	69.24842	0.07345	0	0	0.02311	0	0		69.24842	1.97073	0.27163	6.39185	0	0.16779	0	0.02311	0	0
Healthy	22.85559	0.47574	0.87485	0.00038	0.00934	0	0.13109		22.85559	33.28718	5.49021	4.91797	0	0.18138	0	0.00934	0.42599	0.13109
Healthy	41.57566	0	0.41515	49.1639	0.0884	0	0		41.57566	0	1.16566	0	0	0	0	0.0884	0	0
Healthy	34.03663	8.44249	0.09262	1.79833	0.63692	0.31131	0		34.03663	9.68222	2.28157	0	2.89205	0.02508	0.58844	0.63692	0.71657	0
Healthy	62.06333	0.02725	0	0	0	0.02718	0		62.06333	6.46788	0	0.19137	0.72345	0.00143	0	0	0.16551	0
Healthy	21.31851	0.85535	0	0	0	0	0.39002		21.31851	4.51367	0.09546	0	3.15983	0.78518	0.39124	0	0	0.39002
Healthy	11.90296	0.1055	1.05229	0.19586	0.00764	0.04058	0		11.90296	19.24452	5.08019	10.15853	0.70025	1.36842	0	0.00764	1.09858	0
Healthy	35.39595	0	0	0	0.00267	0.23466	0.16291		35.39595	13.46754	0	0	0	0.05103	0	0.00267	0.00477	0.16291
Healthy	35.00133	0.13076	10.34117	0	0.08728	0.05118	0		35.00133	7.21913	4.47643	0.04482	0.76146	0	3.13175	0.08728	1.32098	0
Healthy	70.39086	0.93636	0.34813	0.1369	0.01282	0	0.06701		70.39086	5.26979	0.94253	0.05668	0.56199	0.13982	0	0.01282	0.37555	0.06701
Healthy	24.18276	0.24447	0.3554	0	0.03302	0	0.35722		24.18276	12.78462	0.36793	1.1389	1.98576	0.11497	0.6898	0.03302	0.73849	0.35722
Healthy	52.48106	0	0	0	2.60916	0	0.20923		52.48106	7.08984	0.14751	0	0	0.35837	0	2.60916	0	0.20923
Healthy	35.06354	0	5.97318	0	0.04042	0.84778	0		35.06354	12.1354	3.07708	0	0	0	0	0.04042	5.47963	0
Healthy	65.98259	0	0.03509	0	0.02174	0	0		65.98259	8.93057	0	0	0.00142	0.02538	0	0.02174	0.08066	0
D001943	83.03246	1.1898	0.03451	0	0.01331	0.03832	0.00524		83.03246	1.48819	0	0.01723	0	2.96778	0	0.01331	0.19319	0.00524
Healthy	34.40887	0.09357	0.72497	0	1.3466	0.00188	0		34.40887	11.11072	0.16995	0.24271	0	0.08396	0	1.3466	0.15829	0
Healthy	8.96652	0	0	0	0	0	0		8.96652	0	0	0	0	0	0	0	0	0
Healthy	13.28972	11.0443	0.00878	0	0.13637	0.67525	0		13.28972	5.96657	0.03174	2.62815	43.6798	0.28826	0	0.13637	1.50723	0
Healthy	18.34845	0.27974	4.4454	0	2.46128	0.05119	0.00988		18.34845	23.4459	0.00862	0	0.56761	0.04878	2.23143	2.46128	1.29034	0.00988
Healthy	42.71158	9.24293	0.00984	0.04317	0.32147	0.1071	0.1621		42.71158	7.37719	18.96884	0	0	0.18456	0	0.32147	2.08036	0.1621
Healthy	30.94194	1.14588	0.27559	0.20092	1.56549	0.34965	0.56078		30.94194	7.78708	0.00489	0.0628	0	1.99375	0	1.56549	1.28273	0.56078
Healthy	50.89379	0.09412	0.02895	0	1.08905	0	0		50.89379	11.138	0.26958	0.09972	0.01513	1.57033	0.09898	1.08905	0.26126	0
Healthy	48.29775	0.31241	0.05502	0.06642	0.03851	0.02565	0.00189		48.29775	6.48318	1.51705	0.04572	0	0.5597	0	0.03851	0.17825	0.00189
Healthy	73.72796	0.40568	0.01308	0	0	0.01315	0		73.72796	6.3305	0.03824	2.57974	0	0.00295	0	0	0	0
Healthy	84.11875	0.04764	0	0	0.23776	0	0		84.11875	3.37265	0	1.2734	0	0	0	0.23776	0.04813	0
Healthy	12.37931	0	0.75977	0	0	0	0		12.37931	2.85533	27.74194	2.61997	0	0	0	0	0.38855	0
Healthy	67.17171	0.26577	0.0072	0	0.00797	0.07184	0		67.17171	2.90556	0.10275	0.02304	0.72869	0.29357	0	0.00797	0.06607	0
Healthy	38.82976	0.16894	0.02182	0	0.64678	0.04541	0		38.82976	5.72371	0.45473	0	4.67237	0.44869	0	0.64678	0.5414	0
Healthy	32.95493	0	0	0	0	0	0		32.95493	32.3212	10.5561	0	0	0	0	0	0	0
Healthy	89.00699	0.50431	0.22118	0	0.0216	0	0		89.00699	1.44714	0	3.3937	0	0.12559	0	0.0216	0.13187	0
Healthy	80.33109	2.7113	0.06968	0	0.0218	0.01862	0		80.33109	0.56976	0	0	0	0.09109	0	0.0218	0	0
Healthy	39.49502	0.64972	0.21186	0	0.02485	0.11593	0.00906		39.49502	9.82815	1.34629	0	1.58407	0.10462	0.18893	0.02485	0.13767	0.00906
Healthy	69.04725	0	0	0	0.28924	0	0		69.04725	4.13202	0.32507	6.19504	0	0.12904	0	0.28924	0	0
Healthy	8.81216	0	5.39605	0	0.2304	0	0.22335		8.81216	28.33328	12.99585	0.04421	8.11954	0.00529	1.22198	0.2304	0.86419	0.22335
Healthy	68.91287	0.09102	0	0	0.01914	0.16199	0		68.91287	3.66472	0.00491	4.07266	0	0.26517	0	0.01914	0	0
Healthy	20.12804	0	0	0.12372	0.58038	0	0		20.12804	18.40744	4.57174	2.45575	5.92107	0	13.0073	0.58038	0.784	0
Healthy	54.70265	1.05461	0	0	0.30796	0.14537	0		54.70265	4.83097	0.02487	8.95603	6.87176	0.29922	0	0.30796	0.6965	0
Healthy	70.12604	0.08873	0	0	0.03612	0	0		70.12604	1.89261	0.34637	6.01422	0	0.11868	0	0.03612	0.00895	0
Healthy	28.83934	0.23061	0.0972	0	0.06007	0.02951	0.00111		28.83934	27.38311	0.38191	0.02116	2.14262	0.00556	0	0.06007	0.07213	0.00111
Healthy	19.31718	0.54414	0.21295	0	3.39497	0.01415	0.05387		19.31718	7.55398	0.52373	0.01923	2.74406	0.02577	0.7215	3.39497	0.20922	0.05387
D001943	77.03669	0.68004	0.18783	0	0.37528	0.05817	0.00062		77.03669	4.32026	0.01041	0.08619	0.03373	0.48834	0	0.37528	0.16556	0.00062
Healthy	38.19078	2.16006	3.18989	0	0.00777	0	0.0561		38.19078	12.47626	2.73998	0.05209	0	3.78655	0	0.00777	0.69763	0.0561
Healthy	32.49242	0.14596	0.24108	0	6.43219	0.00985	0		32.49242	15.82328	0.43557	0	0.55328	0.24195	0.45909	6.43219	0.09716	0
Healthy	57.50504	0	0	0	0	0.52681	0		57.50504	4.00569	0.37463	0.51913	8.52608	0.33818	0	0	0.17142	0
Healthy	81.29397	1.3901	0.25922	0.01978	1.46855	0.01432	0.08241		81.29397	3.80452	0	0	0	0	0	1.46855	0	0.08241
Healthy	69.24328	0.06567	0	0	0.00759	0.15014	0		69.24328	5.30447	0	4.24324	0	0.25451	0	0.00759	0	0
Healthy	39.89908	0	0	0	0	0	0		39.89908	3.47188	4.31168	0	9.31857	0.03015	7.872	0	1.0771	0
Healthy	68.76887	0.06423	0	0	0.45795	1.83113	0		68.76887	8.54482	0.13269	0	0	0.0309	0.05847	0.45795	0.12423	0
Healthy	39.55514	0.91966	0.79898	0	0.63719	0	0.3595		39.55514	14.10313	0	0	0	0	0.09805	0.63719	0.15025	0.3595
Healthy	52.91409	0.01875	0	0	0	0.3516	0		52.91409	7.85149	0.17366	0	5.41567	0.33606	0	0	0.17923	0
Healthy	68.77191	0.11128	0.0245	0.03742	0	0.0648	0		68.77191	7.66509	0	0.35985	0.5814	0.0173	0	0	0.34022	0
Healthy	45.45746	0	0.20363	0	0	0	0		45.45746	5.8047	3.37868	0	1.05638	0.2264	1.94601	0	0.51819	0
Healthy	66.03093	0.224	0.25532	0	0.10005	0.03382	0		66.03093	2.50795	0.08024	7.84332	0	0.22153	0	0.10005	0.0158	0
Healthy	21.1453	0.01509	0.49613	0	0.03031	0.00339	0.32366		21.1453	7.58354	14.07816	2.99955	0	1.55291	0	0.03031	0.85138	0.32366
Healthy	69.13208	0	0	0	0.31189	0	0		69.13208	2.28526	0.36434	6.42925	0	0.16446	0	0.31189	0	0
Healthy	86.46015	1.55593	0.07872	0	0.0425	0.10717	0		86.46015	3.67811	0.19247	0	0	0.1169	0	0.0425	0	0
Healthy	21.75481	3.84002	18.44388	1.22856	3.94497	0.18342	0		21.75481	2.26527	1.41318	2.79811	0	0	0	3.94497	2.95649	0
Healthy	58.38494	0	0	0	0	0.56485	0		58.38494	4.53498	0.44033	0.45553	8.41324	0.45707	0	0	0.23823	0
Healthy	19.64207	0.07982	4.38153	0	0.03386	0.16248	0.19699		19.64207	11.92897	11.19037	3.22389	8.75078	0.20182	0	0.03386	1.50978	0.19699
Healthy	58.04255	0	0	0	0	0.56576	0		58.04255	4.37212	0.42715	0.45275	8.20473	0.38078	0	0	0.21555	0
Healthy	13.11824	10.5558	0	0	0.15544	0.69191	0		13.11824	5.92855	0.02486	2.61596	43.9957	0.30039	0	0.15544	1.44436	0
Healthy	92.24673	4.03448	0	0	0	0	0		92.24673	1.59374	0.00792	0	0.59403	0	0	0	0	0
Healthy	40.35934	0.11081	1.48386	0	0.03112	0.04717	0		40.35934	13.24824	1.06139	4.60352	0.4233	1.79857	0	0.03112	0.21786	0
Healthy	39.48581	0.52609	0.77118	0	9.10512	0	0		39.48581	0.8625	0	1.41306	0	0.02136	0.70003	9.10512	0	0
Healthy	36.85906	1.11266	0	0	0.60624	0.30363	0.00715		36.85906	11.7108	3.25304	0.42775	5.21823	0.74605	0.22484	0.60624	0.28718	0.00715
Healthy	61.18569	0.75647	0.36713	0	0.04078	0	0		61.18569	6.30004	0.88339	0.11838	5.88147	2.3087	0	0.04078	0	0
Healthy	48.1458	0.71011	0.06418	0	0.0565	0	0.18428		48.1458	3.23929	2.95144	0.06112	0	0.04616	0	0.0565	0.73011	0.18428
Healthy	30.32813	0	0.10733	0	0.24461	0.74315	0		30.32813	8.41722	0.11271	0	23.5674	0	2.32247	0.24461	0.38901	0
Healthy	63.75849	0	0	0	0.07602	0.54517	0		63.75849	4.20858	0	0	0	3.11276	0	0.07602	0.1096	0
Healthy	68.32121	0.0185	0.02819	0	0	0.09384	0		68.32121	8.12008	0	0.39964	0.50967	0.02551	0	0	0.33115	0
Healthy	74.06347	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	6.96398	22.41286	1.62453	12.15931	0.31352	0	0		6.96398	0.01185	19.45489	28.15239	0	1.31253	0	0.31352	0.19079	0
Healthy	35.14355	0.48923	0.0173	0	0	0.16419	0		35.14355	23.75824	0.01034	0	3.56343	5.74877	0.61693	0	0	0
Healthy	39.1985	0	0.00839	0	0.07233	0	0		39.1985	4.17122	0	0	0	0.97126	0	0.07233	0.06519	0
Healthy	67.71161	0.06918	0	0	0.00129	0	0		67.71161	23.89217	0.29239	3.03471	1.16615	0.77799	0	0.00129	0	0
Healthy	25.10802	0	0.10321	3.94201	0.74488	0.02415	0		25.10802	25.93731	6.20661	0	0	0.08698	0	0.74488	6.15057	0
Healthy	62.08988	0.14798	0.38215	0	0.98169	0.01112	0.06884		62.08988	6.83837	0.12916	0.03337	0.00396	0.30189	0	0.98169	0.32451	0.06884
D001943	70.96899	1.80454	0.01603	0	0.00055	0.00797	0		70.96899	2.57222	0.19389	0.00521	0	0.00163	0	0.00055	0.00458	0
