group	Enterocloster	Collinsella	Clostridium_A	Clostridium_Q	Faecalimonas	Ruminococcus_B	Longicatena	Muricomes	Anaerotruncus	Lactococcus	Ruminococcus_H	Roseburia	Coprococcus	Ruminiclostridium_E	Mediterraneibacter	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0.30928	0.00528	0.00265	0	0	0	0	0	0	0	5.12539	2.11325	7.05892	1.0017	1.01928	0	0	0	0.13027	0
Healthy	1.14882	0.18702	0	0	0	0	0	0	0.00513	0	0.09398	3.58795	0.59942	5.19362	3.18323	2.24353	0.03522	0.02839	0.09012	0.01445
Healthy	0.13754	0.38046	0	0	0	0.00852	0	0	0	0	0	3.09582	0	0	0.88787	0	0	0.00473	0.20187	0
Healthy	0.22094	0.23925	0.30241	0.02793	0	0	0	0	0.05389	0	2.17667	2.31644	0	0	0.41243	0	0.17723	0	0	0.44501
Healthy	1.29906	2.9525	0.34376	0	0	0	0	0	0	0	11.5892	0	15.0194	6.44363	2.14761	4.40276	0	0	0	0
Healthy	0.09913	0.14717	0.61463	0.01909	0	0	0.0042	0.02016	0.01912	0	0.49856	0	0	0	0.03595	0	0.30476	0	0	0
Healthy	0.55304	0	0	0	0	0	0	0	0	0	0	2.46673	0.01117	0	1.37876	0	0	0	0.03987	0
Healthy	0.18275	0.03286	0	0	0	0.03846	0.002	0	0	0	0.0312	3.24551	0	0.06768	0.18487	0	0.01901	0.0325	0.06496	0
Healthy	0.01393	0.256	0	0	0	0.05651	0	0.01877	0	0	0	8.19856	0	0	0.94775	0	0.03488	0	0	0.02086
Healthy	2.11278	0.04534	0.34231	0.04654	0.08534	0.01003	0	0.07689	0.04788	0	1.21248	0.53515	0	3.99735	1.4596	0	0.2259	0	0.0218	0.00752
Healthy	0.01428	0.23948	0.00754	0	0	0.04042	0	0.01728	0	0	0	8.48729	0	0	0.79347	0	0.06234	0.00683	0	0.01464
Healthy	0.1102	0	0	0.19542	0	0.04857	0.0057	0.01194	0.09331	0	0	1.6465	0	0	0.04007	0	0.00514	0	0	0
Healthy	1.7053	0.28235	0.90349	0.00644	0.00052	0.01932	0.0212	0.01772	0	0	3.81677	0.61506	0	0.01447	0.04532	0	0.12547	0	0.05	0.05004
Healthy	0.63459	0.23698	0.02853	0.01273	0	0.01516	0.01128	0.02027	0.03325	0.00219	0	1.08459	0	1.16805	0.09039	0	0.00745	0.45074	0.24563	0.06343
Healthy	0.20701	0.24667	0	0	0	0	0	0	0	0	0	4.95958	0	3.22709	0.15243	0.24689	0	0	0.13525	0
Healthy	0.46782	0.02341	0	0	0	0	0	0	0	0	0	8.8789	10.1451	3.21288	0.2321	0	0.00129	0	0.14021	0
Healthy	1.3484	3.40674	0.01244	0.03977	0	0.10266	0.00458	0.01392	0.0293	0	0	8.57892	0	0	0.02097	0.34901	0.01806	0.08405	0.93279	0
Healthy	0.72963	0.36375	0.03779	0.00587	0	0.01068	0	0	0	0	5.03373	2.26084	3.48915	2.26094	0.86086	0	0.02524	0	0.09305	0.02817
Healthy	0.30197	0.63053	0.03522	0	0	0.01676	0	0	0.08217	0	0.52908	0	0	2.51019	0.00483	0	0.19321	0	0.02197	0
Healthy	5.99841	0.02782	0	0	0	0	0.00261	0	0	0	1.08075	1.11041	0	3.1371	24.83304	0.0461	0.02381	0	1.20924	0.06508
Healthy	1.98997	1.81965	0	0	0	0	0	0	0	0	0.12241	2.83969	0	0	1.12027	0	0	0	0.45556	0
Healthy	2.99783	2.73058	0	0	0	0	0	0	0	0	0	0	0	4.65537	1.54631	0	0	0	0	1.59321
Healthy	2.76352	0	0	0	1.99745	7.89367	0.716	0	0.00682	0	0	0	0	0	0.40072	0	0.13535	0.03529	0	0
Healthy	0.43485	0	0	0	0	0	0	0	0	0	1.14642	2.77661	0	1.44533	1.18106	0.9037	0	0	0	0
Healthy	0.64414	0	1.11724	0	0	0	0	0	0	0	1.0503	0	0	1.07457	0.88789	0	0.0451	0.02959	0	0.2234
Healthy	0	0	0	0	0	0.02462	0	0	0	0	0	0	0	0	0.0166	0	0	0	0	0
Healthy	1.36365	1.8874	0.95435	0	0	0	0.07094	0	0	0	2.914	0.5107	0	7.86371	2.40046	10.5082	0	0	0.93745	0.05888
Healthy	1.37932	2.03119	0.0191	0.00886	0	0.02232	0.00846	0.00554	0.00887	0.00192	0	3.60499	0	0.01916	0.14435	0	0.01887	0.05801	0.30715	1.08651
Healthy	1.84301	0	0	0	0	0	0	0	0	0	0	8.13505	0	0	0.57378	0	0	0	0	0.0978
Healthy	1.32572	0.52661	0.00226	0	0.49364	0	0.04689	0.05998	0	0	5.28196	4.34295	0	0.03676	1.7553	0	0.02498	0.02514	0.13603	0.25697
Healthy	0.15441	0	0.00081	0.00962	0	0.00109	0.00129	0.00978	0.00181	0	3.69238	1.53304	0	0.99284	0.0854	0.13359	0.01376	0.02736	0.08052	0
Healthy	1.21891	0	0.06139	0.00941	0.53353	1.06997	0.01132	0.00898	0	0	12.1307	0.04588	0	0	1.21538	0	0.02608	0.03329	0	0
Healthy	0	1.14237	0	0	0	0	0	0	0	0	0	0	0	0	0.24081	0	0	0	0	0
Healthy	0.49298	0.37169	0	0	0	0.00276	0	0	0	0	0.25986	1.21702	0	0.24514	0.87433	0	0.02136	0.00324	0.36295	0.01548
Healthy	0.09443	0	0	0	0	0	0	0	0	0	1.20252	0.20562	0.01714	0.14494	0.08648	0.61379	0	0	0	0
Healthy	0.10575	0	0.00089	0.00746	0.0848	0.04516	0	0.00563	0	0	1.66061	8.09841	0	0.46313	0.47722	0	0.01137	0.00116	0.10556	0.04333
Healthy	0.18707	0.46867	0	0	0	0	0	0	0	0	0.27991	1.32417	0	0.54432	0	8.54298	0	0	1.39502	0
Healthy	1.77276	0.66456	0.0371	0	0	0.02197	0.01038	0.00563	0	0	10.843	3.9479	6.8046	0	0.56707	0	0.08433	0.04632	0.34086	0.07854
Healthy	0.03926	0	0	0	0	0	0	0	0	0	2.62145	1.95206	6.85752	0	0.06618	0	0.03607	0	0	0.0117
Healthy	1.71808	0.19269	0	0	0	0	0	0	0	0	6.05074	3.09883	0.04419	0.89654	0.46661	0.64188	0.40844	0	0.07234	0
Healthy	1.99544	2.71805	0.02683	0	0	0.00616	0	0	0	0.05085	0	0.04414	0	0	0.08759	0	0.12686	0	0	0.01268
Healthy	2.91335	0.42719	0.05055	0	0	1.37451	0	0	0	0	0	1.1812	0	13.5942	0.06454	3.66315	0.06341	0	0.25088	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.07734	0.28103	0.05683	0	0.25663	0	0	0.21625	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.04294	0	0	0	0	0	0	0	0	0	3.24134	0	0.13378	0.59708	0	0.02523	0.02042	0	0
Healthy	0	0	0	0	0	0.13472	0.00495	0	0.0209	0	0	0.17476	0	0	0.1593	0	0.01679	0.20918	0	0
Healthy	0.04065	0.47611	0	0	0	0	0	0	0.02195	0	1.14366	1.5361	0	0.05714	0.16877	0	0.01057	0.04505	0	0
Healthy	0.20896	0	0	0	0	2.67415	0.21008	0	0	0	0.00112	0	0	0	0.9398	0	0.00254	0	0	0
Healthy	0.13185	0.63273	0.02516	0	0	0	0.00297	0	0	0.01439	0.67056	0.38798	0	0.20863	0.04085	2.38139	0.00414	0	0.93133	0.04337
Healthy	0.0546	0	0	0	0	0	0	0	0	0.02928	6.45913	0.70436	0	1.25551	2.64938	0.50663	0	0	0	0
Healthy	0.32046	0.11069	0	0	0	0	0	0.11233	0	0	0.63641	0.48474	0.33339	0	0.04413	0	0.01477	0.03482	0	0.15874
Healthy	0.15849	0	0	0	0	0	0	0	0	0	0.01977	3.52536	6.61147	0.09155	0.0549	0	0	0	0.08253	0
Healthy	1.40342	0.12669	0	0	0	0	0	0	0	0	1.50597	0.90009	0	2.36997	0.57134	5.91318	0	0	0.85818	0
Healthy	0.0127	0.03136	0	0	0	0	0	0	0	0	0	1.06026	0	0	0.02637	0	0.06456	0	0	0
Healthy	3.82766	2.45112	1.84174	0.05197	0	0.02807	0.00306	0	0.17343	0	0	1.3381	0	1.46403	0.04747	0.22609	0.05231	0.13325	0.86511	2.2603
Healthy	1.17715	0.11598	0.18818	0.00232	0	0	0	0	0	0	0	0	0	0	1.84053	0	1.37242	0	0	0
Healthy	0.72287	0	0.50154	0	0	0	0	0	0	0	0	0	0	0	4.12905	0	0	0	0	0
Healthy	0.70271	0.06573	0.01635	0	0	0	0	0.02668	0	0	1.36516	1.51265	2.49398	0.65301	0.87213	0.20727	0.03146	0.01677	0.10204	0
Healthy	2.23196	0.9468	0.02422	0	0	0	0.00051	0	0	0	0.26744	2.98508	6.97099	0.00757	0.46203	0	0	0	0.6005	0
Healthy	0.28883	0.01095	0	0	0	0	0.00673	0	0	0.05566	2.27061	1.10472	0	0.09369	0.59562	0.7943	0	0	0.03391	0
Healthy	0	0	0	0	0	0.17644	0	0.00384	0.03166	0	0	0.14328	0	0	0.15073	0	0.00747	0.24256	0	0
Healthy	2.3615	0	0.07198	0	0	0.006	0.0091	0.00151	0.03153	0	13.8514	0.23916	0	0	2.47482	2.68708	0.04736	0.16673	0.41481	0.53835
Healthy	0.33735	0	0.54562	0	0	1.04767	0.03893	0	0	0.00145	0	2.10135	0	0	1.30744	0	0	0	0.02151	0.42102
Healthy	1.91245	0.44751	0.42917	0.03473	0.01215	0.31879	0.06206	0.00898	0.03605	0	5.09773	2.03664	1.24669	0.01975	0.47995	0.03732	0.19157	0.00945	0.08039	0.00858
Healthy	0.40596	0.19709	0	0	0.01531	0	0	0.03282	0	0	5.49761	0.55209	5.61214	1.0492	0.6469	4.03147	0	0.08074	0.05702	0
Healthy	0.03163	0	0	0	0	0	0	0	0	0	1.01423	0.97106	0.56189	1.19804	0.04637	0.05697	0.02295	0.04101	0	0
Healthy	0.88828	0	0	0	0	1.11772	0	0	0	0	10.6701	3.68661	0	0	0.76844	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.38011	0.45152	0.07369	0	0	0.00136	0.00724	0	0	0	11.8157	9.04708	0	0	0.48116	0	0	0.06587	0.07471	0.13046
Healthy	0.94258	0.3587	0.02268	0	0	0.00029	0	0	0	0	3.27255	1.97724	3.03729	1.20517	0.6878	0.08659	0.0272	0.14854	0.08034	0
Healthy	0.6859	0.14383	0.1297	0	0	0	0	0	0	0	0.88094	0.18524	0	1.36489	0.24205	0.06375	0.34087	2.35452	0	0
Healthy	1.42673	0.09524	0.03098	0	0	0.00579	0	0	0	0.02186	7.49006	1.53638	17.2438	0.96727	1.28812	0.58978	0	0.3225	0.39554	0
Healthy	0.36283	0.1074	0	0	0	0	0	0	0	0	1.73183	9.11927	2.87093	0	4.11272	0	0	0	0.20115	0
Healthy	2.06463	0	0	0	0	0	0	0	0	0	3.07035	1.87737	0.19217	1.62661	0.38835	1.38448	0.78207	0.05852	0.6498	0
Healthy	0.44244	0.18604	0	0	0	0	0	0	0	0	3.65104	3.32743	0	0.08917	0.28861	0	0	0	0.16258	0
Healthy	3.60594	0.62244	0.0133	0.00036	0	0.09838	0.0271	0.03181	0	0	0.0083	4.25962	0	0.51137	0.5114	0	0.04636	0	0.15966	1.58251
Healthy	2.1065	3.65309	0.43335	0	0	0	0	0	0	0	11.7809	3.00507	0	0	0.56796	0	0	0	0	0.24237
Healthy	0	0	0	0	0	0	0	0	0	0	1.80874	2.02326	0	0	0.93902	0	0.01504	0	0	0
Healthy	0.1025	0	0	0	0	0	0	0	0	0	5.88304	2.09668	0	0	2.79634	0	0	0	0	0.09918
Healthy	0.05209	0.22124	0	0	0	0	0	0	0	0	0	1.22769	0	0.50567	0.30637	0	0	0.00871	0.01842	0
Healthy	0	0.9505	0	0	0	0	0	0	0	0	0	0.04631	0	0.09957	8.43962	0	0	0	0	0
Healthy	0.04631	0.15197	0	0	0	0	0	0	0	0	1.86561	0.19327	0	0.03044	0.04593	0	0.01003	0.02584	0.00705	0
Healthy	0.3831	0	0.43838	0	0	0.00476	0	0	0	0	0.81383	3.14349	0.70211	0.10792	3.2084	0.07658	0.05562	0	0.08193	0
Healthy	0.07851	0.7235	0.09291	0.0227	0	0	0.015	0	0.04085	0	2.12108	0	0	0.01057	0.11843	0	0.20101	0.23588	0	0
Healthy	0.12694	3.83008	0	0.12762	0.04889	0.46715	0.06787	0.06241	0.08858	0	0.00216	0.25812	0.65695	0	0.01587	0	0.0074	0	0	0
Healthy	0.72924	0	0	0.02814	0	0	0	0	0	0	0	0	0	0	0	0	0.05489	0	0	0
Healthy	1.90658	0	0	0.63136	0	0	0	0	0	0	0	0.0317	0	0.00624	0.04092	0	0.19818	0.25664	0	0
Healthy	0.06564	1.07557	0	0	0	0	0	0	0	0	5.63325	1.59328	0	0	1.65122	0	0.04991	0	0	0
Healthy	0.26598	0	0	0	0	0	0	0	0	0	0	0.11476	6.4626	0	0.26682	0	0	0	0	0
Healthy	0	0.05326	0	0	0	0	0	0	0.02505	0	0.34964	2.88003	2.20736	0	0.01987	0	0.15947	0.24828	0.02922	0.04327
Healthy	2.01856	0.50066	0.00336	0	0	0	0	0	0	0	7.21783	2.58936	0	0.0634	1.67726	0	0.01542	0	0.25899	0.08386
Healthy	0	0.07947	0	0	0	0	0	0	0	0	0.30701	2.92572	2.22056	0	0.12476	0	0.19891	0.2841	0.02593	0.057
Healthy	0.00758	0	0.19175	0	0	0.49554	0.02311	0	0	0	0	0	0	0	0.16189	0	0.02257	0.22898	0	0
Healthy	0	0	0	0	0	0	0.0884	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.24268	0.71657	0.19921	0	0	0	0	1.4379	0	0	2.53603	1.71615	0.887	2.2493	0.13058	0.58844	0.23454	0.31821	0.38199	0
Healthy	0	0	0	0	0	0.09219	0	0	0	0	0	2.81053	0.36752	2.80407	1.76983	0.39124	0	0.08374	0	0
Healthy	2.19595	1.05732	0.2425	0.02775	0	0.02429	0.00412	0.00982	0	0.00241	7.29055	5.25113	4.15842	0.04039	0.01983	0	0.00592	0.09573	0.19813	0
Healthy	0.53676	0.37323	0.00472	0	0	0	0.00228	0	0	0	0	1.3929	0.14691	0.05797	0.04661	0	0.00629	0.02113	0.48602	0
Healthy	1.44626	0	0	0	0	0.44778	0	0	0	0	2.34265	2.37585	0	1.64213	0.15392	0	0	0.24489	0.02604	0
Healthy	2.64041	0.07765	0	0	0	0	0	0	0.02031	0.00376	2.65869	3.74183	0	4.20775	2.90283	0	0.11604	0.02585	0.02212	0.00301
Healthy	2.70093	1.15308	0.04257	0.10037	0	0.00573	0.04737	0.00806	0.06341	2.26038	11.5741	7.17466	0	6.95682	3.12692	2.23143	0.08477	0.06806	0	0.11856
Healthy	0.34163	1.55774	0.01636	0.00715	0	0.03305	0.00492	0.01816	0.01701	0.00054	0	0.17551	2.12145	0	0.03522	0	0.03332	0.51263	0.0396	0.50566
Healthy	0.46379	0.23941	0.02035	0	0	0	0	0	0	0	3.30412	1.13717	0	2.53897	0.5818	0.09898	0.1953	0	0.16344	0.02185
Healthy	0.20933	0.06607	0	0	0	0	0	0	0	0	2.072	11.40913	0	0.08615	0.1647	0	0.01918	0.10743	0.0324	0
Healthy	0.76361	0.5414	0.04841	0	0	0	0	0	0	0	0.01838	14.49595	4.74519	0.13481	0.38967	0	0.0217	0	0.11946	0
Healthy	0.09678	0.13187	0.39353	0.44098	0	0.01955	0	0	0.38725	0	0	0.39017	0	0	0.28465	0	0.17507	0	0	0
Healthy	8.73572	0	0.05045	1.39842	0.08353	0.00908	0	0	0	0	0	0	0	0	1.08021	0	0.51931	0	0	0
Healthy	0.23988	0.7682	0.33316	0	0	0.11867	0.03688	0	0	0.04327	26.0589	0.12059	1.9788	0.88502	2.08136	1.22198	0.0012	0.12326	0.26072	0.09599
Healthy	0.00817	0	0	0	0	0	0	0	0	0	0.0067	2.59977	0	0	0.04127	0	0.13142	0.28713	0	0
Healthy	1.59394	0.784	0	0	0	0	0	0	0	0	5.33346	1.6985	0	2.01063	0	13.0073	0	0	0.22709	0
Healthy	0.27961	0.67529	0.06739	0	0	0.00286	0	0	0.11275	0	0.53113	0	0	2.58406	0.00501	0	0.21167	0	0.00935	0
Healthy	0.15588	0.05352	0.40238	0.01378	0.22895	0.00198	0.01464	0.4026	0.00393	0	1.97035	4.62005	0.80074	0	6.09402	0	0.10811	0.35539	0.15775	0.01861
Healthy	0.10397	0.69214	0	0.00858	0.01846	1.95118	0.00777	0.05365	0.01036	0.00084	3.42578	3.38918	3.75609	0.04088	0.33424	0	0.03435	0	0.34569	0
Healthy	0.1121	0	0.23005	0	0	0.05058	0	0	0	0	0.01732	2.36498	0	0	0.06163	0	0.00163	0	0.0473	0
Healthy	0.01728	0	0	0.00629	0	0	0	0	0	0	0	2.65217	0	0	0.04131	0	0.10914	0.2595	0	0
Healthy	0.68298	0.12423	0.13852	0	0	0	0	0	0	0	0.91691	0.08075	0	1.26905	0.24747	0.05847	0.32776	2.1931	0	0
Healthy	0.35863	0.15025	0	0	0	0	0	0	0	0	1.32898	1.20486	0	0	0	0.09805	0	0	0.69739	0
Healthy	0	0.10293	0	0	0	0	0	0	0	0	0.1562	1.70758	0	0.17336	0.90203	0	0	0	0	0.1353
Healthy	3.02593	0.39764	0.03212	0.00157	0	0.01499	0.01543	0.01556	0.02979	0	0	0.41978	0	3.40702	0.16282	0	0.18873	0.31475	0.28238	1.10324
Healthy	0.07372	1.28323	0.04356	0.03477	0	0	0.10048	0.03175	0	0	1.8513	0	0	0.43743	0.64033	0	0.06344	0	0	0
D003924	0.7744	0.68729	0.05119	0	0.37157	0.09737	0.34759	0.00027	0	0.07148	0	3.69036	6.76076	0.08215	0.26498	0.00151	0.08768	0.17554	0.03165	0.04088
Healthy	1.07974	0.28173	0.00878	0	0	0	0.00349	0	0	0	7.73913	0.15662	0	0.14439	0.24621	0.22484	0.04793	0	0.10164	0.00545
Healthy	0	0	0	0	0	0	0	0	0	0.05287	1.77574	0.92361	2.69628	0.08292	0.13034	0	0.05876	0	0	0
Healthy	0.01929	0.70373	0	0	0.24559	1.10743	0.04801	0.14025	0.04758	0	0	4.5091	0	0	0.86136	0	0	0.00113	0	0
Healthy	0.23277	0.38901	0.0707	0.00788	0	0	0	0.00897	0	0	4.96701	2.59796	0	0.01686	0.55786	2.32247	0.87031	0	0.03266	0
Healthy	0.00663	0.09569	0	0	0	0	0	0	0	0	0.2105	6.13528	0.20272	0	0.15754	0	0.14387	0.08658	0	0.01391
D003924	1.25218	1.11638	0.03708	0.48182	0.07443	0.62606	0.14985	0.0415	0.00977	0.04274	0.00098	38.4532	0	0.00037	0.00709	0	0.09929	0.10562	0	0
Healthy	2.26938	0	0	0	0	0	0	0	0	0	2.04301	2.47628	0.11256	5.13247	0.35527	0.61693	1.84234	0.04019	0.39482	0
Healthy	0	0	0.15771	0	0	0	0	0	0.00901	0	0	0.1056	0	2.43293	0.03063	0	0.01022	0	0	0
Healthy	3.97784	0	0.18892	0	0	0.16958	0.02233	0.01045	0	0	17.4492	0.26022	0	0.22273	5.54974	1.98133	0.05618	0	0.17428	0.03476
Healthy	2.28357	1.04435	0.05452	0	0	0.03249	0	0	0	0	31.5708	8.39792	4.22363	1.68432	0.18959	1.2636	0.00305	0	0.22648	0
Healthy	0.12356	0.71663	0.12845	0.02013	0	0	0.0121	0	0.04566	0	2.16107	0	0	0.00536	0.06854	0	0.20491	0.19397	0	0
Healthy	0.02002	0.00623	0	0	0	0	0	0	0	0	0.9359	0.28101	0	0	0.03648	0	0	0.00426	0	0
Healthy	1.18651	0	0	0	0	0	0	0	0	0	0	7.32163	0	0	0.59899	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.28081	0	0	0	0	0	0	0	0
Healthy	0.62033	0.11814	0	0	0	0	0	0	0	0	2.02697	1.23244	0	3.8876	0.38044	0.95618	0.02111	0.01419	0.03721	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.61264	0	0	0	0	0	0	0	0
Healthy	0.29093	0	0	0	0	0	0	0	0	0	1.97905	0.91568	0	0.0382	1.1969	0.42282	0	0	0	0
Healthy	0.02279	0.97485	0	0	0	0.72035	0.03163	0	0	0	7.51266	8.59404	0	0	0.00647	0	0.0003	0	0	0
Healthy	0.1069	0.08153	0	0	0	0.00487	0	0	0	0	1.01743	5.64281	10.2049	0.07335	0.08976	0	0	0	0.30999	0
Healthy	0.10802	0.06902	0	0	0	0	0.00359	0	0	0	0.00829	2.31978	3.59795	0.13517	0.07453	0	0.00579	0	0.12834	0
Healthy	0.31058	0	0.54169	0	0	1.20822	0.03047	0	0	0	0	2.04813	0	0	1.31727	0	0	0	0.0236	0.37856
Healthy	0.93372	0.15335	0	0	0	0	0	0	0	0	0.28721	0.53892	0	3.53042	2.78065	1.22427	2.23793	0.04133	0.60847	0
Healthy	0.19851	0.61525	0.04823	0	0	0.01743	0	0.01697	0.20807	0	4.45277	0.41991	0	0.0753	0.30851	0	0.18516	0.10587	0.02092	0
Healthy	2.37183	0	0	0	0	0	0	0	0	0	0	0.38056	0	0.05327	0.94104	2.50443	0	0	0.23177	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24613	0	0	0	0	0
Healthy	0.04616	0.1068	0	0	0	0	0	0	0	0	3.10177	2.04497	2.55486	0.56554	0.07145	0	0	0	0.10957	0
Healthy	0.60687	0.3691	0	0	0	0	0	0	0	0	0.06077	4.70811	0	3.59486	0.70268	0	0.05517	0.04341	0.0787	0.0097
Healthy	0.11485	0.2526	0	0	0	0	0	0	0	0	0.00126	0.98438	9.03204	5.56156	0.76729	0	0.21911	0	0.14747	0
Healthy	0.66065	0	0	0	0	0	0	0	0	0	3.49557	1.82348	0	0	0.09208	0	0	0	0.12201	0
Healthy	0.0483	0	0	0	0	0.33599	0	0	0	0	0	0	0	0	0.27936	0	0.01215	0	0	0
Healthy	3.57198	1.73004	0	0	0	0	0	0	0	0	24.1739	0.35115	0	5.09752	1.19847	2.05034	0.00104	0	0.2172	0
Healthy	0.10739	0.13703	0.37974	0.42182	0	0.01178	0	0.00096	0.38617	0	0	0.35498	0	0	0.0619	0	0.16164	0	0	0
Healthy	0.94474	1.30424	0.11737	0	0	0.04018	0.00981	0	0.01574	0	1.29024	0.56371	0	2.08476	0.15241	0.19165	0.16219	0	0	0.25229
Healthy	1.19468	0.12202	0.16767	0.03555	0	0	0	0	0	0	0	0	0	0	0.0036	0	1.43445	0	0	0
Healthy	2.17013	1.18894	0	0	0	0	0	0	0	0.45517	20.0314	0.5933	10.8722	1.18782	2.29382	0	0.01004	0	0.28972	0
Healthy	1.11267	4.53704	0	0	0	7.73171	0	0	0	0	0	0	0	0	0.6153	0	0	0	0	0
Healthy	0	0	0	0	0	4.03282	0.46689	0	0	0	0	0	0	0	0.23665	0	0	0	0	0
Healthy	0.0328	0	0	0	0	0.27278	0	0	0	0	0	0	0	0	0.16962	0	0	0	0	0
Healthy	0.41826	0.28977	0	0	0.01089	0	0	0.03038	0	0	5.41299	0.57781	5.38175	1.12661	0.74412	3.47364	0.01139	0.12112	0.06547	0
Healthy	1.02384	0.10093	0.14691	0.00895	0	0	0	0	0	0	0	0	0	0	0.00704	0	1.50167	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	2.8031	14.01458	0	0	1.58086	0	0	0	0	0
Healthy	0.56526	0.08619	0	0	0	0	0	0	0	0	0	8.78956	0.78558	0.53344	0.58322	0	0.03783	0	0.07339	0
Healthy	0.29356	0	0.00094	0	0	0.01724	0	0	0	0	7.46297	2.42728	0	0	0.99019	0	0.08687	0	0.11052	0.08739
Healthy	0	0.00628	0	0	0	0	0	0	0	0	0	7.54593	6.11719	0	0.13855	0	0.10904	0.01938	0.02011	0.13643
Healthy	0.09081	0	0	0	0	0	0	0	0	0	1.81634	0.24791	8.03463	0.17076	0.04964	7.62638	0	0	0.02753	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.58916	0	0	0	0	0.30865	2.83296	0	0
Healthy	0	0.01508	0	0	0	0	0	0	0	0	0	7.53582	5.97301	0	0.13774	0	0.12053	0.02084	0	0.09859
Healthy	0.03047	0.21143	0	0	0	0.70223	0	0	0	0	0	0	0	0	0.60128	0	0	0	0	0
Healthy	0.06348	0.27608	0	0	0	0	0	0	0	0	0	1.31864	0	0	0.30751	0	1.3187	0.03175	0	0
Healthy	1.26639	0	0.00609	0	0	0	0.01058	0	0	0	2.89996	7.47957	0	0.8219	0.51417	5.89659	0.27654	0	0.2613	0
Healthy	0.02444	2.8142	0.00997	0.01474	0.07689	0.01704	0.01362	0	0.06929	0	0	0.97135	0	0	2.4807	0	0.07289	0	0	0
Healthy	0.79039	0.06888	0	0	0	0	0	0	0	0	0.04442	0.18233	0	0	0.04308	0	0	0.49666	0	0
Healthy	0.00909	0	0	0	0	0	0	0	0	0.04666	1.83836	1.06914	2.6689	0.06892	0.17616	0	0.08133	0	0	0
Healthy	0.01376	0	0	0	0	0	0	0	0	0.05134	1.8239	0.94069	2.6713	0.0801	0.20044	0	0.06998	0	0	0
Healthy	0.10354	0.12065	0.3553	0.46982	0	0.01475	0	0	0.39006	0	0	0.37567	0	0	0.02086	0	0.1633	0	0	0
Healthy	1.59349	1.07661	0.0149	0.00328	0.33474	0.32867	0.08156	0.00031	0.00348	0	9.34393	0.63461	0	0.04104	1.16503	0.36035	0.05722	0.02061	0.26235	0.08206
Healthy	0.35305	0	0	0	0	0	0	0.07169	0	0	0	0.45404	0	2.50809	0.19529	0	0.18849	0	0	0.48549
Healthy	0.0081	0.17988	0	0	0	0	0	0	0.0382	0	0.95182	1.21036	0	0.18647	0.17437	0	0.11373	0.03344	0	0
Healthy	0.77128	0.33875	0.03235	0	0	0	0	0	0	0	0.83298	4.89056	2.8496	1.28924	0.54097	0.40558	0.20219	0	0.03014	0
Healthy	0.23104	0.23576	0	0	0	0	0	0	0	0	0.08654	0.33379	0	3.03362	0	0	0.10829	0	0	0.05214
Healthy	0.1506	0	0	0	0	0	0	0.01392	0	0	1.25169	0.33019	0.07525	0.24881	0.23078	0.5919	0.0346	0.0328	0	0
Healthy	0.76425	3.92622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.14207	0.13086	0.00073	0	0	0	0	0	0	0	0.87523	4.73583	11.7512	0	2.08772	0	0.18632	0	0.06917	0.02048
Healthy	0.24663	0.02807	0	0	0	0	0	0.09831	0	0	0.58616	0.38429	0.2639	0	0.02092	0	0	0	0	0.09531
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8257	0.39041	0	0
Healthy	0.38309	0.32443	0	0	0	0	0	0	0.004	0	0.59035	1.93745	0	1.54787	0.05369	0.00654	0.07531	0	0	0.00338
Healthy	0.01209	0.01567	0	0	0	0	0	0	0	0	0.46837	0.15274	0	0	0.07327	0	0	0	0	0
Healthy	0.09166	0	0	0.31862	0	3.63629	0.03993	0	0	0	0	0	0	0	0.33553	0	0	0	0	0
Healthy	0.0894	1.43714	0	0	0	0	0	0	0	0	0	0.41822	0	4.24163	1.20792	0	0	0	0.27842	0
Healthy	0.07015	0.02489	0	0.09529	0	0.00786	0	0.01344	0	0	1.85033	3.08953	0	0	0.23274	0	0.06824	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.05278	0.84596	0.0271	0	0	0	0	0	0	0	0	0.24743	0	0	0.13846	0	0.31934	0	0	0
Healthy	0.11378	0.02071	0.26809	0.00129	0	0	0	0	0	0	0	2.29012	0	0.09092	0.03432	0	0.05348	0.33109	0	0
