s	Streptococcus_parasanguinis_D	Clostridium_Q_symbiosum	Enterocloster_clostridioformis_A	Muricomes_sp000509105	Enterocloster_asparagiformis	Schaedlerella_glycyrrhizinilyticum	Longicatena_innocuum	Gordonibacter_pamelaeae	Enterocloster_sp000155435	Eggerthella_lenta	Alistipes_putredinis	Ruminococcus_H_sp003531055	Barnesiella_intestinihominis	Alistipes_shahii	Alistipes_obesi	Parabacteroides_johnsonii	Paraprevotella_clara	Alistipes_A_indistinctus	Coprobacter_fastidiosus	Paraprevotella_xylaniphila
Healthy	-2.16430942850757	-5	-5	-2.18243463044022	-1.83654044823001	-5	-3.65757731917779	-2.30715308072277	-5	-5	0.598117211553686	-1.67080558491155	-0.0195103090829016	0.0488960601246948	-0.56747965864107	-5	-5	-1.27950993154995	-2.21041928783557	-5
Healthy	-1.75547548842992	-5	-1.68634365338197	-5	-5	-1.65072247253204	-3.06550154875643	-2.01188715973165	-5	-0.678940370793319	-2.08407278830288	-5	-5	-5	-5	-5	-5	-0.625196683483918	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.108027907902876	-0.0786933731831803	0.121395680707223	0.315770985813979	0.0343115426484515	-5	-0.0739870011291178	0.352948131354647	-5	-0.858268105232859
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.29983861328868	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.25562877266814	-5	-5	-5	-2.21395878975745	-5	-2.67778070526608	-5	-3.52287874528034	-5	0.390184152718809	-1.83594470810655	-0.168475751970877	-0.337176085055648	-1.03263926003405	-5	-0.593544983696508	-5	-2.08196966321512	-1.46268472688799
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.565932781021757	-5	0.426218379832578	-0.133824942029719	0.36491666177513	-5	-5	-0.802967681081998	0.185578981918251	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21754474118568	-5	-5	0.394248495561841	0.311948720223967	-5	-0.168783117368558	-5	-0.987795703969257	-1.13602321609561
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.24148696024447	-5	-5	-5	-0.73976160778987	-0.209384137907904	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.604451784327869	-5	-0.104455912717455	-0.531652669587843	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.442817738212071	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.81191562628506	-5	-1.6978856230438	-5	-5	-5	-5	-5	-5	0.585476521747985	-5	0.425508135962269	0.0359297894567229	0.257707366919087	-5	-5	-2.28232949699774	-5	-5
Healthy	-0.59856499277013	-0.956087832898746	-5	-1.83743559347698	-1.66857270347926	-1.18575240426808	-2.08884239126002	-1.42515880493662	-2.87289520163519	-3.88605664769316	0.0245349232592338	1.30647027760594	-5	-2.21538270736712	-0.195233781681681	-0.701671011926505	-1.04895405186418	-0.50775660332321	-1.58603002825194	-2.03198428600636
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.33476347762349	0.30117980142023	0.412682258222781	-0.00332637321017741	0.501249652444346	-0.524256193251874	0.922406754688875	-0.702283248735847	-5	-0.568009374213859
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.421246215573565	-0.523240808229114	-1.14636261804141	-0.598875289321029	-5	-5	-5	-0.987753480014929	-5	0.135482491335712	-5	0.328389798025231	-0.661105448561644	-5	-5	-5	-2.11407366019857	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0959339480854972	-0.0607304136612688	0.136929738935173	0.331330100866132	0.022778799863035	-5	0.0164399551035687	0.344323488569102	-5	-0.767080088306507
Healthy	-5	-5	-5	-5	-5	-5	-2.45099673797421	-5	-5	-5	1.06284548906168	-0.205212302923836	-5	0.33069982642125	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.54714066420415	-5	-0.9684299678589	-5	-2.07417242537526	-2.11069829749369	-5	-5	-3.04095860767891	-1.23003219867056	-2.08354605145007	-3.49485002168009	-1.84436036624022	-1.82477819965695	-5	-5	-5	-5	-5
Healthy	-2.36855623098683	-5	-5	-2.28567024025477	-5	-5	-5	-5	-5	-5	0.765485263182688	0.23168362650875	0.103926810608236	-0.00234281214349954	-0.726373793727041	-5	-0.514221806708078	-1.64704608828991	0.259352537128194	-2.0433514207948
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.922781492375881	-5	0.0347848226072276	-0.202088767581531	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.83457759918543	-5	-5	-5	-5	-5	-0.817129036011091	-0.291205308574192	-5	-5	-5	0.819407045406175	-5	-5
Healthy	-1.42712839779952	-5	-5	-5	-5	-2.95860731484177	-2.55752023093555	-5	-5	-5	0.704675472608221	-5	-5	-2.73518217699046	-0.5566900643242	-5	-5	-5	-1.1739900222089	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09531618441993	0.00617927044430329	0.484452171675509	0.233229703070722	-0.238154820644181	-5	-5	-1.47547406337362	-1.80410034759077	-5
Healthy	-5	-0.774587327134045	-5	-1.71489297043319	-1.37520242103924	-5	-2.5543957967264	-5	-1.72262002533275	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.703049760463361	-5	-1.51984927472672	-1.31300643373532	-5	-5	-5	-1.92775010238649	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.5036239459876	-5	-5	-5	-5	-5	-0.875756691053351	-5	-5	-5	-1.88173527391052	-0.796477583177415	-1.53417118464256	-1.39924485036038	-2.39040559077478	-1.73002032335468	-0.956637721978871	-1.86264588862927	-0.876736524097175	-2.78251605578609
Healthy	-0.826376742301918	-5	-5	-1.31812587787135	-5	-5	-1.79914950190892	-2.78251605578609	-2.29843201494407	-2.51286162452281	0.614265343007597	-5	0.394556739363656	0.262496178073732	-0.839981903993323	-1.5598783968122	-5	-0.962932241957442	-1.0054628957015	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.433044256571708	-5	0.563421751494202	-0.125767581837584	-0.070637280737979	-5	-5	-1.92701525537207	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0965311430084993	1.07769886054946	0.482453371902301	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.329009179724527	-5	-0.905493933545545	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.143682041448203	0.831489680279566	-5	-5	-0.688521632561932	-0.389371771501987	-5	-5	-5
Healthy	-1.44977164694491	-0.80310565308872	-1.59023589573365	-1.27975798171294	-1.26608084898761	-5	-1.79588001734408	-5	-1.59159042153157	-1.5543957967264	-5	0.887747231707491	-5	0.234119757614071	-0.457025271091752	-5	-5	-0.695940533782401	-5	-5
Healthy	-1.21006691906825	-1.22863302914222	-5	-3.42021640338319	-2.01188715973165	0.0197226324728111	-2.64975198166584	-5	-2.24033215531037	-1.41060897686307	-0.485120344777207	0.758366790822035	-2.06348625752111	-1.89008413697621	-5	-5	-1.73969005420508	-5	-2.51004152057516	-5
Healthy	-1.10701544928928	-5	-5	-5	-5	-5	-3.72124639904717	-5	-5	-2.30803489723264	-1.88706002391592	-2.53461714855158	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.66094626429086	-5	-5	-5	-2.09799710864927	-1.03658998431977	-5	-2.06651271215129	-1.67345933148344	-1.49661793652627	0.0768697255698856	0.941027675285966	-0.214485095304078	-3.36653154442041	-5	-0.423785385507238	-5	-2.45593195564972	-0.786694793837206	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.380945302491992	-5	-0.185279733540349	0.121595951827045	-0.906088258950622	-1.47820835036088	-0.32174573773256	-5	-5	-1.72561120444962
Healthy	-5	0.0179635699312426	-0.87942606879415	-0.94919505218654	-1.08402008585978	-5	-5	-5	-5	-5	0.874216753411642	-0.136112329563024	0.104736281150049	0.158495172917293	0.426816949122326	-0.106360279080208	-0.348615364285216	-0.601677980244123	-0.470415667797009	-0.874388628102536
Healthy	-3.23657200643706	-2.26201267366657	-0.92741926735105	-2.10790539730952	-2.1180450286604	-1.65266998468305	-5	-1.85761053388116	-1.77546693739391	-1.43144628795056	-0.0590653593706561	1.08218951170222	-5	-0.309281308532978	-1.15384852347118	-5	-5	-1.53003079050004	-5	-5
Healthy	-5	-1.56591036158211	-5	-1.39653084026616	-5	-5	-1.69702006325175	-0.882795013907217	-5	-1.76321090059071	-0.671477694122664	0.292907024986071	-5	0.0252976709519576	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.46470587995723	-5	-5	-5	-5	-5	1.25339398499118	-0.551804005358932	0.045424693509988	0.540736044385593	0.394453432010113	-5	-5	-1.11120293254332	-1.1741845550148	-5
Healthy	-1.59363016453073	-5	-5	-0.983300861935028	-5	-5	-2.80410034759077	-2.33254704711005	-5	-5	-0.497108788058756	0.481075544737591	-0.441483425262138	-0.904935310451364	-0.737264220333513	-5	-5	-1.18695303483989	-1.21702600505595	-5
Healthy	-5	-1.43462449728593	-5	-5	-1.04431224968649	-5	-5	-5	-5	-5	1.19720913493808	-5	0.522031914548407	-5	-0.393511149557352	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.425228168124971	-5	0.579471478188315	-0.159009899464302	-0.0531794286904475	-5	-5	-2.21681130892474	-5	-5
Healthy	-5	-5	-5	-5	-1.05853826065267	-5	-5	-5	-5	-5	1.16711077417573	0.134973540005915	0.813853087871041	0.329141498760167	0.603943994197789	-5	-5	-2.06348625752111	-5	-5
D015212	0.177221847111412	-1.82419836715172	-5	-3.431798275933	-1.91044811711355	-2.73754891026957	-2.60032627851896	-0.917465947127286	-1.78146449478347	-1.93367407463796	-3.09151498112135	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.645255200879286	0.991235825051025	0.132861391711378	-0.984682166930883	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.17198493577602	-5	-5	-5	-5	-5	-2.24336389175415	-5	0.603476735200719	-5	0.703097837458523	-0.112765407420018	0.272843739363977	0.379414304412171	-5	-0.470839238278866	-5	-5
Healthy	-1.60223374387355	-1.39870068980566	-1.21831641549265	-5	-0.886825695365638	-5	-5	-5	-5	-5	1.15244765841566	-5	0.338065851370058	0.316075234838397	0.234846169921364	-5	-5	-5	-0.499681176253613	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.105850674385144	-5	0.521515964756375	-5	-5	-5	-0.254378778693062	-0.996798053478308	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00608549350733	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.5016894462104	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.37810360763285	-0.416019519543964	0.428024585924298	0.648865255270207	0.489976750329381	-5	-5	-0.616759287734776	-1.18882730493345	-5
D015212	-3.07058107428571	-0.444409843519753	-0.638801192390871	-1.014618439768	-0.646468440922238	-0.736009067318687	-1.92996213339224	-2.0893755951108	-0.635317704350329	-0.987542421799226	0.541664097796674	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.39329625866633	-2.73518217699046	-5	-1.89483057200067	-5	-2.65560772631489	-2.47886191629596	-1.89585444944599	-5	-2.11861534322943	0.139630397356127	1.23203782825818	0.497823595325021	-0.644893447045508	-0.726050107449991	-5	-5	-5	-3.18708664335714	-5
Healthy	-5	-1.99653946789049	-0.792365632611038	-1.58753945257004	-1.50835820652241	-5	-5	-5	-5	-5	0.215325541765266	-5	0.199085672492418	0.0260509012724537	-5	-5	-5	-5	-5	-5
Healthy	-1.21020783226932	-1.55814782422671	-5	-5	-3.42021640338319	-5	-3.53760200210104	-2.61798295742513	-1.60275541898961	-5	0.697950823122864	0.792263483656964	0.982225539237225	0.34714259389161	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0995563985453817	0.235457742050641	-0.148393132210453	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.51300311156818	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12652135007959	-5	0.429259584957123	0.622781655135148	0.489559138492915	-5	-5	-1.96617430604669	-1.3045183235098	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.142154733486203	-5	-0.68879730104924	-0.55612708122896	-1.6769542645183	-5	-5	-5	-2.04914854111145	-5
Healthy	-1.21091308491197	-5	-5	-5	-5	-5	-1.9381706927053	-5	-5	-5	0.673577479990822	0.277684836837955	0.606169541151964	-0.180561360732596	-0.615951397971382	0.569394979995214	-5	-5	-1.11861534322943	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.23582386760967	-2.46470587995723	-5	-5	-5	0.601351513756248	-5	-1.73518217699046	-1.205302873108	-0.829444941478791	-5	-2.82973828460504	-1.39837452044606	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.912959783373451	-5	0.164709663539879	-0.439985711992158	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.338121087238688	-5	-5	-5	-5	-5	-5	0.357738608234254	-5
Healthy	-5	-5	0.301349084857261	-5	-1.71624661666747	-5	-5	-5	-5	-5	0.577435498755163	0.59585210926132	-5	-0.394986017898961	-5	-5	0.0482358727352099	-1.67840156953466	-5	-0.949079163064597
Healthy	-1.18289759574308	-5	-5	-5	-5	-5	-0.316232738574688	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.50570623133467	-5	-5	-1.54928912185308	-5	-5	-5	-1.73802380860219	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.663853513995104	0.214822662434293	-0.164144618082327	-0.283762868427589	-1.3347005005001	-5	-5	-5	-1.19626982902546	-5
Healthy	-1.04258428527733	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.446808904411968	0.828299553293112	0.620938289696237	-0.00489593441421962	-6.94926766669378e-05	-5	-5	-1.83713700667807	-1.57218942732401	-5
Healthy	-2.20620961530918	-5	-5	0.0601990595062341	-5	-5	-2.49757288001557	-5	-5	-5	0.418558145291022	-0.874876727448002	0.90055337100399	-0.258430859506466	-1.18131233655849	-5	-5	-1.27417000967942	-0.802168306671097	-5
Healthy	-0.687061390986865	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.802789455358415	-0.110457400926922	-5	-5	-5	-1.01502287358451	-5	-5	-1.80882854427144
Healthy	-5	-0.801672882276522	-5	-1.92335955632966	-1.23604817396668	-5	-5	-5	-1.72723041344824	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0790581785090276	-1.67427914198059	-5	-0.302221595783087	-0.59294918519575	-5	-5	-0.98999702587294	-5	-5
D015212	-0.932854721114605	-0.961737592895216	-1.58753945257004	-1.29499204066666	-1.25352149006997	-0.599462010608054	-2.61083391563547	-1.40505526330492	-1.90378541465359	-1.35892268667463	-5	-5	-5	-0.516755139068483	-5	-5	-5	-5	-1.51144928349956	-5
Healthy	-0.836689511036314	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.03217132066984	-0.590083775615454	-0.236744260818789	-5	-5	-5	-5	-5	-1.05943371350991	-5
Healthy	-5	0.0121198358045133	-0.737691325250976	-1.14122226269455	-0.899147173342699	-5	-5	-5	-5	-5	0.88035333919853	-0.069015330653797	0.0891276290442785	0.214928580168131	0.454504910609326	-0.205212302923836	-0.132473588800257	-0.513541183115351	-0.525521489591704	-0.84621561353063
Healthy	-1.30715308072277	-5	-5	-5	-5	-5	-2.52287874528034	-5	-5	-5	-0.218488760274263	-1.20210951694165	0.134390694769887	-1.1714689933549	-2.27083521030723	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.95250863063329	-0.177792678927644	0.747435891528008	0.433576237807939	0.219736424134445	-1.03938654235209	0.103091852398545	-2.14206473528057	-0.426896216836009	-0.322511673316672
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.910402932936712	-5	0.15297899600251	0.436868398379959	0.0862174156933431	-5	-0.461916632186505	-0.483861423282926	-5	-5
Healthy	-1.137093786437	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.05569972796715	0.287015258638893	-5	0.723600959872691	-0.427058730476123	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.144994289359509	0.395412020159164	0.0865093161601977	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.32193709502565	-0.504261452760896	-0.221638891328438	-5	-5	-0.969886247292407	-5	-1.4330913447732	-2.20690839982342	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.75708918095867	0.0554968286665011	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.32817943981675	-5	-5	-5	-5	-5	-2.44129142946683	-5	-5	-5	0.49580234004414	1.09558461045232	0.015477116437331	-1.08175990977858	-1.55346283292636	-5	-5	-1.28743447212669	-1.18217030025439	-5
Healthy	-5	-5	-5	-5	-1.93181413825384	-5	-5	-5	-5	-5	0.446255934042311	-5	-0.44506284531407	0.369310501022333	0.231785511387438	-5	-0.658090879820232	-0.739499302260912	-1.45555986268231	-1.55736347421777
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.10846254232744	-5	-5	0.70685171891864	-5	0.55683298101768	0.268889073608589	-0.356359827739393	-5	-5	-5	-1.22155931642877	-5
Healthy	-2.16685288808721	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.318831151070601	0.276507758829856	-0.333145197476654	-1.20544224874524	-1.36542197714611	-1.34256167729704	-5	-5	-5	-5
D015212	-1.25696084519507	-1.46571999479492	-1.2963647624161	-0.891029283120519	-0.804515476966236	-5	-2.05305672930217	-1.26074419673149	-0.680519171949663	-1.33526403148129	0.433097476967988	-5	0.345655979252945	-5	-1.02853859497541	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.864726988025059	-5	0.468255734842632	-0.222732714064951	-0.340226370752211	0.369540528902097	-5	-0.549227589622614	-5	-5
Healthy	-2.32330639037513	-1.45618019485734	-3.76955107862173	-0.68725157907044	-1.49039429538844	-1.89346914617762	-2.55129368009492	-2.06905096883248	-1.40461401919086	-5	0.56023790243391	0.370916294773247	0.82401057106121	0.213379610788043	-0.285494210603541	-5	-5	-5	-5	-5
Healthy	-2.09908693226233	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.103967832740969	-5	-0.178820672829036	-0.644069812921132	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.544302626713443	-5	-5	-5	0.613842878552355	0.644039564342822	0.119935180421734	-0.0677292241005096	-0.631787518812614	-0.904900420354386	-0.391655851948107	-1.01068369501005	-0.545795624964485	-1.70796556400526
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.254190247023363	0.122206045078898	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.551054561223967	0.225508287761335	0.201257799971156	0.243871094623116	-0.0188476104346876	-5	-0.154207644119389	-5	-1.46356782417799	-0.617226754413298
Healthy	-5	-5	-5	-5	-2.50863830616573	-5	-5	-5	-5	-5	1.38696083772858	-0.480211370045802	0.420938815667389	0.657440234206158	0.478856409407019	-5	-5	-0.624629061970941	-1.25352149006997	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.15378438646937	1.4521777380656	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.93554201077308	-5	-5	-5	-5	-5	-5	-5	-5	-2.59687947882418	-0.00614070385357016	0.800917686988239	-0.0958635393723459	0.591499796967524	-5	-5	-1.41251353458904	-5	-5
Healthy	-1.57235162881307	-2.91364016932525	-5	-2.24641694110709	-2.57839607313017	-0.843693200505927	-2.40011692792631	-0.990464123380782	-2.05060999335509	-3.92081875395237	-0.360174972704213	1.41685693505721	-0.863564829541617	-1.03545753392086	-1.76725793727926	-5	-1.95585237912128	-1.50807828741385	-5	-3.07572071393812
Healthy	-5	-5	-1.59602203633064	-5	-5	-0.247989987021235	-0.56080946217243	-5	-5	-5	0.366394937323263	-5	-0.542875373696591	-1.49214412830417	-5	-0.394167224259472	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.529834429809617	-5	0.444199427212729	0.0868579156598468	-5	-5	-5	-5	-5
Healthy	-0.875821944525325	-5	-5	-1.27237742203086	-1.28149831113273	-5	-3.32790214206428	-1.6929320493387	-5	-1.72147503526298	0.725799778899734	0.665477798644703	-5	-0.175119527349869	-0.757707095017069	-5	-5	-1.29662263148765	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.137490202747628	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.57675412606319	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.22257317761069	-5	1.30189576676651	0.260981973869471	0.397801012197206	-0.0812150244815383	0.520302702826365	-0.554567057704833	0.900357841756934	-0.694519651346794	-5	-0.605863647358112
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.280919662709337	0.357839596537981	-1.03796231343499	-0.978232027317593	-1.29183414214446	-1.09963287134353	-5	-1.23537560214902	-1.25500332596144	-5
D015212	-0.74901919290365	-1.42113167133397	-1.35154240571748	-1.43628166003432	-1.6884580415988	0.00852352479606232	-2.93930215964639	-0.243850939657617	-2.17979854051436	-1.35713994741551	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.398738376245611	0.507247163288535	0.175102839003194	-0.28375452118556	-0.284523139825579	-1.78968148017377	-5	-5	-1.37304404856455	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10672484972806	-0.833481082459055	0.0255843799466795	-0.104594030402202	-0.299443379599707	-0.509114890546405	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.56066730616974	-5	-5	-5	-5	-5	0.650797892077134	-0.161724052474415	0.456584643851919	-1.08926890195662	-0.312765424325673	-0.922559415528676	-5	-5	-5	-5
D015212	-5	-5	-0.930776042702947	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.60519822283729	-1.2143143317191	-2.01547268665621	-5	-5	-5	-5	-5	1.18408100277826	-0.482698511365843	-0.181338710183435	-0.355482634097717	0.45956888406443	0.500230984342363	0.643123870086989	-1.39168795730267	-5	-0.900630173610161
D015212	-1.43794517034362	0.163650277535701	-5	-0.86505828926464	-2.54668165995296	-5	-5	-5	-1.23113999915704	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.941687878891614	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.55268689117643	-5	-5	-1.73353310455976	-5	-5	-1.52230007166787	-2.18508681872493	-5	0.832036040778336	0.349615504379247	-1.04624030826677	0.15074723210584	0.616040476444083	-5	-1.5320960534772	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.510624087495881	-5	0.559898250130643	-0.0590852624197146	-0.850288350312068	-5	-5	-5	-1.51187250375254	-5
Healthy	-5	-0.248774801159304	0.264451822935162	-5	-5	-5	-5	-5	-2.79048498545737	-5	1.02775761209607	-5	0.517232857609747	-0.453716509979595	-1.05085404758006	1.31106925497333	-5	-0.593732403589996	-5	-5
Healthy	-5	-5	-5	-5	-0.55899651635156	-5	-5	-5	-5	-5	0.395385809577709	-0.0395958225638308	-0.21477697184682	0.192023547907665	0.501323594487565	-5	-0.298933080821906	-1.67223251009727	-5	-1.83268266525182
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.15827230630821	0.336529775697226	-5	0.463401704738341	-5	-5	-0.0516995349747582	-1.5958507507903	-5	-0.93809536628383
Healthy	-1.71647263513831	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.339715714046661	-5	0.309274496440316	-0.411280220399943	-0.743402507237155	-5	-5	-5	-0.959239475771301	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.07701518429112	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0261335501646217	-5	0.131916858753586	-0.878046416454701	-5	-5	-5	-5	-5	-5
Healthy	-2.21467016498923	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.469932415796214	-1.7912899800936	-0.762380870053811	-0.513045566671775	-1.47262791717239	-5	-0.360643021514136	-1.81417464038704	-0.556909199438294	-1.68909437062386
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.454356957154888	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.56703070912559	-2.17979854051436	-5	-1.60119226979674	-5	-5	-5	-5	-5	-5	1.1142876447311	-0.142975237828835	0.445038785558493	-0.102510365422813	0.775664321934888	-5	-5	-0.489978066547661	-0.976089393649079	-5
Healthy	-5	-5	-0.978149422565675	-0.907489888316018	-1.46255871659205	-5	-5	-5	-5	-5	1.04452447358475	-0.199495998171636	-0.16583371605738	-0.390587029313535	0.374614555373868	0.607207243840449	0.621492017508246	-1.80465394165158	-5	-0.792769690151647
D015212	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.806462173692152	-5	-5	-0.236751751689778	-0.430579268706088	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.172719661349496	-5	-0.928081189636194	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.233843554134123	1.08991605693475	-5	-0.388956804856566	-0.337110011846725	-5	-5	-0.586985387665754	-5	-5
D015212	-5	-1.01059468199848	-5	-5	-5	-5	-5	-5	-5	-5	0.455283504417725	-5	-5	-0.430403732354358	-1.61154354729973	-5	-5	-5	-5	-5
Healthy	-1.15094930943049	-1.5332806283184	-5	-5	-5	-5	-2.28066871301627	-5	-5	-5	1.22413691522174	0.308564413561239	0.299932015312885	0.00263683236511077	0.468590998741262	-5	-5	-0.740764597801266	-0.870761389868073	-5
