group	Bacteroidales	Enterobacterales	Pseudomonadales	Lactobacillales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	74.29777	0	0	0		74.29777	9.69299	0	0.70276	0	0.01528	0	0	0	0
Healthy	36.8274	0.16438	0	0.05277		36.8274	23.67886	0.16438	0	0.05277	0.03217	0.02874	0	0	0.0975
Healthy	81.72666	0	0	0		81.72666	12.33075	0	0	0	0	0.51735	0	0	0
Healthy	73.74703	0.60422	0	0.02913		73.74703	2.06269	0.60422	0	0.02913	0.00901	0	0	0	0
Healthy	70.62031	0.14705	0	0		70.62031	5.91702	0.14705	0.09043	0	0.24334	0	0	0	0
Healthy	42.29907	0.18304	0.00754	0.0719		42.29907	10.32986	0.18304	0.98179	0.0719	0.09001	3.35605	0	0.00754	0.31151
Healthy	28.91364	0	0	0		28.91364	46.34829	0	0	0	0	0.76987	0	0	0
D014376	45.70847	0.38704	0	0.37731		45.70847	8.34362	0.38704	0.01596	0.37731	0	0.04676	0	0	0
Healthy	29.45115	0	0	0.09841		29.45115	6.27347	0	23.484	0.09841	0	0.21724	2.52302	0	0
Healthy	59.94951	0.13388	0	0.09111		59.94951	4.55439	0.13388	0.90006	0.09111	0.11188	0	0	0	0
Healthy	69.31403	0.09389	0	0.01041		69.31403	5.77806	0.09389	0.11704	0.01041	0.26229	0	0	0	0
Healthy	51.86404	0	0	0		51.86404	25.99537	0	0	0	0.04924	0	3.95932	0	0
Healthy	87.79754	0.02213	0	0.07013		87.79754	6.25106	0.02213	0	0.07013	0	0.03373	0	0	0.42534
Healthy	52.10296	1.81989	0	0		52.10296	18.21306	1.81989	0	0	0.05455	0.32	0	0	0.14632
Healthy	3.58455	0	0	3.31825		3.58455	15.24503	0	0	3.31825	0	0	0	0	0
Healthy	68.68363	0.02321	0	0		68.68363	5.14392	0.02321	0	0	0.21457	0.27242	0	0	0
Healthy	68.74356	0.0328	0	0		68.74356	1.1663	0.0328	0	0	0.04583	0.50213	0	0	0
Healthy	28.65617	2.17787	0	8.25162		28.65617	24.27811	2.17787	1.91177	8.25162	0	3.5968	1.91706	0	0
Healthy	63.79876	0	0	0		63.79876	14.13543	0	0	0	0.15651	0.07183	0	0	0
Healthy	79.20896	0	0	0		79.20896	0.78978	0	0	0	0.26069	0	0	0	0
Healthy	56.25764	0	0	0.0223		56.25764	26.29808	0	0.00383	0.0223	0.01474	0	2.4818	0	0.09037
Healthy	32.27683	0	0	0.23235		32.27683	21.11407	0	0.46621	0.23235	1.15039	0	5.57201	0	0.28594
Healthy	64.17502	0	0	0		64.17502	14.52991	0	0	0	0.19017	0.06868	0	0	0
Healthy	42.13047	0.68054	0	0.48635		42.13047	15.26306	0.68054	0.4713	0.48635	2.89444	1.90703	0	0	0
Healthy	0	0	0	0		0	19.60951	0	17.4263	0	0	0	0	0	0
Healthy	32.80466	0.40379	0	0.11797		32.80466	24.55488	0.40379	0	0.11797	0	0	0	0	0.20194
Healthy	56.49432	0.6727	0	0.00882		56.49432	10.44091	0.6727	0	0.00882	0.04209	0.06302	0	0	0.05314
Healthy	68.44359	0.74512	0	0.86968		68.44359	3.57365	0.74512	0	0.86968	0.77874	0	0	0	0.03828
Healthy	92.1473	4.12779	0	0		92.1473	0.64707	4.12779	0.53649	0	0	0	0	0	0
Healthy	23.00519	1.83545	0.25317	2.88264		23.00519	21.35409	1.83545	3.051	2.88264	0	0	0	0.25317	0
Healthy	64.06188	0	0	0		64.06188	23.87406	0	0	0	3.18134	0.0405	0	0	0
Healthy	64.13532	0	0	0		64.13532	23.7909	0	0	0	3.01158	0.07771	0	0	0
Healthy	14.14777	0.01484	0.11321	0.07801		14.14777	30.93293	0.01484	1.18295	0.07801	0.16203	0.40002	0	0.11321	0
Healthy	18.69823	0.04559	0.03056	2.10095		18.69823	27.93452	0.04559	0.00566	2.10095	0	16.44743	1.62095	0.03056	0.41789
Healthy	12.99612	0.16489	0	1.4514		12.99612	35.61448	0.16489	0.02702	1.4514	0.04103	1.21208	1.52412	0	0.4104
Healthy	24.87301	2.31023	0	8.22318		24.87301	25.4783	2.31023	0	8.22318	0.21396	0.12564	0	0	0.06758
D014376	39.59205	5.99603	0.0431	0.07901		39.59205	33.72181	5.99603	0	0.07901	1.54934	0.20769	0	0.0431	0
Healthy	28.73911	0	0	0		28.73911	8.61824	0	0	0	0	0.57303	2.69908	0	0
Healthy	24.27956	0	11.5426	0.12664		24.27956	19.89236	0	14.9065	0.12664	0.04026	3.0786	0	11.5426	0
Healthy	75.23177	0.04317	0	0.0434		75.23177	7.83141	0.04317	0.28653	0.0434	0	0.07882	0	0	0
Healthy	62.65267	8.48501	0.06041	0.05048		62.65267	13.89969	8.48501	0	0.05048	0.30935	0	0	0.06041	0.66049
Healthy	33.92343	0.07032	0.0638	0.35595		33.92343	47.44119	0.07032	0	0.35595	0.39488	0.91029	0	0.0638	0
Healthy	60.8361	0.74286	0	0.42666		60.8361	7.41268	0.74286	5.74457	0.42666	2.38969	0.07792	0.24554	0	0
Healthy	22.48595	0.47299	0.00038	0.77635		22.48595	19.30605	0.47299	0	0.77635	0.18365	0.00749	0	0.00038	0.14908
Healthy	67.57311	0	0	0.05079		67.57311	2.81573	0	10.3129	0.05079	0.08094	0	0.85189	0	0
Healthy	40.07286	0.24052	0	0.26825		40.07286	15.96171	0.24052	0	0.26825	0	3.61034	1.40714	0	0.05592
Healthy	57.19092	0.02631	0	0.01848		57.19092	3.33986	0.02631	0	0.01848	0.39081	1.04246	0	0	0.05482
Healthy	0.0487	15.6337	0.21254	0		0.0487	0.01695	15.6337	0	0	0	0.18018	0	0.21254	0.04787
Healthy	85.92767	1.31886	0	0		85.92767	1.3669	1.31886	0	0	0	1.26078	0	0	0
Healthy	26.65492	2.36877	0	5.52076		26.65492	22.85331	2.36877	0	5.52076	0.26927	0	0	0	0
Healthy	56.2617	0	0	0		56.2617	25.93152	0	0	0	0	0	3.79571	0	0
Healthy	51.67547	0.1676	0	1.40118		51.67547	20.33841	0.1676	0	1.40118	0.84737	12.39793	0.36619	0	0.02165
Healthy	20.97575	0.78469	0	0.02389		20.97575	13.4946	0.78469	0	0.02389	0.24481	0.00754	0	0	0.06551
Healthy	0.04408	0.159	1.12472	3.39346		0.04408	0.00232	0.159	0	3.39346	0	0	0	1.12472	0
Healthy	58.29294	0.08584	0	0.04869		58.29294	11.19733	0.08584	0.95693	0.04869	0.00077	0.11387	0.00449	0	0
Healthy	0.01473	4.27323	0	0.70038		0.01473	13.95278	4.27323	0.00118	0.70038	0	0.29224	0	0	0.00065
Healthy	64.8518	0	0	0		64.8518	1.95559	0	0.83121	0	0.01982	0	0	0	0
Healthy	68.21432	0.12255	0	0		68.21432	15.78988	0.12255	0.39632	0	0.25346	0	3.1767	0	0
Healthy	69.01303	0	0	0		69.01303	4.99949	0	0	0	0.19767	0.27498	0	0	0
Healthy	48.7416	0	0	0		48.7416	3.15258	0	0	0	0	0	0	0	0
Healthy	28.85223	18.67253	0.44225	0.36801		28.85223	1.68143	18.67253	0	0.36801	5.67678	0	0	0.44225	0
Healthy	58.72881	1.10102	0	0.01145		58.72881	4.88406	1.10102	0.64191	0.01145	0.37347	0.04425	0.00324	0	0
Healthy	38.48591	3.29189	0	2.42421		38.48591	13.15882	3.29189	3.66082	2.42421	0	0.24055	0	0	0.61698
Healthy	29.64285	0.49793	0	0.44357		29.64285	9.87281	0.49793	1.26041	0.44357	0	0.01338	2.10912	0	0
Healthy	31.96207	0.30901	0	0.42766		31.96207	26.60135	0.30901	0.08939	0.42766	0.56276	0.10371	0	0	0.1
Healthy	29.88316	0.21568	0	0.01042		29.88316	33.09255	0.21568	0.09638	0.01042	0	2.01021	0.12298	0	0.30225
Healthy	56.71029	0.17465	0	0.23359		56.71029	5.97775	0.17465	0	0.23359	0.12171	0	0	0	0
Healthy	68.24682	0	0	0.53944		68.24682	5.25075	0	0	0.53944	5.94144	0	0	0	0
Healthy	80.64045	0	0	0		80.64045	0.65658	0	0	0	0.16545	0	0	0	0
Healthy	13.55565	9.93651	0	0.00212		13.55565	0.3762	9.93651	44.3916	0.00212	0.2551	0.13414	0	0	0
Healthy	26.91606	0.07966	0	0.05159		26.91606	22.62267	0.07966	12.5439	0.05159	2.0776	0.05917	0	0	0.01069
Healthy	30.46926	0.8687	0	0.29646		30.46926	16.62348	0.8687	0	0.29646	1.3721	0.11123	0	0	0.03452
Healthy	13.19024	1.19543	0.99345	0.08299		13.19024	6.25322	1.19543	0	0.08299	0	0	0	0.99345	0
Healthy	20.1959	0.47565	0	0.43523		20.1959	27.47749	0.47565	0	0.43523	0	0.01117	0	0	0
Healthy	22.26482	2.01556	0	0.35671		22.26482	20.47828	2.01556	0.87286	0.35671	1.36827	0	0	0	0.14746
Healthy	64.07224	0.15724	0	0.04062		64.07224	18.49618	0.15724	0	0.04062	0.00643	0	0.00334	0	0.21993
Healthy	13.76706	0	0	0.01526		13.76706	15.68105	0	0	0.01526	0.11785	0.09703	1.28594	0	0.20308
Healthy	46.47794	2.02587	0	0.58223		46.47794	20.14283	2.02587	0.02587	0.58223	6.04808	0.02499	3.26728	0	0
Healthy	45.03545	0.02496	0	0		45.03545	23.05958	0.02496	1.81914	0	0	0	0.05093	0	0
Healthy	81.27551	0.08922	0	0.13624		81.27551	2.98726	0.08922	0	0.13624	0.32864	0	0	0	0
Healthy	13.21373	9.88235	0	0.01031		13.21373	0.39047	9.88235	43.4397	0.01031	0.30473	0.16516	0	0	0
Healthy	53.02912	1.36227	0	0		53.02912	18.56895	1.36227	1.87694	0	0.00578	0	0	0	0
Healthy	12.07781	1.7727	0	2.53162		12.07781	37.12354	1.7727	0	2.53162	0.06759	0.00841	0	0	0.21189
Healthy	29.81266	0	0	9.14673		29.81266	37.98924	0	0	9.14673	0.04694	1.28214	0	0	0
Healthy	76.63304	0.37113	0	0		76.63304	1.82519	0.37113	0	0	0.02805	0.09797	0	0	0
Healthy	45.48252	1.0041	0	0.11814		45.48252	13.89714	1.0041	0	0.11814	0.00403	0.59342	0	0	0.21255
Healthy	66.78557	0.02894	0	0.03241		66.78557	2.50994	0.02894	0.63345	0.03241	0.01246	0	0	0	0
Healthy	63.94943	0.16205	0.0074	0.10693		63.94943	10.4235	0.16205	0	0.10693	0.31437	0.02068	3.56166	0.0074	0
Healthy	30.0198	2.9113	0	32.73426		30.0198	4.1556	2.9113	0	32.73426	0	0	0	0	0.29111
Healthy	61.69048	0	0	0		61.69048	10.17214	0	0	0	0	0.24703	0	0	0
Healthy	5.40398	0	0	0.00165		5.40398	52.67782	0	0	0.00165	0.09599	0.96226	10.40661	0	0.00748
Healthy	45.86689	0.06871	0	0.02237		45.86689	20.01501	0.06871	0	0.02237	1.40404	0.15746	0	0	0.01238
Healthy	72.28686	0	0	0		72.28686	12.96048	0	0	0	0.02892	0	0	0	0
Healthy	44.13677	0	0	0		44.13677	4.44309	0	7.1259	0	0.2694	0.18017	0	0	0
Healthy	15.68105	0	0	1.86874		15.68105	29.20642	0	0.00548	1.86874	0.24799	0.05333	0	0	0
Healthy	92.17976	0.06494	0	0		92.17976	1.97522	0.06494	1.8733	0	0.53159	0	0	0	0
Healthy	61.21567	0.10871	0	0.01326		61.21567	3.08403	0.10871	0	0.01326	7.35104	0.01213	0	0	0
Healthy	45.81514	1.20757	0	0		45.81514	8.04226	1.20757	0	0	1.98576	0.15116	0	0	0
Healthy	11.94756	0.039	0	0.28746		11.94756	34.85489	0.039	0.69784	0.28746	0.48374	0.01159	0	0	0
Healthy	60.09151	0.05673	0	0.04734		60.09151	19.26642	0.05673	0	0.04734	0.09344	3.33254	0	0	0.1229
Healthy	6.10528	0	0	0.07046		6.10528	28.41553	0	0	0.07046	0	0	0	0	0
Healthy	84.30083	0.04867	0	0		84.30083	3.22191	0.04867	0	0	0	0.22781	0	0	0
Healthy	39.73911	0.03647	0	0.00093		39.73911	4.38976	0.03647	2.98314	0.00093	0.17413	0.57724	2.35582	0	0.0213
Healthy	56.41676	0	0.02759	0.25247		56.41676	4.05729	0	0	0.25247	0.24725	0	0	0.02759	0
Healthy	46.58744	1.23047	0	0.00375		46.58744	8.04005	1.23047	0	0.00375	1.85884	0.10332	0	0	0
Healthy	59.46027	0.04098	0	0		59.46027	1.71557	0.04098	4.66138	0	0.1233	0.00942	0	0	0
Healthy	56.5792	0.05146	0	0.06223		56.5792	21.33139	0.05146	0	0.06223	0.81636	0.31005	0	0	0.13353
Healthy	97.67362	0.00203	0	0.08139		97.67362	0.00089	0.00203	0.00431	0.08139	0	0	0	0	0
Healthy	45.27481	0	0	0.1106		45.27481	12.28364	0	3.29025	0.1106	0.8243	0	0	0	0
Healthy	29.47014	0	0	0.0995		29.47014	5.86862	0	23.1101	0.0995	0.01818	0.21676	2.49701	0	0
Healthy	85.49418	1.20807	0.03605	0		85.49418	10.26623	1.20807	0	0	0	0	0	0.03605	0
Healthy	92.94877	4.1579	0	0		92.94877	0.62702	4.1579	0.55513	0	0	0	0	0	0
Healthy	76.96651	0.08687	0	0		76.96651	2.9733	0.08687	0	0	0.25053	0.14595	0	0	0
Healthy	45.9343	0.09955	0	0.35399		45.9343	8.4139	0.09955	0.10918	0.35399	2.40783	0.42548	0	0	0
Healthy	74.91638	0	0	0		74.91638	6.8447	0	0.2125	0	0.07875	0	0	0	0
Healthy	66.92907	0.04148	0	0		66.92907	3.34498	0.04148	0	0	0.16176	0.2637	0	0	0
Healthy	11.35751	0.19572	0	0.28207		11.35751	26.87821	0.19572	0	0.28207	0.27122	0.03959	0	0	0
Healthy	33.89588	0.03976	0	0.66164		33.89588	38.10767	0.03976	0	0.66164	0.10037	1.3308	3.85052	0	0
Healthy	86.92476	1.5362	0	0.12656		86.92476	3.41217	1.5362	0	0.12656	0.10489	0.04231	0	0	0
Healthy	34.73166	0.18886	0	3.06964		34.73166	11.89261	0.18886	0	3.06964	6.00826	0.91548	0	0	0.02318
Healthy	26.85938	0.439	0	0.02946		26.85938	25.59372	0.439	1.21439	0.02946	2.70131	0.01369	0	0	0
Healthy	1.70617	2.78783	0	0.05626		1.70617	42.43654	2.78783	0	0.05626	0	0.63052	0	0	0
Healthy	89.29252	0.36457	0	0.2152		89.29252	1.26368	0.36457	0	0.2152	0.11036	0.03687	0	0	0
Healthy	57.19523	0.1348	0	0.22335		57.19523	8.60283	0.1348	1.22072	0.22335	3.09391	0.30699	0	0	0.00694
Healthy	54.53618	1.03393	0	0		54.53618	0.84418	1.03393	7.01615	0	0.21952	0.31315	0	0	0
Healthy	79.23344	0	0	0		79.23344	1.00055	0	0	0	0.23517	0	0	0	0
Healthy	7.31188	0.42773	0	0.60917		7.31188	13.83051	0.42773	4.32216	0.60917	3.38681	1.2407	0	0	0.03313
Healthy	18.12975	0.46398	0.04189	0.40513		18.12975	34.30594	0.46398	1.23974	0.40513	0.19099	0.12133	0	0.04189	0.52529
Healthy	36.17394	1.26174	0	0.01051		36.17394	4.07282	1.26174	30.6252	0.01051	0.02206	0.0011	0	0	0.006
Healthy	45.01472	0	0	0.66552		45.01472	16.5556	0	0.57529	0.66552	0.37923	0	0	0	0
Healthy	63.99492	0	0	0		63.99492	23.77976	0	0	0	3.06927	0.10023	0	0	0
Healthy	70.46586	0	0	0.10548		70.46586	3.81006	0	0	0.10548	3.02483	0.15762	0	0	0
Healthy	15.74434	0.99829	0	0.04648		15.74434	50.09561	0.99829	0	0.04648	0.08042	0.80785	0	0	1.67647
Healthy	0.01052	5.85638	0.9162	1.23623		0.01052	0.00143	5.85638	0	1.23623	0	0.70123	0	0.9162	0
Healthy	42.76044	0.21767	0	0.04718		42.76044	13.23055	0.21767	0.1126	0.04718	1.06858	0	0	0	0
Healthy	69.40911	0	0	0		69.40911	19.37166	0	3.13991	0	0.04987	0	0	0	0
Healthy	36.09966	3.13477	0	0		36.09966	6.14055	3.13477	6.58545	0	0.33156	0.01273	0	0	0
Healthy	71.1126	0	0	0.08238		71.1126	14.23835	0	0.70914	0.08238	0.80756	0.06666	0	0	0
Healthy	20.00069	15.641	0.66931	0.0204		20.00069	6.68963	15.641	0	0.0204	0	0	0	0.66931	0
Healthy	49.82563	0	0	0.02576		49.82563	23.14259	0	0	0.02576	2.53961	0.66574	0	0	0
Healthy	72.02697	0	0	0.0021		72.02697	5.88627	0	0	0.0021	7.93719	0	0	0	0
Healthy	54.63981	0	0	0.11915		54.63981	13.75319	0	0	0.11915	0.07799	0.85808	0	0	0.46797
Healthy	10.18654	33.1783	0	0.93396		10.18654	0	33.1783	0	0.93396	0.18778	0	0	0	0
Healthy	74.51959	0	0	0.3511		74.51959	18.60809	0	0.18063	0.3511	0.00387	0.01913	1.75872	0	0
Healthy	87.04731	1.57665	0.00612	0.00489		87.04731	3.95675	1.57665	0.01119	0.00489	0.01037	0.07151	0	0.00612	0.01349
Healthy	25.91966	0.51895	0	0		25.91966	13.66098	0.51895	0.91213	0	1.5059	0	0	0	0
Healthy	27.00068	13.47374	0	10.63616		27.00068	1.07872	13.47374	0	10.63616	0	0.00057	0	0	0.16795
Healthy	37.12973	0.0036	0	0		37.12973	9.58738	0.0036	11.2789	0	4.97084	0	0.66627	0	0
Healthy	1.81896	15.42036	0.83206	0.4976		1.81896	26.88239	15.42036	0	0.4976	0	0	0	0.83206	0
Healthy	39.43204	0.11904	0	0.06864		39.43204	23.89167	0.11904	0	0.06864	0.70432	0.06164	0	0	0.00045
Healthy	40.03673	0.03109	0	0.08897		40.03673	6.89579	0.03109	1.93009	0.08897	1.65864	0.01671	0	0	0.14691
Healthy	30.67102	0.08729	0	1.74906		30.67102	6.60217	0.08729	0	1.74906	0.20787	0.10184	0	0	0.00915
Healthy	20.07762	0.50497	0	0.2818		20.07762	27.65037	0.50497	2.14355	0.2818	0	0	0	0	0
Healthy	82.81448	0.70262	0	0.09812		82.81448	1.44198	0.70262	0	0.09812	0.23091	0	0	0	0
Healthy	15.43674	24.8353	0.06101	0.88954		15.43674	1.81058	24.8353	0	0.88954	0	0	0	0.06101	0
Healthy	22.24715	0.33823	0	0.24288		22.24715	27.43919	0.33823	0.00565	0.24288	0.06515	0.25066	0	0	0.0052
Healthy	67.57796	0.50306	0	0.10625		67.57796	7.09404	0.50306	1.25337	0.10625	0.24992	1.09675	0	0	1.85425
Healthy	57.57644	0.44107	0	0.0363		57.57644	8.33585	0.44107	0	0.0363	0.05655	0.38175	0	0	0.03518
Healthy	78.92345	0	0	0		78.92345	0.9869	0	0	0	0.23086	0.01048	0	0	0
Healthy	20.02427	0.02862	0	0.00256		20.02427	26.71483	0.02862	0	0.00256	5.35197	0	0	0	0
Healthy	62.5651	0.50344	0	0.75532		62.5651	13.3881	0.50344	0	0.75532	0.10212	0.49288	7.86018	0	0
Healthy	90.445	0	0	0		90.445	3.1116	0	0	0	0	0	0	0	0
Healthy	45.99729	0.54371	0	0.07871		45.99729	0.65321	0.54371	0.15608	0.07871	0.00439	0.53671	0.0719	0	0
Healthy	29.55664	6.07823	0	0.20166		29.55664	5.11956	6.07823	20.4633	0.20166	0.01825	0.05963	1.123	0	0
Healthy	53.25361	0	0	0		53.25361	5.05758	0	0	0	0	0	0	0	0
Healthy	39.25094	0	0	0		39.25094	6.43691	0	0	0	0	0	0	0	0
Healthy	66.71114	11.4312	0	0.20058		66.71114	2.16242	11.4312	0	0.20058	0.15152	0	0	0	0
Healthy	45.16251	0.12543	0	0.01244		45.16251	14.41541	0.12543	1.22439	0.01244	0.5499	0.16311	0	0	0.03411
Healthy	38.84305	0.12381	0.00458	0.01684		38.84305	19.24218	0.12381	0.72343	0.01684	1.06786	0.01709	0	0.00458	0.3751
Healthy	65.83018	11.7311	0	0.18545		65.83018	1.70287	11.7311	0	0.18545	0.20383	0	0	0	0
Healthy	34.12652	0	0	6.12785		34.12652	21.53719	0	0	6.12785	0	0.04451	3.40113	0	0
Healthy	34.44254	44.4709	9.30956	0.08619		34.44254	0	44.4709	0	0.08619	0	0.06042	0	9.30956	0.01293
Healthy	4.01644	15.78313	1.40058	1.48012		4.01644	36.3218	15.78313	0	1.48012	0.02161	1.46783	0	1.40058	0.09753
Healthy	22.07556	12.0614	0.14463	0.13819		22.07556	17.47819	12.0614	1.0315	0.13819	0	1.77298	3.4164	0.14463	0
Healthy	81.14162	0	0	0		81.14162	1.46323	0	3.38056	0	0.65084	0	0	0	0
Healthy	40.93628	0	0	0.02713		40.93628	26.58907	0	0	0.02713	0	1.23487	1.78382	0	0.10745
Healthy	24.97887	0	0	2.17211		24.97887	34.71415	0	0.86696	2.17211	0	1.31232	0	0	0
Healthy	45.05654	0.88681	0	0		45.05654	7.88445	0.88681	0.54241	0	0	6.75537	0	0	0
Healthy	0.71756	14.06899	0.07462	0.46448		0.71756	0	14.06899	0	0.46448	0.00698	0.02129	0	0.07462	0.17063
Healthy	57.8648	0	0	0.02847		57.8648	3.90621	0	0	0.02847	0.12314	0.0051	0	0	0
Healthy	50.39368	1.61522	0.02371	0.53214		50.39368	11.05529	1.61522	0.07023	0.53214	0.35574	0.02629	0	0.02371	0.00043
Healthy	1.76456	0	0	1.65257		1.76456	16.42551	0	0	1.65257	0	0	0	0	0
Healthy	53.77834	0.10583	0	0.07926		53.77834	9.83496	0.10583	0	0.07926	0.13711	0.06672	0	0	0.04292
Healthy	89.98095	0.16982	0	0		89.98095	0.88909	0.16982	0	0	0.02916	0.05465	0	0	0.02033
Healthy	33.7514	0	0	5.81321		33.7514	21.18618	0	0	5.81321	0	0.10709	3.4041	0	0
Healthy	68.96628	0.06409	0	0		68.96628	4.87193	0.06409	0	0	0.20805	0.02383	0	0	0
Healthy	37.14462	0.05902	0	0.02623		37.14462	31.38034	0.05902	1.4189	0.02623	0.00888	3.65775	0	0	1.1119
Healthy	67.68915	0.96743	0	0.03618		67.68915	0.35529	0.96743	0.00222	0.03618	0.02144	0.33992	0.02948	0	0
Healthy	28.73117	0.25953	0	1.51139		28.73117	34.88759	0.25953	0	1.51139	0.01236	2.7082	2.48172	0	0
Healthy	12.17958	1.90269	0	0.17976		12.17958	32.40016	1.90269	1.27653	0.17976	0	0.87439	7.05933	0	0.03477
Healthy	50.49195	0.11296	0	0.01638		50.49195	16.92877	0.11296	0.0577	0.01638	0	1.65788	0	0	0
Healthy	17.05268	0.86706	0.3415	0.07785		17.05268	20.72907	0.86706	0	0.07785	0	0.00289	0	0.3415	0
Healthy	42.6371	0	0	0		42.6371	27.75482	0	0	0	0	0.25063	0	0	0
Healthy	0.72957	3.42126	0	1.32342		0.72957	9.42202	3.42126	0	1.32342	0.40504	0.07186	0	0	0.36318
Healthy	64.51356	0.25818	0	0.01815		64.51356	6.74165	0.25818	0	0.01815	1.43298	0	0	0	0
Healthy	9.13805	8.16123	0.17265	11.89779		9.13805	28.53973	8.16123	0	11.89779	0.01639	6.25705	0.02714	0.17265	0.00336
Healthy	66.0232	10.9231	0	0.16099		66.0232	1.56566	10.9231	0	0.16099	0.17577	0	0	0	0
Healthy	45.02526	2.06382	0	0.66341		45.02526	19.62882	2.06382	0.01991	0.66341	5.86381	0.02789	3.34023	0	0
Healthy	70.51941	0.09361	0	0		70.51941	6.08248	0.09361	0.12672	0	0.30472	0	0	0	0
Healthy	66.04936	0.43889	1.88513	0		66.04936	5.0589	0.43889	0	0	0.62079	0.04868	0	1.88513	0.17555
Healthy	0.82862	0	0	0.03489		0.82862	11.32273	0	23.5237	0.03489	0.00135	0.77542	0	0	0
Healthy	3.41982	65.90596	0	0.07278		3.41982	0	65.90596	0	0.07278	0	0	0	0	0
Healthy	44.31726	0	0	0		44.31726	18.21927	0	0	0	5.7491	0	0	0	0
Healthy	52.79777	0.07027	0	0.01262		52.79777	17.38997	0.07027	1.50496	0.01262	6.06536	0	1.64596	0	0
Healthy	32.01276	0.11747	0	2.6941		32.01276	19.75656	0.11747	1.26451	2.6941	0.00829	0	0	0	0
Healthy	22.06988	0.17223	0	0.08306		22.06988	52.05179	0.17223	0	0.08306	0.02746	0	0	0	0
Healthy	13.01942	9.87097	0	0.01363		13.01942	1.23209	9.87097	44.2378	0.01363	0.23109	0.17061	0	0	0
Healthy	60.96992	0.03993	0	0		60.96992	1.87912	0.03993	4.6755	0	0.17692	0	0	0	0
Healthy	25.31229	1.58171	0	0.45282		25.31229	11.27014	1.58171	2.52599	0.45282	0.00889	5.7318	0	0	0.20943
Healthy	56.19377	0	0	0.03452		56.19377	3.75252	0	0	0.03452	0.13863	0.00255	0	0	0
Healthy	69.22744	0.05442	0	0		69.22744	4.92679	0.05442	1.02779	0	0.001	0	0	0	0
Healthy	67.34243	0.08556	0	0.04158		67.34243	9.06884	0.08556	0.5209	0.04158	0.00914	0	0	0	0
Healthy	34.1319	1.37508	0.16811	0.2578		34.1319	21.27929	1.37508	4.8674	0.2578	0.55317	0.47722	0	0.16811	0.0434
Healthy	33.49262	0.08243	0	0		33.49262	11.3597	0.08243	7.48082	0	3.44034	0.02331	0	0	0
D014376	61.88716	0.1347	0	0.23691		61.88716	7.35265	0.1347	0	0.23691	0.19537	0.98542	12.9011	0	0
Healthy	14.49479	0.02947	0	2.33603		14.49479	31.58415	0.02947	0.01315	2.33603	0.03671	0.00964	0	0	0.68418
Healthy	15.73263	0	0	0.66489		15.73263	24.43744	0	0	0.66489	0	0	0	0	0
Healthy	10.44183	0	0	0		10.44183	77.59691	0	0	0	0	2.59767	0	0	0
Healthy	11.84161	1.95509	0	2.45405		11.84161	35.35569	1.95509	0	2.45405	0.06502	0	0	0	0.22044
Healthy	63.43394	0	0	0		63.43394	23.76218	0	0	0	3.00381	0.08035	0	0	0
Healthy	29.60659	0.48493	0	0.67208		29.60659	23.79	0.48493	1.08458	0.67208	0.11158	0.09885	1.27008	0	0.25974
Healthy	43.65431	0.02436	0	0		43.65431	0.91908	0.02436	10.6569	0	1.03018	0	10.4298	0	0
Healthy	69.4231	0	0	0.0444		69.4231	3.46642	0	0.05121	0.0444	0.78693	1.83211	0	0	0
Healthy	34.26113	2.24907	0	0.69116		34.26113	23.6478	2.24907	0	0.69116	3.37005	0	0	0	0
Healthy	8.08048	0.00656	0	2.74507		8.08048	5.16537	0.00656	0.02725	2.74507	0	0.15953	0	0	0.12914
Healthy	77.64878	0.07269	0	0		77.64878	2.97633	0.07269	0	0	0.30531	0.16622	0	0	0
Healthy	65.84349	2.81636	0	0.20903		65.84349	13.21907	2.81636	0	0.20903	1.12334	0	0	0	0
Healthy	28.99656	5.74301	0	0.18712		28.99656	6.00854	5.74301	19.5909	0.18712	0.01139	0.02651	1.02321	0	0
Healthy	57.32844	0.04466	0	0		57.32844	16.30654	0.04466	0.7193	0	6.6301	0	1.48895	0	0
Healthy	27.12112	1.01176	0.02014	15.59121		27.12112	10.43986	1.01176	0	15.59121	0	0.31506	0	0.02014	0.05911
Healthy	6.78267	0.64052	0	7.70606		6.78267	39.74702	0.64052	0	7.70606	0	9.81938	0.06428	0	0.13842
Healthy	36.13826	0.7279	0	0		36.13826	12.08859	0.7279	0.21868	0	0.51855	0.00315	0	0	0.01169
Healthy	54.08016	0.11675	0	0.2631		54.08016	12.07264	0.11675	1.21605	0.2631	0.88015	0.14557	1.66935	0	0.35873
Healthy	49.10712	0.0386	0	0		49.10712	6.369	0.0386	6.01337	0	0.14398	0.03345	0	0	0
Healthy	66.66305	1.08916	0	0		66.66305	2.25562	1.08916	0	0	0	0	0	0	0
Healthy	31.68978	0	0	0.08754		31.68978	16.69144	0	0	0.08754	0.17374	0.04604	0.49085	0	0.00623
Healthy	59.53349	0	0	0		59.53349	0.50307	0	4.04053	0	0	0.0418	0	0	0
Healthy	0.49986	0	0	3.02876		0.49986	35.23505	0	0	3.02876	0	0.42698	0	0	0
