group	Phocaeicola	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Rothia	Eggerthella	Prevotella	Enterocloster	Collinsella	Holdemanella	Anaerostipes	Intestinibacter	Parasutterella	Desulfovibrio	Adlercreutzia	Pseudoflavonifractor
Healthy	5.52458	38.7228	4.9737	0	0	0	0	0	0	0	38.7228	0	0.61092	0	0	0	0	0	0	0
Healthy	9.07376	0	8.60278	0.07933	0.01209	0	0.16453	0	0	0	0	0.8605	0.02144	0	0.06321	0.01894	0.03481	0	0.0328	0.06193
Healthy	46.17391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.90552	0	27.5791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02732	0
Healthy	30.7668	0	6.24226	0	0	0.09083	0	0.05383	0	0	0	0.32065	0	0	0	0	0	0	0.47913	0
Healthy	0.48411	30.07707	4.83418	0	0	0.21026	0	0	0	0	30.07707	1.8241	0.0261	0.76578	0.01375	0.26833	0.00163	0	0	0
Healthy	2.13191	0	4.63724	0	0.03211	0.00648	0	0.04349	0	0	0	1.80926	0.16561	0	0.07229	0.0095	0.03078	0	0.11859	0.02159
Healthy	16.22641	0	4.87846	0	0	0	0	0	0	0	0	0	0.02601	0	0	0	0.05272	0	0	0
Healthy	2.6942	0	0.83952	0	0.00083	0	0	0.10121	0	0.01213	0	2.70026	1.43941	0	0.12668	0.00751	0	0.03035	0.06174	0.00163
Healthy	7.09018	0.04024	1.12531	0.69465	0	0	0	0.03089	0	0	0.04024	0.03786	0.86334	0.11057	0	0	0.0299	0.40162	0	0
Healthy	1.71542	7.18036	3.4029	5.9115	0	0	0	0	0	0	7.18036	1.84255	0	0	0	0	0.00675	0.49313	0	0
Healthy	4.00742	0.86964	5.07877	0	0.00243	0	0	0	0	0	0.86964	1.411	1.29116	0	1.32645	0.39836	0	0	0.05593	0
Healthy	13.67041	0	23.9343	0	0	0	0	0	0	0	0	2.13056	2.86906	10.9511	0	0	0	0	0	0
Healthy	24.36241	0	0.03104	12.1701	0.70087	0	0	0	0	0	0	0.04766	0.29767	0	0	0	0	0	0	0
Healthy	25.99479	0	10.3849	0.00962	0.11753	0.05673	0.07132	0.02372	0.004	0.02371	0	0.38429	0	0	0.32273	0.05296	0	0	0	0
Healthy	51.74251	0	2.11646	2.43028	0.04032	0.99388	3.04063	0	0	0	0	0.08347	0	0	0.12455	0.03703	0	0	0	0
Healthy	16.0734	0	1.88114	0	0	0	0	0	0	0	0	0.95253	0	0	0.05374	0	0	0	0.27012	0
Healthy	10.3817	19.931	0.47036	0	0	0	0	0	0	0	19.931	0.37502	0	0	0.00177	0	0	0	0	0
Healthy	6.83956	29.7199	2.28912	0	0.03319	0.0202	0	0	0	0	29.7199	0.16458	0.06218	0	0.04992	0	0.00542	0	0	0
Healthy	6.29458	0	12.9756	0	0	0	0	0	0	0	0	0.26966	0	0	0	0	0	0	0	0
Healthy	5.58084	0	2.23077	0.38517	0	0	0	0	0	0	0	0.06442	0.02694	0	0.03174	0	0	0	0.00834	0.04602
Healthy	3.77375	0	6.0187	0	0	2.2516	0	0	0	0	0	0.01629	0	0	0	0	0	0	0.004	0
Healthy	8.91302	19.9518	2.95755	0	0.00923	1.88618	0	0	0.02534	0	19.9518	0.79101	0.3178	1.70934	0.03776	0.32484	0	0.35203	0	0.00144
Healthy	13.34757	6.34482	5.3705	0.29564	0.01425	0.64101	0	0.03483	0.00073	0	6.34482	0.15001	0.06957	0.67468	0.05175	0.0032	0.12922	0.05934	0.01523	0
Healthy	2.35395	67.2913	10.4323	0.75202	0.04272	0.03809	0	0	0	0	67.2913	0.18271	0.26174	0.31104	0.02023	0	0.00631	0	0	0
Healthy	12.93293	0.00663	2.48754	31.3908	0.00289	0	0	0.00128	0	0.02191	0.00663	1.4596	0	0	0.01679	0	0	0	0	0.0024
Healthy	19.79802	31.6083	3.02473	0	0	0	0	0	0	0	31.6083	0.04534	0.43742	0	0.41947	0	0	0	0.09407	0
Healthy	19.8856	0	2.95074	0	0	0	0	0	0	0	0	3.06418	0.25179	0	0.26134	0	0.0154	0	0.0314	0.01212
Healthy	9.15001	6.93176	8.5107	0.08408	0	0	0	0	0	0	6.93176	0.36465	0.35646	0.14449	0.00367	0	0.36323	0	0	0
Healthy	10.25342	0	1.86292	0.08958	0.00165	0.02197	0	0	0	0	0	0.01385	0.17035	0	0	0	0.22577	0	0	0
Healthy	2.93844	0	8.38646	0	0	0	0	0	0	0	0	0	0	0	2.04553	0	0	0	0	0
Healthy	3.88261	29.1817	4.96536	0	0	0	0	0	0	0	29.1817	0.02938	1.30201	0	0.3369	0.28424	0	0	0.01544	0
Healthy	33.4435	0.08525	20.8172	0.65793	0.0336	0.02304	0	0.00111	0.00322	0	0.08525	0.05652	0.33014	0	0.02704	0.00968	0.00304	0.1111	0.45723	0
Healthy	9.29044	0	8.15315	0	0.04369	0.02005	0.00125	0	0	0	0	0.16455	0.01227	0	0.81039	0.24526	0.06841	0.07017	0	0.00615
Healthy	9.98247	0.00816	2.36873	0.05192	0	0.00322	0	0.00654	0	0.00761	0.00816	0.95746	0	2.92504	0.05914	0	0.00015	0	0.03543	0
Healthy	3.51071	0	0	3.16677	0.03987	0	0.0622	0	0	0	0	8.74083	0	0	0	0	0.08977	0	0	0
Healthy	2.87182	0	2.67861	0.37208	0	0	0	0.11522	0	0	0	2.47872	0	0	0	0	0.10532	0	0	0
Healthy	4.00889	0	5.88669	0	0	2.15948	0	0	0	0	0	0.02723	0	0	0	0	0	0	0.0114	0
Healthy	0.18525	0	2.30929	18.3832	0.63519	0	0	0	0	0	0	0	0	0	7.18447	0	0	0	0.89167	0
Healthy	5.42751	0	3.24695	0.15204	0	0	0	0	0	0	0	0.71474	0	0	0	0	0.1691	0.23018	0	0.02459
Healthy	5.54033	43.75111	1.74076	0.03218	0	0	0	0	0	0	43.75111	0.43449	0.61758	0.17399	0	0	0	0	0	0
Healthy	7.57473	5.03124	8.47696	0.24918	0.21651	0.00658	0	0.08574	0.0011	0.0099	5.03124	1.05997	0.26516	0	0.70348	0.01363	0.00011	0	0.21641	0.00193
Healthy	6.84086	0	5.19684	0	0	2.03012	0	0	0	0	0	0.09507	0	0	0.11694	0	0	0	0	0
Healthy	10.46397	12.9605	16.7404	0.0542	0	0	0	0	0	0	12.9605	0.27379	0.73477	0.47012	0.37184	0	0	0	0.01797	0
Healthy	1.52684	0	7.31061	17.2665	0	0	0	0	0	0	0	0.59295	0.29143	1.87534	0	0	0	0	0	0
Healthy	14.77137	0	6.02386	0.02491	0	0.28719	0	0	0	0	0	0.45588	1.03756	0	0.76951	0	0.00244	0	0.00557	0
Healthy	8.2407	37.7229	3.36498	0.04595	0.00023	0.00248	0	0	0	0	37.7229	0.60873	0.09636	0.31623	0.12392	0.00536	0	0.20035	0.00693	0.00025
Healthy	2.23415	0	9.01974	0.32158	0.47684	0	0	0	0	0	0	0.06206	0.49852	0	1.15473	0	0.01267	0	0.13376	0
Healthy	1.10392	0	0.83722	0.10318	0	0	0	0.02645	0	0	0	0.01493	1.28078	0.25632	0.03055	0	0	0.65769	0	0.04604
Healthy	4.88972	0	6.73524	9.22203	1.09775	0	0	0	0	0	0	0.71234	0	0	0.08444	0	0	0	0.29234	0
Healthy	0.64681	0	0.38009	1.0624	0.0113	0	0	0.00278	0	0	0	0.25665	0.71967	0	0	0	0.07079	0	0	0
Healthy	30.1422	0	0	1.67549	0.00063	1.46862	1.20527	0	0.01361	0	0	0.3796	1.73508	0	1.01398	0.59875	0	0	0	0
Healthy	0.39142	0	0.09357	10.3544	0	0	0	0.03076	0	0.02459	0	0.08747	1.28992	0	0	0	0.00488	0	0	0.01263
Healthy	21.4926	0.07071	9.09139	0.26867	0.12701	0	0	0.01872	0	0	0.07071	0.23728	0.16052	0	0.0223	0	0.00279	0	0.04252	0
Healthy	22.99605	0	1.80272	0	0	0.0099	0	0	0	0	0	0.03297	0.27891	0	0	0	0.03097	0	0	0
Healthy	3.01756	0	2.58698	0.20672	0	0	0	0.11176	0	0	0	2.49417	0	0	0	0	0.09536	0	0	0
D013167	15.03671	0.07783	17.3624	0.58758	0.01872	0.18558	0	0.00288	0.00052	0.00287	0.07783	0.64747	0.37614	0	0.13958	0.1664	0.23973	0	0	0
Healthy	3.58962	2.00536	2.71982	0.47781	0	0	0	0	0	0	2.00536	1.03582	0.83259	1.12635	0	0	0	0	0	0
Healthy	4.92917	0	1.77356	0.04816	0	0	0	0	0	0	0	0.0222	0.474	0	0	0	0	0	0	0
D013167	9.77101	0	19.2369	0.29463	0.06823	3.05255	0	0.0027	0	0.00882	0	0.3129	0	0	0.0011	0.23333	1.28657	0	0	0
Healthy	0.01802	0	3.07669	3.92252	0.00753	0.12692	0.17043	0.31525	0	0.33333	0	0.36828	0.01167	0	0.05015	0.59479	0	0	0	0
Healthy	6.82884	0	10.2267	0.00675	0.18909	0.02958	0	0.04165	0	0	0	2.46408	0	0	0.61821	0.26551	0.13296	0	0	0.01279
Healthy	9.53769	0	0.48711	0.52504	0.00476	0	0	0	0	0	0	0.10259	0.14158	0	0.00739	0	0.13412	0	0	0
Healthy	0	0	0.22792	0.48205	0	0	0	2.60496	0	0	0	4.59508	0	0	0	0	0	0	0	0
Healthy	2.99567	7.76842	20.0016	0	0	0.1119	0	0	0	0	7.76842	2.2541	0	0	0.87118	0	0.00219	0	0	0
Healthy	5.06597	0.59186	2.78393	1.88029	0.01039	0	0	0.06751	0.30233	0	0.59186	5.06099	1.31394	4.84636	1.97634	0	0	0.08629	0.67407	0
Healthy	30.21284	0	7.42988	0	0	0.0207	0	0.04356	0	0	0	0.11121	0.07655	0	0	0	0.01507	0	0.21678	0
Healthy	1.14753	0	0.87274	0.05795	0	0	0	0.01909	0	0	0	0.00637	1.22079	0.23401	0.01711	0	0	0.62835	0	0.04435
Healthy	12.3153	0	0.83182	0	0	0	0	0	0	0	0	1.16676	0.08865	0	0	0	0	0	0	0
Healthy	1.01296	0	0.86463	0.13974	0	0	0	0.0322	0	0	0	0.01805	1.26261	0.23403	0.02825	0	0.0031	0.63872	0	0.04499
Healthy	6.29641	45.2911	2.09244	0	0	0.14387	0	0	0	0	45.2911	0.61911	0.87877	0.75022	0.00918	0.2524	0	0	0	0
Healthy	32.6424	0	5.85598	0	0	0.06958	0	0.07163	0	0	0	0.25694	0	0	0	0	0	0	0.44574	0
Healthy	1.78296	6.80653	3.34597	6.19492	0	0	0	0	0	0	6.80653	1.8264	0	0	0	0	0.0044	0.4426	0	0
Healthy	7.51574	0	24.8019	0	0	0	0	0	0	0	0	0.19564	0	0	0.40949	0.13203	0	0	0	0
Healthy	5.20536	0	4.0641	0	0	0.18283	0	0	0	0	0	0.24258	0	0	0.14967	0.28345	0.02681	0	0	0
Healthy	9.35649	0	3.83615	0.15278	0.02133	0	0	0	0	0	0	0.37721	0.35549	0	0	0	0.03488	0	0.00332	0
Healthy	26.77076	0	9.20088	0	0.18052	0.01085	0	0	0	0	0	1.3368	0.25479	0.12085	0.23088	0	0.0059	0	0.06294	0
Healthy	0	0	3.7212	0.03594	0.83021	0	1.51807	0.0458	0.00585	0.34305	0	0.3059	15.7185	0	2.8078	0.11949	0	0	0	0
Healthy	2.91122	15.6857	4.1146	0.07364	0.00662	0.04419	0	0.00939	0	0.00139	15.6857	0.95215	0.7109	0	0.07369	0.01002	0.04059	0	0	0
Healthy	10.8358	0	0.60072	12.1653	0	0	0	0	0	0	0	0.56566	0.03517	0.49268	0.02088	0	0.06558	0.07662	0	0
Healthy	11.02613	0	3.4884	0	0	2.92516	0	0	0	0	0	0	0	0	0	0	1.1027	0	0	0
Healthy	17.104	0	3.33005	0.14395	0	0	0	0	0	0	0	1.81437	0	0	0.50512	0	0.27283	0	0	0
Healthy	25.0212	0	2.97937	0.07045	0	0	0	0	0	0	0	0.34469	0	0.31946	0.09331	0	0.24452	0	0.10073	0.0104
D013167	11.31362	66.5464	4.89957	0	0	0	0	0	0	0	66.5464	0.00486	0.12964	0	0.00423	0	0	0	0	0
Healthy	3.46215	0	6.69003	0.1369	0	0	0	0	0	0	0	0.01463	0.22766	0	0.24249	0	0	0.44702	0	0
Healthy	7.82411	10.5304	9.38945	0.47257	0.09272	0	0.36193	0	0	0	10.5304	0.00804	0.14881	0.47153	0	0.31227	0.37327	0.19253	0	0
Healthy	5.01904	0	0	23.5867	1.62245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.11778	2.00414	0.19874	0	2.49015	0.0026	0.03713	0	0.00907	0	2.00414	7.59896	0	0.09843	1.31802	0	0	0	0.01001	0
Healthy	3.89495	0	2.48326	0.10167	0	0	0	0.1027	0	0	0	2.41488	0	0	0	0	0.09381	0	0	0
Healthy	0	0	0	0.31867	0.02448	0.11722	2.18069	0.13777	0	0.05247	0	0.20719	0.32328	0	1.10926	0.51637	0	0	0	0
Healthy	5.46891	0	3.55529	1.10727	0.02113	0	0	0	0	0	0	0	0.3394	0	0	0	0.07201	0	0.01114	0
Healthy	0	0	0.22044	0.40254	0	0	0	2.54923	0	0	0	4.63095	0	0	0	0	0	0	0	0
Healthy	2.77758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	14.4654	0.45412	7.00587	0.06187	0.02063	0.07114	0	0.00257	0	0.00616	0.45412	0.51271	1.20816	0	0.17424	0	0	0	0.08535	0
Healthy	5.68246	0	5.16225	0.02002	0	0	0	0	0	0.00353	0	0.21241	0.59473	0	0	0	0.08807	0	0.21432	0
Healthy	9.60399	0	3.84428	0.05613	0	0	0	0	0	0	0	0.42838	0.40584	0	0	0	0.02582	0	0.02498	0
Healthy	1.97145	0	3.52022	0	0	0.09874	0	0	0	0	0	0	0.07939	0	0	0	0.01247	0.57986	0.08723	0
Healthy	5.51391	0	0.00589	17.9153	0.00013	0	0	0	0.05688	0.00536	0	0	4.38004	0	0	0.08665	0	0	0	0
Healthy	0.00162	0.0234	0.0008	10.6286	0	0.03579	0	0	0.2337	0	0.0234	0	0.00146	0	0	0	0	0	0	0
Healthy	12.274	0	1.74935	0	0	0.00626	0	0	0	0	0	0.06226	0.1701	0	0	0	0.02268	0	0	0.03194
Healthy	10.7372	0	3.32392	0	0	2.81905	0	0	0	0	0	0	0	0	0	0	1.16922	0	0	0
Healthy	0.87544	0.85338	2.74358	0.20022	0	0.2915	0	0	0	0	0.85338	2.07292	0.74197	3.88511	0.36793	2.83469	0.01495	0	0.00859	0.02511
Healthy	22.25383	0	5.56415	2.92696	0.13757	0.08847	1.7127	0	0	0	0	0.04012	0.01218	1.78326	0.149	0	0.01081	0	0.00149	0
Healthy	7.36364	0	2.65519	0.01178	0	0.01459	0	0	0	0	0	2.36336	0.33867	0.70079	0.20427	0.14545	0.05557	0.1453	0.00698	0.0102
Healthy	16.32988	0	0	52.9574	0	0	0	0	0.1215	0	0	0	0	0	0	0.00199	0	0	0	0
Healthy	25.51075	0	3.30533	0	0	0	0	0	0	0	0	0.34154	0.00615	0	0	0	0	0	0.01748	0
Healthy	13.80657	0	1.40988	32.8765	0.02587	0	0	0	0	0	0	0.48349	0.03956	0.68833	0.14173	0	0	0	0	0.02267
Healthy	5.49695	0	0.56581	7.02995	0	0	0	0	0	0	0	0	0.05948	0	0	0	0.04993	0	0	0.02055
Healthy	20.63111	0	6.75901	0.00785	0	0.09058	0	0	0	0.00266	0	2.15119	0.75757	0	0.73113	0.06303	0.01132	0	0.04204	0.00228
Healthy	2.70879	0	3.42337	6.72529	0.13357	0.11539	0	0	0.01727	0	0	1.07492	0	0	0.28782	0.24306	0.07158	0.06323	0.16258	0
Healthy	15.5333	0	0	5.64084	0	0	0	0	0	0.00669	0	0.03949	6.70541	0	0	0	0	0	0	0
Healthy	6.34993	0	4.47962	0	0	0.81935	0	0	0	0	0	0.01338	0	0	0.00474	0	0	0	0	0
D013167	24.61065	0.0051	3.68842	0.92771	0	0.00056	0.00054	0.0232	0	0	0.0051	0.03552	0.41101	0	0.00187	0.00177	0.03652	0	0	0
Healthy	23.88894	0.01812	0	53.421	8.05391	0	0	0	0.0361	0	0.01812	0	0	0	0	0	0	0	0	0
Healthy	1.74851	0	0.35918	1.00475	0.00689	0	0	0	0	0	0	0.30886	0.66475	0	0	0	0.00655	0	0	0.00153
Healthy	0.67427	0.19224	0.44541	0	0.01939	0	0	0	0	0	0.19224	3.56446	5.54198	0	7.42244	0	0	0	0.31732	0
Healthy	4.47453	0	3.72241	0	0	0	0	0	0	0	0	0.00925	0.09344	0	0	0	0.16668	0.34713	0.05633	0.12104
Healthy	3.76696	0.07405	0.84665	0.07348	0	0	0.98013	0	0	0	0.07405	0.41929	1.29672	1.00071	0.40261	0.6669	0.02693	0	0	0
Healthy	27.1939	0	1.77598	0	1.73361	0	0	0	0	0	0	0.09104	0	0	0	0	0.16675	0	0	0
Healthy	10.31548	6.64111	11.9562	0.05649	0.01259	0.00055	0	0	0	0	6.64111	0.0495	0.2229	0	0.3019	0.02098	0.05209	0	0.04058	0.00158
Healthy	30.006	0	3.31284	0	0	0	0	0	0	0	0	0.22402	0.0481	0.56569	0.04335	0	0.00509	0	0	0
Healthy	9.37321	0.00623	4.9089	0.08795	0.01291	0.00625	0.01869	0.00107	0	0	0.00623	0.11096	0.05264	0	0.31871	0	0.001	0	0.04006	0.00046
Healthy	3.47665	0	1.07118	0.34107	0	0.23746	0	0	0	0	0	0.409	0	0	0.00634	0.49229	0.03392	0.00719	0	0
Healthy	9.95274	0	0.60469	16.1326	0.00928	0.04471	0	0.05827	0	0	0	0.14429	0.02008	0	0.10181	0	0.03397	0	0.00304	0
Healthy	12.35061	0	2.1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	15.7917	0	0.63918	0	0	0	0	0	0	0	0	0	0	0	1.01982	0	0	0	0	0
Healthy	0.93689	0	2.73123	0	0	0	0	0	0	0	0	0.29351	0.53664	0	0.64763	0.12967	0	0	0.06958	0
Healthy	11.41019	0	10.2919	0.03824	0	0	0	0	0	0	0	2.31284	1.67106	16.2916	0.16751	0.40591	0	0	0	0
Healthy	18.4521	0	3.03957	0	0	0	0	0	0	0	0	0.47683	0	0	0	0	0	0	0	0
Healthy	2.70355	0	10.3532	0.06096	0	0	0	0.28011	0	0.03302	0	0.19589	1.34474	0	0.1005	0.11759	0.13741	0	0.68597	0.01138
Healthy	15.79692	0	12.668	0.07668	0	0	0	0	0	0	0	0.51015	0.22834	0	0.43643	0	0	0	0.0244	0
Healthy	7.53884	0	3.158	0.22775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.55161	0	0	2.18514	6.02574	0	0	0	0	0.00662	0	0.35482	0	0	0	0.11799	0.07202	0	0	0
Healthy	42.4998	0	2.189	0	0	0	0	0	0	0	0	0.08485	0	0	0.13381	0.02352	0	0	0.02917	0
Healthy	5.68036	0	4.49845	0.16062	0.00524	0.00115	0.00996	0.0021	0	0	0	0.03296	0.46969	8.5267	0.22376	0.08685	0.03582	0	0.22418	0.00755
Healthy	5.73977	0	1.7072	0	0.00933	0	0	0.01844	0	0	0	1.24962	0	0	0.03078	0	0	0	0.00994	0.00911
Healthy	5.81045	44.72137	1.66233	0	0	0	0	0	0	0	44.72137	0.3726	0.57405	0.15583	0	0	0	0	0	0
Healthy	2.02193	0.06809	8.18374	0.55205	0.1441	0	0	0.01716	0	0.00362	0.06809	3.96229	0	0	0.2626	0.13183	0.03789	0	0.04325	0.03213
D013167	21.97694	0.11872	13.809	0.06484	0.45238	0.06082	0.2701	0	0.09575	0.01206	0.11872	0.11957	0.62434	0	0.07681	0.15396	0.00322	0	0.16096	0
Healthy	3.06434	0	2.42017	0.09424	0.05896	0	0	0	0	0.02528	0	0.86461	1.31489	0	0	0	0.0019	0	0.35169	0.00521
Healthy	5.79721	0	3.28089	0.10131	0	0	0	0	0	0	0	0.7177	0	0	0	0	0.17636	0.1831	0	0.02162
Healthy	8.23315	0.00462	4.15665	10.9342	0.00138	0.00236	0.02033	0.68531	0	0	0.00462	0.61691	3.44456	0	0.04697	0.09905	0.2435	0	0	0
Healthy	13.4128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.24485	3.07899	1.47845	10.1218	0	0	0	0	0	0	3.07899	0.58511	0.00949	1.57624	0	0	0	0.1769	0	0
Healthy	8.55924	0	2.97549	0	0	0	0	0	0	0	0	0	0.87339	0	0	0	0	0.02451	0.17138	0
Healthy	26.5755	0	1.88917	0	1.75368	0	0	0.00786	0	0	0	0.07741	0	0	0	0	0.19444	0	0	0
Healthy	1.06816	0	2.15424	0.06144	0	0	0	0	0	0	0	0.43461	0.02782	0	0	0	0.02768	0.83503	0.09325	0.05671
Healthy	1.12214	0.00777	2.27128	0.03789	0	0	0	0	0	0	0.00777	0.11407	0.04185	0	0.13756	0.22656	0.00034	0	0.00392	0.00886
Healthy	6.15438	0	5.13465	0	0	0	0	0	0	0	0	0.15759	0.33626	1.0384	0.0187	0	0	0	0.01773	0
Healthy	5.38103	0	0.21157	0	0	0	0	0	0	0	0	0.19967	0	0.82434	0.14909	0	0.00766	0	0	0
Healthy	27.48919	0	12.622	0.01927	0.00572	0.04154	0	0	0	0	0	0.05708	0	0	0.04144	0	0	0	0.02288	0
Healthy	3.15838	0.24246	0.9318	2.17433	0.06234	0	0	0.06886	0	0	0.24246	0.49669	2.54096	0.14207	0.00904	0	0	0	0	0
Healthy	5.96865	0	0.48163	0	0	0	0	0	0	0	0	0.41369	0	0	0.21922	0	0	0	0	0
Healthy	2.03873	0.05356	4.43291	0.12276	0.00996	0.0026	0	0	0.01816	0	0.05356	0.10162	0.17763	0.28169	0.19135	0.35254	0.00387	0	0.69668	0.00147
Healthy	1.00021	0.87236	3.39649	8.15067	0	0	0	0	0	0	0.87236	5.08956	3.1476	6.14741	0.24702	0	0	0	0.00276	0
Healthy	4.20071	1.77962	9.55983	0	0	0	0	0	0	0	1.77962	1.60343	1.68486	0	0	0	0	0	0	0
Healthy	14.8007	0	0.74063	0	0	0	0	0	0	0	0	0.02257	0.56061	0	0.06435	0	0	0	0	0
Healthy	3.99059	0	0	0.3122	7.84122	0	0	0	0	0.00746	0	0.0785	3.15155	0	0	0	0	0	0	0
Healthy	7.17327	0	0.17357	0	0	0	0	0	0	0	0	2.11944	0	0	0	0	0	0	0	0
Healthy	8.18316	68.7364	1.4264	4.40645	0	0	0	0	0	0	68.7364	0.57134	0	0	0	0	0	0	0	0
Healthy	2.39445	0	4.16916	0.00939	0	0.19642	0	0	0	0	0	0.29084	0.29505	0	0.06389	0.04477	0.0031	0	0	0
D013167	39.27925	0.0538	10.5516	0.97796	0.02059	0.07366	0.00489	0.00556	0.02622	0.00856	0.0538	0.10154	0	0	0.03008	0.12001	0.19171	0	0	0
Healthy	14.2223	0	24.0034	0	0	0	0	0	0	0	0	1.82697	3.81741	11.1676	0	0	0	0	0	0
Healthy	6.66383	0	5.11038	0	0	2.12326	0	0	0	0	0	0.13775	0	0	0.16815	0	0	0	0	0
Healthy	2.82361	0	5.05087	0	0	0.25386	0	0	0	0	0	0.94561	0.14914	0.85349	0.11829	0.10367	0.01176	0.00471	0.00165	0.00798
D013167	5.20172	0.08112	33.5268	0.01795	0.00302	0	0	0.00304	0	0	0.08112	0.11929	0.19332	0	0.27228	0.02456	0.68973	0.06036	0.03411	0
Healthy	17.3967	0	4.15944	0.35049	0.13189	0	0	0	0	0	0	0.13074	0.21767	0	0.04801	0	0.01922	0	0	0
Healthy	3.39198	0.00165	8.46679	2.08425	0.09148	0.04557	0.22953	0.05572	0	0	0.00165	1.04214	0.63933	0	0.00532	0.0082	0.01018	0	0	0.00308
Healthy	0.00464	0	0.00497	0.01207	0	0.08013	0.00457	0	1.1473	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.18712	0.00068	3.86148	0	0.05674	0	0	0.02734	0	0.00258	0.00068	0.06813	0	0	0.06793	0.04171	0.05324	0	0	0
Healthy	13.68867	0	0.68255	0.08108	0	0.05207	1.25654	0	0	0	0	0.33818	0.11569	0.47368	0.14239	0.02152	0.2314	0	0.02927	0.01118
Healthy	2.27272	2.28089	4.29532	0	0	0	0	0	0	0	2.28089	0.37215	0.08084	2.09919	0.02382	0.07903	0	0	0	0
Healthy	3.27266	0	6.53471	0	0	2.27487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.04055	32.94007	1.41909	0	0	0	0	0	0	0	32.94007	0.62795	0.60541	0.02092	0	0	0	0	0	0
Healthy	0.24698	0	0	0	11.546	0.01913	0	0	0	0.07377	0	0	0.00674	0	0	0	0	0	0	0
Healthy	33.6183	0	4.89735	0	0	0.00287	0	0	0	0	0	0.04673	0.19819	0	0	0	0	0	0.05449	0
Healthy	4.9002	0	4.12618	1.4441	0.03118	0	0	0	0	0	0	0	0.53687	0	0	0	0.00235	0	0.03438	0
Healthy	0.37206	0.0002	8.6567	0.0498	0.01367	0.00571	0	0	0.0323	0.00294	0.0002	0.97741	1.98285	1.27827	0.03403	0.03796	0	0	0.47023	0.00052
Healthy	7.13351	0.58287	23.7682	0.04365	0.06898	0	0	0	0	0	0.58287	0.30599	0	0	0	0	0	0	0	0
Healthy	26.7554	0	1.65036	0.01873	0.63717	0	0	0	0	0	0	0.01322	0	0	0	0	0.1197	0	0	0
Healthy	11.18727	0	1.37932	0	0.01135	0.04238	0	0	0	0	0	0.67221	0.09277	0	0.12344	0	0	0	0	0
Healthy	4.14172	0	3.04774	0	0	0	0	0	0	0	0	0.00696	0.00169	0	0	0	0.5632	0	0	0
Healthy	0.3596	0	0.11679	10.002	0	0	0	0.03274	0	0.00985	0	0.08001	1.27472	0	0	0	0.00813	0	0.00126	0
Healthy	13.45282	0.89279	3.83409	0.12787	0.02624	0	0.0119	0.00779	0	0	0.89279	0.08564	0.01977	0	0.03607	0	0.0369	0	0	0
Healthy	4.64133	0	4.10405	1.42793	0.04117	0	0	0	0	0	0	0	0.46518	0	0	0	0.00234	0	0.02299	0
Healthy	0.70658	2.20123	4.00052	0	0	0	0.01448	0.02981	0	0	2.20123	0.33881	0.28827	0.88193	0	0.00357	0	0.10238	0	0
Healthy	2.68603	2.41022	9.78205	0	0.00451	0	0	0.00074	0.00405	0	2.41022	0.68787	0.57765	0	0.78315	0	0	0	0.03317	0
Healthy	0	0	0.57655	2.06596	0	0	0	0	0	0	0	1.83632	0	0	0	0	0.30887	0	0	0
Healthy	3.17117	0	2.51722	0.00647	0.00825	0.01326	0	0.04948	0.00684	0.02334	0	0.57189	0	0	2.39206	0.81709	0	0.22188	0.07125	0
Healthy	2.74442	0.36963	1.5766	0.8847	0	0.06358	0.23401	0	0	0	0.36963	1.25633	1.56235	2.50709	0.16151	0.49934	0.07183	0	0.06226	0
Healthy	1.45522	0	2.29282	0.40114	0	0	0	0	0	0	0	0.07389	0.6919	0.09907	0.0038	0	0.02854	0.65595	0	0.06324
Healthy	5.28403	0	1.85642	0	0	0	0	0	0	0	0	0.21749	0.97478	0	0.60922	0	0	0	0.05052	0
Healthy	35.4593	0.00141	1.29313	1.77074	0.01991	0.76587	0.13256	0.22063	0.00365	0.00096	0.00141	0.2686	0	0	0.02888	0	0	0	0	0
Healthy	2.71285	0	5.90198	0	0	0	0	0	0	0	0	0	0.35267	0	0.00451	0	0	0	0	0
Healthy	0	0	1.32176	0	0.0335	0	0	0.01977	0	0	0	0.16254	0	0	0.05317	0	0	0	0	0
Healthy	14.1553	0	0	0.12828	0.27785	0	0	0.27561	0	0	0	0.35692	0	0	0.00255	0.0197	0	0	0	0
