s	Intestinibacter_bartlettii	Streptococcus_thermophilus	Coprococcus_A_catus	Anaerostipes_hadrus_A	Haemophilus_D_sp001815355	Streptococcus_parasanguinis_D	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955	Bacteroides_caccae	Mediterraneibacter_torques
Healthy	-5	-5	-5	-5	-5	-5	-1.80994858224079	-5	-5	-5	-5	-1.98464024459079
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.192952304484886	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.99139982823808	-5	-1.63022771140304
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.45717457304082	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.466974328072118	-0.420353570668186
Healthy	-5	-5	-0.912218582190457	-1.73849922680172	-1.65013991780767	-1.5708939916673	-5	-1.67039875164348	-5	-5	-0.530693554568832	0.0368842875964562
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.74160219590449	-5	-5	0.878042428397022	-0.668653698347433
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.838452326874272	-0.740549476283501
Healthy	-5	-5	-0.916139199133427	-5	-5	-5	-5	-5	-5	-5	-0.434766292296786	-0.216432271618098
Healthy	-1.74232142513082	-5	-3.07058107428571	-2.49349496759513	-5	-1.44117147518299	-5	-1.17121125181505	-5	-5	1.10549349391622	0.182280519760904
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.644778427539587	-0.25500332596144
Healthy	-0.495203029375444	0.181654971756678	-0.693596419619958	-0.538486466756072	-1.42712839779952	-0.356695403693199	-5	-5	-1.30891850787703	-5	0.128986977990313	-1.84013215290743
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.646743774066453	0.498845165109159
Healthy	-5	-0.970413328369543	-5	-5	-5	-5	-5	-5	-5	-5	0.705474553748378	-0.65816994307949
Healthy	-1.81930079870397	-5	-1.27376195319736	-5	-2.09312646527793	-2.05898575629443	-5	-2.88605664769316	-1.4053864908399	-1.21112488422458	0.436162647040756	-2.02410886359821
Healthy	-1.57479194886134	-5	-5	-0.775311582542712	-5	-1.81247927916354	-3.13076828026902	-2.36051351073141	-5	-2.51144928349956	0.258630100286263	-1.4521022824369
Healthy	-5	-5	-0.206558867022336	-5	-5	-5	-5	-5	-5	-5	-5	-0.0506734342611622
Healthy	-5	-5	-5	-5	-5	-0.139452384615111	-2.61439372640169	-5	-5	-5	-5	-3.11918640771921
Healthy	-5	-5	-0.303818412831476	-0.143887653265518	-1.38689848303309	-5	-5	-5	-5	-5	-0.602564065346457	-0.74405245060106
Healthy	0.0336488868559578	-5	-0.938547520912807	-1.42840761663869	0.0044331579746954	-5	-5	-1.09577148365992	-5	-5	0.422703076483218	-1.15285938258659
Healthy	-5	-5	-2.34103515733556	-5	-2.37365963262496	-5	-5	-5	-5	-5	0.543870705743904	-0.745403590079012
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.63734760991004	-0.850873300257386
Healthy	-5	-5	-5	-5	-5	-2.07987667370928	-1.96177736163128	-5	-5	-5	0.436127647540384	-2.88941028970075
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.43332686239388	-5	-5	-2.28650945690606	-5	-5	-5	-5	0.44344292806968	-0.552562869048966
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.08460016478773
Healthy	-0.666190125144774	-5	-5	-5	-0.844147975040733	-1.70465285166638	-0.855114581712858	-5	-1.03301397488206	-1.91685585685695	-2.70996538863748	0.553007490167886
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D003922	-0.683254072329068	-0.689285451281881	-5	-1.19729467292565	-0.577065618692999	-0.549704692597365	-2.11975822410452	-2.00130484168834	-2.84771165561694	-1.43842163169904	-5	-1.30944953848964
Healthy	-3.18045606445813	-0.808046232847005	-5	-5	-5	-2.33068311943389	-5	-5	-5	-5	0.294966368761098	-2.28066871301627
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.819874124835946
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.413634997198556	-1.08212704480115
Healthy	-1.07956359344924	-5	-1.23612296850435	-0.533087914910404	-0.8846891050895	-0.764951562167008	-2.4907974776689	-1.22112552799726	-5	-5	-5	-1.51018209169855
Healthy	-1.34814073075305	-5	-0.427140010106688	-0.684764590382273	-1.88405682306094	-5	-5	-5	-5	-5	-5	0.113087283074313
Healthy	-0.830325565941193	-5	-1.56256655620203	-1.06303410289213	-0.224404113662132	-5	-5	-5	-5	-5	0.293554795210584	-1.79778422419887
Healthy	-1.29174911140862	-5	-5	-1.06854212931099	-1.02328329563662	-5	-5	-5	-1.49390104007156	-5	0.554909319834346	-2.53461714855158
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.302662043981656	-1.28600573233936
Healthy	-2.36653154442041	-5	-0.518700726667144	-1.71175077442801	-1.14315032127483	-1.01032775237613	-3.65757731917779	-2.44009337496389	-1.3088300658684	-3.53760200210104	-0.395439172273771	-1.67162039656126
Healthy	-0.793282036624167	-0.238696250643436	-1.08107890990866	-0.6462375969328	-5	-5	-1.45284087867258	-5	-5	-5	0.056409320649918	-0.753230685053529
Healthy	-0.692033552971726	-5	-1.0096611452124	-1.06813548650797	-2.28650945690606	-5	-5	-5	-5	-5	0.301923722074226	-0.946652607830732
Healthy	-0.506012474451362	-5	-0.885122250107164	-0.855581481397931	-0.841667668291019	-5	-5	-5	-5	-5	0.298350837719157	-0.848170659868129
Healthy	-5	-0.201439122627502	-1.04513062893352	-0.865791007067916	-5	-1.01340739317779	-5	-5	-1.81474123470341	-5	-0.0310923044029152	0.0622246253307055
Healthy	-5	-5	-0.694906703938352	-1.10573933555301	-2.04479346245806	-1.74184180665921	-5	-5	-5	-5	-0.814118021590021	-1.30521936398794
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.801837960953924
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.743474675151892	-0.106571158220455
Healthy	-5	-0.405618500515346	-5	-5	-5	-2.17848647159523	-2.37571790416433	-5	-5	-5	0.466769781908391	-1.44418031693881
Healthy	-5	-5	-1.39924485036038	-0.515074088950408	-5	-1.92335955632966	-5	-5	-5	-5	-5	-0.108245170743329
Healthy	-5	-5	-1.18728713323463	-1.43474265657979	-1.25204469309327	-1.67366413907125	-5	-5	-5	-5	0.191992845756932	-0.733110067528947
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.687716834208521	-0.0233016245518498
Healthy	-5	-5	-1.6613443344213	-2.73282827159699	-5	-5	-5	-5	-5	-5	0.81888541459401	-0.90805180912144
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.646372241014457	-0.100464015347826
Healthy	-5	-5	-5	-1.31407920780546	-5	-5	-2.24336389175415	-5	-5	-5	-5	-1.39707228714081
Healthy	-2.16877030613294	0.346225797537237	-1.30094314545233	-1.02770457138886	-5	-1.71309464702762	-3.35654732351381	-5	-5	-5	0.438796996926054	-1.34361428094131
Healthy	-0.995034112893176	0.0996461171232307	-0.609700911289869	-1.17018181256112	-1.03461012978488	-0.947806419566525	-2.30102999566398	-5	-1.31104653736258	-5	1.18252335512221	-1.04383156952464
Healthy	-5	-5	-0.868830616910676	-0.981965597295472	-5	-5	-5	-5	-5	-5	-0.0475902144950695	-1.40560744962457
Healthy	-5	-5	-0.853190037224129	-2.22402566887063	-0.334128325961425	-2.25884840114821	-5	-5	-2.13786862068696	-5	-1.18641901143181	-1.56336036830734
Healthy	-5	0.888289036924763	-0.0302114625850611	-1.19266796070881	-5	-1.82102305270683	-2.33818731446274	-5	-2.56383735295924	-5	-5	-1.67819451614246
Healthy	-2.03857890593355	-5	-1.03123695180275	-5	-1.15751557558843	0.517334480458804	-5	-1.64820369310298	-0.561536764882366	-1.36784651648937	-5	-0.595730891094576
Healthy	-5	-5	-1.65797231191253	-5	-5	-5	-5	-5	-5	-5	-5	-2.31515463835559
Healthy	-0.136492752603675	-5	0.0825160960604929	-0.798985441786628	0.114470866637183	-0.957424487559809	-2.58169870868025	-1.54121111828916	-5	-5	-0.544546031221372	-1.33771448427787
Healthy	-5	-5	-0.341444882625054	-5	-5	-5	-5	-5	-5	-5	0.0360337278262012	0.0493265827212165
Healthy	-5	-5	-5	0.0689757816066966	-5	-5	-5	-5	-5	-0.183884696835452	-0.825126471112583	0.189299373057952
Healthy	-5	-5	-5	-5	-1.84985783815144	-5	-2.53017798402184	-5	-5	-5	0.614076340965379	-0.397148143599859
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.393253969788071	-0.174048372901856
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.187093324862109	-0.0516359440116307
Healthy	-5	-5	-5	-5	-1.40066286700751	-0.43331508347898	-5	-5	-5	-1.16335945842723	-1.34055921812968	-1.77963036754861
Healthy	-0.137361841881312	-5	-0.0280472538934538	-1.08013774644446	-1.05655495097497	-5	-1.35842674682182	-5	-5	-5	0.156515835972383	-0.571589808002665
Healthy	-1.01596801972882	-1.98380264648756	-0.51263534108307	-1.50265561898242	-1.55361818777756	-1.93967997131171	-2.23807216157947	-2.07058107428571	-5	-1.44285385768164	0.124615066637242	-0.84055312661253
Healthy	-5	-0.388871732479819	-5	-0.629801596440893	-1.4565528199183	-5	-5	-5	-5	-5	-0.00319510296316686	-0.777309535288659
Healthy	-0.908297878282851	-5	-0.866333376739315	-2.74232142513082	-1.27909682918654	-5	-1.6976690713156	-5	-5	-5	-0.177583449701037	-0.41503589087941
Healthy	-0.943209451725617	-5	-1.09404230090757	-3.2839966563652	-0.854027097197819	-3.16749108729376	-3.33724216831843	-2.88941028970075	-1.47820835036088	-3.18708664335714	0.39043873920749	-1.07820951434181
Healthy	-1.15199572850273	-0.167471927665727	-5	-0.553618187777558	-5	-5	-5	-5	-1.81474123470341	-5	-5	0.0847156587328004
Healthy	-5	-5	-5	-5	-2.31695296176115	-5	-5	-5	-5	-5	-5	-0.618307447941836
Healthy	-1.66918053350416	-2.07520400420209	-0.44014123374204	-0.956205607674221	-1.911155437273	-1.65286521708998	-5	-5	-5	-5	-0.325001155572855	-2.11520463605102
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.466162988018487	-1.06303410289213
Healthy	-1.51187250375254	-5	-0.976459478445146	-1.89245087025531	-2.04143611677803	-5	-5	-5	-5	-5	-0.41162743647381	-0.529266187341447
Healthy	-5	-5	0.144583547175469	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.36051351073141	-0.741482440083547	-0.467411219386464	-1.78409818679597	-5	-1.6399749108106	-2.62342304294349	-5	-5	-5	0.06901653660104	-1.79533748825178
Healthy	-5	-0.468802187989827	-5	-5	0.33827915369152	-1.17076057185861	-5	-5	-5	-5	-5	-1.1792076189118
Healthy	-1.01484307872294	-5	-1.14056146454494	-0.71464525896963	-1.75721019052132	0.0193198831932996	-5	-5	-1.53106219433454	-5	-5	-1.18455508375565
Healthy	-5	-5	-5	-2.41680122603138	-5	-1.96980521464325	-5	-5	-5	-5	-5	-1.05749589383192
Healthy	-0.758727530098304	-0.0682269479475577	-0.600516648495548	-5	-5	-5	-5	-5	-5	-5	-0.0616053776565504	-1.19010375339756
Healthy	-5	-5	-5	-5	-0.649383763024169	-5	-5	-2.45222529461218	-5	-5	0.567899960653648	-1.0706321707599
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.236055652840817	-5	-5	-5	-5	-5	-5	-5	-5	0.118195259878248	-0.545795624964485
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.03621217265444
Healthy	-5	-5	-5	-5	-1.73471037413917	-5	-5	-5	-5	-5	0.41897210605317	-1.03938654235209
Healthy	-5	-2.12551818230053	-5	-5	-5	-1.28466531620769	-2.97061622231479	-5	-2.46218090492673	-1.99740201928009	-5	-0.0269599382003691
Healthy	-0.700361975020924	-2.59176003468815	-0.0308917441875443	-0.652669984683049	-1.10707101764479	-5	-5	-5	-5	-5	-0.379114730668087	-1.38870163770357
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.18230244523698	-0.0633003147417726
Healthy	-5	-5	-5	-5	-1.30381841283148	-5	-5	-5	-5	-5	0.15709092423044	-1.35516767117436
Healthy	-5	-5	-1.0833355354586	-1.44490555142168	-5	-5	-5	-5	-5	-5	0.458746597853137	-1.72561120444962
Healthy	-5	-5	-0.0664165503604686	-5	-5	-5	-5	-5	-5	-5	-5	-0.243097768283373
Healthy	-5	-5	-5	-5	-0.95872577494577	-1.47846965872129	-5	-5	-5	-5	0.233805530727162	-1.71715139716536
Healthy	-5	-5	-0.0629236477684506	-0.874746513975202	-5	-1.16921892439364	-2.51286162452281	-5	-5	-5	-0.11361645162463	-1.32348928971745
Healthy	-5	-1.92885470954892	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.264945260299668
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.59641014384427	0.615851193719844
Healthy	-2.23210238398191	-5	-0.991186990947911	-2.05998184499234	-2.09312646527793	-5	-5	-5	-5	-5	0.2079976980378	-1.50459443685381
Healthy	-5	-0.588447631734696	-0.221479756106773	-0.74107551712312	-5	-1.50962007999682	-3.2839966563652	-5	-5	-5	0.108947061851729	-0.335320424817696
Healthy	-5	-0.51026645621759	-1.46954415641532	-1.36151074304536	-1.65995268233861	-5	-2.17134010346468	-5	-3.03621217265444	-5	-0.107471319830201	-1.84771165561694
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.01718623786814
Healthy	-1.54106013810967	-1.02017856996977	-0.382140312841711	-1.75646589816794	-5	-1.32624206345042	-2.39147396642281	-5	-5	-5	-0.112422080483024	-0.719717633432134
Healthy	-1.05655495097497	-0.646776423902544	-1.66715773300565	0.241646078001389	-5	-1.01219971424813	-2.67571754470231	-5	-5	-5	-0.495719480392723	0.039422051423001
Healthy	-5	-0.596810821092334	-1.09474395125155	-1.79860287567955	-1.19470308384201	-0.842392146638332	-3.10790539730952	-3.04095860767891	-1.27893169820284	-1.88840147511961	-0.110922507349936	-2.02779716162094
Healthy	-2.34678748622466	-5	-1.24389662841489	-5	-5	-5	-5	-5	-5	-5	-0.868734303219968	-0.604953323215596
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.41251094618621	-1.33366925569803
Healthy	-5	-5	-5	-0.0324754238987062	-5	-5	-5	-5	-5	-5	-5	-0.114384385067978
Healthy	-5	-5	-5	-5	-2.1605219526258	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.12656313677796	-1.3301254975102	-1.37871983244959	-1.23425695857896	-2.13966199342901	-5	-1.21169018789295	-5	-0.06007659235501	-0.317701457892063
Healthy	-0.620748885800681	-2.014573525917	-1.09501411890064	-1.68026950566978	-1.08868255767597	-1.32020882901965	-5	-2.19791074211827	-5	-5	-0.32271249891723	-1.98547946124208
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.616385179644428	-0.616076971047839
Healthy	-5	-5	-0.402798611150884	-0.416427190856226	-5	-2.12551818230053	-5	-5	-5	-5	-0.737881284568123	-0.54712535624405
Healthy	-0.904029077656285	-5	-0.69645837305111	-0.0867267038509303	-0.840342588752296	-2.36754270781528	-5	-5	-5	-5	-1.43687503966196	0.0771134323037604
Healthy	-5	-5	-0.187213609532431	-0.297216312063728	-5	-5	-5	-5	-5	-5	-0.0880118982371168	-0.538666578518904
Healthy	-0.0949979041013378	-5	-0.788906168941037	-0.939075630310519	-1.14092177525303	-5	-5	-5	-5	-5	0.31526903382639	-1.28042014228628
Healthy	-0.792096469613948	0.465121005991121	-0.796776674709095	-2.03105031901866	0.341375163644694	-0.938509823375185	-2.42250820016277	-1.22011503680736	-2.26121944151563	-5	-5	-1.01193179660736
Healthy	-5	-5	-5	-1.60484840849546	-5	-0.845058955269673	-5	-5	-1.5392524581558	-5	-1.79696711298529	-0.245674602983595
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0556752818366256
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.325634688071993
Healthy	-2.76447155309245	-5	-1.73447466478093	-1.37737157387067	-1.33507610656192	-5	-5	-5	-5	-5	-1.0537442928006	-1.72792621249999
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.339684850442548
Healthy	-5	-5	-2.1511952989482	-5	-2.71219827006977	-5	-5	-5	-5	-5	0.497743532900043	-1.56272520258988
Healthy	-5	-5	-1.08650404038288	-0.292234009757155	-5	-5	-5	-5	-5	-5	0.318685100033518	-1.22995844568033
Healthy	-5	-5	-5	-1.85387196432176	-5	-1.24519314464558	-2.4672456210075	-5	-5	-5	-5	-1.229074385361
Healthy	-1.47833898488793	-3.16749108729376	-5	-5	-0.986867723953997	-2.87289520163519	-1.16825816635436	-1.29877751574344	-5	-2.52870828894106	-3.07058107428571	-1.79914950190892
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.38795825535473
Healthy	-5	-5	-5	-5	-5	-2.50863830616573	-5	-5	-5	-5	-5	-0.515928047045379
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.268701398540111	-5
Healthy	-5	-5	-1.53417118464256	-5	-5	-5	-5	-5	-5	-5	0.288296185876032	-1.70158361993871
Healthy	-0.296708621881339	-5	-0.586700235918748	-2.64206515299955	-1.78198995701564	-5	-5	-5	-2.72353819582676	-5	-0.879327376717392	-0.126615450559466
Healthy	-5	-5	-1.58603002825194	-5	-5	-5	-5	-5	-5	-5	0.275555504548941	-0.903889824915404
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.10083635852278
Healthy	-5	-5	-5	-5	-5	-5	-1.05349860943041	-5	-5	-1.48624984991818	-5	-5
Healthy	-5	-5	-0.417936637088291	-0.803243668942013	-5	-5	-5	-5	-5	-5	0.433702645051044	-0.907244276402922
Healthy	-0.408901986990491	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.703027841343468	-0.614572485194869	-1.03819936080832	-0.478835754765767	-2.65169513695184	-5	-1.15477789357099	-5	-0.157434441628809	-1.70245833218184
Healthy	-1.17379557650075	-2.23062267392386	-0.313336923263737	-1.13774932540207	-0.0847479450372334	-1.20307892466983	-3.95860731484177	-2.68824613894425	-1.77031815768232	-2.32422165832591	-0.104571928620653	-1.33142773081544
Healthy	-0.679355288644602	-5	-1.58419227236446	-0.13116167095639	-5	-5	-5	-5	-5	-5	0.563870114899194	-0.812676730624953
Healthy	-5	-1.50390100786743	-1.65501858607274	-0.650217546636529	-5	-5	-5	-5	-5	-5	-5	0.211045748560503
Healthy	-2.00480370840282	0.120432433440024	-5	-1.56735133998689	-5	-0.715704651769473	-2.82390874094432	-5	-5	-5	0.357702399161089	-0.335423831623621
Healthy	-0.79019019421462	-5	-1.40219515759571	-1.89962945488244	-3.17392519729917	-2.54363396687096	-2.45717457304082	-5	-5	-2.02502800570193	-5	-1.7602001815529
Healthy	-5	-5	-0.786615075083612	-5	-5	-5	-5	-2.01502287358451	-5	-5	-0.192235032620222	-2.37468754903833
Healthy	-5	-5	-1.48932096896779	-2.29157909986529	-5	-5	-5	-5	-5	-5	0.198640594445756	-1.11531789579397
Healthy	-5	-5	-0.922741136307052	-2.39040559077478	-5	-5	-5	-5	-5	-5	-0.264592743085795	-1.45013881152806
Healthy	-5	-0.657695779281789	-5	-1.81247927916354	-5	-5	-5	-5	-5	-5	-5	-0.545673554980713
Healthy	-5	-1.1568295354801	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0335122138720671
Healthy	-0.650994599056933	0.10435734986662	-0.583808995356913	-0.833421890080348	-5	-0.697452627512514	-1.4330913447732	-5	-0.977530387232231	-5	-0.793362988716464	0.158458991258385
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.76343754814664	-1.38426031138084
Healthy	-5	-5	-0.643782865780265	-5	-5	-5	-5	-5	-5	-5	-0.490018329328194	-5
Healthy	-5	-5	-2.02872415126189	-5	-5	-5	-5	-5	-5	-5	-5	-2.29929628285498
Healthy	-2.95078197732982	-1.01228905686969	-0.802003102402864	-1.41083260945395	-5	-5	-1.83416237530987	-5	-5	-5	0.433044604788884	-1.2136035386277
Healthy	-1.25095973129654	-5	-0.461300620457593	0.316215746904985	0.176068096065628	-1.25924267669223	-2.10902040301031	-1.62433638603911	-1.7854210464295	-1.29022139815177	-5	-0.475928584065978
Healthy	-1.08396738981143	-5	-1.32504705195143	-5	-1.44648105985103	-5	-5	-5	-5	-5	-0.217749596521064	-1.21013736995362
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.793822002480003	-1.38383968715242
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.627387365928284	-0.606459892652037
Healthy	-0.444289024935013	-5	-0.156518056960042	-5	-0.0363679801422716	-1.33809270723398	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.137205311533668	-0.262719870882409
Healthy	-0.705533773838407	0.505746723064465	-0.54915068659231	-1.46167766676856	-5	-1.09350334020065	-1.97592501269257	-5	-5	-2.37882371822496	0.226625678595805	-0.788265577123973
Healthy	-5	-5	-5	-5	-5	-5	-2.15304467498018	-5	-5	-5	-5	-0.193589368335625
Healthy	-2.14508697769214	-5	-0.992892617025943	-5	-1.02627194131197	-5	-2.45593195564972	-5	-5	-5	-5	-2.50307035192678
Healthy	-5	-0.662720483962059	-5	-5	-0.121202549470876	-1.31704307369879	-5	-5	-5	-5	-5	-1.48227640516626
Healthy	-0.734498229960774	-5	-5	-1.64493179365115	-0.541603912573749	-5	-2.25649023527157	-1.62160209905186	-2.52432881167557	-5	0.531248935551362	-0.0648102580219213
Healthy	-5	-5	-1.48585086552456	-5	-5	-1.73447466478093	-5	-5	-5	-5	0.488426614633075	-0.671742750268764
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.288325253995978	-0.802581592489981
Healthy	-5	-5	-0.40358985615573	-0.225672851487132	-0.310478042500218	-5	-5	-5	-5	-5	-0.68037351584436	-0.505761895841524
Healthy	-5	-5	-5	-5	-1.15995666939651	-5	-5	-5	-5	-5	0.197048872613641	-1.51371123903943
Healthy	-0.796749476056704	-1.46029676105217	-0.758727530098304	-1.98674133471648	-5	-1.34017884194429	-1.67612939345949	-5	-5	-5	-0.161484625960802	-0.497764120944227
Healthy	-0.370376364819212	-5	-0.644950968223744	-5	-5	-5	-5	-5	-5	-5	0.189184206502668	-0.722161666997952
Healthy	-5	-5	-5	-1.84740592207253	-5	-1.45767261722603	-2.15864052954514	-5	-5	-5	-5	-1.75721019052132
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.20016076800018	-1.43782613663535
Healthy	-5	-1.14176366457049	-5	-0.992209562554021	-1.0667152276513	-5	-5	-5	-5	-5	0.67370638518363	-0.754240644032723
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.42922363120525	-1.49268395992359	-5	-5	-5	-5	-5	-5	0.0632019621805649	-0.545643042845112
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.867036273869273	-5	-5	-5	-5	-5	-5	-5	-5	-0.176173782847251	-0.166413076804937
Healthy	-1.6190655366693	-5	-5	-5	0.157314700079732	-1.82246350007014	-1.70774392864352	-1.54408975961726	-5	-5	0.271646478555382	-2.18842499412941
Healthy	-5	0.197084736789778	-0.508638306165727	-1.48109142630859	0.146416435519014	-1.02475205875932	-5	-5	-1.48771593671815	-5	-5	-1.04686877481655
Healthy	-5	-5	-0.891604126992538	-1.78198995701564	-5	-2.63264407897398	-5	-5	-5	-5	0.346722554345833	-1.49552913750558
Healthy	-1.08650404038288	-0.657498363722272	-1.62690401292127	0.257292096815681	-5	-1.00462809397184	-2.08512818245995	-5	-5	-2.4089353929735	-0.481867880642839	0.0369401346333625
Healthy	-0.443794019842489	-5	-0.215753691932493	-0.999522538625545	-0.67931377901667	-1.673050005834	-5	-5	-5	-5	0.178556830287581	-0.249291089162468
Healthy	-5	-5	-1.67923077166131	-5	-5	-5	-5	-5	-5	-5	-0.0606854631372519	-0.543679524625626
Healthy	-5	-5	-0.634924041471536	-5	-5	-5	-5	-5	-5	-5	1.08198100162744	-1.34428545038129
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.795611714211513
Healthy	-0.527053497046215	-5	-0.960268703901309	-1.15707887924002	-1.34399767931704	-5	-5	-5	-5	-5	0.115240954579902	-1.28025450747042
Healthy	-5	-5	-1.10397008760377	-1.59946201060805	-5	-5	-5	-5	-5	-5	-5	-1.070274621622
Healthy	-5	-1.3543812617573	-0.831266871065921	-1.26889494878408	-0.738832329472224	-0.36724922797852	-5	-1.11109074073647	-0.901148692971995	-5	-1.31060233717872	-0.940588062561343
Healthy	-5	-5	-0.913568979343631	-0.607197562916336	-5	-5	-5	-5	-5	-5	-0.651539364180477	-1.03578752703018
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.55382023220172
Healthy	-2.52287874528034	-5	-0.663120184401577	-0.75119329587128	-1.90448195767685	-1.41465208890541	-5	-5	-5	-5	-1.8843894883257	-1.09226626300234
Healthy	-5	-0.620060277198084	-5	-1.86043573382415	-5	-5	-5	-5	-5	-5	-5	-1.2082391959871
Healthy	-5	-5	-5	-2.26760624017703	-5	-5	-2.00788851221305	-5	-5	-5	0.839420221393895	-0.81695804270936
Healthy	-5	-1.57479194886134	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.44249279809434
Healthy	-0.845180563805827	0.677651657204468	-0.538006533584983	-1.1786830294089	-1.8847224086041	-5	-5	-5	-5	-5	0.0113039494611174	-0.795473057000159
Healthy	-0.876344325561878	-5	-5	-5	-5	-1.41442648137727	-5	-5	-5	-1.96457026181545	0.616561629044337	-0.210906026713486
Healthy	-1.97428461609866	-1.66234110897386	-5	-5	-1.27670855352242	-1.14339193156306	-0.330776126069194	-2.00043451177402	-1.4639468448408	-3.61978875828839	-5	-0.625875139820273
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.770497337914926
Healthy	-2.12784372725171	-5	-1.1838913292601	-5	-5	-5	-5	-5	-5	-5	-0.865408565289123	-0.461577089074293
Healthy	-5	-1.64512357748377	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.1518108830086
