group	Lachnospiraceae	Coriobacteriaceae	Lactobacillaceae	Streptococcaceae	Erysipelotrichaceae	Methanobacteriaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Akkermansiaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	3.1049	0.474	0	0	0	0	0.03828	0	0	0	3.1049	1.83225	1.18753	1.13732	0	0	0.474	0.00475	0.06024	0
Healthy	2.38077	0.01167	0	0.30473	0.05286	0	0.01069	0.33333	0.59479	0	2.38077	3.53829	3.82204	0.03253	1.26138	0	0.01167	0.144	0	0.33333
Healthy	28.02608	0	0.14363	2.22493	0.1416	0.0425	0	0.00659	0.26551	0	28.02608	10.26083	0.16373	0.0796	0.10231	0.0425	0	0.04921	0.00207	0.00659
Healthy	1.21727	0.14158	0	0.20895	0.0271	0	0	0	0	0	1.21727	0.88819	0	0.39827	0	0	0.14158	0.17493	0.00376	0
Healthy	9.98731	0	0	0	0	0	0	0	0	0	9.98731	0.23122	0	0.06371	0	0	0	0.09557	0	0
Healthy	12.64003	0	0	0	0	0.60919	0	0	0	0	12.64003	22.14855	0	3.22498	5.59844	0.60919	0	1.07405	0.04153	0
Healthy	27.24408	1.31394	0	10.15615	5.20824	0.06064	0.18125	0.67407	0	0.30233	27.24408	6.58303	0.31124	0.01339	1.0919	0.06064	1.31394	0.06557	0.08899	0.67407
Healthy	2.36121	0.07655	0	0.04491	0	0	0	0.21678	0	0	2.36121	7.51714	0.00348	0.32307	0.56357	0	0.07655	0	0.07252	0.21678
Healthy	1.30462	1.22079	0	0.33934	0.82368	0	0	0.10618	0	0	1.30462	3.66088	1.33508	5.16835	0.41167	0	1.22079	2.21044	0.62835	0.10618
Healthy	1.24269	0.08865	0	0.00805	0	0	0	0	0	0	1.24269	0.83182	0	0.17262	0	0	0.08865	1.45313	0.08445	0
Healthy	1.29615	1.26261	0	0.30983	0.75318	0	0	0.08818	0	0	1.29615	3.58331	1.30712	5.08472	0.44721	0	1.26261	0.64929	0.67306	0.08818
Healthy	10.63404	0.87877	0.00823	0.03344	0.76109	0	0.51375	0	0.25326	0	10.63404	2.23907	0.30566	0.87936	0	0	0.87877	0	0.0135	0
Healthy	2.38286	0	0	0.01599	0	0	0	0.44574	0	0	2.38286	8.42235	0	0	0	0	0	0.23366	0	0.44574
Healthy	5.31424	0	0	0.21766	0.02633	0.5783	0	0	0	0	5.31424	3.36767	0	1.05547	19.8205	0.5783	0	0.76256	0.57966	0
Healthy	24.05345	0	0	1.04862	0	0	0	0	0.13203	0	24.05345	24.8019	15.67896	14.5722	0	0	0	0	0	0
Healthy	22.89416	0	0	0.0841	0	0	0	0	0.28345	0	22.89416	5.14802	0.11996	4.88013	0.31863	0	0	0	0	0
Healthy	9.32184	0.35549	0	0.00272	0	0	0	0.00332	0	0	9.32184	5.53932	1.53779	0.64716	0.57034	0	0.35549	0.12661	0.1027	0.00332
Healthy	19.97007	0.25479	0	0.10886	0.12561	0	0	0.06294	0	0	19.97007	9.2578	0	5.46218	0.10078	0	0.25479	0.04736	0.07697	0.06294
Healthy	13.62097	15.7185	0	0.47971	0.03992	0	0.66528	0.34305	0.11949	0.00585	13.62097	4.06276	2.71668	0.88479	0	0	15.7185	0.08249	0.00395	0.34305
Healthy	5.11376	0.7109	0	0.04377	0.17444	0	0	0.00139	0.01002	0	5.11376	4.4942	3.16528	0.07254	0.21938	0	0.7109	0.03588	0.06095	0.00139
Healthy	5.50413	0.03517	0	0	0.49268	1.06334	0	0	0	0	5.50413	4.7518	0.15585	2.26394	0.59719	1.06334	0.03517	0	0.07662	0
Healthy	13.18481	0	0	0.24909	0	0	0	0	0	0	13.18481	3.76221	0.44665	0	0	0	0	0.16554	0	0
Healthy	23.4495	0	0	0.39866	0	0	0	0	0	0	23.4495	3.33005	0	0	2.48081	0	0	0	0	0
Healthy	16.57394	0	0	0.06824	0.33581	0.57846	0	0.10073	0	0	16.57394	14.67308	1.42281	0.68206	0	0.57846	0	0.68271	0.05108	0.10073
Healthy	26.68844	0.22766	0	0.03981	0	0.10831	0	0	0	0	26.68844	6.86503	0.71732	6.01356	1.61759	0.10831	0.22766	0.0061	0.44702	0
Healthy	18.59434	0.14881	0	0.27678	0.53728	0	0	0	0.31227	0	18.59434	9.43595	0	0	0	0	0.14881	0.05988	0.19253	0
Healthy	1.62245	0	0	0	0	0	0	0	0	0	1.62245	0	0	0	0	0	0	0	0	0
Healthy	62.40925	0	0	1.661	0.14363	0	0.30772	0.01001	0	0.00907	62.40925	0.22592	0.01111	0.12684	0.00094	0	0	0	0	0.01001
Healthy	3.71951	0	0	0.04902	0.04811	0	0	0	0	0	3.71951	2.48326	0.22626	0.16616	0	0	0	1.10345	0.10279	0
Healthy	63.02564	0.32328	0	0.50695	0.04012	0	1.03863	0.05247	0.51637	0	63.02564	0.10416	10.0094	5.76475	0	0	0.32328	0.13601	0	0.05247
Healthy	9.14405	0.3394	0	0	0.07318	0.06746	0	0.01114	0	0	9.14405	3.86094	2.27586	0.81897	0	0.06746	0.3394	0.16887	0.0914	0.01114
Healthy	10.39772	0	0	0	0	0	0	0	0	0	10.39772	0.22357	0	0.08846	0	0	0	0.08557	0	0
Healthy	7.45679	0	0	0	0	24.9923	0	0	0	0	7.45679	0	0	0	0	24.9923	0	0	0	0
Healthy	17.89035	1.20816	3.6728	6.70611	0.12615	3.13665	0	0.09443	0	0	17.89035	7.00796	4.21928	0.00939	0.68786	3.13665	1.20816	0.01723	0.05167	0.09443
Healthy	3.75075	0.59473	0	0.04678	0.01468	0.08612	0	0.26796	0	0	3.75075	9.46911	5.65755	0.35507	0	0.08612	0.59473	0.21657	0.06538	0.26796
Healthy	8.78812	0.40584	0	0.03292	0	0	0	0.02498	0	0	8.78812	5.40312	1.59574	0.59858	0.59906	0	0.40584	0.0795	0.08433	0.02498
Healthy	6.21465	0.07939	0	0.04914	0	0	0	0.08723	0	0	6.21465	3.5768	0.22689	0.25089	9.5016	0	0.07939	0	0.6349	0.08723
Healthy	0.00903	4.38004	0.00991	0.96039	0	0	0	0.00536	0.08665	0.05688	0.00903	0.00589	22.38201	0.00071	0.00156	0	4.38004	0	0	0.00536
Healthy	0.01216	0.00146	4.82089	1.69443	0.00295	0	0	0.00329	0	0.2337	0.01216	0.0008	36.74816	0	0	0	0.00146	0	0	0.00329
Healthy	1.87462	0.1701	0	0	0	0	0.00339	0	0	0	1.87462	1.79526	1.18505	2.07726	3.71606	0	0.1701	0.04295	0.01897	0
Healthy	13.42623	0	0	0.26841	0	0	0	0	0	0	13.42623	3.53594	0.46036	0	0	0	0	0.21042	0.00386	0
Healthy	25.23401	0.74197	0	0.03455	3.89411	5.60451	0	0.00859	2.83469	0	25.23401	9.64133	5.71942	4.78891	4.72955	5.60451	0.74197	0.02803	0	0.00859
Healthy	5.14667	0.01218	0	0.07974	1.78487	0	0	0.00149	0	0	5.14667	7.3895	0	0	0	0	0.01218	0	0.03353	0.00149
Healthy	16.56852	0.33867	0	0.12836	0.74866	10.4082	0	0.00698	0.14545	0	16.56852	2.69466	1.64562	0.00515	0.48831	10.4082	0.33867	0.19479	0.1924	0.00698
Healthy	0	0	0	2.10657	0.02092	0	0	0	0.00199	0.1215	0	0	20.37817	0	0	0	0	0	0	0
Healthy	1.59518	0.00615	0	0	0	0	0	0.01748	0	0	1.59518	6.21348	0	0.46323	0	0	0.00615	0	0	0.01748
Healthy	12.18996	0.03956	0	0.01115	0.72251	0	0	0	0	0	12.18996	1.40988	0.01839	1.79711	0	0	0.03956	0.07777	0	0
Healthy	2.77963	0.05948	0	0	0	0	0	0	0	0	2.77963	0.56581	0.02254	0.67101	0.65551	0	0.05948	0.05633	0.39177	0
Healthy	28.91133	0.75757	0	0.14813	0.00034	2.88522	0	0.0447	0.06303	0	28.91133	7.72902	7.88279	2.17968	0.06024	2.88522	0.75757	0.02872	0.01428	0.0447
Healthy	28.66722	0	0.06316	4.01235	0.16797	0	0.0398	0.16258	0.24489	0.01727	28.66722	3.42903	0.81069	20.45689	0.67475	0	0	0.05461	0.1378	0.16258
Healthy	0.04346	6.70541	0	0.01771	0.27278	0	0	0.00669	0	0	0.04346	0	39.73562	0	0	0	6.70541	0	0	0.00669
Healthy	7.5777	0	0	0.39342	0.03229	0	0	0	0	0	7.5777	4.52815	0.89181	1.7888	5.6916	0	0	0.06749	0	0
Healthy	8.61385	0	0	0.02684	0.06351	0	0	0	0	0.0361	8.61385	0	6.37673	0	0	0	0	0	0	0
Healthy	0.89419	0.66475	0	0	0.30666	0	0	0.01839	0	0	0.89419	3.83161	0.02138	0.54573	6.85726	0	0.66475	0.36819	0.20147	0.01839
Healthy	44.73936	5.54198	1.45124	0.0314	0	0	0.04228	0.35324	0	0	44.73936	0.44541	18.19568	0	0	0	5.54198	0	0	0.35324
Healthy	18.65948	0.09344	0	0	0.0557	0	0	0.05633	0	0	18.65948	3.72241	0	0.30837	0	0	0.09344	0.35994	0.40158	0.05633
Healthy	8.73576	1.29672	0	0.06132	1.00071	33.6936	0	0	0.6669	0	8.73576	3.29193	3.44222	5.58557	6.78358	33.6936	1.29672	0	0.07018	0
Healthy	5.01189	0	0	0	0.3007	0	0	0	0	0	5.01189	1.77598	0.34445	0.44661	0	0	0	0.03307	0	0
Healthy	8.64569	0.2229	0.10225	0.07913	0.00925	0	0	0.08447	0.02098	0	8.64569	12.95191	2.81889	0.89397	5.46605	0	0.2229	0.44178	0.04475	0.08447
Healthy	20.41575	0.0481	0	0.01836	0.59643	0.03293	0	0	0	0	20.41575	5.89462	0.55323	4.0846	0	0.03293	0.0481	0.2293	0	0
Healthy	15.90515	0.05264	1.60891	0.05811	0.05294	0	0	0.04006	0	0	15.90515	5.43138	0.51871	5.18407	0.29304	0	0.05264	0.04139	0.05728	0.04006
Healthy	32.75398	0	0	0.35948	0.12799	4.66766	0	0	0.49229	0	32.75398	1.89326	0.02869	24.2154	1.33308	4.66766	0	0	0.00719	0
Healthy	24.17274	0.02008	0	1.78948	0.02929	12.7756	0.10999	0.00849	0	0	24.17274	1.30636	0.18339	4.26343	5.77018	12.7756	0.02008	0.09958	0.03488	0.00849
Healthy	5.20234	0	5.91691	12.38081	0	0	0	0	0	0	5.20234	3.92372	0	11.0582	0	0	0	0	0	0
Healthy	36.22127	0	0	0.24874	0	0.1314	0	0	0	0	36.22127	0.63918	0	0.98482	0.12109	0.1314	0	0	0	0
Healthy	23.05903	0.53664	0.28513	0	0	2.55668	0	0.06958	0.12967	0	23.05903	2.81725	5.75324	2.41317	3.13036	2.55668	0.53664	0.16157	0	0.06958
Healthy	28.0521	1.67106	0.19311	1.8784	16.29565	0.00775	0	0	0.40591	0	28.0521	10.9465	1.38242	10.6256	0.00313	0.00775	1.67106	0	0	0
Healthy	29.12181	0	0	0	0	0.34774	0	0	0	0	29.12181	3.53459	0	8.77079	0.22355	0.34774	0	0	0	0
Healthy	4.19186	1.34474	2.80469	0.20589	0.15563	1.2056	0	0.71899	0.11759	0	4.19186	25.61101	10.24535	8.0268	0.04777	1.2056	1.34474	0.07411	0.3653	0.71899
Healthy	11.13307	0.22834	0	0	0.11295	0	0	0.0244	0	0	11.13307	13.04274	1.75718	0.09694	1.37603	0	0.22834	0.12328	0.26343	0.0244
Healthy	6.27856	0	0	0	0	0	0	0	0	0	6.27856	3.158	1.64179	11.7745	0	0	0	0	0	0
Healthy	6.84785	0	7.47165	0.4009	0	0	0	0.00662	0.11799	0	6.84785	0.01172	20.14095	0	0	0	0	0.04181	0	0.00662
Healthy	7.82102	0	0	0	0.02539	0	0	0.02917	0.02352	0	7.82102	2.189	0.12019	6.41909	0.78033	0	0	0.05184	0	0.02917
Healthy	17.47768	0.46969	0.01077	0.02639	8.61011	0	3.13542	0.22538	0.08685	0	17.47768	4.97876	7.77362	8.12974	0	0	0.46969	0.26743	0.05473	0.22538
Healthy	10.89549	0	0	0.00826	0.15956	0.03207	0	0.00994	0	0	10.89549	3.54513	0.98615	0.86419	0.53454	0.03207	0	0.14067	0.05434	0.00994
Healthy	4.54863	0.57405	0	0	0.15583	0.08486	0.0912	0	0	0	4.54863	2.04312	0	0	0	0.08486	0.57405	0.12953	1.49648	0
Healthy	33.85214	0	0.16841	0.76771	0.01211	2.58635	0.9098	0.0612	0.13183	0	33.85214	8.52807	2.41186	17.31275	1.50826	2.58635	0	0.69477	0.04649	0.0612
Healthy	5.72689	1.31489	0	0.23922	0	0.19089	0	0.47144	0	0	5.72689	4.40121	12.2649	1.3388	0	0.19089	1.31489	0.13933	0.09357	0.47144
Healthy	4.60013	0	0	0.11453	0	0.95041	0	0	0	0	4.60013	4.25443	3.80101	0.97384	0.87116	0.95041	0	0.08623	0.26361	0
Healthy	5.69559	3.44456	0.01026	0.00017	0.0314	0	0.00477	0	0.09905	0	5.69559	4.15665	18.2818	0	0	0	3.44456	0.02635	0.04359	0
Healthy	50.66659	0	0	0	0	0	0	0	0	0	50.66659	2.78791	0	0	0	0	0	0	0	0
Healthy	15.82033	0.00949	0	0.23294	1.57624	3.23876	0	0	0	0	15.82033	10.6634	0	1.46036	1.2648	3.23876	0.00949	0	0.1769	0
Healthy	8.75655	0.87339	0	0.92349	0	0	0	0.38218	0	0	8.75655	19.43829	1.13764	0	1.44681	0	0.87339	0	0.07764	0.38218
Healthy	5.13883	0	0	0	0.25493	0	0	0	0	0	5.13883	1.88917	0.37575	0.40885	0	0	0	0.03792	0	0
Healthy	0.61599	0.02782	0	0	0.00774	0.01395	0	0.09325	0	0	0.61599	4.36706	2.10804	2.03772	14.039	0.01395	0.02782	0.10146	0.95251	0.09325
Healthy	4.4203	0.04185	0	0.11551	0.04867	0	0	0.00392	0.22656	0	4.4203	2.32432	0.73474	5.52781	1.77862	0	0.04185	0.5096	0.02768	0.00392
Healthy	43.36492	0.33626	0	0	1.04698	0.45527	0	0.01773	0	0	43.36492	5.63071	0.26293	1.80735	1.44248	0.45527	0.33626	0.09948	0	0.01773
Healthy	6.90806	0	0	0.00336	0.82434	0	0	0	0	0	6.90806	2.33618	0.0192	6.00524	0.09905	0	0	0	0	0
Healthy	21.62313	0	0.00755	0	0.0061	0	0	0.02288	0	0	21.62313	12.65904	1.53366	2.49284	0	0	0	0.08402	0	0.02288
Healthy	5.98746	2.54096	0.19586	0.02439	0.46721	33.0343	0.84564	0	0.00638	0	5.98746	1.04751	9.0717	0.27698	11.2649	33.0343	2.54096	0.01056	0.31821	0
Healthy	52.95862	0	0	0	0	5.43402	0	0	0	0	52.95862	1.36329	0	6.10482	0	5.43402	0	0	0	0
Healthy	11.80424	0.17763	0.01753	0.56996	0.29557	0.2373	0	0.69668	0.35254	0.01816	11.80424	4.51495	0.31596	9.16365	0.08334	0.2373	0.17763	0.10832	0.15813	0.69668
Healthy	28.76685	3.1476	9.00898	3.27288	6.15808	8.70403	0	0.00276	0	0	28.76685	3.86384	8.03862	3.19339	0	8.70403	3.1476	0.01361	0.04017	0.00276
Healthy	35.29522	1.68486	0	0	0	0	1.00457	0	0	0	35.29522	9.55983	25.09845	0.13409	1.73021	0	1.68486	0	0	0
Healthy	4.57035	0.56061	0	0.23627	0	0	0	0	0	0	4.57035	0.74063	0.38804	0.02007	0	0	0.56061	0.19723	0.0155	0
Healthy	8.17914	3.15155	0.07895	0.12415	0	0	0.16446	0.00746	0.51615	0	8.17914	0	43.7486	0	0	0	3.15155	0	0.02406	0.00746
Healthy	25.86791	0	0	0	0	16.9051	0	0	0	0	25.86791	0.17357	0	19.7553	0.62275	16.9051	0	0	0	0
Healthy	0.58886	0	0	0	0	0	0	0	0	0	0.58886	1.4264	0	0	0.47275	0	0	0.08949	0	0
Healthy	20.25348	0.29505	0	0.02073	0.16915	0	0	0	0.04477	0	20.25348	5.5215	0.43598	0.70567	0	0	0.29505	0.00445	0.00109	0
Healthy	18.60829	3.81741	0	0.98912	11.1676	0	0	0	0	0	18.60829	24.59392	2.01319	10.6976	0	0	3.81741	0	0	0
Healthy	20.29995	0	0	0.71498	0	0	0	0	0	0	20.29995	5.30925	0.89777	0.7097	0.00844	0	0	0.01551	0	0
Healthy	20.1204	0.14914	0	0.42563	0.85731	1.52558	0	0.00165	0.10367	0	20.1204	9.70701	0.49436	6.23971	2.67562	1.52558	0.14914	0.02341	0.02172	0.00165
Healthy	1.74989	0.21767	0	0.00207	0.11113	0	0	0	0	0	1.74989	4.15944	0.33628	0.29483	0	0	0.21767	0.51493	0.00386	0
Healthy	7.28483	0.63933	0.27969	1.07361	0.01294	0	0.08482	0	0.0082	0	7.28483	8.57228	2.08671	3.52158	0.84927	0	0.63933	1.05085	0	0
Healthy	0.00733	0	0.00834	0.51683	0	0	0	0	0	1.1473	0.00733	0.00497	0.01223	0	0	0	0	0	0	0
Healthy	10.04532	0	0	0.10617	0.00371	0	0	0.00258	0.04171	0	10.04532	3.86148	1.17533	2.22488	0	0	0	0.14798	0.57549	0.00258
Healthy	12.78713	0.11569	0	0.03817	0.4962	0.64416	0	0.02927	0.02152	0	12.78713	8.90608	0.0395	2.844	4.38812	0.64416	0.11569	0.03441	0.11905	0.02927
Healthy	24.11223	0.08084	0	0	2.37194	2.09976	0	0	0.07903	0	24.11223	7.24935	0.2987	0	9.22338	2.09976	0.08084	0.04104	0	0
Healthy	25.17308	0	0	0	0	0	0	0	0	0	25.17308	6.58109	0	3.434	0.8716	0	0	0	0	0
Healthy	3.6701	0.60541	0	0	0.02092	0	0.1339	0	0	0	3.6701	2.74234	0.68307	1.64034	0	0	0.60541	0.07269	1.30497	0
Healthy	12.25174	0.00674	0	0.02097	0	0	0	0.07377	0	0	12.25174	0	74.71421	0	0	0	0.00674	0	0	0.07377
Healthy	5.92682	0.19819	0	0.01317	0	0	0	0.05449	0	0	5.92682	5.06861	0	0	0	0	0.19819	0.02019	0	0.05449
Healthy	8.69583	0.53687	0	0.0095	0.123	0.07469	0	0.03438	0	0	8.69583	4.4121	2.34545	0.76814	0	0.07469	0.53687	0.19884	0.21367	0.03438
Healthy	9.63133	1.98285	0	0.09111	1.33077	0.94195	0	0.47317	0.03796	0.0323	9.63133	16.49589	16.63561	0.00912	1.01322	0.94195	1.98285	0.202	0.01273	0.47317
Healthy	4.43805	0	0	0	0	0	0.21959	0	0	0	4.43805	31.30495	1.15248	0.00398	0	0	0	1.88834	0.38176	0
Healthy	1.70603	0	0	0	0.03537	0	0	0	0	0	1.70603	1.65036	0.23845	0.15298	0	0	0	0.01503	0	0
Healthy	16.74169	0.09277	0.13192	0.00951	0.20298	0	0	0	0	0	16.74169	1.39858	0.26197	0.03568	0.91387	0	0.09277	0.07096	0	0
Healthy	1.19331	0.00169	0	0	0	0	0	0	0	0	1.19331	3.04774	0	0.50441	0	0	0.00169	0	0	0
Healthy	0.36064	1.27472	0	0.01204	0.16277	0	0	0.19082	0	0	0.36064	3.7498	0.02124	1.90828	44.1381	0	1.27472	0.07716	0.73475	0.19082
Healthy	7.93356	0.01977	0	0.00567	0.1067	0	0	0	0	0	7.93356	4.47095	0.357	0.9033	0	0	0.01977	0.41138	0.0536	0
Healthy	8.2247	0.46518	0	0	0.07691	0.04068	0	0.02299	0	0	8.2247	4.42643	2.35696	0.75971	0	0.04068	0.46518	0.19356	0.15813	0.02299
Healthy	52.69141	0.28827	0	0	0.88193	3.28103	0.07425	0	0.00357	0	52.69141	5.89557	2.30899	5.5304	0	3.28103	0.28827	0.00369	0.13752	0
Healthy	28.99089	0.57765	0	1.86153	0.06338	0	0	0.05524	0	0.00405	28.99089	9.80063	0.00442	26.75019	0	0	0.57765	0	0.00099	0.05524
Healthy	2.4951	0	0	0	0	0	0	0	0	0	2.4951	0.58902	0	0	0	0	0	0.17545	0.13609	0
Healthy	15.41146	0	0	0.03316	0.19042	0.43233	0.00959	0.10603	0.81709	0.00684	15.41146	2.5932	3.35317	6.97525	3.23154	0.43233	0	0.0847	0.37516	0.10603
Healthy	10.97435	1.56235	0	0.09659	2.51885	27.2372	0	0.06226	0.49934	0	10.97435	4.7883	9.71864	2.4636	10.8753	27.2372	1.56235	0	0.03686	0.06226
Healthy	0.61893	0.6919	0	0.08462	0.49112	0	0	0.01452	0	0	0.61893	2.45685	1.10181	2.21267	0.14734	0	0.6919	2.68725	0.65595	0.01452
Healthy	9.24188	0.97478	0	0	0	2.26152	0	0.05052	0	0	9.24188	1.85642	5.73753	3.27466	4.38692	2.26152	0.97478	0.30469	0	0.05052
Healthy	1.25322	0	0	0.69912	0.15199	0	1.55161	0.00096	0	0.00365	1.25322	1.29313	0.00582	0.00126	1.51494	0	0	0.01027	0.02886	0.00096
Healthy	20.78842	0.35267	0.02734	0	0	0.99194	0	0	0	0	20.78842	6.06195	2.35208	0.94707	0.95369	0.99194	0.35267	0.25642	0	0
Healthy	12.59702	0	0	0	0.50121	0	0	0	0	0	12.59702	1.46593	0	0	0	0	0	0.28498	0	0
Healthy	3.20188	0	0	0.23364	0	0	0	0	0.0197	0	3.20188	0	0.24107	0	0.99846	0	0	0.00727	0	0
Healthy	27.55895	0	0.15845	2.36528	0.15382	0.04568	0	0.00229	0.27995	0	27.55895	10.46024	0.18039	0.08892	0.10659	0.04568	0	0.03582	0.00531	0.00229
Healthy	0.71247	0	0	0	0	0	0	0	0	0	0.71247	1.44276	0	0	0.57892	0	0	0.06992	0	0
Healthy	10.84138	0.82064	0.01144	0.05879	2.19756	2.01322	0	0.00199	0.03556	0	10.84138	0.6751	1.94488	2.15726	5.23708	2.01322	0.82064	0.05717	0.00205	0.00199
Healthy	15.79548	0	0.00332	0.08228	0.07893	0	0.00128	0	0.07712	0	15.79548	1.26561	0	2.11287	0.00046	0	0	0.01284	0.01903	0
Healthy	0.85971	1.54817	0.20581	0.16385	0.10551	0	0.07725	0.00435	0	0.00283	0.85971	0	69.66892	0	0	0	1.54817	0	0.00032	0.00435
Healthy	10.0355	0	0	0	0	0	0	0	0	0	10.0355	0	0	0	0	0	0	0	0	0
Healthy	0.37437	0.84479	0	0.03834	0.39877	0	0	0.01318	0	0	0.37437	1.96123	0.37442	0.70368	0.00327	0	0.84479	0.71987	0.50836	0.01318
Healthy	4.17975	0.6499	0	0.00611	0.24125	0	0	0.03917	0	0	4.17975	1.18381	5.38755	4.58034	6.91658	0	0.6499	1.08344	0.1354	0.03917
Healthy	46.9449	0.29651	0	0	1.24965	0	0	0.07887	1.66741	0	46.9449	5.77878	4.06155	3.44201	0	0	0.29651	0	0	0.07887
Healthy	4.93507	13.5973	8.35173	0.00615	0	0	0.08468	0.05534	0.55315	0	4.93507	0.00146	42.28763	0	0.54962	0	13.5973	0	0.0634	0.05534
Healthy	1.1232	0.13159	0	0.2402	0.03294	0	0	0	0	0	1.1232	0.91136	0	0.35465	0	0	0.13159	0.14572	0.00379	0
Healthy	4.78335	0	0	0	0.02227	0	0	0	0	0	4.78335	3.35792	0.00501	0	0	0	0	0.13204	0.14416	0
Healthy	3.20027	0.18241	0	0	0.16376	0	0	0	0	0	3.20027	2.18424	0.63734	1.0012	0	0	0.18241	0.61488	0.07753	0
Healthy	4.68736	0.20699	0	0.16751	3.31592	0	0.54752	0	0.14209	0	4.68736	3.33293	0	1.26012	0	0	0.20699	0	0	0
Healthy	0	0	2.4052	0.68429	0.05897	0	0	0	0	0.09082	0	0	82.101	0	0	0	0	0	0	0
Healthy	18.0677	0.10656	0.10334	0	0.01473	0.14883	0	0.00081	0.29432	0	18.0677	26.60034	0.28799	2.46568	0	0.14883	0.10656	0.0448	0.10618	0.00081
Healthy	23.78686	0	0	2.02082	0	0	0	0.21404	0	0	23.78686	6.32644	1.0323	17.755	0.78058	0	0	0	0.11773	0.21404
Healthy	17.02541	0.01329	0.12598	0	0.08408	0	0	0	0	0	17.02541	1.33056	0.09429	0.01346	0.83682	0	0.01329	0.02468	0	0
Healthy	2.90274	0.15168	0	0	0.15339	0	0	0	0	0	2.90274	2.21885	0.65029	1.00454	0	0	0.15168	0.62369	0.06784	0
Healthy	11.07682	0	0	0	0	0	0	0	0	0	11.07682	0.17807	0	0.00462	0	0	0	0.07903	0	0
Healthy	1.79869	0.14674	0	0	0	0	0	0	0	0	1.79869	1.74219	1.12602	2.06101	3.49832	0	0.14674	0.02534	0.02049	0
Healthy	10.52948	0.02408	0	0.06632	0.79394	0	0	0	0	0	10.52948	3.811	0.00479	0.00874	0	0	0.02408	0.0182	0.25485	0
Healthy	25.01244	0	0	0	0.36278	0	5.16955	0	0	0	25.01244	3.24922	0	24.7905	0	0	0	0	0	0
Healthy	3.72808	0.51706	0	0.07253	0.06437	0.0157	0.1061	0	0	0	3.72808	2.67121	0.79582	1.56266	0	0.0157	0.51706	5.02604	1.34758	0
D008545	24.37537	10.5895	0	2.00831	0	0	0	0.08121	0.54695	0	24.37537	4.93567	13.88907	0	0.63166	0	10.5895	0.31494	0	0.08121
Healthy	13.24522	0.13984	0	0	0.61706	0	0	0.01437	0.18783	0	13.24522	3.38598	26.32632	4.77208	0	0	0.13984	0	0	0.01437
Healthy	13.04614	0.21773	0	0.45277	0	0	0	0.04339	0	0	13.04614	2.15496	0.42654	0.05205	0	0	0.21773	0.05862	0	0.04339
Healthy	16.41367	0	0	0	0.83493	0	0	0	0	0	16.41367	31.53326	0	0	0	0	0	0	0	0
Healthy	9.68889	0.32884	0	0.04798	0	0	0	0.00651	0	0	9.68889	5.23326	1.42318	0.61977	0.613	0	0.32884	0.08096	0.06509	0.00651
Healthy	4.22227	0	0.40283	30.96	0	0	0	0	0.52212	0	4.22227	0	19.4366	0	0	0	0	0	0	0
D008545	28.43068	3.81159	0.02795	6.23872	4.71682	3.10438	0	0.02858	0	0	28.43068	20.68534	0	0	0	3.10438	3.81159	0	0.12372	0.02858
Healthy	0.93925	0	0	0	0	0	0	0	0	0	0.93925	1.65184	0.06069	0	0	0	0	0.02888	0	0
Healthy	1.93123	0.0616	1.33554	0.41852	0.08283	0.5247	0.03477	0.00986	0	0	1.93123	4.20348	0.08437	0.00268	0.07494	0.5247	0.0616	0.01545	0.23999	0.00986
Healthy	1.78451	0.16928	0	0	0	0	0	0	0	0	1.78451	1.58183	1.03817	2.00254	3.31364	0	0.16928	0.0474	0.03025	0
Healthy	28.71503	0.5187	0.00306	0.7609	0.03863	1.88674	0	0.08822	0.00798	0.0103	28.71503	8.58754	8.5068	0.61734	0.20848	1.88674	0.5187	0.04905	0.29292	0.08822
Healthy	6.16773	0.02603	0	0.28896	0.10789	0	0	0	0	0	6.16773	2.36085	0.11551	0.26209	0	0	0.02603	0.07147	0.01065	0
Healthy	16.81433	0.26738	0.03678	0.20963	3.98076	0.36668	0	0	0	0	16.81433	7.46226	0.17431	0.07163	2.41126	0.36668	0.26738	0.02446	0.12513	0
Healthy	47.57206	0.07174	0	0.41624	0.018	0.54224	0	0.08322	0.02288	0	47.57206	3.98119	0.51653	0.01452	0.00398	0.54224	0.07174	0.11269	0.06245	0.08322
Healthy	23.82442	0.09543	0.03341	0.27805	0.08361	0	0.00078	0.03103	0.06082	0	23.82442	13.44965	0.31313	3.55691	0	0	0.09543	0.1795	0.03446	0.03103
Healthy	0.01354	0	0	0	0	0	0	0	0	0	0.01354	0	0.46948	0	0	0	0	0	0	0
Healthy	2.8685	3.12494	0.00165	0.00816	0	0	0.01656	0	0.04863	0	2.8685	9.38558	29.71022	0	0	0	3.12494	0.18531	0	0
Healthy	1.94569	0.15188	0	0.15555	0	0	0	0	0	0	1.94569	0.0065	0.04196	0	0	0	0.15188	0	0.04097	0
Healthy	33.84257	0	0	0.00767	0.58298	0	0	0.02948	0	0	33.84257	0.14496	0.71941	7.11448	2.723	0	0	0.46513	0.14488	0.02948
