group	Bacteroidota	Proteobacteria	Desulfobacterota		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	60.06032	4.0669	0.12389		60.06032	24.82173	0.72887	4.0669	0.11004	0.11221	0	0.12389	
Healthy	66.69946	3.94714	0.03283		66.69946	21.51427	0.27677	3.94714	0.00346	0.34053	0	0.03283	
Healthy	60.23402	0.21717	0.89526		60.23402	6.5062	1.9792	0.21717	4.68797	0	0.23507	0.89526	
Healthy	0.76561	0	0		0.76561	41.82721	8.15641	0	0	27.27414	0.17091	0	
Healthy	67.11307	1.02886	0		67.11307	2.33791	0.20861	1.02886	0	0	0	0	
Healthy	37.89758	0	0		37.89758	49.23751	0.02401	0	1.03035	0.89779	0	0	
Healthy	40.50803	5.31664	0.04692		40.50803	34.8416	0	5.31664	8.13813	0	1.63817	0.04692	
Healthy	2.17972	0	0		2.17972	19.85273	61.76758	0	0	1.29297	0	0	
Healthy	11.40218	0.32689	0.03108		11.40218	35.23091	4.52715	0.32689	5.63179	1.72458	29.7857	0.03108	
Healthy	37.60367	0.01128	0.01737		37.60367	45.21086	1.87953	0.01128	0	3.19917	0.17124	0.01737	
Healthy	33.04527	0	0		33.04527	49.94328	0	0	0	0	0	0	
Healthy	0.48934	0.19509	0		0.48934	61.18871	5.56194	0.19509	0	0	0	0	
Healthy	70.16514	0.16719	0		70.16514	7.61845	0.37654	0.16719	0	0.2873	0	0	
Healthy	1.80623	1.54677	0.04045		1.80623	51.79653	5.8546	1.54677	0	1.86569	6.50444	0.04045	
Healthy	5.01413	19.12658	0		5.01413	9.64494	0.0751	19.12658	0.01106	1.20801	0	0	
Healthy	82.28787	0.39359	0.07659		82.28787	8.70573	0.51766	0.39359	0	0.14894	0	0.07659	
Healthy	26.52757	0.12566	0.52982		26.52757	12.12886	2.59038	0.12566	0.45078	1.10373	0	0.52982	
Healthy	24.56073	1.42694	0.03312		24.56073	27.25875	0.47531	1.42694	9.74943	4.91102	1.32234	0.03312	
Healthy	70.25107	0.35145	0.10372		70.25107	10.02129	4.16395	0.35145	0.11655	0	0.04895	0.10372	
Healthy	24.10094	0.00683	0.00367		24.10094	40.87568	8.35842	0.00683	12.8595	0.60949	0	0.00367	
Healthy	44.7532	0.46085	0		44.7532	19.36023	3.21652	0.46085	0.30965	0	1.04605	0	
Healthy	20.0003	0.24766	0		20.0003	68.52184	0.0143	0.24766	0.0562	0.00373	0.23708	0	
Healthy	65.68526	12.65616	0.03451		65.68526	2.12552	0.33075	12.65616	0	0.20686	0	0.03451	
Healthy	46.12849	1.14729	0.01309		46.12849	22.68091	1.37199	1.14729	0	2.88855	0	0.01309	
Healthy	36.6243	0.20678	0.19671		36.6243	33.41081	4.17695	0.20678	0	0.10287	1.54807	0.19671	
Healthy	53.44081	0.04018	0.03134		53.44081	38.37215	0.14115	0.04018	0.04079	0.52739	0.08733	0.03134	
Healthy	42.05245	0.24412	1.59525		42.05245	10.90365	3.23273	0.24412	17.0962	0	0	1.59525	
Healthy	6.41326	2.59802	0.00356		6.41326	5.61106	74.57195	2.59802	0	3.94601	0	0.00356	
Healthy	50.63919	0.64557	0.03037		50.63919	28.32463	8.10775	0.64557	6.26157	1.0506	0	0.03037	
Healthy	46.3322	1.71395	0		46.3322	32.85497	2.14301	1.71395	0	1.16451	0	0	
Healthy	14.97199	0.05362	0.00637		14.97199	69.1157	0.68285	0.05362	0.97681	0.22109	0.20096	0.00637	
Healthy	41.44966	0.74726	0		41.44966	27.98663	17.57443	0.74726	0.14404	0.51987	0	0	
Healthy	62.39454	0.26292	0		62.39454	27.8191	0	0.26292	3.44662	0	0	0	
Healthy	14.80192	0.77808	0		14.80192	51.5684	3.91678	0.77808	0	0.22235	0	0	
Healthy	28.00343	0.11521	0		28.00343	58.45668	2.26402	0.11521	0	1.54142	0	0	
Healthy	69.05245	2.71815	0.02757		69.05245	15.73981	1.70904	2.71815	0	0.19457	0	0.02757	
Healthy	63.75558	3.18684	0.48181		63.75558	27.79117	0.10238	3.18684	0	0.05946	0	0.48181	
Healthy	76.12359	2.42409	0.00384		76.12359	13.98231	0.10066	2.42409	0.23935	0.68297	0	0.00384	
Healthy	58.29386	0.10273	0.15916		58.29386	15.94969	4.775	0.10273	2.97615	0.11239	0.46428	0.15916	
Healthy	39.61486	0.4492	0.11279		39.61486	19.51003	24.13129	0.4492	2.37576	0.70225	0	0.11279	
Healthy	32.17545	0.05256	0		32.17545	34.39114	1.1663	0.05256	0	0	0	0	
Healthy	1.11268	0.44355	0		1.11268	28.15848	11.66227	0.44355	0	10.87046	0	0	
Healthy	88.0674	0.23025	0.05172		88.0674	7.16845	0.02554	0.23025	0.22535	0.03443	0	0.05172	
Healthy	36.49403	0.02504	0		36.49403	41.97364	0.46115	0.02504	0	4.46941	0.0319	0	
Healthy	0	35.1068	0		0	2.46066	0.82609	35.1068	0	7.80711	0	0	
Healthy	33.33184	14.31535	0		33.33184	11.39577	0	14.31535	0.55879	0.30586	0.61909	0	
Healthy	67.66419	0.04572	0.06041		67.66419	14.9179	1.78602	0.04572	0.53808	0.0203	0.00354	0.06041	
Healthy	53.86058	1.45607	0.1314		53.86058	8.9911	0.71492	1.45607	7.17593	0.34667	0	0.1314	
Healthy	86.88977	1.78557	0.09733		86.88977	6.99042	0.23023	1.78557	0	0.12808	0	0.09733	
Healthy	68.92373	5.55039	0		68.92373	10.25194	0.37049	5.55039	0	0.55025	0	0	
Healthy	34.26626	0.11398	0		34.26626	49.4765	0.04994	0.11398	0	0.09711	0.34587	0	
Healthy	11.71661	1.02118	0.0045		11.71661	18.80614	48.18776	1.02118	0	1.37733	0	0.0045	
Healthy	0.54085	13.447	0		0.54085	64.76094	8.85964	13.447	1.05184	1.41007	0	0	
Healthy	77.74018	0.15165	0.00314		77.74018	8.8946	0.17971	0.15165	0	0.07521	0	0.00314	
Healthy	45.64945	8.11297	0		45.64945	26.40165	0.79985	8.11297	0.01915	0.67786	0	0	
D001943	66.31723	0.0954	0.02037		66.31723	21.23185	0.50336	0.0954	0	5.12341	0	0.02037	
Healthy	64.87465	1.16127	0.41091		64.87465	23.93012	0.1067	1.16127	0	0.04531	0	0.41091	
Healthy	17.13296	1.21479	0.0326		17.13296	41.73084	0.15943	1.21479	1.11458	1.46288	0.32965	0.0326	
Healthy	18.81286	0	0		18.81286	34.19934	21.6505	0	0	4.28164	0	0	
Healthy	57.67382	0.00408	0.0721		57.67382	12.65909	6.3017	0.00408	0	0.0166	0.06765	0.0721	
Healthy	65.76455	0.46826	0.01492		65.76455	9.95769	0.11384	0.46826	0	0.39051	0	0.01492	
Healthy	66.63057	10.6894	0		66.63057	2.13014	0	10.6894	0	0	0	0	
Healthy	50.22231	0.24749	0		50.22231	18.05319	2.65709	0.24749	0	6.079	0	0	
Healthy	46.39336	0.11752	0.03986		46.39336	3.68442	0.13507	0.11752	0	0.01682	0	0.03986	
Healthy	47.84374	0.19012	0.23522		47.84374	17.55015	0	0.19012	5.93298	0.02724	0	0.23522	
Healthy	38.30892	0.04357	0		38.30892	16.22195	17.3942	0.04357	12.0243	0.8042	0	0	
Healthy	68.23914	0.12285	0		68.23914	9.14096	0.39616	0.12285	0	0.32041	0	0	
Healthy	34.13754	0	0.85468		34.13754	32.36773	9.39777	0	0	5.7401	0	0.85468	
Healthy	16.00436	0.04767	0.09033		16.00436	44.73965	26.30947	0.04767	0	0.2068	0	0.09033	
Healthy	78.90982	0.19207	0		78.90982	2.48293	0.10137	0.19207	0	0	0	0	
Healthy	54.01504	0.3263	0.02273		54.01504	5.11476	1.26611	0.3263	0	0.21796	0	0.02273	
Healthy	72.24672	0.05236	0		72.24672	13.87955	0	0.05236	0	0	0	0	
Healthy	57.19893	2.35636	0.00872		57.19893	30.11014	4.79382	2.35636	0	1.95866	0	0.00872	
Healthy	42.83065	2.74531	0		42.83065	23.83021	1.22024	2.74531	0.37933	3.06071	0.1874	0	
Healthy	75.8188	0.3755	0.00418		75.8188	11.77696	0.56788	0.3755	0	6.50846	0	0.00418	
D001943	67.73046	0.83099	0.02626		67.73046	12.06635	4.13212	0.83099	0.05153	1.47952	0	0.02626	
D001943	63.02107	5.11648	0.23859		63.02107	6.52484	0.25309	5.11648	0	0.15452	0	0.23859	
Healthy	18.33383	0.82129	0		18.33383	48.53467	11.89	0.82129	0	0.32142	0	0	
Healthy	26.83962	0	0		26.83962	66.40748	0	0	0	0	0	0	
Healthy	39.07339	0.17943	0.07989		39.07339	21.74262	0.88534	0.17943	0.29633	0.93793	0	0.07989	
Healthy	9.82155	0.11495	0.0045		9.82155	31.43104	0.51489	0.11495	10.2038	2.53394	2.16091	0.0045	
Healthy	13.17432	0.06582	0		13.17432	26.04397	2.0175	0.06582	28.8504	0.85023	0	0	
Healthy	52.43783	0.73116	0.32157		52.43783	16.66501	0.36733	0.73116	5.36937	0	0	0.32157	
Healthy	0	28.60598	0		0	0.04189	0	28.60598	0	33.87412	0	0	
Healthy	39.40733	0.06977	0.02311		39.40733	28.04081	7.11868	0.06977	2.06604	0.66261	0.43712	0.02311	
Healthy	23.89571	0.4589	0		23.89571	20.61164	38.58222	0.4589	0	0.53896	0	0	
Healthy	70.1103	0.48792	0.09704		70.1103	10.07532	4.1951	0.48792	0.14138	0	0.05104	0.09704	
Healthy	25.23997	1.39942	0.04026		25.23997	27.71122	2.34281	1.39942	5.21335	0.58767	0	0.04026	
Healthy	0.0535	3.02557	0		0.0535	20.81689	9.16817	3.02557	0	3.52973	0	0	
Healthy	67.69202	0.90466	0.48516		67.69202	3.03875	1.26922	0.90466	0.00971	0.394	0	0.48516	
Healthy	66.6534	1.34205	0		66.6534	21.28673	0.00492	1.34205	0	0.03108	0	0	
Healthy	17.68292	0	0.14389		17.68292	29.85197	1.81866	0	0	1.55844	26.08231	0.14389	
Healthy	16.29226	0.09239	0		16.29226	44.01077	0.57018	0.09239	0	0.32508	0	0	
Healthy	14.14117	0	0		14.14117	44.4908	15.0573	0	0.93803	2.82914	0	0	
Healthy	62.20556	0.11366	0.08665		62.20556	19.5353	0.03142	0.11366	1.9902	0.87956	0	0.08665	
Healthy	41.38437	1.65848	0.21286		41.38437	18.22684	2.67846	1.65848	4.2137	1.51122	0.60097	0.21286	
Healthy	26.26053	8.1701	0		26.26053	24.14013	12.32749	8.1701	0.93929	3.1009	0	0	
Healthy	19.63539	0	0		19.63539	32.64264	20.752	0	2.72782	0	0	0	
Healthy	69.62846	0.10262	0		69.62846	3.16386	0.28009	0.10262	0	0.02192	0	0	
Healthy	62.9306	0.49568	0.0069		62.9306	25.27329	0.85206	0.49568	0	1.3856	0.18991	0.0069	
Healthy	27.69067	0.14371	0.02692		27.69067	52.17252	2.11155	0.14371	0.01273	0.26824	0.19301	0.02692	
Healthy	57.78978	0.01799	0		57.78978	21.97924	0.01998	0.01799	0	0.21069	0	0	
Healthy	67.52494	0.14358	0.06413		67.52494	14.42464	1.59373	0.14358	0.51593	0.03096	0.0167	0.06413	
Healthy	27.36421	2.84792	0.11319		27.36421	30.99647	1.36406	2.84792	0.70912	0.28628	0.12219	0.11319	
Healthy	12.00093	0	0		12.00093	4.08953	0.04882	0	0	0	0	0	
Healthy	38.84185	0.33364	0.02314		38.84185	39.92773	0.7008	0.33364	0.09266	2.30175	0	0.02314	
Healthy	33.69858	2.80036	0		33.69858	0.00751	14.05652	2.80036	0	11.03965	0	0	
Healthy	60.40072	0.32245	0.34167		60.40072	10.14342	3.87857	0.32245	0.84788	0.15998	0.85057	0.34167	
Healthy	66.60307	13.10247	0.02775		66.60307	1.62964	0.34337	13.10247	0	0.1937	0	0.02775	
Healthy	81.86447	0.40927	0.06537		81.86447	8.86383	0.51006	0.40927	0	0.11619	0	0.06537	
Healthy	0	0	0		0	36.2784	0	0	0	0	0	0	
Healthy	79.46925	2.58359	0.03368		79.46925	12.53866	0	2.58359	0	0.08169	0	0.03368	
Healthy	62.17627	10.8936	0		62.17627	14.61369	0.37853	10.8936	0	0.04826	0	0	
Healthy	63.06974	0.19678	0.097		63.06974	18.11877	1.20427	0.19678	0	0.07825	0	0.097	
Healthy	0.32353	0	0		0.32353	12.56435	0.38608	0	2.79206	0	0	0	
Healthy	59.92933	0.25882	0.01617		59.92933	21.07401	0.29031	0.25882	0.03718	0.00602	0	0.01617	
Healthy	10.75217	3.02073	0		10.75217	40.21564	16.40328	3.02073	1.14016	3.85614	2.1005	0	
Healthy	54.62681	3.05143	0.25726		54.62681	13.2513	4.6263	3.05143	2.53241	2.3328	0	0.25726	
Healthy	82.09293	2.23535	0.08051		82.09293	9.92519	0.74918	2.23535	0	0.05421	0	0.08051	
Healthy	70.59313	1.53255	0		70.59313	13.84737	0.05532	1.53255	0	0.48229	0	0	
Healthy	46.84148	8.32299	0		46.84148	26.28865	0.91995	8.32299	0.00741	0.6713	0	0	
Healthy	81.63345	4.20933	0		81.63345	8.34021	0.02757	4.20933	0	0	0	0	
Healthy	77.11711	0.12428	1.66572		77.11711	6.15296	0.67356	0.12428	0	0.28883	0.09917	1.66572	
Healthy	7.15519	0	0		7.15519	4.69666	0	0	0	0	0	0	
Healthy	63.5846	3.17786	0.3925		63.5846	28.39037	0.06489	3.17786	0	0.10293	0	0.3925	
Healthy	69.81212	0.4413	0.08948		69.81212	10.44454	4.21405	0.4413	0.12769	0.00684	0.04614	0.08948	
Healthy	1.2664	40.45073	0		1.2664	0.04089	0.59517	40.45073	0	0.1188	0	0	
D001943	63.20019	4.91248	0.01781		63.20019	21.44676	0.39286	4.91248	0	0.10009	0	0.01781	
Healthy	50.64633	0.04679	0		50.64633	13.8276	0	0.04679	0	0	0	0	
Healthy	65.95097	0.59649	0.0185		65.95097	20.2954	5.93233	0.59649	0	0.08424	0	0.0185	
Healthy	86.60796	1.67496	0.12156		86.60796	7.6461	0.21268	1.67496	0	0.08465	0	0.12156	
Healthy	47.72311	1.11666	0.0343		47.72311	29.52536	0.65841	1.11666	0.06197	0.08579	0	0.0343	
Healthy	58.63242	0.01007	0.05875		58.63242	13.58344	6.17853	0.01007	0	0.06952	0.06463	0.05875	
Healthy	69.11832	0.14818	0		69.11832	3.2812	0.27261	0.14818	0	0.04684	0	0	
Healthy	37.35111	0.85748	0		37.35111	34.85839	1.03988	0.85748	0.15532	0.30398	0	0	
Healthy	18.88292	0.12589	0.02094		18.88292	41.80919	10.5342	0.12589	1.72258	0.11469	0	0.02094	
Healthy	24.69356	4.85308	0		24.69356	34.11321	25.21309	4.85308	0	1.21723	0	0	
Healthy	70.39165	3.13304	1.44462		70.39165	8.27593	1.32049	3.13304	0	0.2399	0.0491	1.44462	
Healthy	67.30757	0.62861	0		67.30757	7.63666	0.21624	0.62861	0.05482	2.54917	0.39515	0	
D001943	57.81162	0.03595	0.35146		57.81162	25.36085	0.17606	0.03595	0	0.05293	0	0.35146	
Healthy	56.20077	2.12887	0.32773		56.20077	10.12268	1.25222	2.12887	0.29801	5.73096	0	0.32773	
Healthy	51.28108	0.34274	0.0942		51.28108	23.89571	1.00284	0.34274	0.04608	0.25478	0	0.0942	
Healthy	0.09526	10.10421	0		0.09526	0.01274	62.78567	10.10421	0	2.93569	0	0	
Healthy	0.16537	26.21097	0		0.16537	59.69769	0.73558	26.21097	0	0.42474	0	0	
Healthy	66.93676	0.50071	0.03185		66.93676	19.31281	0.17943	0.50071	0.60984	0.00882	0	0.03185	
Healthy	10.59075	1.99596	0		10.59075	4.79563	37.10909	1.99596	0	5.32857	0	0	
Healthy	48.59647	0.1855	0.1988		48.59647	18.09935	0	0.1855	5.91805	0.02545	0	0.1988	
Healthy	68.52156	0.17388	1.59157		68.52156	9.55394	0.25455	0.17388	0	0.51351	0.02164	1.59157	
Healthy	0.05532	0	0		0.05532	21.76881	66.68865	0	0.54343	1.46476	0	0	
Healthy	29.30749	0.03048	0.71094		29.30749	14.49213	0.44929	0.03048	23.0527	0.35406	2.18526	0.71094	
Healthy	21.55582	3.41336	0.14435		21.55582	9.70737	4.94245	3.41336	0	22.85859	0	0.14435	
Healthy	84.61456	0	0		84.61456	6.79376	0.04195	0	0	0.16789	0	0	
Healthy	92.21789	2.30887	0		92.21789	1.20779	0.21902	2.30887	0	0.17928	0	0	
Healthy	92.9033	4.32045	0		92.9033	2.06894	0.00538	4.32045	0.5239	0.00449	0	0	
Healthy	27.32638	0.07377	0		27.32638	61.40189	0	0.07377	0	0.22501	0	0	
D001943	72.37715	0.61021	0.10419		72.37715	15.59276	1.93796	0.61021	0.02226	0.35478	0	0.10419	
Healthy	15.5459	0.25948	0.00237		15.5459	66.1328	0.59178	0.25948	0.00101	1.96948	0	0.00237	
Healthy	77.47972	0.15309	0.00317		77.47972	9.56579	0.1743	0.15309	0	0.05168	0	0.00317	
Healthy	84.64447	1.44688	0		84.64447	10.62427	0	1.44688	0	0	0	0	
Healthy	29.76886	0.62363	0.07215		29.76886	41.86382	2.80146	0.62363	2.42121	1.21197	0.10495	0.07215	
Healthy	31.72155	1.11423	0		31.72155	29.75787	4.25293	1.11423	0.44549	0.27563	0.13241	0	
Healthy	0.03494	0	0		0.03494	20.59846	67.7348	0	0.52999	1.44636	0	0	
Healthy	47.51386	7.93197	0		47.51386	25.28399	2.12005	7.93197	0	0	0	0	
Healthy	13.61883	0.24983	0		13.61883	60.55993	2.8966	0.24983	0.90783	5.93352	0	0	
Healthy	38.98485	0.54646	0.02807		38.98485	17.02202	11.9991	0.54646	12.3298	1.10643	0	0.02807	
Healthy	26.84406	0.07041	0.61312		26.84406	10.84505	2.73801	0.07041	0.51143	1.10873	0	0.61312	
Healthy	25.5744	0	0		25.5744	32.85858	12.3667	0	0	13.63344	0	0	
Healthy	23.48328	4.79662	0.15201		23.48328	15.20968	24.42323	4.79662	0.03839	8.14806	0.027	0.15201	
Healthy	31.4247	1.41507	0		31.4247	26.82112	25.63819	1.41507	0	1.02561	0	0	
Healthy	10.34128	2.20511	0		10.34128	25.85378	26.36997	2.20511	0	18.24452	0.77447	0	
Healthy	41.24853	0	0		41.24853	24.42835	0	0	0	0	0	0	
Healthy	64.24216	0.19399	0.0519		64.24216	15.61508	1.17098	0.19399	0	0.09578	0	0.0519	
Healthy	45.92099	0.42061	0.64425		45.92099	7.32589	1.8941	0.42061	0.15089	0.58093	0	0.64425	
Healthy	19.66382	0.38352	0.00171		19.66382	42.90038	10.17826	0.38352	8.97759	1.07538	0.00026	0.00171	
Healthy	14.41753	0.1948	0		14.41753	70.52124	0.97589	0.1948	0	0.55616	0	0	
Healthy	74.59269	0.46059	0.05594		74.59269	8.12071	0.00905	0.46059	0	0.02727	0	0.05594	
Healthy	0	0	0		0	3.11548	0	0	0	0	0	0	
Healthy	92.26106	0.66583	0		92.26106	2.76041	0.21094	0.66583	1.85576	0	0	0	
Healthy	71.04117	0.02245	1.73112		71.04117	6.20997	0.33116	0.02245	0	0.48721	0.05062	1.73112	
Healthy	9.24917	0.03233	0		9.24917	30.92366	0.50871	0.03233	10.4974	2.33326	1.99501	0	
Healthy	60.92773	2.28603	0		60.92773	27.06467	1.81562	2.28603	0	0.1975	0	0	
Healthy	8.02943	0.01134	0.03312		8.02943	20.81333	52.62889	0.01134	0.02196	2.79495	9.12642	0.03312	
Healthy	66.38383	0.11305	0.32301		66.38383	7.7367	0.34005	0.11305	10.6859	0.07208	0	0.32301	
Healthy	66.67944	0.06011	0.07675		66.67944	14.75618	1.85456	0.06011	0.50682	0.02122	0.01789	0.07675	
Healthy	43.34351	2.93835	0.06669		43.34351	43.13901	3.43359	2.93835	0	0.38783	0	0.06669	
Healthy	41.55658	1.29309	0.13981		41.55658	14.17192	1.942	1.29309	0	0.0337	0	0.13981	
Healthy	35.39785	0.04607	0.0547		35.39785	22.66826	0.9197	0.04607	0.20975	2.00303	0	0.0547	
Healthy	45.18123	0.57054	0		45.18123	36.22037	1.06394	0.57054	0	0.55253	0	0	
Healthy	24.97135	1.05445	0		24.97135	2.80782	20.2012	1.05445	19.5038	0.28633	16.8025	0	
Healthy	64.23882	3.98402	0.02018		64.23882	15.15692	0.38782	3.98402	0.00714	0.35741	0	0.02018	
Healthy	42.26421	7.07499	0		42.26421	0.03254	40.60107	7.07499	0	0.95063	0	0	
Healthy	70.50593	0.29899	0.10065		70.50593	10.03758	3.97586	0.29899	0.11018	0	0.07086	0.10065	
Healthy	42.48248	0.76255	0		42.48248	32.20493	3.73423	0.76255	0	4.25111	0.51063	0	
Healthy	79.79912	0	0		79.79912	14.55128	0	0	0	0.55728	0	0	
Healthy	81.37311	0	0		81.37311	14.34047	0	0	0	0.52086	0	0	
Healthy	59.9067	0.37346	0		59.9067	29.31487	0.012	0.37346	0	2.14074	0.367	0	
Healthy	31.52386	0.9374	0.16201		31.52386	35.2563	13.02535	0.9374	1.61437	1.75526	0.2745	0.16201	
Healthy	61.3646	0.08918	0		61.3646	24.09425	0.64477	0.08918	0	2.4385	0	0	
Healthy	67.81604	6.0243	0		67.81604	13.43734	0.31945	6.0243	0	0.49465	0	0	
Healthy	42.86205	0.84369	0		42.86205	20.01587	0.07195	0.84369	0.52605	1.68621	1.04806	0	
Healthy	29.69307	0.0993	0		29.69307	12.32872	37.39578	0.0993	0.03575	0.00194	0	0	
Healthy	14.36781	0.9749	0		14.36781	49.47862	10.58957	0.9749	0	1.57087	0	0	
Healthy	88.81887	0.42467	0.00134		88.81887	2.66826	0.13619	0.42467	0	0.24552	0	0.00134	
Healthy	75.66423	0.7905	0.01083		75.66423	11.79651	0.01494	0.7905	5.28237	0.22398	0.00175	0.01083	
Healthy	32.97976	0.09458	0		32.97976	49.03195	0	0.09458	0.10289	4.17877	0	0	
Healthy	11.04279	1.61071	0.05404		11.04279	35.57682	0.11019	1.61071	1.37274	2.85294	0.60964	0.05404	
Healthy	26.35134	7.7358	0		26.35134	23.88094	13.05455	7.7358	0.88685	3.20568	0	0	
Healthy	20.88845	1.44441	0		20.88845	10.39414	0.02169	1.44441	2.57563	0.31533	0	0	
Healthy	4.91734	5.30418	0.2837		4.91734	42.39849	11.6856	5.30418	0	6.71052	0	0.2837	
Healthy	40.91091	9.3417	0		40.91091	10.91013	7.12282	9.3417	0	0.84856	0	0	
Healthy	30.64528	0.4846	0.02068		30.64528	19.53227	1.75895	0.4846	1.26462	0.50351	0	0.02068	
Healthy	48.97126	2.04882	0.01355		48.97126	33.07891	0.4864	2.04882	0	0.79793	0	0.01355	
Healthy	21.04595	1.74263	0.00275		21.04595	5.90702	10.50662	1.74263	6.50564	0.79244	0	0.00275	
Healthy	51.89489	0.05799	0.82772		51.89489	24.93639	0.08118	0.05799	0	0	0.02432	0.82772	
Healthy	21.20041	0.12081	0.00488		21.20041	53.16581	0.05922	0.12081	0	1.34674	0	0.00488	
Healthy	0.76754	55.94763	0		0.76754	0.00907	39.13633	55.94763	0	0.45671	0	0	
Healthy	11.27066	0.35275	0.01778		11.27066	65.7033	1.5838	0.35275	1.09277	2.81312	1.95868	0.01778	
Healthy	52.3283	0.24815	0.18711		52.3283	14.41694	8.36522	0.24815	2.05293	0.69844	0.56963	0.18711	
Healthy	13.46928	11.36336	0.74732		13.46928	6.40871	1.47513	11.36336	43.8434	0.13717	0	0.74732	
D001943	30.31689	0.21163	0.00319		30.31689	14.28933	0.00249	0.21163	0	0.02978	0.07943	0.00319	
Healthy	64.03346	3.06863	0.50872		64.03346	27.83004	0.12892	3.06863	0	0.09944	0	0.50872	
Healthy	77.94764	5.07894	0		77.94764	9.42999	0.07169	5.07894	0	0	0	0	
Healthy	0.04442	32.52743	0		0.04442	0.02141	58.11157	32.52743	0	8.57604	0	0	
Healthy	56.48782	0.80141	0.012		56.48782	20.0147	2.43831	0.80141	0.23897	0.12674	0.14036	0.012	
Healthy	9.79019	1.25831	0.04979		9.79019	25.50562	4.6001	1.25831	8.01703	1.60971	0.97423	0.04979	
Healthy	24.46259	14.33281	0		24.46259	15.32506	14.82962	14.33281	0	0.88954	0	0	
Healthy	28.77083	0.04264	0		28.77083	46.10181	4.42403	0.04264	0	0.17148	0	0	
Healthy	42.97705	0.13383	0.0743		42.97705	3.61499	0.11937	0.13383	0	0	0	0.0743	
Healthy	66.37013	5.99498	0.01159		66.37013	10.11866	0.24859	5.99498	0	0.52668	0	0.01159	
Healthy	93.08198	0.68671	0		93.08198	2.94463	0.15693	0.68671	1.70433	0	0	0	
Healthy	50.09222	0	0.80345		50.09222	7.65021	1.88161	0	14.9477	0	0	0.80345	
Healthy	79.38439	0.1777	0		79.38439	2.42315	0.05264	0.1777	0	0	0	0	
Healthy	27.10588	0.10644	0		27.10588	53.68107	2.39611	0.10644	0	0.58602	0	0	
Healthy	21.20766	0.48543	0		21.20766	54.93409	1.55498	0.48543	0	0.39379	0.02811	0	
Healthy	65.83532	0.62725	0.01769		65.83532	9.86709	0.12673	0.62725	0	0.38523	0	0.01769	
Healthy	45.66209	0.02417	0		45.66209	8.63631	5.12911	0.02417	7.48058	0	0	0	
Healthy	77.42379	0.13716	0		77.42379	9.08339	0.14962	0.13716	0	0.07358	0	0	
Healthy	54.21951	0.28547	0.03104		54.21951	5.42313	1.27734	0.28547	0	0.20247	0	0.03104	
Healthy	34.78397	32.52668	0		34.78397	15.26011	0	32.52668	0	0.60193	0	0	
Healthy	25.22839	0	0		25.22839	19.01216	0.42115	0	1.57349	0	3.68668	0	
Healthy	70.81277	0.03129	1.5784		70.81277	6.19227	0.26816	0.03129	0	0.43387	0.06462	1.5784	
Healthy	68.01693	0	0		68.01693	12.4866	0	0	0	0	0	0	
Healthy	46.03779	0	0		46.03779	20.82273	5.57699	0	0	0.44688	0	0	
Healthy	66.53079	0.05891	0.09324		66.53079	14.79773	1.80593	0.05891	0.551	0	0	0.09324	
Healthy	69.43525	0.08284	0		69.43525	16.62051	0.02842	0.08284	0	0.35742	0	0	
Healthy	64.29715	2.97966	0.00606		64.29715	30.4084	0.55821	2.97966	0	0.01043	0	0.00606	
Healthy	69.4734	0.59375	0		69.4734	12.8398	1.37981	0.59375	0	0.87229	10.2689	0	
Healthy	65.03923	1.11226	0.37944		65.03923	24.06175	0.09692	1.11226	0	0.06106	0	0.37944	
Healthy	47.3489	3.07457	0.20722		47.3489	16.28767	2.99703	3.07457	0	0.10691	0.06242	0.20722	
Healthy	20.44932	1.48271	0.00325		20.44932	51.2626	13.18477	1.48271	0	0.61057	0	0.00325	
Healthy	76.33169	0.30245	0.00767		76.33169	7.0119	0.53153	0.30245	0	0.07309	0	0.00767	
Healthy	15.95007	0.9561	0.03757		15.95007	60.13046	2.47476	0.9561	1.56976	1.7674	2.48808	0.03757	
Healthy	33.00682	0.03117	0		33.00682	33.03666	0.21505	0.03117	0.04114	0.30355	0	0	
Healthy	33.33479	0.42961	0.02839		33.33479	15.78577	0.98536	0.42961	0.14422	1.33351	0	0.02839	
Healthy	65.66844	2.3283	0.03244		65.66844	8.81767	1.04361	2.3283	0	0.02475	0	0.03244	
Healthy	72.1312	8.65204	0		72.1312	8.43779	0.02348	8.65204	0	8.2375	0	0	
Healthy	79.11498	4.71587	0		79.11498	9.44303	0.03685	4.71587	0	0	0	0	
Healthy	68.24437	0.84993	0		68.24437	6.94199	0.27687	0.84993	0.05177	1.87749	0.2505	0	
Healthy	17.66235	0	0		17.66235	14.13795	0.2143	0	0	0	0	0	
Healthy	11.01509	23.31987	0		11.01509	22.78644	1.12074	23.31987	0.3623	0.19998	0	0	
Healthy	78.14997	0.29881	0		78.14997	2.56224	0.08355	0.29881	0	0	0	0	
Healthy	21.87536	0.55987	0.08063		21.87536	48.85137	0.82371	0.55987	4.7408	0.15474	0	0.08063	
Healthy	58.53372	0.71946	0.07621		58.53372	20.40161	0.36438	0.71946	0	0	0	0.07621	
