group	Bacteroides_stercoris	Phocaeicola_plebeius_B	Prevotella_copri_A	Phocaeicola_sp900554435	Bacteroides_eggerthii	Phocaeicola_coprocola	Bacteroides_sp900066265	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Flavonifractor_sp000508885	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Bacteroides_intestinalis_A	Mediterraneibacter_torques	Alistipes_A_indistinctus	Clostridium_A_leptum	Flavonifractor_plautii	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.606	0.7167	51.7122	0.04138	0.00581	2.77746	0.63099	0.00635	0	0.00202	0.52077	0	0	0.09679	0.01134	0.00459	0	0.01362	0.00115	0.00202
Healthy	0.03071	0	0.00994	0	0	0	0	0	0.01137	0.06503	0.02455	2.20383	0.86367	0.01514	0.00123	0	0.00846	0.05248	0	0.06503
Healthy	2.63677	0	0	4.73408	4.03946	0	0	0	0	0	0.06178	1.44154	0.95449	0.66008	0.00527	0.03358	0.00316	0.00279	0	0
Healthy	0.03057	3.46885	0	0	0	0	0	0	0	0	0	0	0	0	4.81698	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.59299	0	0	0.1801	5.16315	0	0	0	0.0246	0
Healthy	0	6.29703	0	0	0	0	0	0	0	0	0.34931	0	0	0	0.31098	0	0	0	0.0207	0
Healthy	0	0	0	0	0	0	23.2802	0	0	0	0	0	2.1314	4.60138	0.03859	0.32536	0.06139	0.00491	0.41934	0
Healthy	0	0	0	14.3289	0	0	1.61433	0	0.1492	0	2.53301	5.80203	0	0.81451	0.14064	0.03837	0	0	0.01789	0
Healthy	9.6478	1.48685	0	0	0.04922	0	0	0	0.12894	0.0098	0.31772	0.07032	1.62899	0.11817	0.06136	0.09634	0	0.0602	0.04283	0.0098
Healthy	0	0	0	0	0.00102	0	0	0.01159	0.73109	0.21529	9.96137	0	1.44434	1.11625	0.0118	1.19781	0	0.06271	0.20292	0.21529
Healthy	0	0	0	0	6.80308	0	1.88966	0	0	0	0.5981	0	0	0.57226	0.19736	0	0	0	0.02705	0
Healthy	0	0	10.6888	3.12169	0.21627	0	0.02091	0	0.00589	0	0.51479	0	1.20655	0.12058	0.2283	0.06149	0.01742	0.10171	0.00206	0
Healthy	0	0	0	0	0.00142	0	3.06199	8.26053	0	0.5945	0	0	0.84265	0	0.07318	0	0	0	0	0.5945
Healthy	28.6321	0	0	0	0.03738	0	0	0	0.02596	0.05295	0.59419	0	1.07672	4.76907	0.14241	0.26532	0	0.07122	0.24664	0.05295
Healthy	2.01771	1.12086	0	6.84986	0	6.87211	0	0	0	0	0.12597	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.71351	2.00692	0	0	0.24173	0.15768	0.00913	0.10793	0	0
Healthy	0	0.08803	0	0	0	0	0	0	0.02969	0	1.04205	0	0.77436	0	0.01935	0.00456	0	0.05354	0.05222	0
Healthy	6.20741	0	0	5.20455	0	0	0	0	0	0.08169	0.81047	0	0.81654	0	0.07096	0.30523	0.00394	0.06354	0.03938	0.08169
Healthy	0	0	0.38018	14.1355	0	0	1.32931	0	0	0	2.24515	0.61984	1.74079	0	0.10715	0	0	0	0.00373	0
Healthy	0	0	0	0	0	0.01573	0.09784	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00806	0	0	2.57612	0	0	0	0.69511	0.09285	0	1.89656	0	1.84471	0.81143	0.36671	0	0	0.10619	0.03262	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30885	0	0	0	0	0
Healthy	0	0	0	0	43.2731	0	0	0	0	0.00916	0	0	0	0	0.13771	0	0	0	0	0.00916
Healthy	0	0.21696	2.13722	0.34786	0	0.06259	0	0	0	0	0.65884	0.03187	0	0	0.17064	0	0	0.0564	0	0
Healthy	0	0	0	0	0	0	0	0.12849	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.72808	0.0108	0	0.32141	11.9607	0	0.4729	0	0	0	0	0.02842	0	0	0.25123	0.18741	0.32643	0.0228	0	0
Healthy	0	0	0	0	60.0402	0	0	0	0	0.13898	0	0	0	0	0.04943	0	0.44183	0.0269	0.09614	0.13898
Healthy	0	0	0	0	0	0	0	0	0	0	0.32452	2.56783	1.81559	0	0.27719	0	0.04098	0.0587	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.84909	0	0.62291	0	0.04921	0.23099	0.15391	0.01511	0.16644	0
Healthy	0.11119	0	0	0.30068	0	0	0.00968	0	0	0	0.44409	0	0	0	0.10946	0.12728	0	0.34036	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.03578	0	0	0	0	0.00083	0	0	0.01548	0.29502	0.03578
Healthy	2.00366	0	39.4688	3.5609	0	0	0.135	0	1.62576	0	3.93981	0	0.87932	0	1.45308	1.452	0	0.10729	0	0
Healthy	0	0	0	0	0	0	0	7.71739	0	0.08849	0	0	0	0	0.12406	0	0	0	0.05057	0.08849
Healthy	1.45844	0	0	0.64247	0	0	0	0	0	0.0811	1.03035	0	0.52245	0	0.02169	0.18261	0.12057	0.10992	0.04306	0.0811
Healthy	1.45825	0	0	0.69919	0	0	0	0	0	0.04729	1.03473	0	0	0	0.68147	0.1495	0.06125	0.1034	0.00365	0.04729
Healthy	0	2.24085	2.94624	0	0.61612	0	0	0	0.01178	0.00114	0.77971	0.02859	1.19793	0.00851	0.90321	0.10548	0.09246	0.54824	0.00219	0.00114
Healthy	1.50805	0	0	0.77896	0	0	0	7.56614	0	0	0	1.84863	0	0	0.2916	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.08815	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	11.1204	0	0.27647	0.00668	0.02206	0	1.47205	0	0	0.04661	0	0	0.00889	0.00148	0.02206
Healthy	0	0	0	0	1.24651	0	1.47824	0	0	0	0.6659	5.88561	0.91991	0	0.0229	0	0	0.18375	0	0
Healthy	18.3216	0.59977	0	0	0	0	0	0	0	0.01703	0	0	0	0	0.1541	0	0.03726	0.0136	0	0.01703
Healthy	0	0	0	0	13.3565	0	0	0	0.02721	0.44018	0	0	0	0	1.85422	0	0.05714	0.03444	0.10274	0.44018
Healthy	7.22586	0	0	0	0	0	0	0.09459	0	0	0.84318	0	1.06836	0.26502	0	0.0068	0	0	0.01313	0
Healthy	0	0	6.79521	0	0	0	0	0	0	0	0.03035	0	0	0.00472	0.11934	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.05777	0.02134	0.77244	0	0	0	0.02516	0.01804	0	0.04762	0.23028	0.02134
Healthy	0	0	0	0	0	0	0	0	0	0	4.46571	1.8944	0	0	0.66583	0.16632	0	0.08317	0	0
Healthy	0.752	0	0	0	0	0	0	0	0.02247	0.16052	0.35276	0	0	5.13982	0.02661	0.29086	0	0.09086	0.37989	0.16052
Healthy	0	0	0	0	0	0	0	0	0.0431	0.00105	1.30959	1.32417	0.79251	0	0.25763	0.13099	0.03015	0.02187	0.00161	0.00105
Healthy	18.0738	0	0	10.7112	0	0	22.5077	0	0	0.04369	0.2431	0	0	0	0.089	0	0	0.03338	0.51879	0.04369
Healthy	0	0	0	0	0	0	0	0	0	0	1.14627	0	0	0	0.57916	0	0	0	0	0
Healthy	0	0.13398	0	4.1673	0.00289	0	0.02726	0	0	0	0.41749	0	0	0	0.03465	0.00597	0	0	0.07436	0
Healthy	3.54941	0	0	0	0	0	1.32419	0	0	0	4.37449	1.01295	0.87473	0	0.00545	0.24983	0	0.21599	0.15454	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.56578	4.6658	43.7246	0.00376	0.45199	0.01248	0.89988	0.00531	0.11548	0.03269	0.73545	1.81883	1.19764	0.07944	0.0112	0	0	0.01107	0.01035	0.03269
Healthy	0	0	3.34368	1.80118	0	0	0.71289	0	0	0	1.81963	0	0.84596	0	0.42164	0	0	0	0	0
Healthy	0	0	0	0	3.44687	0	0	0	0	0	0.20856	0	0	0	0.25031	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.02451	0	0	0	0	0.05042	0	0.05188	0.05411	0	0.02451
Healthy	0	0	1.94537	0	0	0	0	0	0	0	0.99757	0	0	0	0	0.08879	0	0	0	0
Healthy	17.5783	20.7599	0.01946	0	0	0	0.25133	0	0	0	0.48968	0	1.49106	0	0.06011	0	0	0.00465	0.01735	0
Healthy	18.989	0	0	7.30645	0	0	3.79933	0	0.00368	0	0.83051	5.78074	1.05984	0	0.14819	0.01181	0	0.01793	0.06626	0
Healthy	0.73512	0	0	0	0	0	0	0	0.01881	0.1079	0.33862	0	0.32727	5.1333	0.04678	0.24649	0	0.0904	0.2724	0.1079
Healthy	0	0	0	0	0	0	1.30796	0.0001	0.00297	0.00036	1.28169	0	0.90782	0.01255	0.0179	0	0.04539	0.02022	0.00966	0.00036
Healthy	0.04475	14.091	0.8968	4.21296	2.38161	32.0346	0.47893	0	0.00306	0	1.18564	0	1.56931	0	0.05937	0	0	0	0.08897	0
Healthy	19.9856	0	0	8.32921	0	0	4.40136	0	0	0	0.81795	0	0	0	0.14484	0	0	0.06751	1.25736	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91461	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.11814	0.11672	0.73908	0	0	0	0.14261	0.10695	0.04916	0.08692	0.33006	0.11672
Healthy	0	0	0	0	0	0	0	0.14378	0.05942	0.01861	0.88575	0	0.90468	0	0.01567	0	0	0.01423	0.1611	0.01861
Healthy	0	0	10.1177	3.60732	0	0	0.30903	0	0	0	2.51494	0.92493	1.03448	0	0.11346	0	0	0	0	0
Healthy	0	0	0	2.82881	0	0	0	0	0.0123	0	0.3357	0	0	0	0.01642	0.01478	0.00365	0.01249	0.00845	0
Healthy	7.24796	0	0	0	0	0	0	0.09876	0	0	0.89025	0	0.98486	0.21019	0.10515	0.00658	0	0	0	0
Healthy	0	0.02666	0	0	0	0	0	0	0	0	0.01062	0	0	0	0.30552	0	0.01451	0	0	0
Healthy	1.06198	0	0	0	0	0	0	0	0.04406	0	1.53241	0	0	0.12553	0.18248	0	0	0	0.00813	0
Healthy	0	5.50364	0	0	0	0	0	0.05101	0	0	0.47667	0	0	0	0	0	0	0	0.0026	0
Healthy	1.92375	25.2654	0	16.8964	0.2658	0	0	0	0	0	0.61253	1.44768	0	0	0.12844	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.00324	0	0	0	0	0.04806	0	0	0.00251	0	0.00324
Healthy	0	7.62087	0	0	0	0	0	0	0	0	3.00414	0	0	0	0.06748	0	0	0	0.07346	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.25544	0	0	0	0.12785	0	0	0	0.06878	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17526	0	0	0	0	0
Healthy	0.01262	0	0	2.52508	0	0	0	0.6936	0.10337	0	2.17856	0	1.77133	0.82561	0.92713	0	0	0.13452	0.03051	0
Healthy	1.44994	0	0	0.77027	0	0	0	0	0	0.07623	0.95596	0	0.52481	0	0.03069	0.22295	0.09803	0.09434	0.02185	0.07623
Healthy	0	0	0	0	5.30042	0	0.79764	0	0	0	0.42226	0	0	1.0271	0.25393	0	0	0	0	0
Healthy	1.98745	0	12.6002	0	0	0	0	0	0	0	0.5762	5.21258	0	0	0.14637	0.27217	0	0	0	0
Healthy	17.8332	0	0	10.7603	0	0	22.0719	0	0.00464	0.01426	0.20597	0	0	0	0	0	0	0.0157	0.49193	0.01426
Healthy	0	0	0.02654	0.00936	0	0	1.60898	0	0	0.06641	0	0	0.51615	0	0.00214	0	0	0.00297	0.38159	0.06641
Healthy	0.79946	0	0	0	3.18944	0	0	0	0	0	0.38834	0	0	0	0.29755	0	0	0	0	0
Healthy	0	0	36.5936	0	2.1857	0	0	0	0	0	0.17477	0	0.80858	0	0.30703	0.00248	0	0.02013	0	0
Healthy	0	0	0	0	0	0	0	0.08053	0.00345	0.13201	0	0.22682	0.73515	0	0.01572	0	0.00623	0.1221	0	0.13201
Healthy	0	0	0	0	0	0	0	0	0	0	1.58118	0	0.50874	0	0.18792	0.13515	0.53711	0.05795	0.15717	0
Healthy	0	0	0	0	0	0	0	0	0	0.1231	0	0	0	0	0.00389	0	0	0.08382	0	0.1231
Healthy	0.00097	0	0	7.06279	0	0	0	0	0.03972	0.00571	0.22481	0	0	5.96787	0.26565	0.00945	0.02976	0.03044	0.00886	0.00571
Healthy	0.87823	0.88946	57.1796	0.00186	0	0	0.4839	0.46539	0.00186	0.01602	1.58514	0	0.62359	0	0.0692	0.24769	0.00751	0.04163	0.52386	0.01602
Healthy	1.37114	0	0	0	0	0	0	0	0	0	0	0	0	6.75629	0	0	0	0	0	0
Healthy	0	5.19459	0	0	0	0	0.3485	0	0	0	0	0.25355	0	0	0.91408	0	0	0	0	0
Healthy	0	0	1.04368	0	0	0	0	0	0.00321	0	0.54313	0.23757	0	0	0.04716	0	0	0.05517	0	0
Healthy	2.94968	0	28.5279	1.70351	0	0	0.40448	0	1.33117	0	4.20757	3.24403	2.36667	0	0.09392	1.83732	0	0.06162	0	0
Healthy	23.2601	0	0	0	0	0	0	0	0	0.11257	0	0	0	0	0.18647	0	0	0.00952	0	0.11257
Healthy	0	0	0	15.0076	0	0	0	0.15014	0	0	0.24021	0	0	0	0.21186	0.08274	0.02233	0.025	0.19732	0
Healthy	0	0	67.4094	0	0	0	0	0	0	0.04805	0	0	0	0	0	0	0	0	0	0.04805
Healthy	1.54953	0	40.223	0	0	0	0	0.04673	0	0	0.28133	4.74194	0	0	0.46998	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	20.8749	0	0	8.28691	0	0	4.4956	0	0	0	0.71414	0	0	0	0.53729	0	0	0.07353	1.10957	0
Healthy	0.70003	1.45218	0	0.01081	1.17021	0.1249	0.03908	0	0.04024	0	1.55985	1.01473	0	0	0.09337	1.39487	0	0.09611	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00378	0	0	0.01249	0	0
Healthy	0.00406	0	0	3.97815	0	0	0	0.35791	0.04761	0.03962	2.23806	0	0	0.58885	0.07382	0	0.11061	0.11347	0.10444	0.03962
Healthy	0	5.38385	0	0	0	0	0	0	0	0	2.28132	0	0	0	0.01815	0	0	0	0.06503	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55164	0	0	0	0	0
Healthy	0	0.91306	0	0	0	0	0	0	0	0	2.80508	0	0	0	0.37341	0	0	0	0.11171	0
Healthy	0.30047	0	0	0.18629	0	0	0.18841	0	0	0	1.20406	0	0	0	0.21519	0.0427	0	0.26528	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.25438	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.09632	0.45172	0.06247	0	0	0	0.92947	0.02201	0.16027	0.122	0.11023	0.45172
Healthy	0	10.3981	0	0	0	0	0	0	0	0	0.94981	0	0	0	0.0184	0	0	0	0.00285	0
Healthy	1.12495	0	0.00573	0	0	0	0.00012	0	0.01663	0	1.19974	0	0	0	0.0468	0.17742	0.00181	0.00274	0	0
Healthy	0	0	0	1.2545	0	0	0	1.07401	0.10935	0.00798	3.75948	0	0.90139	0.06562	0.01558	0	0.12961	0.13619	0.00381	0.00798
Healthy	0.19587	0	0	0.29921	0	0	3.4167	0	0	0	3.47238	1.79976	2.22036	0	0.28242	0.00622	0	0.19159	0	0
Healthy	30.8067	0	0	0	0.03929	0	0	0.01313	0.00966	0.02571	0.71674	0	0.63461	2.04398	0.49208	0.37	0.29025	0.03748	0.24361	0.02571
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00568	0	0	1.86082	0.39783	0	0	0	0	0	0.22895	0	0	0	0.04349	0	0	0.00195	0.02597	0
Healthy	0	0	0	0	3.89316	0	0	0.07225	0	0.01231	0.72999	0	0.14387	0	2.44555	0.00228	0.00583	0.08547	0.03603	0.01231
Healthy	0	0	0	8.68204	0	0	0	0	0.02455	0	1.00521	0	0	0	0.20352	0.26024	0	0.04656	0.03172	0
Healthy	0	0.59047	0	0	16.7563	0	0	0	0	0	2.85329	1.38673	0	0	0.1999	0.1608	0	0	0.04029	0
Healthy	0	0.03798	0	0	0	0	0	0	0	0	0.00276	0.01848	2.85909	0.02582	0.06634	0	0.40405	0.05173	0	0
Healthy	0	5.32708	0	0	0	0	0	1.03964	0	0	1.6338	0	0	0	0.18044	0	0	0	0.03924	0
Healthy	0	0	0	0	42.9818	0	0	0	0	0	0	0	0	0	0.04554	0	0	0	0	0
Healthy	6.90457	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0.19983	0	0	0	0	0
Healthy	22.8007	0	0	0	0	0	0	0	0.05273	0	1.74574	0	0.79043	0	0	0.02036	0	0.02796	0.23241	0
Healthy	0	0	0	0	8.49244	0	0	0.26704	0	0	3.7931	5.88855	0	0	0.16461	0	0	0.07839	0	0
Healthy	0.00346	0	0	1.2992	0	0	0	1.17202	0.0717	0.01569	3.74339	0	0.97313	0.06056	0.0039	0	0.09495	0.12064	0.00574	0.01569
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00571	0
Healthy	0	8.66176	0	0	0	0	0	0	0	0	0.29873	0	0	0	0.11037	0	0	0	0.0336	0
Healthy	25.4215	16.6277	0	10.4652	0	0.0012	0	0	0.08954	0.17047	0.05875	0	0.78427	0.08278	0.01546	0	0	0.02046	0	0.17047
Healthy	1.4695	6.50529	0	0	1.03978	0	0.24271	0.1173	0	0	0.15739	0	0	0	0.07377	0	0	0	0	0
Healthy	0	0	0	0	5.43337	0	0	0	0	0	0	0.22402	0	0	0.21147	0	0	0	0	0
Healthy	0.00017	0	0	0	0	0	0	0	0.00671	0.00915	0	1.06212	0.39861	0	2.71046	0	0	0	0	0.00915
Healthy	0.06409	0	0	0	0	0	0	0	0.01322	0	0.07475	0	1.29737	0	0.03401	0.00537	0	0.02573	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.02131	0	0	0	0	1.43584	0	0	0.02079	0	0.02131
Healthy	0	0	0	0	0	0	0	0	0	0	2.60962	0	0	0.87169	0.09955	0.23535	0	0	0.03018	0
Healthy	0.03283	0	0	0	0	0	0	0	0	0.03402	2.77199	1.4107	2.31931	3.83907	0.21912	0.01264	0	0.09611	0.01087	0.03402
Healthy	0	20.0026	0	0	0	0	0	0	0	0	1.32887	0	1.72219	0	0.08153	0	0	0	0.01662	0
Healthy	2.82541	0	0	0.45477	0	14.8649	0	0	0	0	0	0	0	0	0.1085	0	1.34061	0	0	0
Healthy	0	0	0	0	0	24.7854	3.58515	0	0.06204	0	0.46022	0	0.94962	0	0.04523	0.03331	0	0	0.02925	0
Healthy	0	0	0	0.5145	0	0	0.10369	0	0.28287	1.18528	0.04257	0.13094	1.33202	0.37112	4.52452	0.18255	3.1519	0.06906	0.18277	1.18528
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.31946	0	0	0.08483	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0.35615	0.1712	0.06441	1.07637	0	0.81588	1.29954	0.1586	0	0.08444	0.12689	0.18461	0.06441
Healthy	0	0	0	0.00137	0	0	0	0	0	0.04327	0	0	0	0	0.09	0	0	0	0	0.04327
Healthy	0	0	0	0	0	0	0	0	0	0.06225	0	0	0	0	0.04976	0	0	0.04963	0	0.06225
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	7.99932	0	0	0.78385	0	0	1.67596	5.80997	0	0	0.41023	0	0	0.02572	0	0
Healthy	0	0.13648	1.94314	0.35904	0	0.05562	0	0	0	0	0.48956	0.01271	0	0	0.31365	0	0	0.00863	0	0
Healthy	2.65772	0	0	0.00115	2.9803	0	0.59903	0	0	0.06701	0	0	0	0	0.03403	0	0.02887	0.14987	0	0.06701
Healthy	0.00076	0	0.1732	0.73791	0	0	0.43716	0	0	0.01601	0.03405	0	0	0	0.27435	0	0.13965	0.02756	0	0.01601
Healthy	0	0	0	0	0	0	0	0	0	0.0011	0	0	1.33995	0	0.04949	0	0	0.0071	0.69684	0.0011
Healthy	0	0	0	0	0	0	0	0	0.01837	0.0122	1.63622	0	1.2675	0	0.00068	0	0.28939	0.09945	0.04262	0.0122
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65375	0	0	0	0	0
Healthy	0	0	0	0	5.93412	0	0.14363	0	0	0	0.94195	11.6155	1.91832	0	0.40203	0	0	0.00317	0	0
Healthy	0	3.45426	55.3386	0.00245	0.10121	0.00705	0	0	0.00815	0	0	0.69589	0	0	0.0929	0	0.11396	0	0.00302	0
Healthy	0	0.11957	0	2.42485	0	0	0	0	0.05575	0	0.03177	0	0.6066	0	0.04601	0	0.09258	0.00944	0.00569	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.29894	2.52426	0	0	0	0	2.81646	0	0	0
Healthy	1.78977	0	0	1.51902	0	0	0	6.07493	0.14269	0	0.06627	1.37103	0.30758	0	1.73545	0.03809	0.00595	0.00509	0	0
Healthy	0.0719	0.41302	65.2166	0	0.00126	0.61914	0.1065	0.08073	0.01945	0	0.58275	3.62476	0	0	0.00165	0.00836	0	0	0.01339	0
Healthy	0	0	13.457	0	0	0	0	0	0.00691	0	0.74911	1.47509	0.944	0	0.01121	0.03332	0	0.62946	0.00183	0
Healthy	0	0	0	0	0	0	0	0	0.07368	0	0	0	0.71227	0	0.11649	0	0	0.18377	0	0
Healthy	0	0	0	0	0	14.1512	1.58196	0	0.07096	0	1.01278	0	1.51514	0	0.0585	0.25394	0	0	0.00931	0
Healthy	0	0	0	0	12.2919	0	0.30239	0	0.0249	0	2.57489	0.67649	1.33552	2.43297	0.03361	0.02689	0	0.01444	0.00529	0
Healthy	1.818	23.8854	0	0	0	17.5276	0	0	0.00715	0	1.25606	0	0.98259	0	0.05109	0.00476	0	0.09077	0	0
Healthy	0	0	0	16.0974	0	0	1.79361	0	0.14421	0.00518	2.47163	5.61599	0.84587	0.94396	0.18436	0.03651	0	0.01309	0.0253	0.00518
Healthy	0	0	0	0	0	8.19197	0	0.07475	0	0	0	1.77405	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.05495	0.06614	0.80086	0	1.01368	0	0.19411	0.0392	0	0.07189	0.18971	0.06614
Healthy	0	0	0	0	5.66514	0	0	0	0.00817	0	0.70312	0	1.86902	2.66191	0.00133	0.04671	0	0.00413	0.00245	0
Healthy	0	0	0	0	0.15284	0	0	0	0	0	0	0	0	0	0.03831	0	0.01007	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.75967	0	0.63162	0	0	0.23734	0.18608	0.03073	0.12511	0
Healthy	0	0	0	0	0	0	0	0.00467	0.04031	0	0	0.16553	1.36398	0	0.61152	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.04018	0.0055	0.18053	0.71531	1.24335	0	0.2226	0.04916	0.00303	0.04193	0.00391	0.0055
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41835	0	0	0.03755	0	0
Healthy	2.83526	0	0	0	0	0	0.22576	0	0.07465	0.00907	1.08657	0	0	0	0.00534	0	0.04277	0.05178	0	0.00907
Healthy	0	0	0	0	0	0	0	2.71127	0	0	0	0	0.35787	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	1.36403	0.46687	0.01208	0.0005	5.24264	0.64865	0.89035	0	0.04782	0.21922	0.04057	0.00909	0.00038	0.0005
Healthy	0	0	0	0	0	24.5058	2.74018	0	0.03414	0	0.30072	0	0	0	0.06012	0.01405	0	0.00328	0.00587	0
Healthy	20.202	0.02559	0	35.7359	0.02685	0.00171	0.45483	0	0.05466	0	0.15639	0	0.32572	0.06959	0.44292	0	0	0.00331	0.12703	0
Healthy	0	0	22.0448	2.86252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.05366	0	0.28737	0	1.99079	0	0	0	0	0	0.24644	0	0.55608	3.59493	2.00222	3.77874	0.38883	0.0043	0	0
Healthy	0	1.17269	0	0	1.73472	0.67125	0	0	0	0	0.63979	0	0.55048	0	0.12066	0	0.06881	0.05084	0	0
Healthy	0	0.25842	0	0.72153	0	0	0	0	0.01788	0	0.41001	0	0.45585	0.00543	0.06768	0.05118	0.00075	0.00717	0	0
Healthy	0.00485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652	0	0	0	0	0
Healthy	0	0	0	0	0	24.5101	3.29039	0	0.08991	0	0.38214	0	0.83208	0	0.03568	0.02872	0	0.01392	0.02848	0
Healthy	0.01337	0	0	0	0	0	0.95358	0	0	0	0	0	0	0	0.61883	0	0	0	0.03579	0
Healthy	0	0.00358	2.16585	0	0	0.13019	0.01464	0	0	0	2.33374	0	1.57722	0	0.01573	0.115	0.0179	0.0996	0.00185	0
Healthy	0.00635	0	0	1.98523	0.36837	0	0	0	0	0	0.18889	0	0	0	0.25985	0	0	0.00468	0.01483	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	67.9881	0	0	0	0	0	0	0.03436	0	0	0	0	0	0	0	0	0	0.03436
Healthy	0.99992	21.8213	0	0	0	21.4918	0	0	0	0	0.07176	0	0.77123	0	0.41876	0	0	0.07354	0	0
Healthy	0	0	0	0	0	0	0	0.06792	0.02339	0.08567	0	0.26719	0.80435	0	0.07088	0	0.01905	0.14107	0	0.08567
Healthy	0	0	10.2255	0	0	0	0	0	0	0	0	0	0	0	0.22342	0	0	0	0	0
Healthy	0	0	0	3.83966	0	0	0	0.32651	0.02076	0	2.22679	0	0	0.52249	0.30459	0	0.06964	0.08641	0.0857	0
Healthy	2.39397	0	0	0	0	0	7.16535	0	0	0	4.24616	4.84788	0	0	0.09729	0.02314	0	0.11767	0.18985	0
Healthy	0	0	6.92704	0	0	0	0	0	0	0.02768	0.20367	0	0.66407	0	0.16185	0.40872	0.05823	0.48033	0	0.02768
Healthy	0	0	59.5722	3.99525	0	0	0.89453	0	0.02109	0	0.00286	0	0	0	0.27571	0.00325	0	0.00518	0	0
Healthy	2.40799	0	8.87414	0	0	0	0	0	0	0	0.52021	6.77028	0	0	0	0	0	0	0	0
Healthy	0.74396	0	37.7748	1.84274	0	0	0	0	0	0	2.13473	0.092	1.10145	0.08355	0.05789	0.03633	0	1.28141	0	0
Healthy	0.00049	0	0	0.96175	0.91549	0	0	0	0	0.00563	0.55637	0	0.61538	0	0.004	0.02766	0.03442	0.04133	0.0078	0.00563
Healthy	0	0	0	0	0	0	0	0	0.04787	1.33503	0	0.12874	0.6687	0	0.00719	0	0.15999	0.03993	0	1.33503
Healthy	0.29281	0	0	7.07435	9.24183	0	0.4692	0	0.36128	0.00929	0.46211	0.07012	0	0.0206	0.01983	0.08487	0.01357	0.0129	0	0.00929
Healthy	0	0	0	0	0	0	0	0	0	0.00477	0	0	0	0	0.63053	0	0	0	0	0.00477
Healthy	0	0	0.69302	1.09929	0.2962	0	0	0	0	0	1.78888	0	0	0	0.40551	0	0.22955	0.01914	0.3999	0
Healthy	0	0	0	0	35.9663	0	0	0	0.00779	0.50418	0	0	0	0	0.0409	0	0.26898	0.0429	0.06155	0.50418
Healthy	0	0	0	10.3441	0	0	0	0.02463	0	0	0.54162	0	0	0	0.06107	0.28256	0	0	0.04164	0
Healthy	0	0	0	11.9816	0	0	0	0	0	0	0	0	0	26.9405	0	0	0	0	0	0
