f	Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Rikenellaceae	Bifidobacteriaceae	Marinifilaceae	Streptococcaceae	Selenomonadaceae	Coriobacteriaceae	Enterobacteriaceae	Lactobacillaceae	Pasteurellaceae	Coprobacteraceae	Desulfovibrionaceae	Veillonellaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Dialisteraceae	Methanobacteriaceae	Acidaminococcaceae
Healthy	1.53902400543452	1.33356978670234	0.578761803506642	1.3068676750318	-5	-0.0795427294545266	-1.02877055272376	-5	-1.5704091977767	-5	-5	-0.931925510092352	-1.34084471905937	-0.791881259261723	-5	-0.820706794422626	-5	-5	-5	-5	-5
Healthy	-3.88605664769316	-5	-5	-1.71669877129645	1.95352924680234	-5	-2.43415218132648	-5	-5	0.598353804911983	0.554210443723098	-2.05502409158795	-5	-5	-1.37212230542003	-2.65757731917779	-1.62745619924093	-5	-5	-5	-5
Healthy	1.92310199458923	0.236229821332926	0.0310608896177033	0.15389104967617	-0.926831737734898	-5	-5	-5	-5	-1.00895122354732	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.36704919710634	0.0713480122005758	-0.12930354201075	1.20367052680817	-5	-0.17280525532865	-5	-5	-0.935317433771488	-5	-5	-5	-5	-1.497163361379	-5	-5	-5	-5	-5	-5	-5
Healthy	1.44741527462195	0.625373165614261	-0.0863609598418691	1.17924980557504	-0.361390954192885	-0.100825402695233	-0.601625913848644	-5	-0.243356285962926	-5	-5	-5	-5	-1.94846160948467	-5	-5	-5	-5	1.17950037362933	-5	-5
Healthy	1.59767204487069	1.10930006373877	1.03993099868829	0.770266423613899	0.122301089961987	-5	-5	-5	-0.847619912952397	-1.07977228854307	-5	-5	-1.17855198098247	-0.677801386448108	-5	-2.21968268785985	-5	-5	-5	-5	-5
Healthy	1.76312223249282	1.4217818853397	0.330395508243907	-0.0474448617954988	-1.77211329538633	-5	-2.35457773065091	-5	-1.86138156610051	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.537612598757124	-5	-5
Healthy	1.6625716116067	0.759177381552239	0.551205943747906	1.20612234288214	0.637994778390935	-0.111040263877426	-2.2572748686953	-5	-5	-0.820333331309502	-5	-5	-1.55330753362847	-1.12592425477697	-5	-2.64397414280688	-5	-5	0.459641231058366	-1.26833066817136	-5
Healthy	1.8090147204098	0.133149145827103	-0.0296810236691787	0.790088032663043	-1.20802879897923	-0.824546173749517	-1.32661042181169	-5	-0.873414072045662	-5	-5	-5	-2.15989390554324	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.44845494367157	1.42535599929959	1.25815939172347	0.735879822897586	-1.66534523311676	-0.167644394754991	-1.33217362104929	-5	-0.619770663061963	0.449094075274832	-5	-5	-5	-1.24703013497092	-5	-1.26584048675553	-2.44977164694491	-5	-5	-5	-5
Healthy	1.22521801859454	1.66798153638897	-0.905528871358355	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.3261430487437	1.39904189135433	0.724921095818823	1.3070698779994	-0.471443219398817	-0.117242155473671	0.361340574848205	-5	-0.629264916284168	-5	-0.276683915729501	-1.09044397075882	-5	-1.75870261289001	-0.596827984507749	-1.45792185366437	-5	-5	-5	-5	-5
Healthy	0.785090551159459	1.75501165718045	0.632373259715125	-0.435926021022853	0.100821838946951	-5	-5	-5	-0.758602958350354	-5	-5	-5	-5	-1.8153085691824	-5	-5	-5	-5	-5	0.577774343999618	0.945026679940939
D037841	1.64543081759526	1.03075552195274	0.901685490076681	0.460204522310038	1.02865176049908	-0.595012426764974	-0.986362387546468	-5	-0.0610751889985233	-5	-1.99139982823808	-2.22257317761069	-0.391441876883102	-1.2003837955185	-1.05541863577307	-0.938811495337929	-1.57170318601712	-2.05998184499234	-5	-5	-5
Healthy	0.558182780051332	1.08449084041063	1.79933855031565	-5	1.32709541653146	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.72278359673104	0.474130271085285	0.535527031875706	1.01419322453519	-0.833658708016502	0.0477420181806417	-1.36632959394856	-5	-0.613073193204431	-5	-5	-5	-1.93218548883816	-0.504608316733061	-5	-5	-5	-5	-5	-5	-0.0641250998316844
Healthy	1.77981791056176	0.626838032063187	0.338153577157011	0.99941417610432	-5	-0.0557049046058227	-5	-5	-0.199152378124986	-5	-5	-5	-5	0.176233105419458	-5	-5	-5	-5	-5	-1.01282549891246	-1.16723569505947
Healthy	1.32313180147732	1.14566029690062	0.753183814723396	0.210567304911968	1.55509928748709	-5	-0.0352172681616929	-5	-0.472228364416423	-5	-5	0.586420755685396	-5	-5	0.11217250239113	-1.01995115493504	0.0659268621627721	-5	-0.702108235845345	-5	-5
Healthy	0.528294365454467	1.35131402643057	1.17453427624388	0.716894402949627	-1.46092390120722	-0.623532542750406	-0.808381336630531	-5	0.294538969906083	-5	-5	-3.22914798835786	-5	-2.44855000202712	-5	-0.306396147927878	-5	-5	-5	-5	-5
Healthy	1.57294208224337	1.40171993995722	0.908630831557246	0.804610287650703	-0.612218773093962	-5	-0.419154823292314	-5	-5	-0.0541524342958834	-2.06098022355133	-0.84545430757909	-5	-1.9515581964496	-1.25103713874384	-0.729344451047015	-0.543345545351551	-3.46852108295774	-5	0.260731872147808	0.0897885777744039
Healthy	1.64649880963925	1.46432199727374	0.730356652316883	0.661683040166519	-5	-5	-5	-5	-0.500725418107782	-5	-5	-0.709609190559771	-5	-5	-5	-1.72010501998836	-1.22279074185432	-5	-5	-5	-5
Healthy	1.76085874526475	1.32123460567136	0.131695637347035	-5	-5	-5	-0.0955495471875633	-5	-5	-5	-5	-0.0902675076251021	-5	-5	-5	-5	-5	-5	-5	-5	0.504940923792709
Healthy	1.03193495430023	1.58459827858825	0.427003832965794	0.603989395353346	-0.572156994294466	-5	-0.694605633228268	-5	0.511706934774169	-1.04043395336207	0.350379837723167	-5	-5	-5	-5	-0.287956713852145	-5	-5	-5	0.485932845201798	-5
Healthy	-5	1.5460408375615	-5	-5	-5	-5	0.107230326724592	-5	-5	0.581213269740599	-5	-0.48192057189613	-5	-5	0.794690159172349	-1.40837896178668	-1.86423148543218	-5	-1.28042014228628	-5	-5
Healthy	1.34369035064213	1.34776116788335	0.952044735789634	-5	-0.72785658240895	-5	-0.637649492405152	-5	-5	-0.323096151311352	-5	-0.348721986001856	-5	-5	0.0809726302572683	-0.871213141357402	-0.759101459876509	-1.40219515759571	-5	-5	-5
Healthy	1.18948357604687	-0.182527184026897	0.413202498055111	1.33038536063126	0.0824586292715335	-5	-1.23500240071512	-5	-0.160264343460936	-0.460296761052174	-5	-5	-0.932445623306496	-0.177773059405061	-5	-1.65150042971616	-5	-5	0.473130629449158	-5	-1.16545214231905
Healthy	1.18907350546904	0.842409518070182	-0.027658283674252	0.331405024437767	0.211318145691329	-5	1.22468971184759	0.408589296120531	0.356274500903909	0.433228828459711	-0.407246047992286	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.472763760610584
Healthy	1.76553467011313	1.01168080042184	0.917524414342226	-0.0346430535081591	-0.358664727273591	-0.0701265803158797	-0.747316838067802	-5	-5	-1.09946901754724	-5	-5	-5	-1.15620680167409	-1.24695343837347	-0.92786043676026	-5	-5	-5	-5	-5
Healthy	1.28011104760287	0.814540579049336	-0.14273989201492	0.918020895497868	1.54657535771273	-5	-5	-5	0.0330657171185611	-1.09210516458372	-5	-5	-5	-2.12090412049993	-5	-5	-5	-5	1.11346904426635	-5	-5
Healthy	1.14902779614375	1.23848243768063	1.2519682561407	-0.23879408081799	0.736610011108405	0.160471532452702	-0.568427181414346	-5	0.635999165542835	-1.47159756204638	-5	-0.893673088178034	-2.44611697335613	-5	-1.43997375108711	-2.10957898119909	-0.602042619896113	-1.34160697372088	0.66098304400167	-5	-5
Healthy	0.959824801613971	-0.410251404069212	0.595285637159319	0.0823508585424324	-1.98674133471648	-5	-5	-5	0.0780324667763721	1.00937057363846	-5	-5	-5	-0.341931337516564	-5	-0.817699500406661	-5	-5	0.415260555485293	-5	-5
Healthy	1.725685446391	0.496112849425274	0.525499605723142	0.987177184946682	-0.873414072045662	0.0301745286118653	-1.25258819211358	-5	-0.547186591322146	-5	-5	-5	-1.87876854485038	-0.470454157138276	-5	-5	-5	-5	-5	-5	-0.0941232027331172
Healthy	1.49667480566287	0.943934523102862	1.24249173501131	1.01547837370521	0.386456158235409	-0.204175575907652	-0.345650160093309	-1.48891915446088	-0.100228727697298	-1.19504320014251	-5	-5	-1.64493179365115	-2.90308998699194	-5	-1.39739747957974	-5	-5	0.774228556842144	-5	-5
Healthy	1.73524237645627	0.152963727974303	0.224447593743919	1.16315570763567	-0.557786847277181	-0.2197619196192	-5	-5	-5	-1.21056031543282	-5	-5	-5	-5	-5	-2.63078414258986	-5	-5	0.7701993436501	-5	-5
Healthy	1.47025565224307	0.635464645480143	0.0538502633589987	0.697190097509282	0.72775265980976	-5	-5	-5	-0.167491087293764	-5	-5	-5	-5	-0.960942981966556	-1.61528825706172	-1.53835143193654	-2.58670023591875	-5	1.24809127046751	-5	-5
Healthy	1.43264577326028	1.58770355838319	0.537128710750069	0.0987648269142354	-0.700035331375845	0.158474067315925	-1.85263289220621	-5	-1.23143589048643	-5	-5	-1.75671385391655	-5	-5	-2.33161408331	-3.10790539730952	-5	-5	-5	-1.60800692774029	-5
Healthy	1.22810585238551	1.3818669057122	1.27683894806159	0.103365786103795	0.773395111234869	-5	-5	-5	0.233549419743861	-5	-5	-5	-5	-5	-5	-5	-0.0359620533064625	-5	0.706197853673996	-5	-5
Healthy	1.60188917143329	1.57320230646532	-0.623368303391467	0.0193946484020217	-5	-5	-5	-5	-5	-5	-2.09963287134353	-5	-0.309139691727956	-5	-5	-5	-5	-5	-5	-5	0.339403735860026
Healthy	1.71562985686621	1.17246135381866	0.154527436699606	0.858017778855325	-0.0318206967250459	-5	-5	-2.32239304727951	-0.680207111519549	-5	-5	-5	-5	-1.29713882942707	-5	-1.5777385491864	-5	-5	-1.85016530328421	-5	-5
Healthy	1.96760834270013	-0.190130666360444	0.162952529345726	-5	-5	-5	-1.88840147511961	-5	-5	0.631860613368897	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.52069362018345	1.31061324187225	1.05618042334214	1.0337549797518	-0.209510758477563	-0.0359762071599665	-0.458707884657631	-5	-0.915245036820645	-5	-1.89143497626717	-1.77780395369828	-1.15187248943213	-0.970291637485105	-5	-2.14569395819892	-5	-5	0.0853155574736707	-5	-2.94309514866353
Healthy	1.71218039327238	1.07714361332151	1.4967077415977	-5	-1.94195376960472	-5	-0.984305011473482	-5	-5	-0.56567066266227	-5	-0.687103647808295	-5	-5	-0.2805112683689	-5	-5	-5	-0.202151018636164	-5	-5
Healthy	1.5573067305449	0.42916421218118	-0.254207185533345	1.04297654759984	-5	-5	-5	-5	-5	0.321559079158719	-5	-5	-5	-1.50265561898242	-5	-5	-5	-5	-5	-5	-5
Healthy	1.39514687088669	1.51148549867498	0.863694528505915	-0.209947178785253	1.0392010841612	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.74992946410767	-5	-5
Healthy	0.824037273089143	1.71167903000264	1.20628604441243	0.74368767926899	-0.27049503818861	-0.405828520885088	-1.74521031260279	-5	-0.802250932377387	-1.01327304066878	-0.733603650811407	-5	-5	-1.08857603462371	-2.40120949323688	-2.0301183562535	-5	-5	-5	-0.731024418902193	0.117304446641003
Healthy	1.43106415849593	0.631754158329886	0.638581098030027	1.22836955658363	-0.302273857453656	0.114364080023401	-5	-5	-1.01224438326148	-1.60067246784132	-5	-5	-5	-0.253233509274442	-0.336176622715236	-0.807432546663454	-5	-5	-5	-5	-5
Healthy	1.1729649841866	1.58081439318685	1.01493153793144	0.667381965624977	-0.390426932551334	-5	-0.460296761052174	-5	-5	0.174455234145807	-5	-5	-5	-5	-5	0.187811093428112	-5	-5	-5	-0.951092298516229	0.0313438202620874
Healthy	-0.446736102130203	0.828534229358596	-0.401702045786327	-5	1.40916541692025	-5	-0.34356637993405	-5	0.119206384805907	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.47832518591699	1.11103959481586	0.167228694175993	-0.0265396226410534	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.999032182902775	1.336307804276	1.40307966467436	0.996848207512495	-0.71092412110178	-5	-5	-5	0.557355593438597	-5	-5	-5	-5	-0.720287439179074	-5	-1.07525564752005	-5	-5	-5	-5	-5
Healthy	1.29040972429321	-1.97839728397176	-2.36251027048749	-5	0.849514002293594	-5	-2.27327279097343	-5	-5	1.74098454857805	-2.63078414258986	-5	-5	-5	-1.45568385825257	-2.58335949266172	-0.628009088535085	-0.952569359844458	-5	-5	-5
Healthy	1.1928773141849	1.14807828558305	0.508979267173946	1.33337451651942	1.02448197330695	-5	-5	-5	-0.105949913325857	-0.241648360659185	-5	-5	-1.12188051530283	-5	-5	-5	-5	-5	-5	-5	-1.79344395590097
Healthy	1.3190952278495	1.61997011653538	0.851977702778518	0.743411763039668	-0.233966582604102	-5	-0.147148087521985	-5	-0.379780635131127	-5	-5	-0.0401004121340565	-5	-5	-0.332603088723377	-2.41566877563247	0.645795484286742	-2.2335871528876	-5	-0.683463552596444	-5
Healthy	1.51064110733438	1.07603572374245	0.0907974988830557	-2.73048705578208	-5	-5	-5	-5	-2.36251027048749	1.52261648252963	-5	-5	-1.48188105285685	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.53776118528162	1.41532882281721	0.228567165561444	-0.239208221730056	-0.876344325561878	-5	-1.5632014897682	-5	-5	0.730107707641394	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.388704955700738	-5
Healthy	1.68060244540457	0.59072483359269	0.459706031674482	1.13307850386398	-0.125332675551212	0.381113274907835	-1.30944953848964	-5	-0.191964671555741	-5	-5	-5	-5	0.0853084206935297	-5	-5	-5	-5	-5	-2.08301995267962	-5
Healthy	1.37818433546854	1.75789191942676	-0.118524042554911	0.0640159820569943	-5	-0.356715151532503	-0.663800520533368	-5	-5	-5	-0.900043265758817	-1.03905380426617	-1.33564012544886	-5	-1.62874737087506	-5	-5	-5	-0.436803791284812	-0.672252928747544	-5
Healthy	1.81760403789488	0.36331482835193	-0.993020809425723	-5	-0.733980091146502	-5	-5	-5	-5	0.0628902051108873	-5	-5	-5	-5	-0.045892625421558	-5	-5	-5	1.00715053256939	-5	-5
Healthy	0.887977750147544	1.80889335280578	1.16299460490105	-1.55253186905024	-3.09151498112135	-5	-1.49743633089264	-5	-0.328271911760442	-2.31515463835559	-5	-1.32688689576177	-5	-5	-2.60554831917378	-2.14874165128092	-5	-5	-0.668937299399847	-5	-3.79588001734407
Healthy	1.15453991152552	1.06316929452744	0.928644680863586	0.829508325607183	0.441732830451692	0.0893786959623295	0.104336857672659	-5	-0.0643869444609825	1.42917407372715	-0.613287061141404	-1.93779419118029	-5	-1.40660315769979	-1.81901441921327	-0.603957655189002	-0.695294101787234	-1.87745647593125	-5	-5	-5
Healthy	1.63462849116597	0.237900477097921	0.253081036376446	1.40072945119022	0.0832624731640772	0.16072657003313	-5	-5	-0.788318923700861	-5	-5	-5	-5	-1.82073553566097	-5	-5	-5	-5	-5	-5	-5
Healthy	1.39694207030451	1.66762682266702	0.992027893533395	0.158069847931496	0.309483248856155	-0.919734372660155	-0.303809671082059	-5	-0.227979175752773	-0.721360702109261	-5	-0.242892584398765	-2.70553377383841	-5	-0.867580201902385	-2.84771165561694	-0.963331189699903	-2.99139982823808	-5	-5	-5
Healthy	1.72594787641232	0.492186070439878	0.534652967683288	1.00562102067592	-0.921361961630327	-0.00215946053055197	-1.28083450591079	-5	-0.652026339721962	-5	-5	-5	-1.86423148543218	-0.481038835550238	-5	-5	-5	-5	-5	-5	-0.0562186872401727
Healthy	1.2935402144311	1.40720745917849	0.998401463760982	0.45060933090287	0.00549367523217037	-0.279419015309388	0.910419480528486	-5	0.0119762157125086	0.266936911159173	-2.09044397075882	-0.596210528483812	-1.47964749591668	-1.10757145305477	-0.649345021321921	-1.94195376960472	-1.13978181533124	-1.68193666503724	-5	-0.0978066703730758	-5
Healthy	1.05024283330221	1.08138619810596	1.64652439038602	0.836439954323991	-5	-5	-5	-5	-0.0445672260439196	-5	-5	-5	-5	-5	-5	-0.0478762167983943	-5	-5	-5	-5	-5
Healthy	1.73714563136208	-0.164797888132791	0.705388121791348	1.23863338412571	-0.918760739088303	0.0631569027058374	-1.43782613663535	-5	-1.44745345204434	-1.00731396083787	-5	-5	-0.478783436432743	-2.79317412396815	-5	-5	-5	-5	-5	-5	-5
Healthy	1.29081964036671	1.27252363301069	0.578201257052102	1.51161281148475	-5	-0.0285200437064541	-5	-5	-1.21961067152905	-5	-5	-5	-0.977736634318741	-0.388223603002689	-5	-1.21020783226932	-5	-5	-5	-5	-5
Healthy	1.10012334053441	0.739146543010077	0.473711723159417	1.29994964840589	0.844244744265287	-0.403908959758396	-1.71489297043319	-5	-0.233921926604416	0.973083959918033	-5	-5	-1.4789927475914	-0.722184573429135	-0.644625115568388	-1.15577141869837	-1.23574912456123	-2.00744648216786	-5	-1.12389767862221	-5
Healthy	1.93215629914225	0.0859787659246733	-0.0952952716550773	-5	-5	-5	-0.68103977147246	-5	-0.880117542015017	-0.412771852687185	-5	-5	-5	-2.59516628338006	-1.59739475808009	-5	-5	-5	0.551957191873646	-5	-5
Healthy	1.65122653541829	1.07559622729982	-5	-5	-5	-5	-1.1332992439575	-5	-5	0.463120721159304	-5	-5	-5	-1.41668784801692	-5	-5	-5	-5	-5	-5	-5
Healthy	1.51161762510244	0.818468713818494	0.791262457980233	1.13506710455277	-0.244010871341215	0.351049946760101	-2.19586056766465	-5	-0.818013575519849	-1.03465716443938	-5	-1.37458464784559	-0.390886034599468	-0.859272037155817	-1.51541547071716	-1.52042468982501	-5	-5	-0.450800491029208	-0.75340295089363	-5
Healthy	1.34821682672408	0.488408278395932	0.783429739884869	0.815683320847122	-2.31069114087638	0.170288124391564	-1.83445892327763	-5	-3.49485002168009	0.727493270530317	-3.01322826573375	-5	-5	-0.449820584291501	-2.03526907894637	-1.22914798835786	-2.5654310959658	-3.431798275933	0.307275625677615	0.488614163981458	-5
Healthy	1.69941189123631	0.233602682980597	0.228295109108076	1.37333229228708	0.0282580248289713	0.157239113026812	-5	-5	-0.947652400775336	-5	-5	-2.39469495385889	-5	-1.54683460747414	-5	-5	-5	-5	-5	-5	-5
Healthy	1.05897461997255	1.12035245035664	0.788741629153934	0.345371769857227	0.196863987186564	-5	-1.00484762310855	-5	-0.528869712156724	-2.16621562534352	-0.180693016986645	-2.99567862621736	-1.19260028724051	-0.4315987810515	-1.91399629438162	-5	-1.07417242537526	-5	-5	-5	1.35265920825441
Healthy	1.72515528534261	1.37015932955661	0.000312579511844677	-0.376254656456332	-5	0.115117698966568	0.206707170635319	-5	-1.42181939037222	-5	-1.39158094868271	-5	-5	-5	-5	-5	-1.07504911108439	-5	-5	0.279443352577086	0.167656956106924
Healthy	1.33973478315103	1.1080780297943	1.16323206138917	0.442109598724974	1.46381224150908	-5	-5	-5	0.00158228893511219	0.275880057552617	-5	-5	-0.401614440050756	-1.26696331706642	-5	-5	-5	-5	-5	-0.367390883139056	-5
Healthy	1.87182678352044	1.05445677234163	0.50420979956773	0.144658256472615	-5	-5	-5	-0.404404585179866	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.75733346158474	1.24039472178083	0.865887722538789	0.66462693479414	0.0485156040340487	-0.146326119128446	-0.388935535200029	-5	-0.41505847803229	0.158323283184649	-5	-1.64054397987901	-5	-1.45892023222337	-5	-1.41128022039994	-2.21183162885883	-5	-5	-5	-5
Healthy	1.66145848232254	1.07616584604537	-5	-5	-5	-5	-1.00859669741996	-5	-5	0.439068878523767	-5	-5	-5	-1.33629907461035	-5	-5	-5	-5	-5	-5	-5
Healthy	1.59063499986204	1.44940850532176	-0.0484973446801258	-0.146770397745081	-1.24519314464558	0.0611507809285488	-0.186212253759775	-5	-5	-5	-0.96738123914928	-0.451107165863582	-5	-5	-1.05655495097497	-5	-1.36491856398913	-5	0.822292332603058	-0.742177483965524	-5
Healthy	1.32113427233985	1.30696193389169	0.731955222759823	0.805383943125487	-0.295429124810496	0.123485765223539	-1.50501102631683	-5	-0.555018887912055	-1.11815903167507	-5	-0.769423363731259	-5	-5	-1.78198995701564	-5	-1.49120103459609	-5	-5	-5	-0.578461880309915
Healthy	1.73613433241743	6.07969717777382e-05	0.588073287010615	0.867559993927152	-0.939528807202321	0.108338346749758	-5	-5	-0.827192811630913	-5	-5	-5	-5	0.217452358012074	-5	-5	-5	-5	-5	-1.54106013810967	-5
Healthy	1.72998795322517	-0.172818186147502	0.719746320544959	1.2419312981705	-1.01700554534134	0.0433819289105654	-1.52914867547388	-5	-1.28266241727614	-1.37685412536206	-5	-5	-0.447149345539439	-2.80966830182971	-5	-5	-5	-5	-5	-5	-5
Healthy	1.73642447153437	1.28215335660798	0.877080951166193	0.772450068721588	-2.30189945437661	-5	-1.79290445958078	-1.9072793553159	-5	-5	-5	-1.43687503966196	-5	-5	-2.14206473528057	-5	-5	-5	-5	-5	-5
Healthy	1.52546917111005	0.786974898562689	0.62614627754068	1.19218009512369	1.08420223045863	-0.0230679888065162	-0.528473598591171	-5	0.082092099626963	-0.87880139741531	-5	-5	-5	-0.95436412892178	-2.66958622665081	-0.386887898358713	-5	-5	-5	-0.709275519980777	-5
Healthy	1.68988886315182	1.36393504247938	0.6868310325739	0.384758303974352	-0.686491325953927	-0.380259885417678	-0.499091465490491	0.271576768738501	-1.18535293054814	-0.684470466786151	-5	-1.06717123309915	-5	-5	-1.66534523311676	-1.79669508386152	-0.476943230474559	-5	-5	-5	-5
Healthy	1.38061133211241	0.441790936876037	-0.117316117159126	1.18982257484549	-5	-0.191964671555741	-1.69336055897574	-5	-1.18197215814074	-5	-5	-5	-5	-1.48678239993206	-5	-5	-5	-5	-5	-5	-5
Healthy	1.56094446045485	0.409361574117727	-0.226937983013139	1.07627589106306	-5	-5	-5	-5	-5	0.352057037135132	-5	-5	-5	-1.28567024025477	-5	-5	-5	-5	-5	-5	-5
Healthy	1.24449310075356	0.405703144555791	0.820583024184085	0.548574890451459	0.533834313810089	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.504608316733061	-5	-5
Healthy	1.28344913507257	1.56880602915939	1.32373193156284	-5	-5	-5	-0.250897815270932	-5	0.349681515137003	-0.0220021900412603	-5	-5	-5	-5	-1.21395878975745	-5	-0.206488994207142	-5	-5	0.0203820023100244	0.251606590006391
Healthy	1.5309898049617	1.32379560803883	0.570735527790999	1.31488514278088	-5	-0.0811103171777297	-1.07872981449019	-5	-1.47430747549499	-5	-5	-1.21253952548158	-1.30320691491826	-0.831237424377643	-2.09745322068601	-0.892179732751952	-5	-5	-5	-5	-5
Healthy	1.53572617367774	1.32091486790374	0.570463545461839	1.31260382226255	-5	-0.0279546103328177	-1.25080495778033	-5	-1.67757394759405	-5	-5	-1.06368736633781	-1.23574912456123	-0.82929834418393	-5	-0.756664251440125	-5	-5	-5	-5	-5
Healthy	1.49580816413779	0.338653674311036	-0.221609953314275	1.3296762674685	-1.74448628718047	0.416618875273628	-5	-5	-1.62543493927723	0.815515986460641	-5	-5	-5	-0.476253533188435	-5	-5	-5	-5	0.975085613689644	-5	-5
Healthy	1.59874554347037	0.877147228962681	0.658120195271782	1.25434985632329	-0.131661262040936	-0.0694482779415776	-0.320417674650938	-5	-5	-5	-5	-0.09298118659319	-5	-5	-0.799040121608155	-5	-5	-5	-5	-5	-0.571476459579236
Healthy	1.66118965548282	0.523920669774908	0.33854414052679	0.972495356169382	-0.264584756281166	0.0256744494103445	-5	-5	-2.03338901331807	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.62182020961905	-5	-5
Healthy	1.48233967335494	1.1965854066483	-5	0.326831329439743	-5	-5	0.978660213537122	-5	-5	0.41854489202914	-5	-0.360035651359634	-5	-5	-0.245751074050475	-5	-5	-5	-5	-5	-5
Healthy	0.791526442037577	1.36388412768235	1.30119955455495	0.890133070521563	-5	-5	-0.23051928278377	-5	0.0849228603025243	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.8288575393112	0.444678590632535	-0.061195175042244	0.172436536532309	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00602125104217	-5	-5
