group	Streptococcus	Ruminococcus_B	Clostridium_Q	Longicatena	Muricomes	Eisenbergiella	Schaedlerella	Erysipelatoclostridium	Gordonibacter	Eggerthella	Prevotella	Ruminococcus_H	Barnesiella	Mediterraneibacter	Anaerobutyricum	Blautia_A	Parasutterella	Clostridium_Q	Muricomes	Anaerotruncus
Healthy	0.69912	0.01991	0	0.15199	0.22063	0	0	1.55161	0	0.00096	0.00141	0.00126	0	0.58264	0	0	0	0	0.22063	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.94707	10.4789	0.07071	0.17241	0.63394	0	0	0	0
D015212	1.14904	0.07595	0.0042	0.18323	0	0	0	0	0.10676	0.00829	0	0	0	5.70304	0.14854	3.3229	0	0.0042	0	0
Healthy	0	0.0335	0.16636	0	0.01977	0	0	0	0	0	0	0	0	0.05469	0	0.04901	0	0.16636	0.01977	0.14417
Healthy	0.23364	0.27785	0.40686	0	0.27561	0	0	0	0	0	0	0	0	1.03121	0.46813	0.13289	0	0.40686	0.27561	0
Healthy	2.36528	0.19796	0	0.02011	0.03567	0.00588	0	0	0.00229	0	0	0.02898	1.89388	0.00678	3.83349	0.04611	0.12716	0	0.03567	0
Healthy	0	0	0.03486	0	0	0	0	0	0	0	67.8293	0	0	0	0	0	0	0.03486	0	0
Healthy	0.05879	0	0	0.00625	0.15876	0.85693	0	0	0	0	0	2.15726	2.65682	0.44536	2.61434	0.6285	0	0	0.15876	0
Healthy	0.08228	0.11008	0.03552	0.00143	0.01466	0	0.01389	0.00128	0	0	0	1.99354	0	0.46348	0.08623	0.07117	0.01291	0.03552	0.01466	0.00807
Healthy	0.16385	0.00459	0	0.10551	0	0	0	0.07725	0.00121	0.00314	0.00028	0	0.00262	0.59787	0	0.00662	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0355	0	0	0	0	0	0
Healthy	0.03834	0	0.00255	0	0.02265	0	0	0	0	0	0.03188	0.70368	2.90746	0.09425	0.00168	0.05504	0.03187	0.00255	0.02265	0.01693
Healthy	0.00611	0.01307	0	0	0.00662	0.00593	0	0	0.03917	0	0	4.52844	5.12329	0.17493	0.06676	0.06166	0.26698	0	0.00662	0.22196
Healthy	0	0	0	0	0	0	0	0	0	0	0	3.44201	0	0.08689	0.654	0.61018	0.08659	0	0	0
Healthy	0.00615	4.72571	0	0	0	0	0	0.08468	0	0.05534	0	0	0	0.20936	0	0	0	0	0	0
D015212	0	0.05361	0.00494	0.00342	0	0	0.00298	0	0.07084	0	0	3.84089	4.25278	0.28164	0.33281	0.43996	0.20152	0.00494	0	0
Healthy	0.2402	0.01171	0.44847	0	0	0	0	0	0	0	0	0	0	0.09066	0.00674	0.00495	0.12364	0.44847	0	0.36378
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	2.91151	0.14089	0	0.07325	0.22215	0	0	0
Healthy	0	0.0032	0	0	0	0	0	0	0	0	0	1.0012	6.42954	0.45016	0.03767	0.01627	0.24043	0	0	0.03678
Healthy	0.16751	0.00123	0	0	0	0	0	0	0	0	74.61544	1.26012	0	0.33221	0.10445	0.19043	0	0	0	0
Healthy	0.68429	0	0	0.05897	0	0	0	0	0	0	0.00037	0	0	0	0	0	0	0	0	0
Healthy	0	0.00283	0	0.01145	0	0	0	0	0	0	0	2.46568	1.26668	1.22848	0.27726	0.31195	0	0	0	0
Healthy	2.02082	1.0294	0	0	0	0	0	0	0	0	0	17.755	1.61675	1.31727	0.39189	0.98682	0	0	0	0
Healthy	0	0.04546	0	0	0	0	0	0	0	0	0	0	2.9406	0.22671	0.49863	0.08903	0	0	0	0
Healthy	0	0	0.00284	0	0	0	0	0	0	0	0	1.00454	6.31564	0.17401	0.04226	0.02794	0.27881	0.00284	0	0.02803
Healthy	0	0	2.8991	0	2.45967	0	0	0	0	0	0	0	0	1.52918	0	0	0	2.8991	2.45967	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.06101	0	0.26464	0.00341	0	0.0072	0	0	0
Healthy	0.06632	0.0229	0	0	0	0	0	0	0	0	7.27333	0.00874	0.19322	0.16388	0.34997	0.12209	0.00407	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	8.87961	24.7905	0	0	0	0	0	0	0	0
Healthy	0.07253	0	0	0	0	0	0	0	0	0	30.472	1.56266	1.96392	0.36886	0	0.01446	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.77208	0	0	0.89075	0.16946	0.0302	0	0	0
Healthy	0.45065	0.10381	0	0	0	0	0	0	0.04339	0	0	0.0032	0	0.06412	0.24311	0.29448	0	0	0	0.00324
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04175	0.0749	0.0544	0	0	0	0
Healthy	0.04798	0.00303	0	0	0	0	0	0	0	0	0	0.61582	0	0.35755	0	0.16396	0.03135	0	0	0.01902
Healthy	30.7272	1.23116	0	0	0	0	0	0	0	0	0	0	0	2.0802	0	0.06467	0	0	0	0
Healthy	0	0.14842	0	0	0	0.06707	0.00486	0	0	0	0	0	0	0.15327	0	0.03984	0.24272	0	0	0.06374
Healthy	0.41852	0	0	0.00237	0	0	0	0	0.00021	0	3.34506	0.00092	0.4821	0.38266	0.1598	0.07885	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.00254	0	0.25654	0.00489	0.00323	0.01225	0	0	0
Healthy	0.7609	0	0	0.002	0	0	0	0	0.00156	0.00175	1.12552	0.54225	0.04432	0.85634	1.54993	0.40853	0.00869	0	0	0.00569
Healthy	0.28896	0.00975	0	0	0	0	0	0	0	0	0	0	5.2949	0.03435	0.00336	0.03407	0.23837	0	0	0
Healthy	0.20963	0	0	0.00106	0	0	0	0	0	0	21.85492	0.07163	1.32314	0.2187	0.81285	0.23056	0.00227	0	0	0
Healthy	0.41624	0	0.00368	0	0.00136	0	0	0	0	0	25.11951	0.01452	0.15441	0.78755	0.94976	0.22888	0	0.00368	0.00136	0
Healthy	0.27805	0.93186	0	0.06124	0.00691	0	0	0.00078	0	0	0	3.55691	4.57884	3.13448	0.67061	0.13959	0.47825	0	0.00691	0.00127
Healthy	0	0.01354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00816	0.16735	0	0	0	0	0	0.01656	0	0	0.14501	0	0	0.00384	0	0.04753	0	0	0	0
Healthy	0.15555	0.6867	0	0	0	0	0	0	0	0	0	0	18.1387	0.46174	0	0	0	0	0	0
Healthy	0.00767	0.21606	0.27785	0.17949	0.05057	0.26006	0.11041	0	0.01505	0.00082	0	7.10946	3.91476	0.13332	0.08265	0.53423	0	0.27785	0.05057	0.03799
Healthy	0	0.17721	0	0	0	0.07497	0	0	0	0	0	0	0	0.12281	0	0.01337	0.20149	0	0	0.02193
Healthy	0.03412	0	0	0	0	0	0	0	0	0	8.23976	0	1.25126	0.13097	0.02997	0.08856	0.00234	0	0	0
Healthy	0.12476	0.00945	0	0.02685	0	0	0	0	0	0	10.9696	0.1183	3.18491	0.78514	0.76454	0.4004	0.00054	0	0	0.00203
Healthy	0.51734	0	0	0	0	0	0	0	0	0	0	3.79589	1.05549	1.41872	0.31952	0.23814	0	0	0	0
Healthy	0.10967	0.01329	0	0.01067	0	0	0	0.08021	0	0.00059	0	0.0098	0	0.00753	0	0.01715	0.02732	0	0	0
Healthy	0.09233	0	0	0.72617	0	0	0	0	0	0	0	16.3053	0	0.04297	0.31606	0.63958	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	2.97809	0.58312	0	0.02603	0	0	0	0
Healthy	0.04569	0	0	0	0	0	0	0	0	0	0	2.07758	2.608	0.25018	0	0.03927	0	0	0	0
Healthy	1.63437	0	0	0	0	0	0	0	0	0	19.19628	0.00496	0.07308	0.95484	0.30136	0.2905	0	0	0	0
Healthy	0	0.04553	0	0	0.02468	0.1663	0	0	0	0	0	0	2.79291	0.39024	0	0.01833	0	0	0.02468	0
Healthy	1.13826	1.59311	0	0.00161	0	0	0	0.0011	0	0.05082	0	0	0	0.78438	0	0	0	0	0	0
Healthy	0	0	0	0	0.00786	0	0	0	0	0	0	1.28233	2.90598	0.31504	0	0.00223	0.07126	0	0.00786	0
Healthy	0.01638	0.00379	0	0	0	0	0	0	0.02377	0	0	5.67636	1.21607	0.51417	0.36085	0.36603	0.05113	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	33.03202	0.85403	1.42779	0.20576	0	0	0.04411	0	0	0
Healthy	0.06969	0.00621	0	0.00447	0	0	0	0	0	0	0	0.0395	0.951	0.07595	0.09415	0.2824	0.00633	0	0	0
Healthy	1.71618	0	0	0	0	0	0	0	0	0	0.76561	0.31844	0	2.81046	3.69724	6.3602	0	0	0	0
Healthy	0.89779	0	0	0	0	0	0	0	0	0	0	0	2.92129	1.50779	2.84457	2.34503	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	10.3291	4.66608	0	0.15304	0.34554	0.17281	0.0271	0	0	0
Healthy	1.29297	0	0	0	0	0	0	0	0	0	0	0	0	4.6486	0	2.53308	0	0	0	0
Healthy	0.06991	0	0	0.02741	0	0	0	0	0	0	0.29817	9.27796	1.90651	2.65137	0	0.13427	0.22718	0	0	0
Healthy	0.72316	0.12967	0	0.00834	0	0	0	0	0	0	0	10.5749	0.18505	1.53451	2.94431	1.53524	0	0	0	0
Healthy	1.16377	7.32153	0	0	0	0	0	0	0	0.00202	0	0	0	2.23002	0	0	0	0	0	0
Healthy	0.14894	0.00268	0.05575	0	0	0	0	0	0	0	0	0	0.82975	0.73307	0	0	0.27532	0.05575	0	0
Healthy	0.31322	0	0.03771	0.01482	0.02524	0.32363	0	0	0	0	0	4.58131	1.82914	0.02186	0.14637	0.36425	0	0.03771	0.02524	0.01956
Healthy	0.33766	0	0	0.0078	0	0	0	0	0	0	4.39138	0.35112	1.64953	2.41888	1.33582	0.51966	0.01568	0	0	0
Healthy	0.18912	0.62406	0	0.12452	0.00042	0.00446	0	0.07945	0	0	0.067	4.33241	0.557	0.70712	0.22054	0.83549	0	0	0.00042	0.02332
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.45832	9.81646	0.32342	0.11415	0.84023	0	0	0	0
Healthy	0.00373	0.00106	0	0	0.00816	0	0	0	0	0	0	1.35893	1.86469	1.12332	0.14988	0.44205	0.01167	0	0.00816	0
D015212	0.72004	0	0.01654	0.00832	0.0125	0	0.09634	0	0.01749	0.00204	15.4422	3.00568	0	0.05333	0.93973	0.48414	0	0.01654	0.0125	0.00031
Healthy	0.20686	0.69164	0	0	0	0	0	0	0	0	0	0	18.1525	0.59972	0	0	0	0	0	0
Healthy	0.01052	0.02478	0.00038	0.00152	0	0.02659	0	0	0.00026	0	0	3.59444	1.32353	0.09395	1.62427	0.70124	0.01158	0.00038	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.21233	5.85616	0.34362	0	0	0.016	0	0	0
Healthy	0.91624	0.11193	0.25466	0.11379	0.38009	0	0	0.01556	0	0	0	0.00217	0	3.04945	3.21841	0.09333	0	0.25466	0.38009	0.0305
Healthy	0.11243	0.033	0	0	0	0.12263	0	0	0.02154	0	0	0	2.26461	0.01042	4.03762	0.46642	0	0	0	0.03224
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.20986	0.40267	0.3695	0.41306	0.23867	0	0	0
Healthy	0.22235	0	0	0	0	0	0	0	0	0	0	20.9202	0	0.35215	2.55516	0.99393	0.00905	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.20002	1.18901	0.09432	0.00891	0.12773	0.39853	0	0	0
Healthy	0.20264	0	0	0.00039	0	0	0	0	0	0	45.8395	0.1208	2.74595	0.48089	0.53519	0.12402	0	0	0	0
Healthy	0.0558	0	0	0	0	0	0	0	0	0	0	5.29757	12.4645	0.12225	0.40753	0.2852	0	0	0	0
Healthy	0.4539	0.05631	0.01159	0.01609	0.00719	0	0.00455	0	0.00244	0.01719	0.00173	0	0	0.01045	0.74681	0.48706	0.22719	0.01159	0.00719	0
Healthy	0	0.13041	0	0	0	0	0	0	0	0	0.05542	0	1.37352	0.13143	0.88495	0.6389	0.04808	0	0	0
Healthy	0.03321	0.00086	0	0	0	0	0	0	0	0	0.07142	0.52792	1.53002	0.13781	0.03779	0.0401	0.22475	0	0	0
Healthy	0.00774	0.01508	0	0	2.43392	0	0	7.76651	0	0	0	0	0	0.01166	0	0	0	0	2.43392	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.79522	0.95675	0.13276	0.26134	0.09305	0.00542	0	0	0
Healthy	0	0.00146	0	0.00564	0	0.03385	0	0	0.01797	0	0	0.55174	0	3.25381	0.01062	0.02646	0.01624	0	0	0.06466
Healthy	0.08112	0	0.13279	0	0.10846	0.00977	0	0	0	0	0	0	2.56012	0.64457	0	0	0.06584	0.13279	0.10846	0
Healthy	0.48652	0	0.00241	0.14272	0.00024	0	0.06367	0	0.01362	0.02564	0.02432	0	0.42973	0.04454	0.95966	3.19847	0	0.00241	0.00024	0.00079
Healthy	0	0.35751	0	0	0	0	0	0	0	0	0	35.8528	0.09124	1.20073	4.84962	3.29022	0	0	0	0
Healthy	0.03597	0.07584	0.03282	0	0	0	0	0	0	0	0	0	2.10664	0.07304	0.01313	0.03526	0.00825	0.03282	0	0.00948
Healthy	0.67489	0	0	0	0	0	0	0	0	0	0	0.7215	0	0.37997	0.00464	0.18765	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.03577	0.00909	0	0.2467	0	0.20131	0.02418	0.10726	0.00408	0	0	0.03895
Healthy	0.2766	0	0	0	0	0	0	0	0	0	0	0	5.06272	0.05743	0.0034	0.03077	0.25391	0	0	0
Healthy	0	0.42219	0	0	0	0	0	0	0	0	0	0	19.0443	1.22385	0	0	0	0	0	0
Healthy	0.77474	0	0	0	0	0	0	0	0	0	1.87392	0.95705	0	0.04027	3.41605	1.39811	0	0	0	0
Healthy	0.33356	0.28905	0.07132	0.33713	0.02243	0.11099	0.01605	0	0.2467	0.01157	11.3997	0.18101	0.02338	1.656	2.01163	0.81118	0.04198	0.07132	0.02243	0.09916
Healthy	0	1.62992	0	0.29979	0	0.06093	0	0	0	0	0	0	0	0.49281	0.00574	0.20356	0.12285	0	0	0
Healthy	0	0.16082	0	0	0	0.04697	0	0	0	0	0	0	0	0.05608	0	0.04118	0.19207	0	0	0.05577
D015212	2.20982	0	0	0	0	0	0.00362	0	0.00428	0.04743	40.1988	11.0479	0	4.76471	0.03577	0.70476	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	7.35378	0.34771	0.039	0	0	0	0	0
Healthy	1.83558	0	0	0.00039	0	0	0	0	0	0	0	0.00519	1.20695	0.05258	0.85207	0.39316	0.00223	0	0	0
Healthy	0.5437	0	0	0	0	0	0	0	0	0	0	0.03163	1.01287	0.6496	0.55732	0.40189	0	0	0	0
Healthy	6.43426	0.00833	0	0	0	0	0	0	0	0	58.6946	0.77488	0.27684	1.05136	0.04241	0.13043	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.02653	0	0	0.03374	1.62796	1.54026	0	0.00448	0.01149	0	0	0
Healthy	28.08369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.99888	3.00776	0.04748	0.04525	0.00955	0.28953	0	0	0
D015212	0	0.03715	0.00725	0	0.00711	0	0	0	0	0	0	0	0	0.01904	0	0	0.00365	0.00725	0.00711	0
Healthy	0	0	0	0	0	0	0	0	0	0	48.961	0.42058	3.66873	0.17108	0	0.05942	0	0	0	0
Healthy	0.13364	0	0	0	0	0	0	0	0	0	17.68292	1.87402	0	0.83916	1.73854	1.53183	0	0	0	0
Healthy	0.32995	0	0	0.00153	0	0	0	0	0	0	2.10287	0.26518	1.02184	0.48731	2.27308	1.16131	0	0	0	0
Healthy	0.00433	0.00127	0.00838	0.00472	0.00059	0.00951	0.00714	0	0.00844	0	0	0	0	0.73508	1.13014	0.04564	0.01256	0.00838	0.00059	0.0049
Healthy	1.12163	0.08958	0.15032	0.08743	0.05224	0.14686	0	0.20605	0.00922	0.04057	0	7.76405	0	0.37061	0.2338	0.43323	0.06826	0.15032	0.05224	0.07954
Healthy	0.24351	0.02836	0	0	0.01763	0	0.09382	0	0	0	51.31969	2.09796	0.12517	0.75216	0.82336	0.46384	0.49568	0	0.01763	0
Healthy	0.26328	0.0029	0	0	0	0	0	0	0	0	0	0.85486	1.25005	0.89209	0.22268	0.7033	0.14371	0	0	0
Healthy	0.01339	0	0.08844	0	0	0	0	0	0	0	0	0	0.63712	0.20799	0.40662	0.05249	0	0.08844	0	0
Healthy	0.25948	0	0	0	0.00077	0.00158	0	0	0.06641	0	0	0.67748	2.23402	3.3304	1.31335	0.89485	0	0	0.00077	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.60098	0.8757	0	0	0	0	0	0	0
Healthy	0.07445	0	0	0	0	0	0	0	0	0	0	7.12058	1.85944	4.06991	3.65752	2.09577	0.32795	0	0	0
Healthy	0.08659	0	0	0	0	0	0	1.25369	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.1937	0.67423	0	0	0	0	0	0	0	0	0	0	18.6315	0.07331	0	0	0	0	0	0
Healthy	0.11619	0.01967	0.064	0	0	0	0	0	0	0	0	0	0.76043	1.07271	0	0	0.2491	0.064	0	0
Healthy	0.05981	0.01131	1.40779	0	0	0	0	0.02188	0	0	0	0	0	1.52403	0	0.06265	0.0951	1.40779	0	0
Healthy	0.04826	0	0	0	0	0	0	0	0.019	0	0	0	0	0.67652	0	0.02529	0	0	0	0
Healthy	0	0.05216	0	0	0.02037	0.17392	0	0	0	0	0	0	2.77601	1.10037	0	0.02295	0	0	0.02037	0
Healthy	0.43307	0	0	0.0044	0	0	0	0	0	0	6.84049	2.95635	0.25995	0.18266	1.66824	0.88306	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.17992	1.90213	0.34162	0	0	0	0	0	0
D015212	0	0	0.00934	0.00416	0	0	0	0	0	0.01379	36.8816	2.22577	0	1.39699	0.03139	0.70274	0	0.00934	0	0
Healthy	0.6713	0	0	0	0	0	0	0	0	0	0	0.68223	0	0.19324	0	0.16309	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	43.34934	0	3.39447	0.37833	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.23053	1.02219	0.06412	0.01228	0.10857	0.37318	0	0	0
D015212	0.50872	0.5048	0	0	0	0	0	0	0	0	59.70741	0	0	0.20152	0	0	0	0	0	0
Healthy	0.00684	0	0	0	0	0	0	0	0	0	0	1.10036	3.20058	0	0.05429	0.03012	0.21864	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.7803	0	0.81089	1.8248	0.21784	0.50186	0	0	0	0
Healthy	0.08424	0	0	0	0	0	0	0	0	0	59.17	0.05158	0.08557	0	0	0.0182	0.00847	0	0	0
Healthy	0.0309	0.74992	0.01848	0.02054	0.15804	0	0	0	0	0.00517	0.01236	0.1707	0	2.46807	0.04489	0.16996	1.02219	0.01848	0.15804	0.00439
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.88608	0	0.09129	0.35789	0.05108	0.01931	0	0	0
Healthy	0.07561	0.01808	0	0.00294	0.00621	0	0	0	0	0	0	5.70406	0	1.02977	3.01575	2.1336	0.0663	0	0.00621	0
Healthy	0.06794	0	0	0	0	0	0	0	0	0	31.40955	1.57789	2.06604	0.4729	0.01456	0.03492	0	0	0	0
Healthy	0.20582	0	0	0	0	0	0	0	0	0	48.65951	0.02779	0.02409	0.97829	1.40635	0.1661	0	0	0	0
Healthy	0.02417	0	0	0.0006	0.00656	0	0	0	0.00492	0	35.2125	0.02133	0.95606	2.38731	0.28043	0.11896	0.00187	0	0.00656	0
Healthy	0.0571	0.0032	0	0.01716	0	0	0.02234	0.19	0.00972	0.20943	1.1594	0	0	0.23357	0.44833	0.80865	0	0	0	0.54116
Healthy	0	0	0	0	0	0	0	0	0	0	32.65759	0.83426	1.32249	0.19972	0	0	0.04949	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	19.9452	0	0.11053	0.58616	0.40507	0	0	0	0
Healthy	0.28501	0.00355	0	0.00259	0	0	0	0	0	0	0	0.01458	0.67845	0.3864	0.25077	0.25641	0.0034	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.57085	0	2.66819	0.46947	0	0.01154	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.9179	0	0	3.35748	0	0	0	0	0	0
Healthy	13.63344	3.33609	0	0	0	0	0	0	0	0	0.17676	17.4376	0	4.46098	0	0.13746	0	0	0	0
Healthy	0.04264	0	0	0	0	0	0	0	0	0	0	4.02208	0	0.20511	1.05788	0.351	0.06031	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.36072	0	0	0	0	0	0	0	0
Healthy	0	0.05053	0.01541	0	0.02004	0.14772	0	0	0	0	0	0	2.66383	0.62293	0	0.01028	0	0.01541	0.02004	0
Healthy	0.84866	0.02502	0.11063	0.02306	0.01453	0.00857	0.06519	0	0.03756	0.00012	0.0007	20.2521	0	0.1104	4.27601	0.89068	0.00113	0.11063	0.01453	0.02687
Healthy	0.02727	0	0	0	0	0	0	0	0	0	0	2.00068	2.58631	0.20053	0	0.05667	0.02331	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.37909	0	0.07138	0	0	0	0	0	0	0	2.13004	0.08982	0	0	0.54299	0.37909	0.07138	0
Healthy	0	0	0	0	0	0	0	0	0	0	33.39592	0.86949	1.37065	0.26642	0	0	0.02245	0	0	0
Healthy	0.01769	0.01983	0	0.00353	0	0	0	0	0	0	0	0.62342	0	0.06809	0	0.13142	0.00822	0	0	0.03553
Healthy	0.13118	0.22147	0.02836	0.00774	0.10753	0	0.00842	0	0	0.0009	0.16427	0.00824	0.00031	0.07078	0.43087	0.33819	0	0.02836	0.10753	0
Healthy	0.02665	0	0	0	0.00517	0	0	0	0	0	0	1.70483	1.27035	0.11299	0.66545	0.33369	0.00074	0	0.00517	0.00635
Healthy	0.01679	0	0	0	0	0	0	0	0	0	0	8.37107	0	0.06941	0.83014	0.40148	0	0	0	0
Healthy	0	0.02231	0	0.14635	0	0	0	0	0	0	0	0	0.15235	1.14151	0	0	0	0	0	0
Healthy	0.18736	0	0	0.00758	0	0	0.00109	0	0	0	0	0	0	0.00991	0.39538	0.32802	0.00021	0	0	0.00251
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.01432	3.05106	0	0.03259	0.03485	0.24218	0	0	0
Healthy	0	0.03336	0.16803	0.00278	0.01927	0	0	0	0	0	0	0	0	0.03567	0	0.0344	0	0.16803	0.01927	0.09841
Healthy	0	0.06064	0.19812	0	0.0302	0	0	0	0	0	0	0	0	0.482	0	0.02163	0	0.19812	0.0302	0.1088
Healthy	0.17269	0	0	0.13311	0	0	0	0	0	0	54.78769	0.15977	0.02922	0.35091	0.2731	0.1816	0	0	0	0
Healthy	1.08413	0	0	0.01587	0.04806	0.00748	0	0	0.00164	0.00306	3.28678	0	2.48059	0.02662	0.98283	0.71399	0	0	0.04806	0.00356
Healthy	0.49465	0	0	0	0	0	0	0	0	0	0	0	3.65949	0.48162	0	0.00822	0.03282	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.35611	11.9591	3.03705	1.28227	0.36479	0.29687	0	0	0	0
Healthy	0.08074	0	0	0	0	0	0	0	0	0	0	2.13308	0	0.07017	1.14662	0.46451	0.07167	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.71831	6.78405	1.2664	0.44539	0.34164	0	0	0	0
Healthy	1.109	0.08735	0.15735	0.01599	0.0525	0.14349	0	0.39329	0	0.02789	0	7.7223	0	0.1204	0.27188	0.41873	0.04294	0.15735	0.0525	0.07232
Healthy	1.99943	0.37603	0.05906	0.07871	0.00037	0.03525	1.04645	0.01871	0	0.03884	0.77271	5.73279	0.00863	0.24138	3.16915	0.86344	0	0.05906	0.00037	0.0288
Healthy	0.46303	8.79825	0	0.18657	0	0	0	0.12893	0	0.00491	0.00869	0.00291	0	1.34572	0	0	0	0	0	0
Healthy	0.23819	2.20488	0	0.01567	0	0	0.09191	0.00369	0.00857	0.03186	0	8.73026	0.61025	0.52674	0	0.33744	0	0	0	0
Healthy	0.09151	0	0	0	0	0	0	0	0	0	0.02008	0	0.6527	0.16626	0.43707	0.09146	0.00884	0	0	0
Healthy	0	0	1.04222	0	0.1124	0	0	0	0	0	0	0.73094	1.27272	1.18752	0	0	0.01945	1.04222	0.1124	0
Healthy	1.00515	1.01933	0.00546	0.01268	0.00779	0.0289	0.02224	0.05432	0.01387	0.03702	0.0063	12.0834	0	1.86445	0	0.14709	0.05795	0.00546	0.00779	0
Healthy	0	0	0.02716	0.12208	0.04012	0.0551	0	0	0.13097	0.01724	0	1.96293	0	0.0106	0	0.13231	0.00958	0.02716	0.04012	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.28066	1.11025	0.02066	0.01835	0.11258	0.37828	0	0	0
Healthy	0.17363	0.00165	0	0.00156	0.10391	0	0	0.04618	0.00464	0	0	3.02743	0.36183	0.73282	0.22116	0.1405	0.00291	0	0.10391	0
Healthy	0	0	0.03675	0	0	0	0	0	0	0	0	0	3.32683	0.00751	0	0	0	0.03675	0	0
Healthy	0.52668	0	0	0	0	0	0	0	0	0	0	0	3.79726	0.50396	0	0.06055	0.01348	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.36449	6.51407	1.12936	0	0	0	0	0	0
D015212	8.29159	0.00511	0.01498	0.21796	0.00036	0	0.00182	0	0.12092	0.01164	0.00395	0	0	2.52612	0.04295	0.87611	0	0.01498	0.00036	0
Healthy	0.0969	0	0	0	0	0	0	0	0	0	0	9.80021	1.35787	0	0	0.64301	0	0	0	0
Healthy	0.28375	0	0	0	0	0	0	0	0	0	0	0	5.04774	0.05746	0.00335	0.04103	0.23698	0	0	0
Healthy	0.04236	0.10089	0.03992	0	0	0	0	0	0	0	0	0	2.17803	0.09204	0.00542	0.03975	0.00301	0.03992	0	0.03996
Healthy	0	0	0	0	0	0	0	0	0	0	7.41683	0	3.32288	3.63613	1.95772	0.50609	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	10.1411	0	0	0	0	0	0	0
Healthy	0.00314	0	0	0	0	0	0	0	0	0	0	0.38368	2.67931	0.05385	0.02515	0.10368	0.16547	0	0	0
D015212	0.0252	0.04708	0.3594	0.80816	0.09668	0.93306	0.18364	0.06702	0.00813	0.1029	0	0	0	0.00499	1.00175	1.02212	0.00745	0.3594	0.09668	0.01444
Healthy	0.66735	0.15618	0.00183	0.00395	0.01273	0.03542	0.0022	0.00733	0.0127	0.0076	0.03631	17.0623	3.14646	5.36312	3.09889	2.50074	0.056	0.00183	0.01273	0
Healthy	0	0.5552	0.01007	0	0.02584	0	0	0	0	0	0	0	1.58155	1.73039	0	0.23502	0.03117	0.01007	0.02584	0
Healthy	1.11273	0.00488	0.02765	0.00028	0	0	0	0	0.0024	0	0	6.19816	9.59898	0.0018	0.41699	0.38467	0.00725	0.02765	0	0.00848
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.71971	0.71056	1.99603	0	0.21309	0	0	0	0
Healthy	0.07528	0	0	0	0	0	0	0	0	0	0	0	2.68694	0.12127	0	0.09549	0.18822	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.20473	0.58761	0.25335	0.32414	0	0	0	0
Healthy	0.40369	0	0	0.01152	0	0	0	0	0	0	0	1.89532	4.03802	0.42204	0.77464	0.28245	0	0	0	0
