group	Enterobacteriaceae	Veillonellaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Micrococcaceae		Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	0.90698	0	0.06711	0	0		0.25373	0.16971	0	0.28235	0	0.0784	0	0	0	0.00814
Healthy	0.06475	0.01053	0.09292	0.03338	0		1.69671	0.1208	0	0.23698	0	0.25087	0.03338	0.01053	0.09233	0.10114
Healthy	0	0	0	0	0		3.21379	0.82936	0.24689	0.24667	10.4674	2.97139	0	0	0	0
Healthy	0	0.02277	0	0	0		0	0	0	0.02341	0	0.86816	0	0.02277	0.4633	0
Healthy	0	0	0.62216	0.01564	0		0	0.0688	0.34901	3.40674	3.28395	0.66128	0.01564	0	0	0
Healthy	0.17601	0.30902	6.91246	0	0.04286		0	0.02359	0	0.36375	0	0	0	0.30902	0.06957	0.00914
Healthy	1.07164	0	0	0	0		7.14519	0.21909	0	0.63053	0	0.34375	0	0	0	0
Healthy	0.199	0.10557	0	0	0		2.67632	0.03236	0.0461	0.02782	0	0.1783	0	0.10557	1.30157	0.7303
Healthy	0	0	0.03451	1.03348	0		2.16832	0	0	1.81965	0	0	1.03348	0	0	0
Healthy	2.26417	0	0	0	0.6548		1.33551	0	0	2.73058	1.48313	3.29173	0	0	0	0
Healthy	0.49002	0	0	0.03449	0		0.81499	1.46097	0	0	0	0.716	0.03449	0	0.01412	0
Healthy	0	0	0	0	0		0	0	0.9037	0	0	4.86269	0	0	0	0
Healthy	0.12224	0	0	0	0		17.6314	0.10551	0	0	0	0	0	0	0	0
Healthy	0.05997	0.00384	0	0	0.06864		0	0	0	0	0	0	0	0.00384	0.03974	0
Healthy	0.37326	0	0	0	0		7.37889	0.09326	10.5082	1.8874	0	3.05684	0	0	0.08778	0.72884
Healthy	0.24768	0.10926	0.04576	0	0.03606		0	0.69499	0	2.03119	0	0.03629	0	0.10926	0.02794	0.09638
Healthy	0	0	0	0	0		12.2263	0	0	0	0	0	0	0	0.03494	0
Healthy	1.25009	0.00129	0	0	0		0	0.0499	0	0.52661	0	0.0524	0	0.00129	0.05258	0.1235
Healthy	0.01346	0.07158	0	0.00737	0.00064		0	0.35921	0.13359	0	0	0.04965	0.00737	0.07158	0.13994	0.11396
Healthy	0.02953	0	0.19816	0.04789	0		0	0.06682	0	0	0	0.01132	0.04789	0	0	0.07046
Healthy	22.9827	0	6.13596	0	0		0.00024	0.28985	0	1.14237	0.03189	0	0	0	0.00481	0
Healthy	0.03113	0	0	0	0		0.58731	0.09245	0	0.37169	0	0.67343	0	0	0.01226	0.02141
Healthy	0	0	0	0	0		0.0177	0.03641	0.61379	0	0	0	0	0	0	0
Healthy	0.08494	0	0	0	0		6.36084	0.01766	0	0	0	0.00996	0	0	0.00908	0.03076
Healthy	0	0	0.43582	0	0		0	0	11.4758	0.46867	9.77338	1.5796	0	0	0	0
Healthy	0.02279	0	0.01289	2.54666	0		0.10597	0.04709	0.22246	0.66456	0	0.09218	2.54666	0	0	0.04359
Healthy	0	0.04891	0	0	0		0.73486	5.85099	0	0	0.84447	0.03829	0	0.04891	2.1791	0
Healthy	0	0.17018	0	0	0		0.41348	0.03747	0.64188	0.19269	0	0.42559	0	0.17018	0.01748	0.09663
Healthy	0	0	0	0	0		0	0.55204	0	2.71805	0	0.16815	0	0	0	0
Healthy	0.06668	0	0.00368	5.98225	0		0	0.06492	3.66315	0.42719	4.11684	9.20237	5.98225	0	0	0.17428
Healthy	0.22896	0.13528	0	0	0		0	0	0	0	0	0	0	0.13528	0.22418	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	6.04214	0	0.04294	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.24438	0	0	0	0.00818	0	0	0	0
Healthy	0.0787	0	0	0.04691	0		0	0.34962	0	0.47611	0	0	0.04691	0	0.01841	0
Healthy	0.49882	0.31793	0	0	0.01005		10.9872	0	0	0	0	0.21008	0	0.31793	0	0
Healthy	39.45582	0.11584	0.07195	3.3189	0		0.12052	0.62589	2.878	0.63273	0	0.23457	3.3189	0.11584	0.07814	0.19935
Healthy	0	0	0	0	0		0	0	0.50663	0	1.53777	1.37327	0	0	0	0
Healthy	0	0	0	0	0		0.85429	0.01775	0	0.11069	0	0	0	0	0.04967	0
Healthy	0	0.00321	0	0	0		0	0.003	0	0	0	0	0	0.00321	0	0
Healthy	0	0	0	0	0		0	0	5.91318	0.12669	0.81248	0.01721	0	0	0	0
Healthy	0.45621	0.1539	0	0	0		0	0.19577	0	0.03136	0	0	0	0.1539	0.10996	0
Healthy	0	0	0.18967	0	0		13.1215	0.05413	0.22609	2.45112	0	0.29611	0	0	0	0
Healthy	0	0	0	0	0		0	0.12954	0	0.11598	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.14638	0	0	0	0		0.33902	1.73015	0.20727	0.06573	0	0.01373	0	0	0.00806	0.00585
Healthy	0	0.00354	0.35994	1.979	0		0.95794	0	0	0.9468	0	0.00051	1.979	0.00354	0	0
Healthy	0.06778	0	0	0	0		0	0.44904	0.80213	0.01095	0	0.83436	0	0	0.02187	0
Healthy	0	0	0	0	0		0	0.29186	0	0	0	0	0	0	0	0
Healthy	0	0	0.05913	0	0		5.48769	0.15947	2.68708	0	0	0.08649	0	0	0	0.02876
Healthy	15.20499	0.01062	0.01168	0.80726	0		0	0.02173	0	0	0	0.07673	0.80726	0.01062	0	0.08778
Healthy	1.76217	0.873	0.0058	0.08862	0.01292		0.00876	0.05485	0.03732	0.44751	0.20651	0.31491	0.08862	0.873	0.06386	0
Healthy	0.02017	0	0	0.08184	0		0	0.01227	4.11402	0.19709	9.11108	0.98424	0.08184	0	0	0.00449
Healthy	0.11397	0	0	0	0		0.12127	0.2765	0.05697	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	64.1016	26.2149	0	0	0		0	0	0	0	0	0	0	26.2149	0.0069	0
Healthy	0.32461	0.0599	0	0	0		0	0.16505	0	0.45152	0	0.00724	0	0.0599	0.0418	0
Healthy	0.0011	0.02606	0	0.1133	0		4.66303	0.68787	0.08659	0.3587	2.10345	0.07794	0.1133	0.02606	0.08152	0.23946
Healthy	0.17471	0	0	0.52613	0		0	0.0466	0.06375	0.14383	0	0	0.52613	0	0	0
Healthy	0.02813	0	0.024	0	0		0	0.09442	0.58978	0.09524	3.12644	0.12339	0	0	0	0
Healthy	0.05512	0.00193	0	0	0		0	0.03351	0	0.1074	2.89996	0.02557	0	0.00193	0.14442	0.12472
Healthy	0.86796	0	0	0	0		6.098	3.29607	1.38448	0	1.57201	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.08676	0	0.18604	0	0.54766	0	0	0.07228	0.80352
Healthy	0.34944	0.20105	0.00571	0	0		0.44848	0.71372	0	0.62244	0	0.0271	0	0.20105	2.348	0.16315
Healthy	0.02269	0	0	0	0		0	0	0	3.65309	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.00724	0.01323	0	0	0		0.00127	0.00465	0	0.22124	0	0	0	0.01323	0.04622	0.00171
Healthy	0	0	0	0	0		2.88098	0	0	0.9505	0	0	0	0	0	0
Healthy	0	0	0	0.00312	0		3.41279	0.66392	0	0.15197	0	0.00204	0.00312	0	0.00193	0
Healthy	0	0	0	0	0		0.02971	0.02764	0.07658	0	0	0	0	0	0	0
Healthy	0.45166	0	0	0	0		0.15368	0.05766	0	0.7235	0.0772	0.44679	0	0	0	0
Healthy	0.83784	0.8811	0.01293	0.0167	0.00295		0	2.4723	0	3.83008	0	0.41495	0.0167	0.8811	0.11673	0.03323
Healthy	4.7802	0	0	0	0		0.57307	0	0	0	0	0	0	0	0	0
Healthy	1.89855	0	0	0	0		0	0.25344	0	0	0	0	0	0	0	0
Healthy	0.20269	0	0	0.01823	0		0.0313	0.03209	0	1.07557	0	0	0.01823	0	0	0
Healthy	0	0	0	7.6211	0		0	0.05391	0	0	0	2.24055	7.6211	0	0	0
Healthy	0	0	0	0	0		0	1.04495	0	0.05326	0	0.07472	0	0	0	0
Healthy	0	0	0	0	0		0	0.03758	0	0.50066	0	0	0	0	0.01651	0.50499
Healthy	0	0	0	0	0		0	1.1305	0	0.07947	0	0.05916	0	0	0	0
Healthy	0.07345	0	0	0	0		0	0.16779	0	0	0	0.02311	0	0	0	0
Healthy	0	0	0	0	0.03263		0	0	0	0	0	0.0884	0	0	0	0
Healthy	8.44249	0	0	0	0		2.89205	0.02508	0.58844	0.71657	0	0.63692	0	0	0	0
Healthy	0.85535	0	0	0	0		3.15983	0.78518	0.39124	0	1.51366	0	0	0	0	0.39002
Healthy	0.01393	0.02653	0.01002	0	0		0.70025	1.36842	0	1.05732	0.37257	0.00764	0	0.02653	0.09157	0
Healthy	0.11128	0.05668	0	0	0.00473		0.56199	0.13982	0	0.37323	0	0.01282	0	0.05668	0.82508	0.06701
Healthy	0	0	0	0	0		0	0.35837	0	0	5.67807	2.60916	0	0	0	0.20923
Healthy	0	0	0	0	0		0.00142	0.02538	0	0.07765	0	0.02174	0	0	0	0
Healthy	0.27974	0	0.19118	0	0		0.56761	0.04878	2.23143	1.15308	0	2.46128	0	0	0	0.00988
Healthy	9.24227	0	0	0.31655	0.00943		0	0.18456	0	1.55774	0	0.00492	0.31655	0	0.00066	0.1621
Healthy	0.09412	0.09972	0	0	0		0.01513	1.57033	0.09898	0.23941	0	1.08905	0	0.09972	0	0
Healthy	0.26577	0	0	0	0		0.72869	0.29357	0	0.06607	3.59974	0.00797	0	0	0	0
Healthy	0.16894	0	0	0	0		4.67237	0.44869	0	0.5414	0	0.64678	0	0	0	0
Healthy	0.50431	0.02426	0	0	0		0	0.12559	0	0.13187	0	0.0216	0	0.02426	0	0
Healthy	2.7113	0	0	0.0218	0		0	0.09109	0	0	0	0	0.0218	0	0	0
Healthy	0	0.04421	0.15422	0.19352	0		8.11954	0.00529	1.22198	0.7682	0	0.03688	0.19352	0.04421	0	0.22335
Healthy	0.09102	0	0	0	0		0	0.26517	0	0	0	0.01914	0	0	0	0
Healthy	0	0	0	0	0		5.92107	0	13.0073	0.784	1.0375	0.58038	0	0	0	0
Healthy	1.05461	0	0	0	0		6.87176	0.29922	0	0.67529	0	0.30796	0	0	0	0
Healthy	0.23061	0.02116	0	0	0		2.14262	0.00556	0	0.05352	0	0.06007	0	0.02116	0	0.00111
Healthy	0	0.03773	0	0	0.05125		0	3.78623	0	0.69214	0	0.00777	0	0.03773	2.16006	0.0561
Healthy	1.35434	0	0	0.01686	0		0	0	0	0	0	1.45169	0.01686	0	0.03576	0.08241
Healthy	0.06567	0	0	0	0		0	0.25451	0	0	0	0.00759	0	0	0	0
Healthy	0.06423	0	0	0.45795	0		0	0.0309	0.05847	0.12423	0	0	0.45795	0	0	0
Healthy	0	0	0	0	0		0	0	0.09805	0.15025	0.46187	0.63719	0	0	0.91966	0.3595
Healthy	0	0.45553	0	0	0		8.41324	0.45707	0	0.10293	0	0	0	0.45553	0	0
Healthy	0.07982	0.00111	0.45944	0	0.00417		8.75078	0.20182	0	0.39764	0	0.03386	0	0.00111	0	0.19699
Healthy	10.5558	0	0	0	0		43.9957	0.30039	0	1.28323	0	0.15544	0	0	0	0
Healthy	0.64566	0.00609	0	0.34756	0		5.21823	0.74605	0.22484	0.28173	0	0.25868	0.34756	0.00609	0.09412	0.00715
Healthy	0	0.11838	0	0	0		5.88147	2.3087	0	0	0.2403	0.04078	0	0.11838	0.75647	0
Healthy	0.41483	0.04963	0	0.00849	0		0	0.04616	0	0.70373	0	0.04801	0.00849	0.04963	0.29528	0.18428
Healthy	0	0	0	0	0		23.5674	0	2.32247	0.38901	2.589	0.24461	0	0	0	0
Healthy	0	0	0	0	0		0	3.11276	0	0.09569	0	0.07602	0	0	0	0
Healthy	0	0	0	0	0		3.56343	5.74877	0.61693	0	1.11523	0	0	0	0.48923	0
Healthy	0	0	0	0	0		1.16615	0.77799	0	0	0	0.00129	0	0	0.06918	0
Healthy	0.75057	0	0.18254	0.0083	0		1.60176	0.07271	2.47832	0	0	0.02233	0.0083	0	0	0.15967
Healthy	0.31592	0	0	0.98625	0		3.19426	0	1.2636	1.04435	0	1.08547	0.98625	0	0	0.4262
Healthy	0.44133	0	0	0	0		0.15171	0.0368	0	0.71663	0.05697	0.54003	0	0	0	0
Healthy	0	0	0	0	0		0	0.06033	0	0.00623	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.18387	0.09105	0	0	0	0	0	0	0.08575	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	12.8824	0.02826	0.02736	0	0		0.87368	0.94112	0.95618	0.11814	0.00343	0.46944	0	0.02826	0	0
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.84802	0.42282	0	0	0.50488	0	0	0	0
Healthy	0.05833	0.08221	0	0.04268	0		0	0.00263	0	0.97485	0	0.03163	0.04268	0.08221	1.51351	0.02403
Healthy	0	0.07227	0	0	0		0	1.01535	0	0.08153	2.52787	0.24573	0	0.07227	1.41592	0
Healthy	0.00891	0.00511	0	0	0		0	0.02177	0	0.06902	0	0.00359	0	0.00511	0	0
Healthy	15.69949	0.00923	0.01165	2.40798	0.00389		0	0.02736	0	0	0	0.0691	2.40798	0.00923	0	0.08193
Healthy	0.25258	0.02153	0	1.69141	0		11.9544	0.90539	1.22427	0.15335	11.3824	1.82914	1.69141	0.02153	0.20925	0.35991
Healthy	0	0.01505	0	0	0		7.00361	0.28073	0	0.61525	0	0.19751	0	0.01505	0	0
Healthy	0	0.02504	0	0	0		2.70233	0	2.86015	0	1.86364	6.09948	0	0.02504	0	0
Healthy	0	0	0	0	0		18.535	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.08399	0.04496	0	0.1068	0	0.44993	0	0	0.06424	0.29712
Healthy	0	0	0	0	0		0.12008	1.14509	0	0.3691	0	0.27834	0	0	0	0
Healthy	0	0.10558	0.06363	0.32378	0		0	0	0	0.2526	2.71736	1.91668	0.32378	0.10558	0.18245	0
Healthy	0	0	0	0.7817	0		0	0	0	0	2.56206	0.99592	0.7817	0	0	0
Healthy	1.16767	0.89451	0	0	0		0	0	0	0	0	0	0	0.89451	0	0
Healthy	0	0	0.0005	0.85965	0		0	0.08956	2.05034	1.73004	3.52234	3.40634	0.85965	0	0.01245	0.00299
Healthy	0.35884	0.01425	0	0	0		0	0.08192	0	0.13703	0	0.0329	0	0.01425	0	0
Healthy	0.16451	0	0	0	0		0	0.08956	0.19165	1.30424	0	0.00981	0	0	0	0
Healthy	0	0	0	0	0		0	0.13231	0	0.12202	0	0	0	0	0	0
Healthy	0	0	0	0	0		1.06484	0.27376	0	1.18894	0	0.1098	0	0	0.01303	0.14282
Healthy	0.00608	0	0.01315	0.60284	0.01084		0	0	0	4.53704	0	0.82935	0.60284	0	0	0.13293
Healthy	80.18885	0.04837	0	0.02252	0.00023		0	0.01465	0	0	0	0.54115	0.02252	0.04837	0.05287	0.0106
Healthy	0.95903	0.83326	0	0	0		0	0	0	0	0	0	0	0.83326	0	0
Healthy	0.01684	0	0	0.0721	0		0	0.04409	3.55074	0.28977	10.17461	0.8583	0.0721	0	0	0.00744
Healthy	0	0	0	0	0		0	0.0823	0	0.10093	0	0	0	0	0	0
Healthy	0	1.51662	0	0	0		0	0.0795	0	0	2.31983	1.52302	0	1.51662	3.22162	0.24166
Healthy	0	0	0	0	0		0.09913	0.00619	0	0.08619	2.31731	1.326	0	0	0	0
Healthy	0.02795	0.0141	0.13487	0	0		0	0	0	0	0	0.00285	0	0.0141	0.02809	0
Healthy	0	0	0	0	0		0	5.06943	0	0.00628	0	0.02901	0	0	0.12055	0
Healthy	0	1.97508	0	0	0		0	0	7.62638	0	0	0	0	1.97508	2.72423	0.25611
Healthy	1.58131	0	0	0	0		0	0.04325	0	0	0	0	0	0	0	0
Healthy	0	0.00266	0	0	0		0	5.1546	0	0.01508	0	0.02779	0	0.00266	0.07898	0
Healthy	11.9205	0.7535	0	0	0		0	0.16571	0	0.21143	0	0	0	0.7535	0	0
Healthy	0	0	0	0	0		10.0789	0.11366	0	0.27608	0.9397	0.03326	0	0	0	0
Healthy	0.01278	0	0	0.34202	0		3.27258	0	5.89659	0	0	1.44364	0.34202	0	0	0
Healthy	0.17318	0.00837	0	1.44151	0		0.03689	1.15726	0	2.8142	0	0.50035	1.44151	0.00837	0.02867	1.06211
Healthy	0	0	0	0	0		0	0.18359	0	0.06888	0	0	0	0	0.46573	0
Healthy	0	0.10252	0	0	0		5.755	2.28897	0	0	0.30373	0.06075	0	0.10252	0.81982	0
Healthy	0	0.08526	0	0	0		5.68315	2.26882	0	0	0.28589	0.06965	0	0.08526	0.79012	0
Healthy	0.4473	0.02663	0	0	0		0	0.14622	0	0.12065	0	0.01682	0	0.02663	0	0
Healthy	0.08024	0	0.00801	6.02201	0		0	0.0925	0.40432	1.07661	1.94594	6.49901	6.02201	0	0	0.23346
Healthy	0	0	0	0	0		0	5.97678	0	0	0	0.00996	0	0	0.08352	0
Healthy	0.06265	0.18493	0	0	0		0	0.2899	0	0.17988	0	0.12365	0	0.18493	0.03197	0
Healthy	2.06972	0	0	0	0		11.6171	0.29866	0.41649	0.33875	0	0.5014	0	0	0	0.00929
Healthy	0	0	0	0	0		0	0.04115	0	0.23576	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.07452	0.07548	0.5919	0	0	0	0	0	0	0
Healthy	6.2715	0	0	0.56914	0		0	0	0	3.92622	0	0	0.56914	0	0	0
Healthy	0.01526	0	0	0.06189	0		0.02047	0.0299	0	0.13086	0	2.58062	0.06189	0	0	0.01959
Healthy	0	0	0	0	0		0.74229	0	0	0.02807	0	0	0	0	0.0104	0
Healthy	0.00108	0.00413	0.03435	0	0.00862		0	0	0	0	0	0	0	0.00413	0	0
Healthy	0.05435	0	0	0	0		0.48096	0.0289	0.00654	0.32443	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.53548	0	0.01567	0	0	0	0	0	0
Healthy	1.36418	2.41371	0.19386	0.0799	0.05283		0	0	0	0	0	0.03993	0.0799	2.41371	1.12996	0.02774
Healthy	0	0	0	0	0		0	9.09862	0	1.43714	0	0	0	0	0	0
Healthy	0.13815	0.01164	0	0	0		0	0	0	0.02489	0	0.01227	0	0.01164	0.04643	0.04244
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.28494	0	0.84596	0	0	0	0	0	0
Healthy	0.13652	0.01343	0	0	0		0	0.2188	0	0.02071	0	0.11142	0	0.01343	0.13458	0
Healthy	0	0.40902	0	0	0		0.17856	0.07179	0	0.16158	0	0.56261	0	0.40902	1.53808	0.59943
Healthy	0	0	0.04988	0.51013	0		0.05335	0	0.09682	0.03757	0.27964	0.2298	0.51013	0	0.00165	0
Healthy	0	0	0	0	0		3.48511	0.69371	0	0.16424	0	0	0	0	0	0
Healthy	0	0	0	0	0.01794		0	0	0.13061	0	0.94115	0	0	0	0.17803	0
Healthy	0	0	0	0	0		0	0.21224	0	0.22255	0	0.05984	0	0	0	0
Healthy	0.20818	0	1.35478	0	0		1.60562	0	1.75451	2.33967	0	0	0	0	0	0
Healthy	0.15254	0	0	0	0		13.7651	0.04823	0.00361	0.02807	0	0.01167	0	0	0	0
Healthy	1.77338	0.16485	1.04222	0	0.00516		0	0	0	0	0	0.00085	0	0.16485	0.19787	0
Healthy	0	0	0	0	0		0	0.03288	0	0.20241	0	0.40115	0	0	0.98853	0.55471
Healthy	0	0	0	0.2371	0		0	0	0.63831	1.6901	5.39228	0.34361	0.2371	0	0	0.09059
Healthy	0.13726	0.01968	0	0	0		0	1.36581	0.1733	0.16682	0	0.01182	0	0.01968	0	0
Healthy	0	0.25954	0	0	0		0	1.25638	0	0	0	0	0	0.25954	2.85407	0
Healthy	0	0	0	0	0		0	3.0744	0	0.61092	0	0	0	0	0	0
Healthy	0.07933	0	0	0	0		12.3635	1.99097	0.01909	0.02144	0	0.06755	0	0	0	0.01894
Healthy	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		15.4696	4.02367	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	5.88798	0	0	0	0.02232	0	0	0.09083	0
Healthy	0	0.00526	0	1.06582	0		0.26236	0.00163	0.86895	0.0261	0.15457	0.76578	1.06582	0.00526	0.21026	0.26833
Healthy	0	0.01176	0.3508	0	0		0	0.03078	0	0.16561	0	0.03859	0	0.01176	0.00648	0.0095
Healthy	0	0	0	0	0		0	6.00802	0	0.02601	0	0	0	0	0	0
Healthy	0.02034	0	0	0	0		32.1336	0.2487	0	1.43941	0	0.06691	0	0	0	0.00751
Healthy	0.69465	0	0	0	0		0.00768	0.0299	0	0.86334	0.02539	0.31929	0	0	0	0
Healthy	5.9115	0	0	0	0		20.3695	0.00675	0.57294	0	1.05239	0.05774	0	0	0	0
Healthy	1.33955	0	2.7281	0	0		0	0	0	1.29116	0	0.01475	0	0	0	0.39836
Healthy	0	0	0	0	0		0	0	0	2.86906	1.71623	10.9511	0	0	0	0
Healthy	12.1701	1.00389	0	0	0		0	0.18174	0	0.29767	0	0	0	1.00389	0	0
Healthy	0.01842	0.00224	0.00481	0.09053	0.004		0.02628	2.89315	0	0	0	0.04992	0.09053	0.00224	0.05673	0.05296
Healthy	2.5009	0.02652	0	0	0		0	0	0	0	0	0	0	0.02652	0.99388	0.03703
Healthy	0	0	0	0	0		0	1.87815	0	0	0	0.06762	0	0	0	0
Healthy	0	0	0	0	0		0	0.06025	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		0	0.49439	0	0.06218	0	0	0	0	0.0202	0
Healthy	0	0	0	0	0		17.2204	2.41617	0	0	0	0	0	0	0	0
Healthy	0.38517	0	0.04924	0	0		5.08195	0.02987	0	0.02694	0	0.04715	0	0	0	0
Healthy	0	0.04737	0	0	0		0.75077	5.68858	0	0	0.92974	0.03328	0	0.04737	2.2516	0
Healthy	0	0.34535	0.00249	1.87658	0.02534		0.03042	1.14338	0.7659	0.3178	0.17736	1.84775	1.87658	0.34535	2.16802	0.32484
Healthy	0.35908	3.21134	3.68029	0	0.00073		0	0.17981	0.04704	0.06957	0	0.70477	0	3.21134	0.64101	0.0032
Healthy	0.88244	0.00707	0	0	0		0.01927	0.00631	0	0.26174	0	0.31104	0	0.00707	0.03809	0
Healthy	31.3908	0	0	0	0		0	0.58919	0	0	0	0.14322	0	0	0	0
Healthy	0	0	0	0	0		0	0.29373	0	0.43742	0	0	0	0	0	0
Healthy	0	0	0	0	0		0.00991	0.0154	0	0.25179	0	0.05301	0	0	0	0
Healthy	0.35025	0	0	0	0		1.02905	0.36323	1.61162	0.35646	0	0.14449	0	0	0	0
Healthy	0.08958	0.21276	0	0	0		0	0.22577	0	0.17035	0	0.13937	0	0.21276	0.02197	0
Healthy	0	0	0	0	0		2.66794	0	0	0	3.42927	0	0	0	0	0
Healthy	0	0	0	0	0		0	8.24337	0	1.30201	0	0	0	0	0	0.28424
Healthy	0.65793	0.01466	0	0	0.00322		0	0.00304	0	0.33014	0	0.04603	0	0.01466	0.02304	0.00968
Healthy	0	0.03741	0	0	0		0	0.06841	0.01598	0.01227	0	0.04956	0	0.03741	0.02005	0.24526
Healthy	0.55499	0.02256	0	0	0		0.37964	0.00015	0	0	0	3.02379	0	0.02256	0.00322	0
Healthy	3.33224	0	0	0	0		0	0.08977	0	0	0	0	0	0	0	0
Healthy	1.60419	0	0	0	0		0	0.10532	0	0	0	0.04027	0	0	0	0
Healthy	0	0.04038	0	0	0		0.73966	5.86788	0	0	0.87301	0.03855	0	0.04038	2.15948	0
Healthy	19.26871	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.15204	0.05513	0	0	0		0.92828	0.1691	0.91062	0	0	0	0	0.05513	0	0
Healthy	0.03218	0	0	0.07924	0		0	0	0.12031	0.61758	0.07567	0.17399	0.07924	0	0	0
Healthy	0.24918	0.00328	0.03975	0.06273	0.0011		0	2.02905	0	0.26516	0	0.02758	0.06273	0.00328	0.00658	0.01363
Healthy	0	0.37807	0	0	0		0.00447	6.05602	0	0	3.44399	0.0057	0	0.37807	2.03012	0
Healthy	0.0542	0	0	0	0		0.1096	2.5475	0	0.73477	0	0.47012	0	0	0	0
Healthy	17.2665	0	0	0	0		2.20326	0	0.05877	0.29143	1.40121	1.87534	0	0	0	0
Healthy	0.02491	0.07814	0	0	0		0	0.00244	0	1.03756	0	0	0	0.07814	0.28719	0
Healthy	0.79603	0	0	0.00782	0		0.01943	1.29585	0	0.09636	4.49462	0.33034	0.00782	0	0.00248	0.00536
Healthy	0.32158	0.16998	0	0	0		0	0.01267	0	0.49852	0	0	0	0.16998	0	0
Healthy	0.10318	0	0	0	0		0.49357	0	0	1.28078	0.01425	0.8151	0	0	0	0
Healthy	9.22203	0	0	0	0		1.14964	0	0	0	0.18431	0	0	0	0	0
Healthy	1.0624	0	0	0	0		7.08587	0.32502	0	0.71967	0	0.32579	0	0	0	0
Healthy	1.79614	0.39935	0	0.19755	0.01361		0	0	0	1.73508	0	0.01247	0.19755	0.39935	1.49969	0.5997
Healthy	10.3544	0	0	0	0		43.4971	0.28124	0	1.28992	0	0.14981	0	0	0	0
Healthy	0.3481	0	0	0	0		0	0.00279	0.04021	0.16052	0	0.03778	0	0	0	0
Healthy	0	0	0	0	0		0	6.12487	0	0.27891	0	0.07712	0	0	0.0099	0
Healthy	1.46955	0	0	0	0		0	0.09536	0	0	0	0.03983	0	0	0	0
Healthy	0.47781	0	0	0	0		12.3862	0	0	0.83259	0.0051	1.12635	0	0	0	0
Healthy	0.09477	0	0	0.03828	0		0	0.30524	0	0.474	0	0	0.03828	0	0	0
Healthy	3.92252	0.07346	0	0.01069	0		1.26138	0	0	0.01167	0	0.05286	0.01069	0.07346	0.1417	0.59479
Healthy	0.00675	0	0.14363	0	0		0.10231	0.13296	0.0425	0	0	0.1416	0	0	0.02958	0.26551
Healthy	0.52504	0.03213	0	0	0		0	0.13412	0	0.14158	0	0.0271	0	0.03213	0	0
Healthy	1.29633	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0		5.59844	5.06789	0.60919	0	0.92775	0	0	0	0.1119	0
Healthy	1.88029	0	0	0.18125	0.30233		1.0919	0.02253	0.06064	1.31394	2.29265	5.20824	0.18125	0	0	0
Healthy	0	0.0081	0	0	0		0.56357	0.01507	0	0.07655	0	0	0	0.0081	0.0207	0
Healthy	0.05795	0	0	0	0		0.41167	0	0	1.22079	0.00178	0.82368	0	0	0	0
Healthy	0	0	0	0	0		0	0.11188	0	0.08865	0	0	0	0	0	0
Healthy	0.13974	0	0	0	0		0.44721	0.0031	0	1.26261	0.01349	0.75318	0	0	0	0
Healthy	0	0	0.00823	0.51375	0		0	0.23883	0	0.87877	0	0.76109	0.51375	0	0.14387	0.25326
Healthy	0	0	0	0	0		0	6.04836	0	0	0	0	0	0	0.06958	0
Healthy	6.24797	0	0	0	0		19.8205	0.0044	0.5783	0	1.08581	0.02633	0	0	0	0
Healthy	0	0.08948	0	0	0		0	0	0	0	0	0	0	0.08948	0	0.13203
Healthy	0	0	0	0	0		0.31863	0.02681	0	0	0	0	0	0	0.18283	0.28345
Healthy	0.15278	0.0129	0	0	0		0.57034	0.03488	0	0.35549	0	0	0	0.0129	0	0
