s	Clostridium_A_leptum	Enterocloster_sp900540675	Clostridium_Q_symbiosum	Muricomes_sp000509105	Bifidobacterium_sp002742445	Enterocloster_clostridioformis_A	Anaerotruncus_colihominis	Enterocloster_citroniae	Enterocloster_sp000155435	Longicatena_innocuum	Bacteroides_uniformis	Alistipes_putredinis	Phocaeicola_vulgatus	Phocaeicola_dorei	Bacteroides_ovatus	Lachnospira_eligens_B	Barnesiella_intestinihominis	Bacteroides_cellulosilyticus	Alistipes_shahii	Alistipes_obesi	Odoribacter_splanchnicus	Parasutterella_excrementihominis
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.78940018863199	0.787181954997495	-1.12418661116024	0.49600336476015	0.513117674198287	-0.292063808323784	0.279242478421525	-5	-0.339532966032029	-1.80079352083834	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10279752358564	0.893645823791269	0.804914606868018	-5	0.0358298252528282	-0.0585382606526703	-5	-5	0.238279505062895	-0.478914244084677	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.672460850304491	0.195113338248949	0.249007470547616	-1.7912899800936	-0.46268472688799	-0.617190777568485	0.530773254190193	-5	0.577611271831561	0.493322792166494	-0.0408059155856035	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.00265730939838	1.24639294871432	0.898346105229733	-5	-1.13828641242857	0.195728113709057	0.00953587661921814	0.686968565040349	0.513752811191819	0.39409779682427	-0.103804589545789	-0.428070002125445
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.464637069231476	1.09569263125079	-0.594499964683128	0.972955487652757	-0.615019704348696	-0.36938908859412	0.50523004398418	0.745859873365572	0.18660887387236	-0.296820434853225	-0.108161595249257	-0.660250518319124
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11260868766037	-5	1.04249321312263	-5	-0.268935282611079	-0.0884429175400875	-0.0910326995816122	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.269137007953506	-0.452730009128032	0.0464990663340875	-5	-0.442059922446662	-5	-1.06762771785209	-5	-0.204161676927545	-0.359906321546981	-5	-2.07160414774329
Healthy	-0.389787135025629	-2.42712839779952	-1.73306308884083	-0.801205499824401	-5	-5	-2.35654732351381	-2.37263414340727	-1.89483057200067	-2.98296666070122	-0.422830018985877	0.963011067764081	1.02712567430472	-1.73494621149599	0.260841458249144	-5	-5	-5	-0.474048658751987	-5	0.075605350002716	0.00953587661921814
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.924424543611723	-5	-5	1.039394684559	-0.390704471126086	0.48378692670438	-5	0.631067149560387	0.220244110790971	-0.17436619761735	-5	-1.71399287792053
Healthy	0.203128116591214	-2.85078088734462	-5	-2.20620961530918	-5	-5	-5	-5	-1.80715388481116	-2.53017798402184	0.383612528221421	0.881743472010078	0.46410784443978	-0.842785077608849	0.252163435553494	-0.235114327475389	-5	-0.882463567289662	0.072477833197706	-0.44560776450295	-5	-1.17842097208799
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.887197992555555	0.141421551181417	0.0468695965009375	-1.91937351307819	-0.594431682071155	-0.132161428492514	0.31514082757147	-5	0.633217906503808	0.74412157904787	0.419422047622844	-5
Healthy	-5	-2.9100948885606	-5	-5	-5	-5	-5	-5	-5	-5	-0.0725834378777029	-5	0.199623552920931	0.130986328210579	-1.01412464269161	-1.15745316350498	-1.61798295742513	-5	-1.02650269126794	-5	-0.598168825091052	-5
Healthy	-1.9072793553159	-0.667440358532596	-5	-2.18243463044022	-5	-5	-5	-2.26600071346161	-5	-3.65757731917779	0.02856311976092	0.598117211553686	0.013397650974702	-2.87614835903291	-0.284782437598928	0.211881092183438	-0.0195103090829016	-5	0.0488960601246948	-0.56747965864107	-0.244132763595781	-2.72584215073632
Healthy	-5	-0.216053564833748	-5	-5	-5	-1.68634365338197	-0.266666286715176	-5	-5	-3.06550154875643	-5	-2.08407278830288	0.751114287218029	-5	0.549682389352718	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.789173361321744	-0.288648386605336	-5	-5	-5	-5	-5	-5	-5	-5	0.934494916274096	-0.108027907902876	0.230188266484842	-5	0.0157536277267639	-1.50196527631297	0.121395680707223	-5	0.315770985813979	0.0343115426484515	0.0997980021373669	-1.30539480106643
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.48017200622428	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.67366413907125	-5	-5	-5	-2.40671393297954	-5	-5	-5	-3.52287874528034	-2.67778070526608	0.566349092191664	0.390184152718809	0.150136014678629	0.0300083876550595	-0.710500234126143	-0.106171684500519	-0.168475751970877	-0.88706002391592	-0.337176085055648	-1.03263926003405	-0.104356495175921	-2.4672456210075
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.87426142546824	0.565932781021757	1.05277894607718	-1.55253186905024	0.107104776214251	0.661442573315822	0.426218379832578	-1.19948912310563	-0.133824942029719	0.36491666177513	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.938028614782718	1.21754474118568	-0.173795576500747	-1.32468001666071	-0.59742913177767	-5	-5	-5	0.394248495561841	0.311948720223967	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.554512176395736	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.834152286531875	-5	-5	1.11628256547714	-1.19320972841593	0.388330371815953	-5	0.307594438322295	-0.104455912717455	-0.531652669587843	-5	-1.21953866713828
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.18138076064777	-5	0.963106583924008	-5	-5	-5	-5	1.13994548432216	-5	-5	-5	-5
Healthy	-5	-1.77806440017199	-1.81191562628506	-1.6978856230438	-1.12383991517437	-5	-5	-5	-5	-5	1.37356314034713	0.585476521747985	0.875636467260759	-1.55377359822184	0.959599888923988	-5	0.425508135962269	-0.282895613413624	0.0359297894567229	0.257707366919087	-5	-5
Healthy	-0.448623203895192	-1.45817123321869	-0.956087832898746	-1.83743559347698	-5	-5	-1.57057073561821	-1.01790976070421	-2.87289520163519	-2.08884239126002	-0.0285664233647499	0.0245349232592338	0.283782757095989	-1.65111127692856	-1.35743656289561	-0.110373398667119	-5	-5	-2.21538270736712	-0.195233781681681	-0.878407330561593	-2.94309514866353
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0619686509036453	1.33476347762349	0.499226431276069	0.292920299600006	-0.33080403194422	0.110875779092836	0.412682258222781	-5	-0.00332637321017741	0.501249652444346	0.124820375234512	-1.63227145391302
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.493526361608502	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.454816631784594	-0.421246215573565	-1.14636261804141	-5	-0.523240808229114	-5	-1.74160219590449	-0.987753480014929	-5	1.20939999169928	0.135482491335712	0.916633419847598	-5	-0.249892915072702	-0.695962098095417	0.328389798025231	0.0472203337116203	-0.661105448561644	-5	-5	-0.265200170411153
Healthy	-0.708564545072878	-0.342408783621139	-5	-5	-5	-5	-5	-5	-5	-5	0.994053503869773	-0.0959339480854972	0.201883043685357	-5	0.0523475992246639	-1.49471432585587	0.136929738935173	-5	0.331330100866132	0.022778799863035	0.103841335384497	-1.64859024807456
Healthy	-5	-5	-5	-5	-5	-5	-1.44928257653072	-5	-5	-2.45099673797421	1.39152453533383	1.06284548906168	-1.68089394069022	0.927304649209857	-5	-0.17041965358348	-5	-5	0.33069982642125	-5	0.268058192346099	-2.08460016478773
Healthy	-5	-1.19402364928244	-1.54714066420415	-0.9684299678589	-5	-5	-5	-1.31425826139774	-5	-2.11069829749369	0.182277665424091	-1.23003219867056	0.984364366092242	-1.63959594527006	-1.72839069862117	1.15642829525773	-3.49485002168009	-3.22184874961636	-1.84436036624022	-1.82477819965695	-5	-5
Healthy	-1.33611070137734	-0.314267216015452	-5	-2.28567024025477	-5	-5	-2.19654288435159	-5	-5	-5	0.998601058240175	0.765485263182688	0.481363789014991	0.506491502771017	-0.009678908131148	-0.502821464636893	0.103926810608236	0.518328338036038	-0.00234281214349954	-0.726373793727041	0.018513262413331	-3.1249387366083
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0668441599233	-5	-5	1.22503802148638	-0.307726057744507	0.369848278848791	-5	0.603831551857434	0.0347848226072276	-0.202088767581531	-5	-5
Healthy	-1.51956185282218	-5	-5	-5	-5	-5	-5	-5	-5	-0.83457759918543	-0.324872671510665	-5	0.268891411875417	-0.844117641918185	-0.643763742710232	-5	-0.817129036011091	-5	-0.291205308574192	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.59859945921846	-5	-5	-2.55752023093555	1.4589566174543	0.704675472608221	0.422901579608956	-0.562995034522697	0.0649706033377969	0.469885315306364	-5	1.03015467608516	-2.73518217699046	-0.5566900643242	0.333239650250176	-3.65757731917779
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.482004124896125	1.09531618441993	-0.383209513670284	0.951193215785505	-0.547738095906066	-0.338017036286904	0.484452171675509	0.738288131840886	0.233229703070722	-0.238154820644181	-0.0720089266975638	-0.61584379279692
Healthy	-5	-1.10596099919539	-0.774587327134045	-1.71489297043319	-5	-5	-1.00691663930194	-5	-1.72262002533275	-2.5543957967264	-5	-5	-5	-5	1.44664603770106	1.00103282606933	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.14611934987546	-0.703049760463361	-1.51984927472672	-5	-5	-0.963331189699903	-5	-1.92775010238649	-5	-5	-5	-5	-5	1.45871201263746	0.979711773436558	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.875756691053351	-0.698622707650655	-1.88173527391052	-0.280519553506435	-0.418073086107135	-0.999522538625545	1.02047357137875	-1.53417118464256	-0.554193484420422	-1.39924485036038	-2.39040559077478	-0.290212925848892	-5
Healthy	-1.90868484030278	-2.44369749923271	-5	-1.31812587787135	-0.575265329975104	-5	-2.44733178388781	-5	-2.29843201494407	-1.79914950190892	0.336921801433678	0.614265343007597	-0.389222763492814	0.133570840614039	-0.368688162899575	0.562571199653805	0.394556739363656	0.121178889852789	0.262496178073732	-0.839981903993323	0.0299800157727593	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04530380680528	-0.433044256571708	0.946978601693078	-5	-1.49403648198187	-0.264169644710511	0.563421751494202	0.514851785163943	-0.125767581837584	-0.070637280737979	0.0285021179186282	-1.48372911727066
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.372900537747125	0.0965311430084993	-5	0.843320625054891	-5	0.261291424203191	0.482453371902301	1.32060548111052	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.649519832658967	-5	-5	0.620595102130718	-2.26121944151563	0.0435469612871956	-5	0.0334076702082611	-0.905493933545545	-5	-5	-1.14460200334593
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.395259976762492	-5	0.925881149761478	0.46976312459806	-0.565926346214949	0.481112840841517	0.831489680279566	0.160654574594794	-5	-5	-5	-5
Healthy	-1.23440594468055	-0.635130201333038	-0.80310565308872	-1.27975798171294	-5	-1.59023589573365	-1.14068153490288	-1.32919771573906	-1.59159042153157	-1.79588001734408	0.704982260674676	-5	1.02106147359859	-1.09897782675192	-0.0577438495805351	-0.122755389843257	-5	-2.90308998699194	0.234119757614071	-0.457025271091752	-0.0845315696187401	-1.36703683183274
Healthy	-0.958370491524862	0.294953156541025	-1.22863302914222	-3.42021640338319	-5	-5	-1.54045674171959	-2.1511952989482	-2.24033215531037	-2.64975198166584	0.407147767496846	-0.485120344777207	-0.271102675447726	-2.6903698325741	-0.837584963893553	-1.3058337040668	-2.06348625752111	-2.25884840114821	-1.89008413697621	-5	-5	-5
Healthy	-5	-0.313631896526964	-5	-5	-5	-5	-5	-5	-5	-3.72124639904717	0.79105241989211	-1.88706002391592	-1.89143497626717	-5	0.745639943855702	-3.88605664769316	-5	-5	-5	-5	-5	-5
Healthy	-1.64820369310298	-0.846124186321022	-5	-5	-0.425309105848966	-5	-5	-2.09312646527793	-1.67345933148344	-5	-0.360135162044922	0.0768697255698856	0.739361078816363	0.446967210064926	-0.700427333241505	-5	-0.214485095304078	-0.311954116974448	-3.36653154442041	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.907579026274857	0.380945302491992	0.443616539195576	-0.305061531187755	-1.15384852347118	0.518461294931838	-0.185279733540349	-1.29524909570933	0.121595951827045	-0.906088258950622	-5	-2.05305672930217
Healthy	-0.769755500598625	0.362880019027039	0.0179635699312426	-0.94919505218654	-5	-0.87942606879415	-5	-5	-5	-5	-0.00442622512664049	0.874216753411642	0.526371589765284	-5	-0.56080946217243	-0.330580835134972	0.104736281150049	-5	0.158495172917293	0.426816949122326	0.21160904802434	-1.71085716406767
Healthy	-1.19030564128308	0.053297457148054	-2.26201267366657	-2.10790539730952	-5	-0.92741926735105	-5	-2.53313237964589	-1.77546693739391	-5	0.715989980522076	-0.0590653593706561	0.865208240198854	-5	-0.813184875552546	0.580287314559399	-5	-5	-0.309281308532978	-1.15384852347118	-0.461652520161222	-1.23687162320086
Healthy	-1.45904519107387	-1.16077342598656	-1.56591036158211	-1.39653084026616	-5	-5	-5	-5	-5	-1.69702006325175	0.694188251620971	-0.671477694122664	-0.3740499543161	-5	-0.0891995654595731	-5	-5	-5	0.0252976709519576	-5	-5	-2.01818139282934
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.57839607313017	1.25339398499118	0.89431938635398	-5	-1.11833009232794	0.202180332871772	0.045424693509988	0.672779257843863	0.540736044385593	0.394453432010113	-0.0660725667336494	-0.422175139019761
Healthy	-1.53120973790039	-3.21467016498923	-5	-0.983300861935028	-5	-5	-5	-5	-5	-2.80410034759077	0.209981228656706	-0.497108788058756	-0.342800681475599	-0.198054617432056	-1.18762148884581	-1.47990967188716	-0.441483425262138	0.273246723836341	-0.904935310451364	-0.737264220333513	-0.195186128455726	-2.53461714855158
Healthy	-0.875104695011507	0.0509324241469379	-1.43462449728593	-5	-5	-5	-5	-5	-5	-5	-5	1.19720913493808	1.06605034986157	-2.31158017799729	-5	-5	0.522031914548407	0.64534955332595	-5	-0.393511149557352	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.04566753885865	-0.425228168124971	0.914479613117527	-5	-1.40110011293612	-0.294495498596165	0.579471478188315	0.524842521309417	-0.159009899464302	-0.0531794286904475	0.0379600733382725	-1.8699880503281
Healthy	-0.131620097523281	-1.10138450258381	-5	-5	-5	-5	-5	-5	-5	-5	0.884940293332863	1.16711077417573	-0.038935030989918	-1.53610701101409	0.0556305770836535	-5	0.813853087871041	0.587530251943982	0.329141498760167	0.603943994197789	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.778628711758099	0.645255200879286	-0.432150549426893	-5	0.170123775648977	0.472548757183384	0.132861391711378	-0.0113563327473211	-0.984682166930883	-5	-5	-5
Healthy	-0.569715268910044	-2.09528445472132	-5	-5	-5	-2.17198493577602	-5	-5	-2.24336389175415	-5	0.933784308472553	0.603476735200719	-5	-5	0.458572888819037	0.0355578061516833	0.703097837458523	0.590277710199097	-0.112765407420018	0.272843739363977	-0.191856574238509	-0.625269979038187
Healthy	-0.931888382972696	-0.663080197799772	-1.39870068980566	-5	-5	-1.21831641549265	-1.39826585173989	-5	-5	-5	0.258943622802486	1.15244765841566	1.09984321218864	-5	-0.838182959832307	-5	0.338065851370058	-5	0.316075234838397	0.234846169921364	0.0725292859708848	-2.51999305704285
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.272066823876861	0.105850674385144	-0.414415204076742	0.631111833092567	-1.11356568037106	-5	0.521515964756375	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68301919564619	1.09644454741114	1.00608549350733	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.35281270210401	1.37810360763285	0.664902286209942	-5	-0.907349521643205	-0.194485549112787	0.428024585924298	0.57561846073929	0.648865255270207	0.489976750329381	-0.0288448053762709	-0.781254487776525
Healthy	-0.8082137524178	-2.02502800570193	-2.73518217699046	-1.89483057200067	-5	-5	-5	-5	-5	-2.47886191629596	0.590763837491402	0.139630397356127	0.216759516219574	-0.602668429608871	-1.07139934015548	0.0158373842806576	0.497823595325021	-0.00780007020441494	-0.644893447045508	-0.726050107449991	-0.237831788261087	-1.25173442733126
Healthy	-5	0.335872939987438	-1.99653946789049	-1.58753945257004	-5	-0.792365632611038	-5	-5	-5	-5	0.850968314451196	0.215325541765266	-5	0.681320850732935	-0.116208012273776	-5	0.199085672492418	0.710384801380213	0.0260509012724537	-5	-5	-1.50612388914718
Healthy	-1.59756665378069	-1.63413778459744	-1.55814782422671	-5	-5	-5	-2.07109230975605	-1.82275216374438	-1.60275541898961	-3.53760200210104	0.152523778268415	0.697950823122864	-0.121690808061191	-0.93689191700138	-1.50947969063665	0.0236680308154601	0.982225539237225	-0.719125827442784	0.34714259389161	-5	-0.725611204449621	-2.13906337929991
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.732720965889749	-0.0995563985453817	0.526003086092814	-5	-5	-0.560667306169737	-0.148393132210453	0.630849759528838	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.34833439607706	1.12652135007959	1.03759420681809	-5	-0.884156595887184	0.131769390337262	0.429259584957123	0.770287061518474	0.622781655135148	0.489559138492915	-0.0831251214613167	-0.725311157762441
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.908143883340633	0.142154733486203	1.19107384735284	0.171951585022239	-0.36635988053331	0.344201613900401	-0.68879730104924	-5	-0.55612708122896	-1.6769542645183	0.0771934255944134	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.9381706927053	0.695871141009438	0.673577479990822	0.450366136453245	-5	-1.9434762759209	-0.97151008347811	0.606169541151964	0.922919990799157	-0.180561360732596	-0.615951397971382	0.33748122505388	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.23582386760967	0.659286634679235	-5	1.16738852957226	-1.68423950933427	-1.39243775681641	0.354634654240905	-5	0.609523977382175	-1.73518217699046	-1.205302873108	0.199225695306521	-0.192945532231022
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.0351298313689	-5	-5	1.05081306105866	-0.874063533033906	0.330665347740077	-5	0.433043002501151	0.164709663539879	-0.439985711992158	-5	-1.84345084866822
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.834853510703294	-5	0.856628006373677	-5	-5	0.892079012352327	-5	-5	-5	-5	-5	-5
Healthy	0.0354777680979923	-1.97881070093006	-5	-5	-5	0.301349084857261	-5	-5	-5	-5	1.4096662121504	0.577435498755163	0.606696221947844	-1.88706002391592	1.24641018647249	-0.574025839080624	-5	-5	-0.394986017898961	-5	-5	-0.625196683483918
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.316232738574688	-1.61261017366127	-5	-5	-1.72514967998334	-0.529354342113272	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.506848782204314	-1.16279047219879	-1.50570623133467	-5	-5	-5	-5	-1.48598381959935	-1.73802380860219	-5	1.11017575500142	-5	1.25442504583228	-5	0.824849922245149	-5	-5	-5	-5	-5	-5	-1.2955063029907
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.103280928041369	0.663853513995104	0.997785978627309	0.0878843021903478	-0.752321270429342	-1.19151894343405	-0.164144618082327	0.81789641768522	-0.283762868427589	-1.3347005005001	0.278524964737018	-1.40186635418676
Healthy	-2.16367588429325	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.446808904411968	-5	-0.450812753865592	-0.70186770822039	0.194236748723829	0.620938289696237	0.181729284882683	-0.00489593441421962	-6.94926766669378e-05	0.0547470753824856	-2.85387196432176
Healthy	-5	-5	-5	0.0601990595062341	-5	-5	-5	-5	-5	-2.49757288001557	-5	0.418558145291022	0.724385658478204	-5	-0.789066464642378	0.430418547927606	0.90055337100399	-0.216711153707493	-0.258430859506466	-1.18131233655849	-5	-1.1322968667299
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.715433922733026	-5	0.0911919630772116	-2.37263414340727	-5	0.526115609847367	-0.110457400926922	-5	-5	-5	-5	-5
Healthy	-5	-1.0552706396967	-0.801672882276522	-1.92335955632966	-5	-5	-0.84521097126125	-5	-1.72723041344824	-5	-5	-5	-5	-5	1.46070710201904	0.991880569258813	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.883155883384888	0.0790581785090276	-1.04191415147891	0.784662930377472	-3.09691001300806	0.583729128380782	-5	-5	-0.302221595783087	-0.59294918519575	0.262631415024078	-1.95624487303132
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.459392487759231	-1.03217132066984	1.36770079653931	-5	-0.549196826776354	0.340285439470467	-0.236744260818789	-0.0432506569700373	-5	-5	-5	-5
Healthy	-0.758279238931406	0.21987256332354	0.0121198358045133	-1.14122226269455	-5	-0.737691325250976	-5	-5	-5	-5	-0.0718141758055544	0.88035333919853	0.493729835674895	-5	-0.651948386931642	-0.280221388086445	0.0891276290442785	-5	0.214928580168131	0.454504910609326	0.235715254351043	-1.6844494655781
Healthy	-1.65091683122041	-5	-5	-5	-5	-5	-5	-5	-5	-2.52287874528034	0.00821680158969044	-0.218488760274263	0.230671121113929	-1.51342784948164	-1.34189316449361	0.0629089919932968	0.134390694769887	-1.55191233330766	-1.1714689933549	-2.27083521030723	-0.366289215120774	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.2003149090909	-5	-5	-5	0.391146906415991	0.95250863063329	0.929297817309323	-5	-0.637008884376431	0.505242256093144	0.747435891528008	-5	0.433576237807939	0.219736424134445	0.373873378847206	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.830602781422755	0.910402932936712	0.161323072895634	-5	-1.06793230779928	-5	0.15297899600251	-5	0.436868398379959	0.0862174156933431	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08901477846587	1.05569972796715	0.837630098207966	-1.82652235654701	-0.112748516141314	0.317883733766476	-5	-5	0.723600959872691	-0.427058730476123	-0.132497157177204	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.648870129282536	0.144994289359509	1.15343099175779	-5	-0.543801035340762	1.07540862204351	0.0865093161601977	0.655070210629442	-5	-5	-5	-5
Healthy	-5	-0.263038087805589	-1.32193709502565	-0.221638891328438	-5	-0.504261452760896	-5	-1.26512019720737	-1.4330913447732	-0.969886247292407	-5	-5	1.00777806663825	-5	0.829669069921234	-5	-5	1.01054205921335	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.800189991046193	-5	0.0450568429820544	0.172807188369087	-5	-5	-5	-5	-5	-5	-5	-5
