group	Dialister	Ruminococcus_B	Dorea	Longicatena	Anaerostipes	Intestinibacter	Adlercreutzia	Anaerotruncus	Gordonibacter	Eggerthella	Agathobacter	Ruminococcus_H	Roseburia	Mediterraneibacter	Enterocloster	Anaerobutyricum	Collinsella	Bariatricus	Blautia_A	Dorea
Healthy	0	0	0.03921	0	0	0	0.13802	0	0	0	2.79805	0	7.26436	0.10658	0	0	0	0	0.15278	0.03921
Healthy	7.81144	0	0	0	0	0	0	0	0	0	2.10373	0.96256	0.73746	0.02179	0.76089	0.06896	0	0.05733	0.01606	0
Healthy	10.23	0.37078	0	0	0	0	0	0	0	0	1.906	0	0	0.12227	0.0286	0	0	0	0	0
Healthy	2.56619	0.00044	0.33125	0.00027	0.21995	3.85849	0.12115	0	0.02935	0	7.75505	0.65777	9.48481	0.95133	0.30546	0.48875	1.32554	0.41337	0.46965	0.33125
Healthy	0	0.03287	0.19687	0.00759	0.01756	0	0.33343	0.03918	0.11806	0.01429	3.3868	1.31725	0.56701	0.5033	0.87314	0.18872	1.2966	0.1034	0.48069	0.19687
Healthy	7.8536	0.46136	0	0	0.11038	0	0	0	0	0	0	0	5.337	2.07091	2.42854	0	0	4.04329	0.2128	0
Healthy	0	0	0.09653	0	0.00502	0	0	0	0	0	6.45007	0.81331	4.86743	0.56112	0.77463	0	0.3113	0.23676	0.0961	0.09653
Healthy	0.62564	0	0	0	0.26902	0.13406	0.11505	0	0	0	7.70644	0.37401	2.11434	0.00963	0.05191	0.73078	0.22257	0	0.14841	0
Healthy	10.1069	0	0.11567	0	0.15919	0.00403	0	0	0	0	6.65938	4.84978	0.79588	1.32422	0.15761	0.76616	0	0.72366	0.27015	0.11567
Healthy	0.90171	0	0	0	0.242	0.46742	0	0	0	0	6.17233	6.29077	3.03936	0.04591	0.02887	0.53394	0.03561	0	0.26158	0
Healthy	13.8698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	19.3163	12.4159	0	12.8798	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.02738	0	0	0	0	0	0	0	0	0	0	0.17965	0	0	0
Healthy	2.38636	0.28515	0.11267	0.02913	0.86455	0.10178	0.10013	0	0.00752	0.07113	8.26545	0	1.66657	2.73955	0.28737	1.74219	0	2.00898	0.18827	0.11267
Healthy	80.9451	0	0	0	0	0	0	0	0	0	0.04686	0	0	0	0	0	0.09009	0	0	0
Healthy	0.06532	0	0.00441	0.00249	0	0	0	0.01479	0	0	0.08812	0.73291	0.04393	0.06365	0.02844	0	0.92484	0	0.04294	0.00441
Healthy	0	0	0.05312	0	0	0	0	0	0	0	1.32498	1.71192	0.42298	0.45164	0.58824	0	0.58374	0.12654	0.03522	0.05312
Healthy	0	0	4.35547	0	0.37633	0	0	0	0	0	1.4848	2.81604	1.40042	0.5007	1.99015	0.77502	0.52526	3.18603	2.23736	4.35547
Healthy	0.04341	0.00631	0.13763	0	0.14457	0.01353	0.01612	0	0	0	42.4755	0.27212	1.26988	0.87617	0.49133	0.43534	0.36241	0.51995	0.17854	0.13763
Healthy	1.43343	0.18763	0.11577	0	0.34346	0	0	0	0	0	4.56219	5.13706	0.25048	0.19549	0.08322	0.01211	4.83101	0	0.1739	0.11577
Healthy	8.30006	0.71025	0.04577	0	0	0	0	0	0	0	0.73034	0	0	0.44362	0.04771	0	0.23047	0	0	0.04577
Healthy	0.16245	0	0	0	0.34767	0.22817	0.03545	0	0	0	4.73247	1.7915	0.61575	0.13298	0.01312	0.55842	0.15234	0	0.10174	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.90947	0.10482	0.13371	0.74978	0	0.11564	0	0	0
D011236	5.85412	0.00642	0.06292	0	0.08059	0	0	0	0	0.00322	2.14392	0	0.35174	0.00274	1.24975	0.4383	0.14733	0.13587	0.24395	0.06292
Healthy	9.20421	0.00806	0.00465	0	0	0	0	0.08146	0.01672	0	0.26954	0.54273	0	0.0074	0.27427	0.01067	0.72767	0.05444	0.03161	0.00465
Healthy	1.98301	0	1.18241	0	0.24541	0.14655	0.0763	0	0	0	13.2578	20.3895	0.75306	0.04025	5.62826	3.3923	0.64423	1.85649	2.41201	1.18241
Healthy	0	0.38035	0.67817	0.13894	0.42505	0.02735	0.02596	0	0.02622	0.07092	3.28452	0.00764	0.82377	3.57177	0.27216	9.79017	2.94568	9.68666	1.22769	0.67817
Healthy	0	0.37106	0	0.04885	0.00962	0.64266	0	0	0	0	0.63357	0.07249	0.46276	1.13876	0.22155	0.01943	0.01038	0	0.10189	0
Healthy	0	0	0.17602	0	0.15034	0	0	0	0	0	10.8761	0	2.58953	1.95348	0.0567	0.51279	0.03323	0.99456	0.39054	0.17602
Healthy	0	0.00912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08065	0	0	0
Healthy	0	0.03746	0.02958	0	0	0	0.00804	0	0	0	5.57201	0.82971	1.79289	0.13775	0.01693	0	0.46314	0.18129	0.05437	0.02958
Healthy	0	0	1.58449	0.80209	0.94592	0.15088	0	0	0	0	0.54967	3.10948	0.90709	0.37898	1.91553	1.0619	4.79853	3.94815	4.38813	1.58449
Healthy	0	1.23037	0	0.00766	0	0	0	0	0	0	0.00417	0	0	0.06744	0.31096	0	0.06135	0	0.00326	0
Healthy	0	0	0.01187	0	0	0	0.00314	0	0	0	0.16689	0.62477	0.32263	0.42416	0.45578	0	0.0362	0.00428	0	0.01187
Healthy	0	0.13011	0.35522	0	0.33307	0	0	0	0	0	6.83565	10.4054	5.97341	0.24563	1.13069	0.1011	1.97075	0	2.29163	0.35522
Healthy	0	0	0.06577	0.00999	0	0	0	0.00182	0	0	0	0.80578	0	0.01883	6.0913	0	0	0.00757	0.05107	0.06577
Healthy	1.78541	0.00252	0.87126	0.01623	0.03192	0.11721	0.05837	0.03706	0.00069	0.01064	0.33972	3.87034	0.41858	0.16924	0.97451	1.92036	4.58264	1.02935	0.95335	0.87126
Healthy	0	0	0	0	0	0	0	0	0	0	1.233	1.9026	0.16557	0.15785	0.05411	0.0018	0.17187	0	0.00497	0
Healthy	0	0.03415	0.17068	0	0.02981	0	0.26396	0.051	0.14261	0.04305	3.51116	1.28895	0.6115	0.09334	0.96909	0.1858	1.45726	0.09831	0.3686	0.17068
Healthy	4.18592	0.00388	0.09577	0.00649	0.12187	0.01431	0.00492	0.03592	0	0	22.9942	6.30459	1.6776	1.85324	1.13489	2.17209	0.75728	1.49019	0.37789	0.09577
Healthy	0.29805	0.03341	0.15493	0	0.0721	0	0.04065	0	0	0	5.3832	0.03789	3.41722	0.77817	0.22676	0.27252	0.31141	0.4328	0.34912	0.15493
Healthy	0	0	0.00847	0	0	0	0	0.01084	0	0	1.53974	1.1683	1.52729	0.20959	0.02062	0.01947	0.43889	0	0.00761	0.00847
Healthy	0.00612	0	0.33445	0.00204	0.60333	0.02551	0.08263	0	0	0.00056	3.76487	0.00063	0.05124	0.05033	0.87395	0.15351	1.04846	0.34597	0.27214	0.33445
Healthy	8.84249	0	0	0	0	0	0	0	0	0	10.2259	0.80515	0.95752	0	0.06537	0	0	0	0	0
Healthy	7.87272	0.76334	0.04392	0	0	0	0	0	0	0	0.71917	0	0	0.02965	0.04961	0	0.26375	0	0	0.04392
Healthy	0	0	0	0	0	0	0	0	0	0	0.12405	0	8.86122	0.85369	0	0	0	0.89653	0.20247	0
Healthy	0	0	0.26222	0	0.00792	0.04933	0	0	0	0	11.4443	0	5.59524	0.09151	0.30083	0.09837	0.42019	0.19693	1.02385	0.26222
Healthy	0	0.31774	0	0	0	0	0	0	0	0.00331	0	0	0	0.57829	0	0	0.44482	0	0	0
Healthy	0.38914	0	0	0	0	0	0.05238	0.04137	0	0	2.10844	0.67387	0.84016	0.22149	0.01339	0.02588	0.191	0.02975	0.15658	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.33391	0.26764	0.55025	0.2102	0	0	0	0	0
Healthy	4.63986	0	0	0	0	0	0	0	0	0	0.66997	0	3.22216	0.40721	0	0	0.05049	0.05292	0.08409	0
Healthy	0	4.02007	0.0724	0	0.00064	0.1098	0	0	0	0	0.62263	1.97903	1.13817	0.26796	0.36068	0.13907	0.05175	0.18518	0.089	0.0724
Healthy	2.69365	0	0	0.11294	0	0	0	0	0.13905	0.01624	0	1.94433	0	0.51837	0.09027	0	1.23319	0	0.18821	0
Healthy	11.9045	0	0	0	0	0	0	0	0	0	0	0	0	10.2458	0	0	0	0	0	0
Healthy	0	0.00027	0	1.45072	0	0	0	0.01277	0.07489	0	0	0	0	0.0031	2.09311	0	0	0	0	0
Healthy	0	0.00091	0.17928	0.00143	0.57463	0.03473	0.05412	0	0	0.00028	4.211	2.51918	1.91275	0.17561	0.59296	0.68739	0.68687	0.92514	0.53435	0.17928
Healthy	0	0	0.66581	0	0	0.06948	0	0	0	0	12.7022	0.04348	3.775	0.12516	0.32581	0.21804	0.1127	0.14593	1.11764	0.66581
Healthy	0	0	0.48062	0	0	0	0	0	0	0	5.28864	0.14532	7.27433	0.69213	0.15272	0.07971	0.08396	0.12071	0.31878	0.48062
Healthy	0	0	0.02881	0	0	0	0.05158	0	0.00489	0	3.06397	0.06496	2.71521	1.38839	0	0	0.1071	0	0	0.02881
Healthy	0	0.00469	0	0	0	0	0	0	0	0	0.00782	0	0	0.00369	0	0.00181	0	0	0	0
Healthy	0	0.14852	0.47241	0.03286	0.25144	0.24325	0.12077	0	0	0	13.8495	19.8346	6.68287	0.71791	1.07907	0.85422	0	1.83605	1.12623	0.47241
Healthy	0	0	0	0	0	0	0.1724	0	0	0	0	1.21734	0	0.0448	0.62735	0	0	0	0	0
Healthy	0	0	0.19848	0.00681	0.19676	0.3102	0	0	0	0	0.16966	1.65375	0.0675	1.76367	0.26155	0	0.73453	0.02328	0.02955	0.19848
Healthy	0	0	0.26063	0.03155	0.19941	0.55552	0	0	0	0	0.00406	2.0483	0.03087	0.99423	0.06938	0	1.9337	0	0.04376	0.26063
Healthy	0	0	0.05783	0.0074	0	0	0.18039	0.02878	0.04352	0.01059	1.86349	0.27351	0.55267	0.03711	0.17304	0.02215	0.56382	0.01104	0.10349	0.05783
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.22586	0.26397	0.18754	0.16067	0	0	0	0	0
Healthy	0	0.07634	0.64123	0.00302	0.16261	0.11413	0.0717	0	0	0	4.5236	10.8661	0.17861	1.58339	1.63964	2.88123	1.5066	1.64209	1.46485	0.64123
Healthy	7.30566	0	0	0	0	0	0	0	0	0	2.0935	0.74001	0.4386	0	0.7023	0	0	0	0	0
Healthy	0	0	0.02084	0	0.12822	0	0	0	0	0	2.34219	0.66952	2.89047	0.18968	0.07395	0.00234	0	0.09663	0.19383	0.02084
Healthy	0	0	0	0	0	0	0	0	0	0	0.43517	3.80187	1.47954	1.1354	1.94515	0	0	0	0	0
Healthy	0.22093	0.0168	0	0	0.52599	0	0	0	0	0	19.9746	2.45119	0.38434	0.95296	1.10536	0.10641	0	0	0.12428	0
Healthy	0	0.03491	1.14032	0	0.33305	0	0	0	0	0	7.59718	7.30953	1.5036	1.21433	1.56798	0.66063	0.1013	1.4711	0.6504	1.14032
Healthy	11.1781	0	0.01698	0	0.09308	0.01498	0	0	0	0	6.72471	2.53822	0.56867	0.24625	0.4634	0.21271	0.0162	0.44771	0.32705	0.01698
Healthy	0	0	0	0	0	0.0757	0	0	0.00329	0.01205	0	0	0	0	0.00504	0	3.04775	0	0	0
Healthy	0	0.21424	0.07611	0	0.08118	0.07605	0.02395	0	0	0	8.78568	0.00133	2.58587	1.19444	0.03174	0.02802	0.09362	0.69079	0.14603	0.07611
Healthy	0.84584	0	0	0	0.30964	0.27073	0	0	0	0	7.47839	1.85417	1.48725	0.04627	0.02739	0.64304	0.05506	0.01977	0.14094	0
Healthy	6.97033	0	0.17785	0.00026	0	0.00309	0	0	0	0	0.42616	0.95658	0.53665	0.10489	0.37455	0.08832	0.18736	0.23637	0.05163	0.17785
Healthy	0	0.04832	0.17041	0	0.0249	0	0.2555	0.03008	0.10959	0.03067	3.3826	1.20605	0.53395	0.27587	0.85825	0.1771	1.30766	0.09083	0.40884	0.17041
Healthy	1.87092	0.00577	1.01617	0.01442	0.11867	0	0	0.01535	0.02553	0	2.99626	6.41513	1.00975	0.02661	2.34308	2.61844	1.35894	3.72767	4.14065	1.01617
Healthy	0	0	0	0	0.00901	0	0	0	0	0	0.4859	0.03811	0.64126	0.14596	0.00992	0.00425	0	0.03361	0.08941	0
Healthy	2.73914	0	0	0.11159	0	0	0	0	0.14156	0.00445	0	2.05199	0	0.00725	0.09502	0	1.35637	0	0.17183	0
Healthy	0	0	0.91469	0.00695	0.32987	0.02115	0.03797	0	0	0	0.97131	0	0.39696	0.68495	0.71292	0.69594	1.50464	0.34643	0.20782	0.91469
Healthy	0	1.88717	0.2464	0.03021	0.07979	0	0.04043	0.02744	0	0	6.83384	0	0.64974	2.69975	1.43976	0.34847	0.90464	1.43821	0.4847	0.2464
Healthy	0	1.00641	0	0	0	0	0	0	0	0	0	0	0	0.03177	0	0	0	0	0.00018	0
Healthy	4.52053	0.00896	0.14373	0.00905	0.58279	0.10644	0	0	0	0.00442	10.6245	2.50993	0.86306	0.25652	0.27545	0.74907	0.34919	0	0.51936	0.14373
Healthy	0.01798	0.03177	0.03827	0	0	0	0.02045	0	0	0	4.91425	0	8.25681	1.28507	0.01047	0	0.23865	0.17083	0.01942	0.03827
Healthy	6.16866	0.56	0.03199	0.00652	0	0	0	0	0	0	0.86095	0	0	0.3115	0.00516	0	0	0	0.00463	0.03199
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.0203	0	0.01747	0	0	0	3.39457	2.69843	1.9703	0.08156	0.04838	0	0	0.05414	0.02812	0
Healthy	0	0.0259	0.22399	0	0.04071	0	0	0	0	0	21.4647	0.67312	1.44922	0.11006	0.10894	0.19662	0.3247	0.44091	0.08476	0.22399
Healthy	0.81546	1.00336	0.03058	0.01987	0.91311	0.05597	0	0	0.0126	0.04528	23.4879	12.0871	0.05391	1.8978	1.22903	0	0	0	0.1518	0.03058
Healthy	6.92202	0	0.43027	0.00015	0.01662	0	0.02005	0	0.08166	0	38.7754	4.65105	8.72612	0.00287	0.14325	0.02132	0.73292	0.11721	0.03677	0.43027
Healthy	0	0	0.20139	0	0.0446	0	0.53498	0	0	0	0	0	2.69396	0.25648	0.17986	0.12165	1.00574	0.10009	0.1937	0.20139
Healthy	0	0.02325	0.77873	0.0009	0.27926	0	0	0	0	0	1.40399	0	3.02195	0.02723	2.72719	0.89193	0.15393	0.37922	0.28078	0.77873
Healthy	0	0	0.05317	0.00165	0.34529	0	0.01609	0	0	0	7.76507	8.92332	0.80156	0.19977	0.2358	1.14523	0.74835	1.29722	0.25243	0.05317
Healthy	0	0	0.85346	0.00383	0.07853	0	0	0	0	0	1.69142	4.86315	3.58738	0.36611	1.54654	0.90293	0.37409	0.51162	0.18941	0.85346
Healthy	0	0	0.88526	0	0.39565	0	0.0525	0	0	0	1.3007	0	2.01311	1.0756	0.11894	0.76747	1.18426	0.39629	0.19992	0.88526
Healthy	0	0	0.24791	0.01435	0.12382	0.44264	0	0	0	0	15.5702	3.74583	1.26834	0.27529	0.04675	0.34001	0.10077	0.3265	0.14686	0.24791
Healthy	0	0	0.5252	0.00077	0.03009	0	0.13649	0.02195	0.01773	0.00413	4.81779	3.62328	3.09388	0.14978	0.77361	1.73547	4.34267	0.45744	1.44565	0.5252
Healthy	3.45893	0	0.54591	0.00634	0.28679	0	0	0	0	0	17.514	0.24898	3.03168	0.53695	2.25062	2.21469	0.91761	2.12729	1.18972	0.54591
Healthy	3.45813	0.00251	0	0	0.01886	0	0	0.34065	0	0	0	0	0.39365	0.02433	0.12376	0.00281	0.1432	0.0231	0.01504	0
Healthy	3.56058	0.35233	0.18889	0.00971	0.11537	0	0.1925	0.00283	0.00958	0.01081	0.28849	7.49184	6.5118	0.66065	0.36315	1.687	0.81184	0.73339	0.95938	0.18889
Healthy	0.90035	0	0	0	0.64244	1.10438	0.004	0	0	0	22.2407	5.03789	3.61933	0.03011	0.10197	0.87193	0.25661	0	0.26591	0
Healthy	0.46914	0	0	0	0	0	0	0	0	0	0.92228	2.95531	0	0	0	0	0	0	0	0
Healthy	0	0.00323	0.04049	0	0	0	0.00343	0	0	0	5.55126	0.63586	2.12059	0.03004	0.346	0.0037	0.40797	0.07312	0.13161	0.04049
Healthy	0	0	0.05771	0	0	0	0.05586	0	0	0	0.5514	0.36101	2.87469	0.04826	0	0.04003	0.09112	0	0.05843	0.05771
Healthy	0.21636	0	0	0	0.33055	0.40486	0	0	0	0	11.7194	3.72815	2.54364	0	0.09153	0.6725	0.22486	0	0.14681	0
Healthy	3.36256	0.16515	0.01338	0	0	0	0	0.04649	0	0	0.31282	0	0.18516	0.43089	0	0	0	0	0.05029	0.01338
Healthy	0	0.00347	1.3808	0.00361	0.03357	0.31984	0	0	0	0	0.77303	0.34141	3.71096	1.40473	0.74483	1.68398	0.41238	0.93385	0.76738	1.3808
Healthy	0	0.05655	0	0	0.05264	0	0	0.13305	0	0	0.10565	0	1.70587	0.03328	0.15233	0	0	0.20845	0.05226	0
Healthy	0	0	0.65663	0.00199	0.37001	0.06505	0.04391	0	0.03463	0	2.26145	0	1.32742	2.92767	1.35494	2.48244	0.35485	0.32929	1.09014	0.65663
Healthy	0.69904	0	0	0	0.1071	0.41019	0.00856	0	0	0	15.9406	3.25418	3.91728	0.03379	0.09275	0.19255	0	0	0.09715	0
Healthy	2.74535	0	0	0	0	0	0	0	0	0	3.55522	1.07274	0.99147	0	0.04764	0.05564	0	0.01933	0.02128	0
Healthy	0.19449	0	0.01486	0	0.37095	0.50127	0	0	0	0	25.9422	3.7304	5.18794	0.1688	0.19158	0.75819	0.14913	0.04034	0.26502	0.01486
Healthy	0	0.02663	0.02323	0.03701	0.076	0	0	0.04564	0	0	0	0.20544	0	0.02752	0.74577	0	0	0	0	0.02323
Healthy	0	0	0.18373	0	0.01981	0	0	0	0	0	1.79617	0.03428	3.64598	0.9489	0.17639	0.14049	0.07683	0.16891	0.13591	0.18373
Healthy	0	0	0	0	0	0	0	0	0	0	2.06786	0	0.60435	0.46877	0.38163	0	0.59524	0.05251	0.01527	0
Healthy	7.16164	0	0	0	0	0	0	0	0	0	2.32758	0.84959	0.70482	0.01703	0.67871	0.05486	0	0.01193	0.04203	0
Healthy	0	0	0.09938	0	0.42403	0	0	0	0	0	10.4884	0.86039	2.99509	0.26311	0.28004	0.11958	0.16287	0.2127	1.79272	0.09938
Healthy	0	0	1.73146	0	2.02719	0	0	0	0	0	0	0	0.83597	0.04709	1.48248	5.47776	0.40511	0.59166	2.49098	1.73146
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.00223	0	0.1161	0	2.54392	0	0	0
Healthy	3.08393	0	0.02126	0.04631	0	0	0	0.04985	0	0	0	2.07989	0	0.10608	0.08311	0.07117	0.65937	0	0.10045	0.02126
Healthy	0.00142	0.01871	0.15207	0.00067	0.02719	0.0172	0.02311	0.00104	0.00896	0.00621	7.33857	0	2.69087	0.01465	0.46862	0.1125	0	0.29217	0.14881	0.15207
Healthy	4.45069	0	1.35118	0	0.57103	0	0.19716	0	0	0	26.4922	0	3.58935	0.25698	1.87601	3.39325	0	1.29915	2.33706	1.35118
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.78839	0.12477	0.20975	0.7126	0	0.14466	0	0	0
Healthy	2.5052	0	0.05287	0	0	0	0	0	0	0	0	2.1045	0.22586	0.24695	0.00793	0	0	0.05743	0.03894	0.05287
Healthy	3.5659	0.09362	0.30631	0	0	0	0	0	0	0	15.7003	0	1.39239	0.12509	0.68676	0.7891	0	1.4199	0.28045	0.30631
Healthy	0	0	0.01898	0	0.40462	0	0	0	0	0	3.45064	25.9733	0.82293	0.06058	0.7698	0.53104	0	0.21827	0.28007	0.01898
Healthy	2.3281	0.02002	0.0685	0	0.02835	0.17748	0.19543	0	0.12388	0.00352	7.69571	6.34471	6.4254	2.16301	1.55169	0.26053	0.25695	1.15733	0.33906	0.0685
Healthy	6.23985	0.50482	0.02136	0.0293	0	0	0	0	0	0	0.79013	0	0	0.22628	0	0	0	0	0	0.02136
Healthy	2.44781	0	0.18135	0	0.19264	0.06193	0	0	0	0	10.6875	5.3449	3.06651	0.41936	1.3462	0.47397	0.48545	0.36895	0.17257	0.18135
Healthy	0	0	0.06213	0	0	0	0	0	0	0	1.98801	0	0.61401	0.50156	0.53819	0.75965	0.46787	0.3211	0.15304	0.06213
Healthy	3.66301	0	0.18683	0	0.3509	0	0	0	0	0	14.4046	4.32689	11.23632	0.47308	0.55012	0.91251	0	0.16102	0.68862	0.18683
Healthy	0	0.28762	0	0	0	0	0	0	0	0.03097	0	0	0	0.19812	0.37861	0	0.19068	0	0	0
Healthy	0	0.03975	0.08784	0.04507	0.00069	0	0.48908	0	0.13402	0.0554	0.05454	0.6811	0.78233	0.37375	0.19827	0.08568	5.05469	0.06672	0.04744	0.08784
Healthy	0	0	0.42076	0	0.22875	0	0	0	0	0	0	24.4064	0.37686	3.45549	0.39996	0.99741	1.15406	1.10164	2.22662	0.42076
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66802	0	0	0	0	0
Healthy	0	0	0.22375	0	0.1064	0	0.01666	0	0	0	7.33228	1.95263	8.34107	0.01239	0.04492	1.06834	0	0.20073	0.18917	0.22375
Healthy	8.26254	0.01821	0.25227	0	0.11976	0	0	0	0	0	8.71297	0	6.65314	0.98425	0.70908	0.09649	0	0.52792	0.30578	0.25227
Healthy	9.2651	0	0	0	0	0	0	0	0	0	0	0	2.30107	9.26106	0.64218	0.42593	0	0.68901	0	0
Healthy	0	0.00471	0.12247	0.01478	0.59559	0.94962	0.07945	0.00762	0	0.00186	0.11524	0.00215	1.09925	0.88975	0.2447	1.8819	0.51006	0.25325	0.85409	0.12247
Healthy	2.99582	0.00819	0.57416	0	0.57043	0	0	0	0	0	38.6822	6.57108	0.68202	0.16564	2.0115	1.40278	0.07318	0	1.05576	0.57416
Healthy	0.33026	0.58676	0.3016	0	0.2034	0	0	0	0	0	16.873	0.01175	2.70248	1.01814	1.83065	3.47759	0	0	0	0.3016
Healthy	0	46.3766	0	0	2.11541	0	0	0	0	0	0	0	0	0	4.98903	0	0	0	0	0
Healthy	0	0	0.02535	0	0.00178	0.08103	0.01104	0	0.0066	0	0	2.18142	4.14323	0.0799	0.08009	0.312	0.01808	0.02925	0.10487	0.02535
Healthy	0	0.05252	0.22946	0.00911	0.58625	0.17471	0	0.03602	0	0.01589	0	0.80082	1.15676	0.45353	0.39989	0	2.48214	0	0.01963	0.22946
Healthy	0	0	0.1678	0.0301	0.20253	0.10301	0	0	0	0	21.0487	6.70845	0.60893	0.05631	1.0285	1.11468	0.12933	1.40285	0.34504	0.1678
Healthy	0	0	0.08421	0	0.2394	0	0	0	0	0	1.73904	0	0	1.30746	0.04089	0.10636	0.28315	0.03138	0.05393	0.08421
Healthy	0	0	0.01214	0	0	0	0.11837	0	0	0	0.23322	0	3.18059	0.75324	0.02323	0	0.21745	0	0.03115	0.01214
Healthy	6.24635	0.5286	0	0.03662	0	0	0.00446	0	0	0	0.85547	0	0	0.24057	0.01787	0	0	0	0.0048	0
Healthy	0	1.07	0.75704	0.01841	8.52235	0.09601	0.40205	0	0.09418	0.00103	2.12151	0	2.23869	0.80003	0.32662	12.5552	0	0.50908	2.41971	0.75704
Healthy	0	0	0.15167	0	0.14852	0	0.02526	0	0	0	2.54951	0.12359	1.17172	1.64773	0.58785	0.77103	0.20138	0.26324	0.43363	0.15167
Healthy	0	0	0.08626	0	0.00308	0.04809	0	0	0	0	2.05278	0	4.30699	0.11177	0.06242	0.03655	0.04481	0.03957	0.04287	0.08626
Healthy	0	0	0	0	0	0	0	0	0	0	0	16.7347	0	0	0	0	0	0	0	0
Healthy	0	0	0.21059	0.00721	0.13594	0.10503	0	0	0	0	1.13207	7.50648	0.24898	0.59428	1.42244	0.38595	0.21475	0.7153	0.41371	0.21059
Healthy	5.13092	0.01459	1.33095	0	0.35025	0.0045	0.08275	0	0	0	23.7328	7.50321	2.38427	0.9621	0.24892	1.23236	0	0.33328	0.87493	1.33095
Healthy	0	0	0.04081	0	0	0	0	0	0	0	1.12295	0.24196	5.94705	0.04672	0.00336	0.00909	0.05956	0	0.10117	0.04081
Healthy	0	0	0.25825	0.05652	0.3367	3.26251	0.00874	0	0	0	4.22638	2.57313	0.86695	2.91132	1.22275	0.09782	1.01863	0.03812	0.32086	0.25825
Healthy	0	0	0.53906	0	0.21528	0	0	0	0	0	9.67971	1.8084	2.72303	0.33874	0.9728	1.29979	0.01574	0.52043	0.51769	0.53906
Healthy	0	0.01352	0.08893	0	0.04573	0	0	0	0	0	2.75902	1.43065	0.73602	0.02886	0.10834	0.02352	0.08915	0	0.10944	0.08893
Healthy	0.4943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.36802	0	0.37807	0.00431	1.71925	0	0.04519	0.01524	0	0.03857	1.65703	3.52849	0.46907	0.86649	1.40984	1.18412	0	0.30076	0.62843	0.37807
Healthy	0.42547	0	0.28819	0	0.21786	0	0.00636	0	0	0	20.8545	0.02352	5.29785	0.97241	0.6294	0.4051	0.24025	0.14723	0.32911	0.28819
Healthy	0	0	0	0	0	0	0	0	0	0	0.68658	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.03715	0	0	0	0.01253	0	0	0	1.55077	0.00534	11.96137	0.13172	0.09695	0.33626	0.17317	0.19559	0.03447	0.03715
Healthy	4.64767	0	0.02234	0	0.10688	0	0	0	0	0	7.14398	4.03036	0.46671	1.47603	0.07066	0.61176	0	0.42062	0.3008	0.02234
Healthy	0	0	0.0521	0.00506	0	0	0.19125	0.05579	0.05358	0.01266	2.03978	0.2326	0.47881	0.01919	0.21968	0	0.5299	0.02853	0.06896	0.0521
Healthy	1.01897	0.00046	0.21687	0.00432	0.04781	0.00051	0.05845	0.00172	0.00266	0	5.38756	7.75616	0.93695	0.57649	0.75734	0.82852	0.22649	1.18971	0.20996	0.21687
D011236	10.7636	0.01021	0.53279	0.00826	0.88064	1.07706	0.49341	0.00293	0.0371	0	12.1344	4.47975	4.82059	0.25576	4.47681	2.64541	0	2.53494	1.49622	0.53279
Healthy	0	0	0.3081	0	0.0487	0.17432	0.04005	0	0	0	2.52624	6.43237	1.17988	1.82632	0.42154	0.46127	0.09267	0.46565	0.64967	0.3081
Healthy	0	0	0	0	0	0	0	0	0	0	2.42997	0	0	0	0	0	0	0	0	0
Healthy	3.22172	0.12826	0.03162	0.00593	0	0	0	0.01735	0	0	0.30616	0	0.19653	0.06977	0	0	0	0	0.0421	0.03162
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58056	0	0	0	0	0	0
Healthy	0	0.1947	0.18891	0	0.3504	0.10857	0	0	0	0	0	3.59179	5.25149	0.05361	0.12366	0.494	0	0	0.08818	0.18891
Healthy	5.91657	0	0.18879	0.00582	0.04402	0.06018	0.01715	0.0025	0	0	10.0562	4.21445	8.86032	0.13957	0.29903	0.23895	0.09595	0.57311	0.38963	0.18879
Healthy	0	0.02263	0.33732	0	0.69329	0.14987	0	0	0	0	1.71252	0.02535	9.40548	3.62841	0.48894	0.95241	0.19897	1.28447	1.32614	0.33732
Healthy	0	0	0.10593	0	0.46386	0	0	0	0	0	0	0	0	0.35378	1.1107	0.79441	2.42813	0.1686	0.38406	0.10593
Healthy	0.3401	0	0.00561	0	0.01087	0	0.19574	0	0	0	0.6125	0.35287	0.63279	0.06794	0.08792	0	0.10035	0	0.06442	0.00561
