p	Firmicutes_A	Actinobacteriota	Verrucomicrobiota	Firmicutes_C	Firmicutes	Methanobacteriota	Bacteroidota	Proteobacteria
Healthy	1.72470315260591	-5	-5	-5	0.74290886261341	-5	0.948394380707169	-5
Healthy	1.11354227995396	0.118228340412214	-5	-5	-0.614375854568517	-1.80382381496003	1.83301565576013	0.500465640580444
Healthy	1.3342751711533	1.42292683713583	-5	-0.0113072974501833	-0.209665567102325	-5	1.6265593074814	-1.51984927472672
Healthy	1.1850256805247	-0.16261992159174	-5	0.419564211621691	-0.3441127648619	-5	1.23385724174572	1.66481218187538
Healthy	1.68076089547914	-5	-5	0.576735146979637	-0.0783447324267725	-5	1.49391274158787	-1.73306308884083
Healthy	1.19376137492907	0.245152251289131	-0.212532440800678	-5	-1.31884925006758	-5	1.82571717279523	-0.80732106046546
Healthy	0.67618129723426	1.28862052053487	-5	-5	1.49641538247168	-5	1.46377910234008	0.472453653691815
Healthy	0.418297976082039	-1.21681130892474	-5	0.531017553516291	-5	-5	1.89377130201075	-0.614876544107784
Healthy	0.789076327575213	-0.80732106046546	-1.1252283628157	-1.93181413825384	0.272229279331234	-0.28008065887497	1.04917885684824	0.571808952506862
Healthy	0.733701909375019	0.0818727526185694	0.520306634712181	-5	-5	-5	1.89056939137441	-0.210391087810767
Healthy	1.57952008279808	0.960186704576228	-0.680914770661301	0.925342521994594	-0.0838409453767534	0.275714358663436	0.533241890563083	0.997217264989641
Healthy	0.947539096589406	-0.849090126298878	-5	0.902626130004772	-0.401362671953779	-5	1.8191042860286	-0.230224015082351
Healthy	1.38690346466623	-0.354872600741609	0.382245842872207	0.993754449536079	0.62605074116764	-0.435700933519181	1.70232798258532	-0.21156999927953
Healthy	1.71351868312064	-0.172953982995266	-2.39902710431325	-2.45717457304082	-0.30270089666156	-0.265800439313769	1.61606118737908	-0.292319135493816
Healthy	1.6135385552203	-0.356942316248547	-5	-0.756738657279415	-0.40245837967472	-5	1.67039838614109	-0.238049620928346
Healthy	-1.86806070478958	-0.328373653645092	-5	-5	-5	-5	0.057403622510777	1.96857264678485
Healthy	1.09734096667967	1.51809405056753	-5	-0.340235877138008	-0.922232509617943	-5	1.39809129051777	0.802732687654081
Healthy	0.29052430843669	-0.712534194656771	-5	0.902068738028282	-0.808102065524578	-5	1.83553616345354	1.02883020692123
Healthy	1.61875233826465	-0.125576169413498	0.435049236248831	-1.96859153574838	-0.228662438939881	-5	1.60772816750863	-1.60747891006807
Healthy	0.399183782525757	-1.13047493714277	-5	0.496726284260328	-5	-5	1.89832398679899	-0.514974569795432
D015179	1.11820121456032	0.0354857725671695	0.698746719583222	-5	0.390617214336786	0.112903141528229	1.69937353695348	1.01463098839548
Healthy	1.1967850419684	0.154700835076612	-2.61261017366127	1.04367226541547	-0.322064713412205	-1.90448195767685	1.52916281639314	0.278222980509108
Healthy	1.58089887162698	0.294591866795517	0.529421370641169	0.416707060779818	0.732523224619613	-5	1.46360052527786	1.10322336214084
Healthy	1.76443625741427	0.116089468967844	-0.72429715055179	0.742631665473301	-0.0226605723355628	-5	1.28526017696341	0.0365211067020647
Healthy	1.08405695884913	-0.121334612339475	-0.402941368229296	-1.42782568638694	-0.683924765161603	-5	1.90397645386347	0.50503731857747
Healthy	1.71153357948673	0.516604115222532	-5	1.01810480736532	-0.0869760103042214	-5	0.838240652456346	-0.675347214457012
Healthy	1.72798581528406	-5	-5	0.452557658913413	-5	-5	1.51852052004746	-5
Healthy	0.918227507871639	-1.59739475808009	-5	0.436154692856525	-1.34008379993015	-5	1.87627212400924	-0.248266818330934
Healthy	1.72112715581438	-0.432703019712363	-5	0.504835000627311	0.58385255816351	-5	1.46889295772405	-0.814004806135286
Healthy	1.23530568761785	0.0972295361766296	-5	-1.29662263148765	-1.1362014613195	-5	1.80443542892112	-0.694949731082777
Healthy	1.2593436933484	-0.285133991405153	-5	0.0226180500446637	0.122949461863125	-5	0.155572860781974	1.29669194899614
Healthy	0.657922619700879	0.557901617184742	-1.38278990544257	-5	-5	-0.188136900465936	1.92493421474343	-1.14709324120305
Healthy	1.69887314586643	0.444285309703547	-5	0.590818437065342	-1.09226626300234	-5	1.58082431255961	-0.958409953110633
Healthy	0.78324950235457	-0.625269979038187	-5	-5	-0.238162335884789	-1.66314017908319	1.83761330845738	-0.973916379199013
Healthy	1.39483222220347	-0.137343966370129	-0.958409953110633	0.236255029535826	-0.949929735632562	-5	1.77858771408982	0.60926456165075
Healthy	1.62145900063655	0.911499580885657	-5	-5	1.43575122466599	-0.767207115854841	-0.115986730173496	-5
Healthy	1.69229617022518	-1.61942699693311	0.0129889904306535	0.503478804841866	-0.046820398934366	-5	1.5786115930029	-5
Healthy	1.54209821516343	-5	0.91052515672696	0.0601158736435432	-5	0.214361619470698	1.60754123015526	0.725638071246695
Healthy	1.29782045491572	1.79076065670244	-5	-0.430181488112435	0.111591807203043	-5	0.338402701507267	-5
Healthy	1.54692398424586	0.655825843708677	0.750647223470942	-1.45804652554176	0.236685863524206	1.4740079568071	1.05698827357954	-0.485585079419631
Healthy	1.71430074991715	0.767497970204419	-5	-0.704806884114141	0.270841811533186	0.813210579596522	0.256775455695452	0.189428547971889
Healthy	0.984299980577064	-1.12430223801979	-1.95585237912128	-5	0.0820741245315831	-5	0.700196455744783	1.2816375483759
Healthy	0.939805692656961	-0.28594700251278	-5	-5	-0.826959492448938	-5	1.91533587364803	-0.404944910240696
Healthy	1.08382034121079	0.413365154852318	-0.346025726594407	-0.244651187685595	0.0428667818499578	-5	1.42369763292302	-0.900768384919118
Healthy	1.43550609590782	-0.323013911548082	0.988979670888847	1.00540789968072	0.691172587113616	0.121346419560198	1.39024144769206	0.154408755802432
Healthy	1.61146509681607	0.922124709691496	1.10922442050497	-2.10347378251044	-0.215026290045599	-5	1.38203416172949	-2.16494389827988
Healthy	1.2869107367549	0.507387606342231	-0.509114890546405	-1.2405588028663	-5	0.0195565955461607	1.6508241912785	-0.33643098450542
D015179	1.46628916413587	-0.0650271140247298	0.142179777679243	-5	0.355610496063434	-5	1.60134944748453	0.630948309615396
Healthy	1.83582907983266	-1.84436036624022	-1.25018641470706	-2.28066871301627	-2.42712839779952	-0.625086763341113	1.30103672717628	-0.606126595850617
Healthy	0.327467239033799	-0.480487016742374	-5	0.939531232990804	-0.684302485550424	-5	1.81746798942356	1.10230229971603
D015179	1.78324649776191	0.202142160328135	-5	-0.234823377876446	0.598327523125123	-0.769423363731259	1.45785556588707	-0.0132282657337552
Healthy	1.52388713463559	0.620860316332285	-5	-1.07857365898473	-0.987669044419853	0.189793399926213	1.56376945135492	-0.684470466786151
Healthy	1.03757230078461	0.50957077695738	1.23289984381214	-5	-5	-5	1.62379140639258	-0.612378848874913
Healthy	1.45216439878232	0.908900884542638	0.796683933641853	-0.0393057110902063	0.0214415302231818	-5	1.70448683606282	-0.190049932474618
Healthy	1.83957677372506	-0.165668326274216	-0.0101854569657974	-1.44977164694491	-0.655411257421286	-0.696868767489237	1.17527981844238	-1.27059220303693
Healthy	1.44434323175697	-5	0.537394663859623	-0.329142111810691	-5	-5	1.79514665685719	-0.580159858583095
Healthy	1.71238374108537	0.592930287328804	-5	-5	-0.652943334633478	-5	1.17031834605054	-0.108970166194427
Healthy	1.44390698710155	-0.989742457001699	-5	-5	-1.22570206150072	-5	1.80451826910163	0.503361622398936
Healthy	1.14557923718964	-0.997099931388613	-0.620948423815633	-0.38319901852204	-0.165592013766217	-5	1.88151931854253	0.384550531563718
Healthy	1.20275251876813	0.678974285436052	0.473656275411892	-1.30777016422724	-0.949233688766958	-0.333210670181744	1.76562288811845	-0.988260438611681
Healthy	1.29025815979746	1.38258071882626	0.37580439398349	-2.53910215724345	-0.153502067841731	-5	1.5978582350859	-0.347550584341838
Healthy	1.53644669836647	0.0668139993043043	-5	0.899915117995635	-5	-5	1.5075247645596	-1.27926202298157
Healthy	0.855425866220439	-1.59260909552927	-0.647123166022283	-5	-1.46293685721838	-5	1.94481522423866	-0.637781499673948
Healthy	0.39105337445505	-0.0829673778376066	-5	-5	0.892490854776152	-5	-5	1.54539136884621
Healthy	1.05674405642315	-5	-0.252743602557856	1.04291045541769	-0.514463116913249	-0.208239195987095	1.52285941874587	1.15580227405148
Healthy	0.953813310989829	-0.145736478621258	0.85587879879609	0.964084651137586	-0.460071212108178	-5	1.73127110645278	0.163185236655654
Healthy	0.844503891179653	-0.63781922340747	-5	-5	-0.892484774348535	-5	1.93896869761526	0.251779312820723
D015179	1.6952815572271	0.916211202229444	-0.0398052036732922	-0.545673554980713	1.22715446850658	-5	0.871114466259387	-0.262815311479494
Healthy	1.27429989576871	1.6829368287892	-5	-5	0.139041160225843	-5	1.06880234486808	0.00910655332562919
Healthy	1.81131321093884	0.947416565445621	0.0219538112844162	-5	0.149243752778044	-5	-0.266915136179745	1.12862572784339
Healthy	0.949126910423186	-0.745403590079012	-5	-5	-1.12366667091362	-5	1.89064559772888	-0.819128948349456
Healthy	1.42163123392193	-0.0969860211932997	-1.71760449525747	0.637529754809244	-0.168853585920557	-5	1.659435644512	0.909180405362748
Healthy	1.10240283056857	0.799458413389288	-5	-5	-1.77963036754861	-1.16966800654804	1.76097879296863	-2.38827669199266
Healthy	0.998159037955992	-0.943666965048838	-5	0.899004750911769	-0.408356719361032	-5	1.81799191879869	-0.329503664664638
Healthy	0.328410186480327	-5	-5	0.933345536914972	-5	-5	1.82367359369292	1.028953735067
Healthy	1.2565541934531	0.424407899397461	-5	0.472194573948918	0.783832857801491	-5	1.70089677090031	-0.606424796730412
Healthy	1.21010332618579	1.24040470900015	1.08006016431487	0.680138721648191	-0.0946305309373882	-5	1.58330002194953	-1.36071277408976
Healthy	0.96099228362171	-0.402118414531317	-5	0.789564496320972	-0.494280383915658	-5	1.83403360853742	-0.910589489016456
Healthy	0.394966224998079	-0.994047713112617	-5	0.510837122430044	-5	-5	1.89713110775744	-0.716517852951029
Healthy	1.14237569864039	-5	-5	0.57928501475957	-5	-5	1.8588181950259	-1.28091742609851
Healthy	1.4787129190468	0.680682628911027	-5	-2.4089353929735	0.291961271496774	-5	1.75738798060393	0.372243484901931
Healthy	1.37712805176085	0.0864488163285588	-0.42097136013573	0.287862168770978	0.485823601398391	-0.727207239334316	1.63175476671853	0.438592973971661
Healthy	1.07103356875789	-0.245735778759852	-5	0.0756345413643068	0.813478907361972	-5	1.87977696375582	-0.425378493048651
D015179	0.883405324604672	0.916638681816299	1.27966717214424	-0.426142484817869	-2.19246497193115	-1.3128278954052	1.00143773804756	1.48122643077778
D015179	1.60213826585405	0.835507304938923	1.07317596830921	-5	-1.09892328427375	-5	1.50949406059531	-0.22963408123689
D015179	1.34922758558898	-0.358228529346041	-5	0.101668041652199	0.824650967047552	-5	1.62609409468557	0.375614238728929
Healthy	1.22180583920173	-0.434931778342898	0.729924140797507	-5	-5	-5	1.71964479408973	-0.135981636067634
Healthy	-1.3777859770337	-5	-5	1.51439818085589	1.52986814990309	-5	-5	1.45645698248439
Healthy	1.00325927961036	0.622743352951771	-0.849581305520702	0.440573790623991	-5	-1.29200425357707	1.84578188739418	-0.311642478805309
Healthy	1.32810915564132	-2.30715308072277	-5	-0.43599712553065	-1.50737927795681	-5	1.82382237289916	0.127771932439844
Healthy	1.47497314198318	0.259753902922316	-5	0.957525879141889	0.192692873297215	1.41634621889983	1.24755422772474	-5
Healthy	1.64827031258841	1.17774739175149	-0.0277786419952572	0.544211958102744	0.451655974125531	-5	1.15048565034538	-5
Healthy	1.29082030730491	-1.50265561898242	0.298898904062662	0.846293185537732	-0.0557295917903804	-5	1.79382927395061	-0.944354140005344
Healthy	1.38273978444613	1.09087501120318	-0.0271956776634223	0.253575445201847	0.491489161570901	-5	1.4193036523174	0.912227903787178
Healthy	1.40266195257364	-0.0695247252274899	-5	0.548004709820116	0.141641009004354	-0.721429298389484	1.79886194147814	-0.304789842419493
Healthy	1.71744189745455	0.324603426418609	-1.89483057200067	-5	-0.571460269362011	-0.714397688714386	1.44233362084567	-0.842482791467388
Healthy	1.34201286886915	-1.69918720588188	-5	0.91536922771825	-0.6763354643919	-5	1.76185111630395	-1.74472749489669
Healthy	1.49131237759638	0.134836657588558	-0.149274141252372	0.819495897283372	-0.543193821453312	-0.912928794093465	1.437183073362	0.454529310460836
Healthy	0.611674460404204	-1.31131327571588	-5	-5	-5	-5	1.07921526444967	-5
Healthy	1.60127472884432	-0.154399709759734	-1.03306083697889	-0.433574293432467	0.362060038620692	-5	1.58930001856848	-0.47670887081321
Healthy	-2.12378215940836	1.14787812382417	-5	-3.14266750356873	1.042955698176	-5	1.52761172971317	0.447215416464466
Healthy	0.212094340974295	-0.464225003707967	-5	0.949072709400645	-0.712847958874498	-5	1.82349431319545	1.11735350545563
Healthy	0.947621908063026	-0.292370218945971	-5	-5	-0.934793871945688	-5	1.91309550754649	-0.38797947720144
Healthy	1.09825147251591	-5	-5	-5	-1.08777794346758	-5	1.9001991689825	0.412225275871112
Healthy	1.1647601876074	-0.421888222210373	-5	-1.06193081377661	-1.31632270118131	-5	1.79362473469332	1.03717182312366
Healthy	1.25812895177868	0.0807274738963111	-5	-2.34103515733556	-1.10646015643534	-5	1.79982110951186	-0.705996974274402
D015179	1.45408074421002	0.782904553815436	0.00711165540244593	0.00887258480638524	-1.70421305974839	-0.654940094389553	1.55473912537931	0.365632101817243
D015179	1.55322356318529	0.587284316492772	-2.83564714421556	0.916294941343758	0.990585240341722	-5	1.48883108433444	-0.0429724782752654
Healthy	1.60439509253705	1.21493096302002	0.0569696097203303	0.773122066034199	0.586153919137756	0.32232475344577	1.03149652620383	0.480113346450172
Healthy	1.1413676102828	-1.25703932978585	-5	0.588780234020761	-0.316682738078117	-5	1.84876249984928	0.18541748623047
Healthy	1.41976844957394	-0.0362310554337213	-2.12959609472097	0.647241116545206	-0.173076883408745	-5	1.6706307012698	0.920279894632948
D015179	1.35740727795252	0.364312677713558	1.22054242688111	0.952547871724788	0.120264550721698	-0.348983804884031	1.21033377204483	-0.854244376362793
Healthy	0.789084797606114	-0.171617264033046	-5	-0.762984371254838	-0.539342663677345	-1.00357589604491	1.8871508021258	-0.905563811982044
Healthy	1.4531712055163	-1.18775530319963	-5	-5	-0.987415836085849	-5	1.80335201186095	0.502136127157885
Healthy	1.01888973328455	0.624700714822961	-0.893809102736585	0.430424995890517	-2.16430942850757	-1.33582829463807	1.84393088873171	-0.355256231411603
Healthy	1.14074712201034	-5	-5	1.27675605961345	-5	-5	1.70454806617732	-1.32975414692588
Healthy	1.30739782919058	0.773226033774474	-5	-2.5543957967264	-1.07443009045662	-5	1.81922125333849	-0.224389551993639
Healthy	1.47019534872252	-0.181496985575682	-1.20774842809674	-0.324075085769038	-1.06651271215129	-5	1.67872882884763	0.0479248487166864
Healthy	1.54230744912171	0.0169874018760764	-0.808744657753735	0.602696851298361	-0.517140702628913	-5	1.57230362897677	-0.0667709359734047
Healthy	1.62127185760281	1.02260197178984	0.236181921715965	0.547559350205191	-0.940436582098732	-5	1.27606938318787	-0.899974269892137
D015179	1.53443848996259	0.0865484586195202	-5	-5	-0.595149185508683	-5	1.6642798185258	0.541343313042647
Healthy	0.917817333399766	0.120738405542943	-5	-1.92154318194671	-0.619951649263075	-1.3088300658684	1.84752120700378	0.495967325794831
Healthy	1.00529593710033	0.0976841040796585	-0.525754589621133	1.20018350275465	0.758228135055454	-5	1.74974234310189	0.328151181961286
Healthy	1.37832012074575	0.00123597883899188	-1.33639329187548	0.912004589067414	-0.593817621195572	-5	1.70995724771112	-0.46502253653845
Healthy	0.680846573951072	1.56948042161439	-5	0.223103782688797	0.726611490390891	-5	1.02492712648739	0.300154009430125
Healthy	0.980182964100264	-0.594209837697494	-5	-5	-0.289442637323778	-1.66454209931062	1.83582730517679	-0.759725392521111
Healthy	1.33783488832553	1.82405199106609	-0.264848398417329	-5	0.165769436585913	-5	-1.25703932978585	-5
D015179	1.29975869397948	0.439918201704736	-5	0.218067874960539	-0.419782325903871	-5	1.79617822313373	-5
Healthy	1.62183895815881	0.44738597611495	0.3840342526574	-0.171752685832158	0.0834954531955276	-0.978976177968415	1.47376234952483	-0.205066037129516
Healthy	1.40284578165572	0.326348152108082	-5	-5	-5	-5	1.67682040510234	0.899381610487805
Healthy	1.23101135159032	1.07914903467903	1.09095638425288	-5	0.0439278679917642	-5	1.59089597894821	-0.262433674870871
Healthy	1.51664892342169	1.09225417667931	-5	-5	1.13460576972822	-5	1.4078056233539	-5
D015179	1.62431727123258	-0.0608303203748226	0.111830221140573	0.608661863070983	0.50888239791569	-1.040481623027	1.59101026113731	0.101468678936583
Healthy	1.4284770711452	1.40888753108436	-5	0.417033025298384	0.0109864811733268	-5	1.49727127853044	0.150780992917863
Healthy	1.38789431155559	-5	-5	-5	-5	-5	1.61540858122134	-5
D015179	1.52260996412836	-0.37566632830988	-1.83713700667807	0.507394357268018	0.445274076291314	-5	0.627989195220731	1.61544900963866
Healthy	1.19354449169723	0.0685531863077492	-5	-5	-1.01867982674089	-5	1.80782020230657	-0.712198270069774
Healthy	1.63246124029843	1.00767396726383	0.953160251359382	-2.5543957967264	0.0315659936763325	-3.56863623584101	1.29366811094611	-0.416200659551033
Healthy	0.909594536404303	-2.04287180232319	-5	0.45573691363714	-1.56415563401556	-5	1.87269632740771	-0.336676066371788
Healthy	0.493526361608502	-5	-5	-5	-5	-5	-5	-5
Healthy	0.440975165327995	-0.6758204702821	0.268524149727394	-5	-5	-5	1.96501848704226	-0.176630118375108
Healthy	0.793090201480344	-0.479949011937178	-5	-5	-0.3122748925604	-1.29559207261316	1.85151016649848	-1.64859024807456
