group	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Verrucomicrobiales	Erysipelotrichales	Methanobacteriales	Peptostreptococcales	Pseudomonadales		Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Desulfovibrionales	Peptostreptococcales
Healthy	16.43176	9.57846	0	0.20241	0	0.40115	0	0.55471	0		16.43176	9.57846	21.3703	0	0	0.40115	0.20241	0	0	0.55471
Healthy	23.68552	30.42157	0.04265	1.6901	0	0.58071	0.63831	0.09059	0		23.68552	30.42157	0	0	0.63831	0.58071	1.6901	5.39228	0	0.09059
Healthy	6.58279	7.18038	0	0.2124	0	0.01182	0.1733	0	0		6.58279	7.18038	0.58918	0	0.1733	0.01182	0.2124	0	0.1931	0
Healthy	13.37009	4.01219	0.22179	0	0	0	0	0	0		13.37009	4.01219	0.4548	0	0	0	0	0	0	0
Healthy	9.25895	11.0147	0.0635	0.61092	0	0	0	0	0		9.25895	11.0147	0	0	0	0	0.61092	0	0	0
Healthy	22.291	20.8609	0.04534	0.05424	12.3635	0.06755	0.01909	0.01894	0		22.291	20.8609	0.76814	12.3635	0.01909	0.06755	0.05424	0	0.0294	0.01894
Healthy	14.16528	2.34553	0	0	0	0	0	0	0		14.16528	2.34553	0	0	0	0	0	0	0	0
Healthy	1.26577	29.32094	0	0.02732	15.4696	0	0	0	0		1.26577	29.32094	13.24007	15.4696	0	0	0.02732	0	0	0
Healthy	2.63256	9.00508	0.03157	0.47913	0	0.02232	0	0	0		2.63256	9.00508	0	0	0	0.02232	0.47913	0	0	0
Healthy	30.84699	5.80241	0.09245	0.0261	0.26236	1.8316	0.86895	0.26833	0		30.84699	5.80241	0.0169	0.26236	0.86895	1.8316	0.0261	0.15457	0	0.26833
Healthy	18.20647	11.43399	0.37308	0.29292	0	0.03859	0	0.0095	0		18.20647	11.43399	2.52118	0	0	0.03859	0.29292	0	0	0.0095
Healthy	5.15164	5.13033	0.56081	0.02601	0	0	0	0	0		5.15164	5.13033	0.23247	0	0	0	0.02601	0	0	0
Healthy	5.51069	7.20945	0.00094	1.63098	32.1336	0.06691	0	0.00751	0		5.51069	7.20945	0.22773	32.1336	0	0.06691	1.63098	0	0.04167	0.00751
Healthy	0.34193	3.82418	0.06652	0.87193	0.00768	0.31929	0	0	0		0.34193	3.82418	0.36264	0.00768	0	0.31929	0.87193	0.02539	0.40776	0
Healthy	4.37022	5.17596	0.17348	0	20.3695	0.05774	0.57294	0	0		4.37022	5.17596	0	20.3695	0.57294	0.05774	0	1.05239	0.62947	0
Healthy	61.05005	5.07877	3.42364	1.34709	0	0.01475	0	0.39836	0.17619		61.05005	5.07877	3.77721	0	0	0.01475	1.34709	0	0	0.39836
Healthy	18.14503	34.7918	0.51703	2.86906	0	10.9511	0	0	0		18.14503	34.7918	3.10268	0	0	10.9511	2.86906	1.71623	0	0
Healthy	1.77582	0.03104	0.20469	0.29767	0	0	0	0	0		1.77582	0.03104	0.07278	0	0	0	0.29767	0	0.03557	0
Healthy	11.26032	10.92275	2.50399	0.02371	0.02628	0.14045	0	0.05296	0		11.26032	10.92275	1.89145	0.02628	0	0.14045	0.02371	0	0	0.05296
D008545	9.99943	10.48167	0.07567	1.3632	21.9168	0.52757	0.60421	0.00121	0		9.99943	10.48167	0.40444	21.9168	0.60421	0.52757	1.3632	0	0.25722	0.00121
Healthy	18.84008	2.11947	0.01789	0	0	0	0	0.03703	0.03005		18.84008	2.11947	0.03396	0	0	0	0	0	0	0.03703
Healthy	28.55732	5.03355	0	0.27012	0	0.06762	0	0	0		28.55732	5.03355	0	0	0	0.06762	0.27012	0	0	0
Healthy	13.07055	0.47036	0	0	0	0	0	0	0		13.07055	0.47036	0	0	0	0	0	0	0	0
Healthy	28.24354	3.30162	0.00496	0.06218	0	0	0	0	0		28.24354	3.30162	0.02827	0	0	0	0.06218	0	0	0
Healthy	11.27248	19.81748	0	0	17.2204	0	0	0	0		11.27248	19.81748	1.03685	17.2204	0	0	0	0	0	0
Healthy	31.70543	10.62421	0.12763	0.10721	5.08195	0.04715	0	0	0		31.70543	10.62421	0.91966	5.08195	0	0.04715	0.10721	0	0.06844	0
Healthy	28.57213	8.85361	0.37432	0.004	0.75077	0.03328	0	0	0.00971		28.57213	8.85361	0.2823	0.75077	0	0.03328	0.004	0.92974	0	0
Healthy	27.47777	5.01222	1.63464	0.3178	0.03042	3.72433	0.7659	0.32484	0		27.47777	5.01222	0.73194	0.03042	0.7659	3.72433	0.3178	0.17736	0.42389	0.32484
D008545	22.52753	19.52199	2.45777	1.05276	0	4.60536	0	0.00441	0		22.52753	19.52199	0.01868	0	0	4.60536	1.05276	1.08948	0.02905	0.00441
Healthy	13.7737	5.64972	5.21074	0.0848	0	0.70477	0.04704	0.0032	1.50149		13.7737	5.64972	0.03966	0	0.04704	0.70477	0.0848	0	0.07023	0.0032
Healthy	5.75014	11.73452	0.16607	0.26174	0.01927	0.31104	0	0	0.34705		5.75014	11.73452	0.00052	0.01927	0	0.31104	0.26174	0	0	0
Healthy	17.83848	3.37869	0.00891	0.03492	0	0.14322	0	0	0		17.83848	3.37869	0.04259	0	0	0.14322	0.03492	0	0	0
Healthy	11.19042	3.02473	0.07474	0.53149	0	0	0	0	0.02297		11.19042	3.02473	0.38547	0	0	0	0.53149	0	0	0
Healthy	14.25353	10.74783	0.00411	0.28319	0.00991	0.05301	0	0	0		14.25353	10.74783	0	0.00991	0	0.05301	0.28319	0	0.02014	0
Healthy	32.53599	13.78468	0	0.35646	1.02905	0.14449	1.61162	0	0.05674		32.53599	13.78468	0.11048	1.02905	1.61162	0.14449	0.35646	0	0.10738	0
Healthy	3.00749	3.77763	0	0.17035	0	0.13937	0	0	0		3.00749	3.77763	0.65262	0	0	0.13937	0.17035	0	0.09146	0
Healthy	18.54068	14.65329	0	0	2.66794	0	0	0	0		18.54068	14.65329	20.2909	2.66794	0	0	0	3.42927	0	0
Healthy	18.62407	7.04732	0.32709	1.31745	0	0	0	0.28424	0		18.62407	7.04732	0.39927	0	0	0	1.31745	0	0	0.28424
Healthy	14.48304	22.63211	0.0651	0.80776	0	0.04603	0	0.00968	0.02118		14.48304	22.63211	3.07529	0	0	0.04603	0.80776	0	0.37974	0.00968
Healthy	40.61396	9.67498	0.01704	0.01227	0	0.04956	0.01598	0.24526	0		40.61396	9.67498	0.02074	0	0.01598	0.04956	0.01227	0	0.12312	0.24526
Healthy	9.93341	2.57319	0.00318	0.05538	0.37964	3.02379	0	0	1.12625		9.93341	2.57319	0.00779	0.37964	0	3.02379	0.05538	0	0.02483	0
Healthy	12.10456	0.41744	0.06078	0	0	0	0	0	0		12.10456	0.41744	0	0	0	0	0	0	0.0441	0
Healthy	3.58003	3.77458	0.0933	0	0	0.04027	0	0	0		3.58003	3.77458	0.19003	0	0	0.04027	0	0	0.11684	0
Healthy	28.68756	8.92037	0.33411	0.0114	0.73966	0.03855	0	0	0		28.68756	8.92037	0.2857	0.73966	0	0.03855	0.0114	0.87301	0	0
Healthy	27.54936	2.74481	0.54497	0.89167	0	0	0	0	0.85652		27.54936	2.74481	26.73796	0	0	0	0.89167	0	0	0
Healthy	4.69588	5.15234	0.12421	0	0.92828	0	0.91062	0	0		4.69588	5.15234	3.8008	0.92828	0.91062	0	0	0	0.28198	0
Healthy	3.72533	2.29165	0	0.61758	0	0.25323	0.12031	0	0		3.72533	2.29165	0	0	0.12031	0.25323	0.61758	0.07567	1.5782	0
Healthy	7.87316	8.80656	0.17252	0.4965	0	0.09031	0	0.01363	0		7.87316	8.80656	16.47407	0	0	0.09031	0.4965	0	0.05789	0.01363
Healthy	20.22245	6.1678	0.64001	0	0.00447	0.0057	0	0	0		20.22245	6.1678	0.86124	0.00447	0	0.0057	0	3.44399	0	0
Healthy	8.68596	17.81191	0.37533	0.75274	0.1096	0.47012	0	0	0.01336		8.68596	17.81191	2.39429	0.1096	0	0.47012	0.75274	0	0.00125	0
Healthy	6.25422	7.80866	0.0724	0.29143	2.20326	1.87534	0.05877	0	1.15036		6.25422	7.80866	20.98183	2.20326	0.05877	1.87534	0.29143	1.40121	0	0
Healthy	37.00175	13.56524	0	1.04313	0	0	0	0	0		37.00175	13.56524	0.30933	0	0	0	1.04313	0	0	0
Healthy	14.55765	4.54596	0.03336	0.10329	0.01943	0.33816	0	0.00536	0		14.55765	4.54596	0.02447	0.01943	0	0.33816	0.10329	4.49462	0.22206	0.00536
Healthy	24.91088	19.33894	0.25409	0.63228	0	0	0	0	0		24.91088	19.33894	26.02174	0	0	0	0.63228	0	0.07945	0
Healthy	1.34389	12.86108	0.29871	1.35238	0.49357	0.8151	0	0	0		1.34389	12.86108	1.30195	0.49357	0	0.8151	1.35238	0.01425	0.66603	0
Healthy	25.97651	26.11134	2.12798	0.29234	1.14964	0	0	0	0		25.97651	26.11134	1.1643	1.14964	0	0	0.29234	0.18431	0	0
Healthy	0.7833	4.74361	0	0.74404	7.08587	0.32579	0	0	0		0.7833	4.74361	0.03577	7.08587	0	0.32579	0.74404	0	0.12384	0
Healthy	24.03998	0.52526	0.71998	1.73508	0	0.21002	0	0.5997	0.00471		24.03998	0.52526	2.27382	0	0	0.21002	1.73508	0	0	0.5997
Healthy	0.41165	5.80818	0.00185	1.4533	43.4971	0.14981	0	0	0		0.41165	5.80818	0.01026	43.4971	0	0.14981	1.4533	0	0.69877	0
Healthy	13.61368	11.0593	0	0.21606	0	0.03778	0.04021	0	0		13.61368	11.0593	0.79401	0	0.04021	0.03778	0.21606	0	0	0
Healthy	3.50474	2.1615	0.01542	0.27891	0	0.07712	0	0	0		3.50474	2.1615	0.49621	0	0	0.07712	0.27891	0	0.17714	0
Healthy	3.23799	3.6688	0.07654	0	0	0.03983	0	0	0		3.23799	3.6688	0.23535	0	0	0.03983	0	0	0.15972	0
Healthy	12.80241	3.10378	0	0.83259	12.3862	1.12635	0	0	0		12.80241	3.10378	11.5772	12.3862	0	1.12635	0.83259	0.0051	0	0
Healthy	3.1049	2.97432	0	0.474	0	0.03828	0	0	0.29239		3.1049	2.97432	1.18753	0	0	0.03828	0.474	0	0.06024	0
Healthy	2.38077	3.9748	0.30473	0.345	1.26138	0.06355	0	0.59479	0		2.38077	3.9748	3.82204	1.26138	0	0.06355	0.345	0	0	0.59479
Healthy	28.02608	10.38964	2.37795	0.00659	0.10231	0.1416	0.0425	0.26551	0		28.02608	10.38964	0.16373	0.10231	0.0425	0.1416	0.00659	0	0.00207	0.26551
Healthy	1.21727	1.46139	0.20895	0.14158	0	0.0271	0	0	0		1.21727	1.46139	0	0	0	0.0271	0.14158	0	0.00376	0
Healthy	9.98731	0.3905	0	0	0	0	0	0	0.1378		9.98731	0.3905	0	0	0	0	0	0	0	0
Healthy	12.64003	26.44758	0	0	5.59844	0	0.60919	0	0		12.64003	26.44758	0	5.59844	0.60919	0	0	0.92775	0.04153	0
Healthy	27.24408	6.66199	10.15615	1.98801	1.0919	5.38949	0.06064	0	0		27.24408	6.66199	0.61576	1.0919	0.06064	5.38949	1.98801	2.29265	0.08899	0
Healthy	2.36121	7.84021	0.04491	0.29333	0.56357	0	0	0	0.02074		2.36121	7.84021	0.00348	0.56357	0	0	0.29333	0	0.07252	0
Healthy	1.30462	11.03967	0.33934	1.32697	0.41167	0.82368	0	0	0		1.30462	11.03967	1.33508	0.41167	0	0.82368	1.32697	0.00178	0.62835	0
Healthy	1.24269	2.45757	0.00805	0.08865	0	0	0	0	0		1.24269	2.45757	0	0	0	0	0.08865	0	0.08445	0
Healthy	1.29615	9.31732	0.30983	1.35079	0.44721	0.75318	0	0	0		1.29615	9.31732	1.30712	0.44721	0	0.75318	1.35079	0.01349	0.67306	0
Healthy	10.63404	3.11843	0.04167	0.87877	0	1.27484	0	0.25326	0		10.63404	3.11843	0.30566	0	0	1.27484	0.87877	0	0.0135	0.25326
Healthy	2.38286	8.65601	0.01599	0.44574	0	0	0	0	0		2.38286	8.65601	0	0	0	0	0.44574	0	0	0
Healthy	5.31424	5.1857	0.21766	0	19.8205	0.02633	0.5783	0	0		5.31424	5.1857	0	19.8205	0.5783	0.02633	0	1.08581	0.57966	0
Healthy	24.05345	39.3741	1.04862	0	0	0	0	0.13203	0		24.05345	39.3741	15.67896	0	0	0	0	0	0	0.13203
Healthy	22.89416	10.02815	0.0841	0	0.31863	0	0	0.28345	0		22.89416	10.02815	0.11996	0.31863	0	0	0	0	0	0.28345
Healthy	9.32184	6.31309	0.00272	0.35881	0.57034	0	0	0	0		9.32184	6.31309	1.53779	0.57034	0	0	0.35881	0	0.1027	0
Healthy	19.97007	14.76734	0.10886	0.31773	0.10078	0.12561	0	0	0		19.97007	14.76734	0	0.10078	0	0.12561	0.31773	0.00533	0.07697	0
Healthy	13.62097	5.03004	0.47971	16.06155	0	0.7052	0	0.11949	0.00037		13.62097	5.03004	2.73011	0	0	0.7052	16.06155	0	0.00395	0.11949
Healthy	5.11376	4.60262	0.04377	0.71229	0.21938	0.17444	0	0.01002	0		5.11376	4.60262	3.16528	0.21938	0	0.17444	0.71229	0	0.06095	0.01002
Healthy	5.50413	7.01574	0	0.03517	0.59719	0.49268	1.06334	0	0		5.50413	7.01574	0.15585	0.59719	1.06334	0.49268	0.03517	0	0.07662	0
Healthy	13.18481	3.92775	0.24909	0	0	0	0	0	0		13.18481	3.92775	0.44665	0	0	0	0	0	0	0
Healthy	23.4495	3.33005	0.39866	0	2.48081	0	0	0	0		23.4495	3.33005	0	2.48081	0	0	0	0	0	0
Healthy	16.57394	16.03785	0.06824	0.10073	0	0.33581	0.57846	0	0		16.57394	16.03785	1.42281	0	0.57846	0.33581	0.10073	0	0.05108	0
Healthy	26.68844	12.88469	0.03981	0.22766	1.61759	0	0.10831	0	0		26.68844	12.88469	0.71732	1.61759	0.10831	0	0.22766	0	0.44702	0
Healthy	18.59434	9.49583	0.27678	0.14881	0	0.53728	0	0.31227	0.33536		18.59434	9.49583	0	0	0	0.53728	0.14881	4.9935	0.19253	0.31227
Healthy	1.62245	0	0	0	0	0	0	0	0		1.62245	0	0	0	0	0	0	0	0	0
Healthy	62.40925	0.35276	1.67016	0.01638	0.00094	0.45135	0	0	0		62.40925	0.35276	0.02018	0.00094	0	0.45135	0.01638	0	0	0
Healthy	3.71951	3.75287	0.04902	0	0	0.04811	0	0	0		3.71951	3.75287	0.22626	0	0	0.04811	0	0	0.10279	0
Healthy	63.02564	6.00492	0.50695	0.37575	0	1.07875	0	0.51637	0		63.02564	6.00492	10.0094	0	0	1.07875	0.37575	0	0	0.51637
Healthy	9.14405	4.84878	0	0.35054	0	0.07318	0.06746	0	0		9.14405	4.84878	2.27586	0	0.06746	0.07318	0.35054	0	0.0914	0
Healthy	10.39772	0.3976	0	0	0	0	0	0	0.0341		10.39772	0.3976	0	0	0	0	0	0	0	0
Healthy	7.45679	0	0	0	0	0	24.9923	0	0		7.45679	0	0	0	24.9923	0	0	0	0	0
Healthy	17.89035	7.03458	10.37891	1.30259	0.68786	0.12615	3.13665	0	0		17.89035	7.03458	4.21928	0.68786	3.13665	0.12615	1.30259	0.18643	0.05167	0
Healthy	3.75075	10.04075	0.04678	0.86269	0	0.01468	0.08612	0	0		3.75075	10.04075	5.65755	0	0.08612	0.01468	0.86269	0	0.06538	0
Healthy	8.78812	6.0812	0.03292	0.43082	0.59906	0	0	0	0		8.78812	6.0812	1.59574	0.59906	0	0	0.43082	0	0.08433	0
Healthy	6.21465	3.82769	0.04914	0.16662	9.5016	0	0	0	0		6.21465	3.82769	0.22689	9.5016	0	0	0.16662	0	0.6349	0
Healthy	0.00903	0.0066	1.02488	4.3854	0.00156	0	0	0.08665	0.33173		0.00903	0.0066	22.47204	0.00156	0	0	4.3854	0	0	0.08665
Healthy	0.01216	0.0008	6.51719	0.05131	0	0.00295	0	0	0		0.01216	0.0008	37.10326	0	0	0.00295	0.05131	0.00015	0	0
Healthy	1.87462	3.91547	0	0.1701	3.71606	0.00339	0	0	0		1.87462	3.91547	1.18505	3.71606	0	0.00339	0.1701	0	0.01897	0
Healthy	13.42623	3.74636	0.26841	0	0	0	0	0	0		13.42623	3.74636	0.46036	0	0	0	0	0	0.00386	0
Healthy	25.23401	14.45827	0.03455	0.75056	4.72955	3.89411	5.60451	2.83469	0		25.23401	14.45827	5.71942	4.72955	5.60451	3.89411	0.75056	0	0	2.83469
Healthy	5.14667	7.3895	0.10414	0.01367	0	1.78487	0	0	0		5.14667	7.3895	0	0	0	1.78487	0.01367	0	0.03353	0
Healthy	16.56852	2.8946	0.12836	0.34565	0.48831	0.74866	10.4082	0.14545	0		16.56852	2.8946	1.64562	0.48831	10.4082	0.74866	0.34565	0	0.1924	0.14545
Healthy	0	0	2.10657	0	0	0.02092	0	0.00199	0		0	0	20.49967	0	0	0.02092	0	0	0	0.00199
Healthy	1.59518	6.67671	0	0.02363	0	0	0	0	0		1.59518	6.67671	0	0	0	0	0.02363	0	0	0
Healthy	12.18996	3.28476	0.01115	0.03956	0	0.72251	0	0	1.96472		12.18996	3.28476	0.01839	0	0	0.72251	0.03956	0	0	0
Healthy	2.77963	1.29315	0	0.05948	0.65551	0	0	0	0		2.77963	1.29315	0.02254	0.65551	0	0	0.05948	0	0.39177	0
Healthy	28.91133	9.93742	0.14813	0.80227	0.06024	0.00034	2.88522	0.06303	0		28.91133	9.93742	7.88279	0.06024	2.88522	0.00034	0.80227	0	0.01428	0.06303
Healthy	28.66722	23.94053	4.07551	0.16258	0.67475	0.20777	0	0.24489	0		28.66722	23.94053	0.82796	0.67475	0	0.20777	0.16258	0.30316	0.1378	0.24489
Healthy	0.04346	0	0.01771	6.7121	0	0.27278	0	0	0.01477		0.04346	0	39.73562	0	0	0.27278	6.7121	0	0	0
Healthy	7.5777	6.38444	0.39342	0	5.6916	0.03229	0	0	0		7.5777	6.38444	0.89181	5.6916	0	0.03229	0	0.27176	0	0
Healthy	8.61385	0	0.02684	0	0	0.06351	0	0	2.39911		8.61385	0	6.41283	0	0	0.06351	0	0	0	0
Healthy	0.89419	4.74553	0	0.68314	6.85726	0.30666	0	0	0		0.89419	4.74553	0.02138	6.85726	0	0.30666	0.68314	0	0.20147	0
Healthy	44.73936	0.44541	2.78894	5.89522	0	0.04228	0	0	0.16959		44.73936	0.44541	18.19568	0	0	0.04228	5.89522	0	0	0
Healthy	18.65948	4.39072	0	0.14977	0	0.0557	0	0	0		18.65948	4.39072	0	0	0	0.0557	0.14977	0	0.40158	0
Healthy	8.73576	8.8775	0.06132	1.29672	6.78358	1.00071	33.6936	0.6669	0		8.73576	8.8775	3.44222	6.78358	33.6936	1.00071	1.29672	0	0.07018	0.6669
Healthy	5.01189	2.25566	0	0	0	0.3007	0	0	0		5.01189	2.25566	0.34445	0	0	0.3007	0	0	0	0
Healthy	8.64569	14.28766	0.18138	0.30737	5.46605	0.00925	0	0.02098	0.4463		8.64569	14.28766	2.81889	5.46605	0	0.00925	0.30737	0	0.04475	0.02098
Healthy	20.41575	10.20852	0.01836	0.0481	0	0.59643	0.03293	0	0		20.41575	10.20852	0.55323	0	0.03293	0.59643	0.0481	0	0	0
Healthy	15.90515	10.65684	1.66702	0.0927	0.29304	0.05294	0	0	0		15.90515	10.65684	0.51871	0.29304	0	0.05294	0.0927	0	0.05728	0
Healthy	32.75398	26.10866	0.35948	0	1.33308	0.12799	4.66766	0.49229	0.03556		32.75398	26.10866	0.02869	1.33308	4.66766	0.12799	0	0	0.00719	0.49229
Healthy	24.17274	5.66937	1.79192	0.02857	5.77018	0.13928	12.7756	0	0		24.17274	5.66937	0.18339	5.77018	12.7756	0.13928	0.02857	0	0.03488	0
Healthy	5.20234	14.98192	18.29772	0	0	0	0	0	0		5.20234	14.98192	0	0	0	0	0	0	0	0
Healthy	36.22127	1.624	0.24874	0	0.12109	0	0.1314	0	0		36.22127	1.624	0	0.12109	0.1314	0	0	0	0	0
Healthy	23.05903	5.39199	0.28513	0.60622	3.13036	0	2.55668	0.12967	0		23.05903	5.39199	5.75324	3.13036	2.55668	0	0.60622	0.00909	0	0.12967
Healthy	28.0521	21.5721	2.07151	1.67106	0.00313	16.29565	0.00775	0.40591	0.04385		28.0521	21.5721	1.38242	0.00313	0.00775	16.29565	1.67106	1.58995	0	0.40591
Healthy	29.12181	12.30538	0	0	0.22355	0	0.34774	0	0		29.12181	12.30538	0	0.22355	0.34774	0	0	0	0	0
Healthy	4.19186	33.71192	3.01058	2.06373	0.04777	0.15563	1.2056	0.11759	0		4.19186	33.71192	10.24806	0.04777	1.2056	0.15563	2.06373	0	0.3653	0.11759
Healthy	11.13307	13.26296	0	0.25274	1.37603	0.11295	0	0	0		11.13307	13.26296	1.75718	1.37603	0	0.11295	0.25274	0	0.26343	0
Healthy	6.27856	14.9325	0	0	0	0	0	0	0		6.27856	14.9325	1.64179	0	0	0	0	0	0	0
Healthy	6.84785	0.05353	8.11153	0.00662	0	0	0	0.11799	0.92014		6.84785	0.05353	20.14801	0	0	0	0.00662	0	0	0.11799
Healthy	7.82102	8.65993	0	0.02917	0.78033	0.02539	0	0.02352	0		7.82102	8.65993	0.12019	0.78033	0	0.02539	0.02917	0	0	0.02352
Healthy	17.47768	13.37593	0.03716	0.69507	0	11.74553	0	0.08685	0		17.47768	13.37593	7.77379	0	0	11.74553	0.69507	0	0.05473	0.08685
Healthy	10.89549	4.54999	0.00826	0.00994	0.53454	0.15956	0.03207	0	1.69032		10.89549	4.54999	0.98615	0.53454	0.03207	0.15956	0.00994	0.08075	0.05434	0
Healthy	4.54863	2.17265	0	0.57405	0	0.24703	0.08486	0	0		4.54863	2.17265	0	0	0.08486	0.24703	0.57405	0.13047	1.49648	0
Healthy	33.85214	26.53559	0.93612	0.0612	1.50826	0.92191	2.58635	0.13183	0.14318		33.85214	26.53559	2.41596	1.50826	2.58635	0.92191	0.0612	0	0.04649	0.13183
Healthy	5.72689	5.87934	0.23922	1.78633	0	0	0.19089	0	0		5.72689	5.87934	12.2649	0	0.19089	0	1.78633	0	0.09357	0
Healthy	4.60013	5.3145	0.11453	0	0.87116	0	0.95041	0	0		4.60013	5.3145	3.80101	0.87116	0.95041	0	0	0	0.26361	0
Healthy	5.69559	4.183	0.01043	3.44456	0	0.03617	0	0.09905	0.45627		5.69559	4.183	18.28191	0	0	0.03617	3.44456	0	0.04359	0.09905
Healthy	50.66659	2.78791	0	0	0	0	0	0	0		50.66659	2.78791	0	0	0	0	0	0	0	0
Healthy	15.82033	12.12376	0.23294	0.00949	1.2648	1.57624	3.23876	0	0		15.82033	12.12376	0	1.2648	3.23876	1.57624	0.00949	3.42114	0.1769	0
Healthy	8.75655	19.43829	0.92349	1.25557	1.44681	0	0	0	0		8.75655	19.43829	1.13764	1.44681	0	0	1.25557	1.92331	0.07764	0
Healthy	5.13883	2.33594	0	0	0	0.25493	0	0	0		5.13883	2.33594	0.37575	0	0	0.25493	0	0	0	0
Healthy	0.61599	6.50624	0	0.12107	14.039	0.00774	0.01395	0	0		0.61599	6.50624	2.10804	14.039	0.01395	0.00774	0.12107	0	0.95251	0
Healthy	4.4203	8.36192	0.11551	0.04577	1.77862	0.04867	0	0.22656	0.083		4.4203	8.36192	0.73474	1.77862	0	0.04867	0.04577	0	0.02768	0.22656
Healthy	43.36492	7.53754	0	0.35399	1.44248	1.04698	0.45527	0	0		43.36492	7.53754	0.26293	1.44248	0.45527	1.04698	0.35399	0	0	0
Healthy	6.90806	8.34142	0.00336	0	0.09905	0.82434	0	0	0		6.90806	8.34142	0.0192	0.09905	0	0.82434	0	0	0	0
Healthy	21.62313	15.2359	0.00755	0.02288	0	0.0061	0	0	0		21.62313	15.2359	1.53366	0	0	0.0061	0.02288	0	0	0
Healthy	5.98746	1.33505	0.22025	2.54096	11.2649	1.31285	33.0343	0.00638	0		5.98746	1.33505	9.0717	11.2649	33.0343	1.31285	2.54096	0	0.31821	0.00638
Healthy	52.95862	7.46811	0	0	0	0	5.43402	0	0		52.95862	7.46811	0	0	5.43402	0	0	0	0	0
Healthy	11.80424	13.78692	0.58749	0.87431	0.08334	0.29557	0.2373	0.35254	0		11.80424	13.78692	0.33643	0.08334	0.2373	0.29557	0.87431	1.19187	0.15813	0.35254
Healthy	28.76685	7.07084	12.34022	3.15382	0	6.15808	8.70403	0.00031	0.16986		28.76685	7.07084	8.05771	0	8.70403	6.15808	3.15382	0.03543	0.04017	0.00031
Healthy	35.29522	9.69392	0	1.68486	1.73021	1.00457	0	0	0		35.29522	9.69392	25.09845	1.73021	0	1.00457	1.68486	0	0	0
Healthy	4.57035	0.95793	0.23627	0.56061	0	0	0	0	0.00701		4.57035	0.95793	0.38804	0	0	0	0.56061	0	0.0155	0
Healthy	8.17914	0	0.32792	3.15901	0	0.16446	0	0.51615	0.31645		8.17914	0	45.12098	0	0	0.16446	3.15901	0	0.02406	0.51615
Healthy	25.86791	19.92887	0	0	0.62275	0	16.9051	0	0		25.86791	19.92887	0	0.62275	16.9051	0	0	0	0	0
Healthy	0.58886	1.51589	0	0	0.47275	0	0	0	0		0.58886	1.51589	0	0.47275	0	0	0	0	0	0
Healthy	20.25348	6.23162	0.02073	0.29505	0	0.16915	0	0.04477	0		20.25348	6.23162	0.43598	0	0	0.16915	0.29505	0.27462	0.00109	0.04477
Healthy	18.60829	35.29152	0.98912	3.81741	0	11.1676	0	0	0		18.60829	35.29152	2.01319	0	0	11.1676	3.81741	1.95357	0	0
Healthy	20.29995	6.03446	0.71498	0	0.00844	0	0	0	0		20.29995	6.03446	0.89777	0.00844	0	0	0	3.51077	0	0
Healthy	20.1204	15.97013	0.42563	0.15079	2.67562	0.85731	1.52558	0.10367	0		20.1204	15.97013	0.49436	2.67562	1.52558	0.85731	0.15079	0.51509	0.02172	0.10367
Healthy	1.74989	4.9692	0.00207	0.21767	0	0.11113	0	0	0		1.74989	4.9692	0.33628	0	0	0.11113	0.21767	0	0.00386	0
Healthy	7.28483	13.14471	1.3533	0.63933	0.84927	0.09776	0	0.0082	0		7.28483	13.14471	2.08671	0.84927	0	0.09776	0.63933	0.00174	0	0.0082
Healthy	0.00733	0.00497	0.52517	0	0	0	0	0	76.0127		0.00733	0.00497	1.15953	0	0	0	0	0	0	0
Healthy	10.04532	6.23434	0.10617	0.00258	0	0.00371	0	0.04171	0		10.04532	6.23434	1.17533	0	0	0.00371	0.00258	0	0.57549	0.04171
Healthy	12.78713	11.78449	0.03817	0.14496	4.38812	0.4962	0.64416	0.02152	0		12.78713	11.78449	0.0395	4.38812	0.64416	0.4962	0.14496	0	0.11905	0.02152
Healthy	24.11223	7.29039	0	0.08084	9.22338	2.37194	2.09976	0.07903	0		24.11223	7.29039	0.2987	9.22338	2.09976	2.37194	0.08084	0	0	0.07903
Healthy	25.17308	10.01509	0	0	0.8716	0	0	0	0		25.17308	10.01509	0	0.8716	0	0	0	0.53378	0	0
Healthy	3.6701	4.45537	0	0.60541	0	0.15482	0	0	0		3.6701	4.45537	0.68307	0	0	0.15482	0.60541	0	1.30497	0
Healthy	12.25174	0	0.02097	0.08051	0	0	0	0	0.2555		12.25174	0	74.71421	0	0	0	0.08051	0	0	0
Healthy	5.92682	5.0888	0.01317	0.25268	0	0	0	0	0		5.92682	5.0888	0	0	0	0	0.25268	0	0	0
Healthy	8.69583	5.37908	0.0095	0.57125	0	0.123	0.07469	0	0		8.69583	5.37908	2.34545	0	0.07469	0.123	0.57125	0	0.21367	0
Healthy	9.63133	16.70701	0.09182	2.45602	1.01322	1.33077	0.94195	0.03796	0		9.63133	16.70701	16.66853	1.01322	0.94195	1.33077	2.45602	1.77931	0.01273	0.03796
Healthy	4.43805	33.19727	0	0	0	0.21959	0	0	0		4.43805	33.19727	1.15248	0	0	0.21959	0	2.85095	0.38176	0
