group	Prevotella_copri_A	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Phytobacter_ursingii	Ruminococcus_B_gnavus	Streptococcus_parasanguinis_D	Veillonella_atypica	Streptococcus_sp004166885	Rothia_sp001808955	Streptococcus_pseudopneumoniae_O	Prevotella_copri_A	Bacteroides_eggerthii	Bifidobacterium_longum	Phocaeicola_sp900554435	Bacteroides_sp900066265	Anaerostipes_hadrus	Intestinibacter_bartlettii	Anaerostipes_hadrus_A	Streptococcus_parasanguinis_D	Parasutterella_excrementihominis
Healthy	21.8	0	0	0	0	0.03493	0	0.01492	0	0	21.8	0	0	0	1.7466	0.07851	0	0.11503	0.03493	0.00227
Healthy	24.5618	0.16369	0	0	0	0.04024	0	0	0	0	24.5618	0.02406	0.19349	0	0.08939	0.10372	0.02288	0.07541	0.04024	0
Healthy	0	0.0238	0.00454	0.08686	0.93186	0.02145	0	0	0	0	0	10.0581	0	0.01249	0	0.02809	0.06082	0	0.02145	0.47825
Healthy	0	0	0	93.0192	0.01354	0	0	0	0	0	0	0	0.23946	0	0	0	0	0	0	0
Healthy	0	0	0	4.15827	0.16735	0.00269	0.112	0	0	0.00019	0	0	9.17103	0	0	0.05819	0.04863	0.01959	0.00269	0
Healthy	0	0	0	10.5315	0.6867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.21606	0	0.0033	0	0	0	0	0	0	0	0	0.04735	0	0.00123	0	0
Healthy	0	0	0	0.10401	0.17721	0	0	0	0	0	0	0	0.07404	0	0	0	0	0	0	0.20149
Healthy	8.23976	0	0.6009	0	0	0	0	0	0	0	8.23976	0	0.19833	2.71836	0.02159	0.01601	0	0.01248	0	0.00234
Healthy	10.9696	0	0	12.6049	0.00945	0.02646	0	0.0077	0.00556	0	10.9696	0.22421	1.11609	3.1672	0.02832	0.01722	1.2498	0.01195	0.02646	0.00054
Healthy	0	0	0	0	0	0.12884	0.0669	0	0	0	0	0	0.28292	1.03222	0	0.11245	0.2206	0.06574	0.12884	0
Healthy	0	0	0	0.7168	0.01329	0.01836	0.00624	0	0.01508	0	0	0	0.27163	0	0	0.01671	0.03436	0	0.01836	0.02732
Healthy	0	0	0	0	0	0	0.14184	0	0	0	0	0	2.51893	0	0	0.75846	0	1.41589	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	14.2779	0.28237	0	0	0.04686	0.00793	0	0	0	0	0	0	1.26213	0	0	0	0	0
Healthy	18.732	0.75691	0.22183	0	0	0.45955	0	0.10208	0	0	18.732	0.12463	0	0	0.08541	0.0813	0	0.04815	0.45955	0
Healthy	0	0	0	0	0.04553	0	0	0	0	0	0	0	0.1685	5.61537	0.10712	0	0	0	0	0
Healthy	0	0	0	19.7295	1.59311	0.31169	0.02742	0.00377	0.25847	0.01521	0	0	0.11108	0	0	0	2.23535	0	0.31169	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.61327	0	0	0	0	0	0	0.07126
Healthy	0	2.79765	16.0714	0	0.00379	0	0	0	0	0	0	0	0.75387	0	1.00603	0.11751	0.03974	0.00408	0	0.05113
Healthy	26.5986	0	0	0.06207	0	0	0	0	0	0	26.5986	0	0.13274	1.37186	0.52982	0	0	0	0	0.04411
Healthy	0	0	0.71424	0	0.00621	0.00572	0	0	0	0	0	3.75756	0.48994	11.9749	4.60382	0.02424	0	0.10524	0.00572	0.00633
Healthy	0.76561	0	0	0	0	0	0	0	0	0	0.76561	0	0	0	0	0.38574	0.02961	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.98184	0	0	0.629	0.18177	0	0.05787	0	0
Healthy	10.3291	1.45517	0	0.0229	0	0	0	0	0	0	10.3291	1.89752	0	1.41965	0	0.13689	0	0.24303	0	0.0271
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	15.6101	0	0	0	0	0	0	0
Healthy	0.29817	0	0	0	0	0.0067	0	0	0	0	0.29817	0.44585	0.01508	0.33122	0	0.49831	1.97389	0.08545	0.0067	0.22718
Healthy	0	0	0	1.54677	0.12967	0.0724	0	0	0	0	0	0.14048	1.3326	0	0	0.08512	0.12803	0.11551	0.0724	0
Healthy	0	0	0	0	7.32153	0.14841	0	0.00227	0.04567	0.07293	0	0	0	0.09774	0	0	0	0	0.14841	0
Healthy	0	0	11.4097	0.05156	0.00268	0	0	0	0	0	0	0	0.51766	0	0	0	0	0	0	0.27532
Healthy	0	0	0	0.12566	0	0.20559	0	0	0	0	0	0	1.25931	0.65911	0	0	0	0.00977	0.20559	0
Healthy	4.39138	0	0	0.26972	0	0.11797	0.02043	0	0	0	4.39138	0.32714	0.21905	1.26711	0	0.06742	0.52203	0.11958	0.11797	0.01568
Healthy	0.067	0	0	0.00479	0.62406	0.00758	0	0	0	0	0.067	0	1.44042	0	0	0	0	0	0.00758	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.52085	1.91069	2.6334	0.0384	0	0	0	0
Healthy	0	0	0	0.1125	0.00106	0	0	0	0	0	0	7.43296	0.01277	0	0	0.01585	0.00443	0.01572	0	0.01167
Healthy	0	0	0	12.4914	0.69164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	4.3465	13.6387	0.11327	0.02478	0	0	0.00412	0	0	0	0	1.7875	4.21145	0	0.01236	0.0847	0.02269	0	0.01158
Healthy	0	0	0	0.19359	0	0	0	0	0	0	0	1.29773	2.77869	0.21783	0	0	0	0	0	0.016
Healthy	0	0	0	0.02712	0.11193	0.00726	0.01325	0	0.00273	0	0	0	5.51592	0	0	0.03674	0.18939	0.05942	0.00726	0
Healthy	0	0	0	0	0.033	0.00872	0	0	0	0	0	1.31998	0.0629	0.5316	0.09395	0.22829	0	0.1078	0.00872	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.49616	0	0	4.74618	0	0	0.00756	0	0.23867
Healthy	0	0	0	0.72102	0	0	0	0	0	0	0	0	0.31044	0.86365	0	1.21542	0	0.07837	0	0.00905
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67417	0	0	0	0	0.39853
Healthy	45.8395	0.2772	0	0.05627	0	0	0.01353	0.00372	0	0	45.8395	0	0	0.00347	1.09019	0.01283	0.24509	0.0026	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.92797	0.65301	0.73712	0.39413	0	0	0	0
Healthy	0	0	0	0.14856	0.05631	0.0475	0	0	0	0.00352	0	0	5.92834	0	0	1.60202	0.27916	0.41322	0.0475	0.22719
Healthy	0.05542	0	0	0	0.13041	0	0	0	0	0	0.05542	0	0.42328	0	0	0.20128	0	0.12207	0	0.04808
Healthy	0.07142	12.5732	31.518	0	0.00086	0.00207	0	0	0.00105	0	0.07142	0	0.00311	6.12367	0	0.00618	0	0.00432	0.00207	0.22475
Healthy	0	0	0	35.1068	0.01508	0	0	0	0	0	0	0	0.04943	0	0	0	0	0	0	0
Healthy	0	0	0	14.0667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00542
Healthy	0	0	0	1.14237	0.00146	0	0	0	0	0	0	0	0.01719	0	0.22717	0	0	0	0	0.01624
Healthy	0	0	0	0.48083	0	0	0	0	0	0	0	0	0.23023	0	0	0	0	0	0	0.06584
Healthy	0	0	0	0	0	0.02247	0	0.02291	0	0.0093	0	3.01674	17.5816	1.14189	0.13999	0.12013	0.00543	0.05984	0.02247	0
Healthy	0	0	0	3.2006	0.35751	0	0	0	0	0	0	0	0	0	0	0.01793	0	0.02027	0	0
Healthy	0	0	15.5046	0.08215	0.07584	0.00183	0	0	0	0	0	0	0.05182	0	0	0	0	0	0.00183	0.00825
Healthy	0	0	0	0.03679	0	0.45246	0.61347	0.02011	0	0	0	8.12843	0	0	0	0.06284	0	0.04425	0.45246	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.56455	3.81457	0	0	0	0	0	0.00408
Healthy	0	0	0	0.11702	0	0	0	0	0	0	0	0.03908	0.03531	0	0	0	0	0	0	0.25391
Healthy	0	0	0	10.6894	0.42219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.87392	0.06222	0.07873	0.14899	0	0	0	0	0	0	1.87392	0	0	5.81074	0	0	0	0	0	0
Healthy	11.3997	1.36339	0	0	0.28905	0	0	0.0006	0	0.00619	11.3997	0	1.30562	0	0	0.03194	0.90418	0.08999	0	0.04198
Healthy	0	0	0	0	1.62992	0	0	0	0	0	0	0	0.39616	0	0	0	0	0	0	0.12285
Healthy	0	0	0	0	0.16082	0	0	0	0	0	0	0	0.10137	0	0	0	0	0	0	0.19207
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	21.82	0	0	0	0	0	0
Healthy	0	0	0	0.04739	0	0.06272	0	0	0	0	0	5.50934	0.42937	0	0	0.04499	0.37654	0.02895	0.06272	0.00223
Healthy	0	0	0	0.38415	0	0.09072	0.0945	0	0	0	0	0	0.51494	0	0	0.00763	0	0	0.09072	0
Healthy	58.6946	1.5846	8.00244	0.03694	0.00833	0.47029	0.181	0	0.00437	0.10864	58.6946	0	0.11804	1.12563	0	0.00601	0.02019	0	0.47029	0
Healthy	0	0	0	0.10762	0	0	0	0	0	0	0	0	0.14723	0	0	0	0	0	0	0.01149
Healthy	0	0	0	0	0	0.74451	0	0	0	0.00818	0	0	0	0	0	0	0	0	0.74451	0
Healthy	0	0	0	0.19839	0	0	0	0	0	0	0	0	0.54034	0	0	0	0	0	0	0.28953
Healthy	48.961	0	0	0	0	0	0	0	0	0	48.961	0.15443	0	2.88179	0	0	0	0	0	0
Healthy	16.9413	0	0	0	0	0	0	0	0	0	16.9413	0	0	0	0	0.26538	0.33876	0.1022	0	0
Healthy	2.10287	0	0	0	0	0.023	0	0	0	0	2.10287	0	5.61548	3.83728	0.59196	0.09737	0	0.16125	0.023	0
Healthy	0	0	0.04371	0.1011	0.00127	0	0	0	0	0	0	0	0	0.00034	0	0.0076	0	0.00766	0	0.01256
Healthy	0	0	0	8.10184	0.08958	0.05498	0	0.01479	0	0	0	0	3.04341	0	0	0.09824	0.06729	0.97661	0.05498	0.06826
Healthy	46.7561	0.00123	0.01876	0	0.02836	0	0.00856	0	0	0	46.7561	0	0.17596	0.72196	0.02917	0.05589	0	0.00564	0	0.49568
Healthy	0	0	7.7745	0	0.0029	0.07755	0	0.02751	0	0	0	7.76169	0.12481	2.94556	0	0.09159	0.29751	0.05263	0.07755	0.14371
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03601	0.05557	0.0142	0	0
Healthy	0	0.06381	0	0	0	0.06229	0	0	0	0	0	0	0.98486	0	0	0.17662	0	0.46424	0.06229	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	7.53925	0.11151	0.11337	0.99868	0.21965	0	0.29161	0	0.32795
Healthy	0	0	0	0.01108	0	0.00702	0	0	0.01939	0.04718	0	2.11451	11.4199	0.00232	0	0	0	0	0.00702	0
Healthy	0	0	0	12.9001	0.67423	0	0.01721	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	10.9408	0.09521	0.01967	0	0	0	0	0	0	0	0.51006	0	0	0	0	0	0	0.2491
Healthy	0	0	0	2.31962	0.01131	0	0	0	0	0	0	13.2984	0	0	0	0	0	0	0	0.0951
Healthy	0	0	0	0	0	0.04826	0	0	0	0	0	5.48935	0	0	0.15017	0	0	0	0.04826	0
D014376	29.368	9.94624	7.89832	0.01562	2.25247	0.01356	0.05593	0.01462	0.00253	0	29.368	0	0.35205	3.91554	0	0.01286	0	0	0.01356	0
Healthy	0	0	0	0	0.05216	0	0	0	0	0	0	0	0.17457	5.74944	0.11354	0	0	0	0	0
Healthy	6.82554	0	0	0.13315	0	0.04796	0	0.24518	0	0	6.82554	0	0.92033	0	0	0.07867	0.42843	0.31668	0.04796	0
Healthy	0	22.7418	0	0	0	0	0	0	0	0	0	0.26498	0	16.4998	0	0	0	0	0	0
D014376	0.01862	0.0175	0.0183	3.0237	0.03393	0.19558	0.58844	0	0.02052	0.00516	0.01862	0	3.87037	25.4294	0	0.07284	0.00091	0.05368	0.19558	0
Healthy	0	0	0	0	0	0.44328	0.69399	0.00512	0	0	0	8.48592	0	0	0	0.04659	0	0.07942	0.44328	0
Healthy	39.3722	0	0	0.12428	0	0	0	0	0	0	39.3722	0	0	3.58773	0.18141	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63186	0	0	0	0	0.37318
Healthy	0	0	0	0.22266	0	0	0	0	0	0	0	0	0.59748	0	0	0	0	0	0	0.21864
Healthy	19.7803	0	0	0	0	0	0	0	0	0	19.7803	0	0	0	0	0	0	0	0	0
Healthy	26.6073	0	0	0.4694	0	0	0.00278	0	0.01453	0	26.6073	0	0.5262	0	0.00478	0	0	0.02895	0	0.00847
Healthy	0.01236	0	0	0.05091	0.74992	0.0272	0.13118	0	0	0	0.01236	0	0.44419	0.0046	0	0.09162	0.03317	0.15634	0.0272	1.02219
Healthy	0	5.57933	0	0	0	0	0.00365	0	0	0	0	0	0	0	0	0.15729	0.37682	0.05466	0	0.01931
Healthy	0	0	0	0.05959	0.01808	0	0	0	0.0024	0	0	0	10.4642	0	0	1.63344	0.04381	1.63635	0	0.0663
Healthy	27.7894	0	0	0	0	0	0	0	0	0	27.7894	0	0	1.7311	0.37163	0	0	0	0	0
Healthy	28.7938	0	0	0.48914	0	0.04777	0.04755	0	0.04667	0.03243	28.7938	0.26208	0	1.26642	0.22072	0.07771	0	0.08678	0.04777	0
Healthy	35.2125	0	0	0	0	0.00684	0	0.00259	0	0	35.2125	0	0.17544	0	0	0.88635	0	0.04781	0.00684	0.00187
Healthy	1.1594	0.00272	0	1.97279	0.0032	0.01755	0.01285	0	0	0.01697	1.1594	0	5.26554	0	0	0.19141	0.20999	0.01226	0.01755	0
D014376	56.818	1.35976	1.49575	0.10154	0.00664	0	0.00297	0.00811	0	0.00196	56.818	0	0.21701	0	0	0	0	0	0	0.30543
Healthy	26.8017	0	0	0.12439	0	0	0	0	0	0	26.8017	0	0.09135	1.34285	0.51602	0	0	0	0	0.04949
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	54.3256	0	0	0.04979	0	0.04469	0	0
Healthy	0	5.31839	4.08863	0	0.00355	0.0555	0.01036	0.01111	0	0	0	0.00113	0.03866	2.81146	0	0.02203	0.0018	0.02458	0.0555	0.0034
Healthy	3.57085	0	0	0	0	0	0	0	0	0	3.57085	0	0	0	0	0	0	0	0	0
Healthy	1.9179	2.1165	1.20613	0.54646	0	0	0	0	0	0	1.9179	0	0	0	0	0	0	0	0	0
Healthy	0.17676	0	0	0	3.33609	0	0	0	0	0	0.17676	0	12.3667	0	0	0	0	0	0	0
Healthy	0	6.14107	0	0	0	0	0	0	0	0	0	0	0.27578	0	0	0.25155	0.56542	0.18263	0	0.06031
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.8654	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.05053	0	0	0	0	0	0	0	0.14819	5.80661	0.09584	0	0	0	0	0
D014376	0.00397	0.00302	0.00149	0.00502	0.16591	0.01711	0.21811	0	0	0	0.00397	0	0.5278	0.01671	0	0.01749	0	0.04274	0.01711	0.76185
Healthy	0	0.02548	0	0.2663	0.02502	0.25201	0.00125	0.00322	0	0	0	9.42009	3.83547	0.28221	0.38374	0.34188	0.38388	0.20153	0.25201	0.00113
Healthy	0	0	14.0201	0.24292	0	0	0.06953	0.00389	0	0	0	0	0	0	1.55053	0	0	0	0	0.02331
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.05909	0	0	0	0	0	0	0	0	0.21094	10.9775	21.7629	0	0	0	0	0.54299
Healthy	27.1389	0	0	0	0	0	0	0	0	0	27.1389	0	0.21123	1.34109	0.55642	0	0	0	0	0.02245
Healthy	0	0	0	0.05189	0.01983	0	0	0	0	0	0	0	0.23916	2.36898	0	0	0	0	0	0.00822
Healthy	0.16427	0.03552	0.02828	2.18183	0.22147	0	0	0	0.00753	0	0.16427	0.03161	1.66126	10.0042	0.00436	0.01187	0.04444	0.06075	0	0
Healthy	0	0	0	0	0	0.00427	0	0	0	0	0	0	0.37949	0	0	0.00856	0	0.1408	0.00427	0.00074
Healthy	0	5.90749	0	0	0	0	0	0	0	0	0	0	0.11634	0	0	0.11718	0.52519	0	0	0
Healthy	0	0	0	1.05445	0.02231	0	0	0	0	0	0	1.47866	0.85867	0	0	0	0	0	0	0
Healthy	0	0	0	0.02521	0	0.03739	0.0034	0	0.00919	0	0	0	0.32855	0	0	0.11129	0.01808	0.19548	0.03739	0.00021
Healthy	0	0	0	0.05681	0	0	0	0	0	0	0	0	0.54749	0	0	0	0	0	0	0.24218
Healthy	0	0	0	0	0.03336	0	0	0	0	0	0	0	0	0	0	0	0	0.05517	0	0
Healthy	0	0	0	0	0.06064	0	0	0	0	0	0	0	0	0	0	0	0	0.05446	0	0
Healthy	49.3764	0	0	0.16884	0	0.03135	0.0312	0	0	0	49.3764	0	0	0	0.0788	0.02785	0.40995	0.02685	0.03135	0
Healthy	0	2.65754	0	0.43531	0	0.14914	0	0.00046	0.12742	0	0	1.96473	3.73764	0	0	1.25962	0.0666	0.02334	0.14914	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.23946	6.83859	3.56878	0	0	0	0	0.03282
Healthy	0	0	0	0.13243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	3.09355	0	0	0	0	0	0	0	0	0	0	0.3389	0	0	0.52276	4.86324	0.25076	0	0.07167
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	7.69286	0.08735	0.03549	0	0.01788	0	0	0	0	3.59719	0	0	0.11903	0.0694	1.21493	0.03549	0.04294
Healthy	0.76709	0.00108	0	0.06846	0.37603	0.06164	0.04586	0.18353	0.02135	0.02126	0.76709	0	0	0.09343	0	0.11264	0	0	0.06164	0
Healthy	0	0	0	0.16585	8.79825	0.07815	1.92345	0.01538	0.01717	0	0	0	1.83843	0	0	0	0.03944	0	0.07815	0
Healthy	0	0	0	0	2.20488	0.02182	0	0.02089	0.00236	0.01763	0	0	0.23638	0	1.85022	0.00246	0	0	0.02182	0
Healthy	0.02008	4.31517	0	0	0	0	0	0	0	0	0.02008	0.50383	0.02335	0	0	0.01427	0	0.00334	0	0.00884
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.08118	0	0	0	0	0	0	0.01945
Healthy	0.0063	0	0	0.06286	1.01933	0.00057	0	0.01383	0	0.00108	0.0063	0	0	0	0	0.51135	0.05699	0.25414	0.00057	0.05795
Healthy	0	0	0	11.121	0	0	0	0	0	0	0	0	0	0	0.22527	0	0	0	0	0.00958
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73752	0	0	0	0	0.37828
Healthy	0	0	0.03882	0.65276	0.00165	0.02548	0	0.00155	0	0	0	1.72517	1.87441	0.25117	0	0.01886	0.01117	0.06321	0.02548	0.00291
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.187	6.98722	3.68389	0	0	0	0	0.01348
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.81264	1.65993	0.27402	0	0	0	0	0	0
Healthy	0	0	0	0.24621	0	0	0	0.0969	0	0	0	0.0611	0	1.42442	0	0	0	0	0	0
Healthy	0	0	0	0.25396	0	0	0	0	0	0	0	0.03128	0.04099	0	0	0	0	0	0	0.23698
Healthy	0	0	16.6233	0.07389	0.10089	0.02498	0	0	0	0	0	0	0.0415	0	0	0	0	0	0.02498	0.00301
Healthy	7.41683	0	0	0	0	0	0	0	0	0	7.41683	0	0	0	0	0.31898	0	0.7211	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.00314	0	0	0	0	0	0	0	0	1.20434	0	0	0	0.00314	0.16547
Healthy	0.03631	0	0.00492	0.75317	0.15618	0.04042	0	0	0	0	0.03631	0	2.26571	0	0.47799	0.27145	0.1625	0.00433	0.04042	0.056
Healthy	0	0	0	0	0.5552	0	0	0	0	0	0	4.46716	0.13306	0	0	0.07423	0	0.00399	0	0.03117
Healthy	0	0	0	0.10629	0.00488	0.06162	0.15212	0.00077	0.00269	0.00241	0	9.02699	0.41589	0	0	0.46299	0.18074	0.07468	0.06162	0.00725
D014376	0	0	0	1.89241	0.00682	0.03081	0.00616	0	0	0	0	0	0	0	0	0	0	0	0.03081	0.1923
D014376	0	0	0	0.38751	0	0	0.0164	0.01475	0	0	0	0	0	0	0.40581	0	0.05593	0	0	0
D014376	0	0	0	2.38056	0.49868	0	0	0	0	0	0	0.00811	0	0	0.00364	0	0	0	0	0.05373
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.52293	0.03203	1.2292	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.03068	0	0	0	0	0	0	0	0	7.21281	0	0	0	0.03068	0.18822
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.01001	19.2236	2.39327	0	0	0.21146	0	0
D014376	0.03161	0	0	0	0.60484	0.01663	0.0011	0	0.01588	0	0.03161	0	0	0	0	0	0.16586	0	0.01663	0
D014376	0.00669	0	0	0.18948	0.50456	0	0	0	0	0	0.00669	0	0.8507	0	0	0.0353	0	0	0	0.21273
Healthy	0	0	0	0	0	0.06152	0	0	0	0	0	0	0.06692	0	0	0.0801	0	0.10977	0.06152	0
Healthy	0.02601	0.42853	0.00482	0.06254	0	0	0	0	0	0	0.02601	0.0032	0	18.5376	0	0.03673	0.08644	0.12589	0	0.64128
Healthy	0	9.70808	0	0	0	0	0	0	0	0	0	0	0.4742	0	0	0.33124	0.26426	0.17504	0	0.01433
Healthy	35.3282	0	0	0	0	0	0	0	0	0	35.3282	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.15561	0	0	0.01568	0	0	0	0	0.23702
Healthy	0	0	0	79.4567	4.14341	0.06562	0.0274	0.00201	0	0.02333	0	0.00114	0.00453	0	0	0	0.01069	0	0.06562	0
Healthy	0	0	0	0.24223	0.13079	0	0.00548	0	0	0	0	35.6001	0.04544	0	0	0.01071	0	0.04641	0	0.05063
Healthy	0	0	0	13.8152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03963
Healthy	0	23.9087	18.1285	0	0.00145	0.09065	0.14678	0	0	0	0	0	0.11443	0	0	0.05349	0.25586	0.00742	0.09065	0.00139
Healthy	0	0	0	0.62891	0	0.00621	0	0	0	0	0	13.155	0.07386	0	0	0.01645	0.00675	0.04204	0.00621	0.07373
Healthy	39.3647	0	0	0.01943	0	0.20555	0.05879	0	0	0	39.3647	0.01244	0	0.00445	0.11196	0	0	0	0.20555	0
Healthy	0	0	0	0	0.04675	0	0	0	0	0	0	0	0.01132	0	0	0	0	0.03482	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.06123	0	0	0	0.02149	0.00503	0	0.01105
Healthy	0	4.73204	0	0	0	0.14564	0	0	0	0	0	11.1026	0	0	0	0.36845	0	0	0.14564	0
Healthy	0	0	0	0.05524	0	0	0	0	0	0	0	0	0.05762	0	0	0	0	0	0	0.02067
Healthy	0.24048	0.07472	0.05818	0	0.16517	0.04929	0	0	0	0	0.24048	0	0.09938	0.06239	0	0.12635	0.07386	0.25102	0.04929	0
Healthy	0	0	0	0.06052	0	0	0	0	0	0	0	0	0.12151	0	0	0	0	0	0	0
Healthy	0	3.89917	9.84326	0	0	0	0	0	0	0	0	0.84723	30.6457	3.31576	0.87017	0	0	0	0	0
Healthy	0	0	0	0	0	0.07292	0.03555	0	0	0	0	14.9209	0	0	0	0	0	0	0.07292	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02352	0	0	0.87784	0	0	0
Healthy	0	0	0	34.431	3.35584	0	0	0	0	0	0	0	0.02386	0	0	0	0	0	0	0
Healthy	0	0	0	38.6007	0	0	0	0	0.01622	0.00707	0	0	4.45586	0	0	0	0	0	0	0
Healthy	0	0	0	0.77311	0.32017	0	0	0	0	0	0	44.0091	0.20187	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	10.1197	0	0	0.1249	0	0	0	0
Healthy	0	3.18119	1.69712	0	0.00926	0.04696	0	0	0	0.01012	0	2.18504	0.27073	1.66842	0	0.00502	0.22763	0.05116	0.04696	0.00178
Healthy	0	0	0	0.37856	0	0	0	0	0	0	0	0	0.06279	0	0	0.03108	0	0.00872	0	0
Healthy	0.31916	0	0	0.12172	0.00114	0	0	0	0	0	0.31916	0	0.27319	6.08608	0.46198	0.51965	0	0.26284	0	0
Healthy	0	0	0	0	0	0.0068	0	0	0	0	0	0	0.03959	0	0.64644	0.28887	0.05342	0.87098	0.0068	0
Healthy	0	0	0	0.11288	0	0	0	0	0	0	0	0.01571	0	0	0	0	0	0	0	0.19432
Healthy	0.00618	0.00026	0	6.04552	0.00162	0.00474	0	0	0.00029	0.00271	0.00618	0	0.00487	0	0.00166	0.01648	0.00423	0.03547	0.00474	0.01134
Healthy	0	2.6574	0	0	0	0.00795	0.11407	0	0	0	0	0	0.18121	0	0	0.20599	0.15004	0.16458	0.00795	0.01797
Healthy	0.01566	8.56017	0	0.73352	0.03707	0	0	0	0	0	0.01566	9.53967	0.00736	0.01024	0.03031	0	0.3995	0	0	0.01452
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	3.28075	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.0235	10.6945	0	0.21226	0	0	0	0	0	0	0.0235	0	0.78029	0	1.45282	0.27153	0	0.10896	0	0.17543
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26985	0	0	0	0	0.14232
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	1.53007	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.00328	0	0	0	0	0	0	0	0.36795	0	0	0	0	0	0	0.26785
Healthy	0	0	0	0	0.02667	0.02676	0	0.0159	0	0	0	0.91061	2.98466	0	0	0.07871	0.46097	0.02452	0.02676	0
Healthy	0	0.07658	0	3.54587	0.72164	0	0	0	0	0	0	12.563	5.74951	0.06882	0	0.46722	0.04794	0	0	0.43034
Healthy	0	5.5658	0	0	0	0	0	0	0	0	0	0	0.40382	0	0	0.20243	0.64106	0.16904	0	0.08481
Healthy	0	0	0	0.84562	0.53547	0.13309	0.02006	0.02704	0.0019	0	0	0	0.24363	0	0	0.29243	0.26556	0.40794	0.13309	0
Healthy	43.7533	5.07928	0.77594	0	0	0	0	0	0	0	43.7533	0.01094	0	0	0	0	0	0	0	0
Healthy	0	0	0	12.4888	4.05211	0	0	0	0.01	0.00631	0	0	11.3679	0	0	0	0	0	0	0
Healthy	0	0	13.1503	0.15372	0	0	0.02332	0	0	0	0	0	0	0	1.44993	0	0	0	0	0.00291
Healthy	28.1539	0	9.48956	0.18546	0	0	0	0	0	0	28.1539	2.44235	0.00894	0	2.155	0.09959	0	0.00759	0	0.26926
Healthy	28.243	0	0	0.1791	0	0	0	0	0	0	28.243	0.0608	0.02605	3.42716	0.27928	0.03312	0	0	0	0.0079
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.23156	0	0	0	0	0	0	0
Healthy	0	0	0	0.00377	0.01066	0	0	0	0	0	0	0	0.03	0	0	0.11792	0	0.02237	0	0
Healthy	0	0	25.5446	0	0	0	0	0	0	0	0	0	0	0	3.53539	0.00444	0	0	0	0.01642
