group	Enterobacterales	Lactobacillales	Veillonellales	Pseudomonadales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	0	0	0	0		0	9.22338	0	0.01243	2.09976	2.37194	0.08084	0	0	0.07903
Healthy	2.27487	0	0	0		2.27487	0.8716	0	6.83995	0	0	0	0.53378	0	0
Healthy	0	0	0	0		0	0	0	0.09745	0	0.15482	0.60541	0	0	0
Healthy	0.01913	0.02097	0.08503	0.2555		0.01913	0	0.02097	0	0	0	0.08051	0	0.2555	0
Healthy	0.00287	0.01317	0.06535	0		0.00287	0	0.01317	7.93494	0	0	0.25268	0	0	0
Healthy	1.4441	0.0095	0.08298	0		1.4441	0	0.0095	1.8415	0.07469	0.123	0.57125	0	0	0
Healthy	0.05551	0.09182	0	0		0.05551	1.01322	0.09182	0.00493	0.94195	1.33077	2.45602	1.77931	0	0.03796
Healthy	0.04365	0	0	0		0.04365	0	0	4.22759	0	0.21959	0	2.85095	0	0
Healthy	0.01873	0	6.01317	0		0.01873	0	0	0.1197	0	0.03537	0	0	0	0
Healthy	0.04371	0.14143	0.10206	0		0.04371	0.91387	0.14143	1.83934	0	0.20298	0.09277	0	0	0
Healthy	0	0	5.03311	0		0	0	0	0.5632	0	0	0.00169	0	0	0
Healthy	10.002	0.01204	2.68234	0		10.002	44.1381	0.01204	0.30795	0	0.16277	1.46554	0	0	0
Healthy	0.12787	0.00567	0	0		0.12787	0	0.00567	0.0369	0	0.1067	0.01977	0	0	0
Healthy	1.42793	0	0.08261	0		1.42793	0	0	1.8845	0.04068	0.07691	0.48817	0	0	0
Healthy	0	0	0	0		0	0	0	0.07083	3.28103	0.95618	0.28827	10.00915	0	0.00357
Healthy	0	1.86153	0	0		0	0	1.86153	0.26147	0	0.06338	0.63289	0	0	0
Healthy	2.06596	0	0	0		2.06596	0	0	0.30887	0	0	0	0	0	0
Healthy	0.01973	0.03316	0	0		0.01973	3.23154	0.03316	0	0.43233	0.20001	0.10603	1.0463	0	0.81872
Healthy	0.94828	0.09659	0	0		0.94828	10.8753	0.09659	0.07183	27.2372	2.51885	1.62461	0	0	0.49934
Healthy	0.40114	0.08462	2.95699	0		0.40114	0.14734	0.08462	0.02854	0	0.49112	0.70642	0.05493	0	0
Healthy	0	0	0	0		0	4.38692	0	0.32236	2.26152	0	1.0253	0	0	0
Healthy	2.57508	0.71978	2.58237	0.0186		2.57508	1.51494	0.71978	0	0	1.7036	0.00096	0	0.0186	0
Healthy	0	0.02734	0	0		0	0.95369	0.02734	1.47058	0.99194	0	0.35267	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.50121	0	0	0	0
Healthy	0.12828	0.23364	6.79486	0		0.12828	0.99846	0.23364	0	0	0	0	0	0	0.0197
Healthy	0.07432	2.54037	0.47151	0		0.07432	0.10659	2.54037	0.12716	0.04568	0.15382	0.00229	0	0	0.27995
Healthy	4.44716	0	0	0		4.44716	0.57892	0	0	0	0	0	0	0	0
Healthy	0.33297	0.24531	1.32563	0		0.33297	5.23708	0.24531	0	2.01322	2.19756	0.82263	0	0	0.03556
Healthy	0.09849	0.0856	13.18045	0		0.09849	0.00046	0.0856	0.01291	0	0.08021	0	0	0	0.07712
Healthy	11.08874	0.37059	1.74319	0.68788		11.08874	0	0.37059	0.50592	0	0.18276	1.56928	0	0.68788	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.71272	0.03834	0.05254	0		0.71272	0.00327	0.03834	0.03187	0	0.39877	0.85797	0.03575	0	0
Healthy	0	0.00611	17.948	0		0	6.91658	0.00611	0.26698	0	0.24125	0.68907	0	0	0
Healthy	0.2299	0	3.29489	0		0.2299	0	0	0.08659	0	1.24965	0.37538	0	0	1.66741
Healthy	0.63191	10.03233	0.007	0		0.63191	0.54962	10.03233	0	0	0.08468	13.65264	0	0	0.55315
Healthy	0.28946	0.2402	3.3319	0		0.28946	0	0.2402	0.12364	0	0.03294	0.13159	0	0	0
Healthy	0.0817	0	4.35275	0		0.0817	0	0	0.22215	0	0.02227	0	0	0	0
Healthy	0.11282	0	6.39918	0		0.11282	0	0	0.24043	0	0.16376	0.18241	0	0	0
Healthy	0.33793	0.16751	0.03374	0		0.33793	0	0.16751	0	0	3.86344	0.20699	5.04781	0	0.14209
Healthy	0.12264	3.59693	3.79897	0		0.12264	0	3.59693	0	0	0.05897	0.01783	0	0	0
Healthy	0.37266	0.10334	5.36792	0		0.37266	0	0.10334	0	0.14883	0.01473	0.10737	0	0	0.29432
Healthy	9.25016	2.02082	0	0		9.25016	0.78058	2.02082	0	0	0	0.21404	0.07379	0	0
Healthy	0	0.12598	0.02104	0		0	0.83682	0.12598	1.01387	0	0.08408	0.01329	0	0	0
Healthy	0.00847	0	6.56133	0		0.00847	0	0	0.27881	0	0.15339	0.15168	0	0	0
Healthy	1.2703	0	0	0		1.2703	0	0	0	0	0	0	0	0	0
Healthy	0.01169	0	0	0		0.01169	3.49832	0	0.66299	0	0	0.14674	0	0	0
Healthy	0.06093	0.06632	7.11171	0		0.06093	0	0.06632	0.59019	0	0.79394	0.02408	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	5.53233	0	0	0	0
Healthy	0	0.07253	0	0		0	0	0.07253	3.16566	0.0157	0.17047	0.51706	0	0	0
Healthy	0	0	0.97429	0		0	0	0	0.0302	0	0.61706	0.15421	0	0	0.18783
Healthy	46.2181	0.45277	2.62762	0		46.2181	0	0.45277	0	0	0	0.26112	0	0	0
Healthy	0	0	3.77341	0		0	0	0	0.01848	0	0.83493	0	0	0	0
Healthy	0.12448	0.04798	0	0		0.12448	0.613	0.04798	0.03135	0	0	0.33535	0	0	0
Healthy	2.96792	31.36283	0	0		2.96792	0	31.36283	0	0	0	0	0	0	0.52212
Healthy	0	0	3.39638	0		0	0	0	0.24272	0	0	0	0	0	0
Healthy	1.36828	1.75406	0.00409	2.32481		1.36828	0.07494	1.75406	0.03776	0.5247	0.1176	0.07146	0.0076	2.32481	0
Healthy	0.00382	0	0	0		0.00382	3.31364	0	0.61221	0	0	0.16928	0	0	0
Healthy	9.70494	0.76396	3.26356	0.11195		9.70494	0.20848	0.76396	0.11923	1.88674	0.03863	0.60692	1.37754	0.11195	0.00798
Healthy	0.35016	0.28896	7.99145	0		0.35016	0	0.28896	0.23837	0	0.10789	0.02603	0	0	0
Healthy	0	0.24641	0	0		0	2.41126	0.24641	0.61436	0.36668	3.98076	0.26738	9.85721	0	0
Healthy	0	0.43452	0.00348	0		0	0.00398	0.43452	0.51012	0.54224	0.018	0.15496	0	0	0.02288
Healthy	0.09977	0.31146	0.01984	0		0.09977	0	0.31146	0.47825	0	0.08439	0.12646	0	0	0.06082
Healthy	93.0192	0	0	0		93.0192	0	0	0	0	0	0	0	0	0
Healthy	4.29249	0.10304	0.3593	0		4.29249	0	0.10304	2.0569	0	0.01656	3.12873	0.09753	0	0.04863
Healthy	10.5315	0.15555	7.9812	0		10.5315	0	0.15555	0.15486	0	0	0.15188	0	0	0
Healthy	0.01975	0.00767	0.01074	0		0.01975	2.723	0.00767	0.00493	0	0.58298	0.02948	0	0	0
Healthy	0.10401	0	3.13852	0		0.10401	0	0	0.20149	0	0	0	0	0	0
Healthy	0	0.03412	11.05788	0		0	0.00243	0.03412	1.89767	0.01245	0.44223	0.33845	0	0	0
Healthy	12.68249	4.12149	0	0		12.68249	3.38392	4.12149	0.00054	0	1.27898	0.44865	2.61039	0	1.2498
Healthy	1.01134	0.53403	5.5288	0		1.01134	0.18866	0.53403	0.07638	0	0.41512	0.34871	0	0	0.2206
Healthy	1.41538	0.11616	0.03733	0		1.41538	0.39541	0.11616	1.78378	0	0.09088	0.27309	0	0	0.03436
Healthy	0.21117	0.09233	10.42568	0		0.21117	0	0.09233	0	0	0.72617	0.02224	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.55448	0.04569	2.72994	0		0.55448	0	0.04569	0.0101	0	0	0	0	0	0
Healthy	0.15345	1.71134	0.16061	0		0.15345	0	1.71134	0	0	2.12442	0.20292	2.71212	0	0
Healthy	0	0	0.02041	0		0	0	0	0.20185	0	0.07307	0.23937	0	0	0
Healthy	19.80121	1.27759	1.05345	0		19.80121	0	1.27759	0	0	0.00271	0.05552	0	0	2.23535
Healthy	0	0	0	0		0	0.04141	0	0.07126	0.64842	0	0	0	0	0
Healthy	0.05891	0.01638	3.89778	0		0.05891	0	0.01638	0.05113	0	0.01483	0.96145	0	0	0.03974
Healthy	0.06207	0	0	0		0.06207	0	0	0.04411	0.02171	0.57787	0.10424	0	0	0
Healthy	0	0.06969	1.72287	0		0	0.11004	0.06969	4.0669	0	0.04252	0.06807	0	0	0
Healthy	0	1.71618	0	0		0	0	1.71618	0	0.17091	25.55796	8.15641	0	0	0.02961
Healthy	0	0.89779	3.1877	0		0	1.03035	0.89779	0	0	0	0.02401	0	0	0
Healthy	0.03233	0	0	0		0.03233	8.13813	0	5.28431	1.63817	0	0	1.14845	0	0
Healthy	0	1.29297	0.37137	0		0	0	1.29297	0	0	0	4.15738	0	0	0
Healthy	0.05656	0.06991	0.03482	0		0.05656	5.63179	0.06991	0.27033	29.7857	1.65467	1.57254	0	0	1.97389
Healthy	1.54677	0.73226	0	0		1.54677	0	0.73226	0	6.50444	1.13343	1.85891	0.19732	0	0.12803
Healthy	19.0073	1.16377	0	0		19.0073	0.01106	1.16377	0.11928	0	0	0.00202	0	0	0
Healthy	0.05156	0.14894	0	0		0.05156	0	0.14894	0.34203	0	0	0	0	0	0
Healthy	0.12566	0.31322	0.54599	0		0.12566	0.45078	0.31322	0	0	0.79051	1.33107	0.02331	0	0
Healthy	0.67781	0.33766	0.13747	0		0.67781	9.74943	0.33766	0.74913	1.32234	4.57336	0.13419	9.98782	0	0.52203
Healthy	0.00479	0.18912	0.00787	0		0.00479	12.8595	0.18912	0.00204	0	0.42037	0.24702	0	0	0
Healthy	0	0	0	0		0	0.30965	0	0.46085	1.04605	0	0.15891	0.05746	0	0
Healthy	0.1125	0.00373	0.00523	0		0.1125	0.0562	0.00373	0.13516	0.23708	0	0	0	0	0.00443
Healthy	12.4914	0.20686	8.70023	0		12.4914	0	0.20686	0.16476	0	0	0.26925	0	0	0
Healthy	0.18119	0.04399	0.03174	0		0.18119	0	0.04399	0.02559	1.54807	0.0312	0.89955	0	0	0.0847
Healthy	0.19359	0	0	0		0.19359	17.0962	0	0.05053	0	0	0.19398	0	0	0
Healthy	0.03294	0.92125	0.06422	0		0.03294	6.26157	0.92125	0.61263	0	0.12935	1.0318	0.84924	0	0.18939
Healthy	0	0.1198	0	0		0	0.97681	0.1198	0.05362	0.20096	0.10129	0.30962	0	0	0
Healthy	0.02425	0	0.46865	0		0.02425	3.44662	0	0.23867	0	0	0	0	0	0
Healthy	0.76903	0.22235	0	0		0.76903	0	0.22235	0.00905	0	0	3.15356	0	0	0
Healthy	0	0	0	0		0	0	0	3.18684	0	0.05946	0.10238	0	0	0
Healthy	0.19513	0.20264	0.4138	0		0.19513	0.23935	0.20264	2.22896	0	0.47791	0.10066	0	0	0.24509
Healthy	0	0.0558	0	0		0	2.97615	0.0558	0.10273	0.46428	0.05659	1.70138	0.04922	0	0
Healthy	0.18872	0.4539	0.00288	0.03329		0.18872	2.37576	0.4539	0.22719	0	0.24835	2.85199	0	0.03329	0.27916
Healthy	0.00448	0	7.94172	0		0.00448	0	0	0.04808	0	0	0.19324	0	0	0
Healthy	0	0.03321	0	0.0055		0	0.22535	0.03321	0.22475	0	0.00122	0.01072	0	0.0055	0
Healthy	35.1068	0.00774	0	0		35.1068	0	0.00774	0	0	7.76651	0.0043	0	0	0
Healthy	14.0667	0	11.0385	0		14.0667	0.55879	0	0.24865	0.61909	0.30586	0	0	0	0
Healthy	1.14237	0	9.20628	0		1.14237	7.17593	0	0.3137	0	0.34667	0.69773	0	0	0
Healthy	1.71973	0.08112	0	0		1.71973	0	0.08112	0.06584	0	0.04696	0	0	0	0
Healthy	0.78603	0.77482	0	0.10183		0.78603	0	0.77482	0.12191	0	0.60251	12.13018	0	0.10183	0.00543
Healthy	4.21727	1.41007	0	9.22973		4.21727	1.05184	1.41007	0	0	0	0.59504	0	9.22973	0
Healthy	0.08215	0.03597	0	0		0.08215	0	0.03597	0.0695	0	0.03924	0.0565	0	0	0
Healthy	2.11217	0.67489	0.96367	0		2.11217	0.01915	0.67489	6.0008	0	0.00297	0	3.37672	0	0
Healthy	0	0.0166	0	0		0	0	0.0166	0.00408	0.06765	0	0.75693	0	0	0
Healthy	0.21435	0.2766	7.92509	0		0.21435	0	0.2766	0.25391	0	0.11391	0.02708	0	0	0
Healthy	10.6894	0	8.57719	0		10.6894	0	0	0	0	0	0	0	0	0
Healthy	0.14899	0.77474	0	0		0.14899	0	0.77474	0.0985	0	5.30426	0.48847	0	0	0
Healthy	0	0.35508	0.90393	0		0	12.0243	0.35508	0.04357	0	0.41992	3.25554	3.88389	0	0.90418
Healthy	0	0	6.15976	0		0	0	0	0.12285	0	0.32041	0	0	0	0
Healthy	0	0	3.24217	0		0	0	0	0.19207	0	0	0	0	0	0
Healthy	0	0	3.79563	0		0	0	0	0.05236	0	0	0	0	0	0
Healthy	0.04739	1.95827	0.00389	0		0.04739	0	1.95827	2.30897	0	0.00039	0.45468	0	0	0.37654
Healthy	0.63044	0.5437	1.94026	0		0.63044	0.37933	0.5437	2.11487	0.1874	2.42459	0.16185	0	0	0
Healthy	0.3755	6.43426	1.19023	0		0.3755	0	6.43426	0	0	0.00853	0.28468	0	0	0.11267
Healthy	0.10762	0	0	0		0.10762	5.36937	0	0.62354	0	0	0.2201	0	0	0
Healthy	7.72237	28.08369	32.68873	20.8715		7.72237	0	28.08369	0.01211	0	0	0	0	20.8715	0
Healthy	0.19839	0	2.75786	0		0.19839	0.14138	0	0.28953	0.05104	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	1.34205	0	0.03108	0	0	0	0
Healthy	0	0.14265	0	0		0	0	0.14265	0	26.08231	1.41579	1.81866	9.06829	0	0.33876
Healthy	0	0.7808	3.50115	0		0	0.93803	0.7808	0	0	2.04834	0.96339	0	0	0
Healthy	0.1011	0.00588	7.01928	0		0.1011	1.9902	0.00588	0.01256	0	0.87368	0.03142	0	0	0
Healthy	8.10184	2.79852	1.79297	0		8.10184	0.93929	2.79852	0.06826	0	0.29454	2.69828	0	0	0.07967
Healthy	0	0.24351	0.00856	0		0	0	0.24351	0.49568	0.18991	1.14209	0.0928	3.5233	0	0
Healthy	0	0.26328	0	0		0	0.01273	0.26328	0.14371	0.19301	0.0042	0.79247	0	0	0.29751
Healthy	0	0.01339	8.22941	0		0	0	0.01339	0.01799	0	0.1973	0	0	0	0.05557
Healthy	0	0.25948	6.59926	0		0	0.70912	0.25948	2.84792	0.12219	0.0268	0.06641	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.07445	0.36848	0		0	0.09266	0.07445	0.33364	0	2.2273	0.24232	0	0	0
Healthy	0.01108	8.88596	0.00071	0		0.01108	0	8.88596	2.78928	0	2.09396	0	0	0	0
Healthy	12.9001	0.1937	8.89349	0		12.9001	0	0.1937	0.20237	0	0	0.25536	0	0	0
Healthy	0.09521	0.11619	0	0		0.09521	0	0.11619	0.31406	0	0	0	0	0	0
Healthy	2.48849	0.05981	0	0		2.48849	0	0.05981	0.0951	0	0.02188	0	0	0	0
Healthy	0	0.04826	0.0867	0		0	0	0.04826	10.8936	0	0	0.37603	0	0	0
Healthy	0	0	0	0		0	0	0	0.19678	0	0.07825	0.26425	0	0	0
Healthy	0.27548	1.89535	4.56736	2.74525		0.27548	1.14016	1.89535	0	2.1005	1.96079	0.64397	0.73373	2.74525	0.42843
Healthy	0	0	0	0		0	0	0	1.53255	0	0.48229	0.05532	3.87953	0	0
Healthy	2.23394	0.6713	1.14011	0		2.23394	0.00741	0.6713	6.08905	0	0	0	3.29843	0	0
Healthy	0.12428	0	0	0		0.12428	0	0	0	0.09917	0.28883	0.67356	0.15028	0	0
Healthy	0	0	0	0		0	0	0	3.17786	0	0.10293	0.06489	0	0	0
Healthy	0.22266	0.00684	2.69416	0		0.22266	0.12769	0.00684	0.21864	0.04614	0	0.00221	0	0	0
Healthy	0	0	18.9128	0		0	0	0	0.04679	0	0	0	0	0	0
Healthy	0.56184	0.08424	0.00278	0.02618		0.56184	0	0.08424	0.00847	0	0	0.29256	0	0.02618	0
Healthy	0.0616	0.0309	0.41433	0.02934		0.0616	0.06197	0.0309	1.02572	0	0.05489	0.0799	0.05982	0.02934	0.03317
Healthy	0.83817	0	4.00586	0		0.83817	0.15532	0	0.01931	0	0.27959	0	0	0	0.37682
Healthy	0.05959	0.07561	0	0		0.05959	1.72258	0.07561	0.0663	0	0.03908	0.0676	3.52824	0	0.04381
Healthy	0	0.06794	0	0		0	0	0.06794	3.13304	0.0491	0.17196	0.62851	0.01197	0	0
Healthy	0.6633	0.21775	0.06962	0		0.6633	0.29801	0.21775	1.46557	0	5.49828	1.07452	15.786	0	0
Healthy	0	0.02417	0	0		0	0.04608	0.02417	0.34274	0	0.23061	0.37018	8.03447	0	0
Healthy	1.97354	5.11435	1.67148	0		1.97354	0	5.11435	0.02242	0	0.21422	3.86441	0	0	0.20999
Healthy	0.12439	0	0	0		0.12439	0	0	0.04949	0.02164	0.51351	0.1632	0	0	0
Healthy	0	1.46476	0	0		0	0.54343	1.46476	0	0	0	0.16855	0	0	0
Healthy	0.24672	0.28633	0.02194	0		0.24672	2.42121	0.28633	0.37691	0.10495	0.92564	0.30289	0.00678	0	0.0018
Healthy	0	0	0	0		0	0	0	7.93197	0	0	2.12005	0	0	0
Healthy	0.54646	0	0	0		0.54646	12.3298	0	0	0	1.10643	0.9255	0	0	0
Healthy	0	13.63344	0	0		0	0	13.63344	0	0	0	0	0	0	0
Healthy	1.35476	0.04264	2.61235	0		1.35476	0	0.04264	0.06031	0	0.98297	0.22773	0	0	0.56542
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0.19399	0	0.09578	0.23065	0	0	0
Healthy	0.2663	0.93336	0.00278	0.00795		0.2663	8.97759	0.93336	0.10927	0.00026	0.13997	6.27151	0	0.00795	0.38388
Healthy	0.43728	0.02727	2.85585	0		0.43728	0	0.02727	0.02331	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.12284	0	0	0		0.12284	1.85576	0	0.54299	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0.02245	0.05062	0.48721	0.11993	0	0	0
Healthy	0.05189	0.01769	0	0		0.05189	0.50682	0.01769	0.00822	0.01789	0.00353	0.44814	0	0	0
Healthy	2.62879	0.13118	0.14999	0.30742		2.62879	0	0.13118	0.00214	0	0.20517	0.01835	0	0.30742	0.04444
Healthy	0	0.02665	11.1196	0		0	0	0.02665	1.29309	0	0.00705	0.17479	0	0	0
Healthy	0.57054	0.01679	1.13832	0		0.57054	0	0.01679	0	0	0.53574	0.09043	0	0	0.52519
Healthy	1.05445	0	0	0		1.05445	19.5038	0	0	16.8025	0.28633	3.97413	0	0	0
Healthy	0.03261	0.34983	0.01632	0		0.03261	0.00714	0.34983	3.95141	0	0.00758	0.05008	0	0	0.01808
Healthy	0.05681	0	2.78034	0		0.05681	0.11018	0	0.24218	0.07086	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.55728	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.52086	0	0	0	0
Healthy	0.30992	0.21784	0.05125	0		0.30992	0	0.21784	0.06354	0.367	1.89982	0.00817	0	0	0.40995
Healthy	0.46978	1.21296	0.06236	0		0.46978	1.61437	1.21296	0.46762	0.2745	0.5423	0.97389	0	0	0.08172
Healthy	0	0.49465	4.47556	0		0	0	0.49465	6.0243	0	0	0.06336	0	0	0
Healthy	0.84369	0	0.05339	0		0.84369	0.52605	0	0	1.04806	1.68621	0	0	0	0
Healthy	0.90323	0.08074	5.8336	0		0.90323	0	0.08074	0.07167	0	1.45509	0.36896	0	0	4.86324
Healthy	0	0	0	0		0	0.10289	0	0.09458	0	4.17877	0	1.31149	0	0
Healthy	7.69286	2.78753	1.77332	0		7.69286	0.88685	2.78753	0.04294	0	0.41247	2.74352	0	0	0.07908
Healthy	5.30418	2.01037	0.31724	0		5.30418	0	2.01037	0	0	4.70015	11.6595	3.3552	0	1.68724
Healthy	0.96516	0.53306	4.17667	0		0.96516	0	0.53306	8.37654	0	0.3155	0.00491	0	0	0.03944
Healthy	0.48351	0.47934	1.1074	0.00109		0.48351	1.26462	0.47934	0	0	0.01936	1.13958	2.19773	0.00109	0
Healthy	0.22947	0.09151	3.78353	0		0.22947	0	0.09151	1.81935	0	0.70642	0.18397	0	0	0
Healthy	0	0	0	0		0	0	0	0.05799	0.02432	0	0	0	0	0
Healthy	0.06286	1.2737	0.85564	0		0.06286	0	1.2737	0.05795	0	0.067	0.05089	0	0	0.05699
Healthy	11.121	0	2.67929	0		11.121	43.8434	0	0.24236	0	0.13717	1.45612	0	0	0
Healthy	0	0	0	0		0	0	0	3.06863	0	0.09944	0.12892	0	0	0
Healthy	0.86129	0.89608	0.00939	0		0.86129	8.01703	0.89608	0.39702	0.97423	0.71363	0.69433	0	0	0.01117
Healthy	0	0	0	0		0	0	0	0.13383	0	0	0.11937	0	0	0
Healthy	0	0.52668	4.41507	0		0	0	0.52668	5.99498	0	0	0.05114	0	0	0
Healthy	0	0	0	0		0	14.9477	0	0	0	0	0	0	0	0
Healthy	0.48543	0.39379	0	0		0.48543	0	0.39379	0	0.02811	0	1.30382	0.7856	0	0
Healthy	0.39027	0.28375	7.76944	0		0.39027	0	0.28375	0.23698	0	0.10148	0.02601	0	0	0
Healthy	0.07389	0.04236	0	0		0.07389	0	0.04236	0.06327	0	0.03122	0.04516	0	0	0
Healthy	0	0	17.2022	0		0	1.57349	0	0	3.68668	0	0.09848	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00314	0	0		0	0	0.00314	1.11226	0	0.05792	0.09692	0	0	0
Healthy	0.75317	0.86758	0	0.14693		0.75317	1.56976	0.86758	0.056	2.48808	0.89982	0.06592	0	0.14693	0.1625
Healthy	0	0	7.92845	0		0	0.04114	0	0.03117	0	0.30355	0	0	0	0
Healthy	0.17312	1.25817	1.22304	0		0.17312	0.14422	1.25817	0.25649	0	0.00028	0.11407	0	0	0.18074
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.06965	0.07528	0.008	0		0.06965	0	0.07528	5.06271	0	0.03176	0.13786	0	0	0
Healthy	0	0	0	0		0	0.07563	0	0	0	2.12719	0.0648	2.00706	0	0
Healthy	0	0.40369	0	0		0	3.14787	0.40369	0.0032	4.37368	1.69192	0	0	0	0
Healthy	0.37518	0.01616	0.01863	0		0.37518	0	0.01616	0.64128	0	0.00662	0.01933	0	0	0.08644
Healthy	0	0	2.44367	0		0	0	0	0.01433	0	0.28503	0.01758	0	0	0.26426
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0.62	0	0.2422	0	0	0	0
Healthy	80.1911	2.07584	0.05009	8.02245		80.1911	0	2.07584	0.01279	0	0.58468	0.00877	0	8.02245	0.01069
Healthy	0.24223	0.01487	9.08155	0		0.24223	0	0.01487	0.05063	0	0.0868	0.2424	0	0	0
Healthy	13.8152	0	10.4296	0		13.8152	0.42375	0	0.21874	0.47848	0.26826	0	0	0	0
Healthy	0.0257	0.13256	0.27777	0		0.0257	0.74658	0.13256	0.03667	0	0.01891	0.22205	0	0	0.25586
Healthy	0.62891	0.18327	0	0		0.62891	0.4544	0.18327	0.07373	0.26709	0.00917	0	0	0	0.00675
Healthy	1.66111	1.47595	0.39035	0		1.66111	0	1.47595	0	0	2.76122	0	2.17155	0	0
Healthy	0	0	0	0		0	0	0	0	0	0.55165	0	0	0	0
Healthy	0	0.01277	4.63176	0		0	0.00075	0.01277	0.73316	0.14024	2.5334	0	0	0	0.02149
Healthy	0	0.74839	0	0		0	0	0.74839	0	0	0	0	0	0	0
Healthy	0.05524	0	0	0		0.05524	0	0	0.08145	0.05619	0	0	0	0	0
Healthy	0	0.36422	0	0		0	1.62593	0.36422	0	14.4604	5.92777	0.13672	0	0	0.07386
Healthy	0.07521	0.00384	0.38799	0		0.07521	0	0.00384	1.40232	0.18758	0.0177	0.17888	0	0	0
Healthy	0	0	0	0		0	0	0	1.03817	0	0	0	0	0	0
Healthy	0.79162	0.40563	0.06186	0		0.79162	5.86806	0.40563	2.36653	0	0.03181	0	0.26904	0	0
Healthy	0.06818	0	4.58211	0		0.06818	0	0	0	0.02661	0	0	0	0	0.87784
Healthy	34.49942	0.47256	0.21974	0.46201		34.49942	0.24414	0.47256	0.01532	0	0.12219	0.0062	0	0.46201	0
Healthy	38.6007	0.0328	0	0		38.6007	0	0.0328	0.08514	0	0	0.00837	0	0	0
Healthy	0.77311	0	11.00551	0		0.77311	0	0	0	0	0	0	0	0	0
Healthy	0	0	5.57921	0		0	0	0	0	0	0	0.02608	0	0	0
Healthy	0	0.8594	2.04248	0		0	1.63792	0.8594	0.16143	5.95843	0.07512	0.09214	0	0	0.22763
Healthy	0.40174	0.12109	0	0		0.40174	5.09943	0.12109	0.03181	0	0.04924	0.1044	0	0	0
Healthy	0.1872	3.83333	0	0.55062		0.1872	0	3.83333	0.17843	0	0.1708	0.71968	0	0.55062	0
Healthy	0.21031	0.01624	0	0		0.21031	0	0.01624	0.04145	0	0.04172	0.11883	3.24274	0	0.05342
Healthy	0.11288	0	4.24768	0		0.11288	0	0	0.19432	0	0.0272	0	0	0	0
Healthy	6.04552	0.01727	2.38809	0.07168		6.04552	1.43023	0.01727	0.03185	3.47596	0.46423	0.05874	0	0.07168	0.0063
Healthy	2.46933	0.47033	0.50904	0		2.46933	0	0.47033	0.01797	0	0.51537	0.23148	0	0	0.15004
Healthy	0.76602	0.04666	0	0		0.76602	0	0.04666	0.58131	0	0.28555	0.03268	0.03014	0	0.3995
Healthy	0	0	5.93275	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.24304	0.04088	0.35199	0		0.24304	0	0.04088	0.17543	0	0	0	0	0	0
Healthy	0	0	0	0		0	0	0	1.06689	0	0.05489	0.10223	0	0	0
Healthy	0	2.97721	2.80864	0		0	0	2.97721	0	0	0	0.69817	0	0	0
Healthy	0.02334	0	6.50974	0		0.02334	0	0	0.26785	0	0.11856	0.14057	0	0	0
Healthy	0.00015	0.34825	0	0		0.00015	0.12499	0.34825	0	7.91767	0.46717	2.46704	0	0	0.46185
Healthy	3.54587	0.10304	0	0		3.54587	0	0.10304	0.43034	0	0.44279	0.01132	0	0	0.04794
Healthy	0	0	1.24081	0		0	0.17068	0	0.08481	0	0.58543	0.08885	0	0	0.64106
Healthy	0.98372	0.85589	0.06083	0.05523		0.98372	0.01048	0.85589	1.78797	1.77402	0.42593	0.21633	1.204	0.05523	0.26556
Healthy	0	0	3.18767	0		0	0	0	0	0.73589	5.53103	0	0	0	0
Healthy	12.94326	0.03196	0	0.15345		12.94326	0	0.03196	0	0	0.03023	4.5974	0	0.15345	0
Healthy	0.39141	0.02553	2.45655	0		0.39141	0	0.02553	0.03785	0	0	0	0	0	0
Healthy	0.18546	0.01675	0.02887	0		0.18546	0.4298	0.01675	0.26926	0	0.00718	0.02639	2.92344	0	0
Healthy	0.1791	0.00181	0.10502	0.0732		0.1791	0	0.00181	1.54456	0.10787	1.27119	0.29267	0	0.0732	0
