group	Veillonella_parvula_A	Enterocloster_clostridioformis_A	Bifidobacterium_breve	Veillonella_atypica	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_sp004166885	Rothia_sp001808955		Akkermansia_muciniphila_D	Bifidobacterium_longum	Phocaeicola_sp900554435	Roseburia_intestinalis	Bacteroides_sp900066265	Mediterraneibacter_lactaris	Anaerostipes_hadrus	Clostridium_A_leptum	Anaerostipes_hadrus_A	Adlercreutzia_equolifaciens
Healthy	0.04564	0.02442	0	0.02702	0	0.0294	0	0		0.91387	0.02807	0.00186	2.5271	0	0	0.10456	0.03568	0.01888	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.15008	0.952	0	0	0	0	0
Healthy	0	0	0	0	0.00993	0	0	0		44.1381	0	0	0	0.22013	0	0	0.02195	0	0.00126
Healthy	0	0	0	0	0	0	0	0		0	0.13446	0.01128	0	0	0.19513	0	0	0.03607	0
Healthy	0.06238	0	0.02798	0	0	0.02023	0	0		0	2.01903	0	0	0	0	0	0	0	0.02299
Healthy	0	0	0.17977	0	0	0	0	0		0	0.08513	0	0.16189	0.00934	0.37351	0	0	0	0
Healthy	0	0	0	0	0.0011	0	0.00177	0.00405		0	0	0	0.5826	0	1.41681	0.41751	0.04669	0.36564	0.03317
Healthy	0	1.81734	0	0	0	0	0	0		0	0	0	0.0483	0	0	0	0	0	0
Healthy	0	0.09785	0.00141	0	0.00521	0	0.00167	0.00684		3.23154	2.82258	0	0.02537	0	0	2.27267	0.51165	0.11939	0.07125
Healthy	0	0	0	0	0.01176	0	0	0		10.8753	0.02202	0.50245	0	0	1.77917	0.1263	0.58733	0.03521	0.06226
Healthy	0	0	0	0	0.02368	0	0	0		0.14734	1.10181	0.74477	0	0	0.08507	0	0.08545	0.0038	0
Healthy	0	0	0	0	0	0	0	0		4.38692	0.82931	1.84816	0	0.64831	0	0.59984	0	0.00938	0.05052
Healthy	1.60567	0.01883	0.00135	0.17803	0.15199	0.79867	0	0.00365		1.51494	0.00447	0	0	0	0	0.02309	0	0.00579	0
Healthy	0	0	0	0	0	0	0	0		0.95369	0.59305	1.37569	1.71031	1.4913	0	0.00451	0	0	0
Healthy	0	0.00575	0	0	0	0	0	0		0	0	0	0.04287	0	0	0	0	0.05317	0
Healthy	0.12218	0.08026	0	0.01663	0	0.06854	0	0		0.99846	0.24107	0	0	0	0	0	0	0.00255	0
Healthy	0	0.00273	0	0	0.00072	0	0.04432	0		0.10659	0.15182	0	2.70996	0	0	0.41592	0.05994	0.26659	0
Healthy	0	0	0	0	0	0	0	0		0.57892	0	0	0	0	0	0	0	0	0
Healthy	0.04238	0	0.04617	0	0.00625	0	0.03681	0		5.23708	1.89871	0.41109	0.1062	0	0	0	0	0	0.00199
Healthy	0.12942	0.84204	0	0.11577	0.00143	0.02136	0	0		0.00046	0	0.00127	0.88398	0	0.46222	0.11877	0.11933	0.08794	0
Healthy	1.53857	0	40.9837	0.05183	0.10551	0.00987	0	0.00283		0	7.15334	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.00327	0.37442	4.88711	0.01218	0	0	0	0	0	0
Healthy	0.0233	0	0	0	0	0	0	0		6.91658	0.98211	0	0	0	0.02997	0	0.0519	0	0
Healthy	0.20619	0	0	0	0	0	0	0		0	0.10342	0	3.16525	0	0.04679	0.28396	0	0.17372	0.07887
Healthy	0.00358	0	0	0.00342	0	0	0	0		0.54962	25.9454	0	0	0	0	0	0	0	0
Healthy	0.02553	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.35465	0.01613	0
Healthy	0	0	0	0	0	0	0	0		0	0.00501	0	1.16307	0	0	0	0	0	0
Healthy	0.18509	0	0	0	0	0	0	0		0	0.36153	0	0	0	0.17838	0	0	0	0
Healthy	0.01597	0	0	0	0	0.01777	0	0		0	0	0	0	0	0.19876	0.18645	0	0.12955	0
Healthy	1.01198	0	41.3741	0.07962	0.05897	2.70737	0	0.09082		0	40.7269	0	0	0	0	0	0	0	0
Healthy	0.0132	0	0	0	0.01145	0	0	0		0	0.11748	3.49675	0.00403	0	1.03171	0.07129	0	0.04779	0.00081
Healthy	0	0	0.5631	0	0	0	0	0		0.78058	0.27102	0	4.38928	0	0.39343	0.10202	0	0	0.21404
Healthy	0.01683	0	0	0	0	0.00421	0	0		0.83682	0	0	2.61114	0	0	0.07369	0.01346	0	0
Healthy	0.21269	0	0	0	0	0.00558	0	0		0	0.38729	0	0	0	0.17401	0	0	0	0
Healthy	0	0.70384	0	0	0	0	0	0		0	0	0	0	0	0	0	0.00462	0	0
Healthy	0	0	0	0	0	0	0	0		3.49832	0.31293	0	0.00152	0.25653	0.03653	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	8.39932	0.60504	0	0	0.03575	0	0.02873	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	1.67778	0.12199	0.35039	0.33911	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.27662	0	1.37948	0	0	0.2573	0	0.16691	0.01437
Healthy	0	0	0.07754	0	0	0	0.03062	0		0	0.31098	0	0.37357	0	0	0.03264	0.04885	0.00106	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.45927	0	0.91325	0	0	0	0
Healthy	0	0	0.11692	0	0	0	0	0		0.613	0.21822	2.71726	0	0	0	0	0.00395	0	0.00651
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.06069	0	0	0	0.06033	0	0	0	0
Healthy	0.00409	0	0	0	0.00237	0	0	0		0.07494	0.00159	0	0.14351	0	0.37232	0.00177	0.00176	0.00128	0.00965
Healthy	0	0	0	0	0	0	0	0		3.31364	0.28541	0	0	0.29719	0.03084	0	0	0	0
Healthy	0.0103	0	0.44895	0	0.002	0.00606	0	0.0103		0.20848	0.7011	0.00854	0.00614	0	0.00083	0.01483	0.07509	0.08906	0.08491
Healthy	0	0	0	0	0	0	0	0		0	0.04595	0	1.70763	0	0	0	0.26209	0	0
Healthy	0	0	0	0	0	0	0.01492	0		2.41126	0	0	0	1.7466	0.15035	0.07851	0	0.11503	0
Healthy	0.00348	0	0	0	0	0	0	0		0.00398	0.19349	0	0	0.08939	0.78433	0.10372	0	0.07541	0.08322
Healthy	0.01984	0	0	0	0.00171	0	0	0		0	0	0.01249	1.20605	0	2.61907	0.02809	0	0	0.03103
Healthy	0	0	0	0	0	0	0	0		0	0.23946	0	0	0	0	0	0	0	0
Healthy	0.24357	0	7.20581	0.112	0	0.00373	0	0		0	9.17103	0	0.00504	0	0	0.05819	0	0.01959	0
Healthy	0.75429	0	0.04196	0	0	0.01368	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.00744	0.06486	0	0.0033	0.00541	0	0	0		2.723	0	0	5.1543	0	0	0.04735	0.00502	0.00123	0.01361
Healthy	0	0	0	0	0	0	0	0		0	0.07404	0	0	0	0.05214	0	0	0	0
Healthy	0.00418	0	0.30825	0	0	0	0	0		0.00243	0.19833	2.71836	0.11899	0.02159	0.11236	0.01601	0	0.01248	0.00725
Healthy	0	0	0.38863	0	0.02685	0	0.0077	0.00556		3.38392	1.11609	3.1672	0	0.02832	0.53842	0.01722	0.01782	0.01195	0
Healthy	0.01245	0	0	0.0669	0	0	0	0		0.18866	0.28292	1.03222	3.71362	0	1.09116	0.11245	0.27691	0.06574	0
Healthy	0.01434	0	0.0128	0.00624	0.01067	0.01675	0	0.01508		0.39541	0.27163	0	0.85593	0	0	0.01671	0	0	0
Healthy	0.11029	0	0	0.14184	0.01468	0.06755	0	0		0	2.51893	0	2.18872	0	0	0.75846	0.06966	1.41589	0.02224
Healthy	0	0	0	0	0	0	0	0		0	0	0	3.03299	0	0	0	0	0	0
Healthy	0.12434	0	0	0.04686	0	0.00752	0.00793	0		0	0	0	0.26172	1.26213	0.21724	0	0	0	0
Healthy	0.0372	0	0	0	0	0.07007	0.10208	0		0	0	0	0.06493	0.08541	0.67171	0.0813	0	0.04815	0
Healthy	0	0	0.02218	0	0	0	0	0		0	0.1685	5.61537	6.48842	0.10712	0	0	0.00255	0	0.01809
Healthy	0.63105	0	0.05581	0.02742	0.00161	0.39199	0.00377	0.25847		0	0.11108	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.04141	3.61327	0	0.23943	0	0	0	0	0	0
Healthy	0.00231	0	0	0	0	0	0	0		0	0.75387	0	2.67635	1.00603	0.48593	0.11751	0.03101	0.00408	0.12421
Healthy	0	0	0	0	0	0	0	0		0	0.13274	1.37186	0.10558	0.52982	0	0	0.12193	0	0
Healthy	0	0	0	0	0	0	0	0		0.11004	0.48994	11.9749	0.73413	4.60382	0.06877	0.02424	0	0.10524	0.0161
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.15803	0	0.03699	0.38574	0	0	0
Healthy	0	0	0	0	0	0	0	0		1.03035	0	0	4.62479	0.629	0.7511	0.18177	0	0.05787	0.02401
Healthy	0	0	0	0	0	0	0	0		8.13813	0	1.41965	0.55674	0	0	0.13689	0	0.24303	0
Healthy	0	0	0	0	0	0	0	0		0	15.6101	0	7.5901	0	2.27606	0	0	0	0
Healthy	0.03482	0	0	0	0.02741	0	0	0		5.63179	0.01508	0.33122	0.19039	0	2.39682	0.49831	0.12972	0.08545	0
Healthy	0	0	0	0	0.0035	0	0	0		0	1.3326	0	0.00906	0	1.4782	0.08512	0.37099	0.11551	0.10252
Healthy	0	0	0	0	0	0	0.00227	0.04567		0.01106	0	0.09774	0	0	0	0	0	0	0
Healthy	0	0.14043	0	0	0	0	0	0		0	0.51766	0	0	0	0	0	1.44429	0	0
Healthy	0	0	0	0	0.01482	0	0	0		0.45078	1.25931	0.65911	0	0	0	0	0.58649	0.00977	0
Healthy	0.09216	0	0	0.02043	0.0078	0.02488	0	0		9.74943	0.21905	1.26711	0.13378	0	2.40532	0.06742	0	0.11958	0
Healthy	0	0.06361	0	0	0.00511	0	0	0		12.8595	1.44042	0	0	0	0	0	0.01756	0	0
Healthy	0	0	0	0	0	0	0	0		0.30965	0.52085	1.91069	1.36799	2.6334	0	0.0384	0	0	0
Healthy	0.00523	0	0	0	0	0	0	0		0.0562	0.01277	0	0	0	1.10006	0.01585	0	0.01572	0
Healthy	0.88444	0	0.0615	0	0	0.08276	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.03174	0	0	0	0.00152	0	0.00412	0		0	1.7875	4.21145	1.74724	0	0.07524	0.01236	0.14014	0.02269	0.07899
Healthy	0	0	0.26006	0	0	0	0	0		17.0962	2.77869	0.21783	0	0	0	0	1.00729	0	0.19398
Healthy	0.0418	0.02786	0.01592	0.01325	0.00107	0.00917	0	0.00273		6.26157	5.51592	0	0.27459	0	0	0.03674	11.3092	0.05942	0
Healthy	0	0	0	0	0	0	0	0		0.97681	0.0629	0.5316	0.30209	0.09395	0	0.22829	0.35146	0.1078	0.09987
Healthy	0	0	0	0	0	0	0	0		3.44662	0	0	2.33972	4.74618	0.40267	0	0	0.00756	0
Healthy	0	0	0	0	0	0	0	0		0	0.31044	0.86365	0.16896	0	0	1.21542	0.00827	0.07837	0.25187
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	4.67417	0	0	0	0	0
Healthy	0.16457	0	0	0.01353	0.00039	0.00581	0.00372	0		0.23935	0	0.00347	0	1.09019	0.25405	0.01283	0	0.0026	0.01751
Healthy	0	0	0	0	0	0	0	0		2.97615	0.92797	0.65301	0.43929	0.73712	0	0.39413	0	0	0.02927
Healthy	0.00288	0.0079	1.668	0	0.00238	0	0	0		2.37576	5.92834	0	2.26284	0	0	1.60202	0	0.41322	0.02906
Healthy	0	0	0.07166	0	0	0	0	0		0	0.42328	0	1.39426	0	0	0.20128	0	0.12207	0
Healthy	0	0	0.00327	0	0	0	0	0.00105		0.22535	0.00311	6.12367	0.25108	0	0.12827	0.00618	0.00907	0.00432	0.00942
Healthy	0	0	0.0818	0	0	0	0	0		0	0.04943	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.55879	0	0	0	0	0.02536	0	0	0	0
Healthy	0	0.05085	0	0	0.00564	0	0	0		7.17593	0.01719	0	0	0.22717	0	0	0.04326	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.23023	0	0	0	0	0	0.15392	0	0
Healthy	0	0	0	0	0.00304	0	0.02291	0		0	17.5816	1.14189	0	0.13999	0	0.12013	0.0932	0.05984	0.12202
Healthy	0	0	0	0	0	0	0	0		1.05184	0	0	0	0	0	0.01793	0	0.02027	0.59504
Healthy	0	0.07302	0.07139	0	0	0	0	0		0	0.05182	0	0	0	0.06849	0	0.10494	0	0
Healthy	0.23252	0	0	0.61347	0	0.11768	0.02011	0		0.01915	0	0	1.2759	0	0	0.06284	0	0.04425	0
Healthy	0	0	0.35966	0	0	0	0	0		0	0.56455	3.81457	0	0	0	0	0.12383	0	0.15447
Healthy	0	0.00168	0	0	0	0	0	0		0	0.03531	0	1.72189	0	0	0	0.26461	0	0
Healthy	0.52471	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	5.81074	0	0	0	0	0	0	0.31476
Healthy	0	0	3.60921	0	0.00444	0	0.0006	0		12.0243	1.30562	0	0	0	0.06765	0.03194	0.05241	0.08999	0.10955
Healthy	0	0	0	0	0	0	0	0		0	0.39616	0	0	0	0.10386	0	0.46644	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.10137	0	0	0	0.05608	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	21.82	2.38945	0	0.34771	0	0	0	0
Healthy	0.00389	0	0.35416	0	0.00039	0	0	0		0	0.42937	0	9.1524	0	0	0.04499	0	0.02895	0.04616
Healthy	0.22436	0	0.0279	0.0945	0	0	0	0		0.37933	0.51494	0	0	0	0	0.00763	0.10867	0	0
Healthy	0.77681	0	0	0.181	0	0.21167	0	0.00437		0	0.11804	1.12563	0.54611	0	1.04245	0.00601	0	0	0
Healthy	0	0	0	0	0	0	0	0		5.36937	0.14723	0	1.23156	0	1.30724	0	0.033	0	0.07524
Healthy	32.6879	0	0	0	0	0.00083	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.18824	0	0	0	0	0		0.14138	0.54034	0	0.42918	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	2.88179	0.92749	0	0.15013	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.03701	0	0	0.26538	0	0.1022	0
Healthy	0.00048	0	1.42885	0	0.00153	0	0	0		0.93803	5.61548	3.83728	1.99229	0.59196	0	0.09737	0.02095	0.16125	0
Healthy	0	0.20554	0	0	0.00068	0	0	0		1.9902	0	0.00034	0	0	0.72375	0.0076	0.04187	0.00766	0.02298
Healthy	0.05594	0.03104	0.35128	0	0.01551	0	0.01479	0		0.93929	3.04341	0	0.41024	0	0	0.09824	0.05416	0.97661	0
Healthy	0	0	0	0.00856	0	0	0	0		0	0.17596	0.72196	0.0371	0.02917	0.52179	0.05589	0.02706	0.00564	0
Healthy	0	0	0	0	0	0	0.02751	0		0.01273	0.12481	2.94556	11.9997	0	0.46107	0.09159	0.00977	0.05263	0.30018
Healthy	0.03532	0	0	0	0	0.00738	0	0		0	0	0	0.20227	0	0	0.03601	0	0.0142	0
Healthy	0	0	0	0	0	0	0	0		0.70912	0.98486	0	0	0	2.26752	0.17662	0.78888	0.46424	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.09266	0.11151	0.11337	1.73262	0.99868	3.97827	0.21965	0	0.29161	0
Healthy	0	0	0.0009	0	0	0	0	0.01939		0	11.4199	0.00232	0	0	0	0	0	0	0
Healthy	0.90546	0	0.08801	0.01721	0	0.00507	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.12795	0	0	0	0	0	0		0	0.51006	0	0	0	0	0	1.46234	0	0
Healthy	0	2.0882	0	0	0	0	0	0		0	0	0	0	0	0	0	0.06105	0	0
Healthy	0.05853	0	0	0	0	0.02817	0	0		0	0	0	0	0.15017	0.45694	0	0	0	0.15422
Healthy	0	0	0.02202	0	0	0	0	0		0	0.17457	5.74944	6.41886	0.11354	0	0	0	0	0.02792
Healthy	0.03679	0	1.35896	0	0.0044	0	0.24518	0		1.14016	0.92033	0	0.00295	0	0.03988	0.07867	0	0.31668	0
Healthy	0	0	0	0	0	0	0	0		0	0	16.4998	1.63093	0	0	0	0	0	0
Healthy	0.30935	0	0	0.69399	0	0.13677	0.00512	0		0.00741	0	0	1.15353	0	0	0.04659	0	0.07942	0
Healthy	0	0	0	0	0	0	0	0		0	0	3.58773	0.37006	0.18141	0.35755	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	4.63186	0	0	0	0	0
Healthy	0	0	0.17459	0	0	0	0	0		0.12769	0.59748	0	0.42289	0	0	0	0	0	0.00221
Healthy	0	0	0	0	0	0	0	0		0	0	0	2.65562	0	1.62265	0	0	0	0
Healthy	0	0	4.45319	0.00278	0	0	0	0.01453		0	0.5262	0	0.03184	0.00478	0	0	0	0.02895	0.01534
Healthy	0.16759	0	0	0.13118	0.00103	0.11556	0	0		0.06197	0.44419	0.0046	2.4054	0	2.40422	0.09162	0.40757	0.15634	0
Healthy	0.0228	0	0	0.00365	0	0	0	0		0.15532	0	0	1.3526	0	0	0.15729	0	0.05466	0
Healthy	0	0	0	0	0.00294	0	0	0.0024		1.72258	10.4642	0	0	0	1.01745	1.63344	1.59634	1.63635	0.0676
Healthy	0	0	0	0	0	0	0	0		0	0	1.7311	0.11571	0.37163	0.3838	0	0	0	0
Healthy	0.01747	0	0	0.04755	0	0.0046	0	0.04667		0.29801	0	1.26642	0.17125	0.22072	0.61559	0.07771	0	0.08678	0
Healthy	0	0	0	0	0.00021	0	0.00259	0		0.04608	0.17544	0	2.66455	0	2.2269	0.88635	0.01237	0.04781	0
Healthy	0.15059	0.02058	24.6623	0.01285	0.00085	0.006	0	0		0	5.26554	0	0	0	0	0.19141	0	0.01226	0
Healthy	0	0	0	0	0	0	0	0		0	0.09135	1.34285	0.10211	0.51602	0	0	0.16248	0	0
Healthy	0	0	0	0	0	0	0	0		0.54343	54.3256	0	0	0	0	0.04979	0	0.04469	0
Healthy	0.01135	0	0.02107	0.01036	0.00209	0.00023	0.01111	0		2.42121	0.03866	2.81146	0	0	0.35151	0.02203	0.00211	0.02458	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		12.3298	0	0	0.00254	0	3.03735	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	12.3667	0	0	0	0	0	0	0	0
Healthy	0.01935	0	0	0	0	0	0	0		0	0.27578	0	0	0	0.09285	0.25155	0	0.18263	0.00496
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.01428	0	0	0	0	0		0	0.14819	5.80661	6.27284	0.09584	0	0	0	0	0.00208
Healthy	0.00153	0	0.06836	0.00125	0.00814	0	0.00322	0		8.97759	3.83547	0.28221	1.19774	0.38374	0.00219	0.34188	0.35593	0.20153	0.2873
Healthy	0.11454	0	0	0.06953	0	0.00363	0.00389	0		0	0	0	0.19091	1.55053	0.16008	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.29974	0	0	0	0	0	0		1.85576	0.21094	10.9775	0	21.7629	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.21123	1.34109	0.10932	0.55642	0	0	0.19562	0	0
Healthy	0	0	0.06334	0	0.00353	0	0	0		0.50682	0.23916	2.36898	0	0	0	0	0	0	0.02684
Healthy	0.14999	0	0.18347	0	0.00774	0	0	0.00753		0	1.66126	10.0042	0.0808	0.00436	0	0.01187	0	0.06075	0
Healthy	0	0	0	0	0	0	0	0		0	0.37949	0	0.01902	0	0.05692	0.00856	0.04611	0.1408	0.021
Healthy	0	0	0	0	0	0	0	0		0	0.11634	0	3.38929	0	0	0.11718	0	0	0
Healthy	0	0	0	0	0.14635	0	0	0		19.5038	0.85867	0	0	0	0	0	0.03022	0	0
Healthy	0.01292	0	0	0.0034	0.00276	0	0	0.00919		0.00714	0.32855	0	0	0	0	0.11129	0	0.19548	0.00516
Healthy	0	0	0.13818	0	0	0	0	0		0.11018	0.54749	0	0.4161	0	0	0	0	0	0
Healthy	0	0	0	0	0.00278	0	0	0		0	0	0	0.02305	0	0	0	0	0.05517	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0.02227	0	0	0	0	0.05446	0
Healthy	0.00935	0	0	0.0312	0.13311	0.00697	0	0		0	0	0	1.08376	0.0788	0	0.02785	0	0.02685	0
Healthy	0.01295	0	1.46371	0	0.01587	0	0.00046	0.12742		1.61437	3.73764	0	0	0	0	1.25962	0.01233	0.02334	0.02205
Healthy	0	0	0	0	0	0	0	0		0	0.23946	6.83859	0.18422	3.56878	0.35501	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0.52605	0	0	0	0	0.37873	0	0	0	0
Healthy	0.58251	0	0	0	0	0.00775	0	0		0	0.3389	0	4.28389	0	0	0.52276	0	0.25076	0.0276
Healthy	0	0	0	0	0	0	0	0		0.10289	0	0	0.08507	0	0.65458	0	0	0	0
Healthy	0.05159	0.02568	0.36506	0	0.01599	0	0.01788	0		0.88685	3.59719	0	0.37926	0	0	0.11903	0.05828	1.21493	0
Healthy	0.26333	0	0	0.04586	0.00223	0.00805	0.18353	0.02135		0	0	0.09343	1.77858	0	0	0.11264	0.11005	0	0
Healthy	0.03247	0	2.00952	1.92345	0.00018	0.0414	0.01538	0.01717		0	1.83843	0	0.00107	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0.02089	0.00236		1.26462	0.23638	0	1.82249	1.85022	0	0.00246	0.02247	0	0
Healthy	0.00616	0	0	0	0	0	0	0		0	0.02335	0	4.58885	0	0.13498	0.01427	0	0.00334	0
Healthy	0	0.13199	0	0	0	0	0	0		0	0.08118	0	0	0	0	0	0.16991	0	0
Healthy	0	0.11818	0	0	0	0	0.01383	0		0	0	0	0	0	0	0.51135	0.06451	0.25414	0
Healthy	0	0	0	0	0.02008	0	0	0		43.8434	0	0	0	0.22527	0	0	0.03474	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	4.73752	0	0	0	0	0
Healthy	0.00301	0	0.31252	0	0.00156	0	0.00155	0		8.01703	1.87441	0.25117	0.03634	0	0.69739	0.01886	0.02942	0.06321	0.01774
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0.13331	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.187	6.98722	0.21047	3.68389	0.36231	0	0	0	0
Healthy	0	0	0.02272	0	0	0	0	0		14.9477	1.65993	0.27402	0	0	0	0	0.73854	0	0
Healthy	0	0	0	0	0	0	0.0969	0		0	0	1.42442	4.41148	0	0	0	0	0	1.30382
Healthy	0	0.00672	0	0	0	0	0	0		0	0.04099	0	1.6994	0	0	0	0.26932	0	0
Healthy	0	0.06048	0.06296	0	0	0	0	0		0	0.0415	0	0	0	0.07111	0	0.11697	0	0
Healthy	0	0	0	0	0	0	0	0		1.57349	0	0	0	0	3.16138	0.31898	0	0.7211	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	1.20434	0	0	0	0	0.04688
Healthy	0	0	0	0	0.00331	0	0	0		1.56976	2.26571	0	0	0.47799	5.2039	0.27145	0.15551	0.00433	0.04562
Healthy	0	0.16129	0	0	0	0	0	0		0.04114	0.13306	0	0	0	0	0.07423	0	0.00399	0
Healthy	0.09601	0	0.03918	0.15212	0.00028	0.02006	0.00077	0.00269		0.14422	0.41589	0	0.64822	0	0	0.46299	0.02525	0.07468	0.02619
Healthy	0	0	0.18227	0	0	0	0	0		0	0.03203	1.2292	0	0	0	0	0	0	0
Healthy	0.008	0	0	0	0	0	0	0		0	0	0	0	7.21281	0	0	0	0	0.12186
Healthy	0	0	0	0	0	0	0	0		0.07563	0.01001	19.2236	5.86826	2.39327	0.51719	0	0	0.21146	0
Healthy	0	0	0	0	0.01152	0	0	0		3.14787	0.06692	0	6.78851	0	0.39806	0.0801	0	0.10977	0
Healthy	0.01863	0	0	0	0.0058	0	0	0		0	0	18.5376	7.84824	0	0	0.03673	0	0.12589	0.01591
Healthy	0	0	0	0	0	0	0	0		0	0.4742	0	1.646	0	0	0.33124	0	0.17504	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	0	0	1.89918	0	0	0	0
Healthy	0	2.00146	0	0	0	0	0	0		0	0	0	1.6222	0.01568	0	0	1.08511	0	0
Healthy	0.01124	0	0	0.0274	0.48279	0.00949	0.00201	0		0	0.00453	0	0	0	0	0	0	0	0
Healthy	1.06107	0	0	0.00548	0	0	0	0		0	0.04544	0	0.0337	0	0.01268	0.01071	0.31127	0.04641	0
Healthy	0	0	0	0	0	0	0	0		0.42375	0	0	0	0	0.00495	0	0	0	0
Healthy	0.10541	0	0	0.14678	0	0.02558	0	0		0.74658	0.11443	0	0.11338	0	0.29818	0.05349	0.00685	0.00742	0.00622
Healthy	0	0	0	0	0.00317	0	0	0		0.4544	0.07386	0	0	0	0	0.01645	0	0.04204	0
Healthy	0.24626	0	0	0.05879	0	0.0853	0	0		0	0	0.00445	1.81528	0.11196	1.40958	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0.01132	0	0.03173	0	0	0	0	0.03482	0
Healthy	0.01216	0	0	0	0	0	0	0		0.00075	0.06123	0	1.6768	0	0.75725	0	0	0.00503	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	6.64092	0	0.72146	0.36845	0	0	0
Healthy	0	0.18293	0	0	0	0	0	0		0	0.05762	0	0	0	0	0	0.17446	0	0
Healthy	0	0	0.09421	0	0.00299	0	0	0		1.62593	0.09938	0.06239	0	0	0.49763	0.12635	0.02233	0.25102	0
Healthy	0.0221	0	0.00709	0	0	0	0	0		0	0.12151	0	0.24136	0	0	0	0	0	0.03402
Healthy	0	0	0	0	0	0	0	0		0	30.6457	3.31576	0	0.87017	0	0	0	0	0
Healthy	0.02631	0	0	0.03555	0	0	0	0		5.86806	0	0	0	0	0.07232	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	0	4.02352	0	0	1.0266	0	0	0	0
Healthy	0.21707	0.31313	0.00261	0	0.10717	0.00267	0	0		0.24414	0.02386	0	0	0	0	0	0	0	0
Healthy	0	0	22.6713	0	0	0	0	0.01622		0	4.45586	0	0	0	0	0	0	0	0
Healthy	0.84891	0	0	0	0	0	0	0		0	0.20187	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0		0	10.1197	0	0	0	0.62546	0.1249	0	0	0.02608
Healthy	0	0	0	0	0.00361	0	0	0		1.63792	0.27073	1.66842	0	0	4.88353	0.00502	0.02682	0.05116	0.09214
Healthy	0	0	0	0	0	0	0	0		5.09943	0.06279	0	0.1769	0	0	0.03108	0	0.00872	0.01354
Healthy	0	0	0	0	0	0	0	0		0	0.27319	6.08608	0	0.46198	0.45589	0.51965	0	0.26284	0.07833
Healthy	0	0	0	0	0	0	0	0		0	0.03959	0	3.2142	0.64644	2.89323	0.28887	0	0.87098	0
Healthy	0	0	0	0	0	0	0	0		0	0	0	1.12338	0	0	0	0	0	0
Healthy	0.01176	0.00016	0	0	0.0028	0	0	0.00029		1.43023	0.00487	0	0.01513	0.00166	0.00026	0.01648	0.05164	0.03547	0.05022
