group	Veillonella	Longicatena	Rothia		Prevotella	Akkermansia	Enterocloster	Methanobrevibacter_A	Collinsella	Anaerostipes	Clostridium_A	Intestinibacter	Parasutterella	Adlercreutzia
Healthy	0	0.00458	0		0	0	1.3484	0.34901	3.40674	0.60967	0.01244	0	0	0
Healthy	0.30902	0	0.04286		0	0	0.72963	0	0.36375	0	0.03779	0.00914	0.02359	0.02817
Healthy	0	0	0		0	7.14519	0.30197	0	0.63053	0	0.03522	0	0.00944	0
Healthy	0.10557	0.00261	0		6.24102	2.67632	5.99841	0.0461	0.02782	0.73126	0	0.7303	0.03236	0.06508
Healthy	0	0	0		2.10829	2.16832	1.98997	0	1.81965	0	0	0	0	0
Healthy	0	0	0.6548		0	1.33551	2.99783	0	2.73058	2.41207	0	0	0	1.59321
Healthy	0	0.716	0		0.00558	0.81499	2.76352	0	0	0.16123	0	0	0	0
Healthy	0	0	0		0	0	0.43485	0.9037	0	0	0	0	0	0
Healthy	0	0	0		0	17.6314	0.64414	0	0	0	1.11724	0	0.02971	0.2234
Healthy	0.00384	0	0.06864		0	0	0	0	0	0	0	0	0	0
Healthy	0	0.07094	0		0.47787	7.37889	1.36365	10.5082	1.8874	0.38854	0.95435	0.72884	0.09326	0.05888
Healthy	0.10926	0.00846	0.03606		0	0	1.37932	0	2.03119	0.07035	0.0191	0.09638	0	1.08651
Healthy	0	0	0		0	12.2263	1.84301	0	0	0.46849	0	0	0	0.0978
Healthy	0.00129	0.04689	0		0	0	1.32572	0	0.52661	0.18286	0.00226	0.1235	0.0499	0.25697
Healthy	0.07158	0.00129	0.00064		0.01869	0	0.15441	0.13359	0	0.35726	0.00081	0.11396	0.35646	0
Healthy	0	0.01132	0		0.00386	0	1.21891	0	0	0.94443	0.06139	0.07046	0.06682	0
Healthy	0	0	0		0	0.00024	0	0	1.14237	0	0	0	0	0
Healthy	0	0	0		0	0.58731	0.49298	0	0.37169	0.15796	0	0.02141	0.0149	0.01548
Healthy	0	0	0		0	0.0177	0.09443	0.61379	0	0	0	0	0.03641	0
Healthy	0	0	0		0	6.36084	0.10575	0	0	0.06134	0.00089	0.03076	0.01766	0.04333
Healthy	0	0	0		11.66254	0	0.18707	8.54298	0.46867	0.2094	0	0	0	0
Healthy	0	0.01038	0		0	0.10597	1.77276	0	0.66456	0.13199	0.0371	0.04359	0.02523	0.07854
Healthy	0.04891	0	0		0	0.73486	0.03926	0	0	0	0	0	0	0.0117
Healthy	0.17018	0	0		0	0.41348	1.71808	0.64188	0.19269	0.30812	0	0.09663	0.03747	0
Healthy	0	0	0		0	0	1.99544	0	2.71805	0.03751	0.02683	0	0	0.01268
Healthy	0	0	0		4.39549	0	2.91335	3.66315	0.42719	0.00425	0.05055	0.17428	0.06492	0
Healthy	0.13528	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0	0	0.04294	0	0	0	0.02656	0
Healthy	0	0.00495	0		0	0	0	0	0	0	0	0	0.24438	0
Healthy	0	0	0		0	0	0.04065	0	0.47611	0	0	0	0	0
Healthy	0.31793	0.21008	0.01005		0.02915	10.9872	0.20896	0	0	0	0	0	0	0
Healthy	0.11584	0.00297	0		0.9057	0.12052	0.13185	2.38139	0.63273	0.27244	0.02516	0.19935	0.00094	0.04337
Healthy	0	0	0		0	0	0.0546	0.50663	0	0	0	0	0	0
Healthy	0	0	0		0	0.85429	0.32046	0	0.11069	0	0	0	0.01775	0.15874
Healthy	0.00321	0	0		0	0	0.15849	0	0	0.07836	0	0	0.003	0
Healthy	0	0	0		10.17921	0	1.40342	5.91318	0.12669	0.0501	0	0	0	0
Healthy	0.1539	0	0		0	0	0.0127	0	0.03136	0	0	0	0.00201	0
Healthy	0	0.00306	0		0	13.1215	3.82766	0.22609	2.45112	0.277	1.84174	0	0	2.2603
Healthy	0	0	0		0	0	1.17715	0	0.11598	0	0.18818	0	0	0
Healthy	0	0	0		0	0	0.72287	0	0	0	0.50154	0	0	0
Healthy	0	0	0		0	0.33902	0.70271	0.20727	0.06573	0.01919	0.01635	0.00585	0.03041	0
Healthy	0.00354	0.00051	0		1.9728	0.95794	2.23196	0	0.9468	0.26805	0.02422	0	0	0
Healthy	0	0.00673	0		0	0	0.28883	0.7943	0.01095	0.07776	0	0	0.01829	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.29186	0
Healthy	0	0.0091	0		0	5.48769	2.3615	2.68708	0	0.02079	0.07198	0.02876	0.00844	0.53835
Healthy	0.01062	0.03893	0		0	0	0.33735	0	0	8.31141	0.54562	0.08778	0.02173	0.42102
Healthy	0.02825	0.06206	0.01292		5.09838	0.00876	1.91245	0.03732	0.44751	0.30271	0.42917	0	0.00037	0.00858
Healthy	0	0	0		2.27906	0	0.40596	4.03147	0.19709	0	0	0.00449	0	0
Healthy	0	0	0		0	0.12127	0.03163	0.05697	0	0	0	0	0.2765	0
Healthy	0	0	0		0	0	0.88828	0	0	1.2057	0	0	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.0599	0.00724	0		0	0	0.38011	0	0.45152	1.97585	0.07369	0	0.16505	0.13046
Healthy	0.02606	0	0		0	4.66303	0.94258	0.08659	0.3587	0.03419	0.02268	0.23946	0.00952	0
Healthy	0	0	0		34.26697	0	0.6859	0.06375	0.14383	0	0.1297	0	0.0466	0
Healthy	0	0	0		0.44671	0	1.42673	0.58978	0.09524	0.45387	0.03098	0	0	0
Healthy	0.00193	0	0		16.1147	0	0.36283	0	0.1074	1.18084	0	0.12472	0	0
Healthy	0	0	0		12.6328	6.098	2.06463	1.38448	0	0.81113	0	0	0.02513	0
Healthy	0	0	0		0	0	0.44244	0	0.18604	0.47725	0	0.80352	0.08676	0
Healthy	0.20105	0.0271	0		0.17238	0.44848	3.60594	0	0.62244	0.13853	0.0133	0.16139	0	1.58251
Healthy	0	0	0		0	0	2.1065	0	3.65309	2.01444	0.43335	0	0	0.24237
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.1025	0	0	0.17791	0	0	0	0.09918
Healthy	0.01323	0	0		73.7393	0.00127	0.05209	0	0.22124	0.06016	0	0.00171	0.00465	0
Healthy	0	0	0		6.88507	2.88098	0	0	0.9505	0	0	0	0	0
Healthy	0	0	0		0	3.41279	0.04631	0	0.15197	0	0	0	0.01476	0
Healthy	0	0	0		0	0.02971	0.3831	0.07658	0	0.71273	0.43838	0	0	0
Healthy	0	0.015	0		0	0.15368	0.07851	0	0.7235	0.01399	0.09291	0	0.05766	0
Healthy	0.8811	0.06787	0.00295		0	0	0.12694	0	3.83008	0.71995	0	0.03323	0	0
Healthy	0	0	0		67.9905	0.57307	0.72924	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	1.90658	0	0	0	0	0	0.25344	0
Healthy	0	0	0		0	0.0313	0.06564	0	1.07557	0	0	0	0.03209	0
Healthy	0	0	0		8.41948	0	0.26598	0	0	0	0	0	0.05391	0
Healthy	0	0	0		0	0	0	0	0.05326	0	0	0	0.1663	0.04327
Healthy	0	0	0		0	0	2.01856	0	0.50066	0.08561	0.00336	0.50499	0.03758	0.08386
Healthy	0	0	0		0	0	0	0	0.07947	0	0	0	0.14443	0.057
Healthy	0	0.02311	0		0	0	0.00758	0	0	0	0.19175	0	0.16779	0
Healthy	0	0.0884	0.03263		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	2.89205	0.24268	0.58844	0.71657	0.21023	0.19921	0	0.00409	0
Healthy	0	0	0		0	3.15983	0	0.39124	0	0.14742	0	0.39002	0	0
Healthy	0.02653	0.00412	0		6.69014	0.70025	2.19595	0	1.05732	0.3459	0.2425	0	0	0
Healthy	0.05668	0.00228	0.00473		56.6567	0.56199	0.53676	0	0.37323	0.11611	0.00472	0.06701	0.00042	0
Healthy	0	0	0		3.16798	0	1.44626	0	0	0.82051	0	0.20923	0	0
Healthy	0	0	0		0	0.00142	2.64041	0	0.07765	0.23292	0	0	0.02538	0.00301
Healthy	0	0.04737	0		0	0.56761	2.70093	2.23143	1.15308	0.05875	0.04257	0.00988	0.04878	0.11856
Healthy	0	0.00492	0.00943		0	0	0.34163	0	1.55774	0.08997	0.01636	0.1621	0.18456	0.50566
Healthy	0.09972	0	0		28.7255	0.01513	0.46379	0.09898	0.23941	0.02883	0.02035	0	0.01014	0.02185
Healthy	0	0	0		31.4005	0.72869	0.20933	0	0.06607	0.09122	0	0	0.29357	0
Healthy	0	0	0		0	4.67237	0.76361	0	0.5414	0.02979	0.04841	0	0.3948	0
Healthy	0.02426	0	0		0	0	0.09678	0	0.13187	0.01539	0.39353	0	0.12559	0
Healthy	0	0	0		0	0	8.73572	0	0	0	0.05045	0	0.09109	0
Healthy	0.04421	0.03688	0		0.75292	8.11954	0.23988	1.22198	0.7682	0.31231	0.33316	0.22335	0.00529	0.09599
Healthy	0	0	0		0	0	0.00817	0	0	0	0	0	0.26517	0
Healthy	0	0	0		0	5.92107	1.59394	13.0073	0.784	0.0376	0	0	0	0
Healthy	0	0	0		0	6.87176	0.27961	0	0.67529	0	0.06739	0	0.01087	0
Healthy	0.02116	0.01464	0		0.09172	2.14262	0.15588	0	0.05352	0.06316	0.40238	0.00111	0.00556	0.01861
Healthy	0.03773	0.00777	0.05125		0.04464	0	0.10397	0	0.69214	2.35115	0	0.0561	0.0057	0
Healthy	0	0	0		0.05093	0	0.1121	0	0	0	0.23005	0.08241	0	0
Healthy	0	0	0		0	0	0.01728	0	0	0	0	0	0.25451	0
Healthy	0	0	0		32.76089	0	0.68298	0.05847	0.12423	0	0.13852	0	0.0309	0
Healthy	0	0	0		39.55514	0	0.35863	0.09805	0.15025	0.00598	0	0.3595	0	0
Healthy	0.45553	0	0		0	8.41324	0	0	0.10293	0	0	0	0.01095	0.1353
Healthy	0.00111	0.01543	0.00417		0	8.75078	3.02593	0	0.39764	0.2099	0.03212	0.19699	0.00154	1.10324
Healthy	0	0.10048	0		0	43.9957	0.07372	0	1.28323	0	0.04356	0	0.0092	0
Healthy	0.00609	0.00349	0		1.74759	5.21823	1.07974	0.22484	0.28173	0.074	0.00878	0.00715	0.01067	0.00545
Healthy	0.11838	0	0		0	5.88147	0	0	0	0	0	0	0	0
Healthy	0.04963	0.04801	0		0.01113	0	0.01929	0	0.70373	0.14137	0	0.18428	0.04473	0
Healthy	0	0	0		10.59035	23.5674	0.23277	2.32247	0.38901	0	0.0707	0	0	0
Healthy	0	0	0		0	0	0.00663	0	0.09569	0	0	0	0.3875	0.01391
Healthy	0	0	0		14.2948	3.56343	2.26938	0.61693	0	1.02058	0	0	0.01253	0
Healthy	0	0	0		57.8206	1.16615	0	0	0	0	0.15771	0	0.77799	0
Healthy	0	0.02233	0		0.03635	1.60176	3.97784	1.98133	0	0.28001	0.18892	0.15967	0.07271	0.03476
Healthy	0	0	0		4.50415	3.19426	2.28357	1.2636	1.04435	0	0.05452	0.4262	0	0
Healthy	0	0.0121	0		0	0.15171	0.12356	0	0.71663	0.0142	0.12845	0	0.0368	0
Healthy	0	0	0		0	0	0.02002	0	0.00623	0.02002	0	0	0.06033	0
Healthy	0	0	0		0	1.18387	1.18651	0	0	0.16105	0	0	0.09105	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.02826	0	0		0	0.87368	0.62033	0.95618	0.11814	0.07796	0	0	0.0307	0
Healthy	0	0	0		37.3127	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.29093	0.42282	0	0	0	0	0	0
Healthy	0.071	0.03163	0		0	0	0.02279	0	0.97485	0.02493	0	0.02403	0.00263	0
Healthy	0.07227	0	0		0	0	0.1069	0	0.08153	0.37249	0	0	0.00338	0
Healthy	0.00511	0.00359	0		0	0	0.10802	0	0.06902	0.04043	0	0	0.02177	0
Healthy	0.00923	0.03047	0.00389		0	0	0.31058	0	0	7.8596	0.54169	0.08193	0.02736	0.37856
Healthy	0.02153	0	0		4.23918	11.9544	0.93372	1.22427	0.15335	0.23678	0	0.35991	0	0
Healthy	0.01505	0	0		0.00126	7.00361	0.19851	0	0.61525	0	0.04823	0	0.28073	0
Healthy	0.02504	0	0		0	2.70233	2.37183	2.50443	0	0	0	0	0	0
Healthy	0	0	0		0	18.535	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0.08399	0.04616	0	0.1068	0.2404	0	0.29712	0.04496	0
Healthy	0	0	0		0	0.12008	0.60687	0	0.3691	0.19906	0	0	0	0.0097
Healthy	0.10558	0	0		18.80821	0	0.11485	0	0.2526	0.10263	0	0	0	0
Healthy	0	0	0		31.2044	0	0.66065	0	0	0.39306	0	0	0	0
Healthy	0.89451	0	0		0	0	0.0483	0	0	0	0	0	0	0
Healthy	0	0	0		15.97404	0	3.57198	2.05034	1.73004	0.29283	0	0.00299	0.08956	0
Healthy	0.01425	0	0		0	0	0.10739	0	0.13703	0.01378	0.37974	0	0.08192	0
Healthy	0	0.00981	0		0	0	0.94474	0.19165	1.30424	0.00788	0.11737	0	0.08956	0.25229
Healthy	0	0	0		0	0	1.19468	0	0.12202	0	0.16767	0	0	0
Healthy	0	0	0		0	1.06484	2.17013	0	1.18894	0.64586	0	0.14282	0	0
Healthy	0	0	0.01084		0	0	1.11267	0	4.53704	0	0	0.13293	0	0
Healthy	0.04837	0.46689	0.00023		0	0	0	0	0	0	0	0.0106	0	0
Healthy	0.83326	0	0		0	0	0.0328	0	0	0	0	0	0	0
Healthy	0	0	0		2.29923	0	0.41826	3.47364	0.28977	0	0	0.00744	0	0
Healthy	0	0	0		0	0	1.02384	0	0.10093	0	0.14691	0	0	0
Healthy	1.51662	0	0		0	0	0	0	0	0	0	0.24166	0	0
Healthy	0	0	0		0	0.09913	0.56526	0	0.08619	0.16963	0	0	0	0
Healthy	0.0141	0	0		0	0	0.29356	0	0	0.41523	0.00094	0	0	0.08739
Healthy	0	0	0		0	0	0	0	0.00628	0	0	0	0.17197	0.13643
Healthy	1.97508	0	0		0	0	0.09081	7.62638	0	0.29077	0	0.25611	0	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0.04325	0
Healthy	0.00266	0	0		0	0	0	0	0.01508	0	0	0	0.18583	0.09859
Healthy	0.7535	0	0		0	0	0.03047	0	0.21143	0	0	0	0	0
Healthy	0	0	0		45.09013	10.0789	0.06348	0	0.27608	0	0	0	0	0
Healthy	0	0.01058	0		0	3.27258	1.26639	5.89659	0	0.28762	0.00609	0	0	0
Healthy	0.00837	0.01362	0		27.7483	0.03689	0.02444	0	2.8142	0.07634	0.00997	0.5166	0	0
Healthy	0	0	0		0	0	0.79039	0	0.06888	0.10659	0	0	0.18359	0
Healthy	0.10252	0	0		0	5.755	0.00909	0	0	0	0	0	0	0
Healthy	0.08526	0	0		0	5.68315	0.01376	0	0	0	0	0	0	0
Healthy	0.02663	0	0		0	0	0.10354	0	0.12065	0.01286	0.3553	0	0.14622	0
Healthy	0	0.08156	0		0	0	1.59349	0.36035	1.07661	0.04345	0.0149	0.23346	0	0.08206
Healthy	0	0	0		0	0	0.35305	0	0	0	0	0	0	0.48549
Healthy	0.18493	0	0		0	0	0.0081	0	0.17988	0	0	0	0.2899	0
Healthy	0	0	0		1.92712	11.6171	0.77128	0.40558	0.33875	0	0.03235	0.00929	0	0
Healthy	0	0	0		0	0	0.23104	0	0.23576	0	0	0	0.04115	0.05214
Healthy	0	0	0		0	0.07452	0.1506	0.5919	0	0	0	0	0.07548	0
Healthy	0	0	0		18.7064	0	0.76425	0	3.92622	0	0	0	0	0
Healthy	0	0	0		10.4029	0.02047	0.14207	0	0.13086	0	0.00073	0.01959	0.0299	0.02048
Healthy	0	0	0		0	0.74229	0.24663	0	0.02807	0	0	0	0	0.09531
Healthy	0.00413	0	0.00862		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0.48096	0.38309	0.00654	0.32443	0	0	0	0.0289	0.00338
Healthy	0	0	0		0	0	0.01209	0	0.01567	0	0	0	0.53548	0
Healthy	2.41371	0.03993	0.05283		0	0	0.09166	0	0	0.02717	0	0.02774	0	0
Healthy	0	0	0		12.7325	0	0.0894	0	1.43714	0.52809	0	0	0	0
Healthy	0.01164	0	0		0.01648	0	0.07015	0	0.02489	0.01559	0	0.04244	0	0
Healthy	0	0	0		52.3179	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.05278	0	0.84596	0.0704	0.0271	0	0	0
Healthy	0.01343	0	0		0	0	0.11378	0	0.02071	0	0.26809	0	0.2188	0
Healthy	0.40902	0	0		0	0.17856	0.25456	0	0.16158	0.9491	0	0.59943	0.07179	0
Healthy	0	0.00036	0		53.8396	0.05335	0.18875	0.09682	0.03757	0.00356	0	0	0	0
Healthy	0	0	0		0	3.48511	0.06126	0	0.16424	0	0	0	0.01111	0
Healthy	0	0	0.01794		0	0	1.89421	0.13061	0	0	0	0	0	0.87803
Healthy	0	0	0		0	0	0.00923	0	0.22255	0	0	0	0	0.03314
Healthy	0	0	0		0.18221	1.60562	0	1.75451	2.33967	0	0	0	0	0
Healthy	0	0.01167	0		0	13.7651	0.40686	0.00361	0.02807	0	0.74611	0	0.02782	0.08051
Healthy	0.16485	0.00085	0.00516		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	0	0.16013	0	0.20241	0.16683	0	0.55471	0.03288	0
Healthy	0	0	0		31.70153	0	0.33328	0.63831	1.6901	0.57805	0	0.09059	0	0
Healthy	0.01968	0	0		0	0	0.01022	0.1733	0.16682	0	0	0	0.00854	0.04558
Healthy	0.25954	0	0		0	0	0	0	0	0	0	0	1.25638	0
Healthy	0	0	0		38.7228	0	0	0	0.61092	0	0	0	0	0
Healthy	0	0.00314	0		0	12.3635	0.8605	0.01909	0.02144	0.06321	0.44205	0.01894	0.03481	0.0328
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0		0	15.4696	0	0	0	0	0	0	0	0.02732
Healthy	0	0	0		0	0	0.32065	0	0	0	0	0	0	0.47913
Healthy	0.00526	0	0		30.07707	0.26236	1.8241	0.82961	0.0261	0.01375	0	0.26833	0.00163	0
Healthy	0.01176	0.01233	0		0	0	1.80926	0	0.16561	0.07229	0.06263	0.0095	0.03078	0.11859
Healthy	0	0	0		0	0	0	0	0.02601	0	0	0	0.05272	0
Healthy	0	0.04738	0		0	32.1336	2.70026	0	1.43941	0.12668	0.31079	0.00751	0	0.06174
Healthy	0	0.00758	0		0.04024	0.00768	0.03786	0	0.86334	0	0	0	0.0299	0
Healthy	0	0	0		7.18036	20.3695	1.84255	0.57294	0	0	0.05697	0	0.00675	0
Healthy	0	0	0		0.86964	0	1.411	0	1.29116	1.32645	0	0.39836	0	0.05593
Healthy	0	0	0		0	0	2.13056	0	2.86906	0	0	0	0	0
Healthy	1.00389	0	0		0	0	0.04766	0	0.29767	0	0	0	0	0
Healthy	0.00224	0.04992	0.004		0	0.02628	0.38429	0	0	0.32273	0	0.05296	0	0
Healthy	0.02652	0	0		0	0	0.08347	0	0	0.12455	0	0.03703	0	0
Healthy	0	0	0		0	0	0.95253	0	0	0.05374	0.00744	0	0	0.27012
Healthy	0	0	0		19.931	0	0.37502	0	0	0.00177	0	0	0	0
Healthy	0	0	0		29.7199	0	0.16458	0	0.06218	0.04992	0	0	0.00542	0
Healthy	0	0	0		0	17.2204	0.26966	0	0	0	0.33325	0	0	0
Healthy	0	0	0		0	5.08195	0.06442	0	0.02694	0.03174	0	0	0	0.00834
Healthy	0.04737	0	0		0	0.75077	0.01629	0	0	0	0	0	0	0.004
Healthy	0.34535	0.00178	0.02534		19.9518	0.03042	0.79101	0.5411	0.3178	0.03776	0	0.32484	0	0
Healthy	3.21134	0.01396	0.00073		6.34482	0	0.15001	0.04704	0.06957	0.05175	0	0.0032	0.12922	0.01523
Healthy	0.00707	0	0		67.2913	0.01927	0.18271	0	0.26174	0.02023	0	0	0.00631	0
Healthy	0	0.00348	0		0.00663	0	1.4596	0	0	0.01679	0.05489	0	0	0
Healthy	0	0	0		31.6083	0	0.04534	0	0.43742	0.41947	0	0	0	0.09407
Healthy	0	0	0		0	0.00991	3.06418	0	0.25179	0.26134	0	0	0.0154	0.0314
Healthy	0	0	0		6.93176	1.02905	0.36465	1.61162	0.35646	0.00367	0	0	0.36323	0
Healthy	0.21276	0	0		0	0	0.01385	0	0.17035	0	0	0	0.22577	0
Healthy	0	0	0		0	2.66794	0	0	0	2.04553	1.61967	0	0	0
Healthy	0	0	0		29.1817	0	0.02938	0	1.30201	0.3369	0.22317	0.28424	0	0.01544
Healthy	0.01466	0.00038	0.00322		0.08525	0	0.05652	0	0.33014	0.02704	0.02769	0.00968	0.00304	0.45723
Healthy	0.03741	0.01439	0		0	0	0.16455	0.01598	0.01227	0.81039	0	0.24526	0.06841	0
Healthy	0.02256	0.06434	0		0.00816	0.37964	0.95746	0	0	0.05914	0.01191	0	0.00015	0.03543
Healthy	0	0	0		0	0	8.74083	0	0	0	0.05584	0	0.08977	0
Healthy	0	0	0		0	0	2.47872	0	0	0	0.16947	0	0.10532	0
Healthy	0.04038	0	0		0	0.73966	0.02723	0	0	0	0.00933	0	0	0.0114
Healthy	0	0	0		0	0	0	0	0	7.18447	0.43552	0	0	0.89167
Healthy	0.05513	0	0		0	0.92828	0.71474	0.91062	0	0	0	0	0.1691	0
Healthy	0	0	0		43.75111	0	0.43449	0.12031	0.61758	0	0	0	0	0
Healthy	0.00328	0.0067	0.0011		5.03124	0	1.05997	0	0.26516	0.70348	0.00102	0.01363	0.00011	0.21641
Healthy	0.37807	0	0		0	0.00447	0.09507	0	0	0.11694	0	0	0	0
Healthy	0	0	0		12.9605	0.1096	0.27379	0	0.73477	0.37184	0	0	0	0.01797
Healthy	0	0	0		0	2.20326	0.59295	0.05877	0.29143	0	0	0	0	0
Healthy	0.07814	0	0		0	0	0.45588	0	1.03756	0.76951	0	0	0.00244	0.00557
Healthy	0	0	0		37.7229	0.01943	0.60873	0	0.09636	0.12392	0	0.00536	0	0.00693
Healthy	0.16998	0	0		0	0	0.06206	0	0.49852	1.15473	0	0	0.01267	0.13376
Healthy	0	0.00777	0		0	0.49357	0.01493	0	1.28078	0.03055	0.48929	0	0	0
Healthy	0	0	0		0	1.14964	0.71234	0	0	0.08444	0	0	0	0.29234
Healthy	0	0.00692	0		0	7.08587	0.25665	0	0.71967	0	0.03488	0	0.07079	0
Healthy	0.39935	0.01247	0.01361		0	0	0.3796	0	1.73508	1.01398	0	0.59875	0	0
Healthy	0	0.10033	0		0	43.4971	0.08747	0	1.28992	0	0.04018	0	0.00488	0
Healthy	0	0	0		0.07071	0	0.23728	0.04021	0.16052	0.0223	0	0	0.00279	0.04252
Healthy	0	0	0		0	0	0.03297	0	0.27891	0	0	0	0.03097	0
Healthy	0	0	0		0	0	2.49417	0	0	0	0.16297	0	0.09536	0
Healthy	0	0	0		2.00536	12.3862	1.03582	0	0.83259	0	0	0	0	0
Healthy	0	0	0		0	0	0.0222	0	0.474	0	0	0	0	0
Healthy	0.07346	0.05286	0		0	1.26138	0.36828	0	0.01167	0.05015	0	0.59479	0	0
Healthy	0	0.03392	0		0	0.10231	2.46408	0.0425	0	0.61821	0.05435	0.26551	0.13296	0
Healthy	0.03213	0	0		0	0	0.10259	0	0.14158	0.00739	0.39827	0	0.13412	0
Healthy	0	0	0		0	0	4.59508	0	0	0	0.06371	0	0	0
Healthy	0	0	0		7.76842	5.59844	2.2541	0.60919	0	0.87118	0	0	0.00219	0
Healthy	0	0.03073	0.30233		0.59186	1.0919	5.06099	0.06064	1.31394	1.97634	0.00955	0	0	0.67407
Healthy	0.0081	0	0		0	0.56357	0.11121	0	0.07655	0	0	0	0.01507	0.21678
Healthy	0	0.01716	0		0	0.41167	0.00637	0	1.22079	0.01711	0.52216	0	0	0
Healthy	0	0	0		0	0	1.16676	0	0.08865	0	0.17262	0	0	0
Healthy	0	0.00457	0		0	0.44721	0.01805	0	1.26261	0.02825	0.56526	0	0.0031	0
Healthy	0	0.01087	0		45.2911	0	0.61911	0	0.87877	0.00918	0	0.2524	0	0
Healthy	0	0	0		0	0	0.25694	0	0	0	0	0	0	0.44574
Healthy	0	0	0		6.80653	19.8205	1.8264	0.5783	0	0	0.08997	0	0.0044	0
Healthy	0.08948	0	0		0	0	0.19564	0	0	0.40949	0	0.13203	0	0
Healthy	0	0	0		0	0.31863	0.24258	0	0	0.14967	0.00264	0.28345	0.02681	0
Healthy	0.0129	0	0		0	0.57034	0.37721	0	0.35549	0	0	0	0.03488	0.00332
Healthy	0.00655	0.0035	0		0	0.10078	1.3368	0	0.25479	0.23088	0.00784	0	0.0059	0.06294
Healthy	0	0.03992	0.00585		0	0	0.3059	0	15.7185	2.8078	0	0.11949	0	0
Healthy	0.00424	0	0		15.6857	0.21938	0.95215	0	0.7109	0.07369	0.07254	0.01002	0.04059	0
Healthy	0.00587	0	0		0	0.59719	0.56566	1.06334	0.03517	0.02088	0	0	0.06558	0
Healthy	0.29701	0	0		0	0	0	0	0	0	0	0	1.1027	0
Healthy	0	0	0		0	2.48081	1.81437	0	0	0.50512	0	0	0.27283	0
Healthy	0	0.00175	0		0	0	0.34469	0.57846	0	0.09331	0.00182	0	0.24452	0.10073
Healthy	0	0	0		0	1.61759	0.01463	0.10831	0.22766	0.24249	0	0	0	0
Healthy	0	0	0		10.5304	0	0.00804	0	0.14881	0	0	0.31227	0.37327	0
Healthy	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	0.04564	0.0452	0.00907		2.00414	0.00094	7.59896	0	0	1.31802	0	0	0	0.01001
Healthy	0	0	0		0	0	2.41488	0	0	0	0.16616	0	0.09381	0
Healthy	0.68955	0.04012	0		0	0	0.20719	0	0.32328	1.10926	0	0.51637	0	0
Healthy	0.10997	0	0		0	0	0	0.06746	0.3394	0	0	0	0.07201	0.01114
Healthy	0	0	0		0	0	4.63095	0	0	0	0.08846	0	0	0
Healthy	0	0	0		0	0	0	24.9923	0	0	0	0	0	0
Healthy	0.05627	0.04763	0		0.45412	0.68786	0.51271	3.02775	1.20816	0.17424	0	0	0	0.08535
Healthy	0	0.01468	0		0	0	0.21241	0.08612	0.59473	0	0.08477	0	0.08807	0.21432
Healthy	0	0	0		0	0.59906	0.42838	0	0.40584	0	0	0	0.02582	0.02498
Healthy	0.10841	0	0		0	9.5016	0	0	0.07939	0	0	0	0.01247	0.08723
Healthy	5.13874	0	0.05688		0	0.00156	0	0	4.38004	0	0.00071	0.08665	0	0
Healthy	0.14109	0	0.2337		0.0234	0	0	0	0.00146	0	0	0	0	0
Healthy	0	0	0		0	3.71606	0.06226	0	0.1701	0	0	0	0.02268	0
Healthy	0.26418	0	0		0	0	0	0	0	0	0	0	1.16922	0
Healthy	0	0.009	0		0.85338	4.72955	2.07292	5.60451	0.74197	0.36793	0.10026	2.83469	0.01495	0.00859
Healthy	0.0231	0.00161	0		0	0	0.04012	0	0.01218	0.149	0	0	0.01081	0.00149
Healthy	0.02694	0.00773	0		0	0.48831	2.36336	10.4082	0.33867	0.20427	0.00412	0.14545	0.05557	0.00698
Healthy	0	0.02092	0.1215		0	0	0	0	0	0	0	0.00199	0	0
Healthy	0.02246	0	0		0	0	0.34154	0	0.00615	0	0	0	0	0.01748
Healthy	0.02571	0.00911	0		0	0	0.48349	0	0.03956	0.14173	0.0189	0	0	0
Healthy	0	0	0		0	0.65551	0	0	0.05948	0	0	0	0.04993	0
Healthy	0.03506	0.00034	0		0	0.06024	2.15119	2.88522	0.75757	0.73113	0	0.06303	0.01132	0.04204
Healthy	0	0.0217	0.01727		0	0.67475	1.07492	0	0	0.28782	0.01789	0.24306	0.07158	0.16258
Healthy	0.00079	0.27278	0		0	0	0.03949	0	6.70541	0	0	0	0	0
