group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae	Lactobacillaceae	Eggerthellaceae	Erysipelatoclostridiaceae		Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae
Healthy	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	20.60528	3.99096	0.11557	0	0	0.29643	0.00986	0.08778	0		20.60528	1.10761	1.52828	0	0.4991	0	24.95877	0.17793	0	0
Healthy	1.92937	0.44541	0	0	0	0	1.45124	0.35324	0.04228		1.92937	1.06001	0.05806	0	0	0	0	0	0	0
Healthy	40.98177	6.92785	0.14216	0.01793	0.1667	0.00597	0	0.00938	0.0587		40.98177	1.8378	7.47086	0	0.0184	0	0	0.09161	0.01793	0.1667
Healthy	19.49459	3.72241	0	0	0	0	0	0.05633	0		19.49459	32.6882	9.34828	0	1.15184	0	0.89145	0.35994	0	0
Healthy	11.80101	3.29193	0.07348	0	0	0.6669	0	0	0		11.80101	8.91595	0.80973	0	0.02693	33.6936	0	0	0	0
Healthy	56.71712	1.77598	0	0	0	0	0	0	0		56.71712	11.34369	1.43248	6.26984	0.16675	0	0	0.03307	0	0
Healthy	21.70025	12.95191	0.05649	0	0.00055	0.02098	0.10225	0.08447	0		21.70025	12.38877	1.10594	0.52399	0.05209	0	1.34186	0.44178	0	0.00055
Healthy	34.76101	3.79161	0	0.00271	0.06619	0	0	0.1227	0		34.76101	20.54818	3.13103	0	5.36447	0	0	0.19655	0.00271	0.06619
Healthy	22.75438	35.46892	0.43906	0.07396	0	0	0	0.00819	0		22.75438	9.46665	3.00122	0	1.28118	0	1.49999	0.16238	0.07396	0
Healthy	41.76074	5.89462	0	0	0	0	0	0	0		41.76074	4.20576	7.19176	0	2.5317	0.03293	0	0.2293	0	0
Healthy	33.44833	19.31457	0.44809	0.01135	0.00658	0.19506	0.02274	0.05901	0		33.44833	1.14063	5.50946	0	0.41417	0.02432	0.20197	0.455	0.01135	0.00658
Healthy	28.30757	5.43138	0.08795	0.09326	0.00625	0	1.60891	0.04006	0		28.30757	5.40655	2.1513	4.16114	1.04064	0	0.76445	0.04139	0.09326	0.00625
Healthy	15.02373	1.89326	0.34107	0.00651	0.23746	0.49229	0	0	0		15.02373	1.82222	0.36026	6.01859	0.31386	4.66766	0.5531	0	0.00651	0.23746
Healthy	22.49926	1.30636	16.1326	0.07161	0.04471	0	0	0.00849	0.10999		22.49926	1.06157	2.35806	0	0.03397	12.7756	0.68948	0.09958	0.07161	0.04471
Healthy	52.4425	5.46498	0.05589	0	0	0	0	0	0		52.4425	17.90425	3.28831	0	0.06071	0	1.13206	3.00623	0	0
Healthy	37.26799	3.92372	0	0	0	0	5.91691	0	0		37.26799	0	1.17829	1.99129	0	0	0	0	0	0
Healthy	2.59796	9.05503	0	0	0	0.08722	0	0	1.53956		2.59796	0	0	0	0	27.47608	0	0	0	0
Healthy	1.40191	6.64344	0	0	0	0	0	0	0		1.40191	6.145	0.05576	0	0	0	0	0	0	0
Healthy	43.83944	4.01431	0	0	0	0	0.09933	0	0.2364		43.83944	4.13241	0.52753	0	0	0	0.78434	0.01988	0	0
Healthy	27.35426	0.63918	0	0	0	0	0	0	0		27.35426	2.96731	3.80825	5.90031	0.54358	0.1314	0	0	0	0
Healthy	66.77701	4.53686	0	0.01146	0	0	0	0.06487	0		66.77701	1.06294	3.64519	0	7.9908	0	1.38676	0.00946	0.01146	0
Healthy	16.6074	2.81725	0	0	0	0.12967	0.28513	0.06958	0		16.6074	15.07509	3.13695	0	0.33609	2.55668	1.10193	0.16157	0	0
Healthy	20.13366	2.38	0	0	0	0	0	0.01029	0		20.13366	7.12403	1.30204	0	0	2.20373	0	0.98358	0	0
Healthy	16.54693	10.9465	0.03824	0	0	0.40591	0.19311	0	0		16.54693	0.49019	0.40422	0	0	0.00775	0.28119	0	0	0
Healthy	26.37939	3.53459	0	0	0	0	0	0	0		26.37939	0	2.05877	3.49235	0	0.34774	0	0	0	0
Healthy	14.95394	25.61101	0.06096	0.00611	0	0.11759	2.80469	0.71899	0		14.95394	5.2612	1.87369	1.43687	0.14083	1.2056	2.60809	0.07411	0.00611	0
Healthy	47.27326	5.55325	0	0	0	0	0	0.00346	0		47.27326	13.67677	5.23403	0	0.01221	0.00709	1.92317	0.13188	0	0
Healthy	6.8601	9.17845	0	0	0.00785	0.05551	0	0	0		6.8601	1.035	0.35327	0	0.02667	1.79634	0	0.04168	0	0.00785
Healthy	36.02863	13.04274	0.07668	0	0	0	0	0.0244	0		36.02863	7.39382	1.85123	0	0.59378	0	0	0.12328	0	0
Healthy	55.53748	0.69577	0	0	0	0	0	0	0		55.53748	1.07987	13.2227	4.41976	0.15269	0	0	0	0	0
Healthy	80.40447	0.01424	0.28472	0.00263	0.03064	0.02106	0	0	0.05862		80.40447	2.05941	3.35075	0	0.13621	0	0	0.09534	0.00263	0.03064
Healthy	23.40141	10.77172	0	0.07858	0.13118	0	0.05752	0	0.36181		23.40141	2.77335	1.72319	0	0	0	0.57348	0.24924	0.07858	0.13118
Healthy	23.83564	3.158	0.22775	0	0	0	0	0	0		23.83564	6.30197	1.68149	0.28758	0	0	0	0	0	0
Healthy	13.13075	28.35606	0.80639	0	0.12738	0.41721	0	0	0.56887		13.13075	2.5842	0.81675	0	0.07925	0.15196	0.71044	0	0	0.12738
Healthy	4.45334	0.01172	2.18514	4.36897	0	0.11799	7.47165	0.00662	0		4.45334	0	0.49214	0	0.07202	0	0	0.04181	4.36897	0
Healthy	55.32361	2.189	0	0	0	0.02352	0	0.02917	0		55.32361	4.78594	2.65146	11.8928	1.91748	0	0.7936	0.05184	0	0
Healthy	20.91988	18.00846	0	0	0	0	0.00618	0.38849	0		20.91988	4.62114	4.88754	0	0.01278	0	0.5668	0.00723	0	0
Healthy	46.34516	0	0	0	0	0	0	0	0		46.34516	0	1.57523	7.34585	0	0	0	0	0	0
Healthy	19.29414	4.97876	0.16062	0.0041	0.00115	0.08685	0.01077	0.22538	3.13542		19.29414	5.80211	3.40247	0.99913	0.04399	0	0.17425	0.26743	0.0041	0.00115
Healthy	28.88681	3.54513	0	0	0	0	0	0.00994	0		28.88681	12.72589	1.96933	0.04975	0	0.03207	0.91856	0.14067	0	0
Healthy	31.33399	0	1.87424	0.00912	0.18621	0.53441	0	0.03076	0		31.33399	0	7.82065	0	21.745	0	0	0.1015	0.00912	0.18621
Healthy	60.64059	2.04312	0	0	0	0	0	0	0.0912		60.64059	9.75388	3.49167	0	0	0.08486	0.83429	0.12953	0	0
Healthy	47.04656	3.2127	0.10306	0	0	0	0	0	0		47.04656	15.54124	4.20236	2.70282	0.35482	0.03425	0.81159	0.04058	0	0
Healthy	7.6748	8.52807	0.55205	0	0	0.13183	0.16841	0.0612	0.9098		7.6748	1.92653	1.63752	0	0.03789	2.58635	0.53314	0.69477	0	0
Healthy	14.6146	0.44221	0.24042	0	0	0	0	0	0		14.6146	1.37438	3.48229	0	0	0	0	0.01663	0	0
Healthy	33.22625	4.40121	0.09424	0.00405	0	0	0	0.47144	0		33.22625	15.85628	6.69551	0	0.0019	0.19089	0.98568	0.13933	0.00405	0
Healthy	59.40938	2.24852	0.03099	0	0	0	0	0	0.08143		59.40938	10.51437	3.61304	0	0	0.14067	0.94501	0.12573	0	0
Healthy	33.95532	4.25443	0.10131	0.01678	0	0	0	0	0		33.95532	15.49177	4.35396	7.38878	0.17636	0.95041	1.26029	0.08623	0.01678	0
Healthy	45.22248	4.15665	10.96439	0.08037	0.00236	0.09905	0.01026	0	0.00477		45.22248	0	0.80802	2.84893	0.25882	0	0	0.02635	0.08037	0.00236
Healthy	27.75371	2.78791	0	0	0	0	0	0	0		27.75371	0	2.29988	0	0	0	0	0	0	0
Healthy	12.72489	10.6634	10.1218	0	0	0	0	0	0		12.72489	3.07803	0.97268	0	0	3.23876	0	0	0	0
Healthy	14.69125	6.24771	0.12401	0.00313	0	0.00233	0.36859	0.30763	0		14.69125	11.79386	0.07033	0.3999	0.16836	3.03688	0.80722	0.23183	0.00313	0
Healthy	4.08443	3.68601	0	0	0	0	0	0	0.20846		4.08443	0	0	0	0	0.50733	0	0	0	0
Healthy	20.94654	19.43829	0	0	0	0	0	0.38218	0		20.94654	6.48814	4.0677	0	0	0	0	0	0	0
Healthy	56.03619	1.88917	0	0	0	0	0	0	0		56.03619	11.80665	1.49586	6.11149	0.19444	0	0.61402	0.03792	0	0
Healthy	53.27311	3.73614	0	0.28617	2.89202	0	0	0	0		53.27311	7.18943	4.21651	4.59438	1.21645	0	0	0.19448	0.28617	2.89202
Healthy	32.74713	14.19908	0	0	0.04941	0	0	0	0		32.74713	9.72541	2.92241	13.6002	0.03865	0	0.86197	0.34946	0	0.04941
Healthy	33.42831	4.66443	0	0	0	0	0	0	0		33.42831	1.10253	6.33246	0.23658	0	0	1.09399	0	0	0
Healthy	20.07402	3.79536	0	0.13187	0.13725	0.22442	0	0.01884	0		20.07402	2.49841	0.53051	0.132	0.03863	0	0	0	0.13187	0.13725
Healthy	24.35433	3.77962	0.6324	0.00011	0	0.07882	0	0.00773	0.02053		24.35433	4.02541	1.31973	0	0.73001	0	0.7435	0.14328	0.00011	0
Healthy	16.66603	4.36706	0.06144	0	0	0	0	0.09325	0		16.66603	20.50599	5.61886	0	0.06719	0.01395	0	0.10146	0	0
Healthy	14.61281	2.32432	0.03789	0	0	0.22656	0	0.00392	0		14.61281	9.58433	0.56458	0.37326	0.00476	0	1.17289	0.5096	0	0
Healthy	43.66727	0.88381	0.01726	0.40841	1.58763	0	0.17274	0	0.76057		43.66727	0	0.77939	0	0	0	0	0	0.40841	1.58763
Healthy	21.43072	7.90057	0	0.00116	0.04807	0.01907	0.02528	0.01605	0		21.43072	8.24556	0.88625	0	0.14522	2.20914	0.28852	0.02629	0.00116	0.04807
Healthy	14.24623	5.63071	0	0	0	0	0	0.01773	0		14.24623	7.23691	4.87804	0	1.94292	0.45527	0	0.09948	0	0
Healthy	0	0	0	0.33804	0	0	0	0	0		0	0	0	0	0	0	0	0	0.33804	0
Healthy	27.51054	2.33618	0	0	0	0	0	0	0		27.51054	2.24914	2.28178	0	0.00766	0	1.10482	0	0	0
Healthy	37.93617	12.65904	0.01927	0.02279	0.04154	0	0.00755	0.02288	0		37.93617	0.95205	0.01308	5.13054	0	0	0.56255	0.08402	0.02279	0.04154
Healthy	10.70121	1.04751	2.17433	0	0	0.00638	0.19586	0	0.84564		10.70121	5.01869	10.36826	0	0	33.0343	0.48062	0.01056	0	0
Healthy	9.47264	1.36329	0	0.97483	0	0	0	0	0		9.47264	0	0.64186	3.01591	0	5.43402	0	0	0.97483	0
Healthy	23.33105	4.51495	0.12276	0	0.0026	0.35254	0.01753	0.69668	0		23.33105	10.66956	0.26927	0	1.33098	0.2373	1.83873	0.10832	0	0.0026
Healthy	51.50301	5.68097	0.09253	0	0	0	0	0	0		51.50301	18.43457	3.37688	0	0.06942	0	1.14631	3.12525	0	0
Healthy	4.54417	3.86384	8.15067	0	0	0	9.00898	0.00276	0		4.54417	0.37259	1.15822	0.01329	0.00966	8.70403	0.40201	0.01361	0	0
Healthy	9.90735	9.55983	0	0	0	0	0	0	1.00457		9.90735	0.68599	0.52124	3.85203	0	0	0	0	0	0
Healthy	20.3993	0	1.40043	0	0	0	6.75888	0.03041	0.59839		20.3993	1.22737	0.00185	0	0.01589	0	0.55026	0	0	0
Healthy	30.0283	0.74063	0	0	0	0	0	0	0		30.0283	14.06416	0	15.787	0.23708	0	0.78354	0.19723	0	0
Healthy	89.64124	3.40186	0.40558	0	0.00043	0	0.04557	0	0		89.64124	1.99856	0.39344	1.00884	0.03816	0	0	0	0	0.00043
Healthy	20.15041	0	0.3122	0.06983	0	0.51615	0.07895	0.00746	0.16446		20.15041	0	12.1593	0	0.07912	0	2.89672	0	0.06983	0
Healthy	4.37603	4.3282	0	0	0	0	0	0	0.08289		4.37603	0.34016	0.62835	0	0.0703	3.85493	0	0	0	0
Healthy	5.83627	1.26761	0	0	0	0.09098	0.1764	0.08006	0		5.83627	1.45867	0	2.10087	0.015	0.02976	0	0	0	0
Healthy	15.96473	0.17357	0	0	0	0	0	0	0		15.96473	1.92686	2.46712	1.28016	0	16.9051	0	0	0	0
Healthy	92.95383	1.4264	4.40645	0	0	0	0	0	0		92.95383	0	0	0	0	0	0	0.08949	0	0
Healthy	53.55988	1.34023	0	0.03167	0.0686	0.00563	0	0	0		53.55988	0.05457	1.60252	0	0.01941	0	0.81868	0	0.03167	0.0686
Healthy	49.11788	2.33363	0	0	0	0.05157	0	0	0		49.11788	1.902	2.05041	0	0.05479	0	0	0	0	0
Healthy	20.91101	5.5215	0.05786	0.01788	0.19642	0.04477	0	0	0		20.91101	6.3252	1.24738	0	1.27027	0	1.36023	0.00445	0.01788	0.19642
Healthy	44.41746	6.90862	0	0	0	0	0	0.05423	0		44.41746	14.78039	5.36325	0.06363	0	0	0	0	0	0
Healthy	18.58649	24.59392	0	0	0	0	0	0	0		18.58649	0.36122	0	0	0	0	0	0	0	0
Healthy	46.66042	3.295	0.09498	0	0	0	0	0.00219	0		46.66042	15.37856	4.48724	2.73361	0.21392	0.03854	0.75943	0.03166	0	0
Healthy	19.76183	16.74323	0	0	0	0	0	0	0		19.76183	12.37289	15.7077	0	0.08027	0.02838	1.93939	1.45469	0	0
Healthy	56.93442	9.2575	1.92424	0	1.01039	0.01928	0	0.0379	0		56.93442	0.14109	0.83917	0	0.20258	0	0.49932	0.03822	0	1.01039
Healthy	33.91315	5.30925	0	1.01208	2.12326	0	0	0	0		33.91315	9.92768	2.03111	0	5.95715	0	0	0.01551	1.01208	2.12326
Healthy	21.63189	6.30413	17.7046	0	0.011	0.20928	0.03726	0.00314	0		21.63189	5.30683	0.54921	1.0628	0.22925	0	0.28783	0.39393	0	0.011
Healthy	11.10284	9.70701	0	0.10908	0.25386	0.10367	0	0.00165	0		11.10284	2.26109	0.97223	2.67823	0.21246	1.52558	0.59216	0.02341	0.10908	0.25386
Healthy	32.35242	13.55098	0.10471	0.07475	0.16164	0.06022	0	0.03805	0.00072		32.35242	6.87317	3.52099	0	0.29055	1.11164	2.38835	0.22083	0.07475	0.16164
Healthy	12.51953	0.08601	0.33507	0.04047	0.02805	0	0	0.00329	0.00144		12.51953	2.70943	0.74069	0.72614	1.15015	0	0	0.0091	0.04047	0.02805
Healthy	73.73829	4.15944	0.35049	1.06003	0	0	0	0	0		73.73829	0	2.68821	8.06098	0.01922	0	0	0.51493	1.06003	0
Healthy	53.3602	2.65645	0	0.24146	0	0.23864	0	0	0		53.3602	3.1838	2.39713	0	0	0	0.90638	0.05581	0.24146	0
Healthy	41.65207	0.0186	11.4232	0.99632	0	0	0	0	0		41.65207	6.26821	0	7.71634	0.17317	0	1.35701	0	0.99632	0
Healthy	49.56877	2.25685	0.14675	0	0.13274	0	0	0	0		49.56877	6.52692	2.47087	7.71715	0.22616	0	0.65901	0.05457	0	0.13274
Healthy	71.5813	7.37707	0	0	0	0	0	0.00314	0		71.5813	0.7864	4.29738	0	4.96662	0	1.01335	0	0	0
Healthy	44.42219	8.57228	2.08425	0.5279	0.04557	0.0082	0.27969	0	0.08482		44.42219	5.60706	4.98132	0	0.01018	0	0	1.05085	0.5279	0.04557
Healthy	17.93681	1.32486	0	0	0	0	0	0	0		17.93681	24.26909	0.6695	0	0.97032	0	0	0.08829	0	0
Healthy	31.22217	9.18729	0.01515	0.0035	0.02158	0.0596	0	0.16273	0		31.22217	13.17467	1.27725	5.68261	0.13661	0.05199	0.20802	0.02064	0.0035	0.02158
Healthy	0.0054	0.00497	21.42305	0.2387	0.08013	0	0.00834	0	0		0.0054	0	0	0	0	0	0	0	0.2387	0.08013
Healthy	28.12767	0.82253	0	0	0	0	0	0	0		28.12767	15.2077	0	15.3019	0.26264	0	0.68176	0.24048	0	0
Healthy	27.10167	3.96	0	0.41902	0	0	0	0.12229	0		27.10167	16.13786	11.6187	0	0.48033	0	1.21438	0	0.41902	0
D001172	56.3118	9.02539	0.11771	0	0.45765	0.00148	0.01779	0	0		56.3118	0.09963	1.24618	0	0.00963	0	0	0	0	0.45765
Healthy	23.66563	0.63352	0	0	0	0	0	0	0		23.66563	15.71884	0	0	0.12155	0	0	1.35363	0	0
Healthy	39.67135	4.51265	0	0.1325	0.94282	0	0	0	0		39.67135	17.80114	1.90415	0	2.3192	0	0.82733	0.0632	0.1325	0.94282
Healthy	38.90081	4.01442	1.4463	0.51819	0.26979	0.00865	0	0	0		38.90081	20.33824	2.34296	0	0.21354	0	2.39423	0	0.51819	0.26979
Healthy	56.21861	3.86148	0	0	0	0.04171	0	0.00258	0		56.21861	9.36939	0.73197	0	0.05324	0	0.69224	0.14798	0	0
Healthy	23.86403	8.90608	0.08108	0	0.05207	0.02152	0	0.02927	0		23.86403	13.62345	2.8934	0	0.2314	0.64416	1.61029	0.03441	0	0.05207
Healthy	7.98729	7.24935	0	0	0	0.07903	0	0	0		7.98729	0.66092	0.32031	0	0.01243	2.09976	0	0.04104	0	0
Healthy	38.70523	17.9955	0	0	0	0	0	0	0		38.70523	0.35297	1.94889	0	0.47887	0	0	0	0	0
Healthy	27.00905	6.58109	0	0	2.27487	0	0	0	0		27.00905	15.68558	1.56281	0	6.83995	0	0	0	0	2.27487
Healthy	31.01134	0	26.0375	3.34086	0.59119	0	0	0	0		31.01134	0	0.0919	0	0	0	0	0	3.34086	0.59119
Healthy	50.52223	2.74234	0	0	0	0	0	0	0.1339		50.52223	13.88717	3.78169	0	0.09745	0	2.27215	0.07269	0	0
Healthy	5.48987	0	0	0.08503	0.01913	0	0	0.07377	0		5.48987	0	0.14718	0	0	0	0	0	0.08503	0.01913
Healthy	66.15968	5.06861	0	0.06535	0.00287	0	0	0.05449	0		66.15968	1.06521	3.58494	0	7.93494	0	1.36657	0.02019	0.06535	0.00287
Healthy	56.14637	0	0	0	0	0	0	0	0.30743		56.14637	6.01371	1.19694	0	0	0	0	0.06821	0	0
Healthy	44.29871	0.31608	0.00705	0.20375	0.0126	0	0	0	0.00234		44.29871	0.06278	2.83932	0	0.01612	0	0	0.00228	0.20375	0.0126
Healthy	23.53143	4.4121	1.4441	0.08298	0	0	0	0.03438	0		23.53143	14.10675	6.19474	0	1.8415	0.07469	1.56058	0.19884	0.08298	0
Healthy	5.46192	12.04142	1.72522	0.05592	0.20467	0.21942	1.70358	0.58269	0		5.46192	3.09476	1.10731	2.67865	0.07227	0	0.47649	0.01949	0.05592	0.20467
Healthy	17.30628	16.49589	0.0498	0	0.00571	0.03796	0	0.47317	0		17.30628	1.17745	1.84875	0	0.00493	0.94195	1.1796	0.202	0	0.00571
Healthy	28.721	31.30495	0.04365	0	0	0	0	0	0.21959		28.721	13.52901	2.11708	0	4.22759	0	1.96008	1.88834	0	0
Healthy	10.76352	17.3989	0	0	0	0	0	0	0		10.76352	0	0	0	0	0	0	0	0	0
Healthy	7.51024	2.10429	0	0	0	0	0	0	0		7.51024	0	0	0	0	0.42074	0	0	0	0
Healthy	50.42426	2.22991	0.24071	0	0	0	0	0.01115	0		50.42426	0.11946	0	0	0	0	0	0.0231	0	0
Healthy	5.55994	30.83138	0.14565	0	0	0	0.29732	1.40773	0		5.55994	2.21078	0.6668	0.00604	0.26515	0	0	0.01449	0	0
Healthy	53.05437	1.65036	0.01873	0	0	0	0	0	0		53.05437	15.0469	1.02523	6.01317	0.1197	0	0.61475	0.01503	0	0
Healthy	55.24442	1.39858	0	0.10206	0.04371	0	0.13192	0	0		55.24442	3.86299	1.7997	0	1.83934	0	0	0.07096	0.10206	0.04371
Healthy	41.47742	3.04774	0	0	0	0	0	0	0		41.47742	29.81295	2.40833	5.03311	0.5632	0	1.10713	0	0	0
D001172	27.20439	9.94723	0.51495	0	0.0379	0	0.03838	0.04912	0		27.20439	4.35378	2.83503	0.42959	0.16587	0.01107	1.10431	0	0	0.0379
Healthy	36.17577	0.5671	2.17736	0	0	0	0	0	0		36.17577	11.17801	20.4223	0	0.29277	0	0	0.1962	0	0
Healthy	27.4314	5.98108	0.0369	0.00755	0.00331	0	0	0.02316	0.6606		27.4314	2.42	4.24713	0	0.11585	0.21858	0.34296	0.24605	0.00755	0.00331
Healthy	8.99204	3.7498	10.002	0	0	0	0	0.19082	0		8.99204	1.27111	2.90847	2.68234	0.30795	0	0	0.07716	0	0
Healthy	53.66576	3.94741	0	0.3122	2.80758	0	0	0	0		53.66576	7.09548	4.30154	4.52215	1.17343	0	0	0.13632	0.3122	2.80758
Healthy	69.00583	4.47095	0.12787	0	0	0	0	0	0		69.00583	5.88267	4.83203	0	0.0369	0	0.02105	0.41138	0	0
Healthy	23.65422	4.42643	1.42793	0.08261	0	0	0	0.02299	0		23.65422	14.47225	6.00944	0	1.8845	0.04068	1.47674	0.19356	0.08261	0
Healthy	66.90114	0.07648	1.01888	0.83885	0	0	0	0	0		66.90114	0	0	10.6272	0	0	0	0.01138	0.83885	0
D001172	32.84937	24.09863	1.01631	0	0	0	0	0.06962	0		32.84937	10.76066	1.95568	0	0.02375	0	0.62304	0.11079	0	0
Healthy	21.86284	5.10888	0.01321	0.28811	0.06676	0	0.45151	0.03551	0.85529		21.86284	20.68304	1.67501	0	0.49433	0	0.76942	0.01205	0.28811	0.06676
Healthy	34.69002	3.61054	0	0	0.11729	0	0	0.12139	0		34.69002	20.45428	3.10523	0	5.06731	0	0.84873	0.13245	0	0.11729
Healthy	4.75543	5.89557	0	0	0	0.00357	0	0	0.07425		4.75543	0.66985	0.56603	0	0.07083	3.28103	0	0.00369	0	0
Healthy	52.35475	3.59466	0	0	0	0	0	0	0		52.35475	10.28531	1.01482	0	0.06664	0	1.08369	1.28182	0	0
Healthy	7.37254	9.80063	0	0	0	0	0	0.05524	0		7.37254	4.6789	1.52654	0	0.26147	0	0.5509	0	0	0
Healthy	36.81586	0.58902	2.06596	0	0	0	0	0	0		36.81586	11.77489	20.8552	0	0.30887	0	0	0.17545	0	0
Healthy	11.98644	11.64591	0.18108	0	0	0.01347	0.21278	0.13092	0		11.98644	3.21963	1.33217	0	0.05029	2.23034	0.38291	0.112	0	0
Healthy	12.18281	6.0557	21.0932	0.0336	0.31436	0.06022	0	0	0.30536		12.18281	3.53855	0.92219	0	0.14215	0.79016	0.94616	0	0.0336	0.31436
Healthy	16.72406	21.36303	0.97779	0.13966	0.16077	0.08164	0.00055	0.10222	0.06951		16.72406	25.2614	2.17149	0.0011	0.24762	0.00324	6.91762	0.22713	0.13966	0.16077
Healthy	7.41909	2.56217	0.14373	0	0	0	0	0.16543	0		7.41909	1.52453	0.60659	10.7429	0	0	0.07095	0	0	0
Healthy	20.88629	2.5932	0.00647	0	0.01326	0.81709	0	0.10603	0.00959		20.88629	19.64031	0.86527	0	0	0.43233	0.92728	0.0847	0	0.01326
Healthy	51.20708	1.74603	0	0	0	0	0	0	0.00304		51.20708	23.10683	5.36999	0	0.62023	0	1.32596	0.05217	0	0
Healthy	14.33313	4.02035	0.11474	0	0.05038	0	0.14223	0	0		14.33313	0.76007	1.23232	2.19736	0.05883	0.16948	0.39435	0	0	0.05038
Healthy	47.04433	0.01503	0.00194	0	0	0	0.01124	0	0		47.04433	0.01255	0.81013	0	0	0	0	0	0	0
Healthy	67.18531	4.95368	0.09665	0	0.0093	0.28253	0	0.05488	0		67.18531	1.71414	2.27143	0.75765	1.69079	0	0.12469	0.00773	0	0.0093
Healthy	18.96158	10.10878	2.11788	0.14243	0.26564	0.09417	0.00357	0.00817	0.05735		18.96158	2.88708	1.66748	0	0.24155	0.77087	0.51826	0.0097	0.14243	0.26564
Healthy	9.59318	4.7883	0.8847	0	0.06358	0.49934	0	0.06226	0		9.59318	6.99753	0.53549	0	0.07183	27.2372	0	0	0	0.06358
Healthy	15.57994	2.45685	0.40114	0	0	0	0	0.01452	0		15.57994	21.0452	6.13354	2.95699	0.02854	0	0.57308	2.68725	0	0
Healthy	0.37111	0	16.088	0	0	0	0	0	0.13564		0.37111	0	0.02365	0	0	0	0	0	0	0
Healthy	37.35947	13.67758	4.99317	6.00974	1.32993	0.27661	0.00071	0	0		37.35947	0	0.04322	5.39221	0.48825	0	0	0.34585	6.00974	1.32993
Healthy	21.94129	1.85642	0	0	0	0	0	0.05052	0		21.94129	12.34123	7.93146	0	0.32236	2.26152	1.80665	0.30469	0	0
Healthy	60.47469	1.29313	1.80581	2.58237	0.76587	0	0	0.00096	1.55161		60.47469	0.00137	0.35605	0	0	0	0	0.01027	2.58237	0.76587
Healthy	18.33958	6.06195	0	0	0	0	0.02734	0	0		18.33958	15.00908	2.71431	0	1.47058	0.99194	2.60474	0.25642	0	0
Healthy	20.68155	2.27539	0	0	0	0	0	0	0		20.68155	6.92968	1.52708	0	0	2.20428	0	0.80821	0	0
Healthy	30.90247	1.46593	0	0	0	0	0	0	0		30.90247	0.9706	49.7314	0	0	0	0	0.28498	0	0
Healthy	16.3338	5.17621	0.01663	0.00952	0.13028	0.14916	0.02831	0.04536	0		16.3338	1.07284	0.45725	0	0.00436	1.10814	0.36588	0	0.00952	0.13028
Healthy	39.9923	24.81678	0.53879	0.03133	0.03107	0.02139	0.00212	0	0		39.9923	7.01256	1.73867	10.7448	0.41471	0	0.45878	0.0587	0.03133	0.03107
Healthy	87.4567	0	0.12828	0.20735	0	0.0197	0	0	0		87.4567	0	0	6.58751	0	0	0	0.00727	0.20735	0
Healthy	25.21748	8.3518	9.69715	0.00998	0	0.40534	0.13508	0.09704	0		25.21748	8.96803	4.10453	0	0.03612	0.44679	2.03012	0.01682	0.00998	0
Healthy	29.18554	1.13465	0	0.02251	0	0	0	0.02909	0		29.18554	4.86735	4.95565	18.1236	0.33662	0	0	1.09484	0.02251	0
Healthy	18.94382	4.91046	0.04583	0	0	0.02599	0.19302	0	0		18.94382	4.09611	1.41823	0	0.18897	0.19412	2.54703	0.027	0	0
Healthy	33.05903	10.46024	0.03446	0	0.03986	0.27995	0.15845	0.00229	0		33.05903	2.83128	0	0.47151	0.12716	0.04568	0	0.03582	0	0.03986
Healthy	92.41809	1.44276	4.44716	0	0	0	0	0	0		92.41809	0	0	0	0	0	0	0.06992	0	0
Healthy	9.02565	13.73152	0.08665	0.0576	0.15071	0.45771	0.59222	0	1.13123		9.02565	1.34567	0.30797	3.68115	0	2.20486	0	0	0.0576	0.15071
Healthy	31.51137	0.6751	0.33297	0.04238	0	0.03556	0.01144	0.00199	0		31.51137	4.27559	3.73121	1.28325	0	2.01322	0.71377	0.05717	0.04238	0
Healthy	41.98378	1.26561	0.07423	0.26655	0.02426	0.07712	0.00332	0	0.00128		41.98378	4.50903	0	12.9139	0.01291	0	1.29903	0.01284	0.26655	0.02426
Healthy	4.62884	0	11.0772	1.60027	0.01154	0	0.20581	0.00435	0.07725		4.62884	0.00268	0.93014	0	0.50592	0	0	0	1.60027	0.01154
Healthy	89.96456	0	0	0	0	0	0	0	0		89.96456	0	0	0	0	0	0	0	0	0
Healthy	17.6424	6.59443	15.7355	0	0	0.35072	0	0	0		17.6424	5.34369	1.45462	0	0	0	0	0	0	0
Healthy	37.63209	1.96123	0.71272	0	0	0	0	0.01318	0		37.63209	20.09277	5.91665	0.05254	0.03187	0	0.82682	0.71987	0	0
Healthy	4.53691	2.04787	0	0	0	0	1.30009	0	0		4.53691	1.66424	0	0.06095	0	3.74834	0	0	0	0
Healthy	67.57399	0.09348	0.88133	0.80933	0	0	0	0	0		67.57399	0	0	9.82376	0	0	0	0	0.80933	0
Healthy	73.77404	2.51773	1.56703	0	0	0	0	0	0		73.77404	1.55897	8.60893	0	0.08254	0	0	1.02706	0	0
