group	Bacteroidaceae	Ruminococcaceae	Enterobacteriaceae	Burkholderiaceae	Coriobacteriaceae	Desulfovibrionaceae	Micrococcaceae		Lachnospiraceae	Tannerellaceae	Acutalibacteraceae	Barnesiellaceae	Methanobacteriaceae	Streptococcaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae
Healthy	41.56426	0.01639	11.9205	0.16571	0.21143	0.02461	0		2.02647	0	0	18.0476	0	0.21068	0.21143	0	0.02461	0
Healthy	53.64868	3.26622	0	0.11366	0.27608	0.3594	0		3.04587	0.88084	0	0.81021	0	0.05335	0.27608	1.3187	0.3594	0
Healthy	24.53116	6.45049	0.01278	0	0	0.07114	0		15.30326	6.18714	2.90605	3.56036	5.89659	0.2814	0	0.33735	0.07114	0
Healthy	49.11428	9.61388	0.17318	1.15726	2.8142	0	0		4.09874	7.08486	0.00997	7.31468	0	1.32458	2.8142	0.91428	0	0.00612
Healthy	74.4029	2.52242	0	0.18359	0.06888	0.03384	0		7.52963	2.58921	0.04442	0	0	0.08306	0.06888	0	0.03384	0
Healthy	39.47809	4.36433	0	2.28897	0	0	0		7.61375	1.81379	1.83836	0	0	0.39768	0	0.08133	0	0
Healthy	40.15966	4.35534	0	2.26882	0	0	0		7.49396	1.79149	1.8239	0	0	0.38591	0	0.06998	0	0
Healthy	85.84496	0.93134	0.4473	0.14622	0.12065	0	0		1.08958	3.32373	0.3553	0	0	0.20897	0.12065	0.1633	0	0
D006973	22.6999	58.68108	1.19383	0.00541	0.71017	0.25328	0		0.33246	0.18497	0.00664	0	0	0	0.71017	0.06901	0.25328	0.02506
Healthy	29.11841	3.00673	0.08024	0.0925	1.07661	0.01118	0		22.8234	1.00069	9.35883	0.03374	0.40432	0.93548	1.07661	0.05897	0.01118	0.08206
Healthy	61.56253	8.91554	0	5.97678	0	0	0		2.55862	5.70276	0	0	0	0	0	0.18849	0	0.48549
Healthy	55.80632	2.02224	0.06265	0.2899	0.17988	0.09047	0		3.01168	5.16591	0.95182	6.26502	0	0	0.17988	0.61783	0.09047	0
Healthy	11.3593	5.01537	2.06972	0.29866	0.33875	0.09357	0		27.94032	1.26119	0.86533	3.20551	0.41649	0	0.33875	0.20406	0.09357	0
Healthy	49.37333	6.55269	0	0.04115	0.23576	0	0		3.89494	3.39375	0.08654	0	0	0	0.23576	0.10829	0	0.05214
Healthy	54.50918	1.87917	0	0.07548	0	0.40487	0		1.25835	15.40206	1.25169	2.98967	0.5919	0	0	0.0346	0.40487	0
Healthy	74.141	0	6.2715	0	3.92622	0	0		0.76425	0	0	0	0	0	3.92622	0	0	0
Healthy	34.32548	7.66883	0.01526	0.0299	0.13086	0.35894	0		30.75719	1.10472	0.87596	1.25811	0	0.02863	0.13086	0.18925	0.35894	0.02048
Healthy	45.44028	6.92995	0	0	0.02807	0.03142	0		1.59056	5.05484	0.58616	0.62575	0	0	0.02807	0	0.03142	0.09531
Healthy	16.34113	0	0.00108	0	0	0.05241	0.00862		0	13.1166	0	0	0	0.19931	0	5.8257	0.05241	0
Healthy	47.46072	5.09672	0.05435	0.0289	0.32443	0.05304	0		8.6618	5.21932	0.59035	0	0.00654	0.02302	0.32443	0.07531	0.05304	0.00338
D006973	1.64175	49.0057	1.65232	0.73717	2.64468	0	0.0253		0.22987	0.02163	0	0	0	0.0064	2.64468	0.04118	0	0
Healthy	43.65304	2.81632	0	0.53548	0.01567	0	0		1.24535	2.69839	0.46837	0	0	0	0.01567	0	0	0
Healthy	73.85597	0.00077	1.36418	0	0	0	0.05283		4.48158	0	0	0	0	0.33542	0	0	0	0.15484
Healthy	25.82528	9.88981	0	9.09862	1.43714	0.32671	0		12.81367	2.72899	0	6.80443	0	0.01238	1.43714	0	0.32671	0
Healthy	82.04503	2.22589	0.13815	0	0.02489	0.01141	0		8.5911	1.30194	1.85033	0	0	0.02904	0.02489	0.06824	0.01141	0
Healthy	82.9544	0	0	0	0	0	0		6.76244	0	0	0	0	0	0	0	0	0
Healthy	22.86803	0.92616	0	0.28494	0.84596	0.02804	0		4.1337	0	0.0271	11.4796	0	0.24412	0.84596	0.31934	0.02804	0
Healthy	50.47873	2.18904	0.13652	0.2188	0.02071	0.02561	0		6.15344	2.43036	0.26809	5.33531	0	0.30757	0.02071	0.05348	0.02561	0
Healthy	48.91631	5.52401	0	0.07179	0.16158	0	0		15.70621	0.20512	1.24285	0	0	0	0.16158	0	0	0
Healthy	56.9224	1.46442	0	0	0.03757	0.02508	0		31.19471	0.55228	0.58139	0.08895	0.09682	0.00553	0.03757	0.0088	0.02508	0
Healthy	51.07052	1.62377	0	0.69371	0.16424	0.00918	0		1.72693	5.58745	1.79007	0	0	0	0.16424	0.05708	0.00918	0
Healthy	14.14277	8.69323	0	0	0	0	0.01794		35.57478	1.51141	10.1116	1.56864	0.13061	0.18808	0	0	0	0.87803
Healthy	52.24931	1.23788	0	0.21224	0.22255	0.05373	0		14.52978	1.65405	0	2.59458	0	0	0.22255	0.04827	0.05373	0.03314
Healthy	21.15007	13.2017	0.20818	0	2.33967	0	0		14.0252	2.34552	0	0.76446	1.75451	4.212	2.33967	0	0	0
Healthy	16.55066	4.38362	0.15254	0.04823	0.02807	0.95239	0		0.47101	6.19143	2.14559	6.56083	0.00361	0	0.02807	0.11136	0.95239	0.08051
Healthy	32.76489	0.0024	1.77338	0	0	0	0.00516		0	2.3804	0	0	0	0.17836	0	0	0	0
Healthy	41.692	5.54465	0	0.03288	0.20241	0	0		16.43176	0.37561	4.03381	0	0	0	0.20241	0	0	0
Healthy	31.70153	29.80271	0	0	1.6901	0	0		23.68552	0	0.61886	0	0.63831	0.04265	1.6901	0	0	0
Healthy	32.10256	6.35755	0.13726	1.36581	0.16682	0.1931	0		6.58279	9.82798	0.65443	5.53238	0.1733	0	0.16682	0.1684	0.1931	0.04558
Healthy	53.49414	3.77193	0	1.25638	0	0	0		13.37009	4.24087	0	1.19771	0	0.22179	0	0.24026	0	0
Healthy	49.69435	11.0147	0	3.0744	0.61092	0	0		9.25895	3.30309	0	4.31896	0	0.0635	0.61092	0	0	0
Healthy	13.59482	9.48623	0.07933	1.99097	0.02144	0.0294	0		22.291	2.97223	9.80966	0.55469	0.01909	0.04534	0.02144	1.56501	0.0294	0.0328
Healthy	52.13002	0	0	0	0	0	0		14.16528	0	2.34553	4.53582	0	0	0	0	0	0
Healthy	2.89121	28.37331	0	4.02367	0	0	0		1.26577	0.14451	0.89466	0	0	0	0	0.05297	0	0.02732
Healthy	61.95658	8.78286	0	5.88798	0	0	0		2.63256	5.47113	0	0	0	0.03157	0	0.22222	0	0.47913
Healthy	31.42702	5.68091	0	0.00163	0.0261	0	0		30.84699	0.08747	0.10954	0.03714	0.86895	0.09245	0.0261	0.01196	0	0
Healthy	20.44125	5.28991	0	0.03078	0.16561	0	0		18.20647	5.30039	6.05898	6.62671	0	0.02228	0.16561	0.08354	0	0.12731
Healthy	57.13529	5.00419	0	6.00802	0.02601	0	0		5.15164	5.99578	0	3.92076	0	0.56081	0.02601	0.12614	0	0
Healthy	19.72765	6.62128	0.02034	0.2487	1.43941	0.04167	0		5.51069	0.8199	0.3122	1.46024	0	0.00094	1.43941	0.27597	0.04167	0.19157
Healthy	37.92843	1.27324	0.69465	0.0299	0.86334	0.40776	0		0.34193	6.05824	0.69016	2.77796	0	0.06652	0.86334	1.86078	0.40776	0.00859
Healthy	18.61967	3.43321	5.9115	0.00675	0	0.62947	0		4.37022	1.80836	1.07476	0.63235	0.57294	0.17348	0	0.66799	0.62947	0
Healthy	5.81138	5.07877	1.33955	0	1.29116	0	0		61.05005	0.30301	0	0.38255	0	0.50717	1.29116	0	0	0.05593
Healthy	17.95119	24.4031	0	0	2.86906	0	0		18.14503	0	10.3887	0.78488	0	0.51703	2.86906	0	0	0
Healthy	40.96493	0.03104	12.1701	0.18174	0.29767	0.03557	0		1.77582	0	0	18.443	0	0.20469	0.29767	0	0.03557	0
Healthy	43.65299	10.39841	0.01842	2.89315	0	0	0.004		11.26032	0.57206	0.46747	3.52404	0	2.49196	0	0.05687	0	0.02371
Healthy	52.91263	2.11646	2.5009	0	0	0	0		18.84008	0.01914	0	0	0	0.01789	0	0	0	0
Healthy	40.48441	1.95288	0	1.87815	0	0	0		28.55732	0	2.98563	0	0	0	0	0.09504	0	0.27012
Healthy	47.81644	0.47036	0	0.06025	0	0	0		13.07055	0.59771	0	0.83797	0	0	0	0	0	0
Healthy	51.22312	2.31069	0	0.49439	0.06218	0	0		28.24354	1.87297	0.96455	2.68049	0	0.00496	0.06218	0.02638	0	0
Healthy	16.20988	13.62175	0	2.41617	0	0	0		11.27248	2.30035	5.88968	0.38074	0	0	0	0.30605	0	0
Healthy	19.08192	10.35674	0.38517	0.02987	0.02694	0.06844	0		31.70543	0.45905	0	0.36665	0	0.07839	0.02694	0.26747	0.06844	0.08027
Healthy	24.24001	6.33547	0	5.68858	0	0	0		28.57213	1.71559	2.48128	0	0	0.37432	0	0.03686	0	0.004
Healthy	32.04447	4.64773	0	1.14338	0.3178	0.42389	0.02534		27.47777	0.38573	0.34398	1.74754	0.7659	1.63215	0.3178	0.02051	0.42389	0
Healthy	40.71718	5.64972	0.35908	0.17981	0.06957	0.07023	0.00073		13.7737	1.62781	0	0.09551	0.04704	1.53045	0.06957	0	0.07023	0.01523
Healthy	70.91649	11.02483	0.88244	0.00631	0.26174	0	0		5.75014	0.56156	0.70969	1.14264	0	0.16607	0.26174	0	0	0
Healthy	33.84423	3.01701	31.3908	0.58919	0	0	0		17.83848	1.99168	0.07022	0	0	0.00891	0	0.29146	0	0.03492
Healthy	64.80427	3.02473	0	0.29373	0.43742	0	0		11.19042	0.26726	0	2.1258	0	0	0.43742	0	0	0.09407
Healthy	41.70285	7.96076	0	0.0154	0.25179	0.02014	0		14.25353	9.80367	2.59432	4.56603	0	0.00411	0.25179	0.19275	0.02014	0.0314
Healthy	23.87039	13.25404	0.35025	0.36323	0.35646	0.10738	0		32.53599	1.48844	0.53064	3.35924	1.61162	0	0.35646	0	0.10738	0
Healthy	56.35675	2.1093	0.08958	0.22577	0.17035	0.09146	0		3.00749	4.96065	1.03109	6.44491	0	0	0.17035	0.63724	0.09146	0
Healthy	6.01408	9.09774	0	0	0	0	0		18.54068	0.29386	5.55555	0	0	0	0	0	0	0
Healthy	38.81304	6.82415	0	8.24337	1.30201	0	0		18.62407	1.34084	0.22317	3.03843	0	0.32709	1.30201	0	0	0.01544
Healthy	41.91523	22.10707	0.65793	0.00304	0.33014	0.37974	0.00322		14.48304	1.31267	0.51809	0.49377	0	0.0651	0.33014	0.00695	0.37974	0.47762
D006973	83.18785	0.96353	1.06783	0.26461	0.1201	0.03716	0		0.12361	0.15309	0	0	0	0	0.1201	0	0.03716	0
Healthy	29.12403	8.23355	0	0.06841	0.01227	0.12312	0		40.61396	5.18382	1.41516	0.35418	0.01598	0.01704	0.01227	0.02627	0.12312	0
Healthy	31.56341	2.43987	0.55499	0.00015	0	0.02483	0		9.93341	1.93258	0.0193	0	0	0.00318	0	0.11402	0.02483	0.05538
Healthy	45.43295	0	3.33224	0.08977	0	0.0441	0		12.10456	34.1505	0.05584	0	0	0.06078	0	0.3616	0.0441	0
Healthy	73.83023	2.67861	1.60419	0.10532	0	0.11684	0		3.58003	8.71257	0.16947	2.59741	0	0.0933	0	0.9265	0.11684	0
Healthy	24.72507	6.19646	0	5.86788	0	0	0		28.68756	1.52513	2.67904	0	0	0.33411	0	0.04487	0	0.0114
Healthy	1.72012	2.30929	19.26871	0	0	0	0		27.54936	0	0.43552	0.12913	0	0.54497	0	0	0	0.89167
Healthy	33.01195	4.23327	0.15204	0.1691	0	0.28198	0		4.69588	4.54095	0.82433	5.77752	0.91062	0.12421	0	0.09474	0.28198	0
D006973	31.52625	30.1607	0.25443	0.11078	0.04085	0.06403	0		11.18328	0.64854	1.21946	0.679	0	0.01857	0.04085	0.019	0.06403	0
Healthy	59.45733	2.16534	0.03218	0	0.61758	1.5782	0		3.72533	3.66633	0.01002	3.27392	0.12031	0	0.61758	0.11629	1.5782	0
Healthy	21.3805	8.50483	0.24918	2.02905	0.26516	0.05789	0.0011		7.87316	3.0049	0.00102	5.60583	0	0.13277	0.26516	0.30071	0.05789	0.23134
Healthy	34.92947	5.41623	0	6.05602	0	0	0		20.22245	2.06079	0.727	0	0	0.64001	0	0.02457	0	0
Healthy	31.66333	17.66638	0.0542	2.5475	0.73477	0.00125	0		8.68596	2.06428	0.09091	1.81793	0	0.37533	0.73477	0.05462	0.00125	0.01797
Healthy	10.25901	7.80866	17.2665	0	0.29143	0	0		6.25422	0.36146	0	3.06729	0.05877	0.0724	0.29143	0	0	0
Healthy	31.87127	6.02386	0.02491	0.00244	1.03756	0	0		37.00175	0.70398	7.54138	0	0	0	1.03756	0	0	0.00557
Healthy	50.16558	3.87608	0.79603	1.29585	0.09636	0.22206	0		14.55765	4.21272	0.59576	0.62881	0	0.03336	0.09636	0.07412	0.22206	0.00693
Healthy	6.80214	9.01974	0.32158	0.01267	0.49852	0.07945	0		24.91088	0.33827	10.3192	1.33003	0	0.25409	0.49852	0	0.07945	0.13376
Healthy	11.05639	3.64003	0.10318	0	1.28078	0.66603	0		1.34389	4.13709	5.37546	2.00146	0	0.29871	1.28078	3.84559	0.66603	0.0716
Healthy	17.02237	6.73524	9.22203	0	0	0	0		25.97651	0.84903	19.3761	2.01463	0	2.12798	0	0	0	0.29234
Healthy	49.67483	3.87048	1.0624	0.32502	0.71967	0.12384	0		0.7833	1.69507	0.50534	0	0	0	0.71967	0.36779	0.12384	0.02437
Healthy	56.1964	0	1.79614	0	1.73508	0	0.01361		24.03998	0	0	0	0	0.71998	1.73508	0.52526	0	0
Healthy	9.19068	3.73431	10.3544	0.28124	1.28992	0.69877	0		0.41165	3.04991	1.97241	0	0	0.00185	1.28992	0.10146	0.69877	0.16338
Healthy	39.85226	10.99938	0.3481	0.00279	0.16052	0	0		13.61368	2.61686	0.01894	2.95125	0.04021	0	0.16052	0.04098	0	0.05554
Healthy	47.29318	2.15573	0	6.12487	0.27891	0.17714	0		3.50474	2.42933	0	1.87868	0	0.01542	0.27891	0.00577	0.17714	0
Healthy	73.32621	2.58698	1.46955	0.09536	0	0.15972	0		3.23799	8.55132	0.16297	2.59706	0	0.07654	0	0.91885	0.15972	0
Healthy	15.00695	3.10142	0.47781	0	0.83259	0	0		12.80241	1.92666	0	0	0	0	0.83259	0.00236	0	0
Healthy	38.49784	1.83225	0.09477	0.30524	0.474	0.06024	0		3.1049	8.07307	1.13732	0	0	0	0.474	0.00475	0.06024	0
Healthy	40.48812	3.53829	3.92252	0	0.01167	0	0		2.38077	0	0.03253	0	0	0.30473	0.01167	0.144	0	0.33333
D006973	70.9895	1.71904	0.97395	4.36742	0.06359	0.04878	0.00199		0.83483	0.54855	0.05728	0.09766	0	0	0.06359	0	0.04878	0
Healthy	32.9921	10.26083	0.00675	0.13296	0	0.00207	0		28.02608	0	0.0796	1.84949	0.0425	2.22493	0	0.04921	0.00207	0.00659
Healthy	85.45274	0.88819	0.52504	0.13412	0.14158	0.00376	0		1.21727	3.24734	0.39827	0	0	0.20895	0.14158	0.17493	0.00376	0
Healthy	12.31956	0.23122	1.29633	0	0	0	0		9.98731	72.5599	0.06371	0	0	0	0	0.09557	0	0
Healthy	19.52168	22.14855	0	5.06789	0	0.04153	0		12.64003	1.21364	3.22498	0	0.60919	0	0	1.07405	0.04153	0
Healthy	17.0887	6.58303	1.88029	0.02253	1.31394	0.08899	0.30233		27.24408	3.55999	0.01339	0.62805	0.06064	10.15615	1.31394	0.06557	0.08899	0.67407
Healthy	41.04792	7.51714	0	0.01507	0.07655	0.07252	0		2.36121	4.95308	0.32307	0.71892	0	0.04491	0.07655	0	0.07252	0.21678
Healthy	10.80234	3.66088	0.05795	0	1.22079	0.62835	0		1.30462	4.02513	5.16835	1.86635	0	0.33934	1.22079	2.21044	0.62835	0.10618
Healthy	24.1723	0.83182	0	0.11188	0.08865	0.08445	0		1.24269	0	0.17262	3.36515	0	0.00805	0.08865	1.45313	0.08445	0
Healthy	10.44674	3.58331	0.13974	0.0031	1.26261	0.67306	0		1.29615	4.06625	5.08472	1.82427	0	0.30983	1.26261	0.64929	0.67306	0.08818
Healthy	55.84403	2.23907	0	0.23883	0.87877	0.0135	0		10.63404	1.36533	0.87936	0.87852	0	0.03344	0.87877	0	0.0135	0
Healthy	63.96997	8.42235	0	6.04836	0	0	0		2.38286	5.48683	0	0	0	0.01599	0	0.23366	0	0.44574
Healthy	17.78298	3.36767	6.24797	0.0044	0	0.57966	0		5.31424	1.64362	1.05547	0.60849	0.5783	0.21766	0	0.76256	0.57966	0
Healthy	14.55619	24.8019	0	0	0	0	0		24.05345	0.17445	14.5722	0.22627	0	1.04862	0	0	0	0
Healthy	18.82952	5.14802	0	0.02681	0	0	0		22.89416	2.92283	4.88013	7.04598	0	0.0841	0	0	0	0
Healthy	45.33488	5.53932	0.15278	0.03488	0.35549	0.1027	0		9.32184	4.95644	0.64716	0	0	0.00272	0.35549	0.12661	0.1027	0.00332
Healthy	45.7825	9.2578	0.0386	0.0059	0.25479	0.07697	0		19.97007	0.83734	5.46218	2.23447	0	0.10886	0.25479	0.04736	0.07697	0.06294
Healthy	15.80812	4.06276	0.03594	0.02132	15.7185	0.00395	0.00585		13.62097	1.23364	0.88479	0	0	0.47971	15.7185	0.08249	0.00395	0.34305
Healthy	23.6702	4.4942	0.07364	0.13238	0.7109	0.06095	0		5.11376	2.85366	0.07254	0.12089	0	0.04377	0.7109	0.03588	0.06095	0.00139
Healthy	23.05568	4.7518	12.1653	0.6261	0.03517	0.07662	0		5.50413	3.51818	2.26394	0.89318	1.06334	0	0.03517	0	0.07662	0
Healthy	53.66671	3.76221	0	1.1027	0	0	0		13.18481	4.32224	0	1.16025	0	0.24909	0	0.16554	0	0
Healthy	44.59455	3.33005	0.14395	0.27283	0	0	0		23.4495	1.65728	0	2.46521	0	0.39866	0	0	0	0
Healthy	34.09855	14.67308	0.07045	0.24452	0	0.05108	0		16.57394	0	0.68206	4.57825	0.57846	0.06824	0	0.68271	0.05108	0.10073
Healthy	5.69953	6.86503	0.1369	0.26241	0.22766	0.44702	0		26.68844	1.98599	6.01356	2.43282	0.10831	0.03981	0.22766	0.0061	0.44702	0
Healthy	30.91155	9.43595	0.47257	2.38374	0.14881	0.19253	0		18.59434	3.52154	0	0.96827	0	0.27678	0.14881	0.05988	0.19253	0
Healthy	7.33018	0	23.5867	0	0	0	0		1.62245	0	0	0	0	0	0	0	0	0
Healthy	4.29478	0.22592	0.18748	0	0	0	0.00907		62.40925	0.00561	0.12684	0.03312	0	1.661	0	0	0	0.01001
D006973	64.1827	21.4963	0.37375	0.12656	0.59704	0.00224	0		1.72771	0.48593	0	0.11337	0	0	0.59704	0.00098	0.00224	0.00225
Healthy	73.73258	2.48326	1.35285	0.09381	0	0.10279	0		3.71951	8.56921	0.16616	2.58335	0	0.04902	0	1.10345	0.10279	0
Healthy	4.50624	0.10416	0.31867	0	0.32328	0	0		63.02564	1.83492	5.76475	0	0	0.50695	0.32328	0.13601	0	0.05247
Healthy	25.05616	3.86094	1.10727	1.79394	0.3394	0.0914	0		9.14405	6.51987	0.81897	1.45276	0.06746	0	0.3394	0.16887	0.0914	0.01114
Healthy	12.57533	0.22357	1.43863	0	0	0	0		10.39772	72.3189	0.08846	0	0	0	0	0.08557	0	0
Healthy	25.89382	0	0	0	0	0	0		7.45679	1.03236	0	1.99601	24.9923	0	0	0	0	0
Healthy	22.50461	7.00796	0.06187	0	1.20816	0.05167	0		17.89035	3.22122	0.00939	0.941	3.13665	6.70611	1.20816	0.01723	0.05167	0.09443
Healthy	40.20228	9.46911	0.02002	0.08807	0.59473	0.06538	0		3.75075	3.15932	0.35507	0	0.08612	0.04678	0.59473	0.21657	0.06538	0.26796
Healthy	45.89284	5.40312	0.05613	0.02582	0.40584	0.08433	0		8.78812	4.94736	0.59858	0	0	0.03292	0.40584	0.0795	0.08433	0.02498
Healthy	7.31269	3.5768	0	0.8122	0.07939	0.6349	0		6.21465	11.83261	0.25089	0.9426	0	0.04914	0.07939	0	0.6349	0.08723
Healthy	8.73212	0.00589	18.38479	0.00137	4.38004	0	0.05688		0.00903	6.02277	0.00071	0	0	0.96039	4.38004	0	0	0.00536
Healthy	0.04323	0.0008	10.6286	0	0.00146	0	0.2337		0.01216	0	0	0	0	1.69443	0.00146	0	0	0.00329
D006973	16.69858	38.22279	0.06421	22.08574	0.13618	0.01197	0		0.70976	0.27878	0	0	0	0	0.13618	0.01539	0.01197	0
Healthy	46.91609	1.79526	0	0.74444	0.1701	0.01897	0		1.87462	6.11797	2.07726	0	0	0	0.1701	0.04295	0.01897	0
Healthy	52.9485	3.53594	0	1.16922	0	0.00386	0		13.42623	4.30496	0	1.09382	0	0.26841	0	0.21042	0.00386	0
Healthy	5.37216	9.64133	0.20022	0.16419	0.74197	0	0		25.23401	0.58518	4.78891	5.24712	5.60451	0.03455	0.74197	0.02803	0	0.00859
Healthy	61.8785	7.3895	2.92696	0.01081	0.01218	0.03353	0		5.14667	1.26099	0	0.71991	0	0.07974	0.01218	0	0.03353	0.00149
Healthy	13.24174	2.69466	0.01178	2.67459	0.33867	0.1924	0		16.56852	3.4368	0.00515	7.24737	10.4082	0.12836	0.33867	0.19479	0.1924	0.00698
Healthy	16.86451	0	52.97984	0	0	0	0.1215		0	0.72785	0	0	0	2.10657	0	0	0	0
Healthy	75.64904	6.21348	0	4.11582	0.00615	0	0		1.59518	4.06969	0.46323	0	0	0	0.00615	0	0	0.01748
Healthy	32.39798	1.40988	32.8765	0	0.03956	0	0		12.18996	0	1.79711	0.78418	0	0.01115	0.03956	0.07777	0	0
Healthy	30.59148	0.56581	7.02995	1.53113	0.05948	0.39177	0		2.77963	0.31418	0.67101	5.16736	0	0	0.05948	0.05633	0.39177	0
Healthy	30.15081	7.72902	0.01693	0.02317	0.75757	0.01428	0		28.91133	0.56759	2.17968	4.37539	2.88522	0.14813	0.75757	0.02872	0.01428	0.0447
D006973	59.30107	1.62836	5.42776	0.09033	2.95233	1.18492	0		4.37442	0.06886	0.02742	0	0	0	2.95233	0.10367	1.18492	0
Healthy	15.18462	3.42903	6.72529	0.14937	0	0.1378	0.01727		28.66722	1.92661	20.45689	2.15554	0	4.01235	0	0.05461	0.1378	0.16258
Healthy	24.86108	0	12.43941	0	6.70541	0	0		0.04346	1.30122	0	0	0	0.01771	6.70541	0	0	0.00669
Healthy	39.39159	4.52815	0	2.34407	0	0	0		7.5777	1.75809	1.7888	0	0	0.39342	0	0.06749	0	0
Healthy	24.03221	0	53.421	0.20938	0	0	0.0361		8.61385	4.77147	0	0	0	0.02684	0	0	0	0
Healthy	50.51595	3.83161	1.00475	0.24951	0.66475	0.20147	0		0.89419	1.81952	0.54573	0	0	0	0.66475	0.36819	0.20147	0.01839
Healthy	1.92937	0.44541	0	0	5.54198	0	0		44.73936	0.05806	0	1.47858	0	0.0314	5.54198	0	0	0.35324
Healthy	19.49459	3.72241	0	1.15184	0.09344	0.40158	0		18.65948	9.34828	0.30837	2.61813	0	0	0.09344	0.35994	0.40158	0.05633
Healthy	11.80101	3.29193	0.07348	0.02693	1.29672	0.07018	0		8.73576	0.80973	5.58557	3.69303	33.6936	0.06132	1.29672	0	0.07018	0
Healthy	56.71712	1.77598	0	0.16675	0	0	0		5.01189	1.43248	0.44661	0	0	0	0	0.03307	0	0
Healthy	21.70025	12.95191	0.05649	0.05209	0.2229	0.04475	0		8.64569	1.10594	0.89397	4.92977	0	0.07913	0.2229	0.44178	0.04475	0.08447
Healthy	41.76074	5.89462	0	2.5317	0.0481	0	0		20.41575	7.19176	4.0846	2.51648	0.03293	0.01836	0.0481	0.2293	0	0
Healthy	28.30757	5.43138	0.08795	1.04064	0.05264	0.05728	0		15.90515	2.1513	5.18407	1.99102	0	0.05811	0.05264	0.04139	0.05728	0.04006
Healthy	15.02373	1.89326	0.34107	0.31386	0	0.00719	0		32.75398	0.36026	24.2154	0.44649	4.66766	0.35948	0	0	0.00719	0
Healthy	22.49926	1.30636	16.1326	0.03397	0.02008	0.03488	0		24.17274	2.35806	4.26343	1.58507	12.7756	1.78948	0.02008	0.09958	0.03488	0.00849
Healthy	37.26799	3.92372	0	0	0	0	0		5.20234	1.17829	11.0582	0	0	12.38081	0	0	0	0
Healthy	27.35426	0.63918	0	0.54358	0	0	0		36.22127	3.80825	0.98482	1.73873	0.1314	0.24874	0	0	0	0
Healthy	16.6074	2.81725	0	0.33609	0.53664	0	0		23.05903	3.13695	2.41317	8.27071	2.55668	0	0.53664	0.16157	0	0.06958
Healthy	16.54693	10.9465	0.03824	0	1.67106	0	0		28.0521	0.40422	10.6256	0.90946	0.00775	1.8784	1.67106	0	0	0
Healthy	26.37939	3.53459	0	0	0	0	0		29.12181	2.05877	8.77079	0	0.34774	0	0	0	0	0
Healthy	14.95394	25.61101	0.06096	0.14083	1.34474	0.3653	0		4.19186	1.87369	8.0268	0	1.2056	0.20589	1.34474	0.07411	0.3653	0.71899
Healthy	36.02863	13.04274	0.07668	0.59378	0.22834	0.26343	0		11.13307	1.85123	0.09694	4.28773	0	0	0.22834	0.12328	0.26343	0.0244
D006973	64.04118	0.05354	5.46167	0.02748	0.13041	0.00771	0		7.77093	2.4539	0.05137	0	0	0.00172	0.13041	0.03011	0.00771	0
Healthy	23.83564	3.158	0.22775	0	0	0	0		6.27856	1.68149	11.7745	1.3198	0	0	0	0	0	0
Healthy	4.45334	0.01172	2.18514	0.07202	0	0	0		6.84785	0.49214	0	0	0	0.4009	0	0.04181	0	0.00662
D006973	9.10303	49.35941	2.362	0.1565	1.1767	0.07821	0		8.32025	0.61989	0.00314	0.38743	0	0	1.1767	0.00619	0.07821	0.00192
Healthy	55.32361	2.189	0	1.91748	0	0	0		7.82102	2.65146	6.41909	0	0	0	0	0.05184	0	0.02917
Healthy	19.29414	4.97876	0.16062	0.04399	0.46969	0.05473	0		17.47768	3.40247	8.12974	0.11359	0	0.02639	0.46969	0.26743	0.05473	0.22538
Healthy	28.88681	3.54513	0	0	0	0.05434	0		10.89549	1.96933	0.86419	11.9433	0.03207	0.00826	0	0.14067	0.05434	0.00994
Healthy	60.64059	2.04312	0	0	0.57405	1.49648	0		4.54863	3.49167	0	3.51255	0.08486	0	0.57405	0.12953	1.49648	0
Healthy	7.6748	8.52807	0.55205	0.03789	0	0.04649	0		33.85214	1.63752	17.31275	3.18452	2.58635	0.76771	0	0.69477	0.04649	0.0612
D006973	74.162	10.9912	0.60374	0.05528	0.50226	0.26626	0.0182		0.74616	0.70966	0.03235	0.04973	0	0	0.50226	0	0.26626	0
Healthy	33.22625	4.40121	0.09424	0.0019	1.31489	0.09357	0		5.72689	6.69551	1.3388	0	0.19089	0.23922	1.31489	0.13933	0.09357	0.47144
Healthy	33.95532	4.25443	0.10131	0.17636	0	0.26361	0		4.60013	4.35396	0.97384	5.77425	0.95041	0.11453	0	0.08623	0.26361	0
Healthy	45.22248	4.15665	10.96439	0.25882	3.44456	0.04359	0		5.69559	0.80802	0	0	0	0.00017	3.44456	0.02635	0.04359	0
Healthy	27.75371	2.78791	0	0	0	0	0		50.66659	2.29988	0	2.97808	0	0	0	0	0	0
Healthy	12.72489	10.6634	10.1218	0	0.00949	0.1769	0		15.82033	0.97268	1.46036	3.39645	3.23876	0.23294	0.00949	0	0.1769	0
Healthy	20.94654	19.43829	0	0	0.87339	0.07764	0		8.75655	4.0677	0	3.91048	0	0.92349	0.87339	0	0.07764	0.38218
Healthy	56.03619	1.88917	0	0.19444	0	0	0		5.13883	1.49586	0.40885	0	0	0	0	0.03792	0	0
