group	Firmicutes_A	Actinobacteriota	Firmicutes	Verrucomicrobiota	Methanobacteriota		Bacteroidota	Proteobacteria	Desulfobacterota	
Healthy	0.00099	44.58926	1.06882	0	0		10.74691	43.51433	0	
Healthy	8.47663	11.83325	1.48051	11.122	33.6412		25.67414	1.83613	0.23576	
Healthy	25.28263	0.51695	2.09561	3.14787	4.37368		47.06505	0.0032	0.06913	
Healthy	0	4.34724	0.05667	0	0		22.49124	62.5387	0	
Healthy	31.46649	0.03042	0.02278	0	0		59.98644	1.01646	0.06516	
Healthy	40.48421	1.21782	0.28503	0	0		41.62984	0.01433	0	
Healthy	6.77978	0.78901	0.11875	0	0		76.83471	0.36873	0.08689	
Healthy	19.6787	0	0	0	0		72.2048	0	0	
Healthy	2.0525	0.0128	0	0.59471	0		92.28812	4.06977	0	
Healthy	19.27412	0	0.2422	0	0		69.77468	0.62	0.05133	
Healthy	50.58054	0.08164	0.71308	0	0		31.98124	0.3755	0	
Healthy	4.43975	0.02931	2.66288	0	0		0.40149	88.22634	0	
Healthy	6.75417	0.58258	0.10167	0	0		77.09379	0.29286	0.00131	
Healthy	34.06718	0.59059	0.49922	11.616	0.45884		23.00965	2.37946	0.13869	
Healthy	14.8815	30.68111	0.76582	0	0		38.17931	3.91472	0	
Healthy	10.7138	0	0.26826	0.42375	0.47848		33.2285	14.03394	0	
Healthy	28.73673	0.50227	0.15286	0.74658	0		61.00916	0.06237	0.02491	
Healthy	30.08245	0.14538	0.19244	0.4544	0.26709		43.5026	0.70264	0	
Healthy	43.75975	0	4.23717	0	0		43.92815	1.66111	0	
Healthy	26.87975	1.12868	0.22868	0.03433	0		56.97941	1.15692	0.0363	
Healthy	14.34428	0.01132	0.55165	0	0		82.02317	0	0	
Healthy	33.95183	7.66427	0.35244	0.14651	0		36.78631	3.19582	0	
Healthy	41.27481	0.06123	2.54617	0.00075	0.14024		35.12021	0.73316	0.01019	
Healthy	23.9336	1.36367	2.12484	0.0125	0		33.69758	1.85679	0.00341	
Healthy	24.76802	0	0.74839	0	0		49.74725	0	0	
Healthy	23.61028	0.05762	0	0	0.05619		50.72765	0.13669	0.96884	
D000236	47.76861	14.05923	1.98999	0	0.80819		15.76294	0.09338	0	
Healthy	18.54867	3.1498	1.3414	4.91313	0.53657		42.76229	1.67511	0.28307	
Healthy	6.38177	1.41706	0.15961	43.3886	0		13.51035	10.52712	0.73117	
Healthy	23.04289	0.62075	6.29199	1.62593	14.4604		7.60965	0	0	
Healthy	13.68412	0.75245	0.02154	0	0.18758		64.41087	1.47753	0.08654	
Healthy	23.69487	11.54868	4.60414	1.57389	1.65946		30.40843	0	0	
Healthy	23.98979	0.67674	2.43155	0	0		60.42897	0.09477	0	
Healthy	14.6084	1.31313	0.11753	0.16663	0.14643		48.36933	2.95982	0	
Healthy	2.07062	30.6457	0	0	0		54.34683	1.03817	0	
Healthy	13.77554	0.88622	0.43744	5.86806	0		60.31638	3.15815	0	
Healthy	48.99484	0	0	0	0.02661		32.39831	0.06818	0	
Healthy	5.92564	0.07513	0.60948	0.24414	0		51.9661	34.97675	0	
D000236	65.14664	3.72124	4.0995	0.00212	0		20.22221	0.07049	0	
Healthy	7.55796	0.20043	0.10716	0	0		86.67021	1.73994	0.10866	
D000236	22.82974	1.14444	58.00595	2.67896	4.84478		4.70064	0.47294	0	
Healthy	35.07744	3.12548	0	0	0		53.94904	0	0	
Healthy	0	42.55085	0.14535	0	0		17.6916	38.68584	0	
Healthy	2.65388	0.20187	0	0	0		67.13084	0.77311	0	
Healthy	41.17129	10.55058	0	0	0		25.20194	0	0	
Healthy	3.31892	0.27841	0.00697	0	0		70.08185	0.26134	0	
Healthy	39.82728	1.9102	0.93452	1.63792	5.95843		22.977	0.16143	0.01495	
Healthy	42.19604	1.08052	0.17033	5.09943	0		29.26254	0.43355	0.05606	
Healthy	30.25232	1.38288	4.00413	0	0		49.27703	0.91625	0.05072	
Healthy	8.25544	0.01951	0.04769	0	0		68.69444	0.21341	0.08122	
Healthy	44.43162	0.16902	0.05796	0	0		45.39268	0.25176	0	
Healthy	51.27061	0	0.02569	0	0		36.02451	0.04622	0.23754	
D000236	36.06171	1.11021	0.03664	0	1.54931		49.19089	0	0	
D000236	21.22649	30.43205	6.12193	0	0		0.03117	0.22941	0	
D000236	20.10565	0.14721	0	21.9985	0.20526		25.20508	1.45919	0	
Healthy	12.03898	0	0.0272	0	0		70.46873	0.3072	0.15293	
Healthy	11.23622	2.71732	0	17.4983	0		41.26125	0.29086	1.83635	
Healthy	7.81878	0.2136	0.11923	0	0		86.325	1.63838	0.10447	
Healthy	50.97287	1.05924	0.10784	0.05434	0		32.03391	0.76989	0.02126	
Healthy	6.82242	0.66902	0.32979	7.03795	0		54.38789	1.52169	0.19795	
Healthy	73.20028	6.13173	0	0	0		11.50015	0	0	
Healthy	0.72839	6.06098	0.9085	0	0		87.51526	0.43791	0	
Healthy	13.74139	0.07074	0.4815	1.43023	3.47596		35.27356	6.14905	0.37399	
Healthy	19.48663	0.00743	0	0	0		64.18112	4.04477	0.24541	
Healthy	21.35682	54.10936	0.9857	0	0		14.83497	2.4873	0	
D000236	22.70233	0.92669	1.26712	0.21564	0.02961		50.64738	2.05261	0.00877	
Healthy	32.74997	0.22383	0.33221	0	0		45.67007	1.34733	0.01908	
Healthy	11.01235	6.18461	0.17686	7.24902	0		44.35732	0.30087	0.101	
Healthy	38.44164	3.40108	0	0	0		31.98761	0	0	
Healthy	6.03192	0	0	0	0		40.06592	0	0	
Healthy	17.00694	0.28924	0.05003	0.75706	0		71.89766	0.35754	0	
Healthy	44.15315	0.78029	0.04088	0	0		46.11662	0.41847	0	
Healthy	61.44064	2.21318	1.0174	0	0.83832		16.44269	0	0	
Healthy	23.78343	0.10223	0.05489	0	0		65.46219	1.06689	0.36265	
Healthy	62.5587	5.46703	2.97721	0	0		14.47004	0	0	
Healthy	7.0664	0.80975	0.11856	0	0		76.65335	0.29119	0.07408	
Healthy	44.72852	2.05644	2.24919	0.00093	0.00087		33.92695	0.15057	0.06757	
Healthy	3.60048	0.27597	0.05616	0	0		69.49744	0.14953	0	
Healthy	50.704	8.94775	0.81768	0.12499	7.91767		2.90407	0.00015	0.00072	
Healthy	72.45225	0	0.36672	0	0.37891		8.0179	0	0	
D000236	64.84475	4.29081	1.66607	0.55314	2.2075		11.52709	0.44151	0	
Healthy	40.23001	1.42117	0.2363	0.01726	0		34.71316	2.79956	0	
Healthy	1.81384	0.01073	0	0	0		80.53586	0.17312	0	
Healthy	24.65038	5.76083	0.54583	0	0		32.09439	3.97621	0	
Healthy	35.8446	5.44318	0.58543	0.17068	0		43.64995	0.08481	0	
Healthy	37.46697	0.46908	1.28755	0.01048	1.77402		44.77808	2.82692	0.00444	
Healthy	15.8002	0.07134	5.53103	0	0.73589		52.2481	0	0	
Healthy	4.27236	24.50366	0.44887	0	0		15.24651	13.09671	0.04808	
Healthy	7.30777	0.02615	0.02553	0	0		77.57132	0.42926	0.04632	
Healthy	5.60473	0.7776	0.31449	7.02297	0		54.81073	1.56144	0.15019	
Healthy	19.28577	0.09006	0.02393	0.4298	0		63.82206	0.45472	0.02684	
Healthy	14.42041	3.66131	0	0	0		39.9344	1.92983	0.17665	
Healthy	26.86964	1.01758	0.69197	0.77451	0		31.95878	0.89945	0	
Healthy	7.32146	0.39499	0.29405	0	0		69.64278	0.18857	0	
Healthy	92.4206	0	0	0	0		0	0.66821	0	
Healthy	26.5456	0.56015	1.273	0	0.10787		50.03077	1.79686	0	
Healthy	57.25162	1.89296	3.44304	0.92533	1.30656		22.84838	0.17114	0	
Healthy	58.68806	8.74231	2.317	0	0		13.085	1.92773	0.02522	
Healthy	48.9174	18.76834	0.04582	0	0		7.51293	0.09296	0	
Healthy	3.23601	0	0	0	0		71.33247	2.74016	0.17028	
Healthy	9.29697	1.4685	0.16815	43.2041	0		13.53736	11.1142	0.70847	
Healthy	23.02626	0	18.7223	0	0		16.28189	0	0	
Healthy	8.70948	0.51853	0	8.32198	0		59.96179	0.31587	0.61133	
Healthy	2.36525	0.12933	0.11431	0	0		94.04399	0.62766	0.03564	
Healthy	25.27918	0.03841	0.03442	0	0		63.20159	0.01336	0.01276	
D000236	37.33847	51.8294	3.28262	0	0		0	0	0	
Healthy	35.78706	0.00314	0.05784	1.52702	0.81108		47.92076	4.54502	0.06093	
Healthy	43.9211	1.7779	2.188	0.0038	0		35.26747	0.31826	0.01864	
Healthy	37.69511	2.52895	0.5205	0	0		49.26256	0.018	0	
Healthy	10.20188	0.34639	0.0229	0.58247	0		69.3154	0.07482	0.07235	
Healthy	20.91262	0.66002	0.91602	6.22071	10.5995		13.61599	16.72584	0.42185	
Healthy	9.68095	68.09681	0.49065	0	0		16.58933	0.55183	0	
Healthy	9.46797	0.25409	0.50787	0	0.00353		66.40109	0.1015	1.54568	
Healthy	27.3298	0.02445	0.00268	0.19332	0		45.57119	0.38755	0	
Healthy	2.26325	0.00517	0	0.56198	0		92.02535	5.0916	0	
Healthy	1.6957	0	0	1.83295	0		80.9325	0	0	
Healthy	32.19081	11.99563	0.0314	15.0545	0		18.51955	4.13546	0.06481	
Healthy	23.75927	0.93472	4.57386	0	0		27.63756	0.06615	0	
Healthy	3.23675	0	0	0	0		71.56027	2.56152	0.14258	
Healthy	9.06482	0	0.22053	19.8026	0.54902		29.2596	5.90857	0.68513	
Healthy	5.98463	1.33802	0.00829	3.96128	0		78.82149	0.74313	0.03085	
Healthy	8.66565	0.09379	0.38004	0	0		65.49834	0.48138	0.02861	
Healthy	22.68159	0.72708	3.20694	3.60407	0.27414		50.54832	0.79681	0.35913	
Healthy	27.32643	0.89815	0.16886	0	0		34.21805	1.57341	0	
Healthy	8.56639	0.61111	0.12937	0	0		73.53693	5.95261	0	
Healthy	36.21298	0.09546	0	3.15984	0.38214		21.32563	1.63346	0	
Healthy	8.43974	0	0	1.66102	0		69.04631	0.08848	0	
Healthy	18.45082	0	17.48903	0	0		15.17885	7.32158	0	
Healthy	14.26233	0.05305	0.80394	0	0		70.2875	0.69868	0.28617	
Healthy	10.23552	0.29557	0.02839	0.50002	0		69.2182	0.10156	0.07743	
Healthy	33.20616	0.20585	0.07595	0	0		39.1639	1.93919	0	
Healthy	0	0	0	0	0		87.4337	0	0	
Healthy	18.34998	0.22586	0.3816	0	0		67.58822	0.20365	0	
Healthy	4.54888	1.23444	0.41316	0.01514	0		68.16003	0.75185	0.50227	
Healthy	61.90628	1.21542	10.0865	0	0.71112		7.31158	7.66539	0	
Healthy	35.52905	11.2793	18.42634	0	8.58242		8.95533	8.79667	0.05299	
Healthy	10.12255	0.24863	0	0.89514	0		62.9568	0.02033	0.04942	
Healthy	21.78633	0.73619	0.16048	0	0		56.26507	4.4886	0.07281	
Healthy	3.655	0	0	0	0		72.9509	0	0	
Healthy	29.65361	0.17104	0.08735	0.03433	0		64.66053	0.68001	0.02468	
Healthy	2.14423	12.51078	1.66604	0	0		6.89327	71.64329	0	
Healthy	53.34115	0.59547	0.00532	0	0		36.1857	0.08486	0	
Healthy	10.34477	1.8094	0.64993	0.15859	0		45.22725	0.50524	0.62171	
Healthy	3.5014	0.28437	0.02533	0	0		70.15583	0.18483	0	
Healthy	10.20565	4.11158	0.00195	0.14317	0.05538		70.96625	0.49703	0.1377	
Healthy	8.66201	0.62016	0	8.73327	0		59.975	0.49681	0.57947	
Healthy	16.0579	3.7265	0.08656	3.10403	0		60.66537	0.28496	0.00633	
Healthy	2.11292	0	0.00834	0.57096	0		92.48165	4.79591	0	
Healthy	11.0464	26.13151	0.14165	15.7038	0		35.01314	0.00699	0	
Healthy	12.55603	0	0	0	0		57.27922	0	0	
D000236	22.82397	33.18571	0	0	0		34.66401	0.27649	0	
Healthy	11.76675	25.4595	0.23385	14.7286	0		34.32128	0.1024	0	
Healthy	9.22063	1.12899	0.03183	0	0		66.60812	0.3938	0.0506	
Healthy	18.4578	0.52857	1.62886	0.02524	0.32244		52.15401	1.02459	0.05132	
Healthy	16.87218	0.33314	0	5.52321	0		51.79606	0.49305	0.35196	
Healthy	12.70622	2.2513	30.15928	0	0		18.69486	3.49544	0.18775	
Healthy	34.02738	4.80782	12.11242	1.7995	0		25.69145	2.2095	0	
Healthy	45.98968	0.0829	0.96046	0	0		24.12325	0.03239	0	
Healthy	45.033	3.12594	0	0	0		31.0547	0	0	
Healthy	10.15848	0.32545	0.03628	0.5369	0		68.73852	0.09424	0.05269	
Healthy	26.78042	0.06238	0.77845	0	0		50.29286	0	0.10673	
Healthy	5.45363	0.75927	0.03675	0	0		76.55823	6.13578	0.18954	
Healthy	19.69323	0.75471	1.42332	1.23156	0		35.55027	0.00411	0.13628	
Healthy	29.90154	0.0091	2.20002	0	0.61392		57.25337	0.14449	0	
Healthy	33.08152	2.17657	0.20408	0.677	0		41.83587	0.75416	0.03185	
Healthy	34.46469	20.4019	0	2.6796	0		20.35269	0.05601	0	
Healthy	14.20181	0.0046	0.52707	0	0		81.25365	0	0	
Healthy	61.53426	0.61437	2.00205	0	0		24.03114	2.43514	0	
Healthy	36.38726	0.70753	1.10463	2.84143	1.40692		16.02022	0.45979	0.00827	
Healthy	89.7134	2.06234	0.9056	0	0		1.74333	0	0	
D000236	46.23089	6.58254	0.83733	0	0		35.63568	0.4984	0.00676	
Healthy	11.38721	0.20239	0.08952	0	0		80.42243	0.22585	0.09552	
Healthy	14.06084	1.08867	0.05246	0	0		70.31795	1.59803	0.08712	
D000236	36.61378	1.22874	0.84989	0.73702	3.37069		38.91269	0.72038	0.11235	
Healthy	15.61036	0.3181	0	5.23381	0		53.44469	0.47869	0.2465	
Healthy	26.2597	0.51556	1.40887	11.7725	0.37424		22.19776	0.24251	0.00636	
Healthy	10.75753	0.58133	0	8.39269	0		57.61572	0.49565	0.51499	
Healthy	7.45976	4.54656	0.20072	0	0		47.59874	10.06543	0	
Healthy	14.8084	0.31286	0.03296	0	0		62.53313	10.99357	0	
D000236	9.77266	2.66414	0.257	4.23965	0.49038		29.89865	0.52505	3.10174	
Healthy	47.55131	0.72088	0.3203	0.85018	1.31384		10.96419	0.63085	0.00433	
Healthy	15.00805	0.08878	0.62767	0	0		75.5891	0.74724	0.12392	
D000236	46.80324	0.10288	2.32432	1.09965	1.47798		27.47146	0.57154	0.05776	
Healthy	25.71229	0	0	11.8272	1.53274		35.9012	6.78698	0.06251	
Healthy	35.9533	1.29563	1.06488	0	0		23.43123	0.8961	0.03721	
Healthy	56.80851	3.60834	2.37498	0	0		16.44147	0.05124	0	
D000236	16.60963	0.28247	0.20196	4.22947	0		65.67436	0.00362	0.10242	
Healthy	13.18088	1.29156	0.23731	0	0.02611		68.36849	3.12464	1.39963	
Healthy	46.36119	8.10186	0.305	0.70745	0		17.1845	4.69186	0.07625	
Healthy	34.15684	5.45908	1.07589	0.06569	0		31.58918	2.78372	0.46929	
Healthy	46.20731	10.37263	1.18621	0	0		7.87584	2.89103	0	
Healthy	42.46937	8.53767	4.9286	0	0		18.27215	2.20324	0.06203	
Healthy	15.55183	1.03453	1.53183	4.82531	0		42.5366	0.91149	0.17651	
Healthy	6.02478	0.97138	0.61193	0	0		89.78272	1.3687	0	
Healthy	10.25421	2.9319	0.12478	0	0		69.69771	2.45746	0.32733	
Healthy	30.16222	2.20323	0.081	0.04614	0.39853		54.67301	0.78517	0	
Healthy	28.97288	0	0	0	0		0	1.1848	0	
Healthy	21.16065	67.67836	1.56131	0.60999	0		0.00729	0	0	
Healthy	32.57449	1.67151	3.99104	0	0.54901		40.92264	0.81358	0	
Healthy	9.80896	0.4032	0.01875	9.43798	0		49.161	0.94116	0.71214	
Healthy	5.0687	1.10321	6.37181	0	0		0.00524	50.72443	0	
Healthy	52.00116	0.07984	0.0399	0	0		41.96014	0.19104	0.03622	
Healthy	13.96884	6.55857	0.03816	0	0.06253		57.31001	0.00197	0.08188	
Healthy	36.07107	0.04008	0.23739	0.11436	0		50.03338	1.44171	0	
Healthy	30.84831	0.11124	10.89794	0	0		51.28457	0.19218	0	
Healthy	13.37076	1.1761	0.09194	0	0		64.45705	1.64397	0.1043	
Healthy	47.79251	3.499	5.88432	0	0.46484		25.41636	1.9989	0	
Healthy	0.93417	20.64883	8.57963	0	0		33.53843	25.36621	0	
Healthy	56.1811	3.44651	3.65393	2.35641	0		1.8927	0	0	
Healthy	0	0	0.12628	0	0		0.17184	99.3463	0	
Healthy	18.06884	1.20061	0.06345	0	0		67.5978	0.31732	0.01262	
Healthy	40.58316	0	0	1.02164	0		47.86406	0.33482	0	
Healthy	58.02642	0.04012	1.91541	0	0.37332		18.99234	1.72965	0.02249	
Healthy	2.38531	0.14158	0.20475	0	0		89.28421	0.45294	0.00256	
Healthy	2.24156	0.24775	0	0	0		66.89141	1.12724	0	
Healthy	59.3039	0	0	0	0		19.00433	0	0	
Healthy	68.40686	0.84471	1.38046	0	4.54308		5.58134	0.06376	0.04365	
Healthy	22.67632	0	0	0	0		71.8222	0	0	
Healthy	24.56466	12.98634	4.85346	1.60422	0.81977		21.9499	22.76594	0.03903	
Healthy	63.69594	4.40197	1.348	4.13728	0		4.10778	0	0	
Healthy	39.33188	27.65273	0.83827	1.44196	1.14003		8.77953	1.82111	0	
Healthy	1.73884	0.84208	0.03605	0	0		54.27342	22.43746	0.10399	
Healthy	6.27893	0.06263	0.6979	0.50623	0		3.34115	84.61947	0	
Healthy	10.10494	0.31869	0.03694	0.57539	0		68.94433	0.07756	0.0803	
Healthy	14.37781	0.84446	0	0	0		64.0782	4.98219	0.14952	
Healthy	27.90917	1.09278	8.31317	0	13.65711		28.4711	0	0	
Healthy	16.13843	1.12574	0.07598	0	0		64.33329	0.17197	0.08643	
Healthy	41.88104	3.42382	0.94488	0.19545	0		40.18179	0.45597	0.19352	
Healthy	15.55955	1.5941	0.83116	0.10122	12.9929		45.38809	2.12782	0.17241	
Healthy	19.73702	0.03156	0	0	0		63.45599	3.98741	0.24935	
Healthy	8.24757	1.43013	0.26992	0	0.0457		69.81945	3.14765	1.37307	
Healthy	16.17619	0	0	0.29747	0		69.98304	0.29458	0	
Healthy	0.00412	35.83796	1.37611	0	0		1.07049	14.52779	0	
Healthy	28.85018	3.16578	2.34812	2.08545	2.28082		50.81695	1.06405	0.1657	
Healthy	15.52911	1.10062	0.00651	1.00862	0		62.43706	2.44959	0.13521	
Healthy	14.17754	0.19183	0	22.9357	0		29.76015	1.49977	0.02902	
Healthy	32.29741	0.70559	0	0	0.88665		49.71359	4.3962	0	
Healthy	14.65191	0.51947	0.41277	23.5088	2.2586		28.92333	0.01839	0.58044	
Healthy	3.11198	1.23658	0.35107	0.01074	0		67.42135	0.84488	0.44981	
Healthy	24.04308	4.98521	4.47468	0.12582	0		47.00231	0.66598	0.1164	
Healthy	13.32651	5.07615	2.37155	6.65537	1.80999		39.37208	0.34683	0.02811	
Healthy	19.68434	2.38451	0.15054	1.66704	5.49142		38.03577	4.86659	0	
Healthy	33.11116	0.26328	9.42917	0	1.98028		26.22522	1.64698	0	
Healthy	6.31695	0.70042	0.28468	0	0.07211		77.39957	0.06316	1.53563	
Healthy	29.07694	7.47009	1.04151	1.35904	0		3.48867	27.6154	0	
Healthy	15.43657	0	2.74557	0.17148	17.6933		34.634	0	0	
Healthy	14.59311	0.03698	0.60371	0	0		32.17722	36.80814	0	
Healthy	6.02422	1.91624	0	4.44458	0.20643		59.0471	0.17628	0.79989	
Healthy	34.94492	15.02029	0.26171	0	0		35.7035	0.44782	0	
Healthy	9.31176	2.64294	0.0594	0.00906	0		58.55695	1.92533	0.08079	
Healthy	70.18787	10.46492	1.47029	0	0		6.46265	0.40951	0	
Healthy	45.00958	0.06912	0.2721	0	0		46.3665	0.36292	0	
Healthy	39.56916	0	1.77375	0	0		44.13821	0	0	
D000236	65.52744	4.94695	4.32365	0.59092	0		3.35483	0.01423	0.00205	
Healthy	5.62988	0.70662	0.31407	7.18822	0		54.44457	1.34855	0.18762	
Healthy	6.21028	0	0.13385	0	0		85.4941	0	0	
Healthy	16.10627	0.35486	0.05736	0	0		69.50188	0.50739	0	
Healthy	9.2868	0.1434	0.03741	0	0		77.24692	0.14372	0.00309	
Healthy	10.41593	0.00198	0	0	0		84.84237	1.13827	0	
Healthy	35.75068	0	3.09126	0	0		39.9439	5.80849	0	
Healthy	16.12419	3.52574	1.10038	0.69177	0		28.4648	14.21093	0.18521	
Healthy	17.32805	0.43509	0.23193	0	0		66.39831	3.94133	0.00384	
Healthy	14.66042	1.80144	0.04165	0.53416	0.0066		67.63385	0.09091	0.06736	
Healthy	0.03466	8.66414	1.02451	0	0		11.18476	5.70785	0	
Healthy	10.48745	0.55116	0	8.3331	0		57.44099	0.5827	0.52167	
Healthy	8.1289	0	0	0.51804	0		66.22997	0.13861	0	
Healthy	9.79154	0.25312	0.46318	0	0		68.83196	5.97047	0	
Healthy	30.83664	11.78184	0.35929	0.04061	0		18.48175	1.53753	0.00557	
Healthy	10.63089	0.46035	0.02468	0	0		69.76399	5.96026	0	
Healthy	53.70018	12.95192	1.55353	0	0		19.80125	1.47459	0	
Healthy	3.93037	0.24912	0.02738	0.89533	0		89.60612	0.94943	0	
Healthy	17.67157	0.48718	0.19649	0	0		65.94942	3.99211	0	
Healthy	65.40156	1.69759	2.92983	1.15307	1.84305		12.11656	0.41506	0.01009	
Healthy	12.64055	0	0.07434	0	0		79.32634	2.88359	0.02326	
Healthy	1.59126	0.29612	0.13998	0	0		64.7915	10.15778	0.0209	
Healthy	13.54474	2.91384	0.11963	0	0.04177		46.14072	3.35739	0.13915	
Healthy	15.06641	1.97273	0.23547	0	0		74.22648	0.7431	0	
Healthy	11.6214	6.17178	0.19931	7.064	0		44.4185	0.26386	0.11289	
Healthy	62.8098	0.59939	1.06099	0.16844	0.39332		17.93422	0.23025	0.02866	
Healthy	3.04969	22.41258	0	19.8848	19.8601		22.48997	1.54856	0	
Healthy	34.81562	0	0	6.52521	0		51.86543	0.23109	0	
Healthy	5.95194	1.33633	0.00675	3.73402	0		79.37233	0.75674	0.02326	
Healthy	49.74067	2.75021	0.91207	2.16926	2.40259		24.52221	0.41297	0.08894	
Healthy	20.45037	0.01594	0	0	0		62.82739	3.9654	0.19456	
Healthy	33.64466	23.14144	0.26564	0.02971	0		16.25658	0.91039	0.18604	
Healthy	3.65475	0.04468	0	0.69476	0		60.71918	8.66966	0.30347	
Healthy	3.03379	1.2304	0.37116	0	0		67.64452	0.73716	0.46331	
Healthy	51.77425	3.1517	1.18304	0	0		38.66583	0.6495	0	
Healthy	8.04165	0.04541	0.04636	0	0		73.60357	0.42268	0.02988	
Healthy	34.36809	10.12917	5.1123	0	0		22.96777	0.18905	0	
Healthy	18.52373	12.47839	14.23795	2.50305	0		16.50911	9.87748	0	
Healthy	13.31925	0	0	0	0		42.32325	2.63057	0	
Healthy	8.03686	0.53355	0.22599	0.96752	0		51.20972	17.5473	0.01556	
Healthy	40.13982	0.33064	1.11382	0	0.48241		35.34295	0	0	
Healthy	39.0658	0.82819	0.32782	0	0		24.12008	0.28473	0	
Healthy	13.23994	1.33544	1.65601	0	0		64.1349	0.3045	0.01022	
Healthy	38.2744	10.14882	1.70865	0.30047	0		22.28901	1.93968	0.04975	
Healthy	26.3806	0.96963	0.72266	0.01451	0		47.11644	8.08495	0	
Healthy	15.39446	1.81751	0.02459	0.52901	0		65.39837	0.16125	0.10803	
Healthy	4.01325	28.37131	0	0	0		46.53449	0	0	
Healthy	24.7403	1.94747	0.10711	1.4265	0		49.88645	0.68028	0.31051	
Healthy	21.33864	3.5772	1.8235	0	0		40.86327	0.27646	0	
Healthy	13.37243	0	0.15243	0	0		82.80283	0	0	
Healthy	27.90381	14.04777	0	0	0		16.93243	2.14707	0	
Healthy	12.47808	0.14102	0.18906	5.35162	0		74.21552	0.64224	0.02569	
Healthy	1.45453	0.27148	0.17368	0	0		66.90504	11.69508	0.01842	
Healthy	52.16972	5.67837	2.01532	0	6.63654		1.76094	1.50484	0.0237	
Healthy	28.53894	2.58539	1.03998	1.57076	0		45.03612	0	0	
Healthy	11.26894	0.2849	0.03819	0.35196	0		77.53896	0.91626	0.00133	
Healthy	13.59267	0.73483	0	0	0.19141		63.81086	1.59728	0.07019	
Healthy	9.4552	0	0.1951	19.4971	0.57138		28.94593	5.50113	0.62127	
Healthy	32.80167	13.69647	24.00973	0	1.63292		7.16012	1.78324	0.00046	
D000236	22.09481	0.72971	60.14915	1.1587	5.95789		3.54385	0.31106	0.03845	
Healthy	15.41412	21.6242	1.05054	1.88655	0		20.66517	8.78375	0	
Healthy	37.61501	0.28845	0.46505	0.70036	0		41.07074	7.85251	0	
Healthy	36.91824	14.10246	0.1602	0.0041	0		27.96579	1.37364	0.00347	
Healthy	10.06272	4.23675	0	0.12044	0.0527		69.93574	0.319	0.0611	
Healthy	39.90975	8.56892	0.91578	0.99344	0.26311		30.96834	0.5377	0.14221	
Healthy	24.60849	0	0	1.0437	0		53.65126	7.5286	0.05295	
Healthy	27.896	2.46936	0.35227	0.07281	0		46.96299	1.82683	0	
Healthy	23.89272	0.09332	0	0	0.00341		51.63847	0.05202	0.79458	
Healthy	28.73485	0.2069	0	0	0		62.8	0.17831	0	
Healthy	9.73737	0.27318	0.43515	0	0		68.59559	6.19596	0	
Healthy	1.52922	0.25578	0.18996	0	0		66.62553	11.86789	0.02469	
Healthy	28.43881	0.0476	0.0663	0	0		63.18419	2.98424	0.43122	
Healthy	65.18551	10.44113	2.36692	0.00865	0		15.02696	0.10243	0	
Healthy	45.85588	2.55861	1.10217	0	0.39262		21.09517	0.76695	0	
Healthy	11.65547	2.56182	0	16.2451	0		42.49192	0.33522	1.7443	
Healthy	27.1569	0.54178	4.10532	11.2754	1.08425		26.21427	1.26875	0	
Healthy	34.78657	35.03187	0.31516	0	0		15.95491	1.21066	0	
Healthy	29.59494	28.26757	12.4934	0	3.62492		9.0781	10.53718	0.04222	
Healthy	0.0139	1.97444	1.56031	0	0		77.82121	0.04118	0	
Healthy	31.68509	22.71519	0.04625	0	0		27.31716	1.77536	0	
D000236	46.88785	22.65901	0.66028	1.97165	0		9.82262	0.92926	0.00142	
Healthy	42.2651	0	0	0	0		57.7349	0	0	
Healthy	38.05386	5.95439	0.98014	0	0		36.7589	0.15509	0	
Healthy	7.2967	1.95242	0.01867	13.9429	0		50.8608	0.15111	1.02685	
Healthy	25.17746	0.84559	0.57001	0	0		56.86951	0.42967	0	
Healthy	22.79354	0.40386	5.28449	0	0		58.40417	1.65639	0	
Healthy	8.36029	0.69964	0.06265	0	0		82.74286	0.95318	0	
Healthy	0.00181	0.01748	7.22827	0	0		0.0113	91.63124	0	
Healthy	29.01867	4.60976	0.85257	0.21708	0		42.49249	0.94444	0.05792	
Healthy	23.67031	0.09646	0.04758	0	0		64.67929	1.15823	0.45755	
Healthy	23.077	0.04836	0.27115	0	0		66.61678	0.69383	0.00175	
Healthy	62.62111	0.77807	1.43318	0	0		19.25327	0.27603	0	
Healthy	39.45786	1.18916	0.39312	0.03078	0		35.00389	2.88619	0	
D000236	46.05531	2.44382	1.6862	0	0		37.68466	3.47811	0.02268	
D000236	32.59562	0	0	3.07383	0		46.95175	1.73297	0	
Healthy	0.29063	69.66254	2.66073	2.4118	0		6.74321	0.18035	0	
Healthy	51.79311	0	0.18473	0	0		33.6035	0.06367	0	
Healthy	25.36786	11.096	4.97342	1.39444	1.46522		32.716	0	0	
D000236	36.58798	31.67633	0.67365	0	0.33185		14.93849	0	0	
D000236	59.14394	7.55919	3.20345	3.71319	0		4.47784	0	0.14776	
Healthy	10.24906	0.25547	0.5862	0	0		69.46398	5.9785	0	
Healthy	8.58278	2.11354	1.03577	0.59191	0.09692		42.84926	31.30629	0.0795	
Healthy	27.60852	0.42755	0	0	0		62.42068	0.04775	0	
