group	Lachnospirales	Oscillospirales	Actinomycetales	Coriobacteriales	Verrucomicrobiales	Acidaminococcales	Erysipelotrichales		Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales
Healthy	25.554	7.52491	0.30243	0.18397	0	0	0.70642		48.97126	25.554	7.52491	0.30243	0	1.81935	0	0.70642	0.18397	0
D009765	38.55877	18.91103	8.95314	2.37831	0.00119	0	0		17.88722	38.55877	18.91103	8.95314	0.00119	0.15471	0	0	2.37831	0
Healthy	5.41763	19.51876	0.08118	0	0	0	0		51.89489	5.41763	19.51876	0.08118	0	0.05799	0.02432	0	0	0
Healthy	33.57152	19.53392	0.00833	0.05089	0	0	0.067		21.20041	33.57152	19.53392	0.00833	0	0.05795	0	0.067	0.05089	0
D009765	33.00886	5.14047	0.07022	0.16162	7.98045	0	0.68019		22.64367	33.00886	5.14047	0.07022	7.98045	0.19625	0.67315	0.68019	0.16162	0
Healthy	0.36362	6.04509	0.01901	1.45612	43.8434	0	0.13717		13.46928	0.36362	6.04509	0.01901	43.8434	0.24236	0	0.13717	1.45612	0
Healthy	23.85291	3.97713	0	0.12892	0	0	0.09944		64.03346	23.85291	3.97713	0	0	3.06863	0	0.09944	0.12892	0
D009765	23.46052	11.01309	2.01352	9.50199	0.03928	0	0.00335		8.31175	23.46052	11.01309	2.01352	0.03928	0	0	0.00335	9.50199	0
Healthy	20.51644	4.97801	3.90577	0.69433	8.01703	0	0.71363		9.79019	20.51644	4.97801	3.90577	8.01703	0.39702	0.97423	0.71363	0.69433	0
Healthy	1.29191	2.32308	0	0.11937	0	0	0		42.97705	1.29191	2.32308	0	0	0.13383	0	0	0.11937	0
Healthy	5.04152	5.07714	0.19745	0.05114	0	0	0		66.37013	5.04152	5.07714	0.19745	0	5.99498	0	0	0.05114	0
Healthy	1.29591	6.29602	1.88161	0	14.9477	0	0		50.09222	1.29591	6.29602	1.88161	14.9477	0	0	0	0	0
Healthy	34.77318	20.16091	0.25116	1.30382	0	0.7856	0		21.20766	34.77318	20.16091	0.25116	0	0	0.02811	0	1.30382	0.7856
Healthy	5.92316	3.94393	0.10072	0.02601	0	0	0.10148		65.83532	5.92316	3.94393	0.10072	0	0.23698	0	0.10148	0.02601	0
Healthy	0.75253	8.33086	0.10446	0.04516	0	0	0.03122		77.42379	0.75253	8.33086	0.10446	0	0.06327	0	0.03122	0.04516	0
D009765	33.51897	21.17422	4.70262	0.94225	0	0.67385	4.05788		6.39979	33.51897	21.17422	4.70262	0	0.01679	0.32026	4.05788	0.94225	0.67385
D009765	26.70728	6.16713	0.37921	0.2576	0	0	1.18543		48.71263	26.70728	6.16713	0.37921	0	0.42244	0	1.18543	0.2576	0
Healthy	15.37404	3.63812	0.32267	0.09848	1.57349	0	0		25.22839	15.37404	3.63812	0.32267	1.57349	0	3.68668	0	0.09848	0
Healthy	12.4866	0	0	0	0	0	0		68.01693	12.4866	0	0	0	0	0	0	0	0
D009765	18.9886	0	0	0	0	0	0.74917		65.52097	18.9886	0	0	0	0	0	0.74917	0	0
Healthy	19.46764	4.59411	0	0.09692	0	0	0.05792		65.03923	19.46764	4.59411	0	0	1.11226	0	0.05792	0.09692	0
Healthy	33.71075	26.20417	2.39275	0.06592	1.56976	0	0.89982		15.95007	33.71075	26.20417	2.39275	1.56976	0.056	2.48808	0.89982	0.06592	0
Healthy	14.4342	18.60246	0.21505	0	0.04114	0	0.30355		33.00682	14.4342	18.60246	0.21505	0.04114	0.03117	0	0.30355	0	0
Healthy	8.22138	7.38365	0.87129	0.11407	0.14422	0	0.00028		33.33479	8.22138	7.38365	0.87129	0.14422	0.25649	0	0.00028	0.11407	0
Healthy	10.61721	3.52074	0.2143	0	0	0	0		17.66235	10.61721	3.52074	0.2143	0	0	0	0	0	0
D009765	8.7101	5.74784	0	0	0	2.83719	0.34069		73.02248	8.7101	5.74784	0	0	0	0	0.34069	0	2.83719
Healthy	21.49929	4.08327	0	0.13786	0	0	0.03176		63.50921	21.49929	4.08327	0	0	5.06271	0	0.03176	0.13786	0
Healthy	17.0788	3.63461	0.05252	0.0648	0.07563	2.00706	2.12719		63.98266	17.0788	3.63461	0.05252	0.07563	0	0	2.12719	0.0648	2.00706
Healthy	15.5942	9.68843	0.51695	0	3.14787	0	1.69192		47.06505	15.5942	9.68843	0.51695	3.14787	0.0032	4.37368	1.69192	0	0
Healthy	20.85909	10.52096	0.01109	0.01933	0	0	0.00662		59.98644	20.85909	10.52096	0.01109	0	0.64128	0	0.00662	0.01933	0
Healthy	24.06429	16.15566	1.20024	0.01758	0	0	0.28503		41.62984	24.06429	16.15566	1.20024	0	0.01433	0	0.28503	0.01758	0
Healthy	18.62175	1.05695	0	0	0	0	0		72.2048	18.62175	1.05695	0	0	0	0	0	0	0
Healthy	5.39999	13.87413	0	0	0	0	0.2422		69.77468	5.39999	13.87413	0	0	0.62	0	0.2422	0	0
Healthy	4.42763	0.00048	0.02054	0.00877	0	0	0.58468		0.40149	4.42763	0.00048	0.02054	0	0.01279	0	0.58468	0.00877	0
Healthy	1.76436	4.98981	0.34018	0.2424	0	0	0.0868		77.09379	1.76436	4.98981	0.34018	0	0.05063	0	0.0868	0.2424	0
Healthy	4.1573	6.5565	0	0	0.42375	0	0.26826		33.2285	4.1573	6.5565	0	0.42375	0.21874	0.47848	0.26826	0	0
Healthy	18.15322	10.32765	0.28022	0.22205	0.74658	0	0.01891		61.00916	18.15322	10.32765	0.28022	0.74658	0.03667	0	0.01891	0.22205	0
Healthy	25.14157	4.93413	0.14538	0	0.4544	0	0.00917		43.39178	25.14157	4.93413	0.14538	0.4544	0.07373	0.26709	0.00917	0	0
Healthy	36.58789	7.17186	0	0	0	2.17155	2.76122		43.92815	36.58789	7.17186	0	0	0	0	2.76122	0	2.17155
Healthy	12.4184	1.92588	0.01132	0	0	0	0.55165		82.02317	12.4184	1.92588	0.01132	0	0	0	0.55165	0	0
Healthy	17.04066	24.21266	0.06123	0	0.00075	0	2.5334		35.12021	17.04066	24.21266	0.06123	0.00075	0.73316	0.14024	2.5334	0	0
Healthy	20.19863	4.56939	0	0	0	0	0		49.74725	20.19863	4.56939	0	0	0	0	0	0	0
Healthy	4.0237	19.58658	0.05762	0	0	0	0		50.72765	4.0237	19.58658	0.05762	0	0.08145	0.05619	0	0	0
Healthy	20.47647	2.49256	0.48403	0.13672	1.62593	0	5.92777		7.60965	20.47647	2.49256	0.48403	1.62593	0	14.4604	5.92777	0.13672	0
Healthy	6.4805	7.20362	0.57357	0.17888	0	0	0.0177		64.41087	6.4805	7.20362	0.57357	0	1.40232	0.18758	0.0177	0.17888	0
Healthy	0	2.07062	30.6457	0	0	0	0		54.34683	0	2.07062	30.6457	0	1.03817	0	0	0	0
Healthy	7.19778	6.57776	0.88622	0	5.86806	0.26904	0.03181		60.31638	7.19778	6.57776	0.88622	5.86806	2.36653	0	0.03181	0	0.26904
Healthy	27.07533	21.04167	0	0	0	0	0		32.39831	27.07533	21.04167	0	0	0	0.02661	0	0	0
Healthy	5.88527	0.04037	0.06893	0.0062	0.24414	0	0.12219		51.9661	5.88527	0.04037	0.06893	0.24414	0.01532	0	0.12219	0.0062	0
Healthy	0	0	42.54248	0.00837	0	0	0		17.6916	0	0	42.54248	0	0.08514	0	0	0.00837	0
D009765	19.75004	14.24048	2.81424	3.5072	2.7626	0	0.0009		37.86101	19.75004	14.24048	2.81424	2.7626	0.05521	0	0.0009	3.5072	0
Healthy	2.59399	0.05989	0.20187	0	0	0	0		67.13084	2.59399	0.05989	0.20187	0	0	0	0	0	0
Healthy	27.98525	13.18604	10.5245	0.02608	0	0	0		25.20194	27.98525	13.18604	10.5245	0	0	0	0	0.02608	0
Healthy	23.68999	15.90966	1.81806	0.09214	1.63792	0	0.07512		22.977	23.68999	15.90966	1.81806	1.63792	0.16143	5.95843	0.07512	0.09214	0
Healthy	31.47162	10.72442	0.97612	0.1044	5.09943	0	0.04924		29.26254	31.47162	10.72442	0.97612	5.09943	0.03181	0	0.04924	0.1044	0
Healthy	28.53742	1.7149	0.6632	0.71968	0	0	0.1708		49.27703	28.53742	1.7149	0.6632	0	0.17843	0	0.1708	0.71968	0
Healthy	36.40244	7.97576	0.05019	0.11883	0	3.24274	0.04172		45.39268	36.40244	7.97576	0.05019	0	0.04145	0	0.04172	0.11883	3.24274
Healthy	6.41366	5.62532	0	0	0	0	0.0272		70.46873	6.41366	5.62532	0	0	0.19432	0	0.0272	0	0
Healthy	4.26733	9.38893	0.012	0.05874	1.43023	0	0.46423		35.27356	4.26733	9.38893	0.012	1.43023	0.03185	3.47596	0.46423	0.05874	0
D009765	21.30235	16.28265	8.39895	12.77226	0	0	0		32.80057	21.30235	16.28265	8.39895	0	0	0	0	12.77226	0
Healthy	15.36356	5.84322	53.87788	0.23148	0	0	0.51537		14.83497	15.36356	5.84322	53.87788	0	0.01797	0	0.51537	0.23148	0
D009765	25.88074	7.76259	0	0	0	0	0		36.731	25.88074	7.76259	0	0	0	0	0	0	0
Healthy	19.89163	12.45884	0.19115	0.03268	0	0.03014	0.28555		45.67007	19.89163	12.45884	0.19115	0	0.58131	0	0.28555	0.03268	0.03014
Healthy	18.02443	20.41721	3.40108	0	0	0	0		31.98761	18.02443	20.41721	3.40108	0	0	0	0	0	0
Healthy	6.03192	0	0	0	0	0	0		40.06592	6.03192	0	0	0	0	0	0	0	0
Healthy	33.37386	10.77929	0.78029	0	0	0	0		46.11662	33.37386	10.77929	0.78029	0	0.17543	0	0	0	0
Healthy	19.09487	4.68856	0	0.10223	0	0	0.05489		65.46219	19.09487	4.68856	0	0	1.06689	0	0.05489	0.10223	0
Healthy	33.93074	28.62796	4.76886	0.69817	0	0	0		14.47004	33.93074	28.62796	4.76886	0	0	0	0	0.69817	0
Healthy	3.16241	3.90399	0.66918	0.14057	0	0	0.11856		76.65335	3.16241	3.90399	0.66918	0	0.26785	0	0.11856	0.14057	0
Healthy	22.30296	27.93724	6.48071	2.46704	0.12499	0	0.46717		2.90407	22.30296	27.93724	6.48071	0.12499	0	7.91767	0.46717	2.46704	0
Healthy	12.34613	12.25631	5.74951	0.01132	0	0	0.44279		32.09439	12.34613	12.25631	5.74951	0	0.43034	0	0.44279	0.01132	0
Healthy	26.10097	9.10257	5.35433	0.08885	0.17068	0	0.58543		43.64995	26.10097	9.10257	5.35433	0.17068	0.08481	0	0.58543	0.08885	0
Healthy	24.54735	12.65406	0.25275	0.21633	0.01048	1.204	0.42593		44.77808	24.54735	12.65406	0.25275	0.01048	1.78797	1.77402	0.42593	0.21633	1.204
Healthy	13.33064	2.46956	0.07134	0	0	0	5.53103		52.2481	13.33064	2.46956	0.07134	0	0	0.73589	5.53103	0	0
Healthy	4.26914	0.00322	19.90593	4.5974	0	0	0.03023		15.24651	4.26914	0.00322	19.90593	0	0	0	0.03023	4.5974	0
Healthy	1.81592	5.49185	0.02615	0	0	0	0		77.57132	1.81592	5.49185	0.02615	0	0.03785	0	0	0	0
D009765	5.20234	14.98192	0	0	0	0	0		38.44628	5.20234	14.98192	0	0	0	0	0	0	0
Healthy	16.1202	3.16557	0.06367	0.02639	0.4298	2.92344	0.00718		63.82206	16.1202	3.16557	0.06367	0.4298	0.26926	0	0.00718	0.02639	2.92344
D009765	28.64178	20.23658	6.75227	9.67275	0	0.00734	0.15415		20.32495	28.64178	20.23658	6.75227	0	0.09933	0	0.15415	9.67275	0.00734
Healthy	15.96809	10.57751	0.26748	0.29267	0	0	1.27119		50.03077	15.96809	10.57751	0.26748	0	1.54456	0.10787	1.27119	0.29267	0
Healthy	4.70906	4.00042	0.32846	0.19007	8.32198	0	0		59.96179	4.70906	4.00042	0.32846	8.32198	0.31587	0	0	0.19007	0
Healthy	8.02902	17.25016	0.03841	0	0	0.10684	0.03442		63.20159	8.02902	17.25016	0.03841	0	0	0	0.03442	0	0.10684
Healthy	2.48799	7.71389	0	0.34639	0.58247	0	0		69.3154	2.48799	7.71389	0	0.58247	0.01642	0	0	0.34639	0
D009765	38.3483	9.58924	0	0	0	0.11524	0.06144		17.24584	38.3483	9.58924	0	0	0.05883	0.16947	0.06144	0	0.11524
Healthy	1.6957	0	0	0	1.83295	0	0		80.9325	1.6957	0	0	1.83295	0	0	0	0	0
Healthy	3.86922	28.32159	11.32907	0.66656	15.0545	0	0		18.51955	3.86922	28.32159	11.32907	15.0545	4.11349	0	0	0.66656	0
D009765	22.64727	14.5409	1.92913	12.04242	0	0	0		8.38326	22.64727	14.5409	1.92913	0	0	0	0	12.04242	0
Healthy	23.42639	0.33288	0.51151	0.42321	0	0	0.17302		27.63756	23.42639	0.33288	0.51151	0	0	0	0.17302	0.42321	0
Healthy	2.47996	0.75679	0	0	0	0	0		71.56027	2.47996	0.75679	0	0	0.30956	0	0	0	0
D009765	43.27301	24.4324	2.64022	5.00971	0	0	0.09184		13.87719	43.27301	24.4324	2.64022	0	0	0	0.09184	5.00971	0
Healthy	4.18487	4.87995	0	0	19.8026	1.03143	0.02905		29.2596	4.18487	4.87995	0	19.8026	0.00875	0.54902	0.02905	0	1.03143
Healthy	1.88225	4.10238	1.18391	0.15411	3.96128	0	0.00829		78.82149	1.88225	4.10238	1.18391	3.96128	0.73888	0	0.00829	0.15411	0
Healthy	5.52898	3.03741	0.02808	0.58303	0	0	0		73.53693	5.52898	3.03741	0.02808	0	5.95261	0	0	0.58303	0
Healthy	31.30927	4.51369	0.09546	0	3.15984	1.51367	0		21.32563	31.30927	4.51369	0.09546	3.15984	0.77811	0.38214	0	0	1.51367
D009765	27.82116	10.52949	0.40213	0.15581	2.42497	0	0.01935		18.20809	27.82116	10.52949	0.40213	2.42497	0.14546	0	0.01935	0.15581	0
Healthy	7.26073	1.17901	0	0	1.66102	0	0		69.04631	7.26073	1.17901	0	1.66102	0.03005	0	0	0	0
Healthy	10.28691	3.97542	0.03083	0.02222	0	0	0.72845		70.2875	10.28691	3.97542	0.03083	0	0.67284	0	0.72845	0.02222	0
D009765	16.51804	16.79594	3.62456	5.77267	3.48115	0	0		38.32804	16.51804	16.79594	3.62456	3.48115	0	0	0	5.77267	0
Healthy	28.54551	4.66065	0	0.20585	0	0	0.07595		39.1639	28.54551	4.66065	0	0	1.93919	0	0.07595	0.20585	0
Healthy	0	0	0	0	0	0	0		87.4337	0	0	0	0	0	0	0	0	0
Healthy	0.33384	4.21504	0.31914	0.9153	0.01514	0.03161	0.37946		68.16003	0.33384	4.21504	0.31914	0.01514	0.00142	0	0.37946	0.9153	0.03161
D009765	17.89711	6.08207	7.87818	1.98313	1.30552	8.25361	2.26577		12.92851	17.89711	6.08207	7.87818	1.30552	0.04069	0.76698	2.26577	1.98313	8.25361
Healthy	1.96515	8.1574	0	0.24863	0.89514	0	0		62.9568	1.96515	8.1574	0	0.89514	0.01049	0	0	0.24863	0
D009765	46.82532	1.22828	0	0	0	0	5.03193		23.37912	46.82532	1.22828	0	0	0	2.59978	5.03193	0	0
Healthy	2.78587	0.86913	0	0	0	0	0		72.9509	2.78587	0.86913	0	0	0	0	0	0	0
Healthy	36.16171	17.17944	0.03311	0.56236	0	0	0		36.1857	36.16171	17.17944	0.03311	0	0.04648	0	0	0.56236	0
Healthy	0.62678	9.71799	1.08869	0.72071	0.15859	0.06069	0.5635		45.22725	0.62678	9.71799	1.08869	0.15859	0.04066	0	0.5635	0.72071	0.06069
Healthy	1.70189	1.79951	0.28437	0	0	0	0.02533		70.15583	1.70189	1.79951	0.28437	0	0.10549	0	0.02533	0	0
Healthy	5.58959	4.61606	4.11158	0	0.14317	0	0		70.96625	5.58959	4.61606	4.11158	0.14317	0.26038	0.05538	0	0	0
Healthy	1.56544	14.49246	3.68862	0.03788	3.10403	0	0.08656		60.66537	1.56544	14.49246	3.68862	3.10403	0.00028	0	0.08656	0.03788	0
D009765	19.40625	4.78879	0.16866	1.46078	0	0	0.49954		30.69296	19.40625	4.78879	0.16866	0	2.37303	0	0.49954	1.46078	0
Healthy	11.19889	1.35714	0	0	0	0	0		57.27922	11.19889	1.35714	0	0	0	0	0	0	0
Healthy	5.27806	6.1274	20.73867	4.72083	14.7286	3.18572	0.23385		34.32128	5.27806	6.1274	20.73867	14.7286	0.1024	0	0.23385	4.72083	3.18572
D009765	23.13549	9.81661	1.55735	4.81604	0.15768	4.25231	0		23.65944	23.13549	9.81661	1.55735	0.15768	0	0	0	4.81604	4.25231
Healthy	3.43044	5.79019	0.87785	0.25114	0	0	0.0248		66.60812	3.43044	5.79019	0.87785	0	0.3938	0	0.0248	0.25114	0
Healthy	11.74978	6.70802	0.42477	0.1038	0.02524	0	1.62886		52.15401	11.74978	6.70802	0.42477	0.02524	0.99171	0.32244	1.62886	0.1038	0
Healthy	10.1027	2.5863	0.84124	1.41006	0	2.57505	6.89023		18.69486	10.1027	2.5863	0.84124	0	0.04573	0	6.89023	1.41006	2.57505
Healthy	25.48381	8.54357	0.77328	4.03454	1.7995	1.92223	3.52413		25.69145	25.48381	8.54357	0.77328	1.7995	0	0	3.52413	4.03454	1.92223
Healthy	44.05529	1.84068	0.0829	0	0	0	0.81169		24.12325	44.05529	1.84068	0.0829	0	0.03239	0	0.81169	0	0
Healthy	0	45.033	3.12594	0	0	0	0		31.0547	0	45.033	3.12594	0	0	0	0	0	0
Healthy	2.39138	7.7671	0	0.32545	0.5369	0	0		68.73852	2.39138	7.7671	0	0.5369	0.01243	0	0	0.32545	0
Healthy	20.83465	5.94577	0.00129	0.06109	0	4.50389	0.66548		50.29286	20.83465	5.94577	0.00129	0	0	0	0.66548	0.06109	4.50389
Healthy	3.29387	2.15976	0.4931	0.26617	0	0	0.03675		76.55823	3.29387	2.15976	0.4931	0	6.10883	0	0.03675	0.26617	0
Healthy	9.66916	10.02407	0.61563	0.13908	1.23156	0	1.36638		35.55027	9.66916	10.02407	0.61563	1.23156	0.00411	0	1.36638	0.13908	0
Healthy	6.89766	26.18386	1.9677	0.20887	0.677	0	0.08855		41.83587	6.89766	26.18386	1.9677	0.677	0.59221	0	0.08855	0.20887	0
Healthy	57.48301	4.05125	0.54162	0.07275	0	2.61527	0.23083		24.03114	57.48301	4.05125	0.54162	0	0.98518	0	0.23083	0.07275	2.61527
Healthy	19.44228	16.85867	0.5457	0.16183	2.84143	0.5608	0.79063		16.02022	19.44228	16.85867	0.5457	2.84143	0.22438	1.40692	0.79063	0.16183	0.5608
Healthy	75.53208	14.18132	1.27602	0.78632	0	1.04955	0.9056		1.74333	75.53208	14.18132	1.27602	0	0	0	0.9056	0.78632	1.04955
Healthy	8.48537	7.12499	0.1628	0.1553	5.23381	0	0		53.44469	8.48537	7.12499	0.1628	5.23381	0.38704	0	0	0.1553	0
Healthy	16.8563	9.4034	0.47241	0.04315	11.7725	4.81863	1.40887		22.19776	16.8563	9.4034	0.47241	11.7725	0.19127	0.37424	1.40887	0.04315	4.81863
Healthy	6.26644	4.49109	0.36559	0.21574	8.39269	0	0		57.61572	6.26644	4.49109	0.36559	8.39269	0.49565	0	0	0.21574	0
D009765	47.32595	6.13601	0.12591	0.18402	0.91011	0	1.28774		25.57802	47.32595	6.13601	0.12591	0.91011	1.33022	0.45129	1.28774	0.18402	0
Healthy	8.02633	17.68596	0	0	11.8272	0.91867	0		35.9012	8.02633	17.68596	0	11.8272	6.70859	1.53274	0	0	0.91867
Healthy	23.21969	12.73361	0.95441	0.34122	0	0	0.06993		23.43123	23.21969	12.73361	0.95441	0	0.81921	0	0.06993	0.34122	0
Healthy	23.92146	22.41965	7.02903	1.07283	0.70745	0	0.21513		17.1845	23.92146	22.41965	7.02903	0.70745	3.36171	0	0.21513	1.07283	0
D009765	27.72887	2.15481	20.80487	30.35836	0	0	0		0	27.72887	2.15481	20.80487	0	0	0	0	30.35836	0
Healthy	45.83712	0.0108	10.10741	0.26522	0	0	0.78865		7.87584	45.83712	0.0108	10.10741	0	0.00059	0	0.78865	0.26522	0
Healthy	17.64758	24.76021	4.51211	4.02556	0	0	0.94572		18.27215	17.64758	24.76021	4.51211	0	0.04531	0	0.94572	4.02556	0
D009765	48.97315	21.17643	1.50471	2.48352	0	0	0.42858		7.63888	48.97315	21.17643	1.50471	0	0.02124	0	0.42858	2.48352	0
D009765	14.38292	0.4464	0	0.00766	0	0	0.11132		51.61396	14.38292	0.4464	0	0	0.00235	0	0.11132	0.00766	0
Healthy	13.58567	1.09522	0.09502	0.93951	4.82531	0.53115	0.14135		42.5366	13.58567	1.09522	0.09502	4.82531	0.64869	0	0.14135	0.93951	0.53115
Healthy	20.78126	9.36796	0.45952	1.74371	0.04614	0	0.00618		54.67301	20.78126	9.36796	0.45952	0.04614	0.32976	0.39853	0.00618	1.74371	0
Healthy	28.97288	0	0	0	0	0	0		0	28.97288	0	0	0	0	0	0	0	0
Healthy	1.57706	19.58359	67.4893	0.18906	0.60999	0	0		0.00729	1.57706	19.58359	67.4893	0.60999	0	0	0	0.18906	0
Healthy	29.76132	2.81317	0.18118	1.49033	0	0	0.26481		40.92264	29.76132	2.81317	0.18118	0	0.5654	0.54901	0.26481	1.49033	0
Healthy	5.89062	3.91834	0.24791	0.15529	9.43798	0	0		49.161	5.89062	3.91834	0.24791	9.43798	0.8335	0	0	0.15529	0
Healthy	4.00152	9.96732	5.71762	0.84095	0	0	0.02185		57.31001	4.00152	9.96732	5.71762	0	0.00197	0.06253	0.02185	0.84095	0
D009765	33.08245	39.06821	0	0	0	0.24542	1.29145		17.09515	33.08245	39.06821	0	0	0	0	1.29145	0	0.24542
Healthy	40.15212	16.02898	0.04764	3.39887	2.35641	0	0.01782		1.8927	40.15212	16.02898	0.04764	2.35641	0	0	0.01782	3.39887	0
Healthy	1.02734	1.35797	0	0.14158	0	0	0.01846		89.28421	1.02734	1.35797	0	0	0.09071	0	0.01846	0.14158	0
Healthy	2.17328	0.06828	0.24775	0	0	0	0		66.89141	2.17328	0.06828	0.24775	0	0	0	0	0	0
D009765	44.58514	22.44731	3.88359	3.46829	2.06052	0	0		11.61606	44.58514	22.44731	3.88359	2.06052	0	0	0	3.46829	0
D009765	28.21964	10.69739	0.38071	0.09226	0	0	0.19966		24.19009	28.21964	10.69739	0.38071	0	0.05357	0	0.19966	0.09226	0
Healthy	33.80243	29.89351	0.19391	4.20806	4.13728	0	0.00959		4.10778	33.80243	29.89351	0.19391	4.13728	0	0	0.00959	4.20806	0
Healthy	16.09881	23.23307	26.59789	1.05484	1.44196	0.90179	0.62309		8.77953	16.09881	23.23307	26.59789	1.44196	0	1.14003	0.62309	1.05484	0.90179
Healthy	0.55091	1.18793	0.80258	0.0395	0	0	0.03138		54.27342	0.55091	1.18793	0.80258	0	1.02436	0	0.03138	0.0395	0
Healthy	4.84709	1.43184	0.04747	0.01516	0.50623	0	0		3.34115	4.84709	1.43184	0.04747	0.50623	0	0	0	0.01516	0
D009765	20.96331	5.56868	0	0	0	3.198	1.80499		57.97624	20.96331	5.56868	0	0	0	0	1.80499	0	3.198
Healthy	25.52973	16.24737	3.3194	0.10442	0.19545	0	0.24458		40.18179	25.52973	16.24737	3.3194	0.19545	0.25597	0	0.24458	0.10442	0
D009765	9.18559	5.73998	22.72464	6.82938	0	0	0.28956		3.24731	9.18559	5.73998	22.72464	0	0	0.04657	0.28956	6.82938	0
Healthy	0	0.00217	35.83796	0	0	0	0		1.07049	0	0.00217	35.83796	0	5.66011	0	0	0	0
Healthy	17.55745	10.88089	2.37397	0.79181	2.08545	0	1.7013		50.81695	17.55745	10.88089	2.37397	2.08545	0.73585	2.28082	1.7013	0.79181	0
Healthy	14.72297	17.57444	0.19902	0.50657	0	1.02179	0		49.71359	14.72297	17.57444	0.19902	0	3.50443	0.88665	0	0.50657	1.02179
Healthy	6.1816	8.47031	0.11428	0.40519	23.5088	2.38438	0.30667		28.92333	6.1816	8.47031	0.11428	23.5088	0.01839	2.2586	0.30667	0.40519	2.38438
Healthy	9.92189	3.32785	3.6398	1.43541	6.65537	0	2.06173		39.37208	9.92189	3.32785	3.6398	6.65537	0.00336	1.80999	2.06173	1.43541	0
Healthy	17.15113	15.96003	0	0.26328	0	10.9294	8.79576		26.22522	17.15113	15.96003	0	0	0	1.98028	8.79576	0.26328	10.9294
D009765	4.22101	9.44076	0.46125	0.18767	0.08735	0	0		47.2825	4.22101	9.44076	0.46125	0.08735	1.89694	0.18786	0	0.18767	0
Healthy	3.86435	2.4526	0	0.70042	0	0.07443	0.28468		77.39957	3.86435	2.4526	0	0	0	0.07211	0.28468	0.70042	0.07443
D009765	42.43144	19.63686	10.70955	2.35729	0	0.35098	5.4942		1.60859	42.43144	19.63686	10.70955	0	0.0421	0	5.4942	2.35729	0.35098
Healthy	11.13733	3.45578	0.01452	0.02246	0	0	0.60371		32.17722	11.13733	3.45578	0.01452	0	0	0	0.60371	0.02246	0
Healthy	1.71155	4.31267	1.80114	0.1151	4.44458	0	0		59.0471	1.71155	4.31267	1.80114	4.44458	0.17628	0.20643	0	0.1151	0
Healthy	21.33687	13.50688	15.02029	0	0	0	0.26171		35.7035	21.33687	13.50688	15.02029	0	0.00647	0	0.26171	0	0
D009765	13.65184	7.98247	5.72181	2.45547	0	0	1.82797		34.12527	13.65184	7.98247	5.72181	0	0	0	1.82797	2.45547	0
Healthy	2.10533	7.18923	2.56952	0.07342	0.00906	0	0.02185		58.55695	2.10533	7.18923	2.56952	0.00906	0.62687	0	0.02185	0.07342	0
Healthy	63.48749	6.15509	10.0963	0.36862	0	0	0.96152		6.46265	63.48749	6.15509	10.0963	0	0	0	0.96152	0.36862	0
Healthy	35.42153	4.14763	0	0	0	2.55649	1.77375		44.13821	35.42153	4.14763	0	0	0	0	1.77375	0	2.55649
Healthy	3.17581	3.03447	0	0	0	0	0.13385		85.4941	3.17581	3.03447	0	0	0	0	0.13385	0	0
Healthy	11.58754	4.33959	0.2779	0.07696	0	0	0.01735		69.50188	11.58754	4.33959	0.2779	0	0	0	0.01735	0.07696	0
D009765	19.69013	4.54982	0	0	0	0	0		49.58039	19.69013	4.54982	0	0	0	0	0	0	0
Healthy	10.02738	0.38855	0	0	0	0	0		84.84237	10.02738	0.38855	0	0	0	0	0	0	0
Healthy	13.21283	4.11522	0.43509	0	0	0	0		66.39831	13.21283	4.11522	0.43509	0	1.12807	0	0	0	0
Healthy	8.71799	5.94243	1.40124	0.4002	0.53416	0	0		67.63385	8.71799	5.94243	1.40124	0.53416	0.03282	0.0066	0	0.4002	0
Healthy	6.40653	4.08092	0.39261	0.15855	8.3331	0	0		57.44099	6.40653	4.08092	0.39261	8.3331	0.5827	0	0	0.15855	0
D009765	19.50374	5.21972	0	0	0	0	1.12662		64.80778	19.50374	5.21972	0	0	0.19758	0.12171	1.12662	0	0
Healthy	5.77868	2.35022	0	0	0.51804	0	0		66.22997	5.77868	2.35022	0	0.51804	0.13861	0	0	0	0
Healthy	2.35711	8.27378	0	0.46035	0	0	0		69.76399	2.35711	8.27378	0	0	5.85317	0	0	0.46035	0
Healthy	13.66092	4.01065	0.48718	0	0	0	0		65.94942	13.66092	4.01065	0.48718	0	1.13732	0	0	0	0
Healthy	44.47366	20.9279	1.63581	0.06178	1.15307	0	0.7006		12.11656	44.47366	20.9279	1.63581	1.15307	0.17129	1.84305	0.7006	0.06178	0
D009765	46.72638	10.9712	18.53217	10.42521	0.31945	0	0.01235		0.50331	46.72638	10.9712	18.53217	0.31945	0	0	0.01235	10.42521	0
Healthy	4.61571	7.00177	5.52401	0.64777	7.064	0	0.19931		44.4185	4.61571	7.00177	5.52401	7.064	0.26386	0	0.19931	0.64777	0
D009765	20.30479	11.8178	10.70278	2.31942	5.5827	3.64204	3.89822		14.20342	20.30479	11.8178	10.70278	5.5827	0	1.31565	3.89822	2.31942	3.64204
