s	Phytobacter_ursingii	Acinetobacter_baumannii	Pseudomonas_E_parafulva_B	Leclercia_sp000755535	Serratia_marcescens_I	Veillonella_parvula_A	Staphylococcus_warneri_A	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Faecalibacterium_sp900539885	Alistipes_putredinis	Agathobacter_rectalis	Phocaeicola_vulgatus	Bacteroides_ovatus	Alistipes_shahii	Alistipes_onderdonkii	Mediterraneibacter_torques	Blautia_A_wexlerae
Healthy	-0.975350168820555	-5	-5	-5	-5	-2.78781239559604	-5	-2.92445303860747	-5	-3.0268721464003	1.01793898409153	0.650413412008487	-5	0.788097633380297	0.612882356248423	-2.20411998265592	-5	0.443921363760265	-1.23500240071512	-0.156648850730095
Healthy	-0.899939776068847	-5	-5	-5	-1.35723879673468	-5	-5	-2.7594507517174	-5	-5	-5	-0.132397000407165	-5	-5	-5	-0.566694301291877	-5	-5	-2.09258863922541	-1.69507883809911
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.184601584583565	1.07709197705184	0.301485765632598	-5	0.878285626758961	-5	-0.0498299401917999	-0.862994223570901	0.226517420084363	0.547367286373943
Healthy	-1.19314197048118	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.906551057660741	0.526111730203189	0.842481927741664	0.104691918900206	-5	0.324405933803544	-0.273492845795236	-0.744413950981442	-1.15864052954515	-1.35232368675913
Healthy	-2.07675598136972	-5	-5	-1.50113831100712	-5	-1.38711023071252	-5	-3.69897000433602	-1.7854210464295	-5	0.632934854682077	0.142095247738979	0.570073367885379	0.736129468544218	-5	-0.292642765549822	-0.304457036274459	-1.41273815030747	-0.849274253413805	-0.564219318227404
Healthy	-0.0143759601353428	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.33502459370597	0.0526285427921163	1.11847669473569	-1.12211057462852	0.191900726279781	0.245966465783058	-0.0689033439844562	-1.30250911282894	-1.02140867317993	-1.29834568267425
Healthy	-1.67243673981272	-5	-5	-5	-5	-1.86075078242839	-5	-2.51286162452281	-0.976582910158895	-2.06298389253519	-0.457610330459063	0.617975882710398	0.399240941692456	0.475647947864109	-0.0672675621561866	-1.18943147078359	-1.22929523178422	-1.40815658877522	-2.13430394008393	-0.562518973584312
Healthy	0.279370318179108	-5	-5	-5	-5	-5	-5	-1.50528897479474	-5	-5	-2.22767829327708	0.87833447997776	0.0519740092374576	1.27942760557363	0.384471695329019	-0.32700675582101	-0.0116729665670236	-1.55299710153384	-0.0622615063154717	-0.751805962059143
Healthy	-0.947036871244497	-5	-5	-5	-5	-1.29439283659539	-5	-5	-5	-5	-5	0.0371554773862505	-5	0.952591953166605	1.46581707751012	0.930689293271232	-0.871374595124049	-1.73189027019152	-1.56272520258988	-0.578544153309555
Healthy	-0.0900430218318357	-0.466596574907093	-5	-1.53850147321698	-5	-5	-5	-2.53760200210104	-5	-5	0.623927087827423	0.506151770826484	-1.66796572297248	0.856017974606471	0.22127336273209	-1.06585518820752	-2.02548830726267	-2.70114692359029	-1.94309514866353	0.0389101245729499
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.31629562976365	0.103221992452924	-0.0116238955083969	1.3079004066787	0.723663328438739	-0.695595650316269	-5	-0.897463393125929	-0.848783421143544	-0.71397039949181
Healthy	0.0339301370506614	-5	-5	-5	-1.17907641211868	0.957897836760772	-5	-2.54668165995296	-2.25258819211358	-5	-2.54515513999149	1.16216726669765	-5	-5	-2.32882715728492	-5	-5	-5	-0.0286591975430706	-5
Healthy	-0.656473246902283	-5	-5	-5	-5	-1.46826569072345	-5	-5	-5	-5	0.408272196909349	0.649088428935827	0.975109529774362	0.334996280243225	0.909898195484522	-0.67623241670322	0.44843112804586	-0.348092327913001	-0.740310577283086	-1.03658998431977
Healthy	0.911756149470081	-0.762808263424861	-5	-5	-5	-5	-5	-2.92081875395237	-5	-1.708409174342	0.252085665976224	0.570032460714852	-5	0.711901667281236	-0.271240524832126	-0.55995722329066	-0.397614409894895	-1.88041422503822	-0.569199575375819	0.217639209634363
Healthy	1.03834630719132	-5	-5	-5	-5	-0.168738279697178	-5	-5	-1.85949195696182	-5	0.497703496152042	-5	0.76323925909448	-0.179207618911796	1.37226025647632	-0.546528766277064	-5	-0.884855648206893	-0.876867335689098	-5
D007234	1.85641776613082	1.20869148746446	0.367292542958044	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	-5	-5	-5	-5	-0.460221565054774	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.671375792509793	-5	-5	-1.03796231343499	-5	1.0768700894132	0.716115243564802	0.879944706153063	0.366785185175488	0.801188224549213	0.0425755124401906	0.235220291520957	-0.691649051413274	-0.530001357781253	-0.670276775942103
Healthy	-1.02863136320858	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.483798331346702	0.321542509120729	1.08530877753532	0.558171969460106	-0.699100312227751	-0.577049218772981	0.199211969575522	-0.0167572158062559	-1.08207457793526	-1.6763354643919
Healthy	-0.357634419155027	0.275343608637147	-5	-5	-5	-2.73282827159699	-5	-5	-5	-5	0.460482885835512	1.15641011850268	1.19316385012032	-2.23136189875239	0.809286932450235	-2.32790214206428	-0.304632165612035	-0.563535201858381	-0.902152922576663	-0.670866642785713
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.5016894462104	-5	-5	-0.794362640520571	-0.969440754708844	-1.06333548699992	-0.205114786921075	-0.724090031329088	-1.44684545183037	-1.31930197030236	-5	-1.36602684421033	-1.389020620077
Healthy	1.8187701366177	-5	-5	-5	-5	-1.57856060977995	-0.384312918065169	-5	-1.58419227236446	-3.67778070526608	-5	-5	-5	-5	-5	0.145957386466343	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.698541578728311	1.3107444902423	-5	-5	0.526299206705189	0.774211027090588	-5	-5	-5	-0.380228613838327
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.116630985425779	0.536072114050467	0.842609239610562	0.858592533507224	-1.49675422853489	0.262137715102976	-0.356863288956562	-0.537377425099451	-1.06859298644343	-0.362230170844176
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.936099859726103	0.489975344902474	0.733322477995739	0.878852560545301	-0.160471675422469	-1.6087119514047	0.274589618967605	-0.436993812938206	-0.91818479936772	0.295465936048414
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.7303445316929	0.516996525547131	0.00691935450255115	1.64522580983656	0.562186955081	0.55920137103237	-0.421888222210373	-1.52929557027721	-0.800080348409432	-0.608800159891225
Healthy	0.994360271966917	-5	-5	-5	-5	-5	-5	-2.01144104312138	-5	-5	0.675269534376509	-1.03465716443938	-0.757458571701616	-5	-0.425424757341422	-0.0987815058797901	0.0336328099136159	-5	-0.0628634113576321	-0.926501601282739
D007234	0.988808136525774	-5	0.524610295262828	1.47639117143482	-5	-0.96617430604669	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.39859193946532	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22416024326121	0.295265737989298	1.16296476450201	-0.239441820752562	-0.197931292816564	-0.304930047656893	0.299561772765395	0.104763578743929	-0.796260191366142	-1.85542579239038
D007234	1.45235555603661	-5	0.40644990592455	-5	1.08675514346692	0.901803657963669	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.199129606078546	-5	-5	-5	-5	-5	-5	-1.37263414340727	-5	-5	0.0632883131085122	-1.62142042388423	-0.0953493603654835	-1.42021640338319	0.549807311554772	-1.22329881601159	-0.38016607743399	-1.38785216167351	-0.914923588527905	-0.156829535480102
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.59176003468815	-5	-5	1.41350780669589	0.709807407003712	1.01622287488527	0.298269988538764	-5	-5	0.440172044626546	-0.522878745280338	-1.4263163069062	-1.15670491726349
Healthy	-1.26416166568293	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.919045126604032	0.981071648905573	1.09562642814223	0.0576508919277649	0.452893012595859	-0.939264396550681	0.0774914526664058	-0.345621283810412	-1.06590573164452	-0.387004343967652
Healthy	-1.06767846801071	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.41358992340297	0.561927427447181	1.07866376552437	0.728938670836858	-2.1073489661227	-5	0.337732730777216	-0.518557371497695	-0.542981497006191	-0.640354207325457
Healthy	0.138331123783905	-0.7743806186666	-5	-5	-5	-2.57024771999759	-5	-5	-5	-5	0.379256554861134	0.568057326493436	0.732750699675139	0.46071747541877	-1.15614457737684	-1.6844494655781	0.521314643457293	0.163855809964434	-0.767486707313942	-0.84743648574346
Healthy	-1.08386201689282	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.801991290822079	0.350546493201488	0.248963407820076	0.333181175025893	0.0442064643828984	-0.738261452647462	-0.603608838269802	-0.710946442407359	-0.466443999041635	-0.897566294318664
Healthy	-5	-5	-5	-5	-5	-0.408189937469083	-5	-3.15490195998574	-5	-5	0.327753196948338	1.17507701138292	-5	1.05290199953313	0.52490606992522	0.611385510056041	-5	-5	-1.61439372640169	0.107315137608036
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.988849578305907	0.640799339432711	-5	-5	0.025531148300212	0.519323867213553	-5	-5	-0.724919101543141	-0.207174233022427
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.752321270429342	-5	-5	0.707706403979199	0.993423884895243	-5	-5	-5	0.423861643702227	-5
Healthy	0.24673732788521	-5	-5	-5	-5	-1.21126614117229	-5	-5	-5	-5	-1.28743447212669	1.06873154201888	0.233600146784111	1.06155840084762	0.119328485631008	-1.32753268693192	-0.117378709963466	-1.61207653302656	-1.2940508050897	-0.485199978262284
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.48069715076457	0.571911377706081	1.25844834507935	0.0156656659570403	0.845794214165439	-1.11724784438692	0.509354431600706	-0.455832699682682	-0.850165303284215	-0.916497380169733
Healthy	-0.361690488298078	-5	-5	-5	-5	-1.18309616062434	-5	-2.34582345812204	-2.41341269532824	-5	-0.459683041080592	0.920474482586579	0.484824946891061	0.0571752487935033	-0.108284178145288	0.0839538795685481	-0.58832979761419	-0.884123335731555	-0.570813155095287	-0.382957700086556
Healthy	-1.61314447081528	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.91489030900388	0.12846389106476	1.16512883534102	-0.255026763964733	0.134419377585726	-1.36411431471873	0.204361491797979	-0.19453992258081	-0.862962545210487	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.355027938768559	0.311760216538254	0.269751040429512	0.0630066706834099	0.095200745078883	0.186221536270829	0.0131701966795219	-0.966696898627426	-1.28382965214015	-1.55501888791206
Healthy	-0.381742655159598	-5	-5	-5	-5	0.282146099149468	-5	-5	-0.982299028775883	-5	1.10330450844068	1.45199217791328	-5	1.32731621814603	0.916052106106015	0.573312639954846	-5	-5	-1.3137213219328	-1.69250396208679
Healthy	-2.24033215531037	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0982693082707813	0.133229043701334	-0.474734860619101	0.225575464015437	0.24836076873472	-1.61314447081528	-0.410899721692771	-1.65816994307949	-1.94538694544311	-0.643572558307645
Healthy	-1.22242819530859	-5	-5	-5	-5	-0.692204551884026	-5	-5	-5	-5	1.52156183726876	0.253325887565481	-5	0.175847986023007	0.86727711083627	0.409556120563377	-0.0823264767186193	0.594919351523505	-1.19375217280421	-1.98589967848038
Healthy	-5	-5	-5	-5	-5	-0.783649330860804	-5	-5	-5	-5	1.14176041017259	0.555104126341952	0.776990859096303	0.783910007926367	0.429782953994068	-2.19111413264019	-0.146028159432728	-1.50100063641985	-1.03235843591699	-1.15335367142288
Healthy	0.754896973947549	-5	-5	-1.25297682254837	-5	-5	-5	-5	-5	-5	0.719665167533148	0.526248789946678	0.386597049736654	-5	-0.130603983708396	-5	0.184867383782987	0.0797960611723599	0.501015419552403	-5
D007234	-5	-5	-5	1.48037220066697	-5	-5	0.165300724343935	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.664510351223582	0.330807301213916	0.72518774943761	0.697086298532202	-1.31452698027724	0.363933351677887	-0.436970055684192	-0.503693194888631	-1.64282774227697	-0.18573242185286
Healthy	-0.102543361508675	-1.71309464702762	-3.50863830616573	-5	-1.13542959314657	-2.44129142946683	-5	-5	-2.45717457304082	-2.1771783546969	0.190586596242069	-1.91578131326076	-5	-5	0.655394900280183	-0.37408078413227	-3.09151498112135	-3.13667713987954	-0.280403575961699	-5
Healthy	-0.504192113198233	-5	-5	-5	-5	-1.96297212024422	-5	-2.54668165995296	-2.32513885926219	-5	-0.331856461158382	0.284342737996357	-0.127721325923299	1.23021919548997	-0.217670731003163	-0.7197859706616	-1.41116827440579	-0.687336133849369	-1.67039875164348	0.0806950163582147
D007234	0.554874221174158	-5	-2.62160209905186	1.7792061000911	-5	0.190062632449318	1.09324337768349	-2.51427857351842	-5	-2.16685288808721	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.137922314257886	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.325129677657725	1.07786224708674	1.04387330495609	0.861425674282493	-5	0.585179757272633	0.371669912865469	0.73785312686747	-1.20495462957887	-0.628839744475729
Healthy	-5	-5	-5	-5	-5	-1.76624263703449	-5	-5	-5	-5	-1.06148027482351	0.782747017311195	1.28019603207918	0.657380973694551	0.545127669996762	-1.10695988804288	0.174362225020696	-0.516355656599669	-1.34804393046693	-0.796042908318756
Healthy	-1.41330019837595	-5	-5	-5	-5	-5	-5	-1.6272720591144	-5	-5	1.08589716749025	0.532493214356579	0.725816926180283	-5	0.246456725002307	-0.75190406890587	0.11186714680447	-5	-1.52724355068279	-5
Healthy	0.0370956706647246	-5	-5	-5	-5	-0.0723114762505718	-5	-5	-5	-5	1.03294939170684	-1.04368746915881	-5	0.246429639692092	0.82743260304807	0.236030625074994	-5	-5	-0.864994633056113	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.31425826139774	-5	-3.0268721464003	-0.106082962440578	0.343725581999507	0.982859394090142	0.260317100505045	0.640186175385894	-2.24184537803261	-0.156038816527818	-0.703225153259688	-0.936854362893362	-0.475967565125609
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.330868124216117	1.18701591274137	0.560451842667346	-5	0.495112603585982	-0.751095349438321	-5	-1.26728465965001	-0.623879474390548	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.446389581285007	-5	-5	-0.522184429413983	-5	-5	-5	-0.384397102016759	0.0897567904381113
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.719310566332853	0.732879254776508	0.898751501669614	0.872524538194103	0.677407094784234	-0.752223069302434	-0.486809044582635	-0.331288018901127	-0.199035609215305	-0.836510641807301
Healthy	0.735677927716452	-5	-5	-1.60414962398122	-5	-5	-5	-5	-5	-5	0.715297877615596	0.533089204285378	0.388648167549839	-5	-0.0983727888759343	-5	0.201306978374776	0.0323971254889802	0.264758811598086	-5
Healthy	-5	-5	-5	-5	-5	-1.33970383972927	-5	-5	-5	-5	0.972983218696023	0.771042617725416	0.99926542143171	0.491381306690588	0.680638235352486	-0.240143372659319	0.558655780150249	-0.490931954982838	-0.91413882621155	-1.53003079050004
Healthy	-1.32679471822095	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.894553087326779	0.607369228176479	1.11166939004637	-5	-0.00542771377614094	0.00386964466888396	0.375888474565265	-0.532821222056968	-0.944621668625	-5
Healthy	-5	-5	-5	-5	-5	-1.05675287486214	-5	-5	-1.48293612651735	-5	-5	1.36033416046057	-5	1.0772592272104	-5	-1.97674754036629	-5	-5	-0.0049354658438585	0.653192246226608
Healthy	-5	-5	-5	-5	-5	-1.72561120444962	-5	-5	-5	-5	1.12224570426587	0.722236459964473	0.331184266586084	1.37978415649811	0.919097975282749	0.701618059862704	-0.260040206760667	-1.68235445677884	-0.738190145778916	-0.422485222226635
D007234	1.28040329710981	0.647500331142737	-5	1.0705664600305	-5	1.3288301795297	-5	0.365662042191301	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-1.79290445958078	-5	-0.766115891234114	1.81447274436113	1.16910724784381	-5	0.606604904729689	-1.44357687862871	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.47031304622708	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0381140088479396	1.22557313885717	0.469092672481274	1.02982637010259	-5	-5	-0.0560803013425468	-1.12685384867174	-1.44309473094455
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.30315521885512	0.639231415782417	0.820428731159117	0.568789384498602	1.15580379093168	0.498493883870554	0.377246130640712	-0.337100573637423	-5	-5
Healthy	-0.453963485721644	-5	-5	-5	-5	-2.23507701535011	-5	-2.71444269099223	-5	-5	-0.320108981817255	0.523586502561027	0.653357254480534	0.116853376282764	-1.32002730572258	-5	-0.308900818034382	-2.29756946355447	-0.967461820739993	-0.405287096051559
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.629299482317265	0.263143510070371	0.142749143257439	0.340650306187225	0.188163226773199	-0.526483834649084	0.570967686925047	-2.44129142946683	-1.19804776514572	-2.39685562737982
Healthy	0.365841641102553	-5	-5	-5	-5	-5	-5	-5	-5	-0.874193541860473	-0.145396431750701	-2.07007043991541	-5	-0.0745692931907329	-5	-0.652669984683049	-5	-5	-1.32938311359967	-0.902951034988869
Healthy	-5	-5	-5	-5	-5	-0.914602377983031	-5	-5	-2.20411998265592	-5	-0.357713586904761	0.534372641429736	0.409679570060356	-0.144014697447096	-5	-0.586180734826956	-0.0118469904656849	-0.954598777004158	-2.58004425151024	-0.842120325610846
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.69590621942782	-5	-5	-5	-5	-5
Healthy	-0.859932130947713	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.290533206910877	0.732341480488827	1.14648184152468	-5	1.11614963388657	-0.566470174084505	0.30603022996278	-0.557708413713929	-1.93107238831793	-1.36713795989977
D007234	1.59739030510565	-5	-5	-5	-1.24397278702656	0.812256741780754	-0.0732358133391175	-5	-0.109629288492835	-1.04177068581162	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	-0.02922554960341	-5	1.96632484902343	-5	-1.06123017721688	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.01846373532765	1.87921467750038	0.991040796284755	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.506583777132866	-5	-5	-1.11480845939315	-5	1.07704106204257	0.717165196218999	0.865477674412904	0.338856736598275	0.811613206019945	0.0266067982851884	0.191853263164757	-0.779787275293518	-0.826434982141338	-0.753723054565939
Healthy	1.3044842804369	-5	-2.09044397075882	-5	-5	-5	-2.53610701101409	-5	-5	-1.89962945488244	1.90036554443472	-1.84103473961659	-2.44249279809434	-5	-1.58369241294012	-1.5775743236288	-5	-5	-5	-5
Healthy	-0.0765901726507472	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.33039165217903	0.0494351156424118	1.1191737087629	-1.02145429953726	0.293092832667985	0.255892138869106	-0.107782921265562	-1.39243775681641	-1.28116628169614	-1.37417328671429
Healthy	-0.925805469598181	-5	-5	-5	-5	-5	-5	-1.88605664769316	-5	-5	0.830821470232005	-0.0795531613265928	0.910117788304886	-5	-0.382035630776484	0.142580288480077	-0.186766051943544	-1.6140364293993	-1.54060751224077	-0.493860415733856
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.21896328721194	0.535739581470821	0.628394039367103	-0.455175701240272	-0.0107237568181662	-5	0.349959038828965	-0.363722782547957	-1.23381030668984	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06747667775787	0.681633734554935	-0.468763844769752	-0.159718214994233	0.916464476773387	-1.51555779235759	-0.116838432987884	-0.870310107800699	-0.544180975597269	-1.13822670328131
Healthy	-0.338404989333194	-5	-5	0.102526317851885	-5	-5	-5	-5	-5	-5	1.50086207242335	0.437189104257716	-5	-5	-0.147300474760439	1.03929551480879	-1.17276000049435	0.132637451066186	-0.0441968379181022	-5
Healthy	-5	-5	0.226994070825296	-5	-5	-5	-5	-5	-5	-5	-0.456838715805201	1.31594118170818	0.285356992304831	0.114123714096002	-1.72584215073632	-5	-5	-5	-0.0778248931399822	-0.208618167651541
Healthy	-1.53655496822957	-5	-5	-5	-5	-1.14200450443908	-5	-5	-5	-5	0.550210002196331	1.10408096537656	0.495005644936386	-0.135210158142817	0.0717421272368347	-0.702151982456503	-0.720972194377279	-0.905843438217477	-1.41896105122783	-0.474462839608941
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.78807891569149	-5	-5	1.07137417484064	0.495202872855685	0.721254824278395	-5	0.215827839474379	-0.78467974867007	0.0843617585514052	-5	-1.7680209731685	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.247533842365533	-0.0980841939677704	-0.275093632157745	0.289037931996099	1.22803084590063	-0.446080581488565	-5	-5	-5	-5
D007234	-5	-5	0.921443514693563	-5	1.80898505590523	0.262797437896016	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.19395576425191	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.637393653747374	0.262277812013292	0.173704780354547	0.319141467967919	0.244484938515985	-0.457709993574592	0.593918214252384	-1.84832376915295	-0.280660425032725	-2.11238269966426
D007234	-5	-5	1.91833869176526	-2.12842706445412	-3.10790539730952	-5	-0.428011819243922	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.22723835285597	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.876124850036332	0.368658712392227	1.10921428871422	-5	0.0387512649214559	0.0133597501971322	0.337577053932984	-0.188150295934365	-0.827922743030519	-5
D007234	-5	-2.75696195131371	1.45406563136189	-1.42113167133397	-5	-2.67366413907125	-0.502406969187967	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.316766870141431	1.42295586507648	0.833702857191721	-5	-5	-5	0.193672688337968	-1.13170831198214	-0.0427999052148524	-5
D007234	-5	-5	1.16347475330118	1.7515509149733	-5	1.19639479769506	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	1.99578787271581	-0.0427615649566561	-2.51855737149769	-5	-5	-1.29559207261316	-2.28650945690606	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.39577394691553	-5	-5	0.505630151043916	0.582841439635268	0.124696549918825	0.882686158772872	0.398268211255406	0.0349651749645363	0.466972846200009	-1.01385553528948	-0.192722107076975	-0.672191675676489
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.337346033765897	-0.264265404477594	-0.227744322795281	0.228248893910431	-1.50584540598156	-5	-5	-5	-0.212270388821814	-0.71545647704125
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09068860593962	0.781677840783049	-5	-5	-5	-0.249337353865944	-0.259471520625084	-1.97551433230083	-1.66675430103804	-1.31336373073771
