group	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Parasutterella	Ruminococcus_C	Bilophila	Faecalimonas	Pseudodesulfovibrio	Rothia	Bacteroides	Mediterraneibacter	Streptococcus	Anaerobutyricum	Blautia_A	Anaerostipes	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0	1.36351	0	0	0	0	0	0	0	0	32.90695	0	0	0	0	0	0	0	0	0
Healthy	2.82268	9.96137	2.14707	0.21826	0	1.87596	0	0	0	0	1.86862	0.33659	0	0.25848	0.49198	0	0	0.79378	0.0741	0
Healthy	0	0.73419	0.01098	0.00584	0	0	0.02569	0	0	0	41.38868	1.08396	0.0394	0.39933	0.06699	0.32442	0.06609	0.16045	0.05649	0.00447
Healthy	0	0	11.5426	0.62104	0	0	0.01842	0	0	0	17.53691	0.05519	0.17368	0	0	0	0	0	0	0
Healthy	0	1.37983	1.50484	0.08494	0	0.35551	0	0	0	0	0.73632	1.58999	0.81559	2.93196	1.5185	0.13639	0.01068	0.00207	0.17474	0.07829
Healthy	57.8041	7.74201	0.01154	0.03095	0.85468	0	0.00133	0	0	0	7.55808	0.00693	0	0.03383	0.06372	0.02148	0.02299	0	0	0
Healthy	0	2.21486	1.55868	0.01073	0	0	0.00046	1.26067	0	0.02943	3.80759	0.02758	19.48389	2.93058	4.26326	0.22761	0.00678	0.07919	0.41097	0
Healthy	0	3.29824	8.78375	0.19827	0	0.01277	0	0	0	0	6.76392	0.44901	0.49284	0	0.13799	0.08771	0.02296	0.26137	0	0
Healthy	0	5.71834	0	0	0	0.37054	0	0	0	0	20.63253	0.22368	0.4134	0	0.00433	0.01303	0.05187	0	0	0.00387
Healthy	0	11.721	0	0	0.00153	0	0.00347	0	0	0	4.74113	0.31386	0.01278	0.25588	0.16508	0.05215	0.04338	0	0.23148	0.13326
Healthy	0	2.36049	0.07433	0	0.24467	0	0.03679	0	0	0	36.44999	0	0	0.04583	0.02082	0	0.02368	0.02891	0	0
Healthy	1.02813	7.68466	0.35776	0.09088	0.00639	0.07895	0.13107	0	0.01114	0.00026	13.09306	0.25909	0.63059	1.30915	0.48967	0.15699	0.10273	0.15184	0.16926	0.25069
Healthy	0	18.0538	0	0	0	0.01777	0.02763	0	0.02532	0	16.35454	0.12363	0	0	0	0	0.14672	0	0	0
Healthy	0	2.86281	0	0	0	0	0	0	0	0	39.45708	0	0	0	0	0	0	0	0	0
Healthy	0	4.65646	0	0	0.04649	0	0	0	0	0	40.39804	0.357	0.43515	0	0.00827	0	0.0334	0	0	0
D006973	81.7458	2.23111	2.29736	0.12109	0.38627	0	0.01046	0	0	0	0.95704	0.0175	0.01725	0	0.02439	0.00279	0.02263	0	0	0
Healthy	0	3.71994	0	0	0.37994	0	0	0	0	0	24.45991	0.21507	0	0.02923	0.10914	0	0.21404	0.09225	0	0
Healthy	0	8.53755	0	0	0	0	0	0	0	0	14.59087	2.59632	0.29468	0.17201	0.60862	0	0	0	0	0
Healthy	0	18.5606	0	0	0	0	0	0	0	0	2.15784	1.95931	0	0.24406	0.13568	0	0	0	0.1525	0.69813
Healthy	0	0	0	0	0	0	0	0	0	0	46.7677	0	0	0	0	0	0	0	0	0
Healthy	0	5.38761	0	0	0.02934	0	0	0	0	0	17.73583	0.16983	0.08695	0.76896	0.27633	0.72456	0	0	0.07495	0
Healthy	33.0676	5.49195	0	0	0.24758	0.81122	0	0	0	0	7.3125	0.01124	0.54606	0.27384	1.72027	0.40277	0	0	0.28918	0.09962
Healthy	39.3845	1.61018	0	0	0.00298	0.00415	0	0	0	0	9.89442	0.07512	0.14412	0.41152	0.54225	0.25589	0.01101	0	0.14309	0
Healthy	0	5.13381	0.59558	0	0.00168	0	0	0	0	0	9.4537	0.03656	0.06265	0	0.02195	0	0.05915	0	0	0
Healthy	0	0.00181	82.805	0	0	0	0	0	0	0	0.00739	0	4.58809	0	0	0	0	0	0	0
Healthy	1.50608	4.26153	0	0	0.02879	0.14605	0.04627	0	0.01165	0	7.66912	0.00615	0.50802	0.90098	0.44781	0.08841	0.02041	0.06258	0.21185	0.08358
Healthy	0	3.69208	0	0	0.17164	0	0	0	0.05304	0	14.51183	0.01991	0	0.01964	0.07722	0	0.1616	0.25622	0	0.02144
Healthy	6.27456	4.91988	0	0.00646	0.00191	0.203	0.00175	0	0	0	11.75725	1.30989	0.05621	0.4217	0.34081	0.0222	0.01354	0.28491	0.08375	0.00427
Healthy	0	0.28166	0.27603	0.0719	0	0.02572	0	3.25262	0	0	11.28352	0.00428	0.05104	0.73469	1.59342	0.47575	0.06114	0.47572	0.2758	0
Healthy	0	0	0.18035	0.02625	0	0	0	0	0	0	0.74552	0	0.29204	0	0	0	0.01764	0	0	0.03528
Healthy	0	4.84093	0	0	0.0697	0	0	0	0	0	40.35504	0.40473	0.5862	0	0.05675	0	0.07818	0	0	0
Healthy	0.54418	2.00861	29.6986	0.00052	0.00369	1.44574	0.077	0	0.0025	0.00705	10.5131	0.09399	0.92104	0.05383	0.30146	0.06924	0.10177	1.4944	0.05398	0.00881
Healthy	0	3.79727	0	0	0.04775	0	0	0	0	0	18.82087	0.13409	0	1.02095	0.32931	0.29269	0	0.05983	0	0
Healthy	0	3.34182	0	0	0.39875	0	0	0	0.05525	0	24.71712	0.08407	0	0.00319	0.10959	0	0.19912	0.06593	0.00274	0
Healthy	0.66842	0	0	0	0	0	0	0	0	0	4.87743	0	0	0	0.01815	0	0	0	0	0
Healthy	0.12489	5.29415	0.1208	0.01392	0.03328	0	0.00465	0	0	0	7.02813	0.77537	0	0.17447	1.20335	0.56616	0.01627	0.08479	0	0.06956
Healthy	0	4.09195	0	0	0.00659	0	0.05587	0	0	0	22.85428	0.13792	0	0.45656	0.47525	0.26579	1.05033	0.06452	0.06622	0.06738
Healthy	0	9.46639	0	0	0	0.02274	0.022	0	0	0.0038	13.77363	0.02853	2.29294	0.53258	0.11634	0.15049	0.01202	0.00132	0.14201	0
Healthy	0	2.07458	0.03912	0	0.05964	0	0.11569	0	0.07849	0	31.586	0.09256	0	0	0	0	0.01674	0.16475	0	0.02565
Healthy	0	15.6427	0	0.00509	0	0	0	0	0	0	4.48485	0.13333	0.17413	0.40036	0.68583	1.96232	0.00468	0	0	0.08959
Healthy	0.04204	1.10668	0.60083	0	0.03376	0.16315	0	0	0	0	31.30181	0.11216	0.0456	0.00493	0.07045	0	0.18639	0.30047	0	0
Healthy	0	7.33575	0.05911	0.00294	0.00046	0	0.0675	0	0	0.00152	38.07886	0.89822	0.08174	0.59663	0.83058	0.28195	0.00588	0.0972	0.509	0.22708
Healthy	0	1.53418	0	0	0	0	0	0	0	0	10.14199	2.25115	0.01691	0	0	0	0	0	0	0
Healthy	0	6.00038	0	0	0.00462	0	0	0	0	0	11.45182	0.17519	0.51558	1.53138	0.67306	0.41937	0	0.02791	0	0.042
Healthy	0	0.69305	0	0	0	0	0	0	0	0	29.17001	1.16881	0.18812	0.74629	0.33636	0	0	0	0	0
Healthy	0	1.65263	0.3829	0	0	0.04635	0.01959	0.01472	0	0	12.82619	0.50472	0.25744	1.13545	0.28098	0.07232	0.03064	0.20083	0.13282	0.14344
Healthy	0	0.09482	10.3109	0	0.00484	0	0.07799	0	0.64277	0	8.57826	0.70175	0	0	0.13446	0	0.05186	0	0	0
Healthy	0.0069	0	0	0.01247	0	0	0	0	0	0.2525	0.00295	0.07644	0.38853	0	0	0	0	0	0	0
Healthy	0	0.90784	0	0.00607	0.25018	0	0.12106	0	0	0	22.00601	0.27426	0.00515	0.07294	0.06696	0	0.14424	0.14529	0.02258	0.00266
Healthy	0	5.8721	0.04227	0.01008	0.00356	0	0.09698	0	0.00457	0.00616	13.30782	0.99566	8.38638	0.24197	0.25205	0.00081	0.04706	0	0.12896	0.00598
Healthy	0.77067	1.96618	0	0	0.32458	0	0	0	0.10535	0	10.01097	1.64074	0.54636	0.06657	0.30952	0.43911	0.04392	0	0.29809	0.02444
Healthy	0	10.0945	0.02218	0.02469	0	0.04649	0	0	0	0	25.62466	2.80629	0.04475	0.59028	0.09931	0.12658	0.10154	0.07563	0.23615	0.03255
Healthy	0	0.96439	0.00841	0.03013	0	0.02536	0	0	0	0	31.11153	0.51236	0.16847	0.9138	0.19322	0.06084	0.06999	0	0	0
Healthy	0	4.65297	0.15005	0	0	0	0	0	0.05634	0	22.15949	0.20913	0.00926	0.02629	0.10418	0.0057	0.15149	0.01767	0.0087	0.01559
Healthy	0	1.68695	0.06755	0	0	0	0.05384	0	0	0	32.25198	0.35298	0	0.00602	0.00382	0	0.00522	0.03028	0	0
Healthy	0	5.89317	0.3216	0.72368	0.16782	0	0.15744	0	0	0	5.61451	0.51859	0.70967	1.1731	0.97441	1.93292	0	0.06903	0.08428	0.13023
Healthy	14.64489	6.77289	0.0382	0	0	0.00709	0	0	0	0	0.54902	0.32009	0.00639	0.23652	0.2759	0.0117	0.24455	0	0.08169	0
Healthy	43.86781	1.73326	0	0	0	0	1.7125	0	0	0	11.40243	0.77779	0	0	0.0085	0	0.10438	1.22787	0	0
Healthy	0	3.6361	0	0	0.39004	0	0	0	0	0	23.95984	0.0214	0	0.00892	0.11151	0	0.17753	0.07808	0	0
Healthy	0	38.0657	0.01536	0	0	0	0	0	0	0	22.03502	0.01046	0	0.04724	0.05377	0.01703	0.56014	0.05988	0	0
Healthy	0	1.25069	0	0	0	0	0	0	0	0	26.01328	0.63328	2.7731	0.56439	0.15225	0.28158	0.37712	0	0.0352	0
Healthy	0	0	99.3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	2.76636	0	0	0.02982	0	0	0	0	0	54.83889	0.09328	0.01218	0.62249	0.33974	0.27071	0	0.21699	0	0
Healthy	0	4.90462	0	0	0.00834	0	0	0	0	0	16.31528	0.04052	0.15263	0.44309	0.1243	0.13321	0	0	0.10329	0
Healthy	0	1.27322	0	0.06918	0	0.01932	0.05515	0	0	0	38.8064	0.84718	0	0	0.02191	0	0.04189	0.01139	0	0.02991
Healthy	20.864	4.48166	0	0	0	0.0694	0	0	0	0	0	0	0	0.17476	0.46432	0	0	0	0.16153	0
Healthy	0	3.70652	0	0	0.00864	0	0	0	0	0	22.15906	0.63049	0	0.00656	0	0	0	0.00493	0.00573	0.11538
Healthy	0.01335	2.99825	0.21538	0.00067	0	0	0.05901	0	0.00447	0	24.13786	0.56718	0.04787	0.14135	0.02035	0.04957	0.01384	0.08286	0	0
Healthy	0	1.77502	0	1.60319	0.20796	0	0	0	0	0	30.45219	0.06859	0	0.00915	0.19292	0	0.03674	0.15814	0	0
Healthy	0	4.01979	0.31683	0	0	0	0.0076	0	0	0	7.23471	0.22266	0.04692	0	0.04063	0	0	0.23285	0	0
Healthy	9.7624	11.419	0.04164	0.00885	0	0	0	0	0	0	19.12685	0.04918	0.33205	1.32947	0.53018	0.2956	0	0	0.03901	0
Healthy	0	10.0904	0.09185	0	0.54442	0	0.01281	0	0	0	34.97061	0.3707	0.00362	0.19752	0.26472	0.10474	0.09241	0	0.01993	0.00628
Healthy	0	5.26976	0.11803	0.07368	0.00294	0	0	0	0	0	22.23487	0.06345	0.02294	0.01022	0.02537	0	0.13616	0	0	0
Healthy	0.00776	0	0.18718	0.25216	0	0	0	0	0	0	68.674	1.54401	0.24268	0.53066	0.13997	0.01741	0.03065	0	0.01131	0
D006973	0.0011	41.0028	0.01246	0.02189	0.43566	0.2882	0	0	0	0	5.25298	2.71964	0.24178	0.03506	0.14122	0.11972	0.00138	0	0.20131	0.00937
Healthy	0.00792	0	0.34718	0.02119	0	0	0.00266	0	0	0	21.07192	0.19777	0.39834	0	0.55792	2.77957	0.23364	0	0	0
Healthy	0.18012	7.86889	0.10696	0.00531	0.00571	1.08134	0	0.00171	0	0	2.02853	0.07549	0.01265	0.19	0.00665	0.67395	0.06988	0	0	0.06031
Healthy	0	1.67461	0	0	0.05599	0	0.03945	0	0.03744	0	51.1343	0.37682	0	0	0	0	0.03832	0.03181	0	0
Healthy	0	2.036	1.28904	0.00856	0	0	0.00529	1.2241	0	0.03337	6.43711	0.03333	19.22285	2.6826	4.14793	0.21373	0.00767	0.07129	0.40589	0
Healthy	0	7.93657	0	0.00266	0.10204	0.08341	0.00744	0	0	0	6.46187	0.83928	0.58033	0.57946	1.4966	0.30384	0.03709	0	0.49857	0.09832
Healthy	0	0	2.24455	1.98945	0	0	0	0.11619	0	0	6.41736	0.17083	0.05098	0	0	0	0	0	0	0
Healthy	48.6791	5.89377	0.67371	0	0.0192	0.16855	0.01192	0	0	0	2.40605	1.7004	0.06608	0.17298	0.28598	0.03816	0.00132	0.02615	0.0135	0.01185
Healthy	0	0.88408	0.5889	0.04096	0.02924	0	0	0.66937	0	0.08105	18.65845	1.54343	14.97279	1.02358	0.37771	0.19369	0.11723	0	0.33771	0
Healthy	0.43496	18.6226	2.6253	2.13689	0	0	0.01577	0.9423	0	0	12.46017	3.78795	0.22109	0.20517	0.97672	0.15425	0.21013	0.00349	0.26372	0
Healthy	0	4.3988	0.09115	0.01219	0.00675	0.36138	0.00674	0	0.02239	0.01693	21.78002	0.17671	0.10548	0.42083	0.46262	0.40321	0.19692	0.15462	0.05257	0.02793
Healthy	0	11.756	0	0.22895	0.16469	0	0.01062	0	0	0	28.81767	0.00769	2.59781	4.37762	0.07025	0.70238	0.03942	0	0.21264	0
Healthy	0	1.65789	0.04884	0	0.00461	0	0.05279	0	0	0	32.28114	0.37236	0.00415	0.02566	0.01291	0	0.00496	0.05464	0	0
Healthy	0	4.35067	0	0	0.0605	0	0	0	0	0	11.49496	0.03823	0.23305	0.76671	0.35148	1.02783	0	0	0.08566	0.0312
Healthy	0.06913	11.472	0.25577	0.00487	0.03184	0.09947	0.00132	0	0	0	2.92318	0.02765	0.03522	0.15589	0.64181	0.85015	0.01032	0	0.1365	0
Healthy	0	0.2996	0	0	0	0	0	0	0.06853	0	18.76284	0.02127	0.20564	0.28761	1.38123	0.29031	0.22529	0.09809	0.1901	0.20443
D006973	0.00794	19.2454	0.12441	0	0.1995	0.10889	0.31662	0	0.01446	0	10.26244	0.24987	0.00133	0	0.10754	0	0.12059	0.02618	0.03513	0.04648
Healthy	0	6.05677	0	0	0	0.35057	0	0	0	0	20.21036	0.03414	0.47349	0	0.01507	0.01999	0.04982	0	0	0.00983
Healthy	0.00199	7.71851	0.01899	0.40848	0	0	0	0	0	0.00719	14.03707	0.01797	0.27132	5.481	0.00557	0.07682	0.01753	0	0	0
Healthy	0	5.81231	1.06199	0	0	0.19562	0	0	0.01538	0.00239	26.68573	0.08174	0.90117	0.12931	0.17359	0.00921	0.07815	0	0.06453	0.03192
Healthy	0	0	0.05212	0	0	0	0	0	0	0.0505	3.33291	0	0.40257	0	0	0	0	0	0	0
Healthy	0	4.31248	0	0	0.04528	0	0	0	0	0	19.36112	0.03302	0.07445	0.64657	0.05044	0.36693	0	0	0	0
Healthy	0	0.11817	0	0	0	0	0	0	0	0	32.14339	2.41926	0	0.25772	0.29411	0.02755	0	0	0	0
Healthy	0	5.54091	0.04844	0.0114	0.07849	0.00732	0.02636	0	0.00415	0.00248	5.2569	1.44291	0.07384	2.89932	2.15447	2.9264	0.00947	0	0.5764	0.07108
Healthy	18.11325	6.12735	0	0	0	0	0	0	0	0	6.66622	0.49757	0.17887	0.17384	0.23219	0.29607	0	0	0.12152	0
Healthy	0	3.18869	1.09555	0.32613	0.0093	0	0	0	0	0	12.62268	1.36041	0.006	0.04751	0.19874	0.07662	0.02251	0.45022	0.12352	0
Healthy	11.1162	2.20204	0.00817	0.00171	0.05891	0	0	0	0	0	5.69648	2.00334	0	0.47426	0.44402	0.00522	0.01382	0.08567	0.20435	0
Healthy	31.79219	27.6592	0.42213	0	0	0.22555	0	0	0.01282	0.00421	0.03596	0.15393	0	0.17623	0.12214	0.04489	0.00173	0	0.15294	0
Healthy	2.06912	4.87901	0	0	0	0	0	0	0	0	5.18629	0.47254	0.37872	2.20815	1.26088	0.25214	0	0	0.59434	0
Healthy	0	0	0.61823	7.75625	0	0	0	0	0	0.01691	0.00116	15.9755	0.08132	0	0	0	1.79372	0	0	0
Healthy	0.04418	7.20935	0.01636	0.00091	0.00015	0.03685	0.00373	0	0	0.0018	7.04846	0.29638	0.07655	0.03618	0.01789	0.01405	0.00064	0.01269	0.00464	0
Healthy	51.6685	3.52608	0.15734	0	0.15155	0.06971	0.03054	0	0	0	6.77115	0.59615	0	0	0.01863	0	0.00058	0.11803	0.01094	0
Healthy	0	0.98283	0.06106	0	0.50884	0	0	0	0	0	63.97211	0	0	0	0	0	0.05427	0	0	0
Healthy	9.36706	0.86701	0	0	0	0	0	0	0	0	4.67047	3.21832	0	2.18993	0.22019	0.86804	0	0	0	0
Healthy	0.25656	9.53132	7.64961	0.00528	0	0.01142	0	0	0.00133	0.02091	9.19932	0.03178	0.36556	0.69632	0.97605	0.09969	0.06652	0.03859	0.5784	0.12802
Healthy	0	0	87.6699	0	0	0	0	0	0	0	0.02353	0	4.6561	0	0	0	0	0	0	0
Healthy	0	6.63265	0.87742	0.51752	0	0.02531	0.00889	0.33094	0	0.00033	22.22715	0.09429	0.38596	0.13782	1.00742	0.6343	0.03921	0.04634	0	0.17526
Healthy	0	1.95808	0	0	0.01528	0	0	0	0	0	40.93105	0.32888	0	0.21508	0.41669	0	0	0	0	0
Healthy	0	5.80888	0.08761	0.02657	0.00829	0.86633	0.0616	0.14599	0	0.00016	3.14729	0.11915	0.01241	1.77736	0.72555	0.04931	0.01542	0.21338	0.13685	0.05825
Healthy	0	1.32832	0	0.0408	0	0	0	0	0	0	29.92045	0.04221	0	0	0.04195	0.05569	0.00906	0	0	0
Healthy	0	4.19445	0.36426	0	0.00901	0	0.04112	0	0	0	7.61737	0.23593	0.02913	0	0.06422	0	0	0.25254	0	0
Healthy	0	2.14559	0.14705	0	0.24334	0	0.05915	0	0.01519	0	37.7005	0.26291	0	0.03456	0.01548	0	0	0.02569	0	0
Healthy	0	7.79271	0.18304	0.00127	0.06115	0	0.00573	0.04332	0.00826	0	7.95144	0.01434	0.01873	2.40709	0.6523	0.15311	0.02311	0.17786	0.22066	0.03482
Healthy	9.96416	1.53945	0	0	0	0	0	0	0	0	3.11062	3.38375	0	0.1202	0.03057	0	0.30461	0	0	0
Healthy	10.11089	2.32887	0	0	0	0	0.02023	0	0.13313	0	6.97932	0.44989	0.09841	0.07438	0.15394	0	0.87914	0.0229	0.0431	0
Healthy	0	3.25208	0.13388	0	0.11188	0.04806	0.06767	0	0.01666	0	27.8053	0.02225	0.09111	0.07832	0.03842	0	0.07362	0.04588	0	0
Healthy	0	2.3511	0.09389	0	0.26229	0	0.06141	0	0	0	36.80431	0.04774	0.01041	0.05727	0.00704	0	0.01522	0.03195	0	0.00443
Healthy	19.3017	9.38873	0	0	0	0.82065	0	0	0	0	19.52836	2.84322	0	0.46322	0.84157	0.33674	0	0	0.07108	0
Healthy	0	0.46439	0.01077	0.00805	0	0.01194	0	0	0	0	36.88523	0.06791	0.07013	0.40841	0.29937	0.27042	0.03935	0	0	0
Healthy	0	4.42476	0	0	0.05455	0	0	0	0	0	23.03575	0.38492	0	0.61453	0.27329	0.24249	0	0	0.02838	0
Healthy	0	13.536	0	0	0	0	0	0	0	0	1.75458	1.15966	3.31825	0.26493	1.65986	0.9365	0	0	0.6619	0
Healthy	0	1.86857	0.02321	1.75437	0.21457	0	0	0	0	0	29.01246	0.26358	0	0.00855	0.15919	0	0.0481	0.1397	0	0
Healthy	31.92376	2.42985	0.0328	0	0.04583	0	1.51724	0	0.14889	0	18.51345	0.2647	0	0	0	0	0.40547	2.15701	0	0
Healthy	0	5.20293	2.17787	0	0	0	0	0	0	0.5084	17.02277	0	8.25162	0.18405	10.7882	1.98926	0	0	0	1.92975
Healthy	0	1.37117	0	0.04255	0	0.03434	0.06513	0	0	0	39.29822	0.54828	0	0	0.00519	0	0.04008	0.00799	0	0.0123
Healthy	0	1.56627	0	0.12522	0.26069	0	0	0	0	0	20.4639	0.04933	0	0	0.0414	0	0.01668	0.24095	0	0
Healthy	0.6025	2.14458	0	0	0.01474	0	0	0	0	0	40.71017	1.89063	0.00881	1.58432	1.82851	0.86733	0	0	0.40562	0
Healthy	0	2.64489	0	0	0	0	0.00189	0	0	0	9.90196	0.19964	0.23235	0.25444	0.21077	0.21547	0.01676	0.01655	0.12372	0
Healthy	0	1.38269	0	0.06041	0	0.01744	0.06104	0	0	0	39.28236	0.46466	0	0	0.0077	0	0.04544	0	0	0.02018
Healthy	0	7.82754	0.43307	0	0	0.05286	0	0	0.03014	0	9.9529	0.04272	0.48635	0.5188	0.49612	0.00828	0.06442	0	0.18657	0
Healthy	0	1.24235	0	0	0	0	0	0	0	0	0	0	0	0	6.52547	3.87002	0	0	0.68618	0.3691
Healthy	0	1.26741	0	0.0054	0	0.04175	0	0	0	0	16.41439	1.59783	0	0.40599	0.41621	0.13435	0	0.01845	0.13162	0
Healthy	0.06139	1.01248	0.6727	0.8581	0.04209	0	0.03612	1.83701	0	0	19.89403	0.45415	0.00882	0.00784	0.04333	0.14079	0.00454	0	0.13904	0
D006973	46.3212	7.52563	0	0	0.02856	0	0.01155	0	0.00857	0	1.65135	0.04824	0.04369	0.04404	0.19656	0	0	0	0.02788	0
Healthy	0	0	0.73045	2.0423	0	0	0	0	0	0	3.04364	0.13794	0.0687	0	0	0	0	0	0	0
Healthy	66.7552	1.42962	4.12779	0	0	0	0	0	0	0	15.97225	0	0	0	0	0	0.04909	0	0	0
Healthy	0	10.7971	1.83545	0.03041	0	0.08483	0	0	0	0.02426	7.03082	0.80386	2.39811	1.95539	3.27826	0.12789	0	0	0.42211	0
Healthy	0	3.6521	0	0	0.35965	0	0	0	0	0	24.39536	0.4696	0	0	0.04477	0	0.14537	0.04842	0	0
Healthy	0	3.53311	0	0	0.433	0	0	0	0	0	23.86922	0.23565	0	0	0.07662	0	0.17001	0.06401	0	0
Healthy	0	7.37689	0	0.01715	0.14252	0	0.04101	0	0	0	6.80061	0.29763	0.04474	0.46011	0.5011	0.04186	0.09093	0.02107	0	0.02152
Healthy	0	10.4525	0.04559	0	0	0.06637	0	0	0	0	5.00373	0.96308	0.34608	0.74424	0.74266	0.13772	0	0	0.5526	0
Healthy	0	13.1738	0.09711	0.15084	0.04103	0.31282	0	0	0	0	3.80237	0.15212	0.89916	0.87011	0.91214	0.28456	0.01003	0	0.54139	0.01448
Healthy	0	7.96898	2.02806	0.37323	0	0	0	0.0815	0.00358	0.01459	15.14737	0.04213	8.21899	0.18328	2.4319	0.48458	0.00713	0	0.23334	0.00609
Healthy	28.73911	23.1938	0	0	0	0	0	0	0	0	0	0	0	0.27352	2.24459	0.8581	0	0	0.58741	0
Healthy	0	2.5812	0	0.01757	0.04026	0.59738	0.00212	0	0	0	9.67636	1.50849	0.12412	0.86177	0.35916	0.23269	0.01162	0.10156	0.26535	0.03262
Healthy	0	3.68747	0	0.1535	0	0	0	0	0	0	43.0888	0.01206	0.0434	0.40949	0.93517	0.20785	0.00911	0	0.05733	0.98508
D006973	1.36033	30.1007	0.40038	0	0	0.00254	0.0188	0	2.09894	0	0.6197	0.00569	0	0	0	0	0.00117	0	0	0
Healthy	35.4315	7.98751	8.48243	0.17791	0.00114	0.01743	0	0.02327	0.00119	0	3.9422	0.32129	0.05048	0.05301	0.15126	0.00538	0.02344	0.02471	0.12783	0.01674
Healthy	0	1.11355	0.02486	0	0.02046	0.001	0	0	0	0	14.45132	0.63161	0.31769	0.31414	0.52206	0.08841	0	0	0.04133	0
Healthy	0	4.47299	0	0	0	0.01466	0	0	0	0	33.62182	0.1324	0.38617	0	0.01875	0	0.0685	0	0	0
Healthy	0	5.49425	0.47299	0.00483	0.18365	0	0	0.0107	0	0	5.36384	2.57159	0.68029	0.50972	0.18631	1.27271	0.1098	0.06156	0	0
Healthy	45.34911	3.14863	0	0	0	0	0	0	0.08559	0	5.531	0.3143	0.05079	0	0	0	1.2697	0.02117	0	0
Healthy	40.07286	18.062	0	0	0	0	0	0	0	0	0	1.73861	0.05086	1.28681	1.63427	0.33049	0	0	0.22088	0
Healthy	0.03222	16.8632	0.02631	0.24991	0.39081	0.13495	0	0	0	0	44.14174	0.00521	0.01848	0	0.34622	0.25599	0.27357	0.00478	0	0.06002
Healthy	0	0.02963	15.6337	0	0	0	0	0	0	0.00144	0.0175	0.00786	0	0	0	0	0	0	0	0
D006973	27.1524	33.3238	0	0	0.00136	0.92942	0	0	0	0	0.70107	0.31045	0	0	0.04522	0.00611	0.01018	0	0.03202	0.19063
Healthy	0	0	1.31886	0.8125	0	0	0	0	0	0	83.40261	0.33175	0	0	0	0	0	0	0	0
Healthy	0	15.0865	2.36877	0.28342	0	0	0	0	0	0	14.02877	0.13705	5.52076	0	2.72837	0.28206	0	0	0	0
Healthy	17.7119	7.8163	0	0	0	0.91294	0	0	0	0	18.06008	3.28568	0	0.32426	0.97103	0.49531	0	0	0.07758	0
D006973	0	6.13246	2.0881	0	0.4408	0	0.40685	0	0.08848	0	13.20147	0.0226	0.00799	0.01443	0.06482	0.00248	0.0043	0.03163	0.02573	0
Healthy	43.95133	1.12954	0	0	0.01552	0.00147	0	0	0	0	2.94878	0.15484	1.40118	0.67894	0.18804	0.28011	0.01289	0	0.12658	0
Healthy	0.62459	22.0754	0.78469	0.03273	0.24481	0	0.14777	0.6648	0	0	2.12968	0.06766	0.02389	0.4436	0.29069	0.04089	0.00321	0	0	0
Healthy	0.0019	0.00499	0	0	0	0	0	0	0	0	0.02396	0	1.46316	0	0	0	0	0	0	0
Healthy	0	3.82362	0.07817	0.08233	0.00077	0.03829	0.01655	0	0.01112	0	18.3019	0.00077	0.04869	0.35237	0.20248	0.25221	0.04191	0.18727	0.12868	0.00326
Healthy	0.0049	9e-05	4.27323	12.7376	0	0	0	0	0	0.00923	0.00717	0.71155	0.48402	0	0	0	0.07233	0	0	0
Healthy	0	7.06813	0	0	0.01982	0.10829	0.03927	0	0	0	8.70722	0.14481	0	0	0.01261	0	0.02147	0.00788	0	0.13703
Healthy	33.1072	0.50967	0.12255	0	0.25346	0	0	0	0	0	12.83802	0.43428	0	0.1086	0.03696	0.05746	0	0.02595	0	0
Healthy	0	2.13626	0	1.68189	0.19767	0	0	0	0	0	29.93929	0.18716	0	0.00318	0.19898	0	0.05422	0.13634	0	0
Healthy	0	0	0	2.69923	0	0	0	0	0	0	48.7416	0.40699	0	0	0	0	0	0	0	0
Healthy	0.03605	0.04218	18.6713	0.00084	0	0	0	1.61297	0	0.00522	5.78663	0.02677	0.09169	0	0.03962	0	0	0	0	0
D006973	59.1957	7.03376	10.1758	0	0.00464	0	0.0051	0	0.0119	0	1.46447	0	0	0.00246	0.00637	0	0.00045	0.0902	0.01565	0
Healthy	0.00828	7.28957	1.0251	0	0.37347	0	0.00203	0.32361	0	0	37.59433	0.72367	0.01145	0.0075	0.14812	0	0.50529	0	0	0
Healthy	4.29422	7.16892	0.09689	0.02697	0	0.00066	0	0.62747	0	0.32407	26.75722	0.04508	2.42027	0	0.68552	1.61692	0.04823	0	0	0
Healthy	0	1.11059	0	2.17421	0	0	0.02619	0	0	0	11.18146	0.62097	0.23214	0	0.32534	0.00198	0.00225	0.00358	0	0
Healthy	0	3.17109	0.30347	0.00559	0.00766	0.05176	0.07712	0.44908	0.10928	0.00057	8.90768	0.16971	0.42343	2.63983	1.19974	1.16893	0.02564	0.1481	0.40769	0.29401
Healthy	28.47583	3.60797	0	0	0	0.00922	0	0	0	0	0.21586	0.01442	0.01042	0.0991	0.2542	0	0	0	0.10499	0
Healthy	0	2.28774	0.17465	0.02023	0.12171	0	0.11779	0	0	0	30.96132	0.03822	0.23359	0.23825	0.47161	0.03881	0.1799	0	0	0.32566
