group	Ruminococcaceae	Marinifilaceae	Erysipelotrichaceae	Enterobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Pasteurellaceae	Veillonellaceae	Eggerthellaceae	Micrococcaceae	Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	13.8698	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	12.4159	0	5.55733	0	0	0	0	0	0
Healthy	0	0	0	30.1017	0.34894	0.02738	0.01118	0.01695	0	0.01124	0	0	0	0	0	0.17965	0	0	0	0
Healthy	8.36463	1.45573	0.04047	2.20711	2.49292	0.10178	0.26539	0.15961	0.17878	0.02753	0	0.19287	2.38636	0	0	0	0.21543	0.03909	0.17878	0
Healthy	1.49969	0	0	0	0	0	0	0	0	0	6.50112	0	80.9451	0.02399	0	0.09009	0.02424	0	0	0
Healthy	1.25627	0.76443	0.31659	0.88721	0.04906	0	0	0	0.01844	0	19.75256	0.73863	0.06532	2.88489	0	0.92484	0.64912	0.40586	0.01844	0.09432
Healthy	2.71466	2.4475	0.06375	0	0.09139	0	0	0	0	0	13.7214	1.71192	0	2.09284	0.03181	0.58374	0.06251	1.34798	0	0
Healthy	21.74182	0	0.7905	0	0.01102	0	0	0	0	0	0	2.81604	0	0	11.47081	0.52526	0	0	0	0
Healthy	5.85852	0.71032	0.64171	0.04461	0.12048	0.01353	0.00174	0	0.01612	0	4.42816	0.27212	0.04341	2.3985	0	0.36241	0.03367	0.02952	0.01612	0.07928
Healthy	3.13926	0	0	9.13135	1.09859	0	0	0	0	0	5.14505	5.13706	1.43343	0	0	4.83101	0	0	0	0
Healthy	0	1.32082	0	11.7181	0.12471	0	0	0.71376	0	0	6.20974	0	8.30006	18.4747	0	0.23047	0	0.01453	0	0
Healthy	6.83973	0	0.39608	0	0.13908	0.22817	2.54066	0	0.03545	0	2.15665	1.7915	0.16245	0	0	0.15234	0	0	0.03545	0
Healthy	3.65626	1.25327	0	0.06497	0	0	0	0	0	0	7.1978	1.00467	0	1.35507	0.02964	0.11564	0.37619	1.40923	0	0
Healthy	3.73196	0	0.29601	1.08832	0	0	0	0	0.01672	0	2.51367	0.59192	9.20421	0	0	0.72767	1.31321	0.21326	0.01672	0
Healthy	1.25278	0	0	0	5.20282	0.14655	0	0	0.0763	0	1.40956	20.47756	1.98301	0.50524	0.04087	0.64423	0	0	0.0763	0
Healthy	0.2621	0	0.21831	0.02963	21.45042	0.02961	0	0	0.1231	0.00293	0.32663	0.04777	0	0.04595	0.07054	2.94568	0.00442	0.00694	0.1231	0
Healthy	6.32975	0	0.04885	0.47656	0.04729	0.64266	0	0	0	0	2.89159	0.07249	0	0	0	0.01038	0	0.022	0	0
Healthy	4.09632	0	0.48586	0	0	0	0	0	0	0	2.44861	0	0	0.3993	0	0.03323	0	0.13858	0	0
Healthy	0	0	0	13.3728	1.29801	0	0	0	0	0.11785	0	0	0	0	0	0.08065	0	0	0	0
Healthy	4.70747	1.46441	0.0705	1.14409	0	0	0	0.09039	0.00804	0	14.92183	0.82971	0	1.3808	0.0651	0.46314	0.22721	0.15758	0.00804	0.17949
Healthy	31.0613	0	3.63131	0	0.32315	0.15088	0	0.03456	0	0	0	3.10948	0	0	13.6877	4.79853	0	0	0	0
Healthy	3.08489	0	0.07726	13.1928	0	0	0.05048	0.00446	0.00379	0	5.19285	0.21402	0	0	0	0.06135	0.234	0.05799	0.00379	0
Healthy	8.22596	1.10253	0	0	0	0	0	0.01906	0.00314	0	1.02199	0.62477	0	0	0	0.0362	0	0	0.00314	0.12314
Healthy	17.12747	0	0	2.40029	6.39372	0	0	0.12931	0	0	5.07935	10.4054	0	0.88791	0.39354	1.97075	0	0	0	0
Healthy	10.51874	0.37936	0.03153	0.02524	0	0	0	0	0	0	6.68251	0.80578	0	0	0	0	0.44008	0.18676	0	0
Healthy	1.96488	0.18279	0.02752	0.78188	0.94999	0.11721	0	0.0002	0.08733	0.04321	1.96855	3.98798	1.78541	0.74653	0	4.58264	0.18237	0.0464	0.08733	0
Healthy	1.674	1.31608	0	0	0	0	0.01352	0	0	0	23.7019	1.9026	0	0	0	0.17187	0.03555	0.03834	0	0
Healthy	4.64649	1.01049	0	0.14069	0.25238	0	0	0	0.44962	0	15.82441	1.40789	0	0	0.22303	1.45726	0.15444	0.09323	0.44962	0
Healthy	5.91395	0.98986	0.10586	0.01194	0.10377	0.01431	0.02811	0.01532	0.00492	0	0.70591	6.3849	4.18592	3.57007	0	0.75728	0.26	0.01688	0.00492	0.17226
Healthy	38.59894	1.45011	0	0	0.03598	0	0.00677	0.00925	0.04065	0	7.81203	0.03789	0.29805	0.50852	0.04896	0.31141	0.0137	0.15033	0.04065	0
Healthy	1.88346	2.32708	0	0.10043	0	0	0	0	0	0	35.78893	1.1683	0	0	0	0.43889	0.00709	0.07168	0	0
Healthy	8.15544	0.5829	0.00667	0.50805	0.04507	0.02551	0.00145	0	0.08319	0	4.74954	0.13057	0.00612	1.59842	0	1.04846	0.02098	0.03321	0.08319	0
Healthy	1.02896	0	1.85807	0	0	0	0	0	0	0	0.45168	0.80515	8.84249	0	0	0	0	0	0	0
Healthy	0.01321	1.39155	0	11.9185	0.1372	0	0	0.70605	0	0	6.59686	0	7.87272	19.1915	0	0.26375	0	0.04214	0	0
Healthy	2.23326	0	0	0	0.13335	0	0	0	0	0	2.68752	0	0	0.24072	0.00641	0	0	0	0	0
Healthy	8.16256	0	0.05812	0	1.36683	0.04933	5.1508	1.46389	0	0.01967	0.58214	0.07503	0	0	0	0.42019	0.54046	0.01159	0	0
Healthy	0	0	0	15.7736	0.09226	0	0	0.01422	0.00331	0.01187	0	0	0	0	0	0.44482	0	0	0.00331	0
Healthy	6.56554	2.42495	0	0.04022	0.02512	0	0.00582	0.02875	0.05238	0	13.98955	0.67387	0.38914	5.63244	0.13943	0.191	0.17498	0.25658	0.05238	0.31535
Healthy	1.72048	0.57779	0	0.03644	0	0	0	0	0	0	9.50716	1.33391	0	2.83733	0.6442	0	0.04158	0.36294	0	0.07801
Healthy	4.81446	1.0504	0	0	0.59573	0	0	0	0	0	2.05062	0	4.63986	3.77465	0	0.05049	0.12451	0	0	0
Healthy	5.38343	0.62961	0.11094	20.6263	0.00667	0.1098	0	0.00303	0	0	8.69344	1.97903	0	4.3312	0.07681	0.05175	0.02404	0.01336	0	0.10411
Healthy	4.00841	0	0.15253	10.1604	0	0	0	0	0.15529	0	1.27139	1.97473	2.69365	0	0	1.23319	0.09859	0.73479	0.15529	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	11.9045	0	0	0	0	0	0	0
Healthy	0.01362	0	1.45072	4.95832	0.21355	0	0.00478	3.77146	0.07489	0.02039	0.00397	0	0	0	0	0	0.06961	0	0.07489	0
Healthy	5.81022	0.58261	0.01013	0.02604	0.12254	0.03473	0.00704	0.00627	0.0544	0	1.77671	2.52769	0	0.56562	6.63006	0.68687	0.01912	0.03111	0.0544	0.01692
Healthy	26.64697	0	2.52386	0.39448	0	0.06948	0.00479	0	0	0	0	0.04348	0	0	2.12866	0.1127	0	0	0	0
Healthy	11.63775	0.39881	0.00197	0.36406	5.64859	0	0.0034	0.02385	0	0	4.59513	0.14532	0	0.43669	0	0.08396	0.01095	0.04669	0	0.00997
Healthy	8.49334	0.09559	0	0.01828	0	0	0	0	0.05647	0	22.98652	0.09091	0	1.46036	0	0.1071	0	0.30585	0.05647	0
Healthy	0.01281	0	0	33.6638	0.14359	0	0.00209	0.00776	0	0.03075	0	0	0	0	0	0	0.00889	0	0	0
Healthy	3.44893	0.36223	0.17005	7.06204	3.97559	0.24902	0.10829	0	0.12077	0.01284	1.42269	19.85412	0	2.03123	0	0	0.05862	0.12949	0.12077	0
Healthy	7.5269	0	0	0.33736	0	0	0	0	0.1724	0	17.56639	2.39549	0	5.71515	0	0	0.12157	1.54986	0.1724	0
Healthy	14.59239	0.98588	1.19292	0.17371	0.03958	0.3102	0.0664	0	0	0	12.27194	2.04216	0	4.67326	16.5498	0.73453	0.02374	0.02384	0	0
Healthy	15.79299	0	1.38269	0.59056	0.07326	0.55552	0	0	0	0	8.94301	2.70596	0	2.8473	12.913	1.9337	0	0.07694	0	0
Healthy	8.27183	0.66493	0.0074	0.01955	0.02692	0	0	0	0.2345	0	13.4087	0.41505	0	0	0.06662	0.56382	0.22855	0.08554	0.2345	0
Healthy	1.85497	0.59467	0	0	0	0	0	0	0	0	10.18049	1.22586	0	2.92562	0.67741	0	0.02324	0.34413	0	0.09791
Healthy	6.84077	0	1.07446	1.48965	0.8352	0.11413	0	0	0.19887	0	0.27431	11.25853	0	0.19789	6.56249	1.5066	0.01966	0.0191	0.19887	0
Healthy	3.98953	0	0	0.10214	0	0	0	0	0	0	15.03817	0.74001	7.30566	5.63966	0.70794	0	0	0	0	0
Healthy	5.2914	0	0.03957	0	0.69361	0	2.01685	1.04035	0	0	10.06954	0.66952	0	0	0	0	0.02377	0	0	0
Healthy	8.62758	0	0	0	0	0	0	0	0	0	7.08432	4.92338	0	0	0	0	0.02706	0.05834	0	0
Healthy	12.9311	0	0	0.01217	0	0	0.06733	0.07519	0	0	0.80896	2.61089	0.22093	0	0	0	0	0	0	0
Healthy	2.98736	0	0.12	0.08834	0	0	0	0	0	0	1.71328	7.38357	0	0.30138	0.51835	0.1013	0	0	0	0
Healthy	2.6224	0.05655	0	0	0	0.01498	0	0	0	0	2.09801	2.53822	11.1781	4.18595	0	0.0162	0.07784	0	0	0.02813
Healthy	0	0	0.0033	0.932	0.13643	0.0757	0	0.21679	0.01534	0	0.01673	0	0	0	0	3.04775	0.00096	0.00802	0.01534	0
Healthy	9.19669	0.39147	0	0.91587	0.00942	0.07605	0.00635	0	0.02395	0	3.55557	0.00133	0	0	0.12615	0.09362	0.06014	0	0.02395	0
Healthy	2.97687	0	0.36968	0	0	0.27073	0.2134	0	0	0	1.99107	1.85417	0.84584	0	0	0.05506	0	0	0	0
Healthy	3.05558	0.1843	0.21925	0	0.06023	0.00309	0.0038	0	0	0	0.06106	0.9618	6.97033	0.02564	0.02974	0.18736	0.02419	0	0	0.01707
Healthy	4.24697	0.95971	0	0.13571	0.23457	0	0	0	0.39576	0	15.74545	1.30782	0	0	0.21171	1.30766	0.18839	0.1047	0.39576	0
Healthy	1.99344	0.43344	0.01442	1.84722	18.75969	0	0.00501	0.00468	0.02976	0.03988	1.46705	6.48668	1.87092	0	1.50083	1.35894	0.00176	0	0.02976	0
Healthy	3.98891	1.23634	0	0.01353	0	0	0	0	0	0	11.95312	0.03811	0	0	0	0	0.0366	0.00261	0	0
Healthy	3.87296	0	0.16201	10.3308	0.00366	0	0	0	0.14601	0	1.27101	2.08183	2.73914	0	0	1.35637	0.05889	0.71637	0.14601	0
Healthy	8.72657	0.28046	0.00695	0.01593	0.11042	0.02115	0.43168	0.05408	0.03797	0	0.17466	0	0	0.42472	0.43319	1.50464	0.02807	0.00132	0.03797	0.0078
Healthy	1.6927	0.65144	0.05933	0.51141	0	0.03708	0.00077	0	0.04043	0	8.28569	0.68255	0	0	0	0.90464	0.05491	0.00175	0.04043	0
Healthy	0	0	0	4.21972	0.06012	0	0.07386	0.85653	0	0.27845	0	0	0	0	0	0	0	0	0	0
Healthy	12.4301	0	0.00905	0.03409	0.16944	0.10644	1.35028	0.10987	0.00442	0.00178	0.00264	2.50993	4.52053	0.00187	0	0.34919	0.08867	0	0.00442	0
Healthy	1.26714	0	0.04754	0	0	0	0	0	0.02045	0	7.16682	0	0.01798	2.66592	0	0.23865	3.18943	0.07298	0.02045	0
Healthy	1.79297	0.63421	0.00652	0.01989	0	0	0	0	0	0	15.71795	0.15772	6.16866	0	0	0	0.02891	0	0	0
Healthy	0.0022	0	0.00025	49.26578	0.39184	0	0	1.61191	0	0.01851	0.01414	0	0	0.00187	0	0	0	0	0	0
Healthy	6.33406	0	0.03571	0	0.3738	0	2.21617	0.03606	0.01747	0	14.28361	2.69843	0	0	0	0	0.06025	0	0.01747	0
Healthy	5.78035	0.67883	0.00141	0	0.02477	0	0.00466	0	0.02002	0	4.89203	0.67312	0	2.22339	0	0.3247	0.06289	0.00652	0.02002	0.13614
Healthy	7.28723	0.33728	0.01987	0.04118	0.92842	0.05597	0	0	0.05788	0	1.40261	12.14149	0.81546	0	0	0	0.02642	0.00387	0.05788	0
Healthy	16.04318	0	0.00618	5.47553	0.00131	0	0.11108	0.02955	0.10171	0	0.70666	4.78068	6.92202	0	0.25813	0.73292	0.00913	0.05548	0.10171	0
Healthy	2.12451	1.58678	0.0925	0	0.05147	0	0	0	0.53498	0	12.50404	0	0	3.09457	0	1.00574	0	0.00376	0.53498	0.10094
Healthy	1.34171	0.43845	0.00903	0.0696	0.26431	0	0	0	0.00819	0	2.3015	0.00277	0	1.31742	0	0.15393	0.03854	0.0071	0.00819	0.00462
Healthy	6.18379	0.49958	0.01864	0	0.3103	0	0.20198	0.02314	0.01609	0	2.54941	9.03819	0	1.50379	0.40327	0.74835	0.0173	0.00483	0.01609	0
Healthy	13.12383	1.10824	0.03064	0.61488	0.0536	0	0.00705	0	0	0	3.27551	4.90579	0	4.53365	0.54533	0.37409	0.11342	0.09786	0	0.02195
Healthy	3.81468	0	0	0.0622	0	0	0	0	0.0525	0	9.10809	0	0	5.29731	0	1.18426	0	0.1131	0.0525	0.32857
Healthy	3.80926	1.36426	0.02433	0	0.37811	0.44264	0.00652	0.03309	0	0	4.75097	3.75253	0	7.79821	0.22578	0.10077	0.05852	0.01359	0	0.11545
Healthy	17.24253	1.46932	0.14891	0.16405	0.0414	0	0	0	0.15835	0	5.56175	3.65948	0	1.42472	0	4.34267	0.95672	0.02896	0.15835	0.06236
Healthy	4.93276	0.22232	0.00634	0	0.43783	0	0	0	0	0	0.67394	0.27094	3.45893	1.023	0	0.91761	0	0	0	0.01897
Healthy	0.82756	0	0.02959	0.39666	0.22329	0	0	0.02139	0	0	0	0.41626	3.45813	0	0	0.1432	0.19783	0.00261	0	0
Healthy	11.88654	0.52626	0.01847	0.1196	0.23123	0	0.29079	0.01585	0.21289	0	3.60195	7.51381	3.56058	2.50525	0	0.81184	0.03684	0.14347	0.21289	0.02105
Healthy	5.21961	0	0.88529	0	0.049	1.10438	4.98981	0.26581	0.004	0	1.35307	5.03789	0.90035	0	0	0.25661	0	0	0.004	0
Healthy	3.09866	0	0	0	0	0	0	0	0	0	0	2.95531	0.46914	0	0	0	0	0	0	0
Healthy	5.34519	1.73913	0	0.05754	0.01102	0	0	0	0.00343	0	13.74025	0.63586	0	0	0	0.40797	0.09587	0.07337	0.00343	0
Healthy	3.88079	0	0.08013	0	0.0023	0	0	0	0.05586	0	33.39487	0.36101	0	2.6844	0	0.09112	0.35499	0.4676	0.05586	0.11493
Healthy	3.87256	0	0.91872	0	0	0.40486	0.93404	0.06379	0	0	2.69638	3.72815	0.21636	0	0	0.22486	0	0	0	0
Healthy	1.59399	0.49005	0	0	0	0	0	0	0	0	14.78253	0	3.36256	0	0	0	0.02997	0	0	0
Healthy	4.90912	0.88448	1.76718	0	1.70035	0.31984	2.05404	0.35825	0	0.0251	6.45135	0.34141	0	1.77763	0.69133	0.41238	0.02002	0.44478	0	0.0486
Healthy	1.42446	0	0.45878	0	0	0	0	0	0	0	0.91589	0	0	0	0	0	0.27411	0	0	0
Healthy	14.74545	4.4865	0.02683	0.18553	0.30099	0.06505	0.14258	0.02806	0.07854	0	1.03309	0.00444	0	0.20992	0	0.35485	0.09226	0.00545	0.07854	0
Healthy	3.00537	1.14465	0.22715	0	0.02702	0.41019	3.34384	0	0.00856	0	1.72927	3.25418	0.69904	0	0	0	0	0	0.00856	0
Healthy	3.2092	0.73762	0	0.04034	0	0	0	0	0	0	15.51673	1.07274	2.74535	3.11604	0.04923	0	0.01715	0.14088	0	0.03046
Healthy	5.25451	0	0.39596	0	0.02403	0.50127	2.3116	0.03155	0	0	1.22493	3.7304	0.19449	0	0	0.14913	0	0	0	0
Healthy	0.05302	0	0.03701	0.52061	3.09701	0	0	0.15765	0	0	0.00969	0.20544	0	0	0	0	0.0294	0.00024	0	0
Healthy	2.62529	1.31144	0.73724	0	0.01576	0	0	0.0321	0	0	3.79031	0.03428	0	4.5219	0	0.07683	0.13925	0.17357	0	0.01118
Healthy	2.22476	0.83224	0.13448	0	0	0	0	0	0	0	10.29743	0	0	3.39498	0.08192	0.59524	0.09927	1.58126	0	0
Healthy	3.71542	1.35692	0	0.15114	0.08802	0	0	0	0	0	14.74993	0.84959	7.16164	6.15695	0.96826	0	0.1031	0.2872	0	0
Healthy	2.94629	1.83461	0	0	0	0	0	0	0	0	15.3139	0.86039	0	4.05427	0	0.16287	0.02661	0	0	0.29659
Healthy	0.54185	1.69682	0.45784	0.03791	0.91045	0	0	0	0	0	9.64477	0	0	7.37332	17.7248	0.40511	0	0	0	0.08265
Healthy	0	0	0	2.38378	0.02274	0	0.3089	0.01731	0	0.12667	0	0	0	0	0	2.54392	0	0.05484	0	0
Healthy	3.41093	0.57697	0.51299	0.43329	0.07651	0	0	0	0.02292	0	21.0966	2.17726	3.08393	2.13069	0	0.65937	1.21643	0.62538	0.02292	0.14835
Healthy	12.9387	0.60895	0.00067	0.65837	0.11362	0.0172	1.71175	0.67737	0.03828	0	5.03309	0.00911	0.00142	0.94885	0	0	0.15964	0	0.03828	0
Healthy	3.00932	0	0	0	0	0	0	0	0.19716	0	3.16447	0	4.45069	0.97199	0	0	0	0	0.19716	0
Healthy	4.0205	1.33911	0	0	0	0	0	0	0	0	6.55559	0.92801	0	1.4117	0.03794	0.14466	0.42909	1.53198	0	0
Healthy	4.40652	2.10686	0	0.27282	0.0328	0	0.20727	0.1795	0	0	29.58217	2.1045	2.5052	2.54335	0	0	0	0.04786	0	0
Healthy	0.54462	1.09701	0.12478	0	0.56002	0	0	0	0	0	0.74272	0.01898	3.5659	0.20531	1.74148	0	0	0	0	0
Healthy	5.46058	1.15095	0	0.16371	0	0	0.0509	0	0	0	5.6944	25.9733	0	0.00618	0.71973	0	1.06275	0.0677	0	0.29128
Healthy	7.96107	1.02509	0.00314	0.03841	0.00567	0.17748	0.00769	0	0.32283	0	6.44919	6.35591	2.3281	1.25218	0	0.25695	0.0602	0.03047	0.32283	0.0184
Healthy	1.51819	0.57524	0.0293	0.05515	0	0	0	0	0	0	14.94923	0.16047	6.23985	0	0	0	0.01438	0	0	0
Healthy	3.85801	1.41757	0.25674	0	2.52437	0.06193	0.02026	0.13726	0	0	7.88641	5.3449	2.44781	3.84481	0.47677	0.48545	0.84429	0	0	0.01251
Healthy	8.29701	0	1.64828	18.9314	0.21917	0	0	0	0	0	4.20621	0	0	2.76401	0.20668	0.46787	0	0	0	0
Healthy	1.59517	0	0	0	0.22984	0	0	0.95077	0	0	0	4.32689	3.66301	0.38623	4.29497	0	0	0	0	0
Healthy	0.00271	0	0	0.4053	0.15682	0	0	0	0.03097	0.01396	0	0	0	0	0	0.19068	0.01342	0.01969	0.03097	0
Healthy	5.74151	0.51002	0.04507	7.17517	0.02849	0	0	0.00477	0.6785	0.00029	5.57954	0.69714	0	0.25585	0.18226	5.05469	0.04624	0.74168	0.6785	0.05206
Healthy	18.2614	0	0	0	0.60005	0	0	0	0	0	8.0379	24.4064	0	0.91549	0	1.15406	0	0	0	0
Healthy	1.26039	0	0	4.5631	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	0
Healthy	16.52232	0	0.00317	0.20136	0.00628	0	0.23064	0	0.01666	0	0.48941	1.95263	0	0.21441	0	0	0	0	0.01666	0
Healthy	0.21778	0	0	0	0	0	0	0	0	0	0.58333	0	8.26254	0.77751	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.14702	0	9.2651	0	0	0	0	0	0	0
Healthy	2.99053	0.30034	0.08684	0.03762	0.36213	0.94962	0.10221	0.001	0.08131	0.00534	12.0237	0.09061	0	2.95732	0	0.51006	0.08504	0.00781	0.08131	0
Healthy	19.0253	0	0	0	0	0	0.02425	0	0	0	0.02167	6.57108	2.99582	0.95248	0	0.07318	0	0	0	0
Healthy	19.9766	0	0	0	1.13039	0	0	0	0	0	4.04527	0.01175	0.33026	2.03128	0	0	0	0	0	0
Healthy	0	0	0	1.10269	0	0	0	1.59116	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.77283	0.41275	0.16366	0.0622	0.37055	0.08103	0.05433	0	0.01764	0.00117	1.81448	2.18142	0	0.54413	0	0.01808	0.50982	0.04722	0.01764	0
Healthy	0.78489	0	0.00911	0.2265	0.00316	0.17471	0	0.09969	0.01589	0	8.25276	0.80798	0	0	0	2.48214	0.0533	0	0.01589	0
Healthy	1.3603	0.93374	0.05516	0.10681	0.19994	0.10301	0.0051	0.00191	0	0	8.26962	6.90994	0	0.88672	0.01759	0.12933	0.17818	0.02857	0	0.88097
Healthy	2.05383	0	0	0	0	0	0	0	0	0	1.36943	0	0	1.57898	0	0.28315	0	0	0	0.34461
Healthy	7.92061	2.03432	0	0	0	0	0	0.05021	0.11837	0	1.84537	0	0	0	0	0.21745	0	0	0.11837	0.3652
Healthy	1.74887	0.60764	0.03662	0	0	0	0	0	0.00446	0	15.45718	0.14453	6.24635	0	0	0	0.03186	0	0.00446	0
Healthy	2.51798	0	0.05948	15.65505	1.49651	0.09601	0	0.00745	0.49726	0.00344	0.23491	0.5629	0	0.4776	0	0	0.00188	0.00587	0.49726	0
Healthy	13.81379	0	0.13084	0.11981	0	0	0	0	0.02526	0	8.43333	0.16257	0	4.38329	0	0.20138	0.11555	0.28381	0.02526	0.04874
Healthy	4.47686	0.50134	0.0889	0.42813	0.00992	0.04809	0.01567	0.0454	0	0	5.6338	0	0	3.08922	0	0.04481	0	0.07088	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	16.7347	0	0	0	0	0	0	0	0
Healthy	3.77684	2.04826	0.41384	0.51111	0.00647	0.10503	0.11219	0	0	0	5.36729	7.51282	0	3.22028	0.62709	0.21475	0.05092	0.18137	0	0
Healthy	4.37193	0.65416	0.00554	0.0281	0.06365	0.0045	0.02476	0.01188	0.08275	0	0.63965	7.50368	5.13092	1.11668	0	0	0.09009	0	0.08275	0
Healthy	3.87043	0.83978	0.07194	0	0	0	0	0	0	0	24.26528	0.24196	0	1.16357	0	0.05956	0.26748	0.45951	0	0.09419
Healthy	9.25448	0.92797	2.31411	0.09159	0.90395	3.26251	0.21314	0.01455	0.00874	0	12.85178	2.97579	0	7.90868	3.53361	1.01863	0.02372	0.08048	0.00874	0
Healthy	1.8282	1.00325	3.75483	0.02716	0.03662	0	0	0	0	0	0.92679	1.8084	0	0.11256	0.57347	0.01574	0	0	0	0.07747
Healthy	6.17915	0.76581	0	0.00745	1.05819	0	0.09467	0.22307	0	0.00229	4.31396	1.43065	0	0	0	0.08915	0.01426	0	0	0.037
Healthy	1.69575	0	0	0	0	0	0	0	0	0	4.91545	0	0.4943	0	0	0	0	0	0	0
Healthy	12.18063	0.61852	0.00431	0	0.12097	0	0	0.05483	0.08376	0	12.19743	3.52849	3.36802	0.8803	0	0	0.04896	0.09903	0.08376	0.0819
Healthy	7.05564	1.26536	0.40302	0	0	0	0	0	0.00636	0	2.93624	0.02352	0.42547	1.75037	0	0.24025	0.05073	0.06456	0.00636	0.07178
Healthy	4.32182	0.86849	0	2.64702	0	0	0	0	0	0	30.1093	0	0	0	0	0	0	0	0	0
Healthy	5.80184	0.68425	0	0.02794	0	0	0	0	0.01253	0	1.55948	0.00534	0	0	0	0.17317	0.15337	0.07704	0.01253	0
Healthy	4.06471	0	0	0	0.27098	0	0	0.0865	0	0	2.50519	4.03036	4.64767	0	0	0	0	0	0	0
Healthy	8.28713	0	0.00506	0	0.03479	0	0	0	0.25749	0	13.02886	0.36709	0	0	0.07219	0.5299	0.22554	0.0802	0.25749	0
Healthy	2.30162	2.98304	1.86742	0.39375	0.21975	0.00051	0	0	0.06111	0	12.62243	7.77723	1.01897	6.40801	0.45642	0.22649	0.0323	0.03665	0.06111	0.0389
Healthy	5.19433	0.34819	1.96143	0.08288	1.04106	0.17432	0.13733	0.0112	0.04005	0	1.05266	6.51791	0	1.23553	1.20658	0.09267	0	0	0.04005	0
Healthy	2.4447	0	0	0	0	0	0	0	0	0	24.42723	0	0	0	0	0	0	0	0	0
Healthy	1.5359	0	0.00593	0	0	0	0	0	0	0	13.05923	0	3.22172	0	0	0	0.02469	0	0	0
Healthy	1.53287	0	1.34847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.34174	1.38475	0	0.40823	0.19722	0.10857	0	0	0	0	12.86421	3.59179	0	0	0	0	0.04935	0	0	0
Healthy	10.64059	1.71236	1.82646	0.15309	0.65925	0.06018	1.61555	0.52029	0.01715	0	0.1031	4.22034	5.91657	2.69065	0	0.09595	0.08911	0.01797	0.01715	0.03785
Healthy	7.11818	1.04221	0.08051	0.05111	0.1507	0.14987	0	0	0	0	1.1901	0.02632	0	0.68222	0	0.19897	0.04435	0.08736	0	0
Healthy	19.6623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42813	0	0	0	0
Healthy	7.22981	0.9124	0	0	0.02762	0	0.04788	0	0.19574	0	19.70842	0.35287	0.3401	0.68592	0	0.10035	0.01003	0.06663	0.19574	0
Healthy	1.45197	0	0	0.34513	0	0	0	0	0.01672	0	0	0	2.73141	0	0	0	0.14953	0	0.01672	0
Healthy	6.36565	0.87509	0	0	0	0	0	0.00518	0.00267	0	0.68073	0.42481	0	0	0	0.027	0.01755	0	0.00267	0.09095
Healthy	6.27591	0	0.0253	0.01856	1.37332	0.05522	0	0.00159	0	0	0	0.00152	0.01234	0	0	0	0	0	0	0
Healthy	9.14718	0	0	0.41823	0.30545	0	0	0	0.01658	0	2.47283	25.8935	5.82389	0.1251	0	0.67068	0.03862	0	0.01658	0
Healthy	5.37408	0	0	0	0.65403	0	2.20676	0.99933	0	0	9.96866	0.74814	0	0	0	0	0.0336	0	0	0
Healthy	11.6457	0	0	0	0.23483	0	0	0	0	0	0.03588	0	0	0	0	0.63638	0	0	0	0
Healthy	16.3095	2.17888	0.07378	0.01561	0	0	0.00903	0	0.02109	0	19.10085	7.87273	0	0	0	0.01933	0.15992	0.0169	0.02109	0
Healthy	2.46561	0	0	0.07082	0	0	0	0	0.01274	0	21.00235	1.84295	0	3.88013	0.23294	0.19102	0.06538	0.8491	0.01274	0
Healthy	13.43087	0	0	0.01597	0.0876	0.0065	0	0.05851	0.51215	0	3.73726	0.00586	2.41012	0.67457	0	1.40373	0.67826	0.00363	0.51215	0.02978
Healthy	10.54092	0	0	0	0.05257	0	0	0	0.09304	0	4.3495	0	0	6.46483	0	2.47271	0	0.11606	0.09304	0.33715
Healthy	5.41859	0	1.7411	0	0.40861	0	0.02716	0	0	0	0.12385	20.4653	0	0.01862	0.16984	0.06131	0.02772	0.02678	0	0
Healthy	5.04828	1.21387	0.00212	0	0.29572	0.28559	0	0	0	0	8.44956	3.336	0	7.62753	0.1175	0.29551	0.04118	0.00779	0	0.22394
Healthy	0.55015	2.68199	0	6.17051	0	0	0	0	0	0	21.22405	0.66836	9.38507	5.04528	0	0.01109	0.04034	0.30343	0	0
Healthy	7.21026	0.04477	0	0	0.00488	0	0.00259	0	0.15849	0	15.68694	0.60649	0.22393	0.72713	0	0.11659	0.01174	0.03977	0.15849	0
Healthy	1.6935	0.57726	0.30118	0	0	0	0	0	0	0	11.06724	0.54224	6.21868	0	0	0	1.78781	0	0	0
Healthy	2.28318	0	0.03353	0	15.86666	0	0	0	0	0	0.17803	18.44641	0	0	0	0	0.04313	0	0	0
