group	Burkholderiales	Enterobacterales	Acidaminococcales	Pseudomonadales	Desulfovibrionales		Bacteroidales	Lachnospirales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales	
Healthy	0.51879	0.06543	0	0	0		92.86092	1.7712	0	1.84295	0.51879	0	0	0	0	
Healthy	0	2.75306	0	0	0		18.80944	27.02578	2.36428	0	0	0	0	0	0	
Healthy	0.07436	0.09449	0	0	0		28.8121	27.28254	2.17607	0.22312	0.07436	0.84261	0	0	0.77823	
Healthy	1.16749	0	0	0	0.43223		64.81071	19.70649	0	0	1.16749	0	0.07539	0.43223	0	
Healthy	0	0	0	0	0		57.87419	5.273	0	0	0	0	0	0	0	
Healthy	1.82918	0.10868	0	0	0.11548		76.71894	4.62909	0.00035	0	1.82918	0	0.04296	0.11548	0	
Healthy	0.2255	0.03075	0	0.02542	0		34.33722	29.42827	0	0	0.2255	0	0.05254	0	0.04428	
Healthy	0	9.70979	0.03091	0	0		22.11136	23.02168	0	0.96622	0	0	0	0	0	
Healthy	0	1.399	0	0	0		85.39423	10.06013	0	0	0	0	0	0	0	
Healthy	0	0	0	0	0		9.68946	0	0	0	0	0	0	0	0	
Healthy	0.01735	0.24804	1.24016	0	0		60.68742	7.84032	0.00896	0	0.01735	0	0.17183	0	0	
Healthy	5.847	0	0	0	0.00368		67.86759	5.17697	4.75304	0	5.847	0	0	0.00368	0	
Healthy	0.2724	2.05871	0	0	0.10118		70.48466	2.52416	0	0	0.2724	0	0	0.10118	0	
Healthy	0.0221	2.07421	0	0.06487	0.34193		27.35827	30.39926	2.00579	0.89717	0.0221	0.14616	0.10226	0.34193	0.0007	
Healthy	0.08897	0.09706	0.16495	0	0.00306		76.25237	8.4705	0	0.03022	0.08897	0	0	0.00306	0	
Healthy	1.25736	2.79337	0	0	0		66.32373	13.18979	4.80668	0	1.25736	0	0	0	0	
Healthy	0	0	0	0	0		31.55205	17.08991	5.36896	0	0	0	0	0	0	
Healthy	0.33006	0	0	0	0.11814		44.56937	4.21161	17.96126	7.23898	0.33006	0	0.17432	0.11814	0.00247	
Healthy	0.1611	0.15188	0	0.01969	0.05942		31.565	10.997	0	3.62249	0.1611	0	0.21868	0.05942	0.23583	
Healthy	0.92493	0.13703	0	0.48063	0		62.40328	18.5457	0.04798	0	0.92493	0	0.07931	0	0	
Healthy	0.00845	0	0	0	0.0123		22.85404	40.99906	7.52594	0.08994	0.00845	0	0.00516	0.0123	0	
Healthy	0.43745	0	0	0	0.56962		57.15039	6.1442	0.47645	8.73029	0.43745	0	0	0.56962	0	
Healthy	0	2.30231	0	8.42604	0		0.84417	36.68818	0	0.53602	0	0	0.00038	0	0.02016	
Healthy	0.78385	0.16357	0	0	0.6243		48.23484	6.14176	0.10177	9.35753	0.78385	0	0	0.6243	0	
Healthy	0.0026	0.85456	0	0	0		26.60649	20.99256	1.36615	0	0.0026	0	0.42747	0	0.42088	
Healthy	1.44768	0	3.8111	0	0		71.12524	7.94231	0	0	1.44768	0	0.56373	0	0	
Healthy	0	0	0	0	0		81.6959	12.29415	0	0	0	0	0.52152	0	0	
Healthy	0.07346	0.37776	0	0	0		53.09434	10.73204	1.10913	0	0.07346	0	0.38037	0	0.41354	
Healthy	0.06878	0	0.22735	0	0		19.46004	23.61941	0.41556	0	0.06878	0	0.68762	0	0.05872	
Healthy	0	0	0	0	0		1.0593	2.21262	0	0	0	0	0	0	0	
Healthy	0.03051	0	0	0	0.10337		65.89271	10.00642	0	0.58083	0.03051	0.01859	0	0.10337	0	
Healthy	0.02185	0.5421	0.06436	0	0.69799		45.89856	0.57429	3.08492	0.14175	0.02185	0	0.55441	0.69799	0	
Healthy	0	0	0	0	0		36.2758	37.30257	7.19383	5.17575	0	0	0	0	0	
Healthy	5.21258	0.03561	0	0	0.05916		41.50004	17.65966	0	0	5.21258	0	0	0.05916	0	
Healthy	0.49193	0.03928	0	0	0.00464		92.08051	1.61467	0	1.68633	0.49193	0	0	0.00464	0	
Healthy	0.4584	0	0	0.27411	0		80.73328	3.01173	0	0	0.4584	0	0.03199	0	0	
Healthy	0	19.4089	1.68488	0.81899	0		16.15155	5.33313	0	2.17357	0	0.19313	1.93521	0	0	
Healthy	0	0	5.18	0	0.19257		50.36431	18.82662	0	0.00195	0	0	0.51899	0.19257	0	
Healthy	0.22682	0	0	0.03427	0.00345		56.92641	4.09934	15.2478	0	0.22682	0	0	0.00345	0	
Healthy	0.15717	0	0	0	0		69.39126	5.10605	6.2613	0	0.15717	0	0.28005	0	0	
Healthy	0	0.64238	0	0.00961	0		80.88058	12.23176	0.24336	0	0	0	0.17638	0	0.10377	
Healthy	0.01539	0.10767	0	0	0.03972		32.82227	12.83256	0	0.01569	0.01539	11.0253	0.18695	0.03972	0.03164	
Healthy	0.53882	0.39583	0.00354	0.16248	0.00186		77.87295	9.23465	0.01053	2.21179	0.53882	0	0.06866	0.00186	0.07969	
Healthy	0	0	0	0	0		16.28189	3.29556	0	0	0	0	18.7223	0	0	
Healthy	0.25355	0	0	0	0		24.71545	35.46094	3.90595	0	0.25355	0.2591	0	0	0	
Healthy	0.23757	0.03	3.13391	0	0.00321		35.63195	22.1625	0	0.58929	0.23757	0.55965	6.09462	0.00321	0	
Healthy	3.24403	0	0	0	1.33117		70.99252	3.72731	0	0	3.24403	0.01877	0.18301	1.33117	0	
Healthy	0	0.71518	0	10.3371	0		74.5758	2.07621	2.25728	0	0	0	0.00089	0	0	
Healthy	0.19732	0.47582	0	0	0		44.1636	17.81643	0	0	0.19732	0	0	0	0	
Healthy	0	4.53415	0	0	0		92.47901	0.63088	0	0.51403	0	0	0	0	0	
Healthy	4.74194	0	0	0	0.07375		56.09489	10.51845	0	0	4.74194	0	0	0.07375	0	
Healthy	0	0	0	0	0		0.00817	0	0	0	0	0	0	0	0	
Healthy	1.10957	2.7571	0	0	0		66.2303	13.35752	4.7958	0	1.10957	0	0	0	0	
Healthy	1.04682	0.12373	10.5536	0	2.65193		41.8416	0.97368	0	10.9796	1.04682	0	0	2.65193	0	
Healthy	0	0	0	0	0		40.34055	34.99819	0	0	0	0	0	0	0	
Healthy	0	0	0	0	0		80.16513	12.78803	0	0	0	0	0.57617	0	0	
Healthy	0.10444	0.02922	0	0	0.04761		57.4587	4.19265	0	0	0.10444	0.07354	0.01675	0.04761	0	
Healthy	0.06503	2.18129	0	0	0		38.531	18.38961	4.76352	0.31727	0.06503	0	0.2908	0	0.55546	
Healthy	0	3.51716	0	0	0		30.3123	2.61446	0	0	0	0	0	0	0.45677	
Healthy	0.11171	1.80386	0	0	0		57.49053	9.29407	4.63587	0.37515	0.11171	0	0.35127	0	0.39572	
Healthy	0.12538	0	0.21907	0	0		20.75023	13.71249	0	0.41073	0.12538	35.1411	0	0	0	
Healthy	0.25438	0	0	0	0		46.0521	9.93308	0	0	0.25438	0	0	0	0	
Healthy	0.11023	1.53536	0	0	0.09632		87.7612	3.42316	0	0	0.11023	0	0.03171	0.09632	0	
Healthy	0.00285	0.44198	0	0	0		30.62288	17.72833	0.68458	0	0.00285	0	0.62956	0	0.33437	
Healthy	0.07041	6.71667	0	1.49755	0.0671		56.64935	13.79656	0.86602	0.00852	0.07041	2.77246	0.30186	0.0671	0.02746	
Healthy	0.00381	0.20751	0	0	0.10935		57.5046	5.991	0	0	0.00381	0.20364	0.00479	0.10935	0	
Healthy	1.79976	0	0.00793	0	0		52.2457	15.63988	0	0.36339	1.79976	0.60507	0	0	0	
Healthy	0.24361	0.205	0	0	0.00966		66.37647	6.61933	8.01525	0	0.24361	0	0.08648	0.00966	0	
Healthy	0	0	0	0	0		16.45568	40.89289	1.4303	0	0	0	0	0	0	
Healthy	0.02597	2.01148	1.09308	0.51495	0.08277		16.91489	45.26128	0.04534	0	0.02597	0.77591	0.00183	0.08277	0.41982	
Healthy	0.03603	0	0	0	0		32.23104	16.22241	7.59543	0.04302	0.03603	0	0.30169	0	0.00031	
Healthy	0.03172	0.45777	0	0	0.02455		55.35614	31.60651	0	0	0.03172	0	0	0.02455	0	
Healthy	1.42702	5.44491	0	0	0.22609		60.41193	1.37921	8.60092	0.58013	1.42702	0	0	0.22609	0	
Healthy	0.01848	0	0	0	0		39.59254	33.07704	4.5423	0.02043	0.01848	0.08089	0	0	0	
Healthy	0.03924	1.8414	0	0	0		26.77579	19.00012	1.57209	0	0.03924	0	0.52873	0	0.38722	
Healthy	0	1.20195	0	0	0		67.44375	2.28573	11.44107	0	0	0	0	0	0	
Healthy	0	0.84789	0	0	0		66.12035	5.53462	4.05997	0	0	0	0	0	0.34577	
Healthy	0.23241	0.22271	0	0	0.11614		70.13297	5.55094	2.85673	0.13626	0.23241	0.05586	0	0.11614	0	
Healthy	5.88855	2.25848	0.83085	0.02061	0		40.6757	28.98401	0.03503	0.72342	5.88855	0	0.06127	0	0	
Healthy	0.00574	0.05389	0	0	0.0717		56.39179	5.87078	0	0	0.00574	0.19256	0.00951	0.0717	0	
Healthy	0.00571	25.39843	0	0.93219	0		9.50106	0	0.04465	0	0.00571	0	1.18019	0	0	
Healthy	0.0336	0.846	0	0	0		23.30865	31.25844	1.27523	0	0.0336	0	0.42068	0	0.35653	
Healthy	1.24613	0.01506	0	0	0.08954		69.9358	8.85425	0	0	1.24613	0	0.01816	0.08954	0	
Healthy	0	1.2167	0	0.39466	0		22.89065	22.10185	0.93998	2.84965	0	3.32246	0	0	0	
Healthy	0.22402	0	0	0	0		19.52397	69.83677	0	0	0.22402	0.51583	0	0	0	
Healthy	1.06212	4.52925	0	0.0705	0.00671		48.35566	15.01991	0.10856	0	1.06212	0	0.03779	0.00671	0.10798	
Healthy	0	0	0	0	0.01322		36.49329	29.80965	0.30839	0.04873	0	0	0.33429	0.01322	0	
Healthy	0	0.14888	0	0	0		82.50748	4.51547	8.68395	1.81304	0	0	0	0	0.02139	
Healthy	0.03018	8.87264	0	0	0		19.63362	7.00007	1.40684	1.73198	0.03018	0	0	0	0	
Healthy	1.42157	0.11223	0	0	0.1824		63.9582	6.82381	0.37027	0	1.42157	0.16611	0	0.1824	0	
Healthy	0.01662	2.14854	0	0	0		63.77111	9.86494	0.68633	0	0.01662	0	0.2238	0	0.24409	
Healthy	0	0.00658	0	0	0		34.52551	18.52863	0	0	0	0	0	0	0	
Healthy	0.02925	0.04879	0	0.01062	0.06204		67.86063	2.41508	0.3382	0.56547	0.02925	0	0	0.06204	0	
Healthy	0.31371	3.60249	0	0	0.28287		60.69024	13.47566	0	0	0.31371	0	0	0.28287	0	
Healthy	3.31946	5.14333	0	0.00014	0		0.02564	0.8314	13.12585	0	3.31946	0	0	0	0	
Healthy	0	16.38879	0	0.4064	0		3.98735	0.32555	2.56896	0	0	0	0	0	0	
Healthy	0.18461	0.58375	0	0	0.1712		29.12926	10.01661	0.00845	8.67123	0.18461	0	0.2822	0.1712	0	
Healthy	0.03574	9.46259	0	0	0		0.09701	38.50677	0.05076	0.01384	0.03574	0	0.2782	0	0.08487	
Healthy	0	0	0	0	0		84.28521	3.27844	1.2479	0	0	0	0.234	0	0	
Healthy	0	0	0	0	0		68.7163	0	2.15205	0	0	0	0	0	0	
Healthy	5.80997	1.97625	3.30663	0	0		45.22197	19.65528	1.0236	0.02611	5.80997	0	0.00547	0	0	
Healthy	0.01271	0	0	0	0		8.95235	23.52533	0	9.41662	0.01271	2.26721	2.52225	0	0.05978	
Healthy	0	11.50231	0	0	0		34.19922	3.05605	0.01755	0.50025	0	0	0.00538	0	0.05004	
Healthy	0	0.08865	0	0.00968	0		5.25684	52.34976	0.55462	0.02337	0	0	0.13958	0	0.00236	
Healthy	0.69684	0.09946	0	0	0		37.95444	27.64533	0.02064	0	0.69684	0	0.06866	0	0.00135	
Healthy	0.06781	0.0051	0	0.10895	0.64324		53.88338	7.05512	0	12.8248	0.06781	0	0.11142	0.64324	0	
Healthy	0	0	0	0	0		10.44183	77.59691	0	0	0	0	2.59767	0	0	
Healthy	11.6155	0	0	0	0		59.47556	8.92962	0.08151	0	11.6155	0	0	0	0	
Healthy	0.69891	0.73037	0	0	0.11504		66.96559	14.21606	0.22984	0.12452	0.69891	0	0.08251	0.11504	0.21753	
Healthy	0.00569	0.00468	0	0.36402	0.05575		11.92591	47.37226	3.48919	0.73449	0.00569	2.84299	1.27444	0.05575	0.00483	
Healthy	2.52426	0	0	0	0		54.39563	10.11818	0.63239	0	2.52426	0	0	0	0	
Healthy	1.37103	1.86595	0	0	0.14269		22.01124	21.72554	0.00087	0.89803	1.37103	1.5014	0	0.14269	0.19056	
Healthy	3.63815	0.12943	3.26985	0.01565	0.01945		75.04607	4.61234	0.00326	0.7407	3.63815	0	0.44311	0.01945	0.02252	
Healthy	1.47692	0.00259	0	0	0.00691		35.10904	24.7015	8.40762	0	1.47692	0.0389	0.30253	0.00691	0	
Healthy	0	0.08071	0	0.71806	0.07368		57.20329	15.16757	0	0	0	0	0.00307	0.07368	0	
Healthy	0.00931	0.44204	0	0	0.07096		76.00465	1.99461	2.50961	0	0.00931	0	0	0.07096	0	
Healthy	0.68178	0.01899	0	0	0.0249		81.74652	1.59034	0	3.40051	0.68178	0	0.00157	0.0249	0	
Healthy	0.00657	0	0	0	0.00715		62.88602	17.04743	0.22855	0.83565	0.00657	0	0	0.00715	0.22324	
Healthy	5.64129	0.027	0	0	0.14421		77.74572	3.17894	0	0	5.64129	0	0.05228	0.14421	0	
Healthy	1.77405	0	0	0	0		24.28158	13.52333	2.88989	0	1.77405	0	0	0	0	
Healthy	0.18971	0.07842	0	0	0.05495		77.15751	3.146	6.46852	0	0.18971	0	0.1265	0.05495	0	
Healthy	0.00245	0.23308	0	0	0.00817		51.9442	31.05121	0.16515	0	0.00245	0.2742	0.01986	0.00817	2.09521	
Healthy	0.05167	6.27496	0	0.09833	0		22.17561	0.03831	0.12332	0	0.05167	0	0.01727	0	0.01292	
Healthy	0.12511	0.09183	0	0	0		70.2604	1.40603	5.93873	0	0.12511	0	0.01797	0	0	
Healthy	0.16553	11.2822	0	0	0.04031		66.90928	2.09882	8.86876	0	0.16553	0	0	0.04031	0	
Healthy	0.71922	0	0	0	0.10833		36.00646	28.76638	0.46909	0.10729	0.71922	0	0.4066	0.10833	0	
Healthy	0.05858	2.69145	0	0.00501	0		67.52468	3.98445	4.01785	1.45026	0.05858	0	0.02388	0	0.01137	
Healthy	0.23267	10.6542	0	0	0.72008		13.35234	0.38565	2.74722	44.3211	0.23267	0	0.16398	0.72008	0	
Healthy	0	3.55218	0	3.52757	0		12.31931	0	3.93941	0	0	0	0.17772	0	0.01881	
Healthy	0.64903	7.49172	0	0	0.01208		52.85802	4.68132	1.11629	0	0.64903	0	0.04771	0.01208	0.28178	
Healthy	0.00587	0.04316	0	0	0.03414		61.52629	1.9568	0.13726	0.70898	0.00587	0	0	0.03414	0	
Healthy	0.12703	0.98013	0	0.31899	0.05466		68.26218	13.61856	0	0	0.12703	0	0	0.05466	0	
Healthy	0	0	0	0	0		41.3138	29.47953	0	0	0	3.11173	1.18947	0	0	
Healthy	0	1.71155	0	0	0.27944		25.4709	5.6155	0	11.1928	0	34.3352	1.27689	0.27944	0	
Healthy	0	1.00904	0	0	0.04745		26.0167	30.42778	0	0	0	0.57844	0.06983	0.04745	0.03699	
Healthy	0	0	0	0	0.01788		8.23024	5.01193	0.28195	0.02197	0	9.29125	0.15696	0.01788	0.13719	
Healthy	0	4.29323	0	0.19873	0		59.19358	0.00652	0	0	0	0	0	0	0	
Healthy	0.02848	0.03438	0	0.0381	0.08991		69.41196	2.33062	0.37861	0.52291	0.02848	0	0	0.08991	0	
Healthy	0.03579	5.59311	0	0	0		39.1705	36.63131	4.72148	0	0.03579	0	0	0	0	
Healthy	0.08368	0.04674	0	0	0.00212		33.35905	11.14217	6.34787	0.05676	0.08368	0.0089	0.17496	0.00212	0.03757	
Healthy	0.01483	2.06757	1.1635	0.60344	0.0843		17.70602	43.84906	0.01114	0	0.01483	0.70044	0	0.0843	0.45812	
Healthy	0	0	0	0	0		15.74507	10.84159	0	0	0	0	0	0	0	
Healthy	0	4.02996	0	0	0		92.39928	0.74929	0	0.63238	0	0	0	0	0	
Healthy	0	0	0	0	0		62.55839	24.305	0.32115	0.07577	0	0	0	0	0.66563	
Healthy	0.26719	0	0	0.02173	0.02339		57.60587	4.2111	15.318	0	0.26719	0	0	0.02339	0	
Healthy	0	0.15556	1.75429	0	0		11.80363	30.88176	0.38803	0	0	0.02309	29.15257	0	1.46753	
Healthy	0.0857	0	0	0	0.02076		60.76513	3.83423	0	0	0.0857	0	0	0.02076	0	
Healthy	5.03773	0.13135	0	0	0.1922		62.10895	21.03439	0	0	5.03773	0	0.02457	0.1922	0	
Healthy	0	0	0	0	0		23.24062	14.26298	14.5746	2.23188	0	4.08398	0.11023	0	0	
Healthy	0	0	1.74194	0	0.02109		74.3055	18.15935	0.07183	0.20289	0	0.10373	0.06925	0.02109	0	
Healthy	6.77028	0	0	0	0		47.48654	7.26123	0	0	6.77028	0	0	0	0	
Healthy	0.0978	0	0.91565	0	0.35635		66.63046	2.9789	0	10.3157	0.0978	0	0.02098	0.35635	0	
Healthy	0.0282	0.29978	0	0	0.09859		16.69171	59.11195	0	1.66108	0.0282	0.08327	1.34922	0.09859	0.0268	
Healthy	0.12874	0	0	0	0.04787		43.68784	1.23217	0	0	0.12874	0	0	0.04787	0	
Healthy	0.07012	0	3.32132	0	0.83356		38.72317	23.87569	0	0	0.07012	0.32392	0.63033	0.83356	0	
Healthy	0	18.64184	0	46.52632	0		0	24.13123	2.60624	0	0	0	0.02138	0	0.07301	
Healthy	0.55683	0.81801	0	0	0		23.31275	25.07168	0.0064	2.39427	0.55683	5.1127	2.93878	0	2.73464	
Healthy	0.06155	0.20213	0	0	0.00779		77.03911	1.82166	9.09104	0	0.06155	0	0.08081	0.00779	0	
Healthy	0.04164	0.25682	0	0	0		37.00331	36.2769	0	0	0.04164	0	0	0	0	
Healthy	0	0	0	0	0		54.07795	9.67989	0	0	0	0	0	0	0	
Healthy	0.03047	0	0	0	0		26.73081	31.8156	1.02417	0	0.03047	0	0	0	0	
Healthy	2.30368	0.69592	0.26428	0	0		60.91644	7.41093	0.11644	5.85149	2.30368	0	0.07281	0	0	
Healthy	0.14103	0.03994	0	0	0.23731		48.31568	6.17621	0	5.88994	0.14103	0	0.028	0.23731	0	
Healthy	2.81607	0.66588	0	0.31556	0.04264		75.79001	2.35745	2.36324	0	2.81607	0	0.06508	0.04264	0	
Healthy	0.06611	1.60077	0.00033	0	0		64.79763	2.09958	3.29913	0.00115	0.06611	0	0.2326	0	0.00249	
Healthy	0	1.07314	0	0	0		67.62521	2.32906	11.33673	0	0	0	0	0	0	
Healthy	0.00081	0.23021	0	0	0.00493		28.3397	21.33534	0.09281	1.90163	0.00081	0	0.213	0.00493	0.00723	
Healthy	0.06954	0.14131	0	0	0.00324		77.32999	0.76121	0	0	0.06954	0	0.02083	0.00324	0	
Healthy	0.21323	0.06081	0	0	0.11375		70.34527	5.72513	2.68998	0.10717	0.21323	0.04814	0	0.11375	0	
Healthy	0	0.33905	0	0	0		49.0545	15.12293	22.2746	1.29381	0	0	0	0	0	
Healthy	0.02574	1.9574	0	0.09955	0.26162		69.79397	9.78814	0	0	0.02574	0	1.03528	0.26162	0.02518	
Healthy	0.21042	0.22112	0	0	0.00837		66.1897	6.09201	7.93807	0	0.21042	0	0.10796	0.00837	0	
Healthy	0.48271	2.03238	0	0.00815	0.23594		34.86269	18.71908	4.25901	0	0.48271	0	1.33121	0.23594	0.37755	
Healthy	3.60235	0	0	0	0.01291		60.27188	4.58678	0	0	3.60235	0	0	0.01291	0	
Healthy	0.48497	0.11749	8.59216	0	0.04446		48.48277	27.20304	0.04831	0.14329	0.48497	0	1.23596	0.04446	0.14768	
Healthy	0	0	0	0	0		11.17658	53.47869	5.27412	0.04339	0	2.31989	0	0	0	
Healthy	0	1.79092	0.19912	0	0.03571		1.82406	33.15494	0	0	0	6.52913	1.11688	0.03571	0.12733	
Healthy	0.07865	1.30555	0	0.55701	0		5.07118	26.74578	6.11413	0	0.07865	0	0.52998	0	1.24539	
Healthy	0.00055	0.46608	0.16018	0	0.07585		59.39644	1.97717	0.57576	1.20433	0.00055	0.12082	9.88528	0.07585	0	
Healthy	0.06985	0	0	0	0.38014		84.47865	1.65132	0	0.05364	0.06985	0.62816	0	0.38014	0	
Healthy	0	0.37751	0	0	0		67.81815	20.0574	0.09799	0	0	0	1.00309	0	0.04211	
Healthy	0.17461	12.8743	0	0	0.04885		65.5694	1.70546	8.84937	0	0.17461	0	0	0.04885	0	
Healthy	7.4715	0	1.24378	0	0.1746		32.79623	10.77328	0	6.58769	7.4715	0.83191	0	0.1746	0	
Healthy	5.87112	0.1014	0	0	0		68.45521	2.70959	0	0	5.87112	0	0	0	0	
Healthy	0.38063	0.03899	0	0	0.06165		38.97581	27.26938	0.40508	0.18045	0.38063	0	2.07139	0.06165	0.00795	
Healthy	0	0	0	0	0		46.44976	40.28248	8.15906	0.76941	0	0	0	0	0	
Healthy	0.1515	11.3428	0	0	0.04034		64.35533	2.39578	8.5252	0	0.1515	0	0	0.04034	0	
Healthy	6.01781	0.10583	0	0	0		69.30138	2.42962	0	0	6.01781	0	0	0	0	
Healthy	0	0	5.0336	0	0		1.60432	20.09009	0.00942	0	0	22.3755	1.2599	0	0	
Healthy	0.76517	0.12742	0	0	0.63149		49.47672	6.04908	0.09682	9.33329	0.76517	0	0	0.63149	0	
Healthy	0.21268	0.25076	0	0	0.01867		65.25963	5.82134	8.06887	0	0.21268	0	0.13227	0.01867	0	
Healthy	0.13661	0.02492	0	0	0.19675		48.44869	6.18849	0	5.94372	0.13661	0	0.03168	0.19675	0	
Healthy	0	14.14232	2.18784	0.74352	0.02294		24.80784	16.70876	0.0032	0	0	0.19887	0.2341	0.02294	0.00386	
Healthy	0.13758	0	0	0	0		64.28691	26.62545	1.93826	1.03178	0.13758	0	0	0	0	
Healthy	0.25763	10.1159	0	0	0.70743		13.24016	0.38994	2.66152	44.6326	0.25763	0	0.14476	0.70743	0	
Healthy	0.07455	1.85023	0	0	0.10547		86.81948	3.74794	0	0	0.07455	0	0.02781	0.10547	0	
Healthy	0	0	0	0	0		48.70816	25.41271	7.34269	0.38083	0	0	0	0	0	
Healthy	4.33996	0.02887	0	0	0.06574		18.81712	3.81025	0.16943	15.2597	4.33996	0	0	0.06574	0	
Healthy	0.50243	0	0	0	0		12.2298	5.6304	4.54092	10.6627	0.50243	0	0	0	0	
Healthy	0	0	0	0	0		12.45128	1.41531	5.19577	0	0	0	0	0	0	
Healthy	0.46794	0.0587	0	0	0.00509		12.06736	35.85053	5.38641	0.55245	0.46794	1.49401	0.04525	0.00509	0.02881	
Healthy	0.00922	0.06296	0	0	0.07549		68.41716	9.22167	0.03007	0.45974	0.00922	0	0	0.07549	0	
Healthy	0	0	2.59134	0	0.81652		29.37652	6.11296	0	23.5265	0	2.19041	0.23185	0.81652	0	
Healthy	0.16178	0.02237	0	0	0.06076		26.6205	58.80176	0.0866	0.04467	0.16178	0	1.19077	0.06076	0	
Healthy	0	0	0	0	0		11.17298	43.90919	2.67914	0	0	10.4569	0	0	0	
Healthy	11.9332	0	0	0	0		59.76033	8.60771	0.08364	0	11.9332	0	0	0	0	
Healthy	0.57985	0.14117	0	0	0		92.13021	1.90873	0	1.69454	0.57985	0	0	0	0	
Healthy	0.14429	0.06901	0	0	0		69.41041	1.57102	6.20158	0	0.14429	0	0.02955	0	0	
Healthy	0	0	1.13093	0.08151	0		19.29651	9.81096	2.77242	5.62796	0	13.2125	0.5092	0	0	
Healthy	0	0	1.90138	0	0		15.44434	23.18683	0	0	0	0.75007	0.46577	0	0	
Healthy	0.02935	0.60334	0.03559	0	0.44833		67.72931	0.32418	0.05706	0.00985	0.02935	0	0.31144	0.44833	0	
Healthy	0	0.20678	0	0	0		84.24075	3.93516	8.27465	1.57657	0	0	0	0	0.01809	
Healthy	0.16963	0	0	0	0.08423		63.70893	14.57401	0	0	0.16963	0	0.07477	0.08423	0	
Healthy	0.15257	0.05763	0	0	0.00364		41.14116	31.9277	0.51286	0.11353	0.15257	0.05673	0.15665	0.00364	0.31973	
Healthy	0	98.78012	0	0	0		0.0051	0	0	0	0	0	0.01169	0	0	
Healthy	0	0	0	0	0		57.28008	9.75133	0.24017	0	0	0	0	0	0	
Healthy	0.35009	0.09344	0	0	0.09329		81.1674	2.00846	0	0	0.35009	0	0	0.09329	0	
Healthy	0.00159	0	0	0	0.05598		60.07223	4.27275	0	0	0.00159	0.0641	0.002	0.05598	0	
Healthy	0.05901	15.32248	0.01981	0.03669	0.1755		31.30509	11.35441	4.57956	4.77566	0.05901	0	0.9193	0.1755	0.01515	
Healthy	0	0.08659	0.00862	0	0.70216		26.39939	1.2422	0.60797	0.43209	0	0	0.7685	0.70216	0	
Healthy	0.01212	7.91464	0	0	0.5255		51.05291	8.03442	0.06107	1.92236	0.01212	0	0.03696	0.5255	0.02661	
Healthy	0.09483	0	0.92096	0	0.26754		66.30708	3.03737	0	10.5133	0.09483	0.00202	0.03311	0.26754	0	
Healthy	0.03685	0.06642	0	0	1.47767		69.02422	0.98848	0	0	0.03685	0.03445	0.45071	1.47767	0	
Healthy	1.09687	0	0	0	0.37319		64.42086	19.22917	0	0	1.09687	0	0.08966	0.37319	0	
Healthy	0.25217	0	0	0	0		15.55609	29.9519	0	0.00206	0.25217	0	0.04769	0	0	
Healthy	0	8.6462	29.6499	0	0		8.02642	10.78517	0	0	0	1.9555	6.09537	0	0	
Healthy	0.10448	4.89526	0	1.64212	0		5.06393	0.47735	0	0.09491	0.10448	0	0.84286	0	0	
Healthy	9.76123	0.04102	1.53035	0	0.16968		32.54246	12.11081	0	6.17366	9.76123	0.88045	0	0.16968	0	
Healthy	0.02345	2.25021	0	0	0		34.96916	15.86882	1.58226	0	0.02345	0	0.54554	0	1.08055	
Healthy	0.77778	0.00422	0	0	0.03795		79.38151	2.0069	0	3.68362	0.77778	0	0	0.03795	0	
Healthy	0.06927	0.10839	0	0	0.00325		76.65911	0.70725	0	0	0.06927	0	0.02631	0.00325	0	
Healthy	0.39124	0.05429	0	0	0.32032		52.02453	8.03962	0	5.54787	0.39124	0	0	0.32032	0	
Healthy	0.04178	0.06894	0	0	1.79765		71.01821	0.98998	0	0	0.04178	0.03306	0.53348	1.79765	0	
Healthy	1.10226	20.7052	0	0.07824	0.1202		54.2528	0.55783	0	0	1.10226	0	0.01923	0.1202	0	
Healthy	0.37716	0.03932	0	0	0		10.94183	5.41206	3.76164	11.9466	0.37716	0	0	0	0	
Healthy	0	0	0.2767	0	0		9.58545	25.39822	11.8655	0.91338	0	0	0	0	0	
Healthy	8.06826	0	3.86161	0	0		55.97138	6.66124	0	0	8.06826	0	0	0	0	
Healthy	0	0	2.43063	0	0.60142		29.86954	6.31536	0	23.1424	0	2.15254	0.20651	0.60142	0	
Healthy	0.00128	18.7087	0	0.00594	0.15039		24.65919	10.57816	0.99789	5.55483	0.00128	0.32437	0.05768	0.15039	0	
Healthy	0.10853	0.05832	0	0	0		70.02975	1.62386	5.97939	0	0.10853	0	0.02401	0	0	
Healthy	2.35075	4.84359	0	0.021	0		18.98913	39.00661	0	0	2.35075	0	0.49926	0	0.24962	
Healthy	0	0	0	0	0		53.92158	9.94093	0	0	0	0	0	0	0	
Healthy	0.0108	0	0	0	0.03016		59.52808	7.24649	0.01467	0.72725	0.0108	0.11142	0.81448	0.03016	0.00065	
Healthy	4.27383	0.02277	0	0	0		80.04586	1.59744	0.02216	0	4.27383	0	0	0	0	
Healthy	0.00294	0.0278	0	0	0.07483		67.13567	8.83503	0	0.58248	0.00294	0	0	0.07483	0	
