s	Phocaeicola_vulgatus	Bacteroides_stercoris	Phytobacter_ursingii	Dialister_invisus	Enterocloster_sp900540675	Enterocloster_clostridioformis_A	Veillonella_parvula_A	Ruminococcus_B_gnavus	Clostridium_Q_symbiosum	Veillonella_atypica	Flavonifractor_sp000508885	Muricomes_sp000509105	Enterocloster_asparagiformis	Enterocloster_sp000155435	Enterocloster_citroniae	Veillonella_dispar_A	Ruminococcus_H_sp003531055	Lachnospira_eligens_B	Barnesiella_intestinihominis	Alistipes_shahii	Roseburia_sp900552665	Alistipes_obesi	Mediterraneibacter_lactaris	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
Healthy	0.63121844567664	0.458754148843957	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07575165197501	0.455348958469403	0.0367725719734856	-5	0.233201780123543	-5	-0.112393950962388	-5	-0.549981960843793	-5
D003424	0.85087098107523	1.12176364887144	-5	-5	-1.14849704722946	-5	-5	-2.00612308505879	-2.29670862188134	-5	-0.947960492998528	-2.12609840213554	-1.74040612111405	-5	-2.02273378757271	-5	-5	0.612222088485382	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.52064202457831	-5	0.300127898364073	-1.03848398855105	-5	-5	-1.01242310527301	-1.28819277095881	-5	-5	-5	-5	-5	-5	-5	1.23132454651783	-5	-5	-5	-0.245055683098169	-5	-5	-5	-5	-0.705974905904677
Healthy	0.255884910887459	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.251936074861169	0.656173933299303	-5	-5	0.138384811541476	-5	0.163540024416965	-5	-0.526191989680166	-5
Healthy	-1.51999305704285	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.518461294931838	0.478354346480657	-0.976377210120993	0.807798771718598	-5	-5	-2.67778070526608	-1.11622503864474	-0.501951480646388	-5
Healthy	-0.166311155163587	-5	-0.524561272262897	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.991272113347615	-0.453568391922657	-0.77634833281282	-0.192586753812181	-0.651189079594822	-0.385894089041969	-5	-1.8085489855351	-0.660071792221486	-5
Healthy	0.149437744906596	0.793829483398599	0.00429127312198067	-1.44708854978349	-2.62708799702989	-5	-5	-5	-2.2839966563652	-5	-1.10585015323208	-1.53536144090497	-5	-5	-5	-5	-0.163549286279845	-5	0.459626159761796	-0.0877832592220495	-1.47534428764222	0.772591589689166	-5	-0.491928383400625	-5	-5
D003424	-1.55517480049025	-5	0.344012837232818	-5	-0.566550206238404	0.515111836186304	-0.132084895124668	0.382717475586733	0.984381924121695	-1.19077707831058	0.0323648781935512	-5	0.137249640220981	-0.233215484502141	-0.361161451204471	-1.17966715510059	-5	-1.36491856398913	-5	-5	-1.62160209905186	-5	-0.516755139068483	-5	-5	-5
D003424	0.949201608854556	-5	0.818998751322921	0.877921641014562	-0.510744831630739	0.832340271521972	-1.24154231138953	-1.78994915012486	-5	-1.24305976395328	-5	-0.582030357785263	-5	-1.32294082260784	-1.77728352885242	-1.84375380960266	-5	-5	0.950593626405033	-5	-0.434589055765683	-5	0.639282243154692	-5	-5	-5
Healthy	-0.394608750110711	0.00457929390221175	-0.951519352526498	-0.211103699644598	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.706219209471212	-1.13306318226836	0.286368883434756	-0.2411864781194	-5	-0.0490853225520574	-5	-0.435251108186982	-5	-5
Healthy	0.280065928442069	1.11076507599334	-5	0.677345019721607	-0.629043035583546	-1.817870785947	-5	-0.88428966198762	-2.31336373073771	-5	-1.27959259919689	-2.40120949323688	-1.1439360466669	-1.11838712752165	-1.99610883376309	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.13763006287712
Healthy	-1.81360878430451	-1.79048498545737	-5	-5	-5	-5	-1.88306035344924	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.198198540425395	-0.177661898848993	-5	0.252884570774634	-1.25227753796449	-5	-5	-5	-5	-5
Healthy	-1.52914867547388	-5	-0.210673170492743	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.895308708394291	0.19798313297479	0.504069685483838	-0.141595156094712	-5	-5	-0.536584848478778	-5	-1.00283212855417	-5
Healthy	-2.16685288808721	-5	1.92344096123941	-5	-5	-5	-5	-3.02227639471115	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.00904318157393	0.37815070069395	-5	-5	-5	-5	-5	-5	-5	-5	-1.77858576215766	-5	-5	-5	-5	-5	-5	0.111705993588766	0.395724677754903	0.608922707668188	-0.248697795860704	0.497323653773914	-5	-2.19997064075587	-1.63808338133136	-0.820706794422626
Healthy	-5	-5	0.590779438070119	-5	-5	-5	-1.37212230542003	-5	-5	-5	-0.599289363226769	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.914291842803317	1.2517771238064	-1.00895122354732	-5	-0.496686077184115	-0.487502379896877	-5	-5	-0.409961092796556	-5	-1.40882404968821	-1.16071054399385	-0.545734585683723	-0.9313318567141	-1.55237690223971	-5	-5	-0.719398868463086	0.300362841462312	-0.674381727189971	-5	-5	-5	-5	-5	-5
Healthy	1.0768664509663	-5	-5	-5	-0.00592932547653829	-5	-5	-5	-1.64454847987348	-5	0.0710346750541517	-5	-0.970819211092453	-5	-5	-5	-5	-5	0.537200571959992	-5	-5	-0.40749015209932	-5	-5	-5	-5
Healthy	1.13970627835086	-5	-5	1.17950037362933	-1.67080558491155	-5	-5	-5	-5	-5	-0.961856910030057	-5	-5	-5	-5	-5	-5	-5	1.1037630253144	-5	-0.475409170660481	-0.896264677261667	-5	-5	-5	-5
Healthy	0.308803369834698	-2.85698519974591	-1.07977228854307	-5	-5	-5	-5	-5	-1.58402558862343	-5	-2.59687947882418	-5	-5	-5	-5	-5	-1.15689185800039	0.453249520328128	0.658668545157037	-0.646834195034242	-1.25088233764368	-0.023475787838293	0.24175311974307	-1.58922276662279	-5	-2.21968268785985
Healthy	0.565357780869288	-0.719968255861298	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.1232050237993	0.684801391588838	-1.30803489723264	-0.465073223024301	0.0198678627298564	-2.71669877129645	-5	-5	-1.16285365609094	-5
Healthy	-0.615556975941222	1.36769520916761	-0.820333331309502	0.459641231058366	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0140797798764326	-0.360702808750175	0.506391370378413	0.226414291644976	-0.408412327561201	-0.181675114367555	-5	-1.56098327161249	-5	-2.64397414280688
Healthy	0.448571837804728	-2.93554201077308	-5	-5	-5	-5	-5	-2.73048705578208	-5	-5	-1.76776647888527	-5	-5	-2.01592296609717	-5	-5	-0.181952348900481	-1.00152269696349	0.614278010594155	0.49663356302918	-5	0.0507547195886184	-0.777934157411413	-1.54500278269054	-5	-5
Healthy	0.376593379646579	0.542317416062207	0.449094075274832	-5	-1.94615357314775	-5	-5	-1.80382381496003	-1.91186391129945	-5	-2.41680122603138	-5	-2.12090412049993	-5	-1.41975949173462	-5	0.371771403587355	0.274185569303384	-0.281025246016849	-5	0.745115407152328	0.207462015482777	-5	-5	-0.952608297799556	-5
Healthy	0.550479070443067	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.448056710886212	-0.812846046214584	-5	-1.16133977401106	-5	-0.497504600087449	-5	-5	-5
Healthy	0.503696734591381	-5	-5	-5	-5	-5	-0.621329614792017	-5	-5	-1.85729775426238	-5	-5	-5	-5	-5	-5	0.213238762688236	0.927145970932062	0.735809609131684	0.501349608138651	-0.65878317185609	-0.0986670263410532	-0.229435159294205	-5	-0.631155493174179	-1.45792185366437
Healthy	-0.665847947007714	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.77884667804529	-5	-5	-5	-5	0.776311015237947	-0.287299801950209	-0.609612519682721	-0.692354231183079	-0.508792438006895	-1.66938333270556	-0.409147023891787	-1.06088028235151	-1.14351278713137	-5
Healthy	-5	0.558182780051332	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0343476584468482	-0.11735025757043	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0983727888759343	-0.130363518685972	0.365632101817243	-0.324331620215831	0.413624943969191	-0.619680198237359	-1.35027581407048	-5	-5
Healthy	0.306742321903273	0.305615735607043	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.00656376950239	-0.724988262221989	0.511960858925264	0.569514359510703	-1.15051916275601	0.475999327046516	-0.397430012220075	0.142361304900796	-5	-5
D003424	0.983447662010276	1.31074024334322	-5	-5	-5	-5	-5	-2.2580609222708	-5	-5	-1.21133678687914	-5	-5	-5	-5	-5	-5	-0.0333608741984655	-5	0.128602796558087	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.702108235845345	-5	-5	-0.0402528563397034	-5	-5	-0.546911101438568	-5	-5	-5	-5	-5	-1.00261361560269	0.124979992624451	-0.325451149366898	-5	-0.0522526797731903	-0.434246603434019	-0.480053936162471	-5	-5	-0.702567795189831	-1.01995115493504
Healthy	-0.0162880349809387	-5	-5	-5	0.0180010710738352	-2.02090709936167	-5	-0.0460905773630632	-2.23657200643706	-5	-1.40960405281599	-2.22767829327708	-1.38268506670171	-1.53357727756621	-2.62708799702989	-5	1.13411683786113	-0.213909037102088	-0.206167723971248	0.224460544652759	0.125253486024798	-0.47516266674324	-5	-1.24397278702656	-5	-0.389957655560592
Healthy	-0.208779681985053	-5	-0.0541524342958834	-5	-1.33989377827676	-5	-1.45929521668924	-0.236834159799339	-5	-1.66999229912724	-5	-1.2099260515737	-1.42227847549098	-5	-5	-5	0.673237539296802	0.31776047602189	-5	-0.159354510510606	-0.0385789059335518	-0.834933821610244	-1.0081539463551	-1.33254704711005	-5	-0.809864479122969
Healthy	0.985773501514513	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.783861433519853	0.211561022536963	-5	0.0283434730167417	-0.940663822610712	-0.365411903162235	-5	-0.584859647804127	-5	-1.72010501998836
Healthy	-0.354057282270514	-0.364244903921713	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.624820246171354	0.24149667332751	-0.682375356919941	-5	-0.546834607474143	-5	0.285032688568035	-5	-5	-5
Healthy	0.391564906851166	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.184840810377213	0.616991948875913	0.198461885445639	-0.0524682543044069	-0.479673706392679	-0.843329723445873	-5	-0.22858891817962	-0.287956713852145
Healthy	-5	-5	0.564484971853554	-1.28042014228628	-5	-0.36133107215461	0.704679758850343	1.44698288228924	-0.769065961715635	-0.0809847017270169	-1.36321131096562	0.610076453903049	-5	-1.92554928104541	-5	-0.472537663446253	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.917178739060671	-5	0.0395806659430903	-5	-1.28216313251307	1.21922316235088	-0.0360375458560627	-0.0140438929607262	-5	-5	-5	-5	-5	-0.733815358349093	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.135702558930455	0.152288344383056	-0.460296761052174	0.473130629449158	-1.82304101941309	-5	-5	-5	-1.63714069704132	-5	-0.981049978499025	-5	-5	-5	-5	-5	0.326264155448813	-0.689327925069876	0.331524470427711	-0.0161843422446691	-5	0.505645063163898	-1.1331221856625	-0.725172744561896	-5	-5
D003424	1.01285029550745	-0.492494942519333	-5	-5	-0.653999299043249	-1.91221858219046	-5	-5	-5	-5	-0.820620582118243	-2.10679324694015	-1.24252805223433	-1.87647501905727	-1.3435184842095	-5	-5	-2.10846254232744	0.365293257508578	-5	-5	-5	0.401931021031936	-5	-5	-5
Healthy	0.653068690234791	-5	0.42605558248393	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.109085594404791	-1.31560352158098	-5	0.0113716460047827	-5	-5	-5	-5	-5	-5
Healthy	1.5466821828432	-1.89585444944599	-1.09946901754724	-5	-1.7281583934635	-5	-1.65403845818686	-1.51841406363238	-5	-1.48545224733971	-2.22548303427145	-2.90657831483776	-2.72353819582676	-5	-2.06048074738138	-2.75202673363819	-5	0.610389709291839	-5	-0.151693854874717	0.0352936245768348	-5	-5	-0.701998888592482	-1.23113999915704	-0.92786043676026
Healthy	0.160231360191777	0.346704962433086	-1.09210516458372	1.11346904426635	-5	-5	-5	-5	-5	-5	-1.23158391178367	-5	-5	-5	-5	-5	0.742436029008017	-5	0.427988924372545	-0.739785461604827	0.19961258242565	-0.91456670258301	0.0990760747645641	-5	-5	-5
Healthy	-0.401559695438627	0.024021570320839	-1.47159756204638	-5	-5	-5	-1.52753610339301	-5	-5	-2.17783192063198	-5	-2.72124639904717	-5	-5	-5	-5	-2.6345120151091	0.0135071235338829	0.583527488700029	-5	-1.09140776115243	-0.878112014896319	-5	-0.728019069990595	-1.13537027545449	-5
Healthy	-0.417050761899766	0.448573383812598	1.00937057363846	0.415260555485293	-1.0951222330366	-5	-5	-5	-1.70136521687556	-5	-1.85573722623801	-1.38038499425719	-5	-5	-5	-5	0.291899182861348	-2.17522353752445	-5	0.0103593287799598	-5	-5	-5	-5	-5	-5
Healthy	0.0815885155203598	-0.133836762783174	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0882619437608152	-0.116815699222763	0.334133944436223	-0.349216665361129	0.386143893943516	-0.649732593952082	-1.74472749489669	-1.66958622665081	-5
Healthy	0.8127543089282	0.0349251031349188	-1.19504320014251	0.774228556842144	-5	-5	-5	-5	-5	-5	-2.11238269966426	-5	-5	-5	-1.81587664576033	-5	-1.1008911418066	0.31722316520172	0.251840114364456	0.397462021800941	0.00238639410056113	0.424156118360894	-0.671742750268764	0.131762977530949	-0.642636969384857	-1.39739747957974
Healthy	-5	-5	-1.21056031543282	0.7701993436501	-5	-5	-5	-0.256929455329714	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.263638435309081	-5	-5	-1.40055362427472	-0.577886405303168	-5	-2.63078414258986
Healthy	0.825753176079526	-5	-5	1.24809127046751	-1.14333151638846	-5	-1.61528825706172	-2.0670191780768	-5	-5	-1.05769424710411	-1.94923368876696	-1.83803338363593	-5	-2.0195421077239	-5	0.650265743353409	-5	0.709922608524059	-0.110866444033276	-0.87002024533029	0.464447815005156	-1.53910215724345	-0.899147173342699	-1.60607399341416	-5
Healthy	0.23066090752703	-1.90763030037088	-5	-5	-5	-5	-2.33161408331	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.04503426894158	0.330673460617204	-0.407867673979884	-0.993576747492357	-0.632141110637094	-0.585310706679955	-0.384776131868172	-3.18045606445813	-0.754734160542539	-3.10790539730952
Healthy	1.09363912819678	-5	-5	0.706197853673996	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.06965366951285	-5	-5	-5	0.253945882804515	-5	-5	-5	-5	-5
Healthy	0.440905934992352	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.496240315776602	0.320106802999803	-0.125860418238029	-5	0.116727258133452	-5	-5	-5	-1.29490638945213	-5
Healthy	0.847870517537253	-5	-5	-1.85016530328421	-1.89177334362507	-5	-5	-1.22687207596667	-5	-5	-5	-1.53106219433454	-2.12205304837081	-5	-5	-5	-5	-5	0.444428929734817	0.0601461248917508	0.274127817223918	0.268053506818963	-5	-1.79778422419887	-5	-1.5777385491864
Healthy	0.947484697028656	-5	0.631860613368897	-5	-0.213887716280173	-5	-5	-5	-1.46382046786277	-5	-1.06808468291875	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0927557235970784	-1.25617677839625	-5	0.0853155574736707	-5	-5	-5	-1.81107151623915	-5	-5	-1.7486051499599	-5	-5	-5	-5	-5	-0.313739209223804	0.503124435593841	0.13236536780746	-0.163479673099451	-0.422703561720714	0.282409104565554	-0.379634881258331	-5	-0.805957672113576	-2.14569395819892
Healthy	1.31840374685235	-5	-0.616041089320888	-0.202151018636164	-0.365694063078727	-5	-0.435511476589207	-2.37059040089728	-0.397018112066593	-0.831885713180468	-0.623040010889934	-0.827513830313065	-1.73329803311591	-2.49485002168009	-5	-1.99610883376309	-5	-0.651150176519425	-5	-5	-0.62344129099416	-5	-5	-5	-5	-5
Healthy	-5	-0.144971747238021	0.321559079158719	-5	-5	0.300369365845536	-5	-5	-0.198575707793503	-5	-0.891130670883768	-5	-5	-5	-5	-5	-5	-5	0.490843032770725	-0.437838038538144	-5	-1.1329451995233	-5	-0.574433176034741	-5	-5
Healthy	-0.0556407244927707	-5	-5	0.74992946410767	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.80109897951491	0.0867690137983865	0.0251706393284821	-5	0.126284049399377	-5	-0.177916956490655	-5	-5	-5
Healthy	-0.094862804311812	-5	-1.01327304066878	-5	-5	-5	-2.40120949323688	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.236695936398234	0.357364937920932	-0.808744657753735	0.188261772966974	-0.158709371302214	-0.416155367465798	-0.419086423279273	-1.74064507269197	-0.785288578994616	-2.0301183562535
Healthy	0.647943083403284	0.861609674082248	-1.60067246784132	-5	-5	-5	-0.336176622715236	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.919301377128871	-1.70818731253288	0.0341630350262894	-0.0585332910680826	-0.0812778609834063	-0.163340480204668	-0.495284533454112	-2.32513885926219	-5	-0.807432546663454
Healthy	-0.0984762941435875	-5	0.174455234145807	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03358095771958	0.465614809832095	0.107715221552831	-0.806346775092801	0.192054247888083	-5	-5	-5	-0.304465791064293	0.151176719432842
Healthy	-5	-5	-5	-5	-5	-5	-5	0.828534229358596	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.05286048235717	-5	-5	-1.26074419673149	-0.802912504550111	-5	-5	-1.41060897686307	-1.44177157819667	-1.62433638603911	-5	-5	-5	1.00521956291987	-5	-5	0.237234494844298	-5	-5	-5	-5	-5
Healthy	-1.30181243013388	-5	-5	-5	0.101444611728884	-5	-5	-1.5145625189237	-2.07262963696098	-5	-2.72353819582676	-2.22694530663574	-5	-5	-2.4089353929735	-5	-5	-5	-5	-0.243295444427843	-5	-1.18869315991866	-5	-5	-5	-1.30163843394489
Healthy	0.865101604678416	1.01233982036537	1.74098454857805	-5	-5	-5	-1.45568385825257	-1.97839728397176	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.154560862592111	-5	-0.241648360659185	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.415056858110851	0.567872944364565	0.315558934620779	0.476807001375753	-5	-5	-5
Healthy	0.963306532408465	-5	-5	-5	-5	-5	-0.907314437062509	-5	-5	-0.619101669160845	-5	-5	-5	-5	-5	-0.996582554797806	-0.610780739974902	0.644365708541919	0.117108819239477	-0.427918742843672	-0.241133506610577	-0.187768686902983	0.873669292706794	-5	-0.0657541189769288	-2.41566877563247
Healthy	0.484547530142852	-5	1.52261648252963	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.293523865702246	-5	-0.103005570130861	-2.73048705578208	0.202180332871772	-5	-0.265040238727555	-5	-2.05109823902979	-5
Healthy	0.809677530489395	-1.60397510339141	0.730107707641394	-5	-5	-5	-5	-5	-5	-5	-5	-0.444675762776652	-5	-5	-5	-5	0.412274021161334	-0.18639232749079	-0.372460050801039	-0.924708581116698	0.301001765605171	-5	-5	-5	-0.901806374136712	-5
Healthy	0.100029179613479	0.458379461370899	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.175097035177379	-0.118484104544606	0.294448589479347	0.615964773253728	-0.578889870206566	0.743434501401703	-0.428512446944203	0.288807947483479	-5	-5
Healthy	0.0878133500533643	-1.44526862332403	-5	-5	-5	-5	-2.38090666937326	-5	-5	-1.71309464702762	-5	-5	-5	-5	-5	-5	-5	0.492770164033786	0.0217184022885424	-1.01112903393535	0.507298484285437	-5	-0.504289191686074	-5	-1.03231164954669	-5
D003424	-0.102664368609459	-2.20901152491118	-5	0.83651969410371	-0.284163724835006	0.135425264077598	-5	1.24914232367148	0.146134239840807	-5	-0.487916241656083	-2.97061622231479	-5	-2.37263414340727	-1.30706499746886	-5	0.180584596602956	-5	-0.176173782847251	-5	-5	-5	0.0642670074254535	-5	-5	-5
Healthy	0.776412768995052	-5	0.0628902051108873	1.00715053256939	-1.64282774227697	-5	-0.045892625421558	-0.558634833590228	-5	-5	-2.16877030613294	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.568927679914452	-5	-2.31515463835559	-0.669708008531844	-5	-5	-2.60554831917378	-2.0096611452124	-2.01233373507373	-5	-5	-5	-5	-5	-5	-5	-5	1.14533969654334	-5	-5	0.386828797064406	-5	0.0867227776373488	-5	-5	-5
Healthy	0.329989418680956	-5	1.42917407372715	-5	-1.14050144181222	-5	-1.81901441921327	-1.68465952337271	-5	-5	-2.47366072261016	-1.66534523311676	-2.19586056766465	-2.67778070526608	-1.4091581652184	-5	-5	-1.07340034609297	0.461612562883373	0.579125942800267	-0.876671133073652	-0.192478501565002	0.0769643145708081	-0.379562022661538	-0.79772970226271	-0.680498360943506
Healthy	0.182679941870258	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.302179353813201	-0.876801924968001	-5	0.454276095308442	-0.729857085434354	-5	-1.62160209905186	-1.56944123047724	-2.02779716162094	-5
Healthy	-0.476500657232065	-0.701518087486517	-0.721360702109261	-5	-5	-5	-0.915888648059323	-5	-5	-2.01412464269161	-5	-5	-5	-5	-5	-2.33535802444387	-2.37468754903833	-0.246807752143304	-0.278164662845079	-1.11165198982195	-0.0888796942285582	-1.87289520163519	-5	-2.17457388223218	-0.406636387317002	-5
Healthy	0.0260263600082479	-0.106554506143924	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.122260178569334	-0.0979590143128659	0.333521833738161	-0.344871173579904	0.411146437530259	-0.630431653403452	-1.53106219433454	-2.70774392864352	-5
Healthy	0.194245079100749	0.678907885740911	0.261919168685268	-5	-0.161598022066269	-5	-1.14972144748196	-0.558509101462717	-5	-0.818871300252705	-5	-1.93367407463796	-1.57462883356106	-2.64397414280688	-3.35654732351381	-2.7851561519523	1.04051175376721	0.712071941491065	-0.0789433178579133	-0.291791624695515	0.353727784290088	-0.848967418243558	-5	-3.09691001300806	-0.665164398473644	-1.94195376960472
Healthy	0.745289542403494	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.543731646086147	-5	-5	-5	0.188357482147972	-5	-0.0107994392067369	-5	-5	-0.0478762167983943
Healthy	1.21064779515825	1.14973349308038	-1.00731396083787	-5	-0.776633873560139	-1.16456310519814	-5	-1.08671609823958	-1.49120103459609	-5	-1.06772922410051	-5	-0.997704317445066	-5	-5	-5	-5	-5	0.308276211050782	0.315695415085088	-5	0.212605711260013	-1.10111034407341	-5	-5	-5
Healthy	0.686265262668015	0.535824319266622	-5	-5	-5	-5	-5	-5	-5	-5	-1.99869906697958	-5	-5	-5	-5	-5	-0.444554870202131	-0.25197486396848	0.433531426408149	0.64009566784166	0.176901186391347	0.478798730538493	-5	-0.582030357785263	-5	-1.21020783226932
Healthy	-0.169879877876208	-5	0.970380818690795	-5	-1.91829272990265	-5	-3.34678748622466	-2.01863449092146	-1.68634365338197	-5	-2.70996538863748	-1.30198649606082	-5	-5	-5	-5	0.547972737884089	-0.277728140414964	0.629293363899341	-0.255832236940731	-1.87192398733128	0.0568743734613134	-0.946345441709252	-0.927970799172078	-0.899284913426918	-1.64474009447262
Healthy	0.966712278981014	-5	-0.412771852687185	0.551957191873646	-1.29447838657733	-5	-1.59739475808009	-2.09582563171584	-0.350898905256131	-5	-0.955146782732268	-5	-1.12714475529519	-2.63638802010786	-5	-5	-5	-5	-5	-5	-0.399658868863735	-5	-5	-5	-5	-5
Healthy	0.0034820739602539	-5	0.438436333187005	-5	0.723012120429237	0.330235148234932	-5	-1.68340069790614	0.0463702818402198	-5	-0.359588135223686	-5	0.035569810587602	-0.672743264574467	-0.744365733541413	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.925449785377923	-1.51812758968934	-1.03465716443938	-0.450800491029208	-5	-5	-1.51541547071716	-5	-5	-5	-1.29328221766324	-5	-5	-5	-5	-5	-0.195206550626594	0.517429482913138	0.745491701575183	0.421554572419877	-0.798247937221748	0.247015290531831	-5	-1.67386904328921	-5	-1.52042468982501
Healthy	0.131637908877621	-2.1001794975729	0.727493270530317	0.307275625677615	-0.342131800953209	-5	-2.03526907894637	-2.80134291304558	-1.60835929650761	-5	-3.46852108295774	-0.990591600848133	-1.61065668874792	-1.64994590642097	-2.06248210798265	-5	0.412517665578501	-1.40505526330492	0.904948584763342	0.263922348230042	-1.69143558643876	-0.20809190737981	-5	-5	-5	-1.31104653736258
Healthy	0.138030981726508	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.294607293841392	-0.857923538926715	-5	0.42384200495714	-0.733063088840827	-5	-1.49757288001557	-1.6087119514047	-5	-5
Healthy	-0.093718844227847	-0.0166263355660955	-2.16621562534352	-5	-5	-5	-1.91399629438162	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.367269461601422	0.870422049278635	-0.136355999710957	0.2137169289704	-0.412311479720332	-2.49349496759513	-0.0478083347994993	-0.476643793345207	-5
Healthy	0.684320122108369	-5	-5	-5	-5	-5	-5	-1.43168091490489	-5	-5	-5	-5	-5	-5	-5	-5	-0.17753769424133	0.337351423066402	-0.924672065836741	-1.23321548450214	0.71994913675506	-1.64359167296102	-2.1180450286604	-1.3272558016934	-0.927272310414734	-5
Healthy	0.968005896676955	0.19960983975853	0.275880057552617	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.593694687645812	0.00970578839051825	-0.223356919494438	-5	-5	-0.346951584027134	-5	-5	-0.779133866687876	-5
Healthy	0.815692615311749	-0.186152245771146	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.665971961415052	-5	-5	0.525559173686666	-5	-0.899009476930035	-5	-5	-5
Healthy	1.07934081994982	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.662585023631197	0.132035438327499	0.148355826449405	-0.379645290627167	-0.326803935094689	-5	-5	-0.449991908443365	-1.41128022039994
Healthy	0.569301326035446	-5	0.405648536281932	-5	0.705625982139285	0.296566475752207	-5	-1.64781748188864	0.154649127015742	-5	-0.457672617226026	-5	-0.0125348438904256	-0.692054924154069	-0.780363089191037	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
