group	Bacteroidaceae	Enterobacteriaceae	Marinifilaceae	Pasteurellaceae	Lactobacillaceae	Veillonellaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
Healthy	10.85331	0.08323	0	0	0	0	0	0	0.07416	0	10.85331	3.34676	1.35364	3.83498	0.59341	1.74634	0.00315	0	0	3.7544
Healthy	15.38989	0.92251	0	0	0	0	0.03073	0	0.00084	0	15.38989	2.17434	4.33754	2.77836	10.6599	0	0.07051	0	0	0
Healthy	5.49265	39.45582	1.05194	0.07814	0.07195	0.11584	0.19935	3.3189	0.04337	0	5.49265	2.35627	17.69028	0.72646	0	0.99847	0.62589	2.878	1.05194	0.00721
Healthy	69.00791	0	0	0	0	0	0	0	0	0	69.00791	3.04973	0.05927	3.26705	0.72202	0	0.11572	0	0	1.19015
Healthy	18.14385	0	0	0	0	0	0	0	0	0	18.14385	8.83829	2.24791	0.14417	0	1.60835	0	0.50663	0	0
Healthy	40.97356	0	0.02405	0.04967	0	0	0	0	0.15874	0	40.97356	6.99929	0	5.77426	0.22705	0.76416	0.01775	0	0.02405	0.01477
Healthy	29.50903	0.00597	0.6925	0.58707	0	0.05635	0	0	0.10086	0	29.50903	16.32299	1.82498	3.72109	9.96174	0	0.35801	0	0.6925	0.08069
Healthy	18.98348	0	0.4877	0	0	0.00321	0	0	0	0	18.98348	2.21443	0.0056	3.00542	3.41378	0.39606	0.003	0	0.4877	0
Healthy	18.05739	13.544	0	0	0	0	0.4396	0	0	0	18.05739	7.05331	2.22786	1.12771	0	2.89576	0	0	0	0
Healthy	10.17921	0	0	0	0	0	0	0	0	0	10.17921	51.12671	0	0	0	0	0	5.91318	0	0
Healthy	54.01305	0.45621	2.76135	0.10996	0	0.1539	0	0	0	0	54.01305	5.06545	0.60371	6.95299	0	2.09	0.19577	0	2.76135	1.58585
Healthy	5.15364	0	0.33035	0	0.18967	0	0	0	2.81303	0	5.15364	4.37489	3.725	1.58901	0	1.84821	0.05413	0.22609	0.33035	0.05231
Healthy	56.93049	0.12893	0.33816	0.18201	0	0	0.01483	0	0.03731	0	56.93049	4.70594	0.23251	0.30246	0	0	0.04881	0	0.33816	0.01387
Healthy	23.53992	0	0.71157	0	0	0	0	0	0	0	23.53992	0.68904	0	0	0	3.35884	0.12954	0	0.71157	1.37242
Healthy	60.49111	0	0	0	0	0	0	0	0	0	60.49111	2.58681	0.05071	6.96214	0	0.0918	0	0	0	0
Healthy	42.72081	0	0.89742	0.02447	0	0.00572	0	0	0.23638	0	42.72081	7.41066	0	4.75038	0.37792	0.68176	0.01745	0	0.89742	0.00579
Healthy	28.98718	0	1.03629	0	0	0	0.17891	0	0	0	28.98718	8.27497	0	5.45989	0	0.31057	0.05623	0	1.03629	0.01457
Healthy	11.19018	0.14638	0.87997	0.00806	0	0	0.00585	0	0	0	11.19018	4.59644	0.3192	5.43662	0	2.81565	1.73015	0.20727	0.87997	0.04015
Healthy	12.79418	0	0.24477	0	0.35994	0.00354	0	1.979	0	0	12.79418	4.79002	12.61816	0.8303	3.37304	1.02147	0	0	0.24477	0
Healthy	19.63393	0	0.51874	1.01397	0	0.31315	0.04	0.40119	0	0.00148	19.63393	16.95668	0.36956	0.44	0	0.22087	0.01698	0.04421	0.51874	0.00482
Healthy	27.68799	0.06778	1.11273	0.02187	0	0	0	0	0	0	27.68799	1.47191	0.10103	2.09175	0	2.49957	0.44904	0.80213	1.11273	0
Healthy	63.56819	0	0	0	0	0	0	0	0	0	63.56819	1.57775	0.03705	2.06678	3.24018	0	0.29186	0	0	0.00747
Healthy	10.10665	4.34724	0	0	0.95853	0	0	0	0.52692	0	10.10665	8.45806	9.2484	0.3484	0	2.08164	0	0	0	0
Healthy	75.31251	0	0	0	0	0	0	0	0	0	75.31251	2.48088	0	1.16872	0	0.19623	0	0	0	0
Healthy	11.40137	1.47257	0	0	4.03384	0.03055	0	0.00692	0	0.00187	11.40137	0.01567	66.81357	2.87103	0	0.00032	0	0	0	0.00448
Healthy	8.93194	0	0.81027	0	0.05913	0	0.02876	0	0.60331	0	8.93194	4.39375	6.06395	4.029	2.46321	1.5129	0.15947	2.68708	0.81027	0.07505
D001943	46.30713	14.0172	0	0	0.00385	0	0	0	0	0.04829	46.30713	6.16432	0.03827	0.00102	0	0	0	0.06973	0	0.01645
Healthy	3.34927	15.20499	0	0	0.01168	0.01062	0.08778	0.80726	0.51254	0	3.34927	2.55172	13.80919	0.1985	0	0.4571	0.02173	0	0	0.00062
Healthy	20.7861	1.76217	0	0.06386	0.0058	0.873	0	0.08862	0.06603	0.01292	20.7861	2.31655	0.57606	1.5986	2.14018	0.36578	0.05485	0.03732	0	0.19157
Healthy	42.13129	0.03694	0	0.00362	0	0.0038	0.048	0	0.0728	0	42.13129	1.50292	4.7669	1.30858	0	0	0.7626	0	0	0.04129
Healthy	4.70662	0.02017	0	0	0	0	0.00449	0.08184	0	0	4.70662	4.58196	1.36028	0.63581	0	0.31225	0.01227	4.11402	0	0
D001943	47.32962	1.31748	0	0	0.0055	0	0.12181	0.1058	0	0	47.32962	2.11582	0.76134	14.142	0	0	0.03741	0	0	0.01181
Healthy	16.54132	0.2876	0	0	0	0	0	0	0	0	16.54132	9.5735	10.79398	0.09684	5.29396	0.06778	0.05785	0	0	0
Healthy	46.47109	0.11397	0.78979	0	0	0	0	0	0	0	46.47109	3.3514	4.07317	4.14896	2.87372	3.07569	0.2765	0.05697	0.78979	0.02295
Healthy	55.07359	0	0	0	0	0	0	0	0	0	55.07359	1.94148	0.31106	1.53989	6.22044	0	0.1497	0	0	1.89266
D001943	46.37143	4.28113	0	0.0803	0	0.00953	0	0	0.00324	0	46.37143	2.35206	0	4.51215	1.33964	3.32879	0.01906	0	0	0.09011
Healthy	38.78031	0	0	0	0	0	0	0	0	0	38.78031	0	0	0	0	0.61859	0	0	0	0
Healthy	0	64.1016	0	0.0069	0	26.2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	55.7797	0	0.98773	0	0	0	0	0	0	0	55.7797	5.09308	0.18811	5.52575	4.38533	3.60827	6.20782	0	0.98773	0.08755
Healthy	8.71197	0.32461	0.82828	0.0418	0	0.0599	0	0	0.20957	0	8.71197	5.80632	14.85243	0.52105	0	1.60819	0.16505	0	0.82828	0
Healthy	33.16983	0	0	0	0.10694	0	0	0	0	0	33.16983	19.8272	0.24558	0	0.41238	2.18202	0.10588	0	0	0
Healthy	15.00484	0.0011	0.88474	0.08152	0	0.02606	0.23946	0.1133	0	0	15.00484	6.46286	0.9617	1.48497	0.0066	3.65865	0.68787	0.08659	0.88474	0.04786
Healthy	14.82834	0	0	0.54752	0	0.33762	5.59423	0.1396	0	0	14.82834	3.1184	0	0	0	2.48586	0	0	0	0
Healthy	22.94297	0.00239	0.85822	0.09136	0.63255	0.2068	0.00234	0.98282	0.01199	0.00366	22.94297	3.90882	0.20181	1.87182	0.00031	5.93991	0.35944	0	0.85822	0.03538
D001943	40.631	5.86955	1.20854	0.00591	0.03201	0.72294	0.04929	0.00725	0.0133	0.00676	40.631	1.1153	0.50471	11.10837	0.03188	0	0	0	1.20854	0.03171
Healthy	21.77431	5.34141	1.64771	0	0	0.0009	0	0	0	0	21.77431	3.11299	0	0.91994	0	7.26493	0.04037	1.24695	1.64771	0.08495
Healthy	55.46715	0.17471	1.26654	0	0	0	0	0.52613	0	0	55.46715	3.79522	0.11599	5.53085	0	1.46706	0.0466	0.06375	1.26654	0.386
Healthy	43.7073	0	1.51879	0	0	0	0	0	0	0	43.7073	1.30825	0.02847	12.09323	3.83576	10.1724	0.13697	0	1.51879	0
Healthy	16.57932	0.02813	0.60966	0	0.024	0	0	0	0	0	16.57932	3.18572	0.26533	6.84927	0	0.28563	0.09442	0.58978	0.60966	0
Healthy	42.59094	0.05512	0	0.14442	0	0.00193	0.12472	0	0	0	42.59094	6.28472	0.04343	1.31272	0	0.52239	0.03351	0	0	0
Healthy	31.51518	0.86796	0.95375	0	0	0	0	0	0	0	31.51518	8.27493	0	1.16012	0	0.11594	3.29607	1.38448	0.95375	0.78207
Healthy	46.32102	10.9585	0	0	0.14831	0	0	0	0	0.01146	46.32102	0	13.95056	0.00411	0	0	0	0	0	0
Healthy	17.1173	0.20066	0	0.21234	0	0.01343	0	0	0.16413	0	17.1173	13.1978	0.23212	5.71552	0	0	0.22996	0.12133	0	1.12177
Healthy	48.26498	0	0	0.07228	0	0	0.80352	0	0	0	48.26498	6.81066	2.84285	0.30163	1.80516	0	0.08676	0	0	0
Healthy	1.39175	0	0	0.30643	0	0.45372	0.83955	0	0.18193	0	1.39175	8.04319	21.91893	0.40437	0	1.5643	0.04855	27.2102	0	0
Healthy	13.03294	0.90366	0	0	0	0	0	0	0	0	13.03294	12.45935	4.01656	1.43817	0	3.13782	0	1.33131	0	1.01129
Healthy	20.99078	0.34944	0	2.348	0.00571	0.20105	0.16315	0	1.7983	0	20.99078	11.95631	2.75984	0	0	0	0.71372	0	0	0.04636
Healthy	0.25511	0.02269	0	0	0	0	0	0	0.24237	0	0.25511	3.08997	0.32959	0.27448	0	0	0	0	0	0
Healthy	35.85704	2.53982	0	0	0	0	0	0	0	0	35.85704	0.59174	0	20.6038	0	3.25229	0.3207	0	0	0.20631
Healthy	30.10848	0.01133	0	0	0	0.01939	0.00769	0	0.01656	0	30.10848	1.15205	5.33633	4.84957	17.5899	4.92905	0.00117	0	0	0.99925
Healthy	32.1362	0	0	0	0	0	0	0	0	0	32.1362	19.3572	3.37794	0.00888	5.46871	1.22177	0	0	0	0.01504
Healthy	24.62845	0	0	0	0	0	0	0	0.09918	0	24.62845	8.12994	11.48456	0	6.0096	0.94968	0	0	0	0
D001943	56.93113	1.14343	0	0.00104	0	0.0012	0.05404	0.00059	0.04918	0	56.93113	1.71919	0.07551	3.19707	0	0	0	0	0	0.0708
Healthy	78.17398	0.00724	0.37925	0.04622	0	0.01323	0.00171	0	0	0	78.17398	5.20468	1.2376	0.31769	0.24349	0.29657	0.00465	0	0.37925	0
Healthy	7.98446	0	0	0	0	0	0	0	0	0	7.98446	2.04696	9.76801	0.20121	10.3897	0.72996	0	0	0	0
Healthy	48.36602	0	1.34472	0.00193	0	0	0	0.00312	0	0	48.36602	1.69787	1.03145	5.51708	0	0	0.66392	0	1.34472	0.02173
Healthy	37.92842	0.73654	0.7791	0	0	0	0	0	0.02275	0	37.92842	1.24508	0.31983	6.08049	0.04647	2.74351	0.0305	0	0.7791	2.09292
Healthy	31.40794	0.01777	1.01651	0.07617	0	1.354	0.01169	0	0	0	31.40794	5.69763	0.96653	3.05512	5.46989	1.34454	2.55923	0.11554	1.01651	0.02098
Healthy	35.3399	0	1.63733	0	0	0	0	0	0	0	35.3399	6.05744	0.56352	12.29154	4.49228	9.80938	2.66211	0	1.63733	0.49965
Healthy	27.9883	0	2.90264	0	0	0	0	0	0	0	27.9883	0.22477	0.00487	4.14981	4.8437	3.59375	0.02764	0.07658	2.90264	0.05562
Healthy	45.72108	0.80965	0	2.1204	0	0.63096	0.04384	0.07348	0	0.00849	45.72108	1.38447	3.70058	0.6129	0	0	0.41164	0	0	0.00427
Healthy	15.33673	0.45166	0.53494	0	0	0	0	0	0.02342	0	15.33673	3.32721	1.12863	5.85212	2.94102	1.95961	0.05766	0	0.53494	1.20406
Healthy	53.54461	0.5566	2.77883	0.08967	0	0.11794	0	0	0	0	53.54461	4.99021	0.66726	6.78743	0	2.14951	0.21041	0	2.77883	1.7086
Healthy	54.80768	0.11657	1.08292	0	0	0	0	0	0	0	54.80768	3.32127	0	2.32893	4.11526	2.96203	0.21162	0	1.08292	0.11157
Healthy	61.00508	0.83784	0	0.11673	0.01293	0.8811	0.03323	0.0167	0.00822	0.00295	61.00508	0.27938	12.71403	0	0.24992	0	2.4723	0	0	0.40744
Healthy	92.23703	4.7802	0	0	0	0	0	0	0	0	92.23703	1.4702	0.01588	0	0	0	0	0	0	0.05489
Healthy	35.44909	1.89855	0	0	0	0	0	0	0	0	35.44909	0.52639	0	20.7409	0	3.14589	0.25344	0	0	0.19818
Healthy	32.23922	0	0	1.63962	0.00491	0.23036	0.01919	0	0	0	32.23922	15.14333	1.33875	0	0	0	1.47408	0	0	0.0173
Healthy	19.48455	0.20269	0	0	0	0	0	0.01823	0	0	19.48455	0.74143	35.07343	1.9991	12.7918	2.72443	0.03209	0	0	0.04991
Healthy	20.49155	0	0	0	0	0	0	7.6211	0	0	20.49155	0.30004	0	5.15266	0	0.15765	0.05391	0	0	0
Healthy	22.26016	5.04845	0	0	0.00369	0	0.04691	0	0	0.14121	22.26016	0	13.8372	13.2037	0	0.00034	0	0	0	0.30588
Healthy	19.66284	0	0.92383	0	0	0	0	0	0.04327	0	19.66284	3.79369	0	9.52625	0	2.78591	1.04495	0	0.92383	0.31033
Healthy	45.94214	15.5594	0	0	0	0	0.07936	0	0	0	45.94214	0.00191	0.56795	35.2169	0	0	0	0	0	0
Healthy	25.08572	0	0.14578	0.01651	0	0	0.50499	0	0.09932	0	25.08572	9.64489	1.07537	0.43573	3.49061	0.31875	0.03758	0	0.14578	0.01542
Healthy	19.5748	0	0	0	0	0	0	0	0.057	0	19.5748	3.73512	0	9.43841	0	2.60572	1.1305	0	0	0.39399
Healthy	12.7828	0.02114	0	0	0.39074	0.06883	0.00132	0	0.54093	0	12.7828	13.64933	22.8226	0.49606	2.36481	0.6605	1.11617	0	0	0.65948
Healthy	0.01738	0	0	0.00218	0	0.09891	0	0	0	0.00864	0.01738	0.00098	42.3482	0.00091	0	0	0	0	0	0
Healthy	52.67305	0.07345	0.54778	0	0	0	0	0	0	0	52.67305	1.75641	0.27163	0.99319	6.39185	0	0.16779	0	0.54778	0.02257
Healthy	20.22777	0.47574	0.50231	0	0.02371	0.00111	0.13109	0	0.06941	0	20.22777	5.56645	5.49021	0.34787	4.91686	0.17166	0.18138	0	0.50231	0.10595
Healthy	41.57566	0	0	0	0	0	0	0	0	0.03263	41.57566	0	1.13303	0	0	0	0	0	0	0
Healthy	22.96139	8.44249	0.30826	0	0	0	0	0	0	0	22.96139	5.49784	2.28157	5.15259	0	0.63076	0.02508	0.58844	0.30826	1.44914
Healthy	43.01196	0	0.01802	0.02725	0	0	0	0	0.09666	0	43.01196	5.83789	0	5.79943	0.19137	0.69754	0.00143	0	0.01802	0.01544
Healthy	20.63703	0.85535	0	0	0	0	0.39002	0	0	0	20.63703	4.51367	0.09546	0	0	0	0.78518	0.39124	0	0
Healthy	10.05144	0.01393	0	0.09157	0.01002	0.02653	0	0	0.03722	0	10.05144	11.70162	5.06845	0.88191	10.132	0.27897	1.36842	0	0	0.00985
Healthy	27.81498	0	1.06776	0	0	0	0.16291	0	0	0	27.81498	11.94343	0	5.43444	0	0.31317	0.05103	0	1.06776	0.03777
Healthy	21.98563	0.06341	2.35597	0.06735	3.64084	0.04482	0	0	0.09501	0	21.98563	7.19864	4.47643	3.31226	0	1.02568	0	3.13175	2.35597	0.02049
Healthy	63.35315	0.11128	0.89787	0.82508	0	0.05668	0.06701	0	0.00232	0.00473	63.35315	5.25824	0.9378	1.84895	0	1.14036	0.13982	0	0.89787	0.00683
Healthy	16.05566	0.00532	0.40554	0.23915	0.05862	0.0195	0.35722	0	0.20074	0	16.05566	6.76308	0.36793	0.76816	1.1194	0.90519	0.11497	0.6898	0.40554	0.02226
Healthy	45.27429	0	0	0	0	0	0.20923	0	0	0	45.27429	4.74719	0.14751	5.03952	0	0.10398	0.35837	0	0	0
Healthy	28.8117	0	0	0	0.43596	0	0	0	0	0	28.8117	11.4229	3.07708	2.60523	0	0.1938	0	0	0	0.7125
Healthy	44.95819	0	2.00901	0	0	0	0	0	0.00301	0	44.95819	6.12907	0	10.58456	0	4.28442	0.02538	0	2.00901	0.14281
D001943	62.62569	0.00238	4.0985	1.00482	0	0.01723	0.00524	0.00768	0.00104	0	62.62569	1.26637	0	0.632	0	10.17	2.96778	0	4.0985	0.00994
Healthy	30.58517	0.06379	1.04115	0.02978	0.534	0.24271	0	0.53635	0	0	30.58517	7.58627	0.16995	1.01914	0	0.03238	0.08396	0	1.04115	0.0061
Healthy	8.96652	0	0	0	0	0	0	0	0	0	8.96652	0	0	0	0	0	0	0	0	0
Healthy	9.13388	11.0443	0	0	0	0	0	0.00369	0.17958	0	9.13388	3.90434	0.03174	2.92564	2.62815	0	0.28826	0	0	0.06603
Healthy	12.74763	0.27974	0.4276	0	0.19118	0	0.00988	0	0.13726	0	12.74763	11.67059	0.00862	1.21768	0	0.52853	0.04878	2.23143	0.4276	0.15864
Healthy	23.71644	9.24227	1.72061	0.00066	0	0	0.1621	0.31655	0.52262	0.00943	23.71644	7.32751	18.95941	3.93871	0	2.72492	0.18456	0	1.72061	0.03332
Healthy	24.24997	0.02429	0.3067	1.12159	0	0.0628	0.56078	1.19951	0.00142	0.00321	24.24997	6.23724	0	2.32418	0	0.16807	1.99375	0	0.3067	0.15278
Healthy	42.70307	0.09412	1.8616	0	0	0.09972	0	0	0.02185	0	42.70307	7.61823	0.26958	0.84224	0	1.64144	1.57033	0.09898	1.8616	0.1953
Healthy	42.77838	0.27585	1.04767	0.03656	0	0.04572	0.00189	0.02558	0.00902	0	42.77838	4.85319	1.51705	3.05303	0	0	0.5597	0	1.04767	0.21574
Healthy	34.48857	0.19364	2.01748	0.21204	0	0.14453	0	0	0	0	34.48857	4.2742	0.03824	5.1571	2.43521	2.6968	0.00295	0	2.01748	0
Healthy	38.02173	0.04764	0	0	0	0	0	0	0	0	38.02173	2.76065	0	43.5486	1.2734	0	0	0	0	0.32052
Healthy	11.95871	0	0	0	0	0	0	0	0	0	11.95871	2.85533	27.74194	0	2.61997	0.4206	0	0	0	0
Healthy	55.09743	0.26577	0.72295	0	0	0	0	0	0	0	55.09743	0.81438	0.10275	7.78916	0	0.08187	0.29357	0	0.72295	0.01918
Healthy	28.42015	0.16894	1.7115	0	0	0	0	0	0	0	28.42015	5.63522	0.45473	4.43807	0	0.27447	0.44869	0	1.7115	0.0217
Healthy	3.23478	0	0	0	0	0	0	0	0	0	3.23478	32.3212	10.5561	0	0	0	0	0	0	0
Healthy	85.76701	0.50431	0	0	0	0.02426	0	0	0	0	85.76701	0.87854	0	3.23998	3.36944	0	0.12559	0	0	0.17507
Healthy	46.31599	2.7113	0	0	0	0	0	0.0218	0	0	46.31599	0	0	34.0151	0	0	0.09109	0	0	0.51931
Healthy	24.11229	0.64972	0	0	0	0	0.00906	0	0.07373	0	24.11229	9.64863	1.34629	0.18625	0	5.94627	0.10462	0.18893	0	0.13466
Healthy	55.8596	0	0	0	0	0	0	0	0	0	55.8596	1.8397	0.32507	1.42623	6.19504	0	0.12904	0	0	1.8241
Healthy	8.06714	0	0	0	0.15422	0.04421	0.22335	0.19352	0.09599	0	8.06714	1.94002	12.99585	0.28761	0	0.04424	0.00529	1.22198	0	0.0012
Healthy	54.64931	0.09102	1.01069	0	0	0	0	0	0	0	54.64931	3.5266	0.00491	2.13191	4.07266	2.85277	0.26517	0	1.01069	0.13142
Healthy	18.01873	0	0	0	0	0	0	0	0	0	18.01873	13.07398	4.57174	0	2.45575	0	0	13.0073	0	0
Healthy	50.44765	1.05461	0	0	0	0	0	0	0.02121	0	50.44765	3.85358	0.02487	1.68066	8.95603	0	0.29922	0	0	0.37887
Healthy	53.05792	0.08873	0.54807	0	0	0	0	0	0.00895	0	53.05792	1.71627	0.34637	1.04227	6.01422	0	0.11868	0	0.54807	0.01895
Healthy	17.39672	0.23061	1.71172	0	0	0.02116	0.00111	0	0.01861	0	17.39672	24.90227	0.38191	1.70258	0	0	0.00556	0	1.71172	0.10811
Healthy	11.24663	0.54261	1.16749	0.00153	0	0.01923	0.05158	0	0.01758	0.00165	11.24663	6.0066	0.52208	0.68686	0	0.39561	0.02577	0.7215	1.16749	0.03452
D001943	71.23056	0.11937	0.91559	0.56067	0.03086	0.08619	0	0	0.01508	0.01041	71.23056	3.93555	0	1.39576	0	0.00272	0.48834	0	0.91559	0.01814
Healthy	30.902	0	0	2.16006	0	0.03773	0.0561	0	0.00549	0.05125	30.902	9.01613	2.68691	6.7335	0.01414	0	3.78623	0	0	0.03435
Healthy	19.08661	0.14596	0	0	0	0	0	0	0	0	19.08661	7.11846	0.43557	4.4896	0	2.74176	0.24195	0.45909	0	0.029
Healthy	27.73939	0	0.21893	0	0	0.51913	0	0	0.11631	0	27.73939	3.83985	0.37463	12.06277	0	1.13799	0.33818	0	0.21893	0
Healthy	64.47198	1.35434	2.08515	0.03576	0	0	0.08241	0.01686	0	0	64.47198	3.55552	0	4.01321	0	1.51146	0	0	2.08515	0.00163
Healthy	54.58879	0.06567	1.08356	0	0	0	0	0	0	0	54.58879	3.45019	0	2.15482	4.24324	2.7787	0.25451	0	1.08356	1.85428
Healthy	11.28153	0	1.73745	0	0	0	0	0	0.08437	0	11.28153	0.64602	4.31168	8.28345	0	8.23444	0.03015	7.872	1.73745	0.3819
Healthy	54.1138	0.06423	1.21867	0	0	0	0	0.45795	0	0	54.1138	3.73468	0.13269	5.39618	0	1.35958	0.0309	0.05847	1.21867	3.75471
Healthy	39.55514	0	0	0.91966	0	0	0.3595	0	0	0	39.55514	12.77415	0	0	0	0	0	0.09805	0	0
Healthy	12.24661	0.01875	0.09995	0	0	0	0	0	0.08253	0	12.24661	7.7894	0.17366	15.90459	0	1.52852	0.33606	0	0.09995	0
Healthy	43.24733	0.0348	0.85807	0.07648	0	0.00761	0	0	0.23061	0	43.24733	7.40153	0	4.64832	0.35224	0.65001	0.0173	0	0.85807	0.01331
Healthy	24.88244	0	1.64459	0	0.20363	0	0	0	0	0	24.88244	2.86139	3.37868	2.76481	0	6.49366	0.2264	1.94601	1.64459	0.25303
Healthy	50.57146	0.10318	0.70482	0.12082	0	0	0	0	0	0	50.57146	2.16129	0.08024	2.35958	7.84332	5.26036	0.22153	0	0.70482	0.06527
Healthy	19.05566	0.01509	0	0	0.01464	0.00157	0.32366	0	0.37402	0	19.05566	5.46072	14.05706	1.95023	2.99798	0.09087	1.55291	0	0	0.04242
Healthy	56.10381	0	0	0	0	0	0	0	0	0	56.10381	1.74075	0.36434	1.4957	6.42925	0	0.16446	0	0	0.04558
Healthy	73.6388	1.55593	0	0	0	0	0	0	0	0	73.6388	2.5254	0.19247	8.64514	0	2.64439	0.1169	0	0	0.96422
Healthy	17.89129	3.84002	0	0	0.49741	0	0	2.77876	0	0	17.89129	0.77933	1.41318	1.1915	0	0	0	0	0	0
Healthy	27.25262	0	1.22724	0	0	0.45553	0	0	0.1353	0	27.25262	4.37878	0.44033	11.58923	0	1.08128	0.45707	0	1.22724	0
Healthy	7.35251	0.07982	0.82319	0	0.45944	0.00111	0.19699	0	1.11214	0.00417	7.35251	11.69512	11.1862	0.01918	3.22278	4.30802	0.20182	0	0.82319	0.20173
Healthy	27.07149	0	1.27246	0	0	0.45275	0	0	0.13828	0	27.07149	4.2666	0.42715	11.84885	0	1.0684	0.38078	0	1.27246	0
Healthy	8.99422	10.5558	0	0	0	0	0	0	0.16113	0	8.99422	3.95496	0.02486	2.89217	2.61596	0	0.30039	0	0	0.07873
Healthy	92.24673	4.03448	0	0	0	0	0	0	0	0	92.24673	1.51594	0.00792	0	0	0	0	0	0	0.0778
Healthy	27.70826	0.11081	0	0	1.47973	0.02973	0	0	0.10145	0	27.70826	8.3942	1.06139	1.82739	4.57379	1.93473	1.79857	0	0	0.02115
Healthy	19.97177	0.11602	0	0.41007	0	0.39628	0	0	0	0	19.97177	0.8625	0	17.23046	1.01678	0.91359	0.02136	0.70003	0	0
Healthy	24.64582	0.64566	2.1891	0.09412	0	0.00609	0.00715	0.34756	0.00545	0	24.64582	3.8946	3.25304	0.86368	0	3.43889	0.74605	0.22484	2.1891	0.06829
Healthy	40.4185	0	0.79433	0.75647	0	0.11838	0	0	0	0	40.4185	4.46554	0.88339	2.17663	0	0	2.3087	0	0.79433	0.05876
Healthy	48.0867	0.41483	0	0.29528	0	0.04963	0.18428	0.00849	0.02638	0	48.0867	3.23929	2.95144	0.00569	0.00756	0.00621	0.04616	0	0	0
Healthy	21.30606	0	0	0	0	0	0	0	0	0	21.30606	2.5092	0.11271	1.23414	0	0.75751	0	2.32247	0	0.87031
Healthy	31.42897	0	0.8409	0	0	0	0	0	0.01391	0	31.42897	3.76699	0	6.09391	0	1.05915	3.11276	0	0.8409	0.23109
Healthy	40.91892	0	0.93152	0.0185	0	0	0	0	0.23063	0	40.91892	7.75293	0	5.08814	0.39964	0.74032	0.02551	0	0.93152	0.00622
Healthy	74.06347	0	0	0	0	0	0	0	0	0	74.06347	0	0	0	0	0	0	0	0	0
Healthy	6.94928	22.25622	0	0.15664	1.09473	28.15239	0	0.0747	0.00826	0.00892	6.94928	0.00232	19.19241	0	0	0	1.31253	0	0	0.00953
Healthy	26.52604	0	0.84683	0.48923	0	0	0	0	0	0	26.52604	19.87289	0.01034	2.07899	0	0	5.74877	0.61693	0.84683	1.84234
Healthy	39.1985	0	0	0	0	0	0	0	0.06519	0	39.1985	1.16567	0	0	0	0	0.97126	0	0	0.07374
Healthy	64.29251	0	0	0.06918	0	0	0	0	0	0	64.29251	23.72424	0.29239	1.24457	3.03471	0	0.77799	0	0	0.01022
Healthy	12.62926	0	1.03593	0	0	0	0	0	0.12981	0	12.62926	18.21656	6.20661	2.15297	0	0.91225	0.08698	0	1.03593	1.60837
Healthy	51.28055	0.03308	0.9664	0.1149	0	0.03122	0.06884	0	0.0012	0	51.28055	3.89729	0.12916	3.6001	0.00215	5.58872	0.30189	0	0.9664	0.05282
D001943	69.21498	0.15406	0.23131	1.65048	0.00216	0.00342	0	0	0.00458	0	69.21498	2.35049	0.19389	1.05548	0.00179	0	0	0	0.23131	0.00675
Healthy	7.44438	0.75057	0.59595	0	0.18254	0	0.15967	0.0083	0.04911	0	7.44438	8.41084	2.32908	1.95657	0	3.13271	0.07271	2.47832	0.59595	0.71416
Healthy	12.34935	0.31592	0	0	0	0	0.4262	0.98625	0	0	12.34935	7.14284	2.46498	0.56801	0.01774	0.06958	0	1.2636	0	0.00305
Healthy	31.9736	0.21398	0	0	0	0	0	0	0	0	31.9736	0	17.8201	0	0	0	0	0	0	0
Healthy	15.33509	0.44133	0.52557	0	0	0	0	0	0.01812	0	15.33509	2.4814	1.07421	6.20384	3.06156	2.04066	0.0368	0	0.52557	2.64294
Healthy	77.75445	0	0	0	0	0	0	0	0	0	77.75445	2.50054	0	0.87758	0	0	0.06033	0	0	0
Healthy	22.36559	0.108	1.07007	0	0	0	0	0	0.02431	0	22.36559	4.69336	0.03534	2.59426	0	0.99457	1.84972	0	1.07007	0.1404
Healthy	49.13067	0	0	0.08575	0	0	0	0	0	0	49.13067	3.12001	0	2.11547	4.13539	2.78758	0.09105	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	36.1403	2.66432	0	0	0	0	0	0	0
Healthy	16.91623	12.8824	2.15371	0	0.02736	0.02826	0	0	0	0	16.91623	4.79005	0.30783	4.76015	10.0535	0.95859	0.94112	0.95618	2.15371	0.0232
Healthy	84.42181	0.01638	0	0.00269	0	0	0.36256	0	0.00133	0.00122	84.42181	0.57857	4.32035	2.51195	0	0.07729	0.5146	0	0	0.0045
Healthy	37.95172	0	0	0	0	0	0	0	0	0	37.95172	0	0	0	0	0	0	0	0	0
Healthy	50.99702	0	1.98441	0	0	0.07562	0	0	0.14663	0	50.99702	7.13257	0.01362	5.16019	0	0	11.0407	0	1.98441	0.01899
