p	Proteobacteria	Firmicutes	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes_C	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
Healthy	-0.662640587998645	0.487750483035843	1.62148049303631	1.63584651264327	-0.714938024064838	-0.280279348665997	-1.00793273997233	-1.31158017799729	-1.9734667354767
D007234	1.99977402122834	-1.40483458520977	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.196624834438046	-1.39978969359067	1.92078882134519	0.791730638754817	0.184239870504602	-5	-5	-5	-1.27736607746619
D007234	1.97520292786653	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.137898221190076	0.133120378993699	1.40750290570782	1.37358445452094	1.58675154043834	-0.0705299838225105	-5	-5	-5
Healthy	0.407188583208907	-0.131343808192313	1.65504945297726	1.51525506309389	1.01354122280979	0.141572048494632	-5	-5	-2.87614835903291
D007234	1.92509483834906	-1.59006687666871	-5	-5	0.433478607036044	0.403146269097245	-5	-5	-5
Healthy	-0.522473592805652	-0.686871286154806	1.54842565901742	0.9623949095103	0.89133949915988	-5	0.815796168748423	1.40092307149672	-1.16405589990615
D007234	1.80063928312623	-0.246018828872133	-5	-5	-5	1.4163327314496	-5	-5	-5
Healthy	0.906672754932645	-0.290747003983718	1.60701278285257	1.58095552339945	-0.499118876149545	-0.0328781033893853	-0.114305270370072	-5	-5
Healthy	0.256272642664966	-0.368018769123763	1.5995490388448	1.4133232388242	0.975192765877119	-0.61984304849184	-0.0239941074918709	-5	-5
Healthy	0.42946965447546	0.266015201283874	1.60269045479445	1.33751616511536	-0.0179504946938167	0.808091407286055	0.458930804559553	-5	-1.81276138016852
D007234	1.70598321231522	-0.168917658164322	-5	-1.47846965872129	1.50966265753038	0.443915113097562	-5	-5	-5
Healthy	0.527066370169027	-0.243736738788699	0.868148742557497	-5	1.89108609214126	0.337089704196259	-5	-5	-5
Healthy	0.174327341462779	-0.415148838392959	1.60211883424374	1.39828244512018	1.13027167603051	0.616421945848444	-1.28802414564824	-5	-5
Healthy	-0.564585683782472	-5	1.82898304859605	1.18464885083993	-1.36774522331529	-5	-0.934719128897246	-1.29439283659539	-5
D007234	1.54204797902365	0.231329390593782	-5	0.833479879722252	-2.01322826573375	0.518254601816444	-5	-5	-5
D007234	1.94057290966698	-1.24078556876576	-3.67778070526608	-1.06308431905475	-5	-2.97881070093006	-5	-5	-5
Healthy	-0.896401506022062	-0.929149746572427	1.27722861019459	1.62838034626278	1.02399568126365	0.549452046395792	0.248960959759684	-5	-1.51541547071716
Healthy	-0.814684541996343	0.280648926108929	1.52357960846822	1.40971372386057	-0.531460677057052	0.602824761596317	-5	-5	-5
Healthy	0.40233705490006	-2.22112552799726	1.15938910801886	1.45042925695913	-0.301455812940808	0.253689273386233	0.740620031418806	-1.23589862352377	-5
Healthy	-0.778898880038495	-0.0179278642279139	1.43127625304714	1.75557745262548	-0.738023808602187	-5	-0.254597268087732	-0.965732602961974	-5
Healthy	0.0735057322332216	-0.1674080683429	1.50696532995265	1.60175142407927	-0.271281077097144	1.09772918793186	-5	-1.03602339000339	-1.89177334362507
Healthy	-2.3045183235098	0.449313289619034	1.19759313763746	1.65285933705033	1.11366732057204	0.541559275925156	-0.0292627132592519	-5	-5
Healthy	1.00639757663889	0.704633465196609	-2.93181413825384	1.62417417933431	1.41880143644063	-0.615915526617442	-5	-5	-5
Healthy	0.595957827659652	-0.172488570473467	1.33689161202881	0.943043169189419	1.68541764297393	-0.580903782622009	-5	-3.07572071393812	-2.06752623532285
Healthy	-0.403842919083828	-2.15242734085789	1.90320842466068	1.17747156732951	-1.53017798402184	-5	-5	-5	-1.51498878542143
Healthy	-0.244193722554654	-5	1.96553503406803	0.441858456197611	-0.721932669111337	-5	0.267716015946984	-5	-5
Healthy	-5	0.803149723056671	1.56191539970054	1.59861237668142	-5	-0.831649859814056	-5	0.877629887229984	-5
D007234	1.48592660343896	1.79719584515411	-5	-5	-1.76751213364701	-5	-5	-5	-5
Healthy	0.999392866427171	-0.231969003430532	1.58197524449011	1.35156905425159	0.825116353409901	-1.75399409592397	-0.143065789419393	-5	-2.87289520163519
Healthy	1.9433311053636	0.740158128105894	-1.4185054577091	-5	0.819264844581342	-5	-5	-5	-5
D007234	1.38269318641258	-0.248536129163455	1.05771591942145	0.322539727182653	1.44472367033318	0.27582483161371	-5	-5	-5
Healthy	0.470428132912058	0.0771752465948376	1.65576003013257	1.57896143087307	-0.319637287365242	0.108321425811947	-1.75325529027616	0.232983411537436	-2.05060999335509
D007234	1.88570857322043	1.36343427761706	-5	-5	-1.51755520808173	-2.61978875828839	-5	-5	-5
Healthy	-1.81559251458768	-5	1.87097583733859	1.06636618427199	-5	0.557558929192659	-0.15318678603921	-5	-5
Healthy	-0.706504856527975	-0.963970269343457	1.56617117684404	1.59171711732413	0.548745553259414	-1.14206473528057	-5	0.25545583518426	-0.819386749388397
Healthy	-5	-0.28620715206094	1.91236380370177	1.1490909614772	-1.69378949183224	-5	-5	-5	-5
Healthy	-0.212369525029817	-1.53551045256603	1.86774459363373	0.913817030136592	-1.62837807282398	0.418407365566326	-5	-5	-1.38584129049082
D007234	1.41115503169655	-5	1.58438437694979	0.541428212997695	0.80289749867822	-5	-5	-5	-5
Healthy	-0.408490191005346	-5	1.84892968113871	1.01252889269065	0.607714450071696	0.448217656988705	-1.04363944632668	-1.36532124782132	-1.12871902714203
Healthy	-0.551912333307659	0.535035745608036	1.62633092162402	1.34351651389783	0.68236532790225	-0.65816994307949	-0.00797697223614937	-5	-1.85387196432176
Healthy	-5	-0.113576962358928	1.46110291957796	1.68297819440416	-5	0.814708289611638	-5	-5	-5
Healthy	-5	-0.500780447819197	1.46910240512236	1.15552641715771	-0.276700340769475	0.401922414511628	1.37077225663766	0.344075771906494	-0.145918756170271
Healthy	-0.609471130520392	-1.04038628892896	1.77778571016738	0.987221466228106	0.560964153548602	0.881904813699986	-0.0457237134145102	-0.0362829873104546	-0.435890473134051
D007234	1.88791462275072	1.28487743254033	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.448318277477442	-1.98213228103649	1.84082121263404	1.01817728308121	0.629356583394983	0.454725984198136	-0.931628581967357	-1.19962664510865	-1.05026854768429
Healthy	-1.30759376516637	-5	1.71486642728052	1.57454273904544	-5	0.597621700591887	-5	-5	-5
Healthy	-1.6548223834573	-0.983509868379172	1.94348239704134	0.856941455402685	-2.10292299679058	-0.0799654208314947	-5	-5	-5
Healthy	0.272873860327744	-0.494836450189588	1.7168624798801	1.3811116496796	0.104497353985994	0.26674661607779	-5	-5	-5
Healthy	-5	0.520910411869604	0.554435854201991	1.60461792963217	0.728345664291494	0.975963206778421	-5	-5	-5
Healthy	-0.623806413115715	-0.564745069604102	1.83685330323355	0.879798099772627	-0.388234220281519	0.807495790969409	-5	-5	-5
D007234	1.82005859844145	-0.587892407720949	-5	-5	0.661041815068054	1.05230563451795	-5	-5	-5
Healthy	-1.10435649517592	-0.299175181757802	1.83723208222427	0.995822909617887	-0.687822643560221	-5	-5	-5	0.221711490872051
Healthy	0.338033946689928	1.07366080709641	1.4572182964768	1.53567646003986	0.716072658183877	0.282637971020317	0.281437913942558	-5	-5
Healthy	-0.805430160771357	-1.14363367634075	1.8048123058785	1.19259616376855	0.0583159183680111	-2.03198428600636	-5	-5	-1.18615224577115
Healthy	-0.583858968831671	-5	1.89877436594448	0.383125690220745	-1.06393888339001	0.510365357434573	-5	-5	-5
D007234	1.41677576650831	-5	1.4750541682539	-5	-5	-5	-5	-5	-5
Healthy	-1.83120797968582	-1.65150042971616	1.75018158681695	1.45958893141775	-5	0.394768530140121	-2.41566877563247	-5	-5
Healthy	0.0608488730388074	-0.633838632195809	1.50889100939141	1.46938809366708	0.661705754560566	0.746012666595079	-0.331409099963166	-0.947459954065977	-2.72124639904717
D007234	1.83307102399727	0.665245995479226	-5	-0.684050635459625	-0.941042821222689	-5	-5	-5	-5
Healthy	-0.720835156937729	-1.16310648362357	1.80736608036384	1.24534360552569	0.095441354344062	-2.33818731446274	-5	-5	-1.2143143317191
Healthy	0.553274831325661	0.389904642948755	1.62459640714877	1.37873739014285	0.33154471225523	0.290154860877573	-0.326693345517798	-0.840192267030569	-1.31776464309744
D007234	1.87207027975732	-0.240694848196843	-2.03058408764602	-5	-1.05399011523424	-1.05109823902979	-5	-5	-5
Healthy	-5	-5	-5	1.82494293178959	0.893999643682191	-5	1.24120543551533	-5	-5
Healthy	-0.393833685392379	-0.928191608166871	1.51593567331112	1.64921156389972	-5	0.730292813229569	-5	-0.816616257947305	-5
Healthy	-0.145815456166393	-1.14357322752976	1.75200486245167	1.06111607219943	-1.52900183033913	-2.88605664769316	-5	-5	-1.44213203843198
D007234	1.8855077131606	-5	-5	-5	-0.0738634289325513	-5	-5	-5	-5
Healthy	0.182947919306218	-0.0606355235665811	1.83533284451337	0.575437261612947	1.32311054455611	-0.885322308989122	-5	-5	-5
Healthy	0.615718646710098	-5	1.96448266164724	0.327520359742395	-5	-5	-0.27043027369803	-5	-5
Healthy	0.319861511693828	0.459791915265038	1.36182601323736	1.57386145434324	0.700916486615219	0.11326800066423	0.484443631089704	0.487042169301616	-5
Healthy	0.502611451159221	-1.39243775681641	1.80659974738529	1.44638833824434	-5	-5	-5	-5	-0.611987656635809
Healthy	0.478795846393972	-1.10946720807226	1.80709733368615	1.44403026711865	-1.17360121781238	-5	-5	-5	-0.47134035476501
Healthy	-0.53746724196491	-0.32053576227394	1.15068829785399	1.67815185104153	-0.454062315358118	-5	0.0729700598663302	-5	-1.38700434396765
Healthy	-1.11827306462358	1.26920999990326	1.27180072983809	1.70181157061474	0.455881357395177	0.209772298010999	-2.24641694110709	-5	-5
D007234	1.97382862730111	-1.25861200752073	-5	-5	-5	-0.0434330086369042	-5	-5	-5
Healthy	-0.686280380504907	0.435726542849126	1.11381404693274	1.78130189246219	0.107986255414394	0.183022011540843	-1.56815395430127	0.231161091024965	-5
Healthy	0.40212376240064	0.922378714215788	1.39572851907407	1.67307558237664	0.358931817185834	-0.844026655260098	-5	-0.0889756308628182	-1.02204787879854
Healthy	-5	-0.241815061849435	1.45847346578167	1.57813311682622	-0.158196449630666	0.431217366161445	-5	0.965423732012489	-5
Healthy	1.06381618207975	0.505861908858317	1.38524099095837	1.50781797043042	-0.398591939465316	-2.50723961097316	1.17337597576964	-5	-2.67162039656126
Healthy	-1.36471736200179	-0.912822188238844	1.87640133744105	1.18720362653364	-0.00411921333117029	-5	-0.542814743446332	-5	-5
D007234	1.98163429859411	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.947177775467039	-1.11662251025166	1.7969396528931	1.3685695028234	-1.18869315991866	-1.56431486205837	-5	-5	-1.66675430103804
D007234	1.82307378943031	-5	-5	-5	-0.42864060724616	0.662865447849115	-5	-5	-5
Healthy	-0.276536118316854	0.102519458368337	1.53049988536732	1.70929540717264	-0.800903343694384	-5	-5	-0.0475805228014692	-5
D007234	1.7246189086689	1.54674606799709	-5	-5	-5	-5	-5	-5	-5
Healthy	0.4958993980762	-0.297061360611653	1.78416143648639	1.14258623078116	-0.0571390860764773	-0.424511948841007	0.75925828187544	-5	-5
Healthy	-0.182414800094703	-0.0968394458881703	1.35191143376754	1.72227284744004	0.773190160394791	0.673693496385959	-5	-5	-5
Healthy	-1.09178314691061	-1.29413628771608	1.8297739717221	0.85938270686777	-0.548812474943292	-0.0696113817556782	1.01338122771052	-5	-0.711192052516521
Healthy	-0.618830748720854	0.588674993121528	1.60285044751201	1.55411636690364	0.00429987352362671	0.148340395018277	-5	-0.145499632122898	-5
Healthy	-0.379728574560956	0.0256949171381284	1.75732715880553	1.31562046112403	-0.322456918811632	-2.81247927916354	-5	-5	-5
Healthy	1.19992650333637	-0.491524150351767	-1.31238187042823	-1.02475205875932	-0.596604912997491	-3.30980391997149	-5	-5	-5
Healthy	0.120201989583453	0.100642755537261	1.93413308623912	0.135739920719901	-5	-5	-5	-5	-5
Healthy	0.42128302264261	0.741999654437455	1.42577754633749	1.7089678855633	0.531487858307193	-1.1771783546969	-5	-0.303014907547875	-5
D007234	1.83014433204825	1.30929686757067	-1.56383735295924	-2.00524305541237	-2.35163998901907	-5	-5	-5	-5
Healthy	-5	-5	1.75021292783412	1.55690563046541	-5	0.579294168207319	-5	-5	-5
Healthy	0.00645748463818299	1.13985139137732	1.71328451936576	1.34199113310088	-0.69333912344937	-0.249622761828587	-5	-5	-5
D007234	1.66902849513982	0.471738980045991	-5	0.752777296883471	1.5790413477206	-5	-5	-5	-5
Healthy	0.0135113334658999	-1.50251746263263	1.32171770527317	1.59492652574415	0.724204573900084	0.406661084811637	-5	-5	-0.830384337777253
Healthy	0.1084736905237	0.758808981164909	-1.35565990117368	-2.13548891894161	1.96795325337443	-5	-5	-5	-5
Healthy	-1.06238182060618	-0.788959594267947	1.76561603398308	1.40019594496149	-0.518672051847425	-2.13548891894161	-0.0191152915709132	-5	-1.55783391421528
D007234	1.97657665182609	-0.866652734413757	-5	-5	-5	-5	-5	-5	-5
Healthy	0.630757284988651	0.0885081816679681	-1.83150251647697	1.14704745585626	1.88642800175184	-0.976747540366289	-2.92445303860747	-5	-5
Healthy	-1.7026772857947	-5	1.81192210165437	0.990490254180477	-0.665224668322045	-0.687632205284026	-0.0802840157574941	-5	-1.40582852088509
D007234	1.71053046792596	1.40352167201596	-1.09318028453345	-1.00634337138454	-0.157796541010811	0.877332176961906	-5	-5	-5
D007234	1.49043860827601	1.45928359889588	-2.87289520163519	0.323711940581695	-1.80437705641306	0.296505042064827	-5	-5	-5
D007234	1.77455236476041	0.353437262489533	-5	-1.5632014897682	-0.261774551857495	1.19543966531007	-5	-5	-5
Healthy	-0.424789054916385	-5	1.83387561785576	1.26498796702505	-5	0.503491066293381	-0.401943052719206	-5	-5
Healthy	-0.704037267605977	-0.560683098983496	1.83893115834566	0.883307610717666	-0.411515400955207	0.799528013907147	-5	-5	-5
Healthy	-5	-5	1.68789987040816	0.498667493641771	1.31801510054137	-5	-5	-5	-5
Healthy	1.39430403063012	-0.433786489437618	1.46017953610094	0.236441524775372	0.738812257654625	-1.8699880503281	-5	-5	-5
Healthy	0.168644776887817	-1.25406684154056	1.76885127493393	1.21137046910556	0.248657293275621	-0.0719064153418806	-0.192519092995695	-5	-2.6903698325741
Healthy	0.517446633919386	0.425659730420213	1.5853018727624	1.32213594355677	0.523527964330405	0.457327704332754	0.563579561775237	-5	-5
D007234	1.41100806489393	1.86128750371217	-5	-5	-0.538486466756072	-5	-5	-5	-5
Healthy	-0.302822985028996	-0.325616570378997	1.47192010289356	1.2975764712737	0.247524017754333	1.09873161397402	0.100515285822753	-5	-1.58169870868025
Healthy	-0.059593098600362	-0.268798162879752	1.50463503419416	1.6031785949766	0.498627541985251	-2.70114692359029	-1.04866248120408	-5	-0.729530793546802
D007234	1.82309474044584	0.734635838467414	-5	-1.14764201633217	-1.26082336808927	-3.08092190762393	-5	-5	-5
D007234	1.52446765470559	1.1511954231564	-5	-5	1.38118568168295	-5	-5	-5	-5
Healthy	-0.666169989554354	0.305488945905176	1.47542666544873	1.57821892129154	-5	0.00041238390645251	-1.01596801972882	-0.0775080964527578	-5
Healthy	-0.528165759848767	-0.631527161559638	1.75366194472913	1.07896150984256	1.14602224106606	-5	-5	-0.750385897655418	-0.928854709548917
Healthy	0.773892446690057	-0.268048802566613	1.83408248361784	1.01024693894068	-0.524241671024125	0.644602034635407	-5	-5	-5
Healthy	-0.781306980008644	-5	1.90655299646866	0.242024339968328	-1.79182747333288	0.441116738468771	-5	-5	-5
Healthy	1.00824322239122	-0.865599744081016	1.13212066742592	0.80116076649191	0.175494418042502	0.436399614899011	1.64730089635306	-5	-0.217190677331123
Healthy	0.33390450401391	-0.955577844288157	1.43001164909166	1.63247591886795	-0.058687374639338	-0.529457211968192	1.09843292937707	-2.05207638016827	-1.46092390120722
Healthy	0.350405033933652	-0.389659288547843	1.48386204927454	1.32756183024072	1.47667312121674	0.0374982103743862	-5	-5	-5
D007234	1.72478598882201	0.356234345020656	-5	1.53801404324035	-0.429316987715049	-1.65896136832248	-5	-5	-5
Healthy	0.340223937176264	-1.08092190762393	1.12025302697863	0.796104402756125	-0.68472256052819	0.877871015359584	-5	-5	-5
Healthy	-0.322703368465917	-0.350266085360407	1.30526342666048	1.62725511786826	0.501522080301409	0.694659592007766	-5	-5	-1.86870220340238
Healthy	0.529409819863476	-0.447672540658449	1.34761938348504	1.56317542914592	1.30413601088234	-2.36653154442041	-0.0590504326824223	0.156739908263137	-0.921760746190334
Healthy	-0.786004383631915	-1.3722246247707	1.80666997520814	1.50486705190065	-0.340663880012802	-1.26288690569404	-5	-5	-5
Healthy	-0.92863356324087	-0.949620243738542	1.13884152063227	1.48546844014189	0.340043347858223	1.41348266582405	-5	-5	-0.957739593310548
Healthy	0.907086593498582	-0.216646780405381	1.66724696440547	1.4224237060326	-0.0195693655551319	0.628973046341693	-1.58703572800334	-5	-5
Healthy	-1.60258145764865	-5	1.6535546030616	1.43372984179979	-0.360712774089763	-0.0718295477012078	0.259868510765762	0.955537188035329	-1.95311480916229
Healthy	-0.378958806894501	-0.86566348905132	1.909959756789	0.96443406742766	-0.214705764356596	-5	-5	-5	-1.18039026724841
Healthy	1.0080501430417	-0.755772374267092	1.12102575716609	0.800305265383468	0.1825002473792	0.394287038003634	1.63788691727554	-5	-0.134043678067427
Healthy	0.136105144969983	-5	1.72451450210822	1.43884569521268	-5	0.739639579738864	0.273452703621175	-5	-5
Healthy	0.26488862612062	0.404840555849266	1.0819885528771	1.80046941859574	0.978551175878719	0.436914454874773	-5	-5	-1.62893213772826
D007234	1.75941436934475	-5	-5	-5	1.01507502314051	-5	-5	-5	-5
D007234	1.91899007341884	1.0817216623852	-5	-5	-0.675944013185049	-1.89756629431866	-5	-5	-5
Healthy	-1.32836440339787	1.01823767027336	1.47440087285719	1.60042854369668	0.492095171870933	-5	-5	-0.16878952312809	-5
D007234	1.29291277736859	0.584840994889859	1.87473402953618	-5	0.129235385001268	-5	-5	-5	-5
Healthy	-0.398820346641218	-1.00886256487969	1.88441611084717	0.836189248230403	-0.239328773277653	0.958997483406611	-5	-5	-1.98088370955293
Healthy	0.00352084659913934	-0.147782370184941	1.6578446146454	1.38147681199355	1.37603466290287	-0.0421485807040911	-5	-5	-5
Healthy	-1.38289476949762	-1.4891869894875	1.82468270195958	1.03203622234932	-0.439196998006036	-0.427349084747641	-0.198280803555185	-5	-1.07139934015548
Healthy	-0.315307206601422	-0.894081259713627	1.80583674575017	1.41984278420798	-0.60115759697073	0.552482050010077	-5	-5	-5
Healthy	0.464088452131109	1.51500266025704	1.4774079391993	0.648039783758948	1.31934782216981	-5	-5	-5	-5
Healthy	-5	-0.607232721344358	1.79021821980551	1.01164105828307	-0.885756086311092	-5	-5	-5	-5
Healthy	-1.01772876696043	-0.0159590086285732	0.732714536695508	1.80833719041134	0.421832529318726	1.01730969649348	-5	0.534401824092368	-0.705533773838407
Healthy	0.168131980265661	-0.745113706111033	1.66149938852114	1.44581693989122	0.929066237612672	-0.0755242918122463	-5	-5	-1.9931062920521
