group	Gammaproteobacteria		Bacteroidia	Gammaproteobacteria	Verrucomicrobiae	Methanobacteria	Desulfovibrionia	
Healthy	0.1948		14.41753	0.1948	0	0	0	
Healthy	0.46059		74.59269	0.46059	0	0	0.05594	
Healthy	0		0	0	0	0	0	
Healthy	0.66583		92.26106	0.66583	1.85576	0	0	
Healthy	0.02245		71.04117	0.02245	0	0.05062	1.73112	
Healthy	0.03233		9.24917	0.03233	10.4974	1.99501	0	
Healthy	2.28603		60.92773	2.28603	0	0	0	
Healthy	0.01134		8.02943	0.01134	0.02196	9.12642	0.03312	
Healthy	0.11305		66.38383	0.11305	10.6859	0	0.32301	
Healthy	0.06011		66.67944	0.06011	0.50682	0.01789	0.07675	
D001172	10.3173		18.24022	10.3173	29.241	0	0.00854	
Healthy	2.93835		43.34351	2.93835	0	0	0.06669	
Healthy	1.29309		41.55658	1.29309	0	0	0.13981	
Healthy	0.04607		35.39785	0.04607	0.20975	0	0.0547	
Healthy	0.57054		45.18123	0.57054	0	0	0	
Healthy	1.05445		24.97135	1.05445	19.5038	16.8025	0	
D001172	0.33695		63.61574	0.33695	0	0	0.02868	
Healthy	3.98402		64.23882	3.98402	0.00714	0	0.02018	
Healthy	7.07499		42.26421	7.07499	0	0	0	
Healthy	0.29899		70.50593	0.29899	0.11018	0.07086	0.10065	
Healthy	0.76255		42.48248	0.76255	0	0.51063	0	
Healthy	0		79.79912	0	0	0	0	
Healthy	0		81.37311	0	0	0	0	
Healthy	0.37346		59.9067	0.37346	0	0.367	0	
Healthy	0.9374		31.52386	0.9374	1.61437	0.2745	0.16201	
Healthy	0.08918		61.3646	0.08918	0	0	0	
Healthy	6.0243		67.81604	6.0243	0	0	0	
Healthy	0.84369		42.86205	0.84369	0.52605	1.04806	0	
Healthy	0.0993		29.69307	0.0993	0.03575	0	0	
Healthy	0.9749		14.36781	0.9749	0	0	0	
Healthy	0.42467		88.81887	0.42467	0	0	0.00134	
Healthy	0.7905		75.66423	0.7905	5.28237	0.00175	0.01083	
Healthy	0.09458		32.97976	0.09458	0.10289	0	0	
Healthy	1.61071		11.04279	1.61071	1.37274	0.60964	0.05404	
Healthy	7.7358		26.35134	7.7358	0.88685	0	0	
Healthy	1.44441		20.88845	1.44441	2.57563	0	0	
Healthy	5.30418		4.91734	5.30418	0	0	0.2837	
Healthy	9.3417		40.91091	9.3417	0	0	0	
Healthy	0.4846		30.64528	0.4846	1.26462	0	0.02068	
Healthy	2.04882		48.97126	2.04882	0	0	0.01355	
Healthy	1.74263		21.04595	1.74263	6.50564	0	0.00275	
Healthy	0.05799		51.89489	0.05799	0	0.02432	0.82772	
Healthy	0.12081		21.20041	0.12081	0	0	0.00488	
Healthy	55.94763		0.76754	55.94763	0	0	0	
Healthy	0.35275		11.27066	0.35275	1.09277	1.95868	0.01778	
Healthy	0.24815		52.3283	0.24815	2.05293	0.56963	0.18711	
Healthy	11.36336		13.46928	11.36336	43.8434	0	0.74732	
Healthy	3.06863		64.03346	3.06863	0	0	0.50872	
Healthy	5.07894		77.94764	5.07894	0	0	0	
Healthy	32.52743		0.04442	32.52743	0	0	0	
D001172	1.53519		61.7545	1.53519	0	0	0.00716	
Healthy	0.80141		56.48782	0.80141	0.23897	0.14036	0.012	
Healthy	1.25831		9.79019	1.25831	8.01703	0.97423	0.04979	
Healthy	14.33281		24.46259	14.33281	0	0	0	
Healthy	0.04264		28.77083	0.04264	0	0	0	
Healthy	0.13383		42.97705	0.13383	0	0	0.0743	
Healthy	5.99498		66.37013	5.99498	0	0	0.01159	
Healthy	0.68671		93.08198	0.68671	1.70433	0	0	
Healthy	0		50.09222	0	14.9477	0	0.80345	
Healthy	0.1777		79.38439	0.1777	0	0	0	
Healthy	0.10644		27.10588	0.10644	0	0	0	
Healthy	0.48543		21.20766	0.48543	0	0.02811	0	
Healthy	0.62725		65.83532	0.62725	0	0	0.01769	
Healthy	0.02417		45.66209	0.02417	7.48058	0	0	
Healthy	0.13716		77.42379	0.13716	0	0	0	
Healthy	0.28547		54.21951	0.28547	0	0	0.03104	
Healthy	32.52668		34.78397	32.52668	0	0	0	
Healthy	0		25.22839	0	1.57349	3.68668	0	
Healthy	0.03129		70.81277	0.03129	0	0.06462	1.5784	
Healthy	0		68.01693	0	0	0	0	
Healthy	0		46.03779	0	0	0	0	
Healthy	0.05891		66.53079	0.05891	0.551	0	0.09324	
Healthy	0.08284		69.43525	0.08284	0	0	0	
Healthy	2.97966		64.29715	2.97966	0	0	0.00606	
Healthy	0.59375		69.4734	0.59375	0	10.2689	0	
Healthy	1.11226		65.03923	1.11226	0	0	0.37944	
Healthy	3.07457		47.3489	3.07457	0	0.06242	0.20722	
Healthy	1.48271		20.44932	1.48271	0	0	0.00325	
Healthy	0.30245		76.33169	0.30245	0	0	0.00767	
Healthy	0.9561		15.95007	0.9561	1.56976	2.48808	0.03757	
Healthy	0.03117		33.00682	0.03117	0.04114	0	0	
Healthy	0.42961		33.33479	0.42961	0.14422	0	0.02839	
Healthy	2.3283		65.66844	2.3283	0	0	0.03244	
Healthy	8.65204		72.1312	8.65204	0	0	0	
Healthy	4.71587		79.11498	4.71587	0	0	0	
Healthy	0.84993		68.24437	0.84993	0.05177	0.2505	0	
Healthy	0		17.66235	0	0	0	0	
Healthy	23.31987		11.01509	23.31987	0.3623	0	0	
Healthy	0.29881		78.14997	0.29881	0	0	0	
Healthy	0.55987		21.87536	0.55987	4.7408	0	0.08063	
Healthy	0.71946		58.53372	0.71946	0	0	0.07621	
Healthy	0.20279		84.4203	0.20279	0	0	0	
Healthy	2.50726		42.47926	2.50726	0.36584	0.23517	0.05312	
Healthy	0.9454		47.37889	0.9454	9.35217	0	0.66426	
Healthy	5.13236		63.50921	5.13236	0	0	0.17736	
Healthy	0		63.98266	0	0.07563	0	0	
Healthy	43.51433		10.74691	43.51433	0	0	0	
Healthy	1.83613		25.67414	1.83613	11.122	33.6412	0.23576	
Healthy	0.0032		47.06505	0.0032	3.14787	4.37368	0.06913	
Healthy	62.5387		22.49124	62.5387	0	0	0	
Healthy	1.01646		59.98644	1.01646	0	0	0.06516	
Healthy	0.01433		41.62984	0.01433	0	0	0	
Healthy	0.36873		76.83471	0.36873	0	0	0.08689	
Healthy	0		72.2048	0	0	0	0	
Healthy	4.06977		92.28812	4.06977	0.59471	0	0	
Healthy	0.62		69.77468	0.62	0	0	0.05133	
Healthy	0.3755		31.98124	0.3755	0	0	0	
Healthy	88.22634		0.40149	88.22634	0	0	0	
Healthy	0.29286		77.09379	0.29286	0	0	0.00131	
Healthy	2.37946		23.00965	2.37946	11.616	0.45884	0.13869	
Healthy	3.91472		38.17931	3.91472	0	0	0	
Healthy	14.03394		33.2285	14.03394	0.42375	0.47848	0	
Healthy	0.06237		61.00916	0.06237	0.74658	0	0.02491	
D001172	1.26795		71.78235	1.26795	0.00464	0	0.03321	
Healthy	0.70264		43.39178	0.70264	0.4544	0.26709	0	
Healthy	1.66111		43.92815	1.66111	0	0	0	
Healthy	1.15692		56.97941	1.15692	0.03433	0	0.0363	
Healthy	0		82.02317	0	0	0	0	
Healthy	3.19582		36.78631	3.19582	0.14651	0	0	
Healthy	0.73316		35.12021	0.73316	0.00075	0.14024	0.01019	
Healthy	1.85679		33.69758	1.85679	0.0125	0	0.00341	
Healthy	0		49.74725	0	0	0	0	
Healthy	0.13669		50.72765	0.13669	0	0.05619	0.96884	
Healthy	1.67511		42.76229	1.67511	4.91313	0.53657	0.28307	
Healthy	10.52712		13.51035	10.52712	43.3886	0	0.73117	
Healthy	0		7.60965	0	1.62593	14.4604	0	
Healthy	1.47753		64.41087	1.47753	0	0.18758	0.08654	
Healthy	0		30.40843	0	1.57389	1.65946	0	
Healthy	0.09477		60.42897	0.09477	0	0	0	
Healthy	2.95982		48.36933	2.95982	0.16663	0.14643	0	
Healthy	1.03817		54.34683	1.03817	0	0	0	
Healthy	3.15815		60.31638	3.15815	5.86806	0	0	
Healthy	0.06818		32.39831	0.06818	0	0.02661	0	
Healthy	34.97675		51.9661	34.97675	0.24414	0	0	
Healthy	1.73994		86.67021	1.73994	0	0	0.10866	
Healthy	0		53.94904	0	0	0	0	
Healthy	38.68584		17.6916	38.68584	0	0	0	
Healthy	0.77311		67.13084	0.77311	0	0	0	
Healthy	0		25.20194	0	0	0	0	
Healthy	0.26134		70.08185	0.26134	0	0	0	
Healthy	0.16143		22.977	0.16143	1.63792	5.95843	0.01495	
Healthy	0.43355		29.26254	0.43355	5.09943	0	0.05606	
Healthy	0.91625		49.27703	0.91625	0	0	0.05072	
Healthy	0.21341		68.69444	0.21341	0	0	0.08122	
Healthy	0.25176		45.39268	0.25176	0	0	0	
Healthy	0.04622		36.02451	0.04622	0	0	0.23754	
Healthy	0.3072		70.46873	0.3072	0	0	0.15293	
Healthy	0.29086		41.26125	0.29086	17.4983	0	1.83635	
Healthy	1.63838		86.325	1.63838	0	0	0.10447	
Healthy	0.76989		32.03391	0.76989	0.05434	0	0.02126	
Healthy	1.52169		54.38789	1.52169	7.03795	0	0.19795	
Healthy	0		11.50015	0	0	0	0	
Healthy	0.43791		87.51526	0.43791	0	0	0	
Healthy	6.14905		35.27356	6.14905	1.43023	3.47596	0.37399	
Healthy	4.04477		64.18112	4.04477	0	0	0.24541	
D001172	3.91963		75.49031	3.91963	0	0	0.02442	
Healthy	2.4873		14.83497	2.4873	0	0	0	
Healthy	1.34733		45.67007	1.34733	0	0	0.01908	
Healthy	0.30087		44.35732	0.30087	7.24902	0	0.101	
Healthy	0		31.98761	0	0	0	0	
D001172	0.33568		61.39993	0.33568	0	0	0	
Healthy	0		40.06592	0	0	0	0	
Healthy	0.35754		71.89766	0.35754	0.75706	0	0	
Healthy	0.41847		46.11662	0.41847	0	0	0	
Healthy	0		16.44269	0	0	0.83832	0	
Healthy	1.06689		65.46219	1.06689	0	0	0.36265	
Healthy	0		14.47004	0	0	0	0	
Healthy	0.29119		76.65335	0.29119	0	0	0.07408	
Healthy	0.15057		33.92695	0.15057	0.00093	0.00087	0.06757	
Healthy	0.14953		69.49744	0.14953	0	0	0	
Healthy	0.00015		2.90407	0.00015	0.12499	7.91767	0.00072	
D001172	4.73377		47.77891	4.73377	0	0	0.07074	
Healthy	0		8.0179	0	0	0.37891	0	
Healthy	2.79956		34.71316	2.79956	0.01726	0	0	
Healthy	0.17312		80.53586	0.17312	0	0	0	
Healthy	3.97621		32.09439	3.97621	0	0	0	
Healthy	0.08481		43.64995	0.08481	0.17068	0	0	
Healthy	2.82692		44.77808	2.82692	0.01048	1.77402	0.00444	
Healthy	0		52.2481	0	0	0.73589	0	
Healthy	13.09671		15.24651	13.09671	0	0	0.04808	
Healthy	0.42926		77.57132	0.42926	0	0	0.04632	
Healthy	1.56144		54.81073	1.56144	7.02297	0	0.15019	
Healthy	0.45472		63.82206	0.45472	0.4298	0	0.02684	
Healthy	1.92983		39.9344	1.92983	0	0	0.17665	
Healthy	0.89945		31.95878	0.89945	0.77451	0	0	
Healthy	0.18857		69.64278	0.18857	0	0	0	
Healthy	0.66821		0	0.66821	0	0	0	
Healthy	1.79686		50.03077	1.79686	0	0.10787	0	
Healthy	0.17114		22.84838	0.17114	0.92533	1.30656	0	
Healthy	1.92773		13.085	1.92773	0	0	0.02522	
Healthy	0.09296		7.51293	0.09296	0	0	0	
Healthy	2.74016		71.33247	2.74016	0	0	0.17028	
Healthy	11.1142		13.53736	11.1142	43.2041	0	0.70847	
Healthy	0		16.28189	0	0	0	0	
Healthy	0.31587		59.96179	0.31587	8.32198	0	0.61133	
Healthy	0.62766		94.04399	0.62766	0	0	0.03564	
Healthy	0.01336		63.20159	0.01336	0	0	0.01276	
Healthy	4.54502		47.92076	4.54502	1.52702	0.81108	0.06093	
Healthy	0.31826		35.26747	0.31826	0.0038	0	0.01864	
Healthy	0.018		49.26256	0.018	0	0	0	
Healthy	0.07482		69.3154	0.07482	0.58247	0	0.07235	
Healthy	16.72584		13.61599	16.72584	6.22071	10.5995	0.42185	
Healthy	0.55183		16.58933	0.55183	0	0	0	
Healthy	0.1015		66.40109	0.1015	0	0.00353	1.54568	
Healthy	0.38755		45.57119	0.38755	0.19332	0	0	
Healthy	5.0916		92.02535	5.0916	0.56198	0	0	
Healthy	0		80.9325	0	1.83295	0	0	
Healthy	4.13546		18.51955	4.13546	15.0545	0	0.06481	
Healthy	0.06615		27.63756	0.06615	0	0	0	
Healthy	2.56152		71.56027	2.56152	0	0	0.14258	
Healthy	5.90857		29.2596	5.90857	19.8026	0.54902	0.68513	
Healthy	0.74313		78.82149	0.74313	3.96128	0	0.03085	
Healthy	0.48138		65.49834	0.48138	0	0	0.02861	
Healthy	0.79681		50.54832	0.79681	3.60407	0.27414	0.35913	
Healthy	1.57341		34.21805	1.57341	0	0	0	
Healthy	5.95261		73.53693	5.95261	0	0	0	
Healthy	1.63346		21.32563	1.63346	3.15984	0.38214	0	
Healthy	0.08848		69.04631	0.08848	1.66102	0	0	
Healthy	7.32158		15.17885	7.32158	0	0	0	
Healthy	0.69868		70.2875	0.69868	0	0	0.28617	
Healthy	0.10156		69.2182	0.10156	0.50002	0	0.07743	
Healthy	1.93919		39.1639	1.93919	0	0	0	
Healthy	0		87.4337	0	0	0	0	
Healthy	0.20365		67.58822	0.20365	0	0	0	
Healthy	0.75185		68.16003	0.75185	0.01514	0	0.50227	
Healthy	7.66539		7.31158	7.66539	0	0.71112	0	
Healthy	8.79667		8.95533	8.79667	0	8.58242	0.05299	
Healthy	0.02033		62.9568	0.02033	0.89514	0	0.04942	
Healthy	4.4886		56.26507	4.4886	0	0	0.07281	
Healthy	0		72.9509	0	0	0	0	
Healthy	0.68001		64.66053	0.68001	0.03433	0	0.02468	
Healthy	71.64329		6.89327	71.64329	0	0	0	
Healthy	0.08486		36.1857	0.08486	0	0	0	
Healthy	0.50524		45.22725	0.50524	0.15859	0	0.62171	
Healthy	0.18483		70.15583	0.18483	0	0	0	
Healthy	0.49703		70.96625	0.49703	0.14317	0.05538	0.1377	
Healthy	0.49681		59.975	0.49681	8.73327	0	0.57947	
Healthy	0.28496		60.66537	0.28496	3.10403	0	0.00633	
Healthy	4.79591		92.48165	4.79591	0.57096	0	0	
Healthy	0.00699		35.01314	0.00699	15.7038	0	0	
Healthy	0		57.27922	0	0	0	0	
Healthy	0.1024		34.32128	0.1024	14.7286	0	0	
Healthy	0.3938		66.60812	0.3938	0	0	0.0506	
Healthy	1.02459		52.15401	1.02459	0.02524	0.32244	0.05132	
Healthy	0.49305		51.79606	0.49305	5.52321	0	0.35196	
Healthy	3.49544		18.69486	3.49544	0	0	0.18775	
Healthy	2.2095		25.69145	2.2095	1.7995	0	0	
Healthy	0.03239		24.12325	0.03239	0	0	0	
Healthy	0		31.0547	0	0	0	0	
Healthy	0.09424		68.73852	0.09424	0.5369	0	0.05269	
Healthy	0		50.29286	0	0	0	0.10673	
Healthy	6.13578		76.55823	6.13578	0	0	0.18954	
Healthy	0.00411		35.55027	0.00411	1.23156	0	0.13628	
Healthy	0.14449		57.25337	0.14449	0	0.61392	0	
Healthy	0.75416		41.83587	0.75416	0.677	0	0.03185	
Healthy	0.05601		20.35269	0.05601	2.6796	0	0	
Healthy	0		81.25365	0	0	0	0	
Healthy	2.43514		24.03114	2.43514	0	0	0	
Healthy	0.45979		16.02022	0.45979	2.84143	1.40692	0.00827	
D001172	0.92989		76.22131	0.92989	0	0	0	
Healthy	0		1.74333	0	0	0	0	
Healthy	0.22585		80.42243	0.22585	0	0	0.09552	
Healthy	1.59803		70.31795	1.59803	0	0	0.08712	
Healthy	0.47869		53.44469	0.47869	5.23381	0	0.2465	
Healthy	0.24251		22.19776	0.24251	11.7725	0.37424	0.00636	
Healthy	0.49565		57.61572	0.49565	8.39269	0	0.51499	
Healthy	10.06543		47.59874	10.06543	0	0	0	
Healthy	10.99357		62.53313	10.99357	0	0	0	
Healthy	0.63085		10.95277	0.63085	0.85018	1.31384	0.00433	
Healthy	0.74724		75.5891	0.74724	0	0	0.12392	
Healthy	6.78698		35.9012	6.78698	11.8272	1.53274	0.06251	
Healthy	0.8961		23.43123	0.8961	0	0	0.03721	
Healthy	0.05124		16.44147	0.05124	0	0	0	
Healthy	3.12464		68.36849	3.12464	0	0.02611	1.39963	
Healthy	4.69186		17.1845	4.69186	0.70745	0	0.07625	
Healthy	2.78372		31.58918	2.78372	0.06569	0	0.46929	
Healthy	2.89103		7.87584	2.89103	0	0	0	
Healthy	2.20324		18.27215	2.20324	0	0	0.06203	
Healthy	0.91069		42.5366	0.91069	4.82531	0	0.17651	
Healthy	1.3687		89.78272	1.3687	0	0	0	
Healthy	2.45746		69.69771	2.45746	0	0	0.32733	
Healthy	0.78517		54.67301	0.78517	0.04614	0.39853	0	
Healthy	1.1848		0	1.1848	0	0	0	
Healthy	0		0.00729	0	0.60999	0	0	
Healthy	0.81358		40.92264	0.81358	0	0.54901	0	
Healthy	0.94116		49.161	0.94116	9.43798	0	0.71214	
Healthy	50.72443		0.00524	50.72443	0	0	0	
Healthy	0.19104		41.96014	0.19104	0	0	0.03622	
Healthy	0.00197		57.31001	0.00197	0	0.06253	0.08188	
Healthy	1.44171		50.03338	1.44171	0.11436	0	0	
Healthy	0.19218		51.28457	0.19218	0	0	0	
D001172	0.15937		53.15722	0.15937	0.00148	0	0.00805	
Healthy	1.64397		64.45705	1.64397	0	0	0.1043	
Healthy	1.9989		25.41636	1.9989	0	0.46484	0	
Healthy	25.36621		33.53843	25.36621	0	0	0	
Healthy	0		1.8927	0	2.35641	0	0	
Healthy	99.3463		0.17184	99.3463	0	0	0	
Healthy	0.31732		67.5978	0.31732	0	0	0.01262	
Healthy	0.33482		47.86406	0.33482	1.02164	0	0	
Healthy	1.72965		18.99234	1.72965	0	0.37332	0.02249	
Healthy	0.45294		89.28421	0.45294	0	0	0.00256	
Healthy	1.12724		66.89141	1.12724	0	0	0	
Healthy	0		19.00433	0	0	0	0	
Healthy	0.06376		5.58134	0.06376	0	4.54308	0.04365	
Healthy	0		71.8222	0	0	0	0	
Healthy	22.76594		21.9499	22.76594	1.60422	0.81977	0.03903	
Healthy	0		4.10778	0	4.13728	0	0	
Healthy	1.82111		8.77953	1.82111	1.44196	1.14003	0	
Healthy	22.43746		54.27342	22.43746	0	0	0.10399	
Healthy	84.61947		3.34115	84.61947	0.50623	0	0	
Healthy	0.07756		68.94433	0.07756	0.57539	0	0.0803	
Healthy	4.98219		64.0782	4.98219	0	0	0.14952	
Healthy	0		28.4711	0	0	13.65711	0	
Healthy	0.17197		64.33329	0.17197	0	0	0.08643	
D001172	0.49296		45.14366	0.49296	0	0	0.73016	
Healthy	0.45597		40.18179	0.45597	0.19545	0	0.19352	
Healthy	2.12782		45.38809	2.12782	0.10122	12.9929	0.17241	
Healthy	3.98741		63.45599	3.98741	0	0	0.24935	
Healthy	3.14765		69.81945	3.14765	0	0.0457	1.37307	
Healthy	0.29458		69.98304	0.29458	0.29747	0	0	
Healthy	14.52779		1.07049	14.52779	0	0	0	
Healthy	1.06405		50.81695	1.06405	2.08545	2.28082	0.1657	
Healthy	2.44959		62.43706	2.44959	1.00862	0	0.13521	
Healthy	1.49977		29.76015	1.49977	22.9357	0	0.02902	
Healthy	4.3962		49.71359	4.3962	0	0.88665	0	
Healthy	0.01839		28.92333	0.01839	23.5088	2.2586	0.58044	
Healthy	0.84488		67.42135	0.84488	0.01074	0	0.44981	
Healthy	0.66598		47.00231	0.66598	0.12582	0	0.1164	
Healthy	0.34683		39.37208	0.34683	6.65537	1.80999	0.02811	
Healthy	4.86659		38.03577	4.86659	1.66704	5.49142	0	
Healthy	1.64698		26.22522	1.64698	0	1.98028	0	
Healthy	0.06316		77.39957	0.06316	0	0.07211	1.53563	
Healthy	27.6154		3.48867	27.6154	1.35904	0	0	
Healthy	0		34.634	0	0.17148	17.6933	0	
Healthy	36.80814		32.17722	36.80814	0	0	0	
Healthy	0.17628		59.0471	0.17628	4.44458	0.20643	0.79989	
Healthy	0.44782		35.7035	0.44782	0	0	0	
Healthy	1.92533		58.55695	1.92533	0.00906	0	0.08079	
Healthy	0.40951		6.46265	0.40951	0	0	0	
Healthy	0.36292		46.3665	0.36292	0	0	0	
Healthy	0		44.13821	0	0	0	0	
Healthy	1.34855		54.44457	1.34855	7.18822	0	0.18762	
Healthy	0		85.4941	0	0	0	0	
Healthy	0.50739		69.50188	0.50739	0	0	0	
Healthy	0.14372		77.24692	0.14372	0	0	0.00309	
Healthy	1.13827		84.84237	1.13827	0	0	0	
Healthy	5.80849		39.9439	5.80849	0	0	0	
Healthy	14.21093		28.4648	14.21093	0.69177	0	0.18521	
Healthy	3.94133		66.39831	3.94133	0	0	0.00384	
Healthy	0.09091		67.63385	0.09091	0.53416	0.0066	0.06736	
Healthy	5.70785		11.18476	5.70785	0	0	0	
Healthy	0.5827		57.44099	0.5827	8.3331	0	0.52167	
Healthy	0.13861		66.22997	0.13861	0.51804	0	0	
Healthy	5.97047		68.83196	5.97047	0	0	0	
Healthy	1.53753		18.48175	1.53753	0.04061	0	0.00557	
Healthy	5.96026		69.76399	5.96026	0	0	0	
Healthy	1.47459		19.80125	1.47459	0	0	0	
Healthy	0.94943		89.60612	0.94943	0.89533	0	0	
Healthy	3.99211		65.94942	3.99211	0	0	0	
Healthy	0.41506		12.11656	0.41506	1.15307	1.84305	0.01009	
Healthy	2.88359		79.32634	2.88359	0	0	0.02326	
Healthy	10.15778		64.7915	10.15778	0	0	0.0209	
Healthy	3.35739		46.14072	3.35739	0	0.04177	0.13915	
Healthy	0.7431		74.22648	0.7431	0	0	0	
Healthy	0.26386		44.4185	0.26386	7.064	0	0.11289	
Healthy	0.23025		17.93422	0.23025	0.16844	0.39332	0.02866	
Healthy	1.54856		22.48997	1.54856	19.8848	19.8601	0	
Healthy	0.23109		51.86543	0.23109	6.52521	0	0	
Healthy	0.75674		79.37233	0.75674	3.73402	0	0.02326	
Healthy	0.41297		24.52221	0.41297	2.16926	2.40259	0.08894	
Healthy	3.9654		62.82739	3.9654	0	0	0.19456	
Healthy	0.91039		16.25658	0.91039	0.02971	0	0.18604	
Healthy	8.66966		60.71918	8.66966	0.69476	0	0.30347	
D001172	0.61511		76.48976	0.61511	0	0.62311	0.54464	
Healthy	0.73716		67.64452	0.73716	0	0	0.46331	
Healthy	0.6495		38.66583	0.6495	0	0	0	
Healthy	0.42268		73.60357	0.42268	0	0	0.02988	
Healthy	0.18905		22.96777	0.18905	0	0	0	
Healthy	9.87748		16.50911	9.87748	2.50305	0	0	
Healthy	2.63057		42.32325	2.63057	0	0	0	
Healthy	17.5473		51.20972	17.5473	0.96752	0	0.01556	
Healthy	0		35.34295	0	0	0.48241	0	
Healthy	0.28473		24.12008	0.28473	0	0	0	
Healthy	0.3045		64.1349	0.3045	0	0	0.01022	
Healthy	1.93968		22.28901	1.93968	0.30047	0	0.04975	
Healthy	8.08495		47.11644	8.08495	0.01451	0	0	
Healthy	0.16125		65.39837	0.16125	0.52901	0	0.10803	
Healthy	0		46.53449	0	0	0	0	
Healthy	0.68028		49.88645	0.68028	1.4265	0	0.31051	
D001172	1.67106		41.29359	1.67106	0	0	0.01257	
Healthy	0.27646		40.86327	0.27646	0	0	0	
Healthy	0		82.80283	0	0	0	0	
Healthy	2.14707		16.93243	2.14707	0	0	0	
Healthy	0.64224		74.21552	0.64224	5.35162	0	0.02569	
Healthy	11.69508		66.90504	11.69508	0	0	0.01842	
Healthy	1.50484		1.76094	1.50484	0	6.63654	0.0237	
Healthy	0		45.03612	0	1.57076	0	0	
Healthy	0.91626		77.53896	0.91626	0.35196	0	0.00133	
Healthy	1.59728		63.81086	1.59728	0	0.19141	0.07019	
Healthy	5.50113		28.94593	5.50113	19.4971	0.57138	0.62127	
Healthy	1.78324		7.16012	1.78324	0	1.63292	0.00046	
Healthy	8.78375		20.66517	8.78375	1.88655	0	0	
Healthy	7.85251		41.07074	7.85251	0.70036	0	0	
Healthy	1.37364		27.96579	1.37364	0.0041	0	0.00347	
Healthy	0.319		69.93574	0.319	0.12044	0.0527	0.0611	
Healthy	0.5377		30.96834	0.5377	0.99344	0.26311	0.14221	
Healthy	7.5286		53.65126	7.5286	1.0437	0	0.05295	
Healthy	1.82683		46.96299	1.82683	0.07281	0	0	
Healthy	0.05202		51.63847	0.05202	0	0.00341	0.79458	
Healthy	0.17831		62.8	0.17831	0	0	0	
Healthy	6.19596		68.59559	6.19596	0	0	0	
Healthy	11.86789		66.62553	11.86789	0	0	0.02469	
Healthy	2.98424		63.18419	2.98424	0	0	0.43122	
Healthy	0.10243		15.02696	0.10243	0.00865	0	0	
Healthy	0.76695		21.09517	0.76695	0	0.39262	0	
Healthy	0.33522		42.49192	0.33522	16.2451	0	1.7443	
Healthy	1.26875		26.21427	1.26875	11.2754	1.08425	0	
Healthy	1.21066		15.95491	1.21066	0	0	0	
Healthy	10.53718		9.0781	10.53718	0	3.62492	0.04222	
Healthy	0.04118		77.82121	0.04118	0	0	0	
D001172	2.58092		70.44551	2.58092	0.74149	0	0.26768	
Healthy	1.77536		27.31716	1.77536	0	0	0	
Healthy	0		57.7349	0	0	0	0	
Healthy	0.15509		36.7589	0.15509	0	0	0	
Healthy	0.15111		50.8608	0.15111	13.9429	0	1.02685	
Healthy	0.42967		56.86951	0.42967	0	0	0	
Healthy	1.65639		58.40417	1.65639	0	0	0	
Healthy	0.95318		82.74286	0.95318	0	0	0	
Healthy	91.63124		0.0113	91.63124	0	0	0	
Healthy	0.94444		42.49249	0.94444	0.21708	0	0.05792	
Healthy	1.15823		64.67929	1.15823	0	0	0.45755	
Healthy	0.69383		66.61678	0.69383	0	0	0.00175	
Healthy	0.27603		19.25327	0.27603	0	0	0	
Healthy	2.88619		35.00389	2.88619	0.03078	0	0	
Healthy	0.18035		6.74321	0.18035	2.4118	0	0	
Healthy	0.06367		33.6035	0.06367	0	0	0	
Healthy	0		32.716	0	1.39444	1.46522	0	
Healthy	5.9785		69.46398	5.9785	0	0	0	
Healthy	31.30629		42.84926	31.30629	0.59191	0.09692	0.0795	
Healthy	0.04775		62.42068	0.04775	0	0	0	
Healthy	3.08774		64.45509	3.08774	0	0	0.47047	
Healthy	0		5.88306	0	0	12.5629	0	
Healthy	1.78746		26.19194	1.78746	0	0	0.00465	
Healthy	14.10579		0.381	14.10579	1.14608	0	0	
Healthy	1.01856		57.48656	1.01856	1.63701	0.40335	0.05587	
Healthy	2.16276		32.68989	2.16276	0	2.51116	0.022	
Healthy	0.2915		59.43163	0.2915	4.96987	0.23143	0.87425	
Healthy	0		7.70073	0	0	0	0	
Healthy	0.01998		30.28998	0.01998	23.3183	2.14656	0.61574	
Healthy	0.68318		13.86036	0.68318	0	0.42466	0	
Healthy	7.18613		60.57985	7.18613	0	0	0	
Healthy	0.07554		65.80311	0.07554	10.4508	0	0.3405	
Healthy	3.01989		22.7201	3.01989	18.167	17.5238	0.29516	
Healthy	4.13949		64.57302	4.13949	0	0	0	
Healthy	0.26217		69.56896	0.26217	0	0	0	
Healthy	0.63459		68.41298	0.63459	0.00221	0	0.42072	
Healthy	0.49002		43.74143	0.49002	0.07655	0	0.0675	
Healthy	0		19.80319	0	0	0	0	
Healthy	1.37404		22.94598	1.37404	0	0	0	
Healthy	0		58.22365	0	0	0	0	
Healthy	0.23415		79.91992	0.23415	0	0	0	
Healthy	0.40537		38.86294	0.40537	4.6533	1.28516	0.01959	
D001172	0.43896		56.10844	0.43896	0.39366	0	0.02611	
Healthy	10.56355		13.12369	10.56355	43.9572	0	0.72076	
Healthy	95.29237		0.00985	95.29237	0	0	0	
Healthy	0.25018		44.97863	0.25018	7.07682	0	0.12106	
Healthy	0.03953		16.16838	0.03953	0	0	0.0025	
Healthy	0.16151		25.14386	0.16151	0	0	0.10155	
