group	Bacteroidales	Oscillospirales	Actinomycetales	Enterobacterales	Lactobacillales	Selenomonadales	Coriobacteriales	Pseudomonadales	Peptostreptococcales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	57.19092	17.27172	0.00318	0.02631	0.01848	0.00153	0.47274	0	0.05482		0.02631	0	0.01848	0.39081	1.04246	0.47274	0	0	0	0.05482
Healthy	0.0487	0.02963	0.25315	15.6337	0	0	0	0.21254	0.04787		15.6337	0	0	0	0.18018	0	0	0.21254	0	0.04787
Healthy	85.92767	0	0	1.31886	0	0	0	0	0		1.31886	0	0	0	1.26078	0	0	0	0	0
Healthy	26.65492	28.31108	1.59289	2.36877	5.52076	0	1.80717	0	0		2.36877	0	5.52076	0.26927	0	1.80717	0	0	0	0
Healthy	56.2617	10.1185	0	0	0	0	0	0	0		0	0	0	0	0	0	3.79571	0	0	0
Healthy	51.67547	1.61808	0.10989	0.1676	1.40118	0.05462	0.09271	0	0.02165		0.1676	0	1.40118	0.84737	12.39793	0.09271	0.36619	0	0	0.02165
Healthy	20.97575	25.78823	5.11495	0.78469	0.02389	2.5507	0.18417	0	0.06551		0.78469	0	0.02389	0.24481	0.00754	0.18417	0	0	0.14777	0.06551
Healthy	0.04408	0.00499	92.88663	0.159	3.39346	0	0	1.12472	0		0.159	0	3.39346	0	0	0	0	1.12472	0	0
Healthy	58.29294	13.93286	0	0.08584	0.04869	0	0.30291	0	0		0.08584	0.95693	0.04869	0.00077	0.11387	0.30291	0.00449	0	0.02767	0
Healthy	0.01473	0.07505	73.11144	4.27323	0.70038	0	3.87743	0	0.00065		4.27323	0.00118	0.70038	0	0.29224	3.87743	0	0	0	0.00065
Healthy	64.8518	7.82781	0	0	0	0	0.21615	0	0		0	0.83121	0	0.01982	0	0.21615	0	0	0.03927	0
Healthy	68.21432	2.61732	0	0.12255	0	0	0	0	0		0.12255	0.39632	0	0.25346	0	0	3.1767	0	0	0
Healthy	69.01303	2.64427	0.38768	0	0	0	0	0	0		0	0	0	0.19767	0.27498	0	0	0	0	0
Healthy	48.7416	0	17.86819	0	0	0	2.77932	0	0		0	0	0	0	0	2.77932	0	0	0	0
Healthy	28.85223	0.04218	5.48039	18.67253	0.36801	0	0	0.44225	0		18.67253	0	0.36801	5.67678	0	0	0	0.44225	0	0
Healthy	58.72881	11.38529	1.45403	1.10102	0.01145	0	0.31875	0	0		1.10102	0.64191	0.01145	0.37347	0.04425	0.31875	0.00324	0	0.00203	0
Healthy	38.48591	7.22016	3.33831	3.29189	2.42421	0	0	0	0.61698		3.29189	3.66082	2.42421	0	0.24055	0	0	0	0	0.61698
Healthy	29.64285	9.96877	0.59674	0.49793	0.44357	9.36936	1.17142	0	0		0.49793	1.26041	0.44357	0	0.01338	1.17142	2.10912	0	0.02619	0
Healthy	31.96207	13.37947	1.81001	0.30901	0.42766	0	1.34228	0	0.1		0.30901	0.08939	0.42766	0.56276	0.10371	1.34228	0	0	0.1864	0.1
Healthy	29.88316	4.46853	0	0.21568	0.01042	0.52123	0	0	0.30225		0.21568	0.09638	0.01042	0	2.01021	0	0.12298	0	0	0.30225
Healthy	56.71029	6.01617	12.13324	0.17465	0.23359	0	1.86334	0	0		0.17465	0	0.23359	0.12171	0	1.86334	0	0	0.11779	0
Healthy	68.24682	4.98799	0.2525	0	0.53944	0	0.04655	0	0		0	0	0.53944	5.94144	0	0.04655	0	0	0	0
Healthy	80.64045	1.08933	0.01614	0	0	0	0	0	0		0	0	0	0.16545	0	0	0	0	0	0
Healthy	13.55565	5.95025	0.01961	9.93651	0.00212	0	1.47832	0	0		9.93651	44.3916	0.00212	0.2551	0.13414	1.47832	0	0	0.60646	0
Healthy	26.91606	20.26847	0.79267	0.07966	0.05159	0	0.08092	0	0.01069		0.07966	12.5439	0.05159	2.0776	0.05917	0.08092	0	0	0.03459	0.01069
Healthy	30.46926	4.60052	22.9132	0.8687	0.29646	0	7.05585	0	0.03452		0.8687	0	0.29646	1.3721	0.11123	7.05585	0	0	0	0.03452
Healthy	13.19024	0	0.12441	1.19543	0.08299	0	0.08225	0.99345	0		1.19543	0	0.08299	0	0	0.08225	0	0.99345	0	0
Healthy	20.1959	14.91169	3.15295	0.47565	0.43523	0	0.02042	0	0		0.47565	0	0.43523	0	0.01117	0.02042	0	0	0.01352	0
Healthy	22.26482	15.9485	19.28914	2.01556	0.35671	0	0.8544	0	0.14746		2.01556	0.87286	0.35671	1.36827	0	0.8544	0	0	0.11973	0.14746
Healthy	64.07224	13.26304	0.43414	0.15724	0.04062	0	0.02224	0	0.21993		0.15724	0	0.04062	0.00643	0	0.02224	0.00334	0	0	0.21993
Healthy	13.76706	14.69804	1.6969	0	0.01526	0.21312	0.49107	0	0.20308		0	0	0.01526	0.11785	0.09703	0.49107	1.28594	0	0.11021	0.20308
Healthy	46.47794	6.30704	0.95593	2.02587	0.58223	0	0	0	0		2.02587	0.02587	0.58223	6.04808	0.02499	0	3.26728	0	0	0
Healthy	45.03545	4.08791	0.19998	0.02496	0	0	0.23581	0	0		0.02496	1.81914	0	0	0	0.23581	0.05093	0	0.01113	0
Healthy	81.27551	6.22643	0.60994	0.08922	0.13624	0	0	0	0		0.08922	0	0.13624	0.32864	0	0	0	0	0.066	0
Healthy	13.21373	5.92353	0.02198	9.88235	0.01031	0	1.50031	0	0		9.88235	43.4397	0.01031	0.30473	0.16516	1.50031	0	0	0.73443	0
Healthy	53.02912	8.90022	0	1.36227	0	0	0	0	0		1.36227	1.87694	0	0.00578	0	0	0	0	0	0
Healthy	12.07781	25.82853	8.90313	1.7727	2.53162	0	0.61498	0	0.21189		1.7727	0	2.53162	0.06759	0.00841	0.61498	0	0	0.02349	0.21189
Healthy	29.81266	1.86077	0.72384	0	9.14673	0	2.38139	0	0		0	0	9.14673	0.04694	1.28214	2.38139	0	0	0	0
Healthy	76.63304	5.03267	0.33531	0.37113	0	0	0.24101	0	0		0.37113	0	0	0.02805	0.09797	0.24101	0	0	0.01044	0
Healthy	45.48252	9.96034	23.65549	1.0041	0.11814	0	0.1148	0	0.21255		1.0041	0	0.11814	0.00403	0.59342	0.1148	0	0	0	0.21255
Healthy	66.78557	8.2556	0	0.02894	0.03241	0	0.36374	0	0		0.02894	0.63345	0.03241	0.01246	0	0.36374	0	0	0.08483	0
Healthy	63.94943	15.86965	0	0.16205	0.10693	0	0.25051	0.0074	0		0.16205	0	0.10693	0.31437	0.02068	0.25051	3.56166	0.0074	0	0
Healthy	30.0198	0	20.8616	2.9113	32.73426	0	0	0	0.29111		2.9113	0	32.73426	0	0	0	0	0	0	0.29111
Healthy	61.69048	0.09952	0	0	0	0	0.13008	0	0		0	0	0	0	0.24703	0.13008	0	0	0	0
Healthy	5.40398	11.63338	2.32162	0	0.00165	0	0.31976	0	0.00748		0	0	0.00165	0.09599	0.96226	0.31976	10.40661	0	0.19699	0.00748
Healthy	45.86689	7.88627	7.74619	0.06871	0.02237	0	0.7469	0	0.01238		0.06871	0	0.02237	1.40404	0.15746	0.7469	0	0	0.01015	0.01238
Healthy	72.28686	6.22775	0	0	0	0	0	0	0		0	0	0	0.02892	0	0	0	0	0	0
Healthy	44.13677	6.99849	5.55201	0	0	0	0.65816	0	0		0	7.1259	0	0.2694	0.18017	0.65816	0	0	0.13413	0
Healthy	15.68105	37.29901	0.00973	0	1.86874	0	0.62103	0	0		0	0.00548	1.86874	0.24799	0.05333	0.62103	0	0	0	0
Healthy	92.17976	1.11976	0.20647	0.06494	0	0	0	0	0		0.06494	1.8733	0	0.53159	0	0	0	0	0	0
Healthy	61.21567	10.43286	0	0.10871	0.01326	0	0.67161	0	0		0.10871	0	0.01326	7.35104	0.01213	0.67161	0	0	0	0
Healthy	45.81514	5.36951	2.33838	1.20757	0	0	0.50562	0	0		1.20757	0	0	1.98576	0.15116	0.50562	0	0	0.1381	0
Healthy	11.94756	12.34472	0.55737	0.039	0.28746	0	0.04435	0	0		0.039	0.69784	0.28746	0.48374	0.01159	0.04435	0	0	0	0
Healthy	60.09151	4.28419	0.21588	0.05673	0.04734	0	0.17312	0	0.1229		0.05673	0	0.04734	0.09344	3.33254	0.17312	0	0	0	0.1229
Healthy	6.10528	6.67867	0	0	0.07046	0	0	0	0		0	0	0.07046	0	0	0	0	0	0	0
Healthy	84.30083	3.27751	0	0.04867	0	0	0.03053	0	0		0.04867	0	0	0	0.22781	0.03053	0	0	0	0
Healthy	39.73911	22.24027	5.20331	0.03647	0.00093	0	1.6807	0	0.0213		0.03647	2.98314	0.00093	0.17413	0.57724	1.6807	2.35582	0	0.1039	0.0213
Healthy	56.41676	1.32782	0.56083	0	0.25247	0	0.83256	0.02759	0		0	0	0.25247	0.24725	0	0.83256	0	0.02759	0.0425	0
Healthy	46.58744	5.45286	2.43064	1.23047	0.00375	0	0.55294	0	0		1.23047	0	0.00375	1.85884	0.10332	0.55294	0	0	0.13362	0
Healthy	59.46027	4.41348	1.82765	0.04098	0	0	0.10854	0	0		0.04098	4.66138	0	0.1233	0.00942	0.10854	0	0	0.77618	0
Healthy	56.5792	0.5735	0.34017	0.05146	0.06223	0	0.13333	0	0.13353		0.05146	0	0.06223	0.81636	0.31005	0.13333	0	0	0.0132	0.13353
Healthy	97.67362	0	0.41938	0.00203	0.08139	0	0.00074	0	0		0.00203	0.00431	0.08139	0	0	0.00074	0	0	0	0
Healthy	45.27481	8.52155	3.89122	0	0.1106	0	0.9291	0	0		0	3.29025	0.1106	0.8243	0	0.9291	0	0	0	0
Healthy	29.47014	8.14725	0.12171	0	0.0995	0	0.32328	0	0		0	23.1101	0.0995	0.01818	0.21676	0.32328	2.49701	0	0.65749	0
Healthy	85.49418	0.35904	0	1.20807	0	0	0	0.03605	0		1.20807	0	0	0	0	0	0	0.03605	0	0
Healthy	92.94877	1.57069	0	4.1579	0	0	0	0	0		4.1579	0.55513	0	0	0	0	0	0	0	0
Healthy	76.96651	3.66406	0.63579	0.08687	0	0	0.14659	0	0		0.08687	0	0	0.25053	0.14595	0.14659	0	0	0.07095	0
Healthy	45.9343	16.99065	2.60997	0.09955	0.35399	0	0.8409	0	0		0.09955	0.10918	0.35399	2.40783	0.42548	0.8409	0	0	0	0
Healthy	74.91638	4.5697	0.48822	0	0	0	0	0	0		0	0.2125	0	0.07875	0	0	0	0	0	0
Healthy	66.92907	4.30219	0.38056	0.04148	0	0	0	0	0		0.04148	0	0	0.16176	0.2637	0	0	0	0	0
Healthy	11.35751	35.51069	0.02678	0.19572	0.28207	0	2.83204	0	0		0.19572	0	0.28207	0.27122	0.03959	2.83204	0	0	0	0
Healthy	33.89588	12.29561	0.16623	0.03976	0.66164	0	0.16486	0	0		0.03976	0	0.66164	0.10037	1.3308	0.16486	3.85052	0	0	0
Healthy	86.92476	3.76097	0.22342	1.5362	0.12656	0	0	0	0		1.5362	0	0.12656	0.10489	0.04231	0	0	0	0.09375	0
Healthy	34.73166	11.73019	8.02066	0.18886	3.06964	0	1.37341	0	0.02318		0.18886	0	3.06964	6.00826	0.91548	1.37341	0	0	0.0062	0.02318
Healthy	26.85938	18.69846	2.87024	0.439	0.02946	1.13449	1.05984	0	0		0.439	1.21439	0.02946	2.70131	0.01369	1.05984	0	0	0.34092	0
Healthy	1.70617	18.90216	6.72711	2.78783	0.05626	0	2.98672	0	0		2.78783	0	0.05626	0	0.63052	2.98672	0	0	0	0
Healthy	89.29252	1.4528	0	0.36457	0.2152	0	0.11391	0	0		0.36457	0	0.2152	0.11036	0.03687	0.11391	0	0	0.00129	0
Healthy	57.19523	12.49876	1.79989	0.1348	0.22335	0	0	0	0.00694		0.1348	1.22072	0.22335	3.09391	0.30699	0	0	0	0	0.00694
Healthy	54.53618	4.82011	0.02822	1.03393	0	0	0.72918	0	0		1.03393	7.01615	0	0.21952	0.31315	0.72918	0	0	0.19078	0
Healthy	79.23344	1.50063	0.04952	0	0	0	0	0	0		0	0	0	0.23517	0	0	0	0	0	0
Healthy	7.31188	18.20949	23.69567	0.42773	0.60917	0	0.51914	0	0.03313		0.42773	4.32216	0.60917	3.38681	1.2407	0.51914	0	0	0.06318	0.03313
Healthy	18.12975	25.86302	0.04994	0.46398	0.40513	0	0	0.04189	0.52529		0.46398	1.23974	0.40513	0.19099	0.12133	0	0	0.04189	0	0.52529
Healthy	36.17394	4.88859	2.61118	1.26174	0.01051	0	0.28545	0	0.006		1.26174	30.6252	0.01051	0.02206	0.0011	0.28545	0	0	0	0.006
Healthy	45.01472	6.09594	0	0	0.66552	0	0	0	0		0	0.57529	0.66552	0.37923	0	0	0	0	0	0
Healthy	63.99492	4.1359	0	0	0	0	0.05778	0	0		0	0	0	3.06927	0.10023	0.05778	0	0	0.55837	0
Healthy	70.46586	6.92657	0.78588	0	0.10548	0	0.61893	0	0		0	0	0.10548	3.02483	0.15762	0.61893	0	0	1.4564	0
Healthy	15.74434	8.79112	0.71216	0.99829	0.04648	0	0.10049	0	1.67647		0.99829	0	0.04648	0.08042	0.80785	0.10049	0	0	0	1.67647
Healthy	0.01052	0.00412	83.68261	5.85638	1.23623	0	0.03416	0.9162	0		5.85638	0	1.23623	0	0.70123	0.03416	0	0.9162	0	0
Healthy	42.76044	1.98861	0.01296	0.21767	0.04718	0.05315	2.1774	0	0		0.21767	0.1126	0.04718	1.06858	0	2.1774	0	0	0	0
Healthy	69.40911	1.5275	0	0	0	0	0	0	0		0	3.13991	0	0.04987	0	0	0	0	0	0
Healthy	36.09966	7.39862	1.15462	3.13477	0	0	0.0011	0	0		3.13477	6.58545	0	0.33156	0.01273	0.0011	0	0	0.07362	0
Healthy	71.1126	1.05404	0.03721	0	0.08238	0	0.01178	0	0		0	0.70914	0.08238	0.80756	0.06666	0.01178	0	0	0	0
Healthy	20.00069	0.09906	0.14851	15.641	0.0204	0	0	0.66931	0		15.641	0	0.0204	0	0	0	0	0.66931	0	0
Healthy	49.82563	11.16218	0.5241	0	0.02576	0	0.08449	0	0		0	0	0.02576	2.53961	0.66574	0.08449	0	0	0.01993	0
D013167	50.44189	13.5631	0.84115	0.67679	0.05543	1.13909	0.12948	0	0.00961		0.67679	1.08137	0.05543	0	0.03436	0.12948	0	0	0.01469	0.00961
Healthy	72.02697	5.16358	0.00393	0	0.0021	0	0.21292	0	0		0	0	0.0021	7.93719	0	0.21292	0	0	0	0
Healthy	54.63981	7.89272	4.31823	0	0.11915	0	0.13429	0	0.46797		0	0	0.11915	0.07799	0.85808	0.13429	0	0	0	0.46797
Healthy	10.18654	0	3.60146	33.1783	0.93396	0	0.79689	0	0		33.1783	0	0.93396	0.18778	0	0.79689	0	0	0.01308	0
Healthy	74.51959	1.40121	0	0	0.3511	0	0	0	0		0	0.18063	0.3511	0.00387	0.01913	0	1.75872	0	0.01052	0
Healthy	87.04731	1.97787	0.00095	1.57665	0.00489	0	0.0003	0.00612	0.01349		1.57665	0.01119	0.00489	0.01037	0.07151	0.0003	0	0.00612	0.09024	0.01349
Healthy	25.91966	18.73931	25.13211	0.51895	0	0	1.29052	0	0		0.51895	0.91213	0	1.5059	0	1.29052	0	0	0	0
Healthy	27.00068	0.08254	30.77841	13.47374	10.63616	0	0.01808	0	0.16795		13.47374	0	10.63616	0	0.00057	0.01808	0	0	0	0.16795
Healthy	37.12973	16.94952	0	0.0036	0	0	0	0	0		0.0036	11.2789	0	4.97084	0	0	0.66627	0	0.02769	0
Healthy	1.81896	3.04294	26.48408	15.42036	0.4976	0	0.69601	0.83206	0		15.42036	0	0.4976	0	0	0.69601	0	0.83206	0	0
Healthy	39.43204	14.4008	0	0.11904	0.06864	0	0.1544	0	0.00045		0.11904	0	0.06864	0.70432	0.06164	0.1544	0	0	0	0.00045
D013167	77.53038	4.84643	0.15782	0.1887	0.12749	0.39189	0.13175	0	0		0.1887	0	0.12749	2.7564	0.05958	0.13175	0.81252	0	0.05964	0
Healthy	40.03673	18.79763	6.16601	0.03109	0.08897	0	2.32069	0	0.14691		0.03109	1.93009	0.08897	1.65864	0.01671	2.32069	0	0	0	0.14691
Healthy	30.67102	7.23836	15.30386	0.08729	1.74906	0	0.70801	0	0.00915		0.08729	0	1.74906	0.20787	0.10184	0.70801	0	0	0.12396	0.00915
Healthy	20.07762	27.50053	3.9672	0.50497	0.2818	0	0	0	0		0.50497	2.14355	0.2818	0	0	0	0	0	0	0
Healthy	82.81448	6.99875	0.63011	0.70262	0.09812	0	0.04562	0	0		0.70262	0	0.09812	0.23091	0	0.04562	0	0	0	0
Healthy	15.43674	0	43.94428	24.8353	0.88954	0	0	0.06101	0		24.8353	0	0.88954	0	0	0	0	0.06101	0	0
Healthy	22.24715	12.04644	0.36473	0.33823	0.24288	0	0.10102	0	0.0052		0.33823	0.00565	0.24288	0.06515	0.25066	0.10102	0	0	0.00228	0.0052
Healthy	67.57796	9.50857	0.76052	0.50306	0.10625	0	0.08786	0	1.85425		0.50306	1.25337	0.10625	0.24992	1.09675	0.08786	0	0	0.00643	1.85425
Healthy	57.57644	11.4962	2.21956	0.44107	0.0363	0	0.63759	0	0.03518		0.44107	0	0.0363	0.05655	0.38175	0.63759	0	0	0.03148	0.03518
Healthy	78.92345	1.48638	0.07445	0	0	0	0	0	0		0	0	0	0.23086	0.01048	0	0	0	0	0
Healthy	20.02427	22.7782	2.25565	0.02862	0.00256	0.72787	3.53082	0	0		0.02862	0	0.00256	5.35197	0	3.53082	0	0	0.04423	0
Healthy	62.5651	8.3417	0.34034	0.50344	0.75532	0	0.09109	0	0		0.50344	0	0.75532	0.10212	0.49288	0.09109	7.86018	0	0	0
Healthy	90.445	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	45.99729	7.37883	1.20514	0.54371	0.07871	0	0.69077	0	0		0.54371	0.15608	0.07871	0.00439	0.53671	0.69077	0.0719	0	0.64154	0
Healthy	29.55664	5.09798	0	6.07823	0.20166	0	0	0	0		6.07823	20.4633	0.20166	0.01825	0.05963	0	1.123	0	0.66615	0
Healthy	53.25361	13.4688	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	39.25094	28.17163	6.33299	0	0	0	0.47945	0	0		0	0	0	0	0	0.47945	0	0	0	0
Healthy	66.71114	0.00344	0.04342	11.4312	0.20058	0	0.19684	0	0		11.4312	0	0.20058	0.15152	0	0.19684	0	0	0.01268	0
Healthy	45.16251	12.5659	1.56368	0.12543	0.01244	0	0.23322	0	0.03411		0.12543	1.22439	0.01244	0.5499	0.16311	0.23322	0	0	0.31666	0.03411
Healthy	38.84305	8.48096	8.43559	0.12381	0.01684	0	2.13567	0.00458	0.3751		0.12381	0.72343	0.01684	1.06786	0.01709	2.13567	0	0.00458	0.04387	0.3751
Healthy	65.83018	0.02448	0.08157	11.7311	0.18545	0	0.2106	0	0		11.7311	0	0.18545	0.20383	0	0.2106	0	0	0.0451	0
Healthy	34.12652	12.68145	3.06655	0	6.12785	0	6.33637	0	0		0	0	6.12785	0	0.04451	6.33637	3.40113	0	1.05946	0
Healthy	34.44254	0	7.19459	44.4709	0.08619	0	0.08659	9.30956	0.01293		44.4709	0	0.08619	0	0.06042	0.08659	0	9.30956	0	0.01293
Healthy	4.01644	2.57117	13.60711	15.78313	1.48012	0	0.49942	1.40058	0.09753		15.78313	0	1.48012	0.02161	1.46783	0.49942	0	1.40058	0.00259	0.09753
Healthy	22.07556	12.35534	0	12.0614	0.13819	0	0	0.14463	0		12.0614	1.0315	0.13819	0	1.77298	0	3.4164	0.14463	0.28891	0
Healthy	81.14162	3.51394	0.87287	0	0	0	0.0754	0	0		0	3.38056	0	0.65084	0	0.0754	0	0	0	0
Healthy	40.93628	9.18286	0	0	0.02713	0	0	0	0.10745		0	0	0.02713	0	1.23487	0	1.78382	0	0	0.10745
Healthy	24.97887	23.55181	0	0	2.17211	0	2.34395	0	0		0	0.86696	2.17211	0	1.31232	2.34395	0	0	0	0
Healthy	45.05654	10.0853	0	0.88681	0	0	0	0	0		0.88681	0.54241	0	0	6.75537	0	0	0	0	0
Healthy	0.71756	0.04525	58.21791	14.06899	0.46448	0	25.15479	0.07462	0.17063		14.06899	0	0.46448	0.00698	0.02129	25.15479	0	0.07462	0	0.17063
Healthy	57.8648	10.10361	5.62349	0	0.02847	0	0.79782	0	0		0	0	0.02847	0.12314	0.0051	0.79782	0	0	0.07513	0
Healthy	50.39368	21.96923	0.13114	1.61522	0.53214	0	0.09097	0.02371	0.00043		1.61522	0.07023	0.53214	0.35574	0.02629	0.09097	0	0.02371	0.0028	0.00043
Healthy	1.76456	1.14998	52.1758	0	1.65257	0	4.16136	0	0		0	0	1.65257	0	0	4.16136	0	0	0	0
Healthy	53.77834	6.8957	3.10923	0.10583	0.07926	0	0.2053	0	0.04292		0.10583	0	0.07926	0.13711	0.06672	0.2053	0	0	0.08538	0.04292
Healthy	89.98095	1.57113	0.39804	0.16982	0	0	0.00325	0	0.02033		0.16982	0	0	0.02916	0.05465	0.00325	0	0	0.00504	0.02033
Healthy	33.7514	12.52335	2.61135	0	5.81321	0	6.82519	0	0		0	0	5.81321	0	0.10709	6.82519	3.4041	0	0.91704	0
Healthy	68.96628	5.22557	0.00166	0.06409	0	0	0	0	0		0.06409	0	0	0.20805	0.02383	0	0	0	0.15746	0
Healthy	37.14462	10.31938	0	0.05902	0.02623	0	0.08487	0	1.1119		0.05902	1.4189	0.02623	0.00888	3.65775	0.08487	0	0	0.00017	1.1119
Healthy	67.68915	2.61183	0.38273	0.96743	0.03618	0	0.92466	0	0		0.96743	0.00222	0.03618	0.02144	0.33992	0.92466	0.02948	0	0.48144	0
Healthy	28.73117	10.2111	0.11944	0.25953	1.51139	0.14204	0.12605	0	0		0.25953	0	1.51139	0.01236	2.7082	0.12605	2.48172	0	0.00456	0
Healthy	12.17958	16.81772	2.40077	1.90269	0.17976	0.01166	0.34673	0	0.03477		1.90269	1.27653	0.17976	0	0.87439	0.34673	7.05933	0	0	0.03477
Healthy	50.49195	3.04252	0.03324	0.11296	0.01638	0	0.00691	0	0		0.11296	0.0577	0.01638	0	1.65788	0.00691	0	0	0.00879	0
Healthy	17.05268	3.20977	0.00662	0.86706	0.07785	0.09885	0	0.3415	0		0.86706	0	0.07785	0	0.00289	0	0	0.3415	0	0
Healthy	42.6371	4.67623	0	0	0	1.44703	0	0	0		0	0	0	0	0.25063	0	0	0	0	0
Healthy	0.72957	14.65647	5.32781	3.42126	1.32342	0	0.00958	0	0.36318		3.42126	0	1.32342	0.40504	0.07186	0.00958	0	0	0	0.36318
Healthy	64.51356	7.0744	0.52354	0.25818	0.01815	0	0.26201	0	0		0.25818	0	0.01815	1.43298	0	0.26201	0	0	0.18878	0
Healthy	9.13805	7.23906	8.24429	8.16123	11.89779	0.23628	3.23096	0.17265	0.00336		8.16123	0	11.89779	0.01639	6.25705	3.23096	0.02714	0.17265	0.04905	0.00336
Healthy	66.0232	0	0.04749	10.9231	0.16099	0	0.24998	0	0		10.9231	0	0.16099	0.17577	0	0.24998	0	0	0.0378	0
Healthy	45.02526	6.11002	0.92756	2.06382	0.66341	0	0	0	0		2.06382	0.01991	0.66341	5.86381	0.02789	0	3.34023	0	0	0
Healthy	70.51941	4.37842	4.02841	0.09361	0	0	0	0	0		0.09361	0.12672	0	0.30472	0	0	0	0	0.08094	0
Healthy	66.04936	14.48331	3.1403	0.43889	0	0	1.44738	1.88513	0.17555		0.43889	0	0	0.62079	0.04868	1.44738	0	1.88513	0.0141	0.17555
Healthy	0.82862	25.47585	0.15329	0	0.03489	0	9.3068	0	0		0	23.5237	0.03489	0.00135	0.77542	9.3068	0	0	0	0
Healthy	3.41982	0	0	65.90596	0.07278	0	0.00805	0	0		65.90596	0	0.07278	0	0	0.00805	0	0	0	0
Healthy	44.31726	20.4524	5.22232	0	0	0	2.39212	0	0		0	0	0	5.7491	0	2.39212	0	0	0	0
Healthy	52.79777	11.28861	0	0.07027	0.01262	0	0	0	0		0.07027	1.50496	0.01262	6.06536	0	0	1.64596	0	0.02998	0
Healthy	32.01276	6.89878	9.51506	0.11747	2.6941	0	1.05891	0	0		0.11747	1.26451	2.6941	0.00829	0	1.05891	0	0	0	0
Healthy	22.06988	17.83048	0	0.17223	0.08306	0	0.46561	0	0		0.17223	0	0.08306	0.02746	0	0.46561	0	0	0	0
Healthy	13.01942	5.73897	0.03025	9.87097	0.01363	0	1.49586	0	0		9.87097	44.2378	0.01363	0.23109	0.17061	1.49586	0	0	0.52357	0
Healthy	60.96992	4.19819	2.00885	0.03993	0	0	0.1382	0	0		0.03993	4.6755	0	0.17692	0	0.1382	0	0	0.76491	0
Healthy	25.31229	13.38638	3.08925	1.58171	0.45282	0	1.63689	0	0.20943		1.58171	2.52599	0.45282	0.00889	5.7318	1.63689	0	0	0	0.20943
Healthy	56.19377	8.88501	5.84908	0	0.03452	0	0.77855	0	0		0	0	0.03452	0.13863	0.00255	0.77855	0	0	0.0694	0
Healthy	69.22744	11.47221	0	0.05442	0	0	0.15123	0	0		0.05442	1.02779	0	0.001	0	0.15123	0	0	0.08079	0
Healthy	67.34243	5.99823	1.50057	0.08556	0.04158	0	0.41091	0	0		0.08556	0.5209	0.04158	0.00914	0	0.41091	0	0	0.07725	0
Healthy	34.1319	24.25241	0	1.37508	0.2578	0.05121	0.0798	0.16811	0.0434		1.37508	4.8674	0.2578	0.55317	0.47722	0.0798	0	0.16811	1.00894	0.0434
Healthy	33.49262	3.06409	0.9747	0.08243	0	0	1.17195	0	0		0.08243	7.48082	0	3.44034	0.02331	1.17195	0	0	0.04638	0
Healthy	14.49479	33.12965	10.48563	0.02947	2.33603	0	0.07522	0	0.68418		0.02947	0.01315	2.33603	0.03671	0.00964	0.07522	0	0	0	0.68418
Healthy	15.73263	4.37319	24.39773	0	0.66489	0	0.48966	0	0		0	0	0.66489	0	0	0.48966	0	0	0	0
Healthy	10.44183	4.91199	0	0	0	0	0	0	0		0	0	0	0	2.59767	0	0	0	0	0
Healthy	11.84161	25.10061	8.43352	1.95509	2.45405	0	0.59012	0	0.22044		1.95509	0	2.45405	0.06502	0	0.59012	0	0	0.01928	0.22044
Healthy	63.43394	4.2185	0	0	0	0	0.06336	0	0		0	0	0	3.00381	0.08035	0.06336	0	0	0.47738	0
Healthy	29.60659	13.72805	8.73397	0.48493	0.67208	0	2.13053	0	0.25974		0.48493	1.08458	0.67208	0.11158	0.09885	2.13053	1.27008	0	0.17493	0.25974
Healthy	43.65431	1.52074	0.11958	0.02436	0	0	0.40818	0	0		0.02436	10.6569	0	1.03018	0	0.40818	10.4298	0	2.96312	0
Healthy	69.4231	3.47178	0.06427	0	0.0444	0.0654	0.23014	0	0		0	0.05121	0.0444	0.78693	1.83211	0.23014	0	0	0	0
Healthy	34.26113	28.3134	0.44333	2.24907	0.69116	0	0	0	0		2.24907	0	0.69116	3.37005	0	0	0	0	0	0
Healthy	8.08048	15.79747	50.36105	0.00656	2.74507	0	1.72028	0	0.12914		0.00656	0.02725	2.74507	0	0.15953	1.72028	0	0	0.02011	0.12914
Healthy	77.64878	3.77411	0.68963	0.07269	0	0	0.16479	0	0		0.07269	0	0	0.30531	0.16622	0.16479	0	0	0.08381	0
Healthy	65.84349	3.96507	0.4348	2.81636	0.20903	0	0	0	0		2.81636	0	0.20903	1.12334	0	0	0	0	0.00396	0
Healthy	28.99656	5.10626	0	5.74301	0.18712	0	0	0	0		5.74301	19.5909	0.18712	0.01139	0.02651	0	1.02321	0	0.46558	0
Healthy	57.32844	6.33877	0	0.04466	0	0	0	0	0		0.04466	0.7193	0	6.6301	0	0	1.48895	0	0.04166	0
