group	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Enterobacteriaceae	Selenomonadaceae	Streptococcaceae	Pasteurellaceae	Peptostreptococcaceae	Veillonellaceae	Micrococcaceae	Burkholderiaceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae
Healthy	8.76558	13.547	15.75931	0.13315	0.62982	0.43307	0.14233	0.42843	0.03679	0	0	0.43307	0.64397	0.73373	0.78822	1.17257	0.03679	0.14233	0.60608	0.42843
Healthy	56.2818	6.45742	0	0	0	0	0	0	0	0	1.53255	0	0.05532	3.87953	0.48229	0	0	0	0	0
Healthy	34.93414	5.33694	0.91995	0	0	0.6713	2.23394	0	1.14011	0	6.08905	0.6713	0	3.29843	0	0	1.14011	2.23394	0	0
Healthy	58.94944	2.33752	0	0.12428	0.0223	0	0	0	0	0	0	0	0.67356	0.15028	0.16604	0.12279	0	0	0	0
Healthy	31.67322	3.61291	0	0	0	0	0	0	0	0	3.17786	0	0.06489	0	0.10293	0	0	0	0	0
Healthy	46.0944	3.58498	4.21184	0.22266	0	0.00684	0	0	0	0	0.21864	0.00684	0	0	0	0	0	0	0	0
Healthy	48.39672	0.41492	0	0	0	0	0	0	0	0	0.04679	0	0	0	0	0	0	0	0	0
Healthy	62.50421	16.45927	5.62524	0.56184	0	0.08424	0	0	0.00278	0.01453	0.00847	0.08424	0.27722	0	0	0	0.00278	0	0	0
Healthy	21.02357	10.03207	0.57851	0.05091	0	0.0309	0.01069	0.03317	0.41433	0	1.02572	0.0309	0.07473	0.05982	0.05489	0	0.41433	0.01069	0	0.03317
Healthy	34.31869	3.6577	1.03988	0	0	0	0.83817	0.37682	0.02645	0	0.01931	0	0	0	0.27959	0	0.02645	0.83817	0	0.37682
Healthy	8.51451	6.20595	10.4642	0.05959	0	0.07561	0	0.04381	0	0.0024	0.0663	0.07561	0	3.52824	0.03908	0	0	0	0	0.04381
Healthy	48.24342	2.85733	0.69198	0	0	0.06794	0	0	0	0	3.13304	0.06794	0.62851	0.01197	0.02862	0.14334	0	0	0	0
Healthy	55.79736	1.81892	0.1232	0.55771	0	0.20582	0.10559	0	0.06962	0.04667	1.46557	0.20582	1.07452	15.786	2.00539	3.49289	0.06962	0.10559	0.00909	0
Healthy	38.75317	5.07342	0.63266	0	0.13143	0.02417	0	0	0	0	0.34274	0.02417	0.36526	8.03447	0.23061	0	0	0	0	0
Healthy	10.3455	1.7676	33.22405	1.97279	0	0.0571	0.00075	0.20999	0.16944	0	0.02242	0.0571	3.64526	0	0.02422	0.19	0.16944	0.00075	4.37209	0.20999
Healthy	54.32236	3.63681	0.09135	0.12439	0	0	0	0	0	0	0.04949	0	0.1632	0	0	0.51351	0	0	0	0
Healthy	0.0033	0.24584	66.5201	0	0	0	0	0	0	0	0	0	0.16855	0	0	0	0	0	1.46476	0
D013167	70.20494	8.55985	0.29705	0.30177	0	0.12892	0.10307	0.15072	0.01202	0	2.76128	0.12892	0.23567	0	0.20431	0	0.01202	0.10307	0	0.15072
Healthy	22.38587	6.79425	2.49857	0	0.64463	0.28633	0.24672	0.0018	0.02194	0	0.37691	0.28633	0.30289	0.00678	0.92564	0	0.02194	0.24672	0	0.0018
Healthy	28.59999	12.68839	0	0	0	0	0	0	0	0	7.93197	0	2.12005	0	0	0	0	0	0	0
Healthy	15.68453	3.20984	11.0736	0.54646	0	0	0	0	0	0	0	0	0.9255	0	1.10643	0	0	0	0	0
Healthy	21.93061	3.12554	12.3667	0	0	13.63344	0	0	0	0	0	13.63344	0	0	0	0	0	0	0	0
Healthy	30.0487	5.27776	25.41046	0	0	0.04264	1.35476	0.56542	0.01935	0	0.06031	0.04264	0.22277	0	0.98297	0	0.01935	1.35476	0	0.56542
Healthy	41.24853	5.16003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013167	75.60497	10.38122	0.64955	0.06467	0	0.31572	0	0	0.01282	0	0.19351	0.31572	0.07766	0	0.00593	0	0.01282	0	0.01899	0
Healthy	52.66884	1.2268	0.94033	0	0	0	0	0	0	0	0.19399	0	0.22857	0	0.09578	0	0	0	0	0
Healthy	15.76496	5.62789	3.90535	0.2663	0	0.8517	0	0.38388	0.00278	0	0.10927	0.8517	5.94653	0	0.13997	0	0.00278	0	0.08166	0.38388
Healthy	35.48211	4.2236	0.00905	0.24292	0	0.02727	0.19436	0	0.1877	0	0.02331	0.02727	0	0	0	0	0.1877	0.19436	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	83.06779	0.97875	0.21094	0.12284	0	0	0	0	0	0	0.54299	0	0	0	0	0	0	0	0	0
Healthy	56.80011	3.6477	0.21123	0	0	0	0	0	0	0	0.02245	0	0.11993	0	0	0.48721	0	0	0	0
Healthy	45.8964	5.3543	1.40642	0.05189	0	0.01769	0	0	0	0	0.00822	0.01769	0.4213	0	0.00353	0	0	0	0	0
Healthy	42.32338	25.0681	3.40771	2.18183	0	0.13118	0.44696	0.04444	0.14999	0.00753	0.00214	0.13118	0	0	0.20517	0	0.14999	0.44696	0	0.04444
Healthy	22.27245	3.56985	1.76721	0	0	0.02665	0	0	0	0	1.29309	0.02665	0.15379	0	0.00705	0	0	0	0	0
D013167	35.25192	10.9325	0.34794	0	0	0.07062	0.05412	0.10463	0	0	0.41038	0.07062	0.38773	0	0	0	0	0.05412	0.00446	0.10463
Healthy	43.08001	7.18477	0.97351	0	0	0.01679	0.57054	0.52519	0	0	0	0.01679	0.09043	0	0.53574	0	0	0.57054	0	0.52519
Healthy	7.64527	1.22313	16.22707	1.05445	0	0	0	0	0	0	0	0	3.97413	0	0.14635	0.13998	0	0	0	0
Healthy	50.59703	4.83095	0.32855	0.02521	0	0.18736	0.0074	0.01808	0.01632	0.00919	3.95141	0.18736	0.00487	0	0.00758	0	0.01632	0.0074	0.16247	0.01808
Healthy	46.13915	3.33178	3.97586	0.05681	0	0	0	0	0	0	0.24218	0	0	0	0	0	0	0	0	0
Healthy	29.46936	1.50675	0	0	0	0	0	0	0	0	0	0	0	0	0.55728	0	0	0	0	0
Healthy	30.36358	1.4987	0	0	0	0	0	0	0	0	0	0	0	0	0.52086	0	0	0	0	0
Healthy	57.58185	1.80697	0.00383	0.18363	0	0.17269	0.04594	0.40995	0.04752	0	0.06354	0.17269	0.00817	0	0.67678	1.22304	0.04752	0.04594	0.04515	0.40995
Healthy	17.70246	20.61501	11.73058	0.43531	0	1.08413	0.03447	0.08172	0.01295	0.12742	0.46762	1.08413	0.94714	0	0.5423	0	0.01295	0.03447	0.12883	0.08172
Healthy	55.15282	4.71835	0.25609	0	0	0.49465	0	0	0	0	6.0243	0.49465	0.06336	0	0	0	0	0	0	0
Healthy	36.57872	0.31587	0.07195	0.13243	0	0	0	0	0	0	0	0	0	0	0.35547	1.33074	0	0	0	0
Healthy	14.16721	7.15986	10.22061	0	0	0.08074	0.90323	4.86324	0.59026	0	0.07167	0.08074	0.34136	0	1.45509	0	0.59026	0.90323	0	4.86324
Healthy	22.47079	4.96445	0	0	0	0	0	0	0	0	0.09458	0	0	1.31149	4.17877	0	0	0	0	0
Healthy	21.9047	2.14011	10.2933	7.69286	0	2.74977	0	0.07547	0.05159	0	0.04294	2.74977	2.71563	0	0.01918	0.39329	0.05159	0	0.03776	0.07547
Healthy	4.32124	7.5795	0.00294	0.06846	0	1.99943	5.23572	1.68724	0.31724	0.02135	0	1.99943	11.61876	3.3552	0.10901	4.59114	0.31724	5.23572	0.01094	1.68724
Healthy	39.58107	0.01557	7.09888	0.16585	0	0.53007	0.79931	0.03944	2.87665	0.01717	8.37654	0.53007	0	0	0.18657	0.12893	2.87665	0.79931	0.00299	0.03944
Healthy	28.10073	1.12672	0.61194	0	8.98587	0.33214	0	0	0	0.00236	0	0.33214	1.09915	2.19773	0.01567	0.00369	0	0	0.00297	0
Healthy	43.56396	7.49643	0.30243	0	0	0.09151	0.22489	0	0.00616	0	1.81935	0.09151	0.18397	0	0.70642	0	0.00616	0.22489	0	0
Healthy	20.44669	17.25243	0.08118	0	0	0	0	0	0	0	0.05799	0	0	0	0	0	0	0	0	0
Healthy	18.18586	7.35572	0.00833	0.06286	0	1.00698	0	0.05699	0	0	0.05795	1.00698	0	0	0.01268	0.05432	0	0	0.21236	0.05699
Healthy	9.24953	3.95904	0.01901	11.121	0	0	0	0	0	0	0.24236	0	1.30791	0	0.13717	0	0	0	0	0
Healthy	31.44439	3.43166	0	0	0	0	0	0	0	0	3.06863	0	0.12892	0	0.09944	0	0	0	0	0
Healthy	7.31522	1.89059	3.90577	0.65276	0.00481	0.17363	0.02082	0.01117	0.00301	0	0.39702	0.17363	0.67195	0	0.66745	0.04618	0.00301	0.02082	0.72245	0.01117
Healthy	23.2314	0.75922	0	0	0	0	0	0	0	0	0.13383	0	0.11937	0	0	0	0	0	0	0
Healthy	54.19222	4.92435	0.19745	0	0	0.52668	0	0	0	0	5.99498	0.52668	0.05114	0	0	0	0	0	0	0
Healthy	16.87444	4.19299	1.88161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	12.79357	10.3607	0.25116	0.24621	0	0.0969	0.23922	0	0	0	0	0.0969	0	0.7856	0	0	0	0.23922	0	0
Healthy	50.73996	2.18212	0.10072	0.25396	0	0.28375	0.13631	0	0	0	0.23698	0.28375	0.02601	0	0.10148	0	0	0.13631	0	0
Healthy	52.27054	5.29744	0.10446	0.07389	0	0.04236	0	0	0	0	0.06327	0.04236	0.04516	0	0.03122	0	0	0	0	0
Healthy	18.16713	3.35629	0.32267	0	0	0	0	0	0	0	0	0	0.09848	0	0	0	0	0	0	0
Healthy	48.1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.63911	3.86257	0	0	0	0.00314	0	0	0	0	1.11226	0.00314	0.05004	0	0.05792	0	0	0	0	0
Healthy	8.41631	8.34969	2.39107	0.75317	0	0.66735	0	0.1625	0	0	0.056	0.66735	0	0	0.00395	0.89587	0	0	0.20023	0.1625
Healthy	26.57558	18.51703	0.21505	0	0	0	0	0	0	0	0.03117	0	0	0	0.30355	0	0	0	0	0
Healthy	14.1127	1.15928	0.8686	0.10629	0	1.13212	0.06683	0.18074	0.26819	0.00269	0.25649	1.13212	0.08369	0	0.00028	0	0.26819	0.06683	0.12605	0.18074
Healthy	15.75812	1.80103	0.2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013167	59.49349	2.56149	3.75272	3.96388	0	0.06096	0	0.03723	0.85421	0	0.62699	0.06096	0.08192	0	0.00025	0.01108	0.85421	0	0.7585	0.03723
Healthy	35.61887	3.86361	0	0	0	0.07528	0.06965	0	0.008	0	5.06271	0.07528	0.016	0	0.03176	0	0.008	0.06965	0	0
Healthy	57.36117	3.60741	0.05252	0	0	0	0	0	0	0	0	0	0.0648	2.00706	2.12719	0	0	0	0	0
Healthy	26.67245	7.52558	0.51695	0	0	0.40369	0	0	0	0	0.0032	0.40369	0	0	1.26657	0.42535	0	0	0	0
Healthy	55.53003	6.52749	0.01109	0.06254	0	0.01616	0.31264	0.08644	0.01863	0	0.64128	0.01616	0	0	0.00662	0	0.01863	0.31264	0	0.08644
Healthy	39.52131	7.97178	1.20024	0	0	0	0	0.26426	0	0	0.01433	0	0.01758	0	0.28503	0	0	0	0	0.26426
Healthy	69.92584	0.59789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	56.76219	8.78504	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0.2422	0	0	0	0
Healthy	0.39778	0.00048	0.00453	80.13838	0	0.30591	0.05272	0.01069	0.04813	0	0.01279	0.30591	0	0	0.56194	0.02274	0.04813	0.05272	0	0.01069
Healthy	74.31237	4.09589	0.34018	0.24223	0	0.01487	0	0	1.06655	0	0.05063	0.01487	0.2424	0	0.0868	0	1.06655	0	0	0
Healthy	22.15455	4.91659	0	13.8152	0	0	0	0	0	0	0.21874	0	0	0	0.26826	0	0	0	0	0
Healthy	47.87321	3.43304	0.28022	0.0169	0	0.13256	0.0088	0.25586	0.27777	0	0.03667	0.13256	0.21583	0	0.01891	0	0.27777	0.0088	0	0.25586
Healthy	31.74023	4.79937	0.14538	0.62891	0	0.17994	0	0.00675	0	0	0.07373	0.17994	0	0	0.00917	0	0	0	0.00333	0.00675
Healthy	42.38691	0.82164	0	0.01943	0	1.29799	1.64168	0	0.39035	0	0	1.29799	0	2.17155	1.91775	0.84347	0.39035	1.64168	0.17796	0
Healthy	30.35471	1.62909	0.01132	0	0	0	0	0	0	0	0	0	0	0	0.55165	0	0	0	0	0
Healthy	30.56372	24.18428	0.06123	0	0	0.01277	0	0.02149	0.01216	0	0.73316	0.01277	0	0	2.5334	0	0.01216	0	0	0.02149
Healthy	46.07811	4.31241	0	0	0	0.74839	0	0	0	0	0	0.74839	0	0	0	0	0	0	0	0
Healthy	18.87889	17.16426	0.05762	0.05524	0	0	0	0	0	0	0.08145	0	0	0	0	0	0	0	0	0
Healthy	4.37752	2.24924	0.48403	0	0	0.36422	0	0.07386	0	0	0	0.36422	0.13672	0	5.92777	0	0	0	0	0.07386
Healthy	32.06316	6.35225	0.57357	0.06052	0	0.00384	0.01469	0	0.0221	0	1.40232	0.00384	0.14486	0	0.0177	0	0.0221	0.01469	0	0
Healthy	36.69251	2.07062	30.6457	0	0	0	0	0	0	0	1.03817	0	0	0	0	0	0	0	0	0
Healthy	40.28382	4.57488	0.88622	0	0	0.40563	0.79162	0	0.06186	0	2.36653	0.40563	0	0.26904	0.03181	0	0.06186	0.79162	0	0
Healthy	28.66133	18.55619	0	0	0	0	0.06818	0.87784	0	0	0	0	0	0	0	0	0	0.06818	0	0.87784
Healthy	49.87737	0.00018	0.06893	34.45613	0	0.47256	0.04329	0	0.21974	0	0.01532	0.47256	0	0	0.10717	0.01502	0.21974	0.04329	0	0
Healthy	2.7638	0	42.52626	38.6007	0	0.0328	0	0	0	0.01622	0.08514	0.0328	0.00837	0	0	0	0	0	0	0
Healthy	67.13084	0.0568	0.20187	0.77311	0	0	0	0	0.84891	0	0	0	0	0	0	0	0.84891	0	0	0
Healthy	23.29988	7.47009	10.5245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	12.31826	3.38811	1.81806	0	0	0.85101	0	0.22763	0	0	0.16143	0.85101	0	0	0.07512	0	0	0	0.00839	0.22763
Healthy	18.94025	10.4637	0.97612	0.40174	0	0.0704	0	0	0	0	0.03181	0.0704	0.01886	0	0.04924	0	0	0	0.05069	0
Healthy	36.2321	1.71118	0.6632	0.1872	0	0.29999	0	0	0	0	0.17843	0.29999	0.63357	0	0.1708	0	0	0	0.60528	0
Healthy	42.99865	6.08557	0.05019	0.03707	0	0.01624	0.17324	0.05342	0	0	0.04145	0.01624	0.11883	3.24274	0.04172	0	0	0.17324	0	0.05342
Healthy	55.37821	3.01238	0	0.11288	0	0	0	0	0	0	0.19432	0	0	0	0.0272	0	0	0	0	0
Healthy	21.35688	6.91409	0.00487	6.04552	0	0.01671	0	0.0061	0.01176	0.00029	0.03185	0.01671	0	0	0.42423	0.04	0.01176	0	0.00056	0.0061
Healthy	13.64696	4.57275	53.87788	0	0	0.47033	2.46933	0.15004	0.40557	0	0.01797	0.47033	0.17842	0	0.51537	0	0.40557	2.46933	0	0.15004
Healthy	34.61334	8.00692	0.19115	0.7485	0.41473	0.00345	0.01752	0.3995	0	0	0.58131	0.00345	0.03268	0.03014	0.28555	0	0	0.01752	0.04321	0.3995
Healthy	29.70918	18.6217	3.40108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	39.30046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	33.92533	9.09853	0.78029	0.21226	0	0.04088	0.03078	0	0	0	0.17543	0.04088	0	0	0	0	0	0.03078	0	0
Healthy	19.24318	4.00657	0	0	0	0	0	0	0	0	1.06689	0	0.0811	0	0.05489	0	0	0	0	0
Healthy	13.04515	0.30246	4.76886	0	0	2.97721	0	0	0	0	0	2.97721	0.69817	0	0	0	0	0	0	0
Healthy	55.63653	2.26408	0.66918	0	0	0	0.02334	0	0.21465	0	0.26785	0	0.14057	0	0.11856	0	0.21465	0.02334	0	0
Healthy	1.94298	1.20282	6.48071	0	0.07562	0.28241	0.00015	0.46097	0	0	0	0.28241	2.06407	0	0.06912	0.39805	0	0.00015	0.06584	0.46097
Healthy	28.4468	12.2081	5.74951	3.54587	0	0.05303	0	0.04794	0	0	0.43034	0.05303	0	0	0.30025	0.14254	0	0	0.05001	0.04794
Healthy	38.88147	5.71543	5.35433	0	0	0	0	0.64106	0.04821	0	0.08481	0	0.08885	0	0.58543	0	0.04821	0	0	0.64106
Healthy	37.85473	7.96825	0.24704	0.84562	0	0.38018	0.1381	0.26556	0.06083	0.0019	1.78797	0.38018	0	1.204	0.08285	0.34308	0.06083	0.1381	0.00501	0.26556
Healthy	52.2481	1.09714	0.07134	0	0	0	0	0	0	0	0	0	0	0	0	5.53103	0	0	0	0
Healthy	15.03076	0.00322	19.89593	12.94326	0	0.03196	0	0	0	0.01	0	0.03196	4.5974	0	0.00264	0.02759	0	0	0	0
D013167	74.57354	6.49827	0.30581	0.05374	0	0.0296	0	0	0	0	1.90147	0.0296	0.46505	0	0.17383	0	0	0	0	0
Healthy	40.50408	3.66804	0.02615	0.15372	0	0.02553	0.23769	0	0.15478	0	0.03785	0.02553	0	0	0	0	0.15478	0.23769	0	0
Healthy	52.99503	0.54846	0.06367	0.18546	0	0.01675	0	0	0	0	0.26926	0.01675	0.02639	2.92344	0.00718	0	0	0	0	0
Healthy	42.35288	7.20154	0.26748	0.1791	0	0.00181	0	0	0.10502	0	1.54456	0.00181	0.26743	0	1.27119	0	0.10502	0	0	0
Healthy	29.01652	3.8537	0.32846	0	0	0	0	0	0.52471	0	0.31587	0	0.09259	0	0	0	0.52471	0	0	0
Healthy	51.71464	16.1317	0.03841	0.00377	0	0	0.00959	0	0	0	0	0	0	0.10684	0.03442	0	0	0.00959	0	0
D013167	45.36966	8.79833	4.27374	10.37482	0	5.06986	0.03659	0	0	0	0	5.06986	0	0	0	0	0	0.03659	0	0
Healthy	42.33063	7.37671	0	0	0	0.0229	0.03842	0	0	0	0.01642	0.0229	0.10306	0	0	0	0	0.03842	0	0
Healthy	80.9325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.81351	25.33463	11.32907	0.02197	0	0	0	0	0	0	4.11349	0	0.22176	0	0	0	0	0	0.0314	0
Healthy	18.08758	0.26568	0.51151	0	0	0.18172	0	0	0	0	0	0.18172	0.3758	0	0.17302	0	0	0	1.63982	0
Healthy	36.35011	0.57462	0	2.25196	0	0	0	0	0	0	0.30956	0	0	0	0	0	0	0	0	0
Healthy	18.50449	3.28921	0	5.89982	0	0.19148	0	0	0	0	0.00875	0.19148	0	1.03143	0.02905	0	0	0	0	0
Healthy	45.32455	1.89277	1.18391	0	0	0	0.00425	0	0	0	0.73888	0	0.15411	0	0	0.00829	0	0.00425	0	0
Healthy	63.89787	3.03741	0.02808	0	0.45615	0.12937	0	0	0	0	5.95261	0.12937	0.58303	0	0	0	0	0	0	0
Healthy	20.64415	4.51369	0.09546	0.85535	0	0	0	0.39002	0	0	0.77811	0	0	1.51367	0	0	0	0	0	0.39002
Healthy	65.52339	1.17901	0	0	0	0	0.05843	0	0	0	0.03005	0	0	0	0	0	0	0.05843	0	0
Healthy	61.81297	3.93392	0.03083	0	0	0.07549	0.02584	0	0	0	0.67284	0.07549	0.02222	0	0.72845	0	0	0.02584	0	0
Healthy	39.1639	1.71367	0	0	1.34102	0	0	0	0	0	1.93919	0	0	0	0.07595	0	0	0	0	0
Healthy	87.4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	38.42631	1.32535	0.31914	0.75043	0	0.0337	0	0	0	0	0.00142	0.0337	0.90814	0.03161	0.37946	0	0	0	0	0
Healthy	41.14988	7.50457	0	0	0	0	0.00984	0	0	0	0.01049	0	0.11026	0	0	0	0	0.00984	0	0
Healthy	67.4094	0.86913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	31.99566	4.87373	0.03311	0.03838	0	0.00532	0	0	0	0	0.04648	0.00532	0.56236	0	0	0	0	0	0	0
Healthy	15.65755	3.35571	1.08869	0.46458	0	0.08643	0	0	0	0	0.04066	0.08643	0.71349	0.06069	0.5635	0	0	0	0	0
Healthy	54.30957	1.60938	0.28437	0.07934	0	0	0	0	0	0	0.10549	0	0	0	0.02533	0	0	0	0	0
Healthy	46.68812	3.54977	4.11158	0.23665	0	0.00195	0	0	0	0	0.26038	0.00195	0	0	0	0	0	0	0	0
Healthy	54.59182	13.95371	3.68862	0.22375	0	0	0.06093	0	0.0135	0	0.00028	0	0.03788	0	0.08656	0	0.0135	0.06093	0	0
Healthy	57.0305	1.35714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	30.78204	6.0069	20.73867	0	0	0	0	0.36129	0	0	0.1024	0	4.16793	3.18572	0.23385	0	0	0	0	0.36129
Healthy	46.6645	3.06094	0.87785	0	0	0.00703	0	0	0	0	0.3938	0.00703	0.21917	0	0.0248	0	0	0	0	0
Healthy	31.45759	5.59229	0.42477	0.03288	0	0	0	0	0	0	0.99171	0	0.10172	0	1.62886	0	0	0	0	0
Healthy	15.93236	0.85002	0.8208	3.15668	2.47499	22.27117	0	0.01722	0.08515	0.02044	0.04573	22.27117	1.41006	2.57505	1.84239	5.04784	0.08515	0	0.99788	0.01722
Healthy	22.68947	8.54357	0.48538	2.2095	0	8.58829	0	0	0	0.2879	0	8.58829	2.65272	1.92223	3.52413	0	0	0	0	0
Healthy	16.68939	1.76565	0.0829	0	0	0.14877	0	0.09371	0	0	0.03239	0.14877	0	0	0.81169	0	0	0	0	0.09371
Healthy	0	45.033	3.12594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	42.8891	7.42705	0	0	0	0.03628	0.06336	0	0.00195	0	0.01243	0.03628	0.10846	0	0	0	0.00195	0.06336	0	0
Healthy	44.55912	3.13518	0.00129	0	0	0.01573	0	0	0	0	0	0.01573	0.06109	4.50389	0.3967	0.26878	0	0	0.09724	0
Healthy	48.81488	2.13262	0.4931	0.0168	0	0	0.01015	0	0	0	6.10883	0	0.26617	0	0.03675	0	0	0.01015	0	0
Healthy	23.07026	5.59166	0.61563	0	0	0.05694	0	0	0	0	0.00411	0.05694	0.13908	0	1.36638	0	0	0	0	0
Healthy	14.54051	18.42742	1.9677	0.16195	0	0.11553	0	0	0	0	0.59221	0.11553	0.14939	0	0.08855	0	0	0	0	0
Healthy	20.46823	3.05231	0.54162	0	0	1.76719	1.44996	0	0.10688	0	0.98518	1.76719	0.07275	2.61527	0.23083	0	0.10688	1.44996	0.00403	0
Healthy	11.89483	10.63514	0.5457	0	0.02486	0.314	0.23541	0.08631	0.03663	0	0.22438	0.314	0.16183	0.5608	0.79063	0	0.03663	0.23541	0	0.08631
Healthy	1.65335	4.80983	1.27602	0	0	0	0	0	0	0	0	0	0.78632	1.04955	0.9056	0	0	0	0	0
Healthy	13.39204	7.05668	0.1628	0.09165	0	0	0	0	0	0	0.38704	0	0.07431	0	0	0	0	0	0	0
Healthy	15.41283	9.30381	0.47241	0.05124	0	0	0	0	0.08462	0	0.19127	0	0	4.81863	1.40887	0	0.08462	0	0	0
Healthy	27.07662	4.3415	0.36559	0	0	0	0	0	0.48423	0	0.49565	0	0.0943	0	0	0	0.48423	0	0	0
Healthy	16.29511	14.36937	0	0.03275	0	0	0.04564	0	0	0	6.70859	0	0	0.91867	0	0	0	0.04564	0	0
Healthy	9.03193	5.76371	0.95441	0.05842	0.06777	0.6342	0.01847	0	0.12553	0	0.81921	0.6342	0.32777	0	0.06993	0	0.12553	0.01847	0.3495	0
Healthy	12.72852	17.37616	6.99653	1.3171	0	0.08987	0.01305	0.02008	0.06477	0	3.36171	0.08987	0.70261	0	0.21513	0	0.06477	0.01305	0	0.02008
Healthy	5.89929	0	10.1026	2.89044	0	0.38562	0	0.35939	0	0	0.00059	0.38562	0	0	0.01466	0.77399	0	0	0	0.35939
Healthy	14.78588	2.24075	4.5076	0.94243	0	3.98288	0	0.06158	0	0	0.04531	3.98288	4.02348	0	0.94572	0	0	0	0	0.06158
Healthy	31.81348	1.03727	0.07709	0.00162	0.42537	1.36666	0	0.86949	0.00826	0.01769	0.64869	1.36666	0.73187	0.53115	0.13784	0.00351	0.00826	0	0.01152	0.86949
Healthy	53.68159	9.34396	0.45952	0.01836	0	0.07198	0.43705	0.013	0.04556	0	0.32976	0.07198	1.70109	0	0.00618	0	0.04556	0.43705	0.00284	0.013
Healthy	0	0	0	1.1848	0	0	0	0	0.5532	0	0	0	0	0	0	0	0.5532	0	0	0
Healthy	0.00729	0.30869	67.4893	0	0	0	0	0	0	0	0	0	0.18906	0	0	0	0	0	1.56131	0
Healthy	27.29698	2.79332	0.18118	0.07155	0	2.24889	0	0	0	0	0.5654	2.24889	1.24025	0	0.19145	0.07336	0	0	1.47734	0
Healthy	8.20756	3.65264	0.24791	0.01998	0	0.01875	0.08768	0	0.0736	0	0.8335	0.01875	0.07235	0	0	0	0.0736	0.08768	0	0
Healthy	40.06016	9.35069	5.71762	0	0	0.01631	0	0	0	0	0.00197	0.01631	0.5606	0	0.02185	0	0	0	0	0
Healthy	1.60388	7.68845	0.04764	0	0	3.45972	0	0	0	0	0	3.45972	2.69021	0	0.01782	0	0	0	0.17639	0
Healthy	86.08566	0.83019	0	0.36223	0	0.18629	0	0	0.02695	0	0.09071	0.18629	0.14158	0	0.01846	0	0.02695	0	0	0
Healthy	66.89141	0.06828	0.24775	1.12724	0	0	0	0	0.76248	0	0	0	0	0	0	0	0.76248	0	0	0
Healthy	3.84882	10.6833	0.19391	0	0	1.1976	0	0	0	0	0	1.1976	3.68832	0	0.00959	0	0	0	0	0
Healthy	6.75583	20.91568	26.59789	0	1.00213	0	0	0	0	0	0	0	1.05484	0.90179	0.25481	0.36828	0	0	0.04972	0
Healthy	44.97657	1.02774	0.80258	21.4131	1.60175	0.00467	0	0	0	0	1.02436	0.00467	0.03672	0	0.03138	0	0	0	0	0
Healthy	3.34115	0.28779	0.03236	83.60182	0	0.6979	0	0	0.01211	0.01511	0	0.6979	0.01516	0	0	0	0.01211	0	0	0
Healthy	14.21182	14.08394	3.3194	0.18277	0	0.00533	0	0.10394	0.00235	0	0.25597	0.00533	0.09116	0	0.24247	0.00211	0.00235	0	0.69497	0.10394
Healthy	0.75349	0.00217	35.78832	8.86008	0	0.15004	0	0.00195	5.73899	0.04964	5.66011	0.15004	0	0	0	0	5.73899	0	0.86754	0.00195
Healthy	45.6024	3.82696	2.37397	0.27164	0	0.64682	0.05656	0.41184	0.00158	0	0.73585	0.64682	0.79001	0	1.7013	0	0.00158	0.05656	0	0.41184
Healthy	37.11168	13.64711	0.19902	0.89177	0	0	0	0	0	0	3.50443	0	0	1.02179	0	0	0	0	0	0
Healthy	19.82305	2.41792	0.11428	0	0	0.1061	0	0	0	0	0.01839	0.1061	0.39896	2.38438	0.30667	0	0	0	0	0
Healthy	27.68286	1.24631	3.6398	0.32144	0	0.11164	0.02203	0.06818	0.06713	0	0.00336	0.11164	1.38696	0	2.06173	0	0.06713	0.02203	0.02833	0.06818
Healthy	26.162	15.88985	0	1.64698	0	0	0	0	0	0	0	0	0.26328	10.9294	8.79576	0	0	0	0.63341	0
